date,CCB INTERNATIONAL SECURITIES LTD,SINOPAC SECURITIES (ASIA) LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,FUTU SECURITIES INTERNATIONAL,KINGSTON SECURITIES LTD,GREAT BAY SECURITIES LTD
2024-04-25,0.0,30.07501161898353,27.47428731524762,20.45878408651328,6.111607704477161,15.880309274778407,0.0,0.0
2024-04-26,0.0,30.072818896569647,27.81607558056482,20.236323788149534,6.068538716409678,15.80624301830632,0.0,0.0
2024-04-29,0.0,29.883268281255372,28.127828881445144,20.118804523624163,6.086018310883139,15.78408000279218,0.0,0.0
2024-04-30,0.0,29.881269944153672,28.125947933099233,20.117459150248568,6.085611330091153,15.789711642407376,0.0,0.0
2024-05-02,0.0,29.984197712576094,27.731868036985478,20.22701597368634,6.246368946199916,15.810549330552174,0.0,0.0
2024-05-03,0.0,29.94083499760889,27.807345782219027,19.971064590084296,6.488603305760562,15.792151324327225,0.0,0.0
2024-05-06,0.0,29.89259738955162,27.507222696278095,19.886486772221648,6.812633467713601,15.901059674235029,0.0,0.0
2024-05-07,0.0,29.863463247483928,27.480413405553794,19.93672109603347,6.833840183861829,15.885562067066978,0.0,0.0
2024-05-08,0.0,29.904100196834634,27.54401892449782,19.69114084395742,6.843139387210114,16.017600647500007,0.0,0.0
2024-05-09,0.0,29.939664772958313,27.395312611851224,19.714559273968607,6.851277848158929,16.099185493062922,0.0,0.0
2024-05-10,0.0,29.922957260002708,27.380024947682095,19.759361714184575,6.847454565090177,16.09020151304044,0.0,0.0
2024-05-13,0.0,29.881936026824313,27.34248980775425,19.843728583465918,6.8380674237073125,16.093778158248206,0.0,0.0
2024-05-14,0.0,29.86329692985514,27.353281050465966,19.55567213518517,7.112265521967129,16.1154843625266,0.0,0.0
2024-05-16,0.0,29.871781491576744,26.93599660865577,19.589082414238092,7.448537226961018,16.15460225856837,0.0,0.0
2024-05-17,0.0,30.323151052238877,25.816148461166254,19.885078002100247,7.561086355530969,16.41453612896365,0.0,0.0
2024-05-20,0.0,26.78951948067428,22.765262737014467,17.630271234785468,6.873820390588374,14.171471983242645,11.769654173694768,0.0
2024-05-21,0.0,26.666550992356097,22.611532585289794,17.574210767537977,7.352508456418091,14.079567755636239,11.715629442761797,0.0
2024-05-22,0.0,26.534460503085167,22.729631970469573,17.524271908978246,7.477903282197618,14.076135265185078,11.657597070084321,0.0
2024-05-23,0.0,26.53170338700526,22.724301431379853,17.54719077546742,7.477126275731595,14.063292366223044,11.656385764192828,0.0
2024-05-24,0.0,25.95708775108301,22.232145359550827,17.165706768685173,9.481442869719423,13.759681976688181,11.403935274273387,0.0
2024-05-27,0.0,25.92872124387059,22.207849555732743,17.206907896350927,9.522821187741428,13.742227326856254,11.391472789448057,0.0
2024-05-28,0.0,25.931103651448172,22.20989007861722,17.208488917928257,9.523696172710576,13.734301707643908,11.392519471651864,0.0
2024-05-29,0.0,25.88016554211109,21.790281676538594,17.355194256717063,9.601517084080625,14.002701016482854,11.370140424069774,0.0
2024-05-30,0.0,25.90629792740194,21.711309751517785,17.37271858910111,9.611212174454355,14.016840183308505,11.381621374216303,0.0
2024-05-31,0.0,25.946662754394552,20.708657356977945,17.399787172277506,10.4729856688154,14.072551870559098,11.399355176975504,0.0
2024-06-03,0.0,25.948797312705402,20.70648960358599,17.401218603389367,10.47384725162512,14.069354259118397,11.40029296957572,0.0
2024-06-04,0.0,25.949425190813834,20.70505488980326,17.40163965736306,10.474100685313052,14.069210756412485,11.40056882029431,0.0
2024-06-05,0.0,25.897281956196768,20.66884619193082,17.43159416032678,10.576556203827165,14.045089815825108,11.380631671893356,0.0
2024-06-06,0.0,25.711507162048637,20.71135519654585,17.471423323229644,10.599547402421786,14.100796155081907,11.40537076067218,0.0
2024-06-07,0.0,25.519722483338892,20.75224645872698,17.50591785750844,10.62047451548226,14.173749841720792,11.427888843222636,0.0
2024-06-12,0.0,25.598326161419948,20.00550676376024,17.905317021503713,11.018129324096796,14.009632675019146,11.463088054200155,0.0
2024-06-13,0.0,25.611660906936713,20.01592808349601,17.914644305028933,11.02386891619673,13.96483835300212,11.469059435339494,0.0
2024-06-14,0.0,25.618770136179037,20.021484061367204,17.919617013109914,11.02692889780227,13.940956899578557,11.472242991963018,0.0
2024-06-17,0.0,25.43721772161616,20.070353228778504,17.963355866886978,11.05384382741925,13.974984494861259,11.50024486043785,0.0
2024-06-18,0.0,25.402124346143907,20.04266401962731,18.097008973355734,11.03859386195162,13.935229762149007,11.484379036772424,0.0
2024-06-19,0.0,25.401381365182058,20.0420777963025,18.096479658053184,11.038270996628494,13.937747051053728,11.484043132780036,0.0
2024-06-21,0.0,25.386778233746384,20.03055570259839,18.087537677207372,11.031925147957159,13.985762226629598,11.4774410118611,0.0
2024-06-24,0.0,25.38702560456635,20.030750881952898,18.087713923637118,11.032032643927879,13.98492409694133,11.477552848974423,0.0
2024-06-25,0.0,25.12750869200351,20.018072130570896,18.25398196143358,11.146773675556194,13.983375573337442,11.470287967098376,0.0
2024-06-26,0.0,25.088785174620405,20.001807026442727,18.25696440323319,11.129595598354758,14.070236469066103,11.452611328282824,0.0
2024-06-27,0.0,25.091834744096136,20.004238268120748,18.276200711591994,11.13094841296008,14.042774457425086,11.454003405805953,0.0
2024-06-28,0.0,25.096471509808673,20.007934887640722,18.27957800391355,11.133005321132622,14.0268902656071,11.456120011897335,0.0
2024-07-02,0.0,25.100255403893623,20.01095156297071,18.270174898715684,11.134683888295575,14.026086949786606,11.4578472963378,0.0
2024-07-03,0.0,24.771718736001645,20.139267196359285,18.399565358687376,11.20608249276534,13.952048104206796,11.531318111979557,0.0
2024-07-04,0.0,24.194840589831735,20.21963272904034,18.627792098484235,11.250800246396505,14.129600621338861,11.577333714908322,0.0
2024-07-05,0.0,24.201857902906827,20.21566545651316,18.576662837745843,11.254063354801007,14.171058919092108,11.580691528941058,0.0
2024-07-08,0.0,23.758160040364245,20.256492146670936,18.879184762539413,11.276791578049005,14.22529207594802,11.604079396428375,0.0
2024-07-10,0.0,23.720420450230353,20.384147464436982,18.849195373891902,11.258878511908451,14.201711762540123,11.585646436992194,0.0
2024-07-12,0.0,23.31809054643962,20.35491711258502,18.822166104511545,11.73382079273611,14.201972530670051,11.56903291305765,0.0
2024-07-15,0.0,22.909582748177197,20.435946429939193,19.01347350258088,11.776269300501543,14.253842737949363,11.610885280851821,0.0
2024-07-16,0.0,22.82101810248945,20.45419327763011,19.030450252655378,11.786784095743847,14.286301863469278,11.621252408011935,0.0
2024-07-17,0.0,22.893522134371146,20.519177735153235,19.09091137518922,11.82423156482794,14.013983219556048,11.658173970902412,0.0
2024-07-18,0.0,22.958724348232675,20.493094417392115,19.08837634219166,11.813474653435312,13.99876211091624,11.647568127831995,0.0
2024-07-24,0.0,22.957816282253514,20.492283872277937,19.087621356640593,11.81300740559237,14.00216364129347,11.647107441942117,0.0
2024-07-25,0.0,22.94703848738128,20.48266354823128,19.14043162490629,11.807461661647197,13.980765096306813,11.641639581527137,0.0
2024-07-26,0.0,22.891495224959346,20.59823129941645,19.155723888406566,11.778881723457333,13.962206848397768,11.613461015362535,0.0
2024-07-29,0.0,22.6658689346905,20.65903185466409,19.32697389737335,11.813649880906015,13.886734537929582,11.647740894436467,0.0
2024-07-30,0.0,22.658026996523244,20.726022821369607,19.340057438048795,11.80956259388593,13.822619141558807,11.64371100861362,0.0
2024-07-31,0.0,22.662003301181826,20.72966007456518,19.34320429330687,11.81163507878345,13.807742864293932,11.645754387868744,0.0
2024-08-02,0.0,22.75412167528115,20.63611380809263,19.452759901949857,11.758332981277658,13.805470777007208,11.593200856391489,0.0
2024-08-05,0.0,22.772051956102228,20.65237509564814,19.46808870491419,11.767598564689346,13.737549363196392,11.602336315449707,0.0
2024-08-06,0.0,22.90665308865494,20.792016069517732,19.22751582788597,11.78617360842171,13.666990911244731,11.62065049427492,0.0
2024-08-07,0.0,22.9123041600248,20.797145459930086,19.30626925677772,11.789081257478117,13.571682557010591,11.623517308778688,0.0
2024-08-08,0.0,22.912756366188674,20.797555920497572,19.3466164819782,11.789313931380043,13.530010584909508,11.623746715046002,0.0
2024-08-09,0.0,22.91207806363635,20.79694023572192,19.346043750390223,11.78896492397116,13.532570417239684,11.623402609040667,0.0
2024-08-13,0.0,22.912417209892368,20.79724807355304,19.346330111945402,11.789139425092584,13.53129052002001,11.623574659496594,0.0
2024-08-15,0.0,22.91264331297429,20.79745330383677,19.34652102435862,11.78925576204354,13.530437234156537,11.623689362630243,0.0
2024-08-21,0.0,22.912756366188674,20.797555920497572,19.346123072235645,11.789313931380043,13.53050399465206,11.623746715046002,0.0
2024-08-22,0.0,22.948537146694058,20.83003358366244,19.37633416391815,11.80772423729637,13.39547239882258,11.6418984696064,0.0
2024-08-23,0.0,22.948423740114883,20.82993064625786,19.374261699118307,11.807665886142873,13.39787709043902,11.641840937927055,0.0
2024-08-26,0.0,22.949671274136474,20.831063013667617,19.37531493270361,11.8083077805525,13.393169181264291,11.642473817675507,0.0
2024-08-27,0.0,22.948537146694058,20.83003358366244,19.37435744289436,11.80772423729637,13.397449119846371,11.6418984696064,0.0
2024-08-29,0.0,22.948537146694058,20.83052776391839,19.37435744289436,11.80772423729637,13.396954939590424,11.6418984696064,0.0
2024-08-30,0.0,22.949217609707986,20.83114542436504,19.374931925423432,11.808074356328829,13.394387012550869,11.642243671623847,0.0
2024-09-03,0.0,22.950351804410662,20.83316337851198,19.369958840017752,11.80865793419242,13.395048989052793,11.642819053814394,0.0
2024-09-05,0.0,22.930293112721838,20.817424054194923,19.353029424917352,11.798337123828404,13.468273097097144,11.63264318724034,0.0
2024-09-09,0.0,22.899310861927034,21.162095478749873,19.218887267135713,11.782395808210016,13.320384835099539,11.61692574887783,0.0
2024-09-10,0.0,22.8991979413556,21.16199112469622,19.219778730930322,11.782337707122363,13.31982603214305,11.616868463752446,0.0
2024-09-11,0.0,22.884076651211362,21.295854627913723,19.207087113894534,11.774557340862241,13.229226902421583,11.609197363696554,0.0
2024-09-12,0.0,22.888024314724273,21.361137956452623,19.210400470956937,11.776588534477945,13.152648691830283,11.611200031557939,0.0
2024-09-13,0.0,22.904506412361762,21.499828535880418,19.224234242359124,11.785069077813304,12.96680025606982,11.619561475515573,0.0
2024-09-17,0.0,22.906427103780636,21.50163143594876,19.22584631908669,11.786057332292186,12.959501957783196,11.620535851108539,0.0
2024-09-19,0.0,22.87550926902937,21.60758421402766,19.19989632973419,11.770149160698343,12.942009935209175,11.604851091301258,0.0
2024-09-23,0.0,22.893553332353775,21.624628145739084,19.09179203705334,11.779433383151957,12.996588174064133,11.614004927637712,0.0
2024-09-24,0.0,22.896488181700395,21.62740032465177,19.037044625312802,11.780943452902433,13.042629625219531,11.615493790213073,0.0
2024-09-25,0.0,22.89434341008544,21.62537443168716,19.034768364246517,11.77983990230923,13.051268153965898,11.614405737705752,0.0
2024-09-26,0.0,22.891409110507272,21.745840283256292,18.924372675069666,11.778330115431437,13.047130661704875,11.612917154030459,0.0
2024-09-30,0.0,22.863458164548852,21.8423751389328,18.901265573388663,11.763948498863073,13.030215113709605,11.598737510557006,0.0
2024-10-02,0.0,22.875960023948544,21.78042606078889,18.93081296203221,11.770381087890486,13.037340103994408,11.605079761345461,0.0
2024-10-03,0.0,22.844112883341953,21.64138721210568,19.088932455139908,11.753994760011492,13.082649128998472,11.58892356040249,0.0
2024-10-04,0.0,22.617009747214638,21.647670223623408,19.22536621155983,11.757407225383174,13.160258490556027,11.59228810166292,0.0
2024-10-07,0.0,22.570023535859328,21.650293008873028,19.23906940714159,11.758564443030558,13.188620537562498,11.593429067533002,0.0
2024-10-08,0.0,22.44701783811364,21.661738858133827,18.94762102089005,12.075934801207461,13.28846167885191,11.579225802803109,0.0
2024-10-09,0.0,22.467226691011298,21.690588017075505,18.66359840206132,12.08680665918696,13.502129752628544,11.58965047803637,0.0
2024-10-10,0.0,22.421890401968408,21.659093138065394,18.90824496921251,12.062416868322135,13.382090731053362,11.56626389137819,0.0
2024-10-14,0.0,22.418478296052594,21.656288007658315,18.920094410050208,12.06058124058435,13.380054278723483,11.564503766931049,0.0
2024-10-15,0.0,22.419138622599124,21.656925884220758,18.905924410263964,12.06093647976939,13.392230208777315,11.564844394369446,0.0
2024-10-16,0.0,22.40637919925667,21.644600259659324,18.89516446550017,12.054072228780877,13.441521362113512,11.558262484689445,0.0
2024-10-17,0.0,22.4107773594945,21.648358163552782,18.89887340750728,12.056438329109229,13.425021478080046,11.56053126225616,0.0
2024-10-18,0.0,22.410667384445297,21.648251929877084,18.901234285901573,12.056379165280275,13.422992702533875,11.560474531961892,0.0
2024-10-21,0.0,22.411107291118316,21.648676870835768,18.90160530470918,12.056615824080131,13.421293252776914,11.560701456479695,0.0
2024-10-22,0.0,22.422771114042035,21.672709601409274,18.892785032315096,12.062890669414843,13.382125378799065,11.566718204019688,0.0
2024-10-23,0.0,22.428387280358177,21.678137901998166,18.872470343894967,12.065912026583781,13.38547716085172,11.569615286313189,0.0
2024-10-24,68.47200259133434,7.064308648032709,6.854762026235842,5.943831167821313,3.800421564436106,4.220571896185309,3.644102105954381,0.0
2024-10-25,68.47528617184665,7.064647417534574,6.852770339709266,5.9441162047335165,3.800603813964602,4.218299193040998,3.6442768591703976,0.0
2024-10-28,68.48037104692631,7.065172027968619,6.853279216459916,5.944557606150726,3.800886041271733,4.211186583357289,3.6445474778654128,0.0
2024-11-04,68.48270186706557,7.065412500457281,6.853357766329592,5.941820436280247,3.8010154094628894,4.211020495537952,3.644671524866473,0.0
2024-11-05,68.48545667725288,7.065696716322065,6.8573466549610576,5.942059454120122,3.8011683104975544,4.203454050091399,3.6448181367549126,0.0
2024-11-06,68.48895348629208,7.06605748477342,6.856613712408545,5.94035142964563,3.8013623949112763,4.201657253907009,3.645004238062039,0.0
2024-11-07,68.49616015833412,7.0668010026158,6.857335191768776,5.940976496351847,3.8017623889351086,4.19157698251726,3.6453877794770913,0.0
2024-11-08,68.49764407320158,7.066954099242661,6.85531732996769,5.941105202885613,3.801844751095534,4.191667789701022,3.645466753905893,0.0
2024-11-11,68.49785606628845,7.066975970730863,6.855183801660486,5.940968845186925,3.801856517409769,4.191680762477032,3.6454780362464856,0.0
2024-11-12,68.5052766510995,7.0677415581165155,6.845093135353476,5.941612448734646,3.802268384296517,4.19213486023111,3.6458729621682346,0.0
2024-11-15,68.50559471209218,7.0677743727113285,6.845434440789192,5.940866223439428,3.802286037728718,4.1921543237621,3.6458898894770524,0.0
2024-11-20,68.50803327782575,7.068025961395002,6.841808920100492,5.941077698033014,3.8024213861550735,4.192613085757206,3.646019670733462,0.0
2024-11-29,68.51185051187244,7.068419788338383,6.842190142341173,5.93583678096931,3.802633255211601,4.19284669610405,3.6462228251630404,0.0
2024-12-03,68.5091996097654,7.068146292749365,6.841925400166941,5.939476368669999,3.8024861214174726,4.192684463934605,3.646081743296213,0.0
2024-12-05,68.50729108726787,7.067949389029976,6.841734798486772,5.93931090732557,3.8023801921357028,4.19535345464199,3.645980171112119,0.0
2024-12-06,68.50199019377249,7.067402491811485,6.841205405090613,5.946589047901103,3.8020859750953333,4.195028830481764,3.6456980558472094,0.0
2024-12-09,68.50464053797431,7.067675929840996,6.841470091547569,5.940009675966922,3.802233077923885,4.198131578724178,3.6458391080221397,0.0
2024-12-11,68.50665493673176,7.067883756894745,6.841671266953256,5.940184343668506,3.802344883686642,4.195314497090072,3.6459463149750038,0.0
2024-12-12,68.50739711350585,7.067960327837687,6.8417453871904055,5.940248697516431,3.802386076940966,4.194276583145885,3.645985813862769,0.0
2024-12-16,68.49785606628845,7.066975970730863,6.8412567695158994,5.938802417964433,3.801856517409769,4.207774221844111,3.6454780362464856,0.0
2024-12-17,68.49637214223593,7.066822873156374,6.84342968361638,5.938673760919421,3.8017741547395434,4.207528324003499,3.6453990613288525,0.0
2024-12-18,68.49775006958099,7.066965034969839,6.8435673514752775,5.942661842044319,3.8018506342435483,4.201732672618568,3.6454723950674603,0.0
2024-12-19,68.48927139572984,7.0660902837322,6.842720252475784,5.954304290047903,3.80138003993168,4.201212580777527,3.645021157305056,0.0
2024-12-20,68.47602766909654,7.064723918370487,6.841397080034244,5.972489846115885,3.8006449695030975,4.200400194986083,3.6443163218936663,0.0
2024-12-23,68.48980125135134,7.066144949340149,6.842773190019404,5.973691180114974,3.801409448663041,4.181130624118628,3.645049356392464,0.0
2024-12-27,68.49213271348474,7.066385488063832,6.8430061249423915,5.973894530606997,3.8015388524869844,4.177868852854407,3.64517343756066,0.0
2024-12-30,68.49817405837909,7.067008778217003,6.843609711930812,5.982158733653253,3.8018741670176803,4.161679590913845,3.6454949598883153,0.0
2025-01-03,68.509623740317,7.068190050621344,6.840884357834804,5.983158670012783,3.8025096620593906,4.149529203493449,3.646104315661235,0.0
2025-01-06,68.49658412744985,7.066844743832318,6.839582314722831,5.982019880036715,3.8017859206168048,4.167772670091031,3.6454103432504446,0.0
2025-01-07,68.47888788035293,7.065019008543828,6.837815293195802,5.980474411700091,3.800803720644093,4.192531142302195,3.644468543261063,0.0
2025-01-10,68.61305609050135,7.078861244952474,6.922514701569457,5.576778199289948,3.80825049801021,4.3489302469123645,3.651609018764198,0.0
2025-01-13,68.57903977806032,7.075351756094881,6.923265786219979,5.596323060087809,3.806362480682675,4.369858479231267,3.6497986596230616,0.0
2025-01-14,68.56884146041757,7.0742995878977695,6.922236234569189,5.595490836709019,3.805796440479034,4.38407953806508,3.649255901862332,0.0
2025-01-15,68.55822143774151,7.073203912071249,6.921164110493377,5.594624200518238,3.805206994257725,4.398888644094461,3.6486907008234475,0.0
2025-01-16,68.54940931694912,7.072294758858765,6.920274499694168,5.600409269523243,3.8047178925428584,4.404672545524779,3.6482217169070705,0.0
2025-01-17,68.53985656485327,7.071309194150718,6.918690761135451,5.599628820473131,3.804187683352374,4.418613659681692,3.6477133163533737,0.0
2025-01-20,68.54102398062064,7.071429637324413,6.922215135919223,5.614743902358577,3.8042524787707794,4.39855941840858,3.647775446597786,0.0
2025-01-22,68.54081172025042,7.071407738260384,6.922193698948163,5.622004081058855,3.804240697621438,4.391577913828454,3.647764150032287,0.0
2025-01-23,68.54219143615708,7.071550084601112,6.922333041633428,5.622117251128821,3.8043172763964996,4.389653331124336,3.6478375789587214,0.0
2025-01-24,68.54240370507294,7.071571984546801,6.922354479467545,5.622134662313213,3.8043290580201528,4.389357234600329,3.647848875979022,0.0
2025-02-03,68.54282824684894,7.0716157848451155,6.922397355534125,5.621859792207305,3.8043526214863785,4.3890747288485965,3.6478714702295396,0.0
2025-02-04,68.55609782795604,7.072984817632577,6.923427747556163,5.627284697347568,3.805089126923374,4.366538100959898,3.64857768162438,0.0
2025-02-05,68.55896473224848,7.073280598331544,6.923717274022177,5.627520021223412,3.805248249549905,4.3625388654271635,3.6487302591973183,0.0
2025-02-06,68.55790288788658,7.0731710470401445,6.923610039174344,5.627432861937543,3.805189313692061,4.364020102772095,3.6486737474972233,0.0
2025-02-07,68.56268144655597,7.073664054576886,6.924092622149939,5.627825099986784,3.8054545394299795,4.357354173366544,3.6489280639338912,0.0
2025-02-11,68.59848872661868,7.077358318927811,6.897799148353611,5.6113927482495916,3.807441961356666,4.356685357542985,3.6508337389506393,0.0
2025-02-12,68.42395007724117,7.05935103356225,7.152614877236934,5.597115394191408,3.7977544917074897,4.327669390435496,3.641544735625249,0.0
2025-02-13,68.4155954046666,7.058489075630741,7.151741531642535,5.5964319775452225,3.7972907798747033,4.339351133389333,3.641100097250858,0.0
2025-02-14,68.40925144680696,7.057834564667506,7.151078373679333,5.595913038428784,3.796938669328185,4.348221437325832,3.640762469763396,0.0
2025-02-17,68.40164025019524,7.05704931171723,7.08151803625199,5.599926261669666,3.796516222858976,4.422992517886886,3.6403573994200147,0.0
2025-02-18,68.39318535119318,7.056177013348874,7.080642713386065,5.5992340734299075,3.796046948129503,4.434806473549711,3.639907426962762,0.0
2025-02-19,68.38209146772536,7.055032448943628,7.0794941804622615,5.598325836008289,3.7954312010742273,4.450307858886831,3.6393170068994034,0.0
2025-02-20,68.38156327733103,7.054977955138433,7.079439497712106,5.598282593956642,3.7954018847684554,4.451045894657411,3.6392888964359225,0.0
2025-02-21,68.32530493872689,7.049173739504531,7.073615157271473,5.593676819202778,3.792279361764614,4.529655174055279,3.636294809474446,0.0
2025-02-24,68.34408260382742,7.051111045511941,7.075559180449891,5.595214114793128,3.793321583996725,4.503417308541439,3.63729416287946,0.0
2025-02-25,68.32446124101477,7.049086694569107,7.073527810527397,5.620619536465972,3.792232533764006,4.503822276049189,3.6362499076095514,0.0
2025-02-26,68.52160759845326,7.069426434390841,7.179077226330915,5.6546393381292495,3.8031748056387022,4.125332496592966,3.646742100464061,0.0
2025-03-03,68.57096585978815,7.07451876379854,7.184248540640367,5.587299058039864,3.8059143516379588,4.127684463011745,3.6493689630833748,0.0
2025-03-05,68.57415270567347,7.0748475531152755,7.1845824296648795,5.585234971126727,3.806091232076192,4.125552540292183,3.6495385680512817,0.0
2025-03-06,68.67034877147175,7.084772174475941,6.961959262794714,5.67059841659686,3.811430430420596,4.146232790479472,3.654658153760673,0.0
2025-03-07,66.36831444589019,6.8472695401316095,6.728573682511891,5.4805030925577105,3.6836599466912445,4.008438207205122,3.5321431430065893,3.351097942005636
2025-03-10,66.37796818519816,6.848265523767229,6.72955240099808,5.481300270376279,3.6841957610044664,3.994475557693103,3.532656918132351,3.351585382830338
2025-03-11,66.54981561782682,6.865995154251478,6.746974692376825,5.502857786786709,3.693733859264172,3.7385578169497267,3.541802694032649,3.3602623785116186
2025-03-12,66.5403118813853,6.865014646525816,6.746011181529219,5.502823556119382,3.6932063706038707,3.7515529500312694,3.5412969021079164,3.3597825116972144
2025-03-13,66.70958367445273,6.88247854631521,6.763172348594171,5.54636033697173,3.702601512388516,3.4771685225792623,3.5503056016383976,3.3683294570599798
2025-03-14,66.67501769221829,6.878912347606462,6.759667969127634,5.581444407983681,3.7006829865778474,3.489224471216349,3.5484659888932195,3.366584136376513
2025-03-17,66.6794835263722,6.877430974325123,6.7582122751146585,5.565785386201685,3.6998860447617576,3.5056408235040144,3.5477018269966782,3.3658591427238838
2025-03-18,66.66372201337624,6.875805306099339,6.825871816353047,5.586601898642527,3.699011475870489,3.4370607284725527,3.5468632309924084,3.365063530193388
2025-03-19,66.63212105771044,6.87254593185376,6.822636112342913,5.631357179589206,3.697258013955582,3.4354314404517106,3.545181892712305,3.363468371384089
2025-03-21,66.62209527259222,6.871511855981131,6.82160954613856,5.6342714774963785,3.6967017069705115,3.4461993850265875,3.5446484678220695,3.362962287972543
2025-03-24,66.7562772066748,6.88441870031027,6.827789774292864,5.4791830440566835,3.7036452667668316,3.428100602772045,3.551306424169169,3.3692789809573402
2025-03-25,66.45660559600245,6.8544429801063,6.848491196947124,5.658999389395707,3.6875190781829854,3.6034895493251575,3.5358435401751063,3.3546086698651716
2025-03-26,66.50861360643657,6.859807171353088,6.840932803796328,5.6010915368602205,3.6904048790597255,3.603305420887099,3.5386106418963212,3.35723393971066
