date,PUBLIC BANK (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,PHILLIP SECURITIES (HONG KONG) LTD,BRIGHT SMART SECURITIES INTERNATIONAL,INTERACTIVE BROKERS HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,UOB KAY HIAN (HONG KONG) LTD
2024-05-07,0.0,34.84610830817373,18.541537203408197,12.916006582595255,10.082806088065146,7.977604816930666,4.562712393183884,6.119281860870853,1.6888948647035846,3.265047882068681
2024-05-08,0.0,35.04040952377212,18.499999811714694,12.89081910618167,10.06314362978891,7.9620477070857305,4.524226966426202,6.088520131814779,1.7017400951572428,3.229093028058653
2024-05-09,0.0,35.06939009313882,18.407047299999448,12.90296630108666,10.072626267472447,7.984358239437162,4.528490207288004,6.09560358985965,1.7073821551962594,3.2321358465215515
2024-05-13,0.0,35.07482492722562,18.40283585513245,12.90001416377142,10.079742679104012,7.982531456250501,4.527454110268864,6.087479672888479,1.713720786144763,3.231396349213895
2024-05-14,0.0,35.05613120761547,18.385267691160546,12.901144933250459,10.070120109323186,7.974910977393968,4.532543988534371,6.099147698868696,1.718807640016348,3.2619257538369575
2024-05-16,0.0,35.08267364937376,18.36882957895873,12.892697349477423,10.067097100252637,7.967198012004635,4.528160321430339,6.08921907758137,1.745353940944837,3.2587709699762684
2024-05-17,0.0,35.11059582060276,18.36989830029164,12.874502848910174,10.06547462326164,7.9659139680217015,4.5274305344957435,6.0882377005520105,1.7397004380124519,3.258245765851876
2024-05-20,0.0,35.08974234568271,18.36249975901914,12.901537879425367,10.089613464555086,7.962705668100702,4.5256070958941645,6.085785641364312,1.7389997675306663,3.2435083784278556
2024-05-21,0.0,35.06540297681414,18.368801950310573,12.886763398916552,10.099186577286922,7.966020955878463,4.563754250080088,6.065487267931484,1.7397238034193612,3.2448588193624164
2024-05-22,0.0,35.03390478126362,18.324100948381997,12.885551964402733,10.098237192029936,7.978701545691455,4.587498229327747,6.039401130576583,1.7435890920895147,3.3090151162364076
2024-05-23,0.0,35.01979588914131,18.314036639349467,12.893786717088062,10.130415316588978,7.964749125437469,4.585650747066405,6.036968936404488,1.74691412284314,3.3076825060806856
2024-05-24,0.0,34.98336503928181,18.302453450837668,12.88185478967076,10.174687070845131,7.958719697330998,4.581407179751725,6.021994187835871,1.7654149464707634,3.3301036379752738
2024-05-27,0.0,34.96848913617004,18.30143634967462,12.877364427563142,10.181865925144987,7.968011688276238,4.579810191000072,6.01989503868733,1.768821638970345,3.334305604513226
2024-05-28,0.0,35.00736333462847,18.28806582509831,12.867013991648617,10.197795141704875,7.961607241558154,4.5613932994860535,6.015056429190753,1.7700791461350383,3.331625590549726
2024-05-29,0.0,35.00408089216077,18.28635105659825,12.865807524518974,10.200857424027708,7.960860726675811,4.560965603434368,6.019850393898652,1.7699131758245945,3.3313132028608736
2024-05-31,0.0,4.759807397498197,2.4868386800948485,1.7496759032789289,1.3872580009914732,1.0828134830057896,0.6202651171957057,0.8186650667263453,0.2408801859667398,0.4530394556433832
2024-06-03,0.0,34.99778534551851,18.285861181803067,12.865462861179285,10.200584152289363,7.961986917170422,4.560843419293645,6.019689127554722,1.7752235804471965,3.3325634147437855
2024-06-04,0.0,34.997316572299766,18.28561625424782,12.86127222601164,10.200447521910641,7.9618802713870425,4.560782329678153,6.019608497622848,1.7751998024491442,3.337876524392939
2024-06-05,0.0,34.90316276826135,18.29664449383812,12.79531553406256,10.26557027864919,7.966682161681645,4.563532983500892,6.023238984221085,1.8459631643947823,3.339889631390373
2024-06-06,0.0,34.94977096836161,18.288306010237154,12.735155805297172,10.272178550103048,7.971810566327658,4.566470673655946,6.027116333180644,1.8471514691214583,3.3420396237153067
2024-06-07,0.0,34.94220843748178,18.28364714670836,12.756045365291897,10.269561758915193,7.969779783515671,4.565307385833394,6.0255809524596105,1.8466809156100046,3.3411882541840874
2024-06-11,0.0,34.950925074262926,18.301316356744337,12.734224725042328,10.268183590466743,7.968710244299043,4.564694724578286,6.024772323450192,1.8464330922430494,3.3407398689130945
2024-06-12,0.0,34.95795469502849,18.30499726971661,12.703264551940514,10.270248812959105,7.9703129775854755,4.565612813949488,6.0259840757727074,1.860213016744489,3.3414117863031203
2024-06-13,0.0,34.95748596567205,18.304751829453732,12.703094221809073,10.270111105614422,7.970206108642334,4.565551596501994,6.0259032771200856,1.8655514242043783,3.3373444709819275
2024-06-14,0.0,34.80426880252998,18.270572628874792,12.696114617049222,10.273848987623225,8.182923271545912,4.563043093841313,6.0319731022479655,1.841744700231487,3.335510796056102
2024-06-17,0.0,34.792146307269746,18.264208900007166,12.691692498884871,10.270270556300233,8.214903603721956,4.561453763848743,6.029872136824537,1.8411032116392172,3.3343490215035305
2024-06-18,0.0,34.77071948980346,18.252960848024102,12.683876293005817,10.26394558828602,8.270090842005017,4.55864458282508,6.027497436197534,1.8399693643018327,3.3322955555511373
2024-06-19,0.0,34.76327286869125,18.24503616215311,12.68383691340408,10.26174742514664,8.268319689898659,4.557668287266874,6.046284399745951,1.8422523544255152,3.3315818992679143
2024-06-20,0.0,34.7381640535726,18.22650791639896,12.769642070624412,10.257010681631042,8.329225421828044,4.459409936468188,6.0419172897295415,1.8489470652993043,3.329175564447907
2024-06-21,0.0,34.716602060616424,18.2067823255558,12.817283122246877,10.245910058466814,8.32021113925318,4.454583751649233,6.06744503013254,1.8456099392372198,3.3255725728419137
2024-06-24,0.0,34.71150044650506,18.2041068339431,12.815399619007373,10.244404419198121,8.333683509151651,4.453929149355841,6.066553417435779,1.8453387263548746,3.325083879048197
2024-06-25,0.0,34.709143968897585,18.205881448362295,12.812640793754188,10.245403087683433,8.334495912366775,4.454363337474083,6.067144811084893,1.8455186178893486,3.3254080224874007
2024-06-26,0.0,34.71192656397365,18.02295244600629,12.92189603056617,10.313031895825066,8.335164080020462,4.454720439035013,6.067631207617524,1.8470027200517654,3.325674616904063
2024-06-27,0.0,34.696329857064526,18.030070401012548,12.919358210765388,10.316340095782888,8.339174399814548,4.456149418031431,6.069577573876047,1.8462586214929844,3.3267414221596368
2024-06-28,0.0,34.653717867523035,17.967878849965448,12.903491415653978,10.303670174264415,8.474440741242974,4.450676637677463,6.082147316115169,1.8413212833466013,3.3226557142109194
2024-07-03,0.0,34.662509591611844,17.932379099757277,12.92812945455979,10.282249293699781,8.476590725411738,4.427770839838903,6.083690370204637,1.880511396315694,3.3261692286003344
2024-07-04,0.0,34.69447498286532,17.894119397410048,12.933369105363429,10.293067978787725,8.48440774565135,4.431854082193358,6.082618153350117,1.8902646199127804,3.295823934465869
2024-07-08,0.0,34.69030224095221,17.891967252377018,12.931813595116608,10.28915732977787,8.48338731678405,4.446020856768933,6.081886590306648,1.8900372757488952,3.2954275421677752
2024-07-09,0.0,34.69122943018931,17.872399746632848,12.932159231724166,10.289432334471368,8.483614057541734,4.4635126417235425,6.082049144664022,1.8900877919481387,3.295515621104867
2024-07-11,0.0,34.68752097058782,17.87048920401067,12.933449272483792,10.292341118408368,8.482707167226119,4.467044210963252,6.0813989793652485,1.889885743351567,3.2951633336031643
2024-07-12,0.0,34.60934369186893,17.888232163670978,12.950533057586874,10.320925982378872,8.493034499604647,4.4724826458174505,6.088802821953262,1.8774700833990248,3.299175053719962
2024-07-15,0.0,34.61448915870771,17.879540236320317,12.960987854754185,10.322859465290605,8.494625552297185,4.473320503659224,6.089943475052534,1.8644406453260598,3.2997931085921772
2024-07-16,0.0,34.61958490949755,17.868789235812528,12.962895898631277,10.324379138715004,8.495876083387474,4.473979040793347,6.090840002345795,1.8633768052063786,3.3002788856106475
2024-07-18,0.0,34.62468216084394,17.856696559781227,12.964804504374102,10.325899259640863,8.49712698272431,4.4746377718482995,6.091736793641351,1.863651161468997,3.3007648056769083
2024-07-19,0.0,34.627411144220325,17.857413629397143,12.965325130759576,10.326313915766722,8.497468201020848,4.47481745943932,6.085288601899705,1.865064563330232,3.3008973541661275
2024-07-22,0.0,36.91692699641315,17.155470644431404,12.666613339657884,9.952582811123674,8.175090972226126,4.305051687116338,5.854424722272493,1.7955954633718174,3.1782433633871143
2024-07-23,0.0,36.79677234657116,17.127961813461535,12.774675661631585,9.919497788006446,8.281398804780398,4.298441554386032,5.83496306282687,1.798610928256925,3.1676780400790463
2024-07-24,0.0,36.730534222550496,17.09609062756653,13.028663309190641,9.926538062635586,8.276776842751818,4.2920512908203285,5.655836811365505,1.830540010860338,3.1629688222587546
2024-07-25,0.0,36.65762520047918,17.129359023205573,13.052665451220374,9.911675876057954,8.264384707556022,4.3048202527358175,5.647368793471175,1.8738675253119497,3.15823316996195
2024-07-29,0.0,36.64308893635119,17.12896235228123,13.175406093677763,9.875766345736587,8.261107537299974,4.30311321350796,5.645129378234614,1.8731244593566447,3.0943016835540305
2024-07-30,0.0,36.64918338524763,17.113899929977702,13.177597416556337,9.877408875202697,8.262481518019818,4.3038289038150985,5.647347649974124,1.873435995900795,3.0948163253058034
2024-07-31,0.0,5.2182578237851,2.4367457595529722,1.8890306212391974,1.4127608251933526,1.157500325311293,0.6127964329651553,0.8101034043157143,0.26692949925865933,0.4413810217225242
2024-08-01,0.0,36.63512233010086,17.10989167905701,13.262063744525026,9.91838031042143,8.126307178925837,4.302177669872921,5.687384241894365,1.8599283463612646,3.0987444988412864
2024-08-02,0.0,36.62074759122599,17.09720974216565,13.31613081774583,9.911028757558286,8.11900597997148,4.298988874366312,5.683168724380545,1.8572718185937622,3.0964476939921446
2024-08-05,0.0,36.617471946958595,17.034344820022362,13.378830984966214,9.916531364666254,8.118279752978735,4.298604339391245,5.682660377602362,1.857105689768281,3.0961707236459532
2024-08-06,0.0,36.61700404561351,17.03540496261524,13.378660029062358,9.916404650337892,8.118176016870963,4.298549411438947,5.6825877640577085,1.8570819595049939,3.0961311604983854
2024-08-07,0.0,36.51270738446375,17.008986794444542,13.495090793593,9.948255814744176,8.112888988442,4.295749946030171,5.678886932368889,1.8533185661182543,3.0941147797952158
2024-08-08,0.0,36.48464789128458,17.013766555172083,13.507824450422987,9.951051412331822,8.115168822546318,4.296957111226754,5.680482778204007,1.855116709934389,3.0949842688770586
2024-08-09,0.0,36.48768606263697,17.016374829827217,13.509895250915388,9.95129941462167,8.116412908568856,4.297615850976772,5.671133365936362,1.854123574864944,3.095458741651819
2024-08-12,0.0,36.473963311186466,17.01354923504315,13.507651912370248,9.949646986298841,8.115065165926303,4.29690222536298,5.670191665661257,1.8780847621060126,3.0949447360447384
2024-08-13,0.0,36.468312208471204,16.95596414097255,13.512657306098621,9.953333926186533,8.130850209944846,4.29849448489038,5.672292811144284,1.91200331392969,3.0960915983618875
2024-08-14,0.0,36.456270730506944,16.82817134592426,13.686494601214106,9.945019359495543,8.118951163063501,4.294903716276516,5.667554433308393,1.9091293872684039,3.09350526294233
2024-08-15,0.0,36.43673245814956,16.819152502569054,13.73020113928003,9.942241535471362,8.11459991495442,4.29260191752212,5.66451697994579,1.9081062137735152,3.091847338334155
2024-08-16,0.0,36.416124114982715,16.65604724074504,13.856965131212146,10.05279815894896,8.082528847844127,4.286421213921623,5.6563609242094985,1.9053588267173196,3.087395541418577
2024-08-19,0.0,36.37117016411897,16.631668260594257,13.93148878911577,10.09638421679275,8.07255135535938,4.260767741477993,5.649378419145212,1.9030067530368913,3.083584300358775
2024-08-20,0.0,36.28378600349663,16.532326020360863,14.011576529550277,10.133283770925255,8.064443538902397,4.256488360487644,5.643704361303751,1.9939041696142974,3.0804872453588894
2024-08-21,0.0,36.25503619921902,16.527913331337334,14.031985911886144,10.135663120895675,8.08771130022771,4.255352249365472,5.633300891991992,1.993371971118309,3.079665023958345
2024-08-22,0.0,36.236249638648694,16.52402414546489,14.103065149242985,10.147435147137571,8.092031033152656,4.257625078418892,5.6235927773383665,1.9346671246792857,3.081309905916659
2024-08-23,0.0,36.236249638648694,16.516393992994605,14.103065149242985,10.14362007090243,8.092031033152656,4.257625078418892,5.6235927773383665,1.9461123533847127,3.081309905916659
2024-08-26,0.0,36.23440647834136,16.515553885032777,14.10234779548386,10.143104114696316,8.091619431219378,4.2574085139116296,5.623306732753312,1.9510998737680918,3.0811531747932728
2024-08-27,0.0,36.22473296216134,16.452665476300474,14.153248265187809,10.149295220867712,8.089459207854404,4.256271911600538,5.62180547596587,1.972190882150238,3.08033059791162
2024-08-28,0.0,36.20356139326328,16.393498454026375,14.19452764113632,10.143363458630574,8.084731318123758,4.253784330694987,5.618519808074537,2.029483299373362,3.0785302966768087
2024-08-29,0.0,36.14348002904924,16.369165075726002,14.29778684468625,10.15875516540852,8.07273090063066,4.247470306655685,5.610180064830504,2.0264708743552107,3.0739607386579224
2024-08-30,0.0,36.157700284448794,16.375605344008612,14.303412151945437,10.162752016095768,8.06321544664949,4.249141427215025,5.585735007803038,2.0272681670721795,3.0751701547616506
2024-09-02,0.0,36.15059192507342,16.381010768197214,14.308133565804745,10.166106639293908,8.065877033741854,4.236578678712549,5.587578803283452,2.027937348098278,3.076185237794578
2024-09-03,0.0,36.152457350190396,16.25260868556269,14.308131573571522,10.28834128601908,8.065160279763516,4.236202205749993,5.5934295983308475,2.0277571405206034,3.075911880291349
2024-09-04,0.0,36.091151687227864,16.260266852392803,14.321585321603772,10.298015278085773,8.07274384395467,4.240185450997408,5.598689026654184,2.0385584192852937,3.078804119798238
2024-09-05,0.0,36.04713669611632,16.254120097097797,14.321767302273077,10.347702420537509,8.072846422216424,4.2402393299339245,5.598760167743207,2.038584322718275,3.0788432413634697
2024-09-09,0.0,36.04026738119823,16.25102263416739,14.31903807774098,10.36859828724435,8.071308021959364,4.239431289630171,5.597693241205676,2.0343845445961493,3.0782565222576874
2024-09-10,0.0,36.04026738119823,16.25102263416739,14.320308509652769,10.371139151067922,8.071308021959364,4.239431289630171,5.593881945470319,2.0343845445961493,3.0782565222576874
2024-09-11,0.0,36.04438865594127,16.24144577555193,14.320675487623383,10.392654346032144,8.072230991745975,4.2399160768520305,5.594521616761698,2.0155585226074053,3.0786085268841683
2024-09-12,0.0,36.041183138582184,16.233649062318655,14.319401914243974,10.406975671677902,8.071513108115944,4.239539010543176,5.5940240820045,2.0153792739622376,3.078334738551428
2024-09-13,0.0,36.03523154730654,16.230968349985776,14.317037307422448,10.410338153406794,8.095585322301902,4.232487650459728,5.5931003236252534,2.0074249418109162,3.0778264036806484
2024-09-17,0.0,36.01867003869786,16.2319661554906,14.31903807774098,10.42068599562758,8.096716660195087,4.23307913007124,5.593881945470319,2.0077054744486413,3.0782565222576874
2024-09-19,0.0,36.01977809706652,16.24398130312005,14.268302114264571,10.43003220610483,8.103978525499596,4.2521345931824905,5.5938127576092285,2.0069630229848983,3.0810173801678156
2024-09-23,0.0,36.018312501730854,16.243320357814774,14.26772155663398,10.429607822408993,8.105174609269017,4.2519615796617085,5.593585153045313,2.0094244016362217,3.0808920177991386
2024-09-24,0.0,36.01008812740248,16.13141816792422,13.455803273824813,10.722165612962394,7.7762379484719775,4.466262386085919,5.6282939001853585,2.7460646400064546,3.0636659431363835
2024-09-25,0.0,35.1207860630379,16.11626574154229,13.410039824514191,10.78003010239356,8.110080159706195,4.720668224828984,5.703202714507024,2.986760076398616,3.0521670930712466
2024-09-26,0.0,34.82016956954586,16.13637109056961,13.29062441887604,10.877632222815144,8.135450068941546,4.7510906644822635,5.713908192643257,3.216857458173597,3.0578963139526802
2024-09-27,0.0,34.67910742093658,16.121657757631706,13.09453604474185,10.994138796563789,8.243760977558628,4.825968097680328,5.701975599206653,3.2873449244826483,3.0515103811978155
2024-09-30,0.0,5.008386977172999,2.320343583374395,1.8021388559227949,1.5918270836965474,1.2112748517712557,0.6878476013306856,0.8388851630578352,0.4822462007345254,0.43919506536236314
2024-10-02,0.0,33.96847841966286,16.253840793023485,12.647249065700269,10.88778302288117,8.785555981314081,4.594822548846602,5.771778686696076,4.029829128504858,3.060662353370597
2024-10-03,0.0,33.628509240862165,16.27268066450993,12.72013027008365,10.894447150012192,8.827793411793008,4.631543464159867,5.8419993933495995,4.118205117410777,3.064691287818808
2024-10-04,0.0,33.66763900087632,16.292935993416872,12.763389807921474,10.800103847115471,8.833555391921916,4.630183211193646,5.852190785451793,4.0779043230404755,3.0820976390620323
2024-10-07,0.0,33.503067769199006,16.315735966728777,12.781250612573722,10.840841271754934,8.856166472970589,4.627694187311175,5.860380211456925,4.128452849856307,3.086410658148566
2024-10-08,0.0,33.39550671654644,16.32886397151564,12.82047500520347,10.84229122933056,8.863402115731045,4.619320893142232,5.8916655114089655,4.149095314595374,3.0893792425262734
2024-10-09,0.0,33.431798100365036,16.32666545573921,12.814723100329783,10.836144979549896,8.847888839423456,4.604429866598438,5.887740359378828,4.143388252781661,3.1072210458336897
2024-10-10,0.0,33.44594616256746,16.324597971013414,12.82014618583018,10.843295545726962,8.813161213113867,4.605096024138859,5.890232002711506,4.136164905269802,3.1213599896279542
2024-10-14,0.0,33.26164100940841,16.366850208771282,12.825741026056715,10.858590428983298,8.847091417933676,4.609411131362056,5.8970349202363925,4.215773068588064,3.117866788660104
2024-10-15,0.0,33.26087252301219,16.366472064417824,12.825444696495067,10.864757405661038,8.845346726629986,4.605453920238621,5.8968986734675415,4.21695923749702,3.1177947525807164
2024-10-16,0.0,33.43507512606946,16.415523684168697,12.865310786258153,10.847026529830078,8.83936465270411,4.699598115476607,5.888189569375888,3.882425557351896,3.127485978765117
2024-10-17,0.0,33.44742101271236,16.39045874704708,12.873531550804012,10.806287434355474,8.821821981051365,4.635605136088154,5.840416690654764,4.054973046075525,3.129484401211264
2024-10-18,0.0,33.35546339803298,16.42339563919793,12.87611136436865,10.808452978968969,8.8364762657875,4.636534096176781,5.841587091033418,4.091867626796917,3.1301115396368546
2024-10-21,0.0,33.00643491418474,16.46335914491818,12.895924959378386,10.782727443192673,8.938437143667674,4.7053920648818295,5.86900039995187,4.202226310286246,3.1364976195384093
2024-10-22,0.0,31.55785506449755,16.58402795100206,13.001277848997322,11.015626365051956,9.332474057667362,4.724066796064244,5.970707256164645,4.540851934194388,3.2731127263604756
2024-10-23,0.0,31.550966382979755,16.563317620136367,12.965529013584257,10.95764116662001,9.34683646718226,4.897684030916497,5.963250966103948,4.4701389798171,3.284635372659802
2024-10-24,0.0,31.126131846920092,16.48591866794585,12.93440154161144,10.93133420545053,9.321801259526769,5.137683927284006,5.948934471410999,4.837044416705046,3.276749663145268
2024-10-25,0.0,30.92577559082844,16.47458756196589,12.92551146532226,10.92382087793272,9.328362503497146,5.195103735334701,5.9578139550744265,4.994526823344433,3.27449748669998
2024-10-28,0.0,30.745342944505005,16.48883258866998,12.924233311182162,10.913088145155992,9.327158934266192,5.264516806318964,5.951253851742463,5.1146814555717945,3.2708919625874473
2024-10-29,0.0,30.709949286240608,16.495470060778022,12.928420188972762,10.916623501202396,9.330180519659386,5.270109743264731,5.953181793770291,5.124113319747543,3.2719515863642608
2024-10-30,0.0,30.599832917592312,16.497874169460243,12.92365146571666,10.914784830239935,9.354521134112021,5.254970460646293,5.952179108049998,5.230785417848245,3.2714004963342926
2024-10-31,0.0,4.277770137759098,2.3196149312543413,1.8170762243838956,1.5346278922723326,1.3272762692838034,0.7461397709349811,0.8368813697276876,0.745107453043895,0.45996165078389334
2024-11-01,0.0,30.31339607973892,16.45817196193097,12.935215203337433,10.942705127355914,9.474412964273078,5.314136531656822,5.957504958693676,5.33012951502552,3.274327657987671
2024-11-04,0.0,30.26555357693619,16.469308207421886,12.941928251039622,10.94838411300526,9.450786342478478,5.297432887117271,5.989140353401959,5.32251622535059,3.3149500432487455
2024-11-05,0.0,30.188833540924975,16.47700423894017,12.947975954226237,10.969076754666867,9.45520265120549,5.2999083529930555,6.02439011853051,5.321109284447729,3.3164991040649663
2024-11-06,0.0,30.02891317879501,16.47614876915338,12.94730370810259,10.968507251035225,9.454711746422143,5.299633186985752,6.060420646799787,5.4480345979991345,3.3163269147069787
2024-11-07,0.0,30.005942178072413,16.462844218677347,13.006144198620746,10.987334132376809,9.459745938251944,5.3024549938061405,6.063647537362243,5.393794099140298,3.318092703692062
2024-11-08,0.0,29.978033687148226,16.422079163349864,12.998547848699445,10.975725254074561,9.454220892610735,5.369445077390875,6.060106012080823,5.4256873214176045,3.316154743227867
2024-11-11,0.0,29.822301165719566,16.423479635623874,12.969328046039333,11.09193300842344,9.421510459098942,5.3325246229269245,6.100788028666881,5.564286216187366,3.2738488173136666
2024-11-12,0.0,29.79273890599428,16.355569109628075,12.964947032981486,11.110272967871714,9.405335661004067,5.3956844603689635,6.111719425398069,5.623470095811791,3.24026234094156
2024-11-13,0.0,29.828093790150877,16.330011190542447,12.973543351672348,11.1215398112562,9.4115718039309,5.399262031728004,6.135273026490724,5.558294219694898,3.2424107745336035
