date,THE HONGKONG AND SHANGHAI BANKING,UBS SECURITIES HONG KONG LTD,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,ICBC (ASIA) SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,TOTAL_CCASS_PCT
2024-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5114639457973338,0.5114639457973338
2024-03-06,0.0,0.0,0.0,0.0,1.7006118492912188,0.868020218935461,0.0,0.5082802299816018,3.0769122982082813
2024-03-07,0.0,0.0,2.1470354657067268,0.0,1.7006118492912188,0.868020218935461,0.0,0.5082802299816018,5.223947763915008
2024-03-08,7.225596857073952,0.0,2.1470354657067268,0.0,1.7006118492912188,0.868020218935461,0.0,0.5082802299816018,12.44954462098896
2024-03-12,7.224004999166085,0.0,2.153800861815157,0.0,1.7006118492912188,0.868020218935461,0.0,0.5082802299816018,12.454718159189524
2024-03-13,7.216045709626756,0.0,2.155392719723023,0.0,1.7006118492912188,0.868020218935461,0.0,0.5082802299816018,12.44835072755806
2024-03-14,7.2120660648570905,0.0,2.158178471061788,1.6884482640349765,1.7006118492912188,0.8676222544584946,0.0,0.5082802299816018,14.13520713368517
2024-03-15,7.212861993811023,3.5089188555167246,2.158178471061788,1.6884482640349765,1.7006118492912188,0.8676222544584946,0.0,0.5090761589355348,17.64571784710976
2024-03-20,7.212861993811023,3.5089188555167246,2.158178471061788,1.6900401219428423,1.6990199913833528,0.8676222544584946,0.0,0.5090761589355348,17.64571784710976
2024-03-21,7.212464029334058,3.5089188555167246,2.158178471061788,1.6900401219428423,1.6990199913833528,0.869612076843327,0.0,0.5150456260900321,17.653279172172123
2024-03-22,7.212464029334058,3.5089188555167246,2.158178471061788,1.6900401219428423,1.6990199913833528,0.869612076843327,0.0,0.5142496971360991,17.652483243218192
2024-03-27,7.212464029334058,3.5089188555167246,2.157740710137125,1.6900401219428423,1.6990199913833528,0.869612076843327,0.0,0.5146476616130656,17.652443446770494
2024-04-03,7.208484384564392,3.5089188555167246,2.157740710137125,1.6900401219428423,1.6990199913833528,0.869612076843327,0.0,0.5146476616130656,17.64846380200083
2024-04-05,7.214851816195857,3.5089188555167246,2.157740710137125,1.6908360508967755,1.6990199913833528,0.8787652598135562,0.0,0.5174334129518311,17.66756609689522
2024-04-08,7.220821283350354,3.528817079365049,2.178036898462416,1.6976014470052057,1.6990199913833528,0.889112336214685,0.0,0.5345458854613903,17.74795492124245
2024-04-09,7.220821283350354,3.548715303213373,2.178434862939383,1.7003871983439711,1.6990199913833528,0.889112336214685,0.0,0.5325560630765578,17.769047038521677
2024-04-11,7.220821283350354,3.565827775722932,2.178434862939383,1.7003871983439711,1.6970301689985205,0.8799591532444558,0.0,0.5325560630765578,17.775016505676174
2024-04-12,7.220821283350354,3.565827775722932,2.178434862939383,1.7003871983439711,1.6970301689985205,0.8799591532444558,0.0,0.5329540275535242,17.775414470153137
2024-04-15,7.220821283350354,3.5662257401998994,2.178434862939383,1.7003871983439711,1.6970301689985205,0.8799591532444558,0.0,0.5325560630765578,17.775414470153137
2024-04-16,7.220821283350354,3.5662257401998994,2.178434862939383,1.7003871983439711,1.6970301689985205,0.8799591532444558,0.0,0.5305662406917253,17.77342464776831
2024-04-18,7.220821283350354,3.567021669153832,2.178434862939383,1.699591269390038,1.6970301689985205,0.8799591532444558,0.0,0.5305662406917253,17.77342464776831
2024-04-22,7.216841638580688,3.573389100785296,2.178434862939383,1.699591269390038,1.6970301689985205,0.8799591532444558,0.0,0.5305662406917253,17.775812434630105
2024-04-23,7.216841638580688,3.573389100785296,2.178434862939383,1.699591269390038,1.6970301689985205,0.9022451639545792,0.0,0.5305662406917253,17.79809844534023
2024-04-24,7.216841638580688,3.573389100785296,2.178434862939383,1.699591269390038,1.6970301689985205,0.9026431284315456,0.0,0.5305662406917253,17.798496409817197
2024-05-03,7.21517018777743,3.573389100785296,2.180106313742642,1.699591269390038,1.6954383110906543,0.9026431284315456,0.0,0.5305662406917253,17.796904551909332
2024-05-08,7.21517018777743,3.5833382127094584,2.180106313742642,1.699591269390038,1.6954383110906543,0.9026431284315456,0.0,0.5301682762147588,17.806455699356526
2024-05-13,7.21517018777743,3.5833382127094584,2.180106313742642,1.7091424168372338,1.6858871636434587,0.9026431284315456,0.0,0.5301682762147588,17.806455699356526
2024-05-14,7.21517018777743,3.5833382127094584,2.180106313742642,1.7103363102681333,1.6850912346895255,0.9153779916944734,0.0,0.5301682762147588,17.81958852709642
2024-05-16,7.21517018777743,3.623134660406107,2.1872696743280384,1.7103363102681333,1.6850912346895255,0.9153779916944734,0.0,0.5309642051686918,17.8673442643324
2024-05-17,7.21517018777743,3.623134660406107,2.1872696743280384,1.7103363102681333,1.6850912346895255,1.2742623570228546,0.0,0.5313621696456583,18.226626594137745
2024-05-20,7.21517018777743,3.623134660406107,2.1872696743280384,1.715509848468698,1.6850912346895255,1.27704810836162,0.0,0.5313621696456583,18.234585883677077
2024-05-21,7.21517018777743,3.623134660406107,2.186473745374106,1.724663031438927,1.6850912346895255,1.277844037315553,0.0,0.5313621696456583,18.243739066647304
2024-05-27,7.21517018777743,3.623134660406107,2.186473745374106,1.724663031438927,1.6850912346895255,1.277844037315553,0.0,0.4704736046697852,18.18285050167143
2024-05-28,7.21517018777743,3.623134660406107,2.186871709851072,1.724663031438927,1.6850912346895255,1.277844037315553,0.0,0.47126953362371815,18.184044395102333
2024-05-31,7.21517018777743,3.623134660406107,2.1872696743280384,1.724663031438927,1.6850912346895255,1.277844037315553,0.0,0.47126953362371815,18.184442359579297
2024-06-03,7.2147722233004625,3.623134660406107,2.187667638805005,1.724663031438927,1.6850912346895255,1.277844037315553,0.0,0.47126953362371815,18.184442359579297
2024-06-05,7.2147722233004625,3.623134660406107,2.209555685038162,1.724663031438927,1.6850912346895255,1.277844037315553,0.0,0.47126953362371815,18.20633040581246
2024-06-06,7.2147722233004625,3.623134660406107,2.211147542946028,1.723071173531061,1.6850912346895255,1.277844037315553,0.0,0.47126953362371815,18.20633040581246
2024-06-07,7.2147722233004625,3.623134660406107,2.215127187715693,1.723071173531061,1.6850912346895255,1.277844037315553,0.0,0.47126953362371815,18.21031005058212
2024-06-11,7.2147722233004625,3.623134660406107,2.216719045623559,1.723071173531061,1.6850912346895255,1.277844037315553,0.0,0.47126953362371815,18.211901908489985
2024-06-12,7.2147722233004625,3.623134660406107,2.216719045623559,1.723071173531061,1.6850912346895255,1.2909768650554474,0.0,0.47126953362371815,18.22503473622988
2024-06-20,7.2147722233004625,3.623134660406107,2.216719045623559,1.723071173531061,1.6850912346895255,1.2909768650554474,0.0,0.4728613915315842,18.226626594137745
2024-06-24,7.2147722233004625,3.623134660406107,2.216719045623559,1.723071173531061,1.6850912346895255,1.2909768650554474,0.8892516237816234,0.4728613915315842,19.11587821791937
2024-06-26,7.214804060458619,3.623134660406107,2.2166872084654017,1.723071173531061,1.6850912346895255,1.2909768650554474,0.8892516237816234,0.4728613915315842,19.11587821791937
2024-06-27,7.214804060458619,3.6227366959291407,2.2170851729423684,1.723071173531061,1.6850912346895255,1.2909768650554474,0.8892516237816234,0.4728613915315842,19.11587821791937
2024-06-28,7.214804060458619,3.6227366959291407,2.2174831374193347,1.723071173531061,1.6850912346895255,1.2909768650554474,0.8892516237816234,0.4728613915315842,19.116276182396337
2024-07-04,7.214804060458619,3.6219407669752077,2.2182790663732677,1.723071173531061,1.6850912346895255,1.2909768650554474,0.8892516237816234,0.4728613915315842,19.116276182396337
2024-07-08,7.214804060458619,3.6219407669752077,2.2266363203895643,1.723071173531061,1.6850912346895255,1.2909768650554474,0.8892516237816234,0.4728613915315842,19.124633436412633
