date,ORIENT SECURITIES (HONG KONG) LTD,MIB SECURITIES (HONG KONG) LTD,I WIN SECURITIES LTD,LIVERMORE HOLDINGS LTD,THE HONGKONG AND SHANGHAI BANKING,SINOPAC SECURITIES (ASIA) LTD,HEAD & SHOULDERS SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,BOCI SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD
2024-06-17,39.659186143961264,23.891113387342084,2.8152838563491325,16.52233292981966,10.59068193810721,0.0,0.0,4.88561939348791,0.192444982462675,1.4433373684700623
2024-06-18,39.78143097328601,23.964754966062642,2.8239616414471636,16.339747182265395,10.517466841023724,0.0,0.0,4.931813936110592,0.19303817174170249,1.4477862880627685
2024-06-19,37.80513063289641,22.77421072876291,3.1422907358641297,15.522087759268574,9.977216912743735,4.677929993786431,0.0,4.621711986270971,0.18344823505044824,1.2959730153563926
2024-06-20,37.79059449866903,22.765454007690032,3.1410825199645074,15.516119491274772,9.976338361431528,4.676131322094055,0.0,4.63472345459923,0.18337769890564923,1.316178645371192
2024-06-21,37.80289357673304,22.763987100210066,3.142104795999882,15.52116926536288,9.9440811858339,4.6776531850054734,0.0,4.68652918725406,0.1834373798041362,1.2781443237965622
2024-06-24,37.75486082382838,22.73506293954258,3.1381124047042137,15.501447904970156,9.958040304946516,4.671709709828025,0.0,4.727852963772826,0.18320430234619706,1.3297086460611074
2024-06-25,37.594892014358855,22.62990643206026,3.4367092332136764,15.435767669040192,9.918790090037074,4.65191549461543,0.0,4.801977284764314,0.18537044665450478,1.3446713352556936
2024-06-26,37.57388619320688,22.617262167328334,3.4347890016174087,15.427143067196,9.889722099691221,4.649316277018086,0.0,4.89045728569328,0.18526687251874724,1.3321570357300396
2024-06-27,37.554007583105545,22.596478852540926,3.4329718131851985,15.418981277371191,9.884489903888547,4.646856538224142,0.0,4.9025659112953,0.18516885636187286,1.3784792640272758
2024-06-28,37.56394425824661,22.602457811489387,3.433880166990063,15.423061092491327,9.88710530957841,4.648086082201446,0.0,4.883283353913095,0.1852178514729229,1.3729640736167459
2024-07-02,37.57609622680352,22.60976972620063,3.4349910302032174,15.42805046613534,9.887362879745904,4.649589742081581,0.0,4.8730994324030235,0.18527776960856396,1.355762726818222
2024-07-03,37.307288016818504,22.439266526512498,4.187105816398038,15.446157439850502,9.804952113992057,4.616327960756832,0.0,4.686405045550105,0.18395234758234055,1.3285447325391264
2024-07-04,37.30293121569544,22.427887422632256,4.186616839892561,15.327572112577368,9.920588578769122,4.615788859044727,0.0,4.706294522947565,0.18393086535092842,1.3283895830900385
2024-07-05,37.33890528653672,22.449516350565478,4.190654314854321,15.33066425085479,9.936000467576493,4.576404921242585,0.0,4.664075513603554,0.18410824395803502,1.3296706508080305
2024-07-08,37.3498202227484,22.456078809669968,4.191879330000877,15.335145721886054,9.94475138121547,4.577742699289661,0.0,4.630360431465403,0.1841620626151013,1.3300593411090649
2024-07-09,37.342179097498246,22.45148468552724,4.191021744213233,15.337853635725976,9.942716857610474,4.576806172550853,0.0,4.646948795884966,0.18120177694645778,1.3297872340425532
2024-07-10,37.23553068718307,22.38736375823279,4.179052281867459,15.591303840997844,9.914320685434516,4.563734918692079,0.0,4.595791805094131,0.1806842688115638,1.352217753686542
2024-07-11,37.3847909412763,22.477104485472687,4.195804195804196,15.35535594113,9.954062673727945,4.582028849811277,0.0,4.5322877958861225,0.18140854960938643,1.3371565672820904
2024-07-12,37.03692967708273,22.267957562757264,4.953910371615746,15.43857614934199,9.864339961736912,4.5393935880340885,0.0,4.394457649718824,0.17972056351092816,1.3247144762015188
2024-07-15,37.10038038270566,22.306106449083888,4.962397282151049,15.250152443450741,9.93060193385406,4.547170359185807,0.0,4.396178750834809,0.18002845611080462,1.3269839426231889
2024-07-16,37.07561952295282,22.291219314027046,4.959085369392374,15.239974464627707,9.923974232487957,4.544135569612907,0.0,4.355522024258604,0.1799083047994893,1.4305611978411004
2024-07-17,36.884039144366504,22.17603417915187,5.750411362258595,15.149678127074854,9.872694206287347,4.520654715510522,0.0,4.044340521347537,0.1789786668976069,1.4231690771051644
2024-07-18,37.00260642919201,22.247321169997104,5.768896611642051,15.198378221836084,9.66406023747466,4.535186794092094,0.0,3.9820445988995075,0.17955401100492324,1.4219519258615696
2024-07-19,36.70707883245231,22.06963916341071,6.538726729487474,15.370029878188923,9.561020455067801,4.355320615950356,0.0,3.846816823718685,0.1781199724201333,1.3732475293036084
2024-07-22,36.80435534047702,22.128125360064523,6.556054845028229,15.11982947344164,9.61516303721627,4.3668625417674845,0.0,3.8541306602143104,0.1785920036870607,1.3768867381034682
2024-07-23,36.904280515279304,22.188204032118307,7.3305990410721495,15.152215354398937,8.948067702616832,4.23430188897233,0.0,3.6710761943273065,0.17907688752816128,1.3921783836866732
2024-07-24,36.65232358003443,22.036718301778542,8.258749282845669,15.269650028686174,8.975903614457831,3.703384968445209,0.0,3.5427423981640853,0.17785427423981642,1.3826735513482502
2024-07-25,36.70813342143822,22.07027322090384,8.271324733530612,15.071680983710174,8.960841210101417,3.7090240468871203,0.0,3.631453443272905,0.19249001637601632,1.3847789237796995
2024-07-26,36.31996361465647,21.836891327212257,9.232780920435488,14.912305636885643,8.888825719889706,3.669803007476051,0.0,3.604423093322721,0.17624150771767247,1.358765172403991
2024-07-29,36.32099607709364,21.83751208141452,9.233043379384844,14.91272954687589,8.889078401273522,3.6699073284439137,0.0,3.601682869975553,0.17624651770993235,1.3588037978281882
2024-07-30,36.297264282264706,21.814721172693957,9.280986335615465,14.942757308031021,8.860543734552996,3.667509445754382,0.0,3.602170392886566,0.17613135990454817,1.3579159682963553
2024-07-31,5.4380626077333964,3.2670085761103187,1.3904790278989594,2.23276797684663,1.3283394692600712,0.5464876252899492,0.0,0.5303143155072249,0.026388031750760786,0.20174075886871956
2024-08-01,36.39134149814868,21.86271717459413,9.2509256622045,14.998575904300768,8.8464824836229,3.5858729706636283,0.0,3.537453716889775,0.17658786670464255,1.3500427228709768
2024-08-02,36.44635878711812,21.895769746412984,9.264911429956928,14.961348660752488,8.848446815186696,3.5912941780528853,0.0,3.462931796788088,0.17685483640927632,1.352083749322532
2024-08-05,36.4932023306295,21.923911801668,9.27681937621387,14.980578087512853,8.788415400434136,3.595909973723295,0.0,3.410259339654975,0.17708214326516622,1.3538215468982062
2024-08-06,36.393414606357524,21.855417568645322,9.678705708100718,14.976643500056966,8.758687478637347,3.4436595647715618,0.0,3.3781474307850066,0.17659792639854163,1.3387262162470093
2024-08-07,35.378651529835246,21.246019659421293,9.408832894919009,14.53135816142877,8.428630762840925,3.361484147861,2.7412432507268445,3.37809774331995,0.17167381974248927,1.3540080299044719
2024-08-08,35.33560109516303,21.22016648690506,9.494178489449375,14.519206836472248,8.410077712326116,3.3435659171990375,2.7379075748776236,3.3905804917171385,0.17146491883071988,1.3772504770596532
2024-08-09,35.40315876974231,21.260737046273206,9.41535051260737,14.54696591853699,8.440011083402604,3.349958437240233,2.7431421446384037,3.305624826821834,0.17179274037129397,1.3632585203657521
2024-08-12,35.34635387849951,21.226623879606063,9.497067610932831,14.645346907159457,8.426468960938365,3.3501161890007745,2.738740732543986,3.2477592121279186,0.17151709638154256,1.3500055328095606
2024-08-13,35.45522657268918,21.283680661542302,9.42919776895968,14.5628104448206,8.452423897660738,3.3604351083608512,2.7471765130282764,3.191164636345978,0.17204539778560923,1.345838998806782
2024-08-14,35.45325896944976,21.28249951441494,9.428674491523072,14.562002275312855,8.451954826715502,3.360248619551042,2.7470240572712896,3.1965370848247727,0.1720358500513333,1.3457643108854298
2024-08-15,35.457194394338835,21.284861939780768,9.490772859719716,14.563618704037742,8.4501179408908,3.360621617871514,2.7473289857083394,3.124739836270293,0.17205494657971415,1.3486887748022756
2024-08-16,39.33046763058486,19.973948156832098,8.852416308453822,13.752768008336592,7.932786244626808,3.1548782076331903,2.6442620815422693,2.943858277973167,0.1615214276410056,1.2530936563761885
2024-08-19,39.40335125541578,20.010962050425434,8.868820796575665,13.697343007777835,7.947486558438169,3.1607245393328807,2.6491621861460564,2.954533590854518,0.16182074437542412,1.145795270658245
2024-08-20,39.35917824647392,19.988528821336395,9.763537294366087,13.681987642412077,7.902077847589749,3.157181218552024,2.581015199311729,2.5236593059936907,0.1720676799541153,0.8707667440102198
2024-08-21,39.12863178083612,19.871445973615323,9.975896120052873,13.607029002410387,7.79877147966721,3.107586242645725,2.5658968975973875,2.7162221703859215,0.20734520384625352,1.0211751289427986
2024-08-22,39.08709610604805,19.850352112676056,9.965306545153272,13.72721623860812,7.790492957746478,3.1042874896437445,2.5631731565865783,2.7081607290803644,0.2071251035625518,0.9967895608947804
2024-08-23,39.14689485284584,19.88072086088422,9.94424996758719,13.613380007779075,7.836120834953973,3.109036691300402,2.5670945157526255,2.6967457539219497,0.2074419810709192,0.9983145339037988
2024-08-26,38.908791010540966,19.759800005154506,10.538388185871499,13.530579108785856,7.78330455400634,3.0901265431303315,2.551480631942476,2.6391072395041366,0.20618025308626067,0.9922424679776295
2024-08-27,38.927853127739674,19.76948068691661,10.543551131968439,13.537207983084937,7.787117735031717,3.091640451755969,2.5527306482388736,2.619772059202723,0.2062812645041514,0.964364911556908
2024-08-28,38.88774406264489,19.749111328628096,10.625418577095461,13.523260007212407,7.779094327958375,3.088454999742414,2.550100458502911,2.627376229972696,0.20606872391942715,0.9633712843233219
2024-08-29,38.899768101004895,19.755217727389848,10.628703942282918,13.52744138108735,7.7814996135016745,3.0894099458902344,2.5508889461479,2.597268745168771,0.2061324400927596,0.9636691574336511
2024-08-30,38.966033450340696,19.78112740037167,10.553892215568862,13.62791658063184,7.823146809828618,3.0895106339046046,2.55523435886847,2.4674788354325834,0.20648358455502788,0.9291761304976255
2024-09-02,39.01840173679314,19.80771218856611,10.568076088080224,13.684999483097283,7.794893001137186,3.0936627726661845,2.558668458596092,2.3984286157345185,0.1447327612943244,0.9304248940349427
2024-09-03,38.9138055469636,19.75461387771935,10.831013506547068,13.60449530879472,7.789462831219714,3.0853696257346117,2.5518094648932883,2.384266419218476,0.14434477781214558,0.9408186410970203
2024-09-04,38.993207118320115,19.794922127230933,10.853113619340341,13.627088875687681,7.733037167135884,3.091665160007232,2.557016297750342,2.324560270682129,0.1446393057313325,0.8807500581140068
2024-09-05,38.96905087633257,19.782659198265403,10.846390129320358,13.618646911540743,7.733409049843834,3.089749877390878,2.5554322294210268,2.4031387935262383,0.14196845719005705,0.8595544771688909
2024-09-09,38.94090639428409,19.768371637132763,10.838556578709795,13.693930717841575,7.74330005932575,3.087518378085584,2.5535866284918365,2.3601330960303333,0.14186592380510202,0.8718305862931723
2024-09-10,38.99622875445575,19.796456062406364,10.853954641731674,13.55581960014465,7.7543007697473785,3.0919047373043345,2.5572144443870437,2.3918995712145477,0.14206746913261353,0.8601539494756418
2024-09-11,38.89876581381567,19.74697894926696,11.2674241838654,13.529669423617015,7.734920512225915,3.0841771662672954,2.550823220221071,2.1411455515188993,0.15459534668006492,0.8914998325217077
2024-09-12,38.929860752965446,19.762764311500774,11.276431150077359,13.54048478597215,7.7411036616812785,3.0866425992779787,2.552862300154719,2.0887055183084065,0.15471892728210418,0.8664259927797834
2024-09-13,38.85771646247297,19.726140224441473,11.255533820652733,13.708431998352724,7.72675795325852,3.0809224750334603,2.548131370328426,2.0951302378255945,0.15443220426232884,0.8468032533717698
2024-09-16,38.93086464323474,19.763273936924623,11.27672193713092,13.54083395652286,7.743881997988603,3.0867221950024497,2.5529281312050336,2.1145465329173008,0.1547229170427293,0.8355037520307383
2024-09-17,39.0547392384106,19.826158940397352,11.312603476821192,13.583919701986755,7.768522350993377,3.0965438741721854,2.5610513245033113,1.81601821192053,0.15521523178807947,0.8252276490066225
2024-09-19,39.059791467232415,19.828723707019225,11.314066906418981,13.585676955318101,7.769527308478436,3.0969444516312645,2.561382629168715,1.8033168611420145,0.15523531085870998,0.8253344027321415
2024-09-20,38.93086464323474,19.763273936924623,11.446917145877924,13.687820727713454,7.759354289692875,3.0867221950024497,2.5529281312050336,1.7947858376956602,0.1547229170427293,0.8226101756105109
2024-09-23,39.00630425795784,19.801570897064902,11.298573790822655,13.629082265398926,7.805394791236048,3.0927035965274907,2.5578751550227365,1.7827614716825135,0.15502273666804464,0.8707110376188508
2024-09-24,39.06181272477943,19.829749799477348,11.314652384279023,13.586379983958189,7.816502367460995,3.0971047116354886,2.5615151750368703,1.7439002302776268,0.14489378767885325,0.8434888354161816
2024-09-25,39.04160955804391,19.819493651245185,11.308800331014508,13.579352970079391,7.796943287905041,3.09550285758618,2.5601903333419536,1.7171377589283405,0.26119113501771446,0.8197781168377769
2024-09-26,39.06181272477943,19.829749799477348,11.363812776527206,13.586379983958189,7.756992418950038,3.0971047116354886,2.5615151750368703,1.6869776708323632,0.26132629563507465,0.7943284431679992
2024-09-27,39.204840552612445,19.902357951594475,11.449568920743742,13.636127557910044,7.782798379557494,3.108444998441882,2.570894359613587,1.6593954502960424,0.26228316194037604,0.4232886672899138
2024-09-30,6.4598532337776255,3.279347895851608,1.9066772212832417,2.2459938811749858,1.2443037162234443,0.49078967073875185,0.4385871076784836,0.2242142872424638,0.2610128153013414,0.06375558931131127
2024-10-02,38.94291536616194,19.769391492764466,11.494312172724225,13.534707354193,7.2587509995614825,2.9458044212861454,2.698171124925839,1.287177238372843,1.7747052905821963,0.2940645394278639
2024-10-03,38.67455681934624,19.633159135157292,12.134952351675377,13.441438671995082,7.275335587662671,2.9255046623629473,2.5899169996925915,1.2706219899579876,1.7522287119581925,0.302285070191618
2024-10-04,38.797800164473685,19.688013980263158,12.052837171052632,13.484272203947366,7.216282894736842,2.934827302631579,2.598170230263158,1.1795847039473684,1.7501027960526316,0.298108552631579
2024-10-07,38.85371628577311,19.716388717315215,12.070207947292568,13.503705991352689,7.051677990529133,2.93905703108915,2.6019147621988883,1.1992999794111592,1.752625077208153,0.31140621782993616
2024-10-08,38.84072139751473,19.709794437726725,12.066170984589261,13.560935449844349,7.04417402042759,2.938074043582289,2.601044534204636,1.2143353314981091,1.7494661555481232,0.27528364506419
2024-10-09,38.85471625273453,19.709175138334835,12.18118646248874,13.509200875048254,7.03127010680736,2.939132672757689,2.547934628747909,1.2147728735040535,1.7500965126753314,0.2625144769012997
2024-10-10,38.814757680935855,19.68890602905258,12.243218922740711,13.492736855636972,7.075459570638899,2.923254917084458,2.545314307751639,1.2032394909371384,1.753438745340018,0.25967347988173284
2024-10-14,38.88574077889965,19.724912425303938,12.180609932000824,13.517411910158664,7.021430043272203,2.9286008654440554,2.549969091283742,1.1822583968679168,1.7540696476406346,0.2549969091283742
2024-10-15,38.888745781922154,19.72643672239252,12.181551222276603,13.518456505499602,7.009093016666237,2.9288271811648334,2.5501661471883774,1.182349759150975,1.7542051982174596,0.2601684655212385
2024-10-16,38.888745781922154,19.71870894618892,12.184127147677803,13.585430565930812,6.9318152546302265,2.9030679271528297,2.5501661471883774,1.223564565570181,1.7542051982174596,0.2601684655212385
2024-10-17,38.912802536278576,19.72317447225301,12.191664303941026,13.55259427275305,6.879397891589556,2.891976183725546,2.598139031368405,1.2475191380776864,1.7424027631002397,0.2603294069129057
2024-10-18,38.78185367858611,19.654233456637897,12.471742704480066,13.532675709001232,6.894780106863954,2.8822441430332923,2.5893958076448826,1.2253390875462393,1.7339704069050554,0.23376489930127414
2024-10-21,38.75497368758825,19.640610961365677,12.46309844692594,13.505326658965473,6.890001283532281,2.8802464381979207,2.6415094339622645,1.257861635220126,1.7327685791297651,0.23360287511230907
2024-10-22,38.74900541567208,19.63758630425297,12.461179127845796,13.510946844280177,6.8684068684068675,2.87980287980288,2.6411026411026413,1.2730679397346063,1.7325017325017324,0.24640024640024638
2024-10-23,38.80378347812677,19.665347247211226,12.375983138847477,13.530046779417058,6.919241248136535,2.8838739526037114,2.5985709145119005,1.2363131650645145,1.7349509073150673,0.2518891687657431
2024-10-24,38.78185367858611,19.646526921496097,12.456329634196466,13.5429510891903,6.88964241676942,2.8822441430332923,2.597102342786683,1.2253390875462393,1.7339704069050554,0.24404027949034113
2024-10-25,38.76144139055419,19.636186245940152,12.449773418745266,13.553795396485102,6.879597417102071,2.880727114009525,2.6214103238892386,1.2323966263142354,1.7330577557543938,0.2516143112058231
2024-10-28,38.69289421413468,19.601460882937143,12.566156211956173,13.511885692317549,6.867431280835524,2.875632728903697,2.657781764592811,1.2430319728327033,1.7299929518805663,0.2537322996091497
2024-10-29,38.62458905248615,19.566858122369617,12.848425927110382,13.488032952553953,6.832282245788187,2.870556330190731,2.6530899415399176,1.13850050528955,1.7269389686976322,0.2507259539738784
2024-10-30,38.575243059547994,19.541859900604294,12.832011038289066,13.470800914747102,6.9257598405580465,2.866888965543674,2.6497004075479413,1.147266618118636,1.7247326664367024,0.26573658860654376
2024-10-31,6.0388,3.0592,1.9924000000000002,2.1,1.0841999999999998,0.4488,0.4148,0.1784,0.27,0.043199999999999995
2024-11-01,38.71472349373646,19.612519393263327,12.668128373786718,13.463091895218678,6.950802015617187,2.877255067892449,2.538754471669808,1.1668012975856188,1.7309689579566874,0.27695503327307
2024-11-04,38.646341307325066,19.57787761266623,12.73022821231553,13.43931190723035,6.943644485402348,2.872172944745229,2.618745920208885,1.164740365293297,1.7330312687990372,0.2739059760140281
2024-11-05,38.63447340473174,19.571865443425075,12.72631888731079,13.465893823653602,6.941512162041125,2.871290929330928,2.6179417296840812,1.1643826852456078,1.732499072332476,0.27382186224457156
2024-11-06,38.65623679729608,19.582890575989964,12.648990513257116,13.44275307582993,7.017117105583223,2.8729083716345105,2.619416456490289,1.1522359779282798,1.733475015683212,0.27397611030739094
2024-11-07,38.62360089542693,19.566357531180046,12.638311480652384,13.431403901503039,7.044451551007355,2.870482890949792,2.6172049888071633,1.1768468180364566,1.7320115126319158,0.29932842980492486
2024-11-11,38.63743969698133,19.573368139531908,12.64283977631899,13.436216361472608,7.046975571679015,2.8715113823947176,2.569516424174952,1.1823870398095897,1.7326320908032298,0.3071135168336596
2024-11-13,38.62261278892769,19.565856965603697,12.637988155083976,13.431060286273455,7.0877623853563065,2.8704094554664414,2.5685303861749618,1.187049899586835,1.7268506082351587,0.30187906929147956
2024-11-14,38.57622874372373,19.542359239054054,12.74546128195628,13.41493017848245,7.079250297044883,2.8669622210013923,2.565445695085025,1.1830690805023572,1.7247767372334581,0.3015165259163675
2024-11-15,38.575243059547994,19.541859900604294,12.745135615090772,13.414587405618796,7.081624570413808,2.866888965543674,2.56538014385548,1.183038851200286,1.7247326664367024,0.30150882168819393
2024-11-18,37.70526604977585,19.10113762659374,12.527628966395685,13.142022253025138,9.104759050437693,2.802232795114824,2.480050949687184,1.156358096379825,1.6858352377027683,0.2947089748872988
2024-11-19,37.74485905369085,19.121195074692167,12.420776298518657,13.15582223888993,9.076817301081318,2.8051753234577164,2.520157509844365,1.1725732858303644,1.687605475342209,0.2950184386524158
2024-11-20,37.75146597316863,19.1245420787437,12.422950450732047,13.158125054700493,9.058401370325452,2.8056663457571176,2.520598642177517,1.17027794101099,1.6879008764581587,0.3000712669258949
2024-11-21,37.759963983342296,19.12884709177995,12.355714517964559,13.13107312131861,9.040431199429737,2.806297912784663,2.6112076835536437,1.170541375386116,1.6882808298838214,0.3076422845566074
2024-11-22,37.599153228317036,19.047381856671443,12.71402776913019,13.080131996762342,9.059211755183364,2.7943465537637753,2.6000871676732458,1.135670257144636,1.6810908411680467,0.2888985741859162
2024-11-25,37.551456962702254,19.02321937144776,12.697899436616215,13.155571032372803,8.983048739537603,2.790801795863544,2.5967888367928165,1.231236086410387,1.678958299650528,0.29101943860609153
