date,UOB KAY HIAN (HONG KONG) LTD,SINOPAC SECURITIES (ASIA) LTD,THE HONGKONG AND SHANGHAI BANKING,EMPEROR SECURITIES LTD,DBS BANK LTD,CHANGJIANG SECURITIES BROKERAGE (HK) LTD,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,HANG SENG SECURITIES LTD,TOTAL_CCASS_PCT
2024-05-06,18.277753993516953,3.5418267730376893,3.607650030791734,1.904922099471482,0.0,0.0,1.2894668076022977,1.4488222694221546,4.109600530547548,1.0998412461079945,35.27988375049785
2024-05-07,18.277753993516953,3.5418267730376893,3.5532824608438442,1.904922099471482,0.0,0.0,1.2894668076022977,1.4473528756397793,4.112539318112299,1.0998412461079945,35.22698557433234
2024-05-08,18.27922338729933,3.5418267730376893,3.5474048857143425,1.904922099471482,0.0,0.0,1.2894668076022977,1.4494100269351047,4.109012773034597,1.104249427455121,35.22551618054997
2024-05-09,18.282162174864077,3.5330104103434365,3.5720907012582495,1.904922099471482,0.0,0.0,1.2894668076022977,1.4494100269351047,4.102253561635671,1.0816207632065395,35.21493654531686
2024-05-10,18.287745871237103,3.5330104103434365,3.579731548926602,1.904922099471482,0.0,0.0,1.2894668076022977,1.4494100269351047,4.097551501532069,1.076330945589988,35.218169211638084
2024-05-13,18.290684658801855,3.5330104103434365,3.5926622142115052,1.904922099471482,0.0,0.0,1.2894668076022977,1.4511732994739552,4.099020895314444,1.0628125227921343,35.223752908011114
2024-05-14,18.29215405258423,3.5330104103434365,3.6102949396000104,1.904922099471482,0.0,0.0,1.2894668076022977,1.4358916041372511,4.09931477407092,1.0560533113932074,35.221107999202836
2024-05-16,18.29215405258423,3.5330104103434365,3.6029479706881333,1.904922099471482,0.0,0.0,1.2894668076022977,1.4432385730491282,4.083445321221266,1.0428287673518288,35.19201400231181
2024-05-17,18.29215405258423,3.5330104103434365,3.5744417313100505,1.904922099471482,0.0,0.0,1.2894668076022977,1.447058996883304,4.085208593760116,1.0343062834140513,35.160568975368975
2024-05-20,18.29215405258423,3.5330104103434365,3.566800883641698,1.904922099471482,0.0,0.0,1.2894668076022977,1.4514671782304303,4.096375986506169,1.026371556989224,35.160568975368975
2024-05-21,18.29215405258423,3.5330104103434365,3.566800883641698,1.904922099471482,0.0,0.0,1.2894668076022977,1.4441202093185532,4.08138816992594,1.0128531341913705,35.12471576707901
2024-05-22,18.367093135485376,3.5330104103434365,3.673478872242153,1.9078608870362328,0.0,0.0,1.3006342003483509,1.4740958424790116,4.238025547127158,1.0316613746057757,35.5258602696675
2024-05-23,18.367093135485376,3.5330104103434365,3.729021957215943,1.9078608870362328,0.0,0.0,1.304160745426052,1.4767407512872874,4.184833492205168,1.0316613746057757,35.53438275360528
2024-05-24,18.367093135485376,3.5330104103434365,3.758409832863452,1.9078608870362328,0.0,0.0,1.304160745426052,1.4782101450696628,4.1601476766612615,1.0390083435176527,35.54790117640313
2024-05-27,18.371501316832504,3.5330104103434365,3.7666384380447537,1.9078608870362328,0.0,0.0,1.3165036531980054,1.4846754777121145,4.008800117076595,1.047824706211905,35.43681500645555
2024-05-28,18.321835806988215,3.5330104103434365,3.7610547416717273,1.9078608870362328,0.0,0.0,1.3165036531980054,1.4876142652768654,4.01320829842372,1.047824706211905,35.38891276915011
2024-05-29,18.321835806988215,3.5330104103434365,3.7645812867494284,1.9078608870362328,0.0,0.0,1.3165036531980054,1.4876142652768654,4.014383813449621,1.047824706211905,35.393614829253714
2024-05-30,18.321835806988215,3.5330104103434365,3.776924194521382,1.9078608870362328,0.0,0.0,1.311801593094404,1.4876142652768654,4.012326662154296,1.047824706211905,35.39919852562674
2024-05-31,18.321835806988215,3.5330104103434365,3.766344559288279,1.9078608870362328,0.0,0.0,1.311801593094404,1.500838809318244,3.9785306051596607,1.047824706211905,35.36804737744038
2024-06-03,18.324186837040017,3.5330104103434365,3.8077814639512653,1.9078608870362328,0.0,0.0,1.3053362604519523,1.4729203274531113,3.894775159564263,1.0845595507712904,35.33043089661157
2024-06-04,18.32800726087419,3.5330104103434365,3.7728098919307307,1.9078608870362328,0.0,0.0,1.3056301392084273,1.4670427523236096,3.897420068372538,1.0919065196831674,35.30368792977233
2024-06-05,18.32800726087419,3.5330104103434365,3.7728098919307307,1.9078608870362328,0.0,0.0,1.3062178967213776,1.4655733585412343,3.8944812808077875,1.0919065196831674,35.29986750593816
2024-06-06,18.32800726087419,3.5330104103434365,3.769283346853029,1.9078608870362328,0.0,0.0,1.3062178967213776,1.4361854828937262,3.8909547357300864,1.079563611911214,35.2510836323633
2024-06-07,18.329476654656567,3.5330104103434365,3.7722221344177806,1.9078608870362328,1.5954677689032206,0.0,1.3097444417990785,1.4438263305620782,3.8318851056785954,1.0860289445536657,36.80952267795065
2024-06-11,18.329476654656567,3.5330104103434365,3.757912736946874,1.9078608870362328,1.5954677689032206,0.0,1.3154711101871301,1.446765118126829,3.7980890486839605,1.0860289445536657,36.77008267943791
2024-06-12,18.329476654656567,3.5330104103434365,3.760851524511625,1.9078608870362328,1.5954677689032206,0.0,1.3154711101871301,1.453524329525756,3.7980890486839605,1.093375913465543,36.787127647313476
2024-06-13,18.330946048438943,3.5330104103434365,3.760851524511625,1.9078608870362328,1.5954677689032206,0.0,1.3160588677000804,1.44970390569158,3.817191167854841,1.093375913465543,36.804466493945505
2024-06-14,18.330946048438943,3.5330104103434365,3.7582066157033487,1.9078608870362328,1.5954677689032206,0.0,1.3160588677000804,1.4485283906656794,3.817191167854841,1.093375913465543,36.80064607011133
2024-06-17,18.330946048438943,3.5330104103434365,3.7582066157033487,1.9078608870362328,1.5954677689032206,0.0,1.3189976552648313,1.4485283906656794,3.817778925367791,1.093375913465543,36.804172615189024
2024-06-19,18.330946048438943,3.52918998650926,3.7611013214546287,1.9078608870362328,1.5954677689032206,0.0,1.3189976552648313,1.439712027971427,3.817778925367791,1.093375913465543,36.79443053441187
2024-06-21,18.333884836003694,3.52918998650926,3.7684482903665057,1.9078608870362328,1.5954677689032206,0.0,1.3189976552648313,1.4417691792667526,3.817778925367791,1.094257549734968,36.80765507845326
2024-06-24,18.333884836003694,3.5335981678563866,3.7684482903665057,1.9078608870362328,1.5954677689032206,0.0,1.3189976552648313,1.4408875429973274,3.819542197906642,1.094257549734968,36.8129448960698
2024-06-25,18.343876713723844,3.5335981678563866,3.769329926635931,1.9078608870362328,1.5954677689032206,0.0,1.3189976552648313,1.4408875429973274,3.819542197906642,1.094257549734968,36.82381841005938
2024-06-26,18.343876713723844,3.5335981678563866,3.7737381079830574,1.9078608870362328,1.5954677689032206,0.0,1.3189976552648313,1.4408875429973274,3.8186605616372167,1.094257549734968,36.827344955137086
2024-06-27,18.343876713723844,3.5335981678563866,3.7684482903665057,1.9078608870362328,1.5954677689032206,0.0,1.3189976552648313,1.4408875429973274,3.8245381367667184,1.094257549734968,36.82793271265004
2024-06-28,18.343876713723844,3.5335981678563866,3.772268714200681,1.9078608870362328,1.5954677689032206,0.0,1.316147031327023,1.442356936779703,3.824244258010243,1.094257549734968,36.830078027572306
2024-07-02,18.343876713723844,3.5335981678563866,3.772268714200681,1.9078608870362328,1.5954677689032206,0.0,1.3124735468710842,1.442356936779703,3.830121833139745,1.094257549734968,36.83228211824587
2024-07-03,18.343876713723844,3.5335981678563866,3.772562592957157,1.9078608870362328,1.5954677689032206,0.0,1.3139429406534597,1.442356936779703,3.830121833139745,1.094257549734968,36.83404539078472
2024-07-04,18.343876713723844,3.5335981678563866,3.7719748354442064,1.9078608870362328,1.5954677689032206,0.0,1.3021877903944565,1.442356936779703,3.829240196870319,1.094257549734968,36.82082084674334
2024-07-05,18.343876713723844,3.5335981678563866,3.7781401178762977,1.9078608870362328,1.5954677689032206,0.0,1.3018939116379813,1.442356936779703,3.8336483782174455,1.094257549734968,36.83110043176608
2024-07-08,18.343876713723844,3.5335981678563866,3.7781401178762977,1.9078608870362328,1.5954677689032206,0.0,1.3016000328815063,1.439418149214952,3.8336483782174455,1.094257549734968,36.82786776544486
2024-07-09,18.344464471236797,3.5335981678563866,3.7766707240939215,1.9078608870362328,1.5954677689032206,0.0,1.3016000328815063,1.439418149214952,3.8336483782174455,1.094257549734968,36.82698612917543
2024-07-11,18.344464471236797,3.5306593802916364,3.779609511658673,1.9078608870362328,1.5954677689032206,0.0,1.3016000328815063,1.4473528756397793,3.830709590652695,1.0957269435173433,36.83345146181789
2024-07-12,18.346815501288596,3.5306593802916364,3.7663849676172942,1.9078608870362328,1.5954677689032206,0.0,1.3016000328815063,1.4505855419610052,3.830709590652695,1.0957269435173433,36.82581061414953
2024-07-15,18.346815501288596,3.5306593802916364,3.7663849676172942,1.9078608870362328,1.5954677689032206,0.0,1.3018939116379813,1.4505855419610052,3.830709590652695,1.0957269435173433,36.826104492906005
2024-07-16,18.347109380045072,3.5306593802916364,3.7663849676172942,1.9078608870362328,1.5954677689032206,0.0,1.3018939116379813,1.4564631170905067,3.830709590652695,1.0913187621702172,36.82786776544486
2024-07-17,18.34887265258392,3.5306593802916364,3.7663849676172942,1.9078608870362328,1.5954677689032206,0.0,1.2977796090473301,1.4564631170905067,3.8439341346940736,1.0913187621702172,36.83874127943444
2024-07-18,18.351811440148673,3.5306593802916364,3.761976786270168,1.9078608870362328,1.5954677689032206,0.0,1.2977796090473301,1.4564631170905067,3.8442280134505484,1.0913187621702172,36.83756576440853
2024-07-19,18.358864530304075,3.5306593802916364,3.761976786270168,1.9078608870362328,1.5954677689032206,0.0,1.2974857302908551,1.4564631170905067,3.8442280134505484,1.0913187621702172,36.84432497580746
2024-07-22,18.36033392408645,3.530365501535161,3.7649155738349185,1.9078608870362328,1.5954677689032206,0.0,1.2974857302908551,1.4564631170905067,3.850693346093,1.0986657310820944,36.862251579952435
2024-07-23,18.36033392408645,3.530365501535161,3.7854870867881742,1.9078608870362328,1.5954677689032206,0.0,1.2977796090473301,1.460871298437633,3.8630362538649536,1.0986657310820944,36.89986806078125
2024-07-26,18.36033392408645,3.530365501535161,3.791364661917676,1.9078608870362328,1.5954677689032206,0.0,1.2980734878038054,1.4461773606138788,3.88595879687001,1.0983718523256192,36.913974241092056
2024-07-29,18.36033392408645,3.530365501535161,3.8063524784979057,1.9078608870362328,1.5954677689032206,0.0,1.2995428815861807,1.4461773606138788,3.8503994673365254,1.0983718523256192,36.894872121921175
2024-07-30,18.36033392408645,3.530365501535161,3.8110545386015064,1.9078608870362328,1.5954677689032206,0.0,1.301012275368556,1.4461773606138788,3.84893007355415,1.0983718523256192,36.89957418202477
2024-07-31,18.36033392408645,3.530365501535161,3.8110545386015064,1.9078608870362328,1.5954677689032206,0.0,1.301012275368556,1.4447079668315035,3.8456974072329237,1.0983718523256192,36.894872121921175
2024-08-02,18.36033392408645,3.530365501535161,3.8110545386015064,1.9078608870362328,1.5954677689032206,0.0,1.301012275368556,1.4447079668315035,3.840995347129322,1.0983718523256192,36.89017006181757
2024-08-06,18.36033392408645,3.530365501535161,3.7757890878244966,1.9078608870362328,1.5954677689032206,0.0,1.3010152141561209,1.4447079668315035,3.842170862155223,1.0983718523256192,36.856083064854026
2024-08-07,18.36033392408645,3.530365501535161,3.7757890878244966,1.9078608870362328,1.5954677689032206,0.0,1.3010152141561209,1.4447079668315035,3.842758619668173,1.0983718523256192,36.85667082236698
2024-08-08,18.36033392408645,3.530365501535161,3.7757890878244966,1.9078608870362328,1.5954677689032206,0.0,1.3007213353996456,1.4432385730491282,3.8445218922070237,1.0983718523256192,36.85667082236698
2024-08-09,18.36033392408645,3.530365501535161,3.7757890878244966,1.9078608870362328,1.5954677689032206,0.0,1.3007213353996456,1.4526426932563306,3.848636194797675,1.0983718523256192,36.87018924516483
2024-08-12,18.36033392408645,3.530365501535161,3.7757890878244966,1.9078608870362328,1.5954677689032206,0.0,1.3016000328815063,1.4526426932563306,3.848636194797675,1.0983718523256192,36.87106794264669
2024-08-13,18.36033392408645,3.530365501535161,3.782842177979899,1.9078608870362328,1.5954677689032206,0.0,1.2869060950577522,1.4555814808210814,3.848636194797675,1.0983718523256192,36.86636588254309
2024-08-14,18.36033392408645,3.530365501535161,3.782842177979899,1.9078608870362328,1.5954677689032206,0.0,1.2868179314308097,1.4555814808210814,3.848636194797675,1.0983718523256192,36.866277718916145
2024-08-15,18.36033392408645,3.530365501535161,3.791658540674151,1.9078608870362328,1.5954677689032206,0.0,1.287280790472258,1.4555814808210814,3.848636194797675,1.0880860958489913,36.86527118417522
2024-08-16,18.36033392408645,3.530365501535161,3.791658540674151,1.9078608870362328,1.5954677689032206,0.0,1.287280790472258,1.4555814808210814,3.848636194797675,1.0778003393723634,36.854985427698594
2024-08-19,18.36033392408645,3.530365501535161,3.791658540674151,1.9078608870362328,1.5954677689032206,0.0,1.2878685479852081,1.4408875429973274,3.848636194797675,1.0748615518076128,36.83794045982304
2024-08-21,18.36033392408645,3.530365501535161,3.7978299945601277,1.9078608870362328,1.5954677689032206,0.0,1.2878685479852081,1.4408875429973274,3.848636194797675,1.0748615518076128,36.844111913709014
2024-08-22,18.36033392408645,3.530365501535161,3.7978299945601277,1.9078608870362328,1.5954677689032206,0.0,1.2878685479852081,1.4408875429973274,3.849223952310625,1.0748615518076128,36.84469967122197
2024-08-23,18.36033392408645,3.530365501535161,3.7978299945601277,1.9078608870362328,1.5954677689032206,0.0,1.2878685479852081,1.4408875429973274,3.863917890134379,1.0748615518076128,36.85939360904572
2024-08-26,17.478697654661204,4.412001770960408,3.7978299945601277,1.9078608870362328,1.5954677689032206,0.0,1.2878685479852081,1.4408875429973274,3.863917890134379,1.0748615518076128,36.85939360904572
2024-08-27,17.478697654661204,4.412001770960408,3.7969483582907024,1.9078608870362328,1.5954677689032206,0.0,1.2878685479852081,1.4408875429973274,3.863917890134379,1.0748615518076128,36.85851197277629
2024-08-28,17.478697654661204,4.412001770960408,3.7969483582907024,1.9078608870362328,1.5954677689032206,0.0,1.2878685479852081,1.449997784448055,3.863917890134379,1.0748615518076128,36.86762221422702
2024-08-29,17.478697654661204,4.412001770960408,3.792540176943576,1.9078608870362328,1.5954677689032206,0.0,1.2878685479852081,1.449997784448055,3.8794934642275583,1.0748615518076128,36.87878960697307
2024-08-30,17.478697654661204,4.412001770960408,3.7778462391198224,1.9078608870362328,1.5954677689032206,0.0,1.2866930329593078,1.449997784448055,3.8839016455746846,1.0748615518076128,36.867328335470546
2024-09-02,17.478697654661204,4.412001770960408,3.7778462391198224,1.9078608870362328,1.5954677689032206,0.0,1.2858113966898825,1.44970390569158,3.8886037056782863,1.0748615518076128,36.87085488054825
2024-09-03,17.478697654661204,4.412001770960408,3.7778462391198224,1.9078608870362328,1.5954677689032206,0.0,1.2840485649691666,1.44970390569158,3.890073099460661,1.0748615518076128,36.870561442609905
2024-09-04,17.478697654661204,4.412001770960408,3.7778462391198224,1.9078608870362328,1.5954677689032206,0.0,1.287280790472258,1.44970390569158,3.890073099460661,1.0748615518076128,36.873793668112995
2024-09-05,17.478697654661204,4.412001770960408,3.780785026684573,1.9078608870362328,1.5954677689032206,0.0,1.287280790472258,1.44970390569158,3.9018282497196646,1.0748615518076128,36.88848760593675
2024-09-09,17.478697654661204,4.412001770960408,3.7838707536275615,1.9078608870362328,1.5954677689032206,0.0,1.2839011847727944,1.44970390569158,3.9030037647455647,1.0748615518076128,36.88936924220618
2024-09-10,17.478697654661204,4.412001770960408,3.7838707536275615,1.9078608870362328,1.5954677689032206,0.0,1.2839011847727944,1.44970390569158,3.90329764350204,1.0748615518076128,36.88966312096265
2024-09-11,17.478697654661204,4.412001770960408,3.7738788759074082,1.9078608870362328,1.5954677689032206,0.0,1.2839011847727944,1.44970390569158,3.9047670372844157,1.0748615518076128,36.88114063702488
2024-09-12,17.478697654661204,4.412001770960408,3.7738788759074082,1.9078608870362328,1.5954677689032206,0.0,1.2847828210422196,1.44970390569158,3.9047670372844157,1.0748615518076128,36.882022273294304
2024-09-13,17.478697654661204,4.412001770960408,3.7738788759074082,1.9078608870362328,1.5954677689032206,0.0,1.2847622495292663,1.44970390569158,3.9047670372844157,1.0748615518076128,36.88200170178135
2024-09-16,17.478697654661204,4.412001770960408,3.7738788759074082,1.9078608870362328,1.5954677689032206,0.0,1.2847622495292663,1.44970390569158,3.9024160072326146,1.0748615518076128,36.87965067172955
2024-09-17,17.478697654661204,4.412001770960408,3.7738788759074082,1.9078608870362328,1.5954677689032206,0.0,1.2847622495292663,1.446765118126829,3.9047670372844157,1.0748615518076128,36.8790629142166
2024-09-19,17.478697654661204,4.412001770960408,3.7738788759074082,1.9078608870362328,1.5954677689032206,0.0,1.2847622495292663,1.446765118126829,3.9191670963516945,1.0748615518076128,36.893462973283874
2024-09-20,17.493391592484958,4.412001770960408,3.7738788759074082,1.9078608870362328,1.5954677689032206,0.0,1.2847622495292663,1.446765118126829,3.9174038238128444,1.0748615518076128,36.90639363856878
2024-09-23,17.493391592484958,4.407593589613281,3.7662380282390564,1.9078608870362328,1.5954677689032206,0.0,1.2847622495292663,1.44970390569158,3.9079997036056415,1.0748615518076128,36.88787927691085
2024-09-24,17.48310583600833,4.407593589613281,3.7571277867883293,1.9078608870362328,1.5954677689032206,0.0,1.2845932692442934,1.454112087038706,3.906530309823266,1.086910580823091,36.88330211527875
2024-09-25,17.4598894142468,4.407593589613281,3.7644747557002063,1.9078608870362328,1.5954677689032206,0.0,1.2845932692442934,1.454112087038706,3.906530309823266,1.0898493683878419,36.87037144999385
2024-09-26,17.4598894142468,4.407593589613281,3.7644747557002063,1.9078608870362328,1.5954677689032206,0.0,1.2845932692442934,1.4596957834117326,3.906530309823266,1.0898493683878419,36.87595514636687
2024-09-27,17.415807600775537,4.407593589613281,3.7663849676172942,1.9078608870362328,1.5954677689032206,0.0,1.2842993904878182,1.486438750250965,3.9077058248491663,1.097196337299719,36.868755116833235
2024-09-30,17.383187058806804,4.407593589613281,3.7660910888608194,1.9078608870362328,1.5954677689032206,0.0,1.2842993904878182,1.486438750250965,3.9282773378024225,1.097196337299719,36.856412209061276
2024-10-02,17.29502343186428,4.407593589613281,3.765797210104344,1.9078608870362328,1.5954677689032206,0.0,1.2842993904878182,1.489377537815716,3.9318038828801227,1.097196337299719,36.774420036004734
2024-10-03,17.225374166579684,4.407593589613281,3.7937156919694766,1.9078608870362328,1.5954677689032206,0.0,1.2919402381561704,1.5158266258984734,3.9273957015329963,1.1030739124292206,36.76824858211876
2024-10-04,17.1142879966321,4.407593589613281,3.820164780052234,1.9078608870362328,1.5954677689032206,0.0,1.2919402381561704,1.5202348072455996,3.936212064227249,1.0957269435173433,36.689489075383435
2024-10-07,17.111936966580302,4.407593589613281,3.8233974463734604,1.9078608870362328,1.5954677689032206,0.0,1.3471894443734858,1.5202348072455996,3.936212064227249,1.0898493683878419,36.73974234274067
2024-10-08,17.101063452590722,4.407593589613281,3.863952714767022,1.9078608870362328,1.5954677689032206,0.0,1.3527731407465124,1.5246429885927257,3.941795760600276,1.1060126999939714,36.801163002843964
2024-10-09,16.957062861917933,4.407593589613281,3.8654221085493967,1.9078608870362328,1.5954677689032206,0.0,1.3527731407465124,1.5240552310797757,3.9438529118956014,1.0957269435173433,36.6498154432593
2024-10-10,16.957062861917933,4.407593589613281,3.875707865026025,1.9078608870362328,1.5954677689032206,0.0,1.3418996267569343,1.5240552310797757,3.9464978207038772,1.0986657310820944,36.65481138211938
2024-10-14,16.957062861917933,4.407593589613281,3.8874630152850282,1.9078608870362328,1.5954677689032206,0.0,1.3418996267569343,1.5240552310797757,3.9538447896157543,1.1500945134652336,36.7253422836734
2024-10-15,16.957062861917933,4.407593589613281,3.89510386295338,1.9078608870362328,1.5954677689032206,0.0,1.3418996267569343,1.5161205046549484,3.9538447896157543,1.1500945134652336,36.72504840491692
2024-10-16,16.957062861917933,4.407593589613281,3.9018630743523066,1.9078608870362328,1.5954677689032206,0.0,1.3386669604357084,1.5120062020642973,3.953550910859279,1.1500945134652336,36.72416676864749
2024-10-17,16.962940437047436,4.407593589613281,3.906271255699433,1.9078608870362328,1.5954677689032206,0.0,1.3386669604357084,1.5120062020642973,3.9655999398747572,1.1500945134652336,36.7465015541396
2024-10-18,16.962940437047436,4.407593589613281,3.9106794370465594,1.9078608870362328,1.5954677689032206,0.0,1.3386669604357084,1.5120062020642973,3.9700081212218836,1.1500945134652336,36.75531791683385
2024-10-22,16.962940437047436,4.407593589613281,3.9106794370465594,1.9078608870362328,1.5954677689032206,0.0,1.3392547179486587,1.5120062020642973,3.9700081212218836,1.1500945134652336,36.7559056743468
2024-10-23,16.962940437047436,4.407593589613281,3.9100916795336094,1.9078608870362328,1.5954677689032206,0.0,1.3392547179486587,1.5120062020642973,3.9773550901337607,1.1500945134652336,36.76266488574573
2024-10-25,16.962940437047436,4.407593589613281,3.9068590132123835,1.9078608870362328,1.5954677689032206,0.0,1.3389608391921834,1.5120062020642973,3.9773550901337607,1.1500945134652336,36.75913834066803
2024-10-28,16.962940437047436,4.407593589613281,3.9068590132123835,1.9078608870362328,1.5954677689032206,0.0,1.3072219334928745,1.5120062020642973,3.9773550901337607,1.1500945134652336,36.727399434968724
