date,THE HONGKONG AND SHANGHAI BANKING,CHINA MERCHANTS SECURITIES (HK) CO LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,GUOYUAN SECURITIES BROKERAGE (HONG KONG),CITIBANK N.A.,CHINA INTERNATIONAL CAPITAL CORPORATION,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,BOCI SECURITIES LTD
2024-05-23,5.351486491624928,32.64414512290659,26.719207328529325,27.604193929675258,0.0,1.707165894012369,3.4596691648464706,0.6259197058106916,1.1987397915104614,0.6894725710838995
2024-05-24,4.878946947078955,29.739596834727124,24.33579378741865,25.187429468985577,8.876317334084884,1.5528572592554803,3.151841341125309,0.5587764119409254,1.092080615836073,0.6263599995470209
2024-05-27,4.823437690135713,29.71797922898572,24.330595070925273,25.287927601279492,8.869865171009836,1.5378037764275039,3.150928963815757,0.5642710103267338,1.091286786372877,0.6259047007210939
2024-05-28,4.821530410441781,29.71293976970715,24.307541789330138,25.33355467826064,8.868385739266525,1.5219156035203867,3.1504034108067644,0.5644250157237932,1.0932827259919409,0.6260208569508884
2024-05-29,4.807112995738202,29.72683506328216,24.27855679092774,25.373452830354275,8.872533050987906,1.525770710710588,3.1518767009157935,0.5506497370694432,1.0951731005123615,0.6180390195015313
2024-05-30,4.804566556861574,29.721023787964572,24.283009088141288,25.377594138897535,8.870683337503504,1.5275484177683132,3.151219609102063,0.5506728208082229,1.0974266443489586,0.6162555986039651
2024-05-31,4.803955846942495,29.717245939574365,24.315574012792858,25.395047935832597,8.86955578224142,1.4909858141977226,3.1411685996430885,0.5505752518839581,1.0965978317584881,0.6192929851330078
2024-06-03,4.7927982094599715,29.717623479330314,24.325119364822665,25.403449050321967,8.869215859782535,1.4893295154206545,3.1410482155133335,0.5484311321229106,1.0937159222682284,0.6192692509574251
2024-06-04,4.788763848245456,29.708850673611252,24.347817331338696,25.384951960859908,8.866597618533454,1.4874023908271234,3.140120960823265,0.5561248406227985,1.1002839358657546,0.619086439272291
2024-06-05,4.7677088925048645,29.703617105202106,24.347206127504922,25.459589263673454,8.865060336313842,1.4402394981846474,3.139576529652687,0.5591701187836401,1.1029868394095996,0.6148452887702354
2024-06-06,4.759653078686915,29.67977996498542,24.347625969250736,25.445227766715988,8.857863946631452,1.496786348642957,3.137027915736037,0.559459683750781,1.1022291497654915,0.6143461758342244
2024-06-07,4.7480843529380055,29.67872571906055,24.362511379438327,25.43515464350783,8.857549309293177,1.4967331817761433,3.136916486375703,0.5678105759309748,1.1021899978381262,0.6143243538411672
2024-06-11,4.756859968843818,29.68070225428124,24.37137325428024,25.41949233330553,8.858098109855812,1.4946229478695894,3.135733989258253,0.5678732937443692,1.102258287888774,0.6129855606723723
2024-06-12,4.744903818077699,29.68721773209408,24.369975159167623,25.427661451724948,8.860042630615608,1.4984490274045155,3.1364223424198103,0.5707798119511358,1.0914279039003973,0.6131201226441861
2024-06-13,4.742611320948444,29.668628840253202,24.388661682617414,25.451167069469122,8.853837691176665,1.4825092065320207,3.1342258167933528,0.5763802826234521,1.092039739521622,0.6099383500647071
2024-06-14,4.749775042900658,29.6898374615909,24.351945305831386,25.463135996370333,8.860166857650407,1.4744150182379459,3.1364663183309576,0.573817605040284,1.0928203842034487,0.607620009843678
2024-06-17,4.7462540635811115,29.687968840816083,24.37508723490443,25.46065864419149,8.858787377736105,1.4749387962354632,3.135977987540179,0.5766749654156827,1.0761266828750349,0.6075254067044173
2024-06-18,4.7465716747702436,29.690545086591708,24.388024422231027,25.45303912363652,8.858455000861436,1.453476480222775,3.142744883675191,0.5794236743484573,1.0802170409804068,0.6075026126822389
2024-06-19,4.742240902835726,29.718111248243584,24.428556364761604,25.469780028155064,8.866679625967762,1.3636073070132637,3.145662762523199,0.5767091121838539,1.0812750951711967,0.6073775531447468
2024-06-20,4.771096115451045,29.718225343832117,24.41343778993933,25.450398489263748,8.8665245206508,1.3588311250982172,3.1497422319126986,0.5831212752302524,1.0812561803661702,0.6073669282556261
2024-06-21,4.778756665420751,29.727673634129744,24.44697034954783,25.443978097932597,8.869590240583987,1.3595766876225683,3.1508312975913966,0.583708917021318,1.0313371766216155,0.6075769335281964
2024-06-24,4.75676531245663,29.72764380839819,24.48566457785133,25.42667966942768,8.869663609132198,1.3607460028486233,3.1508573610184194,0.5844582182894116,1.0307666733034127,0.6067547672740986
2024-06-25,4.673766588608895,29.695377991468646,24.51072380597883,25.402029488308443,8.859297097562393,1.4909531476953544,3.147174763715161,0.5849043012367514,1.0297271990947006,0.6060456163308199
2024-06-26,4.674576981830221,29.685111525567677,24.541940694367113,25.38744480933179,8.855823543060918,1.4862718285880738,3.1459408189736036,0.5877308068548639,1.0293509935487897,0.6058079978769491
2024-06-27,4.656978057420984,29.703407806493697,24.56080393959221,25.401390984447943,8.860870909197784,1.4450433672417344,3.1477338442163787,0.5876801430335459,1.0299376709280896,0.6061532774276377
2024-06-28,4.659755770800845,29.713783729925424,24.563529599590183,25.401317083857684,8.863892187321888,1.42168477623193,3.1488071223965353,0.5878254132120815,1.0330443600441288,0.606359956619301
2024-07-02,4.660203530663383,29.718458222682425,24.6059655537937,25.370235320929552,8.865163314201807,1.403028459240205,3.149258677231407,0.5880475057402359,1.033192503819623,0.6064469116976657
2024-07-03,4.645942283709436,29.710465687778147,24.613452133736804,25.34706019896801,8.862639384065291,1.4435377740728839,3.148362076841607,0.5893678540073596,1.0328983517995427,0.6062742550209209
2024-07-04,4.642417692417982,29.700537141613232,24.624653310656225,25.414087297416565,8.858700124714986,1.3845134984122494,3.146962695211385,0.5894088210829697,1.0327146397826519,0.6060047786917548
2024-07-05,4.6550025638590435,29.68778159639589,24.58544946828008,25.43171832682604,8.854895562209302,1.41344355725738,3.145611163258793,0.5838154175199965,1.036537827707073,0.6057445166864022
2024-07-08,4.625297947713059,29.686907228716926,24.735147713350532,25.29013328672736,8.854601926168144,1.4342065291606108,3.14550685205574,0.5841814251543026,1.0382926612821353,0.6057244296711932
2024-07-09,4.6255202381796625,29.665474246277455,24.812577114369187,25.239884009694574,8.846945921389644,1.4404018870985575,3.1427871345923295,0.583813833284514,1.0373949163984533,0.6052006987156194
2024-07-10,4.635771286210559,29.663288000262185,25.003192878904834,25.176991914895687,8.846039698891978,1.3085445894433474,3.142465208310418,0.5825990468092032,1.035913671044326,0.6051937052274659
2024-07-11,4.78200422632957,29.61734734489169,25.0408083048465,25.143445140584525,8.832429572893531,1.2172635912787666,3.1376303501267957,0.5899398817032111,1.034869006424634,0.6042625809207726
2024-07-12,4.78312744360313,29.615801588999034,25.089855499693286,25.129667908881743,8.831968600480987,1.1825257467376,3.1374665943877624,0.590540577617119,1.0348149956840307,0.6042310439153045
2024-07-15,4.792008143456694,29.604809860608803,25.092454981773386,25.133021094341483,8.828690667931507,1.160240907844706,3.136302142345656,0.6250127631068199,1.0344309302609653,0.5930285083299729
2024-07-16,4.829657952557427,29.59347637280571,25.050485054599292,25.144854731775933,8.824492725299576,1.1623718649521844,3.134810866123035,0.6335488889230699,1.0335550129871773,0.5927465299765902
2024-07-17,4.853417546302024,29.53690419187301,25.03460055892589,25.10444507701487,8.807149923398411,1.2862682318066467,3.121805329593544,0.6323037734000218,1.0315237642341692,0.591581603451407
2024-07-18,4.84859561036989,29.49624422292788,25.016050867717876,25.078116405620364,8.79502615984979,1.3981229943746172,3.1175079087491167,0.6291640487559667,1.030404538735863,0.5907672428986357
2024-07-19,4.816356700328494,29.485709272845316,25.072055193812943,25.02911912070071,8.791884906988289,1.4324980763664885,3.116394452067905,0.6368927372562995,1.0285332965953566,0.5905562430382022
2024-07-22,40.27169292450194,18.51818668865918,15.717579871834728,15.696827138464183,5.52190590308664,0.8884977368049503,1.9573091667228242,0.398312835993021,0.6545723151455897,0.3751154187869451
2024-07-23,40.27865077688819,18.51649882838233,15.719807128371762,15.692258565212953,5.521530561127577,0.8839774261036635,1.957176122033178,0.3997962592410371,0.6552144116711721,0.37508992096814237
2024-07-24,40.30845178120083,18.511116335533195,15.736755933288677,15.657667462156486,5.519925527744269,0.8988382136191214,1.9566071977144408,0.38063271147556543,0.6550239498069637,0.3749808874604526
2024-07-25,40.3079304917522,18.51093210251588,15.744629999536967,15.646014704174672,5.519870590347902,0.9014890040466566,1.9565877244616559,0.3825507970827766,0.6550174306410474,0.37497715544023946
2024-07-26,40.298517250559755,18.504624017211597,15.727702983008731,15.650717852824844,5.517989549762819,0.9278490031964761,1.9559209659103918,0.38703478909650885,0.6547942162828837,0.3748493721459906
2024-07-29,40.3074264430162,18.507538576650784,15.701310580254244,15.672042954303242,5.518781918859912,0.9283082077983017,1.956201831126929,0.38709036629606935,0.6463959221432803,0.37490319955103996
2024-07-30,40.323025628417334,18.513335371637805,15.707242580329678,15.644263952215805,5.520203442479649,0.926471056947426,1.9567057080963042,0.38719007273614114,0.646562420309821,0.37499976683003594
2024-07-31,40.31924158439272,18.51173588848902,15.723147628291336,15.634006752317328,5.519726517484403,0.9275235165631923,1.9565366560187394,0.3866075284674556,0.6465065597274267,0.3749673682483757
2024-08-01,40.28564703974144,18.4948240255892,15.727744021830187,15.601277543977405,5.514683832202454,0.9266761540768772,1.9547492126431216,0.4721430888012637,0.6476302737798024,0.3746248073582505
2024-08-02,40.334513358062004,18.509406972297633,15.80197423697087,15.459738889203198,5.52051094887323,0.9204115141704028,1.956814707614504,0.472933727862815,0.6485891806238405,0.3751064643215036
2024-08-05,40.32965918003648,18.50934178801244,15.824067348417712,15.440502397215091,5.520082057960572,0.919293232016475,1.9566626818231194,0.4767752009356219,0.6485387914464269,0.37507732213605804
2024-08-06,40.30521058785726,18.500538906222612,15.832763452166873,15.465243076336382,5.517252150419854,0.9148771169996146,1.955659585416256,0.4852951689551693,0.6482063136323125,0.3749536419936663
2024-08-07,40.21071122411828,18.54715322156953,15.849953298875816,15.451410299085042,5.520993514830188,0.9460374971724793,1.9569857592020683,0.4929014032934166,0.6486458759300395,0.37520790592314307
2024-08-08,40.18101831292162,18.536218607529896,15.870952426333803,15.510415209370807,5.51773857147156,0.9210892731235687,1.9558320034907577,0.4840000234343745,0.6477488730507163,0.3749866992728892
2024-08-09,40.18106154830009,18.53704378982261,15.854657536355251,15.498696476222035,5.517529791285726,0.9484885138376302,1.9557579987216194,0.4849250869670856,0.6468667479613613,0.37497251052658576
2024-08-12,41.12755029996378,18.258623941454978,15.626110161364512,15.22401105061553,5.433602624540952,0.9169035198124056,1.9260089563276157,0.4779373919880004,0.6399832516965134,0.36926880223571695
2024-08-13,41.12239971184926,18.25919452492105,15.642797844562697,15.208878653922616,5.433772425059804,0.9164591989313513,1.9260691442623423,0.4798949001350218,0.6399018996124883,0.3706316967433685
2024-08-14,41.13804749035101,18.256046119813576,15.645640180195603,15.19718680494705,5.4328354879549074,0.9187265233717761,1.9232036816880496,0.4798121525881586,0.6397915623023583,0.3687099967875052
2024-08-15,41.082729995077386,18.236650276561907,15.789748705624055,15.25116468975847,5.426988149888025,0.7962515897439527,1.9211337456255206,0.4865670670231809,0.6393728908470122,0.3693928898504851
2024-08-16,41.06916929755391,18.236683427817084,15.810073072377195,15.232145195129911,5.426998015267152,0.8166911753112738,1.9169195189877462,0.48246832870768647,0.639374053122624,0.3694779157254085
2024-08-19,41.08784300744802,18.24389625212679,15.81499281722341,15.2295958943858,5.429144457265127,0.7850072659829032,1.9176776833634686,0.48259164045288744,0.6396269331340367,0.3696240486175537
2024-08-20,41.05307165769721,18.22836358232102,15.821499498236955,15.212913839969758,5.424471956123648,0.8553194249766815,1.9160272665740399,0.4800347022127523,0.6389921339418992,0.369305937946033
2024-08-21,41.04592360774323,18.230173911755333,15.848287179899256,15.170033463328696,5.423044077302806,0.87957387150142,1.9155229124587958,0.4796217471831721,0.6386105029475203,0.36920872587977666
2024-08-22,41.033077288619864,18.22934458013248,15.872603976490826,15.158827622623242,5.422672003712491,0.8808621183784158,1.9153914889488242,0.4794708384718073,0.6385666880532916,0.36918339456875365
2024-08-23,41.042749597056286,18.233740027635076,15.838374780390236,15.141759935209784,5.423979514797781,0.8982587324180015,1.9158533268772027,0.47958644816310825,0.6564252256279688,0.3692724118245591
2024-08-26,41.04735830702568,18.235695918412613,15.848666155562896,15.12609259720637,5.424425895287853,0.8938295935200957,1.9160109970056804,0.4806208268872656,0.6564792478478375,0.3708204612437085
2024-08-27,41.04967076570853,18.23861594598827,15.858701939175077,15.120598724244891,5.42454206650725,0.8829382191372331,1.916052030902759,0.4817272306790879,0.6563246748050028,0.3708284028519066
2024-08-28,41.054317644233834,18.243738355982682,15.884848156536313,15.099273569601232,5.42606557731415,0.8660985987408746,1.9165901640649456,0.48162637459359453,0.6565090069979587,0.37093255193441416
2024-08-29,41.07051729573699,18.247413466989222,15.899655586821016,15.072739723173246,5.427158631431474,0.8560152739730496,1.9169762516896165,0.4813690969716861,0.6569786849974314,0.371175988216269
2024-08-30,41.07355948961901,18.244431468739922,15.935043678896582,15.044461319707015,5.426196468300343,0.8496559485176717,1.9166363972652505,0.4813680985453761,0.6575369467645836,0.3711101836442497
2024-09-02,41.15924159537142,18.21255396487709,15.894839948073594,14.991311044670535,5.4166404484953405,0.9041898214861857,1.9132610282607825,0.47986365763421523,0.6576418658834228,0.3704566252474131
2024-09-03,41.18052305713837,18.22449718586201,15.930404370841089,14.93561131005693,5.419751551233577,0.9074217362884003,1.914359929264196,0.4592304714342611,0.6575309870891787,0.37066940079198984
2024-09-04,41.21415956094479,18.24897112415703,15.944255340866272,14.894336607518136,5.427230509832148,0.8760513428017122,1.9170016405157888,0.4480371936144384,0.658607059617225,0.3713496201324581
2024-09-05,41.239816603600424,18.25588064291671,15.948769226193265,14.831346802939843,5.429692005606048,0.8903637572937995,1.9178710879122354,0.45554911434914047,0.6590070433643958,0.37170371582413086
2024-09-09,41.19183925515122,18.28086632535724,15.993403021507271,14.81377727968768,5.43663067211266,0.8744276783166494,1.9203219576610087,0.4552693239968557,0.6595956838112685,0.373868802398148
2024-09-10,41.30805992297027,18.32718868192019,16.055515321314516,14.798721212530156,5.450406690164132,0.6391100982854575,1.925187910775881,0.45972695363305227,0.6612670502503145,0.37481615815603286
2024-09-11,41.386801186526846,18.310456978180394,16.03141610880525,14.787584609441698,5.445581806697639,0.620392763945274,1.9234836696341406,0.45921841597636737,0.6605801025161286,0.37448435827626886
2024-09-12,41.47120012862012,18.350964386994143,16.102826528928723,14.79373743768975,5.4563676750132775,0.3999777188234509,1.9272934446599121,0.4605181034733324,0.6618884898015619,0.3752260859957324
2024-09-13,41.462846300433434,18.349753137268404,16.128436808935355,14.787714173290697,5.4551906691174015,0.3991298316411147,1.926877703661036,0.4527365553252079,0.6621696752325665,0.37514514509478736
2024-09-16,41.58558715466087,18.295273990880343,16.09914894643749,14.727610173433877,5.438456790317203,0.44766131738122555,1.9209669775450071,0.45090821024655664,0.6603920573345251,0.37399438176289546
2024-09-17,41.527454997860616,18.2636321368834,16.05498814357059,14.667743565397679,5.42912618159382,0.6543420370743166,1.9176712280467443,0.4503033745148685,0.6602716905855406,0.37446664447242767
2024-09-19,41.50491259218237,18.251625581799278,16.044433556286094,14.658100955989111,5.4255570611653425,0.7148099345324166,1.9164105464331302,0.4500916759899256,0.65983762641013,0.37422046921219865
2024-09-20,41.49439244356511,18.2482128045994,16.040321771367605,14.654344453259796,5.424166627304263,0.7387887495990252,1.915919418594007,0.45006063917925204,0.6596685266166467,0.3741245659148901
2024-09-23,41.52150894933884,18.257080861513536,16.094349441462235,14.553685701580882,5.426401464666943,0.7395581361289498,1.9167088059035715,0.45114012898785794,0.6652877996141242,0.37427871080306413
2024-09-24,41.467951274475,18.277444557818658,16.14928972792647,14.516901143893932,5.432097641734949,0.7476199875866499,1.9187208046134576,0.4517150180929269,0.6634531531045962,0.3748066907533621
2024-09-25,41.47669383027726,18.275593627268417,16.171432526372147,14.455751772028666,5.431798465882617,0.7708840006504815,1.918615129979096,0.4591536627525081,0.6663716278565659,0.37370535693223694
2024-09-26,41.2207060173684,18.315608385911148,17.22987139836391,13.528522586068448,5.4424242977231865,0.8258121352268761,1.9223683770603308,0.4646740963622344,0.6723617184427586,0.37765098747271103
2024-09-27,41.08238287875199,18.306665267960014,18.018024643869154,12.82713440035984,5.444987753641894,0.7949410275903181,1.9232738387304493,0.5279960759749719,0.6890296991232543,0.3855644139981108
2024-09-30,41.0306523351814,18.289287408872664,18.368357263196856,12.316374877995324,5.435175461374107,1.0111753654098994,1.919807949389562,0.5446843199239249,0.698770606931807,0.3857144117244547
2024-10-02,41.10037021100595,18.329175350722682,19.19346947729004,11.148399832182447,5.440691113336945,1.1257845878964707,1.9286061277691395,0.5935410179422062,0.7421692551844759,0.39779302666964106
2024-10-03,41.372711090405765,18.400646060087265,20.387012840269726,9.47004491234204,5.461419407827532,1.090354984724501,1.9381992740678304,0.695286509026691,0.7615167768866777,0.4228081443619667
2024-10-04,40.91424238541665,18.446679404378525,20.408806014230866,9.480168138231553,5.477912374613155,1.0235795319259733,1.9926617754606732,1.1544050056229338,0.6130306417430456,0.4885147283766268
2024-10-07,40.09923297344058,18.29246742270294,20.393899210181743,9.473243724883178,5.483828140896914,1.1565508926398114,2.0957751694089954,1.6940359950909387,0.7651751235269054,0.5457913472279966
2024-10-08,39.83984969015987,18.517621005783454,20.472490594245855,9.509750492335648,5.504483712369126,1.0773736261510396,2.1308531207382764,1.6560549531785456,0.7512138124141572,0.5403089926240287
2024-10-09,39.94019680945565,18.4043810365797,20.479244465602008,9.512887757494406,5.490543556198328,0.7662672415131982,2.1319141816689773,1.9156808501824933,0.7806948015814116,0.5781892997238273
2024-10-10,41.38432613146914,18.85728112087873,18.294785414636838,8.595804200004329,5.600052355109698,0.8519191470181354,2.193629021636879,2.4546868269857645,0.975799064157269,0.7917167181032201
2024-10-14,41.33068374729427,18.710204380418496,18.415825814529708,8.793272718181319,5.639034542932357,0.9351227752569758,2.1147321015642166,2.2302050346321405,1.0335078743963755,0.797411010794139
2024-10-15,41.75461767588479,18.699546918826464,17.98026331568626,8.964405288349317,5.603274064432152,1.1037101291825384,2.129001959037388,1.9614018508553444,1.0639577477080853,0.7398210500376681
