date,CMB WING LUNG BANK LTD,CMB INTERNATIONAL SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,INTERACTIVE BROKERS HONG KONG LTD,CITIBANK N.A.,DAH SING SECURITIES LTD,TIGER BROKERS (HK) GLOBAL LTD
2025-03-31,30.776432040255102,26.5833479609151,2.7155813000994673,2.498859048622082,2.1303263706044118,1.9965127845064652,1.5252472061318822,1.1025686033584927
2025-04-01,44.41397919423598,38.36287005930114,3.8969467067915953,3.606144911458993,3.0743092954115,2.8812006913638744,2.201109524021566,1.5634396174153489
2025-04-02,44.416079401655765,38.36468412743474,3.8971309820251268,3.606315435524552,3.074792435385717,2.8813369349335716,2.201213608065328,1.5584470749752066
2025-04-03,44.41532930477627,38.36403622626394,3.8970651674411307,3.6062545322212647,3.074740508420484,2.881288275036688,2.2011764340625626,1.5601095517776549
2025-04-07,44.29862363132075,38.263230924258075,3.9003001095317997,3.5967787415331687,3.174123383800931,2.8743911482631748,2.195392625135493,1.6971594361566078
2025-04-08,44.2956392421933,38.26065313829113,3.906774326471163,3.596536427291999,3.1739095437639433,2.874197501125008,2.1952447219876334,1.6970450988758163
2025-04-09,44.284153097328634,38.25073190423556,3.914180315211032,3.5956038222066757,3.183862900410914,2.873452203180732,2.1946754808767355,1.7033402765497203
2025-04-10,44.278188619507496,38.24558004682996,3.913653127943237,3.5890586501546045,3.2053206341557865,2.870708174102457,2.194379887705934,1.7031108596005242
2025-04-11,44.3011606782817,38.26542231545208,3.925790307102788,3.6030487715150015,3.122760854262751,2.8721975321578586,2.1955183584818387,1.7141011827459869
2025-04-15,44.298026721324305,38.2627153392768,3.9255125884683806,3.628058918544964,3.139383299782715,2.8723312140079376,2.212206399079366,1.6617655195155345
2025-04-16,44.294893207740905,38.26000874606877,3.925234909123991,3.627802280208134,3.139161228937997,2.8792017428325942,2.2120499140322014,1.661647971055406
2025-04-17,44.282661827232886,38.249443809767456,3.9063032486380336,3.682701062681512,3.127518386969391,2.878743444078198,2.211439089121204,1.6611891315113294
2025-04-22,44.261645605842496,38.23129090869973,3.9044493462188057,3.728412535178079,3.1256974995825604,2.8777138043476125,2.2103895566050773,1.6604007435256352
2025-04-23,44.261645605842496,38.23129090869973,3.9044493462188057,3.728412535178079,3.1253609091216794,2.8780503948084935,2.2103895566050773,1.6604007435256352
2025-04-24,44.24690145173983,38.218555547486055,3.9031487212181135,3.7288529421154433,3.155948772815048,2.8774281555490364,2.209316767544667,1.6598476415318066
2025-05-02,44.24705033347942,38.21868414507929,3.903161854512253,3.728529009469851,3.1559593919347595,2.87743783750405,2.209324201442022,1.6598532265783572
