date,MORGAN STANLEY HONG KONG SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,"TAISHIN INTERNATIONAL BANK CO., LTD",CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,UBS SECURITIES HONG KONG LTD,KGI ASIA LTD,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-03-28,80.89932166179423,4.165554705514915,0.0,2.5354501607489732,5.518815252317426,2.590918628506043,0.16972446955231163,1.9646724143324579,1.1236208101641156,1.0319218970695234
2024-04-02,80.85214071508966,4.158128610103616,0.0,2.4716133852545603,5.519707194289792,2.576410060332166,0.17080186672814332,1.954748733015587,1.278768826290254,1.017680608896219
2024-04-03,80.84724411354314,4.153961345266182,0.0,2.468241096934291,5.567235898604682,2.515200591133345,0.17112817354334284,1.942512571214075,1.3013801689070381,1.0330960408539016
2024-04-05,80.83966781929314,4.150701168107284,0.0,2.483605564392579,5.567745122162457,2.507669279376557,0.18375567551855032,1.9133923962350654,1.3251320561661102,1.0283309187482632
2024-04-08,80.86209389989769,4.140345835136468,0.0,2.5093905459327304,5.634342696222383,2.4720585642914994,0.17283056165438,1.902860053135823,1.2767796116640167,1.0292982320650168
2024-04-09,80.86066948335825,4.141858339886789,0.0,2.5100243192767153,5.64082615336336,2.472682909045391,0.17132836538937654,1.903169474775442,1.2531976604173287,1.0462432944873499
2024-04-10,80.73528431037174,4.136151185684046,0.0,2.5358459818792243,5.753512249737393,2.4581228518366913,0.18700291680843828,1.9011205052707087,1.2479798091922591,1.0449801892195016
2024-04-11,80.73081109630313,4.117584626165155,0.0,2.603069846547003,5.7628431181194335,2.4744565862060743,0.17483090821009242,1.865102757757041,1.230307346240495,1.0409937144515733
2024-04-12,80.67625151964609,4.107754561318001,0.0,2.6440059699832634,5.792097805141779,2.474135865282286,0.17019926664804313,1.8401575815433138,1.255370891381787,1.040026539055447
2024-04-15,80.73820365875842,4.1063026655656545,0.0,2.5947322135113517,5.819740605401902,2.3739445628975715,0.17031400482431394,1.831712802088201,1.303819970211804,1.0612295167407837
2024-04-16,80.76326034398468,4.108796004425728,0.0,2.5944321277022593,5.747278070484939,2.3901155997066135,0.21922256823891914,1.8287930385265425,1.3243229252083295,1.0237793217219862
2024-04-17,80.73867361709077,4.11400666308376,0.0,2.5932925977273866,5.7842165601594,2.3857342288178955,0.16823900635780173,1.8273467551331488,1.3812821821176249,1.0072083895122086
2024-04-18,80.6679673932413,4.1192713299486226,0.0,2.6075716525786947,5.774694460751211,2.2997086292230775,0.16145743541893262,1.8305398126476566,1.5339625137495025,1.0048267724410058
2024-04-19,80.6228945525722,4.105055238115043,0.0,2.608194732775471,5.800660191408086,2.333454857385377,0.15732915945495227,1.8273045649030948,1.5411555183150456,1.0039511850707319
2024-04-22,80.59390802984485,4.1024325685967185,0.0,2.600319557416874,5.803710747964084,2.3579950783774537,0.15944967016731906,1.8293106777364756,1.5215044014823544,1.0313692684138671
2024-04-23,80.53816792576889,4.0981197166313414,0.0,2.591562066053974,5.863580275831016,2.366876270119509,0.15499725619391871,1.826587019109727,1.4963704682132672,1.0637390020783546
2024-04-24,80.54081072170032,4.097839592180088,0.0,2.5903737729011818,3.1923017925705253,2.361742366936106,2.852041929241128,1.825704356874069,1.4763956968779628,1.0627897707186058
2024-04-25,80.52169942408631,4.095297601073522,0.0,2.5863976481306072,3.2237684323538462,2.354254960445056,2.854339357427224,1.8249215524147262,1.4771760234281832,1.0621450006405377
2024-04-26,80.51015339142418,4.094086028828137,0.0,2.591205073817284,3.2557958010975225,2.327912124915841,2.8497620357310183,1.818340564491977,1.502599275317217,1.0501457043768179
2024-04-29,80.46181237089337,4.091360405790026,0.0,2.58811090578538,3.261608044821261,2.3267090387177616,2.852528368930879,1.813656736660603,1.5603291693538115,1.0438849590469026
2024-04-30,80.30824097390067,4.0737414604281454,0.0,2.5534917492011506,3.2719339606755145,2.38051885879179,2.8427088468473936,1.7849585904861909,1.7410328804195023,1.0433726792496394
2024-05-02,80.28831470150111,4.069644515451387,0.0,2.561837874750364,3.2764146271715604,2.384003546475768,2.8406165415926337,1.7833469970150224,1.7531701747886768,1.0426510212534836
2024-05-03,80.30480218065533,4.068017000652449,0.0,2.58416851245723,3.283453149162898,2.3885682075567845,2.8422782070658967,1.78158274917861,1.7043704148737804,1.0427595783970225
2024-05-06,80.30817102626699,4.068758452624095,0.0,2.58392281174073,3.3004785456977963,2.3883411043639486,2.839476544274957,1.779945105567781,1.6893278458128518,1.0415785636508568
2024-05-07,80.28614676277935,4.071507869851506,0.0,2.583117737693017,3.3156268561938833,2.387596967800939,2.8398278848351004,1.7798694918045432,1.6932601359877482,1.043046293053905
2024-05-08,80.32537316079171,4.07415128352213,0.0,2.5774343673010036,3.338092728437917,2.318054124945908,2.8416433106941192,1.781383665195294,1.7002198816264726,1.0436474774854385
2024-05-09,80.38842157452031,4.077846107565087,0.0,2.585249356355322,3.3563647984097265,2.3269428491353197,2.8427878600458847,1.7766883468933514,1.6012212223645041,1.0444778847104983
2024-05-10,80.32649137711365,4.0752056597453485,0.0,2.5616585467690967,3.3636670932292634,2.306684864742079,2.8445409937764463,1.7751638272991952,1.7037780860411262,1.0428095512837945
2024-05-13,80.28775245719554,4.064024200391379,0.0,2.5601955593215644,3.405907919362408,2.3040047787416236,2.841548003543275,1.7710479361602496,1.7229039721402735,1.0426151731436912
2024-05-14,80.3772148464348,4.070177703069003,0.0,2.52909322120043,3.4688935168860584,2.2960767891499514,2.84791074112936,1.7722093150554872,1.598389623010994,1.0400342440639183
2024-05-16,80.33140963400412,4.065624912069195,0.0,2.4711045724598057,3.497692633759123,2.26459240566908,2.8422788382745994,1.7654806857565466,1.7198738019180722,1.0419425160894664
2024-05-17,80.32283858154945,4.063449928245084,0.0,2.4960026333473215,3.5172968178472397,2.265620129373016,2.839913889694714,1.7553629394637442,1.6962810552485705,1.0432340252308647
2024-05-20,80.30255531815402,4.055479762497822,0.0,2.4657037524604615,3.5628714771593595,2.2726714408955644,2.838980294209145,1.7470087722513554,1.7079582056861842,1.0467709766860855
2024-05-21,80.29486606146006,4.052833961764884,0.0,2.4909680783689407,3.570230755718236,2.263922156311371,2.8455828905150526,1.7471918685495136,1.686633110491943,1.0477711168199992
2024-05-22,80.3038798580421,4.055437221117548,0.0,2.5012473220120683,3.5960865050135404,2.211344632513881,2.8415284681490074,1.7485471571998579,1.6912581348910887,1.0506707010609149
2024-05-23,80.23344031322644,4.054266433071308,0.0,2.4974289879820377,3.611013916085172,2.2149096589687454,2.8376116045183957,1.747189911578901,1.7525992669991843,1.0515399075698262
2024-05-24,80.25511984338974,4.052877889232774,0.0,2.505098917288287,3.6161981987270067,2.2191165820775685,2.8368358880254334,1.7418039903497502,1.7198003672102484,1.0531483236991959
2024-05-27,80.2362420211586,4.055150147060529,0.0,2.4673923435836507,3.6133684309379146,2.2307400765975447,2.839276176927152,1.740812483047116,1.7632608232549627,1.0537574974325337
2024-05-28,80.25701589927463,4.048990782057285,0.0,2.4504781031606733,3.6321047434340246,2.2454097320254807,2.840142757384183,1.7317901024534104,1.7409514882588677,1.053116391951448
2024-05-29,80.23845779012493,4.039402769208097,0.0,2.481931398190871,3.6187673875704265,2.2395214576690874,2.840019084767712,1.7295639114800798,1.759231663954682,1.0531045370341148
2024-05-30,80.25448028448574,4.019480471819054,0.0,2.5520015694860625,3.6607855041956454,2.208035635553966,2.837327210203449,1.6879390563638859,1.7233061474137383,1.0566441204784585
2024-05-31,80.18037908853037,4.009460341523108,0.0,2.6854279703281225,3.6611674173455095,2.2455975616800674,2.8334386923610078,1.6634109695638073,1.6782664654772121,1.042851493190796
2024-06-03,80.17886222921423,4.010540157408225,0.0,2.6953087733931915,3.658213576191241,2.2458854429129103,2.8312287951883413,1.6691732946651376,1.6539980324900592,1.0567896985366616
2024-06-04,80.12752836111375,3.9970814058403303,0.0,2.763584222555597,3.654344670961471,2.2226398752851844,2.8257409669446956,1.6610452085589755,1.6513990948706203,1.0966361938693832
2024-06-05,80.08898453427612,4.001487975979995,0.0,2.8221134126971323,3.6529560131038243,2.2340516545597757,2.82650025599743,1.6612099277041326,1.6135977124234302,1.0990985132581568
2024-06-06,80.10921020927995,4.013234358681171,0.0,2.8482866044261197,3.6516329204172346,2.1524306146936896,2.8313838984292623,1.6657261841665587,1.6271061787747045,1.100989031131316
2024-06-07,80.11104763819904,4.0194442670939186,0.0,2.8554950607199228,3.649518148669808,2.1468193740724497,2.827937505116357,1.6657335662795683,1.622223002563509,1.1017814372854313
2024-06-11,80.13311423862507,3.9829209349888233,0.0,2.8461368636082818,3.6348462774571613,2.1360135489368925,2.8334505645992274,1.6251613808417158,1.7157163001772926,1.0926398907655364
2024-06-12,80.15146723080058,3.985857326564455,0.0,2.923607690042706,3.6552038568156897,2.138684679278542,2.828665871564166,1.635772751685199,1.5888492012053568,1.0918913920433035
2024-06-13,80.15337386158238,3.9870488467979173,0.0,2.9430317674421764,3.6647132036511323,2.152019589670858,2.8287331594331033,1.632861371548557,1.546038242682815,1.0921799571910675
2024-06-14,80.13737964639591,4.0001670647196494,0.0,2.9518573275499635,3.6521410684250752,2.175698406175116,2.826727175412606,1.6353323577997045,1.5273123846188117,1.0933845689031596
2024-06-17,80.03288003325369,4.000676510732601,0.0,3.032270782406264,3.6208384118089096,2.1871603579642422,2.822999206971893,1.6218679263683855,1.590891423193113,1.0904153473008935
2024-06-18,79.88699586941891,3.9935811898098557,0.0,3.1611276559142283,3.6532785982564793,2.25831047199873,2.841021909659943,1.599101694467252,1.5234625384008535,1.0831200720737537
2024-06-19,79.75736821650291,3.9704366513131797,0.0,3.320030303536508,3.626107109279252,2.365350380323513,2.8293153179033834,1.5743044292261956,1.489152269616757,1.0679353222982984
2024-06-20,79.55903896851892,3.917171001678755,0.0,3.3895308203377126,3.6162265473881843,2.6239834518389746,2.8196383505190643,1.4833334885562195,1.5417597614008922,1.0493176097612866
2024-06-21,79.39340522270481,3.9188062390937124,0.0,3.602139048989134,3.586391677441531,2.6668841684283735,2.806891472832834,1.4788122597145013,1.5050247607353728,1.0416451500597261
2024-06-24,79.24846977233292,3.905906237770531,0.0,3.591775819718516,3.632329974159875,2.8290096999430694,2.8005078435237687,1.468031731763901,1.4815129456936271,1.042455975093778
2024-06-25,79.2156532173032,3.9071626088721763,0.0,3.6224620255859894,3.6415904033139608,2.7744424432431294,2.8002922509845245,1.4620680211341932,1.533016931125203,1.0433120984376165
2024-06-26,79.18753218557266,3.9073423685502693,0.0,3.614778787893495,3.640097295133725,2.728325308597565,2.800368067277933,1.4633737740871167,1.6145215411346392,1.043660671752596
2024-06-27,79.2381205956708,3.9126852387182414,0.0,3.657091974794349,3.5865209482628093,2.624041873339964,2.806707168066933,1.466405684647308,1.662398067425996,1.0460284490736118
2024-06-28,79.27216584788563,3.9294186883391307,0.0,3.7495099662034215,3.5506401061370223,2.5284930736797664,2.8050440129061687,1.4771595201665724,1.6412702751790527,1.0462985095032322
2024-07-02,79.16200602699436,3.9192226721003394,0.0,3.804570165195979,3.662367775347615,2.5136703847976962,2.7961806196010413,1.4760007110030946,1.622134277306902,1.0438473676529731
2024-07-03,79.06664244098793,3.8969208416803554,0.0,3.7768713130416556,3.7696805399290634,2.598884406003108,2.7907389382592274,1.4499781821151048,1.6041404102574481,1.0461429277261027
2024-07-04,78.97085136085329,3.871083045197913,0.0,3.7755030040007402,3.7893047710872834,2.931153671653964,2.7953840658970814,1.4064460514492552,1.4102432564224572,1.0500307734380154
2024-07-05,78.97165288004814,3.8688004972547896,0.0,3.780895019300702,3.8121068095777924,2.878449463211618,2.7872813396334664,1.411169299300213,1.4407444211618814,1.0489002705113963
2024-07-08,78.9236579847213,3.8704234148726946,0.0,3.761429344819199,3.879546755820165,2.9071954059221996,2.786219294007482,1.3961378435136549,1.4207106258605344,1.0546793304627577
2024-07-09,78.94735284664954,3.8925959743029237,0.0,3.772583247400067,3.8526827374665387,2.9303342649292206,2.7869031469438093,1.404001290479512,1.3601002756862544,1.0534462161421407
2024-07-10,79.02692665842912,3.937529039116636,0.0,3.972902728521139,3.9198632418357837,2.844192889755165,2.710498815547445,1.4264147478314264,1.377807092153502,0.7838647868097878
2024-07-11,78.8258115115234,3.8886123014846308,0.0,3.9700158607226874,3.8900567244155813,3.2592150004506633,2.4751228142528876,1.3846723232332385,1.5258356262371153,0.7806578376798037
2024-07-12,78.76888736222784,3.877626902677763,0.0,3.8995630652744966,3.925709801363682,3.4140443425678555,2.4734376260394138,1.3616129168403992,1.5031140933416658,0.7760038896668785
2024-07-15,78.77631165087763,3.8824473459953373,0.0,3.9036531933455714,3.901772176961952,3.41161338561287,2.4733052093233576,1.357879127363699,1.5142301436856738,0.778787766833912
2024-07-16,78.8300977980868,3.8943120339850377,0.0,3.7406043955672854,3.9146606202291476,3.411188551699148,2.476365622948782,1.371469350864611,1.5846546077562176,0.7766470188629779
2024-07-17,79.02119365200878,3.9910436279190367,0.0,3.4160118872587457,3.8860284353288708,3.501710816341358,2.4805118002953472,1.4064164316333059,1.513608309149621,0.7834750400649446
2024-07-18,79.03316888936168,4.001836634445867,0.0,3.358158474703628,4.0519865416647,3.504153478923417,2.4817973285197215,1.4093124418134362,1.3559862417589335,0.8035999688086102
2024-07-19,79.0411224777961,4.023140446323616,0.0,3.342316302397446,4.031481878138892,3.5791194407743534,2.481412917900871,1.4122125506808092,1.28357090749246,0.8056230784954512
2024-07-22,79.00138438369444,4.016192574581936,0.0,3.2823071575798757,4.179549459104435,3.578068634151985,2.4821410842032274,1.4024660343237234,1.2525553136818375,0.8053353586785436
2024-07-23,78.90238717906979,4.009646735709269,0.0,3.283082958288407,4.296943747776951,3.4893334819142434,2.4818523647731054,1.3969503805496704,1.335005901989334,0.8047972499292297
2024-07-24,78.92328502659427,4.0127635253186495,0.0,3.2979251913170478,4.273997068579875,3.4958589070986568,2.4777608140681706,1.3945197471623239,1.3216951599959825,0.8021945598650259
2024-07-25,78.89719539482711,4.026032363636435,0.0,3.324123033106053,4.348572341943962,3.4875538709697813,2.4793127799278185,1.3910560701510275,1.2424803168604066,0.803673828577413
2024-07-26,78.88343275098543,4.023857220689036,0.0,3.287951784621547,4.3602811183654175,3.5201192580355416,2.4841527526150142,1.3913374396824008,1.2451083488135668,0.8037593261920359
2024-07-29,78.8930260845882,4.043086644182045,0.0,3.253931340585106,4.383538276842138,3.3153689011989425,2.4818177847299077,1.4046282198575442,1.4204269052867728,0.8041758427293433
2024-07-30,78.93369673452838,4.026841219286533,0.0,3.0739104656815734,4.432253871629376,3.23315949269527,2.4973767504225797,1.4093419737456043,1.5877670642887796,0.8056524277219077
2024-07-31,78.9187592794457,4.025800550592992,0.0,3.0656310323895384,4.470401441763979,3.249848991843602,2.4877286098193196,1.4107211269516176,1.5657164571079032,0.8053925100853587
2024-08-01,78.86644159047006,4.019376031969899,0.0,3.0652338853627925,4.490622573255184,3.2174378346886496,2.4883730050135697,1.41022627791949,1.6372567244156908,0.8050320769046685
2024-08-02,78.82361652950222,4.023725777914817,0.0,3.1375746057283576,4.504035686172291,3.210495085591255,2.474450488205702,1.4111511807520736,1.6056958884765702,0.8092547576567131
2024-08-05,78.86712289408496,4.029099107447934,0.0,3.1182120308368524,4.4965210855025095,3.272662112661015,2.475934446208454,1.4125384873692297,1.518408143116674,0.8095016927723773
2024-08-06,78.95383064263658,4.055934646598902,0.0,3.119140611101582,4.5407633066613196,3.0085179978198893,2.4786424744529754,1.4147534065781726,1.5871351056732332,0.8412818084773621
2024-08-07,79.02147045424226,4.069603901223756,0.0,3.062560535017044,4.5583665742762545,2.5447776288761723,2.4809942635411057,1.4173824414872351,1.9978431850636877,0.8470010162724813
2024-08-08,79.11804323957496,4.079076648827721,0.0,3.0534165889431684,4.538854453520131,2.4436362217255247,2.4838950528171884,1.4176969964568555,2.005015680555761,0.8603651175786826
2024-08-09,79.01929125026183,4.077177247239117,0.0,3.065485754117143,4.567041103912327,2.363385503037523,2.4809196243304497,1.4137890752906883,2.1555722758472595,0.8573381659636664
2024-08-12,78.69550249914678,4.058812985157932,0.0,3.1060715593560144,5.0229946193867425,2.221083615989825,2.472184859025358,1.4000824153898879,2.1900098650672177,0.8332575814802309
2024-08-13,78.72457735225603,4.052870732312807,0.0,3.1033099615540958,5.009420608945061,2.2061213037355554,2.4792464313195097,1.3969012566854284,2.1825605417348597,0.8449918114566527
2024-08-14,78.72536763431512,4.055028290071846,0.0,3.076394089566241,5.123940727429678,2.1958092425654394,2.481333880103385,1.397315472961632,2.0996470650428916,0.8451635979437742
2024-08-15,78.71416685808174,4.054377959953922,0.0,3.110774002786921,5.186743116023227,2.217355196057796,2.4754808700627646,1.391103833539424,2.0003410098931718,0.8496571536010278
2024-08-16,78.83432064164327,4.065858985474128,0.0,3.2319892871530995,4.9870829033962245,2.1855022456983377,2.49210998369385,1.3964075170973365,1.9581586970405727,0.8485697388031821
2024-08-19,78.85970497928987,4.051347582941834,0.0,3.128072586454813,5.039699228081967,2.179555593484871,2.490956556644734,1.3941966149700757,2.006218980345536,0.8502478777862855
2024-08-20,78.87299920196752,4.04609640247918,0.0,3.1294139988806426,5.028863896412885,2.200565562665204,2.479323933582689,1.3944470949033612,1.9960699866466165,0.852219922461904
2024-08-21,78.85953379766116,4.043723871251034,0.0,3.152786855261981,5.0254535255282455,2.214135092794971,2.4789662599339213,1.394576683152698,1.9810515685869894,0.8497723458289913
2024-08-22,78.74517154383066,4.041493698233875,0.0,3.226051548316978,5.014324948340703,2.227166804893199,2.472084715518618,1.4944579805075149,1.9606799713528293,0.8185687890056217
2024-08-23,78.71786837392636,4.037611762745284,0.0,3.2089635457816006,5.016418619223217,2.334653038980189,2.4712981085240573,1.4943316129912638,1.9034158209175713,0.8154391169104486
2024-08-26,78.7213411176359,3.981140425460545,0.0,3.2263654113238083,5.01996945827421,2.36960697696871,2.4712898905073817,1.4957232901156072,1.9003263186018864,0.8142371111119546
2024-08-27,78.73452572485017,3.985497199376869,0.0,3.2255265994845654,5.012512266483781,2.369874004198579,2.473196229380306,1.4953324342128376,1.8939632776444435,0.8095722643684516
2024-08-28,78.7321564064552,3.9874463976339354,0.0,3.2204764269732142,5.010347511695284,2.3696791769362195,2.4719428671237687,1.4957711271173217,1.9050057999524694,0.807174286112586
2024-08-29,78.75432479405758,4.00789438750328,0.0,3.2072662593220698,4.98794605916446,2.368458407751395,2.472616898932637,1.4960846096484182,1.911207323398445,0.7942012602217161
2024-08-30,78.75553362182936,4.009022535093718,0.0,3.207005402622301,4.988168045103858,2.345880520562184,2.4767984617202172,1.4959173205149678,1.9275271848999602,0.7941469076534347
2024-09-02,78.68705007588125,4.012434779249803,0.0,3.164126626312517,5.083416729151127,2.3227848125906863,2.4728887727998914,1.4952337226242862,1.9683812795865518,0.7936832018038855
2024-09-03,78.67179194359628,4.007367672812727,0.0,3.1822440099856575,5.098965347685961,2.333560340629945,2.4705653151893974,1.4938573477708004,1.9489960857446178,0.7926519365846159
2024-09-04,78.7036901354115,4.018752053940056,0.0,3.172347975007444,5.077142343976605,2.340684015383759,2.4710955339168956,1.499198632029259,1.922962445591846,0.7941268647426284
2024-09-05,78.76849413093976,4.020664182413718,0.0,3.1705123270335998,4.9571308626429325,2.3425093270188824,2.4791884865489324,1.5005609359316712,1.9618910738462658,0.7990486736242406
2024-09-09,78.79171073053455,4.027501131722744,0.0,3.127254045316756,4.977564682456011,2.3228072032841394,2.478719854926369,1.4993241541552,1.9591131288708368,0.8160050687333932
2024-09-10,78.75393459260691,4.042138902731744,0.0,2.9859643813824577,5.057310583662051,2.32782458579774,2.472653382342529,1.5016041648548075,2.036468838745618,0.822100567876138
2024-09-11,78.82779472131539,4.056760046239007,0.0,2.9109263043662357,4.929329004836118,2.2750741195999717,2.4818729721823583,1.5052377870814748,2.1898551901803436,0.8231498541991036
2024-09-12,78.88513611959374,4.066985085245838,0.0,2.88135703045899,4.872838644466632,2.2775455873269026,2.48589655734268,1.506537504681119,2.20052362205162,0.8231798488324853
2024-09-13,78.85539105590047,4.053917764406678,0.0,2.7742307019558208,4.921159014532284,2.216253089148938,2.487566755184777,1.507782534517394,2.365856249323316,0.8178428350303262
2024-09-16,78.84769130690661,4.055933178244305,0.0,2.776534716844282,4.923466572610727,2.2342777332687342,2.488259970569453,1.5133995210034616,2.3405386940401947,0.8198983065122321
2024-09-17,78.84923257322039,4.055256462894554,0.0,2.763572045132658,4.930469096698534,2.2433437076799976,2.4762467006183164,1.5135598324695623,2.3470235191065227,0.8212960621794594
2024-09-19,78.85350255473712,4.055439992788997,0.0,2.763676391682802,4.929548016440383,2.2434284115244645,2.4761732054704035,1.5139211023656989,2.3425125489628966,0.8217977760272357
2024-09-20,78.75832621645884,4.032518139036321,0.0,2.7602996419832664,4.923585684256128,2.2406873177273243,2.47531954572316,1.5124662187265523,2.4754871850941154,0.8213100509942959
2024-09-23,78.88240175002859,4.039863591993658,0.0,2.7678759646256124,4.906181611555269,2.1072697001231036,2.4854382912066253,1.5176514095877967,2.4707301555750174,0.822587525304329
2024-09-24,78.90676961179476,4.039764672364557,0.0,2.7847685458625837,4.8513227335062306,2.1081090434087733,2.494094777353236,1.516621824248334,2.4612197196531356,0.8373290718083968
2024-09-25,78.91969525228335,4.000227454917323,0.0,2.7776793044982027,4.82222971110395,2.1600862251466424,2.491102183115815,1.512903131034958,2.4903378113460675,0.8257389265536923
2024-09-26,78.91607733627507,3.995318225891151,0.0,2.8519816846083947,4.771318835231874,2.2926740664627614,2.4765523375283185,1.5112858181387638,2.3617097427923484,0.8230819530713215
2024-09-27,78.87110588028533,3.997431807981295,0.0,2.87162783165264,4.833820469313298,2.2648429865376434,2.4736435153796874,1.5129183426869,2.3934589102592714,0.7811502559039389
2024-09-30,78.9376880971274,3.977998230454175,0.0,2.8781546003331244,4.754624152978131,2.337917606008354,2.514792423759218,1.5131324480318609,2.277302596108262,0.8083898451994569
2024-10-02,79.00004011922752,3.978843290602886,0.0,2.928519428885078,4.714899216065379,2.351610436646969,2.5139982445896156,1.5134485547321324,2.1909982733772644,0.8076424358731519
2024-10-03,78.93956121005597,3.969658884551155,0.0,2.976991729580435,4.752450756414156,2.386004451998808,2.4772474668750344,1.51395524628587,2.1756255938081077,0.8085046604304582
2024-10-04,78.95121543526673,3.9676312716305056,0.0,2.977432957828077,4.728267655564824,2.3863580883736626,2.4791104883510005,1.5176016838482813,2.15949939552201,0.8328830236149132
2024-10-07,78.93545267036777,3.965052639017753,0.0,2.975760232743867,4.76946494474243,2.3850174297959987,2.4798003054240456,1.5122345252385376,2.1398467588820065,0.8373704937875946
2024-10-08,78.8998738020898,3.960587887471746,0.0,2.972614576541703,4.90218198553542,2.382496243852402,2.637660426066121,1.4978506046496851,1.9105072952153297,0.8362271785777923
2024-10-09,78.86500101712738,3.9578691195127234,0.0,2.97147400287697,4.892392960707555,2.3815820949097484,2.6331574445906316,1.5015107382476909,1.9478705723818281,0.8491420496454787
2024-10-10,78.85448024623763,3.9577191389371795,0.0,3.011530215039632,5.001883462261147,2.4490004976663924,2.54364679928159,1.51485908178471,1.7911496592980538,0.8757308994936736
2024-10-14,78.84968604553467,3.971122865215125,0.0,3.2723256336749196,4.900148231462604,2.6099801735696753,2.5011812656608243,1.5143001579605564,1.5149061914336142,0.8663494354880202
2024-10-15,79.01316918099344,3.981063710114036,0.0,3.286976796894721,4.827146752615671,2.688194815108118,2.508343150326557,1.515100268871442,1.321114372955241,0.8588909521207616
2024-10-16,78.98865288362121,3.9823369075098176,0.0,3.4232073850873324,4.803542939784437,2.8307191576905275,2.477833812713777,1.5167362230186565,1.1120928217141852,0.8648778688600537
2024-10-17,78.99645308428002,3.979842430106511,0.0,3.4336180170984205,4.70538621972636,2.9434075862360007,2.483113906166682,1.521780885897748,1.0732973515225488,0.8631005189657152
