date,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIC SECURITIES BROKERAGE (HK) LTD,BOCI SECURITIES LTD,UOB KAY HIAN (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,TIGER BROKERS (HK) GLOBAL LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,FUTU SECURITIES INTERNATIONAL,CHINA GALAXY INTERNATIONAL SECURITIES
2024-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2024-03-05,0.0,0.0,0.0,0.0,59.59489588560992,26.02900887707838,0.0,14.3760952373117,0.0
2024-03-06,0.0,0.0,0.0,0.0,59.62384921059344,26.029437172451807,0.01398635918615844,14.3327272577686,0.0
2024-03-07,0.0,0.0,0.0,0.0,59.62433975614171,26.02965132542412,0.016454675596070622,14.329554242838102,0.0
2024-03-08,0.0,0.0,46.37309341393126,0.0,31.836472903633933,13.899188163351376,0.26182610529275324,7.6294194137906794,0.0
2024-03-11,0.0,22.59886139362091,23.120193287085208,23.11449806471963,15.859222865003517,6.924295161470506,0.46876061008974357,3.8852368883933557,4.028931729617128
2024-03-12,0.0,22.59515570934256,23.11528185362008,23.10958784109325,15.876439928167843,6.924795234549516,0.46340501949104285,3.887258551968814,4.0280758617668955
2024-03-13,0.0,22.61911548665775,23.149297257000022,23.13592211721885,15.862257986712565,6.931830640033327,0.9682724143223628,3.857741136229088,3.4755629618260357
2024-03-14,0.0,22.618335054450895,23.149140866346997,23.134451073122282,15.870238698177369,6.9318283969050585,0.9820236396045595,3.8386402951990686,3.475341976193765
2024-03-15,0.0,22.636193067731707,23.170761145064134,23.15496110336958,15.909544761298674,6.9520183456039675,0.874049528741812,3.8240489801292528,3.478423068060874
2024-03-18,0.0,22.641907019623336,23.181658545151233,23.160806005531413,15.916853242021158,6.954651213837307,0.8103955397515255,3.8544273234119144,3.47930111067211
2024-03-19,0.0,22.626212995946442,23.165590397810025,23.14475231193079,15.90582062575675,6.949830663133698,0.8697159001175706,3.861187639286153,3.476889466018566
2024-03-20,0.0,22.623682138494168,23.162341237029743,23.14216345320838,15.906234715877066,6.949711260299991,0.8713732078509124,3.8679934290608333,3.4765005581789112
2024-03-21,0.0,22.636938202247194,23.177010182584272,23.155723314606742,15.9155547752809,6.953783356741574,0.8260182584269663,3.8564343398876404,3.478537570224719
2024-03-22,0.0,22.64270223283666,23.18400927202325,23.161619443151785,15.921802425125778,6.955553994608881,0.7952779411893828,3.8596113828133918,3.4794233082508716
2024-03-25,0.0,22.643596914471864,23.185803409534934,23.162534628775138,15.922431543686038,6.955828829580328,0.7988216338196362,3.851422249344742,3.4795607907873194
2024-03-26,0.0,22.651453266225722,23.193847883563027,23.170571029539648,15.927955940868008,6.958242202253902,0.7622071727845267,3.8549544564195806,3.4807680483455865
2024-03-27,0.0,22.660360405879498,23.20296830686564,23.179682299778783,15.934219226772758,6.959440608599567,0.7183513506982507,3.8628410246721834,3.4821367767333244
2024-03-28,0.0,22.662351785820213,23.205007370888612,23.181719317440336,15.93561951714638,6.95961280315663,0.7201720679571764,3.853074352603099,3.4824427849875543
2024-04-02,0.0,22.662102844187057,23.204093379674585,23.18146467065342,15.935444467390491,6.959536353130891,0.7210429418200512,3.8539108121289885,3.482404531014513
2024-04-03,0.0,22.669922222686186,23.20770432753062,23.189463250823593,15.940942865870946,6.961937685844704,0.6850293505517376,3.8613941896676387,3.4836061070245727
2024-04-05,0.0,22.672114608998776,23.207750789607296,23.19170588144791,15.946440777804396,6.961292208548639,0.6787215944682431,3.8580311359135595,3.48394300321118
2024-04-08,0.0,22.673908695050084,23.209587261532917,23.193541083710493,15.947702648938206,6.9618430683808965,0.6708621193703743,3.8583364290000595,3.484218694016974
2024-04-09,0.0,22.674157896125134,23.209842350065504,23.1937959958851,15.94787792461291,6.961919583586118,0.6708694925835069,3.8572797692842005,3.484256987857526
2024-04-10,0.0,22.682584115242445,23.218467641386834,23.20241532402592,15.953804509161914,6.964506787051718,0.6328571145849596,3.8598126936448214,3.4855518149013878
2024-04-11,0.0,22.682584115242445,23.218467641386834,23.20241532402592,15.953804509161914,6.964506787051718,0.6511083795295571,3.841561428700224,3.4855518149013878
2024-04-12,0.0,22.675553523380756,23.211270949475054,23.19522360761831,15.948639712994389,6.962348099818863,0.6819021156112058,3.8405905421803284,3.4844714489210915
2024-04-15,0.0,22.673310634818407,23.20897507193114,23.192929317352053,15.947282003037703,6.961659438750277,0.6941437391883486,3.837573002688213,3.484126792233855
2024-04-16,0.0,22.679541976676692,23.215353631294743,23.199303466835524,15.950565493465604,6.963572722635569,0.6708089282887446,3.83576944048687,3.4850843403162544
2024-04-17,0.0,22.680888396361453,23.21673186058835,23.20068074327667,15.951512433019566,6.963986130075616,0.665351794317025,3.835557402533438,3.485291239827879
2024-04-18,0.0,22.674656314708898,23.210352543952588,23.194305837044592,15.947129398006691,6.960314075819592,0.6992407489635586,3.8296675034401506,3.484333578063932
2024-04-19,0.0,22.678494871879433,23.21428178830151,23.198232364871547,15.949829062647716,6.96149237652387,0.6855082500632084,3.827237850256681,3.4849234354560346
2024-04-22,0.0,22.679492112350903,23.21530258890782,23.199252459737263,15.950530423789369,6.961798493926236,0.6839993404056505,3.824547903039631,3.4850766778431264
2024-04-23,0.0,22.676799764332934,23.2125466332805,23.196498409467132,15.948636890249935,6.960972038717989,0.6957894297164741,3.824093879910921,3.484662954324117
2024-04-24,0.0,22.67455662923917,23.210250503380784,23.194203867019546,15.947059289024102,6.960283475921253,0.6992376748643729,3.830090300797496,3.4843182597532776
2024-04-25,0.0,22.673759177034334,23.20943421110476,23.193388139095266,15.94649843935464,6.960038686420187,0.7016309843056228,3.831054644568514,3.4841957181166747
2024-04-26,0.0,22.674606471864468,23.210301523554534,23.194254851919997,15.947094343438339,6.96029877583679,0.7045148299822167,3.824603284511884,3.484325918891768
2024-04-29,0.0,22.67944224824438,23.21525154674535,23.199201452863292,15.950495354267346,6.961783187416726,0.685756750933324,3.8230004441258854,3.4850690154036927
2024-04-30,0.0,6.711733025072849,6.8702999300490255,6.865550080207722,4.720049413533762,2.0602636352751933,0.17769643721376177,1.1310498601562873,1.0313680799250597
2024-05-02,0.0,22.69226454069679,23.228376770083308,23.212317601948218,15.955993479537762,6.966599130165058,0.6384069305209991,3.819002175687299,3.4870393713605634
2024-05-03,0.0,22.692663910894247,23.228785575533315,23.212726124766533,15.956274295419096,6.966721738116556,0.6366582262886609,3.8190693878269366,3.487100741154653
2024-05-06,0.0,22.691152368782788,23.227238322741254,23.211179941683,15.962752299164206,6.966257689764749,0.6366158189395977,3.81793509105586,3.4868684678685433
2024-05-07,0.0,22.692200642769695,23.228311362546624,23.21225223963168,15.959749942297153,6.9665795132933015,0.6366452289841739,3.817231518083408,3.4870295523939667
2024-05-08,0.0,22.700040808666508,23.23633675494695,23.220272083597557,15.965264043339577,6.96920653375271,0.6016549516334558,3.81899050133394,3.488234322729301
2024-05-09,0.0,22.70009076339222,23.236387889869526,23.220323183167498,15.965299177214137,6.969001806025137,0.5996756953839364,3.820979485853683,3.4882419990938627
2024-05-13,0.0,22.700940027370002,23.23725721798871,23.221191910268082,15.962595386114046,6.957818751990557,0.6122422750518007,3.8195819287559503,3.488372502460853
2024-05-14,0.0,22.695545783519975,23.231735533349728,23.215674043100414,15.962982709387708,6.956165420852408,0.5995556291694969,3.850797292375976,3.4875435882442916
2024-05-16,0.0,22.696394707448594,23.232604513385972,23.216542422358714,15.963579802673031,6.956425615312304,0.6079391439495159,3.838839755514732,3.4876740393571395
2024-05-17,0.0,22.702588780036933,23.238944922980842,23.222878448448668,15.967936422891443,6.958324093276405,0.585876098693756,3.834825373268221,3.488625860403729
2024-05-20,0.0,22.715487288514435,23.25214816297261,23.236072560249816,15.990882094306622,6.962277475120912,0.5304948898521723,3.8220296007780417,3.4906079282053892
2024-05-21,0.0,22.72525606006094,23.260343758489476,23.244262489660624,15.996518339211146,6.964731442369976,0.49257146714129757,3.8244781936672934,3.4918382493992435
2024-05-22,0.0,22.734020249233268,23.269314308804688,23.253226838097106,16.002687533188674,6.967417450559897,0.45419557710032726,3.8259531363603987,3.493184906655647
2024-05-23,0.0,22.718499729826917,23.252327214754217,23.237351856266155,15.99176249574744,6.962660793507249,0.5252386763826792,3.821359124776625,3.490800108738721
2024-05-24,0.0,22.71173621130405,23.247207578469894,23.2322355172169,15.988241471517592,6.961127773156011,0.5491223641906341,3.820297570598113,3.4900315135468087
2024-05-27,0.0,22.71523717815236,23.25079108711454,23.235816717949476,15.990706025650919,6.962200816508308,0.5346730637171739,3.820005616269282,3.490569494637943
2024-05-28,0.0,22.715737404384345,23.251303107109088,23.23632840818422,15.985552762823144,6.962354135421664,0.5408508905805796,3.8172269288777554,3.4906463626192057
2024-05-29,0.0,22.7154372660014,23.250995892406273,23.236021391339033,15.985341548990577,6.9622621432633425,0.5410639576795936,3.8182775588955935,3.490600241424191
2024-05-30,0.0,22.714736973950984,23.25027908967001,23.235305050250236,15.98396791257134,6.962047504347316,0.5450109935874117,3.818159845580659,3.4904926300420454
2024-05-31,0.0,6.711733025072849,6.869974597868116,6.865550080207722,4.722930555327913,2.057140446338445,0.16025863231691514,1.1281869369642679,1.0313680799250597
2024-06-03,0.0,22.710447431038038,23.24408570723847,23.22911565658598,15.979710121700347,6.960192962191727,0.5679813335796641,3.818903951010245,3.489562836655525
2024-06-04,0.0,22.71339761075137,23.24710520873956,23.232133213416457,15.982226303999141,6.961097119634697,0.5546243561601658,3.8194000422034127,3.490016145095192
2024-06-05,0.0,22.71148618353766,23.2469516558345,23.231979759405146,15.976616363736765,6.961051139858913,0.5515382434636443,3.8303835614918245,3.489993092671547
2024-06-06,0.0,22.70958615240098,23.245006827934553,23.23003618404628,15.975499924838562,6.960468781936456,0.5501711628940791,3.8395298442868104,3.4897011216622835
2024-06-07,0.0,22.712486327634572,23.24797538018622,23.23300282444053,15.976879555565224,6.963339344961255,0.5372505296981964,3.838919256265596,3.4901467812484066
2024-06-11,0.0,22.709537014892042,23.243829853333864,23.228859967460753,15.974911175741882,6.9601163494753315,0.5736988615489852,3.8195223514485392,3.4895244260986042
2024-06-12,0.0,22.709986969777052,23.244290394417636,23.229320211939037,15.975227694274002,6.960254253579216,0.572829629548745,3.8184972807544124,3.489593565709899
2024-06-13,0.0,22.710586937360546,23.24490447758539,23.229933899614526,15.975649738494823,6.960217978660234,0.572624607385585,3.816396604778591,3.4896857561203025
2024-06-14,0.0,22.71048694056187,23.244802128137543,23.22983161608351,15.97557939624277,6.960187332181661,0.5730623952449426,3.816379800834069,3.4896703907136324
2024-06-17,0.0,22.706137931957436,23.24035079934269,23.22538315410899,15.969658646121902,6.958854471522383,0.5947437856097889,3.8158690848746484,3.489002126462163
2024-06-18,0.0,22.705638152638798,23.23983926159364,23.224871945809163,15.969307141822009,6.958481194272061,0.5978122010388726,3.815124771946531,3.488925330878928
2024-06-19,0.0,22.713387205288754,23.24777062810287,23.232798204225094,15.966610437875584,6.960856006940864,0.5720346652126388,3.816426809904029,3.4901160424501683
2024-06-20,0.0,22.719640295083764,23.25417083587274,23.23919429002451,15.97100611201646,6.962772359498416,0.544661733568659,3.817477488049157,3.491076885886297
2024-06-24,0.0,22.72014069100838,23.254683004734808,23.239706129030893,15.971357870506761,6.9629257132869204,0.5424712479226192,3.817561567293041,3.49115377621658
2024-06-25,0.0,22.719790411546747,23.254324484162506,23.239347839359098,15.973093840925303,6.962818364925684,0.5420223950174641,3.817502711433444,3.491099952629753
2024-06-26,0.0,22.719089885024317,23.253607476181042,23.238631293157287,15.97700609715649,6.962603678132931,0.5406842547547399,3.8173850051584144,3.490992310434779
2024-06-27,0.0,22.718189271540645,23.252685673743397,23.237710084394493,15.981878479787405,6.962327671709007,0.5391212165605,3.817233679184292,3.4908539230802638
2024-06-28,0.0,22.718389401699675,23.252890512413686,23.237914791141105,15.98201926811536,6.962389004578783,0.5382450410321549,3.8172673061417104,3.490884674877531
2024-07-02,0.0,22.717288729457056,23.251763944385683,23.236788948664568,15.981244963006036,6.962051687166702,0.5424031538398046,3.8177430267831323,3.4907155466970137
2024-07-03,0.0,22.722292644679527,23.25688558794695,23.241907293698006,15.984765136381334,6.963585211560036,0.5233592225807125,3.815720459918217,3.4914844432352163
2024-07-04,0.0,22.722192544771907,23.256783132964287,23.241804904700142,15.984694717716344,6.963554534451555,0.5240177211823954,3.8154833822284377,3.491469061984931
2024-07-05,0.0,22.7216420110445,23.256219646695065,23.24124178133691,15.984307426148991,6.9633858151861805,0.5264279147939196,3.8153909372637127,3.491384467530719
