date,WINBULL SECURITIES INTERNATIONAL (HONG,FIRST SHANGHAI SECURITIES LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,FUTU SECURITIES INTERNATIONAL,USMART SECURITIES LTD,CLSA LTD,UBS SECURITIES HONG KONG LTD,GREAT BAY SECURITIES LTD,CMB INTERNATIONAL SECURITIES LTD,CITIBANK N.A.,TOTAL_CCASS_PCT
2024-03-01,0.0,0.0,0.0,4.837235815438116,2.924711055751874,0.0,0.0,0.0,0.0,0.23248585529447252,7.994432726484463
2024-03-04,0.0,12.265205916862508,0.0,4.860633503884131,3.821393057080037,0.0,0.0,0.0,0.0,0.23455035721617973,21.181782835042856
2024-03-05,0.0,12.265205916862508,0.0,4.902611709625511,3.8231134753481264,0.0,0.005275949355473969,0.0,0.14830005470930094,0.2348944408697976,21.37940154677072
2024-03-06,0.0,12.265205916862508,0.0,4.926009398071526,3.820360806119184,0.0,0.007340451277181175,0.0,0.1572462297033655,0.23867936105959414,21.414842163093358
2024-03-07,0.0,12.265205916862508,0.0,4.971084356695466,3.820360806119184,0.0,0.019498073705012497,0.0,0.1572462297033655,0.23558260817703333,21.46897799126257
2024-03-08,0.0,12.265205916862508,0.0,4.959041428818841,3.820360806119184,0.0,0.007455145828387131,0.0,0.1572462297033655,0.2596684639302841,21.46897799126257
2024-03-11,0.0,12.265205916862508,0.0,4.958009177857988,3.820360806119184,0.0,0.007455145828387131,0.0,0.1572462297033655,0.2562276273941054,21.464504903765537
2024-03-12,0.0,12.265205916862508,0.0,4.929450234607705,3.8210489734264192,0.0,0.007455145828387131,0.0,0.1572462297033655,0.2548512927796339,21.435257793208017
2024-03-13,0.0,12.265205916862508,0.0,4.932546987490265,3.8210489734264192,0.0,0.007455145828387131,0.0,0.1572462297033655,0.2548512927796339,21.43835454609058
2024-03-14,0.0,12.265205916862508,0.0,4.893321450977829,3.8210489734264192,0.0,0.007455145828387131,0.0,0.1593107316250727,0.257259878354959,21.403602097075176
2024-03-15,0.0,12.265205916862508,0.0,4.912934219234047,4.019929325217547,0.0,0.007455145828387131,0.0,0.16068706623954415,0.2555394600868697,21.6217511334689
2024-03-18,0.0,12.265205916862508,0.0,4.951127504785631,4.0168325723349865,0.0,2.0458067098606345,0.0,0.16481607008295857,0.2359266918306512,23.67971546575737
2024-03-19,0.0,12.265205916862508,0.0,4.982439117264856,4.0168325723349865,4.077391295371731,2.0464948771678704,0.0,0.13728937779352918,0.24693736874642297,27.7725905255419
2024-03-20,0.0,12.265205916862508,0.0,4.984503619186563,4.0168325723349865,4.077391295371731,2.0492475463968134,0.0,0.13866571240800063,0.2576039620085769,27.789450624569177
2024-03-21,0.0,12.265205916862508,0.0,4.99792288167766,4.0168325723349865,4.077391295371731,2.0492475463968134,0.0,0.14176246529056144,0.25347495816516247,27.801837636099425
2024-03-22,0.0,12.265205916862508,0.0,5.056417102792698,4.0168325723349865,4.077391295371731,2.055096968508317,0.0,0.14141838163694356,0.31919493600617516,27.93155717351336
2024-03-25,0.0,12.265205916862508,0.0,5.045750509530544,4.0168325723349865,4.077391295371731,2.055096968508317,0.0,0.14141838163694356,0.31988310331341085,27.92157874755844
2024-03-26,0.0,12.265205916862508,12.257980160136531,5.03818066915095,4.0168325723349865,4.077391295371731,2.055096968508317,0.0,0.14141838163694356,0.31919493600617516,40.17130090000814
2024-03-27,0.0,12.265205916862508,12.257980160136531,5.022352821084529,4.0168325723349865,4.077391295371731,2.055096968508317,0.0,0.14141838163694356,0.31953901965979303,40.15581713559534
2024-03-28,0.0,12.265205916862508,12.257980160136531,5.0333634980003,4.0168325723349865,4.077391295371731,2.055096968508317,0.0,0.14141838163694356,0.3209153542742645,40.16820414712558
2024-04-02,0.0,12.265205916862508,12.257980160136531,5.061922441250584,4.0168325723349865,4.077391295371731,2.055441052161935,0.0,0.14761188740206518,0.3202271869670288,40.20261251248737
2024-04-03,0.0,12.265205916862508,12.257980160136531,5.055040768178226,4.017176655988604,4.077391295371731,2.055441052161935,0.0,0.14761188740206518,0.31953901965979303,40.19538675576139
2024-04-05,0.0,12.265205916862508,12.257980160136531,5.042997840301601,4.01786482329584,4.077391295371731,2.0568173867764066,0.0,0.14761188740206518,0.31850676869893946,40.184376078845624
2024-04-08,0.0,12.265205916862508,12.257980160136531,5.098395308534077,4.01786482329584,4.077391295371731,2.0568173867764066,0.0,0.15139680759186175,0.31678635043085007,40.2418380489998
2024-04-09,0.0,12.265205916862508,12.257980160136531,5.103556563338345,4.01786482329584,4.077391295371731,2.060258223312585,0.0,0.15139680759186175,0.3133455138946714,40.246999303804074
2024-04-10,0.0,12.265205916862508,12.257980160136531,5.101492061416638,4.01786482329584,4.077391295371731,2.0685162309994136,0.0,0.15139680759186175,0.3128637967796064,40.25271109245413
2024-04-11,0.0,12.265205916862508,12.257980160136531,5.070180448937412,4.021305659832018,4.077391295371731,2.0685162309994136,0.0,0.150708640284626,0.3226357725423538,40.2339241249666
2024-04-12,0.0,12.265205916862508,12.257980160136531,5.0915136354617205,4.016488488681368,4.077391295371731,2.0698925656138853,0.0,0.150708640284626,0.3202271869670288,40.2494078893794
2024-04-15,0.0,12.265205916862508,12.257980160136531,5.08497604604298,4.016488488681368,4.077391295371731,2.0698925656138853,0.0,0.150708640284626,0.2865069889124777,40.20915010190611
2024-04-16,0.0,12.265205916862508,12.257980160136531,5.0657073614403805,4.016488488681368,4.077391295371731,2.0723011511892104,0.0,0.1486441383629188,0.2844424869907705,40.18816099903542
2024-04-17,0.0,12.265205916862508,12.257980160136531,5.081191125853184,4.016488488681368,4.077391295371731,2.0743656531109176,0.0,0.1486441383629188,0.2582921293158126,40.179558907694975
