date,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,VALUABLE CAPITAL LTD,PHILLIP SECURITIES (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,CMB INTERNATIONAL SECURITIES LTD,ORIENT SECURITIES (HONG KONG) LTD,LONG BRIDGE HK LTD,CMB WING LUNG BANK LTD,ASTRUM CAPITAL MANAGEMENT LTD,INTERACTIVE BROKERS HONG KONG LTD
2024-04-19,0.0,85.78547977949373,1.5064778482540535,3.0233451989098588,8.922800330547213,0.11255294268564767,0.10735819148477162,0.2735902299128051,0.0,0.26839547871192904
2024-04-22,0.0,85.68656861337789,1.5044979235140148,3.105837092679506,8.911073325636156,0.12969809685465644,0.10375847748372515,0.2732306573738096,0.0,0.28533581308024414
2024-04-23,0.0,85.49944118492661,1.5536367115999838,3.236743149166633,8.895382812223225,0.1294697259666653,0.1001232547475545,0.27620208206221936,0.0,0.3090010793071079
2024-04-24,0.0,85.4962390319619,1.5501574257799233,3.2435922082856075,8.895229257170646,0.12946749101725416,0.10012152638667657,0.27619731417014226,0.0,0.3089957452278466
2024-04-25,0.0,85.49944118492661,1.550184185574206,3.243648201218188,8.895382812223225,0.1294697259666653,0.09667072872177677,0.27620208206221936,0.0,0.3090010793071079
2024-04-26,0.0,85.70706527360669,1.5546391542510243,2.9551993722789516,8.985001934707745,0.12984180018800312,0.09694854414037567,0.261414824378513,0.0,0.30988909644870083
2024-04-29,0.0,85.52204201708962,1.5751456677567606,2.9941800165487646,9.103518867089985,0.13155448227367153,0.09822734676434143,0.26135490478369416,0.0,0.3139766976931628
2024-04-30,0.0,85.44168246829149,1.5784485331595373,3.0282957907379964,9.142970666828575,0.13212459819973804,0.09865303332247108,0.2624875350901462,0.0,0.3153373743700415
2024-05-02,0.0,85.55375859044098,1.4977939266143059,2.9708601233080927,9.166871071528178,0.13246998171706714,0.09891091968207683,0.2631736970112401,0.0,0.31616168969806696
2024-05-03,0.0,85.5458651592882,1.4948950856874614,2.9685859857623345,9.170758592241924,0.13252616007867565,0.09895286619207783,0.27212038202821404,0.0,0.3162957687211059
2024-05-06,0.0,85.54360836173439,1.49476302221842,2.9577225758790013,9.169948420207092,0.132514452324328,0.09894412440216492,0.2862312170205485,0.0,0.31626782621406285
2024-05-07,0.0,85.66014742562822,1.4967993904134094,2.825518471028623,9.182440963195539,0.13269498141962852,0.09907891945998928,0.2866211598663976,0.0,0.31669868898818004
2024-05-08,0.0,85.66747807180141,1.4967729085129715,2.825468480963612,9.18227850422547,0.13269263373341947,0.0990771665209532,0.27953914839840366,0.0,0.3166930858437611
2024-05-09,0.0,85.66646961824378,1.4966934684336843,2.827087662596959,9.181791161804812,0.13268559117319897,0.09907190807598856,0.27952431207153916,0.0,0.31667627760003486
2024-05-13,0.0,85.6684923040689,1.4984361001986883,2.8234994284735615,9.181628725826755,0.1326832438192463,0.09907015538503723,0.2795193669792122,0.0,0.3166706752486012
2024-05-14,0.0,85.61000466172025,1.503623246052664,2.8421497248291794,9.213412828846964,0.13314255425495844,0.09941310717703562,0.2804869809637791,0.0,0.31776689615516746
2024-05-16,0.0,85.71144347952746,1.505280025159325,2.727986822455211,9.223564700278821,0.1332892584261504,0.09952264629152562,0.28079603775109013,0.0,0.31811703011041226
2024-05-17,0.0,85.73582249648985,1.5039304783070895,2.702097313270421,9.226188170741494,0.13332717006268524,0.09955095364680498,0.2808759049320569,0.0,0.3182075125496088
2024-05-20,0.0,85.73378876414544,1.5037700835793546,2.705364145635671,9.225204194446697,0.1333129506719286,0.09954033650170668,0.2808459494155296,0.0,0.3181735756036696
2024-05-21,0.0,85.7276935045319,1.5036631727663528,2.712281325817322,9.224548326843461,0.13330347276297455,0.09953325966302098,0.2808259826206664,0.0,0.31815095499429924
2024-05-22,0.0,85.72134885858684,1.5025534451036608,2.7152652197317044,9.228649030058852,0.1333627318139344,0.09957750642107101,0.28095082168802177,0.0,0.3182923865959234
2024-05-23,0.0,85.72439750920948,1.4954939509159058,2.718918253210963,9.22897724382341,0.13336747481414143,0.0995810478612256,0.2809608136084579,0.0,0.31830370655641754
2024-05-24,0.0,85.74929712926652,1.4654464033185675,2.7334843712386383,9.230126175869016,0.13160562359899755,0.09959344488572788,0.27210351906279223,0.0,0.31834333275973736
2024-05-27,0.0,85.74804241374935,1.4483315654065312,2.747203853793224,9.23439614344178,0.13166650594604828,0.09963951801322574,0.2722293974289917,0.0,0.3184906022208466
2024-05-28,0.0,85.74627907565751,1.452613808319891,2.74679302234999,9.238998990473457,0.13173213457802932,0.09078836301999318,0.2723650890599795,0.0,0.3204295165411524
2024-05-29,0.0,85.75365824609453,1.4527689783403495,2.738184667509139,9.239985911879653,0.1317462063691003,0.09079806114627184,0.27239418343881555,0.0,0.3204637452221359
2024-05-30,0.0,85.8296945280804,1.4526396676880258,2.711238007216744,9.191098179611517,0.13173447966778665,0.09078997923050161,0.2723699376915048,0.0,0.3204352208135351
2024-05-31,0.0,85.83172694673515,1.4508336443391068,2.711189742734306,9.190934562992284,0.13173213457802932,0.09078836301999318,0.2723650890599795,0.0,0.3204295165411524
2024-06-03,0.0,85.84368408332674,1.4330830269869872,2.7201874102312007,9.191261802056244,0.13173682484103982,0.09257182286127123,0.27237478649566343,0.0,0.31510024320086555
2024-06-05,0.0,85.84724453805215,1.4330830269869872,2.7201874102312007,9.191261802056244,0.13173682484103982,0.09257182286127123,0.27237478649566343,0.0,0.311539788475432
2024-06-06,0.0,85.87832392235755,1.4762815447163653,2.676539398924846,9.19420800257589,0.1317790522424741,0.055204738101576986,0.27246209450133163,0.0,0.3152012465799719
2024-06-07,0.0,85.94324069910354,1.4765707868903544,2.586225310693359,9.196009388443164,0.13180487120613538,0.07837046396040481,0.27251547695322587,0.0,0.3152630027498103
2024-06-11,0.0,85.94908467471589,1.4747371055134457,2.57010343388394,9.195681811238629,0.13180017609661232,0.08727308957748653,0.2725057694970498,0.0,0.3188139394769406
2024-06-12,0.0,85.96130221801695,1.451608874889086,2.571930325570356,9.195845596923633,0.13180252360956118,0.09618021993130141,0.27251062313868735,0.0,0.318819617920425
2024-06-13,0.0,86.05479905866065,1.4531877346800681,2.4071207875068614,9.205847568603623,0.1319458802040798,0.09628483150027445,0.27280702258411094,0.0,0.37800711626033673
2024-06-14,0.0,86.05135545270278,1.4454885009451441,2.413306325868958,9.202237792652438,0.13189414188648663,0.09624707651176052,0.2727000501166548,0.0,0.38677065931577836
2024-06-17,0.0,86.00689999569383,1.4393974418656343,2.463721116460609,9.197483774724128,0.13182600333917938,0.09619735378804982,0.27255916906614114,0.0,0.39191514506242525
2024-06-18,0.0,86.02730585074292,1.4372171417690915,2.430430476713737,9.206340030213925,0.13195293857433346,0.09628998220289199,0.2728216162415273,0.0,0.39764196354157244
2024-06-19,0.0,85.98119376475583,1.4399388229664043,2.4546847925010415,9.22377422427416,0.13220281997458302,0.09647232808956058,0.2733382629204216,0.0,0.3983949845180002
2024-06-20,0.0,85.98119376475583,1.4399388229664043,2.449325218718288,9.22377422427416,0.13220281997458302,0.09647232808956058,0.2733382629204216,0.0,0.4037545583007536
2024-06-21,0.0,85.9490363220593,1.4399388229664043,2.4814826614148084,9.22377422427416,0.13220281997458302,0.09647232808956058,0.2733382629204216,0.0,0.4037545583007536
2024-06-24,0.0,85.93675407208332,1.4450918613770534,2.490059400197296,9.222456132698124,0.13218392798751788,0.09645854204494547,0.27329920246067885,0.0,0.40369686115106806
2024-06-25,0.0,85.90290929654171,1.4797710935304198,2.482369624291972,9.227071102165546,0.13225007357639018,0.08042234203969673,0.27343596293496886,0.0,0.4217705049192984
2024-06-26,0.0,85.87498038538503,1.4901450007238517,2.4901342629142875,9.235984456177642,0.1323778271951561,0.08050003005110844,0.27370010217376867,0.0,0.4221779353791465
2024-06-27,0.0,85.85047627847864,1.490464953986748,2.5103509369068515,9.237967540616657,0.1324062504141889,0.0805173144410608,0.2737588690996068,0.0,0.4240578560562537
2024-06-28,0.0,85.81648007904796,1.490464953986748,2.515718757869589,9.237967540616657,0.1324062504141889,0.0805173144410608,0.2737588690996068,0.0,0.4526862345241863
2024-07-02,0.0,85.79959299440607,1.490171658249023,2.534901848426009,9.236149680694721,0.1323801953306455,0.08050147013350065,0.2737049984539022,0.0,0.45259715430612585
2024-07-03,0.0,85.80064149752945,1.4727303244984562,2.573251769901312,9.23895940221572,0.13242046660131926,0.08052595941972117,0.2218937548454539,0.0,0.47957682498856163
2024-07-04,0.0,85.79557819804087,1.4736269061640448,2.5712372263081025,9.244583976838346,0.13250108269275737,0.08057498271856867,0.22202884126894476,0.0,0.4798687859683646
2024-07-05,0.0,85.78256940436266,1.4708358796582328,2.5564954936325193,9.249552527071835,0.13257229609586996,0.07524373562198024,0.20781603171785018,0.0,0.5249146318390526
2024-07-08,0.0,85.84078587049729,1.448921909524322,2.5589252040732764,9.258343363747796,0.13269829369405917,0.05379660555164561,0.20801354146636306,0.0,0.4985152114452493
2024-07-09,0.0,85.86002246433596,1.4114920860871536,2.5754798419582623,9.259837807273767,0.13271971330425586,0.053805289177401024,0.20804711815261728,0.0,0.49859567971058283
2024-07-10,0.0,85.86625886113917,1.4123026391741589,2.562602501576492,9.265155293778891,0.13279592795284342,0.05383618700790949,0.2081665897639167,0.0,0.49888199960662793
2024-07-11,0.0,85.87310370521607,1.411618673672062,2.5613614561673503,9.26066826216347,0.1327316160758991,0.053810114625364495,0.2080657765514094,0.0,0.4986403955283777
2024-07-12,0.0,85.84917696025015,1.4312497242049573,2.5554182654249114,9.271644243432574,0.13288893298766227,0.05387389175175498,0.2065165850483941,0.0,0.49923139689959617
2024-07-15,0.0,85.87498703131409,1.4056759044963838,2.5453159600599484,9.280643962780848,0.13301792446640973,0.053926185594490424,0.20671704477887998,0.0,0.49971598650894467
2024-07-16,0.0,85.71218142256716,1.39841033548183,2.5074324138780884,9.280143520039044,0.1330107517039273,0.2624266182266673,0.20670589791826535,0.0,0.4996890401850241
2024-07-17,0.0,85.29316593776322,1.3946650404800405,2.6114024533730653,9.27914279645105,0.12221291591835406,0.5499581216325933,0.21746710038413,0.0,0.5319856339975412
2024-07-18,0.0,85.12793018511708,1.5282894927931396,2.590199562902927,9.262960373610458,0.12197615670179987,0.6206433855709229,0.217045808248791,0.0,0.5309550350548936
2024-07-19,0.0,84.59817654724114,1.6052910321071985,2.5185232637059607,9.210751038932093,0.021403880428095982,1.2985020793044895,0.20690417747159448,0.0,0.5404479808094235
2024-07-22,0.0,84.57989861855962,1.5941418340211744,2.508140287569709,9.218479061855207,0.021421838755043776,1.4120562046033023,0.20707777463208984,0.0,0.45878438000385424
2024-07-23,0.0,84.6003320811694,1.5970212709775753,2.446500670433732,9.235130045303496,0.021460532196787122,1.5076023868242956,0.20745181123560888,0.0,0.38450120185910264
2024-07-24,0.0,84.4927132460485,1.5957655850912713,2.4570858673017897,9.227868762898053,0.021443658478270164,1.61363530048983,0.20728869862327826,0.0,0.3841988810690071
2024-07-25,0.0,84.46856237933099,1.4166633851615524,2.422440794803361,9.225231126822496,0.021437529157551864,1.8543462721282364,0.20722944852300135,0.0,0.38408906407280424
2024-07-26,0.0,84.90152848166305,1.3730651463528367,2.349620937705926,8.941321883493716,0.020777782794746583,1.8405652592346347,0.20085190034921696,0.0,0.3722686084058763
2024-07-29,0.0,83.52149916430889,1.2842157970616943,2.5684315941233886,9.79564669529472,0.022763056964165928,2.1795627043188874,0.22004288398693728,0.0,0.4078381039413062
2024-07-30,0.0,83.55564374975515,1.2273081546512794,2.5513593014002645,9.797543616708401,0.022763056964165928,2.2175011325924974,0.22004288398693728,0.0,0.4078381039413062
2024-07-31,0.0,83.5999558255992,1.083347629743294,2.5328705529024473,9.799402486350164,0.022767375756426494,2.3336560150337156,0.2200846323121228,0.0,0.40791548230264135
2024-08-01,0.0,83.54606229545709,1.0826492390855318,2.531237713098397,9.79308520558061,0.022752698544704693,2.3966175800422276,0.21994275259881205,0.0,0.4076525155926257
2024-08-02,0.0,83.54445422612187,1.0825055645359651,2.534693414684037,9.79178559989579,0.02274967911459121,2.3962995334036075,0.2199135647743817,0.0,0.40759841746975917
2024-08-05,0.0,83.5507900716682,1.0731079077734094,2.536781591167529,9.792528189475895,0.02275140440508995,2.396481264002808,0.21993024258253618,0.0,0.4076293289245283
2024-08-06,0.0,83.46954662463799,1.0728434802346856,2.5380519788590883,9.79011518505363,0.02274579816751984,2.4773965170790357,0.21987604895269175,0.0,0.40942436701535706
2024-08-07,0.0,83.4047287977834,1.0720103694085703,2.5360810682651516,9.782512723837387,0.022728135040464392,2.5531271695455,0.21970530539115576,0.0,0.409106430728359
2024-08-08,0.0,83.11624978969107,1.070246827612786,2.730453037231207,9.766419717138396,0.02269074546175518,2.548927073537165,0.21367118643152794,0.0,0.5313416228961005
2024-08-09,0.0,75.79674643179209,9.5863592138851,2.438179214377501,8.950337118349518,0.020794705453113016,2.5386869574008806,0.18888524119910988,0.0,0.48001111754269205
2024-08-12,0.0,75.89377602334768,9.603213785130839,2.2882182403100098,8.980684103964796,0.020865211917720453,2.5420783186422753,0.18952567491929412,0.0,0.4816386417673805
2024-08-13,0.0,75.81356492234023,9.641792112362367,2.2839496697579333,9.011866492568284,0.020937659310233152,2.550904825963406,0.1901837387346178,0.0,0.48680057896292084
2024-08-14,0.0,75.15030825662447,9.574746626677697,2.6898487612063984,8.998050630540662,0.020905560320256984,2.5888052196584894,0.16724448256205587,0.0,0.810090462409958
2024-08-15,0.0,74.97310696441157,9.594994458260594,2.628194134219206,8.97787422524059,0.020858683604914337,2.6038590033468063,0.25030420325897207,0.0,0.950808327657345
2024-08-16,0.0,74.74352983148044,9.729457199462326,2.639235032620488,8.997737125980274,0.020904831941548418,2.6078777847081653,0.30834627113783913,0.0,0.9529119226689154
2024-08-19,0.0,74.76488518001673,9.813967057652777,2.3848656808548707,9.030616923969385,0.020981222998723202,2.648879403588804,0.253523111234572,0.0,1.0822814196841386
2024-08-20,0.0,74.16018858140325,9.769903996498396,2.1677795952768637,9.051348586945709,0.02102938976824767,3.399751345866706,0.3452324820287326,0.0,1.084766022212109
2024-08-21,0.0,74.01896829175129,9.845981292626753,2.109853134134304,9.081108103832923,0.02109853134134304,3.3968635459562293,0.3463675561870483,0.0,1.1797595441700983
2024-08-22,0.0,62.358342048777516,21.28034819304169,2.105114808822848,9.106244901978101,0.021156932751988426,3.2705091879115438,0.2926709030691732,0.0,1.5656130236471433
2024-08-23,0.0,61.462534829327986,21.926700611340383,2.2910862366579114,9.056705782113898,0.021164768929865234,3.060072841109682,0.2328124582285176,0.0,1.9489224722917569
2024-08-26,0.0,61.592501513480045,21.861119283710114,2.2993000368301133,9.115411077598457,0.021322720588841857,3.0900175919996653,0.287856727949365,0.0,1.7324710478434007
2024-08-27,0.0,62.82575498308979,19.866360368341496,2.6637373787000254,9.31485674056769,0.02178926281145215,3.2266266679958724,0.299602363657467,0.0,1.781272234836213
2024-08-28,0.0,61.483426860971846,21.570688172048662,2.785538763467368,8.84265617548191,0.043093112058591704,3.0716770275364165,0.22408418270467687,0.0,1.978835705730531
2024-08-29,0.0,60.520251389288894,22.33863275041793,2.748973945689401,8.808342244783706,0.04292588922063399,3.171364695620439,0.2214975883784714,0.0,2.148011496600525
2024-08-30,0.0,60.31641651251748,22.389858857797428,2.76487845181651,8.793394659097322,0.04285304482046668,3.2859714768333848,0.26226063430125607,0.0,2.1443663628161524
2024-09-02,0.0,60.225920666452694,22.404826311098365,2.7676550149003862,8.780451003419786,0.0427899662167654,3.228075051392782,0.3029529608146991,0.0,2.247329025704519
2024-09-03,0.0,59.645149851742104,22.66936988779778,2.573187344245122,8.771712930993964,0.01710895840588512,3.1993752219005174,0.2617670636100423,0.0,2.86232874130458
2024-09-04,0.0,58.58058440557299,22.395893577747277,2.5807369005674117,8.732918742319578,0.01702333047867686,3.2344327909486035,0.4306902611105245,0.0,4.027719991254945
2024-09-05,0.0,57.1936446432108,24.04702918259705,2.4776532728389333,8.52467392240476,0.016617392842648782,3.0924968080169384,0.3223774211473864,0.0,4.325507356941478
2024-09-09,0.0,57.369872811567625,23.8248053519281,2.3646373618698147,8.554668900387387,0.016675862918686987,3.1333946424212846,0.3568634664599015,0.0,4.3790816024472035
2024-09-10,0.0,57.18472660879096,23.69786880894172,2.3019350826077005,8.594512112209852,0.01675353044110408,3.395940620411797,0.3719283757925106,0.0,4.436334860804361
2024-09-11,0.0,57.07320541770957,23.643550167136794,2.4171353007495173,8.622971760526758,0.016809007654725434,3.269351988844097,0.47401401586325725,0.0,4.4829623415152735
2024-09-12,0.0,56.87253193882215,23.66393948305196,2.3987689417143474,8.605324830072067,0.016774607984016417,3.4086003423521354,0.4696890235524596,0.0,4.564370832450867
2024-09-13,0.0,55.88203856503367,24.41655950892317,2.5416324568356186,8.66345525635705,0.016887923301233346,3.5312647622878925,0.3529575969957769,0.0,4.595203930265593
2024-09-16,0.0,55.47753246615553,24.896917304795732,2.424368468954954,8.636763425667498,0.016835892145520514,3.687060379868992,0.3518701458413787,0.0,4.508651916570392
2024-09-17,0.0,55.540182056650366,24.574450846035518,2.5113807791901865,8.64651673782407,0.0168549045583234,3.81763588246025,0.35226750526895906,0.0,4.540711288012324
2024-09-19,0.0,55.37468086565953,23.825596193639896,2.8421310136759184,8.725343487627356,0.017008563816133564,4.260645235941458,0.3469747018491247,0.0,4.607619937790583
2024-09-20,0.0,54.93432176017171,23.711164680241858,3.155796350672449,8.756943387015728,0.01707682007939637,4.5782954632861665,0.34836712961968597,0.0,4.4980344089130035
2024-09-23,0.0,53.76397324074216,24.203247679583164,3.259051172696347,8.772343452112382,0.01711686540281695,4.9792961456794504,0.3594541734591559,0.0,4.64551727032452
2024-09-24,0.0,53.77448584193777,23.93805517564197,3.4825838085441507,8.778321200014483,0.017121847632960426,4.989306400244668,0.3595588002921689,0.0,4.660566925691827
2024-09-25,0.0,54.087976528596606,23.398263312490066,3.422071585237565,8.856567855587647,0.017274465346984177,5.133971101123697,0.3731284514948582,0.0,4.710746700122584
2024-09-26,0.0,54.42479055762012,25.602227470926238,3.131031105387172,8.988076648745912,0.017530969235090545,2.915400183795558,0.37691583855444677,0.0,4.544027225735469
2024-09-27,0.0,54.43182686152842,25.52220753913742,3.150564784591958,9.002314554959447,0.017551892950373026,3.2207723563934505,0.3773656984330201,0.0,4.277396312005907
2024-09-30,0.0,54.27231224166865,25.845505371932276,3.0165906324016167,8.965829495332734,0.017477350129789206,3.123202468193331,0.45441110337451934,0.0,4.304671336967082
2024-10-02,0.0,53.923840791034785,25.863673013977657,2.8159719538963803,8.952087811810827,0.017447162043967658,3.152702181344956,0.45013678073436564,0.0,4.824140305157058
2024-10-03,0.0,53.35698041755459,27.019637055497025,2.6173859417407916,8.84580863253301,0.01740283205944675,3.170796001231198,0.28192587936303737,0.0,4.6900632400208995
2024-10-04,0.0,53.28326300833791,27.062912286282952,2.629253991150975,8.82579369296658,0.017370290299283025,3.1857112408885064,0.26576544157903026,0.0,4.729930048494768
2024-10-07,0.0,53.30239015972589,26.8506325606849,2.680603308632993,8.853381750989092,0.017489989943124607,3.2251541455121777,0.24311086020943207,0.0,4.827237224302391
2024-10-08,0.10707660177150251,53.33282088695174,26.9464412097432,2.4393278631437454,8.88555124879908,0.017553541274016805,3.2632033228397237,0.2422388695814319,0.0,4.7657864558955625
2024-10-09,0.10796543921865022,53.5649128287265,26.70286199166846,2.2790442263917203,8.962849610067993,0.017699252330926264,3.272591755988267,0.24424968216678247,0.0,4.847825213440704
2024-10-10,0.10768906690323189,53.42779618204037,26.929328303965562,2.2078906806971634,8.939906309717367,0.01765394539397244,3.267745292424299,0.24362444643681969,0.0,4.858365772421216
2024-10-14,0.1355811353235884,53.29032547118725,26.931343698367332,2.2144625303858563,8.916609136759005,0.017607939652414077,3.2592296296618457,0.24298956720331427,0.0,4.991850891459391
2024-10-15,0.13550716925976575,53.236615355249185,26.96768651606039,2.225573267589126,8.911744695412374,0.017598333670099445,3.271530229271487,0.24285700464737234,0.0,4.990887428840203
2024-10-16,0.1467600388112694,49.88182601346753,25.340017038345806,2.09199014874064,8.350433076507112,6.164992236311497,3.1281325126402035,0.22756050961747393,0.0,4.668288425558469
2024-10-17,0.1516694912087005,49.86124796855614,25.356830916098072,2.0914728263251945,8.348368121176538,6.163467712557497,3.1323047097449015,0.22750423681305076,0.0,4.667134017519904
2024-10-18,0.1583996069313754,49.90732880496357,25.251537338310094,2.109767264612533,8.355531003249816,6.168755954732099,3.1712921304385784,0.20624948819189504,0.0,4.671138408570039
2024-10-21,0.15355603328176767,49.940287342305176,25.2393282230656,2.0881143816106182,8.361325387364495,6.173033856579094,3.155328812918903,0.21464821856591182,0.0,4.674377744308433
2024-10-22,0.006613186816856768,50.11959204374769,25.264026937097068,2.097454863801335,8.372246151212071,6.181096483237861,3.1726763753870344,0.21492857154784498,0.0,4.571365387152241
2024-10-23,0.016517674216989152,49.643772404883016,25.33480871401796,2.1434159947675973,8.364501909286222,6.175379032309083,3.2391159139515726,0.21472976482085895,0.0,4.867758591746703
2024-10-24,0.0033230202844967264,49.843544728210254,24.95920535685491,2.1062133318211376,8.41383876117405,6.211803647184237,3.221668165819576,0.2159963184922872,0.0,5.024406670159051
2024-10-25,0.0033172881083464775,49.591700715726475,25.818453347260633,2.280055049069243,8.399324974994697,6.201088349151738,2.7035898083023793,0.21562372704252106,0.0,4.786846740343967
2024-10-28,0.0248639894194774,49.69804425329304,25.543605130276447,2.3432652428562815,8.395691942530833,6.197182359675808,2.703544449544509,0.18233592240950092,0.0,4.9114667099941025
2024-10-29,0.19531505070800795,49.90124258607654,25.29329906668703,2.2025082391916166,8.383601854837517,6.188258202061067,2.7493076205593323,0.18207335235492267,0.0,4.904394027523963
2024-10-30,0.19497618737647826,49.59325240951324,25.65589204571676,2.1656401693642477,8.36905666108798,6.177521836465508,2.851939825523741,0.18175746280858143,0.0,4.80996340214346
2024-10-31,0.19780694408200444,49.748349181543276,25.437973008945768,2.1390348415667755,8.49576003287947,6.162756526141481,2.8220457355699295,0.18132303207517073,0.0,4.8149506971961245
2024-11-01,0.1975041694364569,49.57015768617677,25.576789942021172,2.0962598783561948,8.574924548058203,6.153323457795688,2.829247227177245,0.19421243327918264,0.0,4.807580657699089
