date,THE HONGKONG AND SHANGHAI BANKING,STANDARD CHARTERED BANK (HONG KONG) LTD,DBS BANK LTD,CITIBANK N.A.,UBS SECURITIES HONG KONG LTD,INTERACTIVE BROKERS HONG KONG LTD,BANK CONSORTIUM TRUST CO LTD,BNP PARIBAS,IFAST SECURITIES (HK) LTD,FUTU SECURITIES INTERNATIONAL
2024-03-01,52.26583050678312,36.50684464559767,0.4206284019520853,7.538791444052557,0.0,1.6701097659782504,0.0,1.0631313157951354,0.3588498511781847,0.17581406866299945
2024-03-04,52.39396733217808,36.515571569881516,0.42057351292592415,7.53780768518398,0.0,1.669940885973795,0.0,0.9299486807178592,0.3581652764878725,0.17402505665097243
2024-03-05,53.22616465838698,35.917511979070774,0.4136836055504148,7.414322027696872,0.0,1.6426801357872105,0.0,0.8608145867047171,0.35321457409116885,0.1716084327118716
2024-03-06,50.31893413254435,39.54838350309184,0.3910880628205742,7.081769856760996,0.0,1.55701639205067,0.0,0.6060124069994461,0.33428681636224694,0.16250882936987357
2024-03-07,50.334365879000174,39.56391389504085,0.39120338179473985,6.999918654775731,0.0,1.558525032322081,0.0,0.6514804923221145,0.3377164954728781,0.16287616927143303
2024-03-08,50.33719463363929,39.56520477374713,0.3912161458533394,7.043134812331142,0.0,1.5586671496141267,0.0,0.6036540550653333,0.33795567997009496,0.16297274977954126
2024-03-11,49.87252531685597,39.675905672854626,0.3922532872572821,6.80243195368075,0.0,1.5633483345377908,0.0,1.189265828534768,0.33930916509769204,0.16496044118111497
2024-03-12,49.85788898285964,39.6734971871685,0.3921290871441182,7.044218617074625,0.0,1.5581421481577018,0.0,0.9694194245296417,0.3379667594033401,0.16673779366243202
2024-03-13,49.41049530734652,39.39019268742957,0.3886121472512658,6.7134044574524845,0.8024167756154461,1.5443940799308042,0.0,1.2469068989765801,0.33838062496600013,0.1651970210313214
2024-03-14,46.86055196199742,42.648354606353955,0.36852907307707433,6.359509815651801,0.7614244028775824,1.4616138422315605,0.0,1.0626222728901795,0.32093089870133484,0.15646312621909073
2024-03-15,46.84023437980567,42.655604921462334,0.3673384330265169,6.35647342081881,0.7616141367539303,1.463559832537349,0.0,1.0781892248016165,0.3208297211446766,0.156155929649097
2024-03-18,47.96610796206004,41.753601322263066,0.3596449089963194,6.704680397425808,0.7456629153840946,1.4332857868028581,0.0,0.5698947936365037,0.31411027404274494,0.15301163938855641
2024-03-19,48.37325147422839,41.48245565400496,0.35730759364466697,6.590859692523566,0.7412767384586861,1.4247652184782256,0.0,0.5656212766088642,0.3120688861424386,0.1523934659102043
2024-03-20,48.336322030581194,43.36288162319676,0.3556198664190414,4.730352208596037,0.7342803444306499,1.4183682581577028,0.0,0.6014050439681495,0.3090969827966186,0.15167364185384838
2024-03-21,48.43759169639662,43.26009306040734,0.3556122131731513,4.872642578931894,0.7342645420850588,1.423704947054208,0.0,0.4543733084566459,0.3098392442614035,0.15187840923367074
2024-03-22,48.73512542578215,43.02661131850491,0.35284215744387315,4.83468693232444,0.7285449587123186,1.4127800685850278,0.0,0.45116420686953745,0.30742573892629965,0.15081919285144016
2024-03-25,49.406946856181555,42.50127193740438,0.34735151521721747,4.738487848913599,0.7196496879488218,1.3658032479653819,0.0,0.4677982014995842,0.3036721817096648,0.14901852315979172
2024-03-26,50.17112037298126,41.88589202344715,0.3423349897383599,4.623152738600745,0.7092563519842744,1.347303794887798,0.0,0.4732596890096863,0.30081367383385826,0.1468663655168768
2024-03-27,50.17147197397733,41.887087101894004,0.3423549402681096,4.660636961553428,0.7096996017391671,1.3469402053463668,0.0,0.43386193655004224,0.30139388679070506,0.14655339188084476
2024-03-28,50.18928317243896,41.88114658959939,0.3423300368636932,4.651496622958791,0.7096479771410749,1.3437476999526392,0.0,0.4341116974252868,0.3014121516158426,0.1468240520043215
2024-04-02,50.430000414424,41.582675645049996,0.33988972905935594,4.610569365029249,0.7187146050240398,1.3343283712396956,0.0,0.5383420050471625,0.2997024518666234,0.14577741325987142
2024-04-03,50.38419114417654,41.565984178438455,0.33967816423330127,4.546974098645479,0.7182672401365641,1.333936467451451,0.0,0.6657262540031889,0.299555779005123,0.14568667390989345
2024-04-05,49.76155010946072,42.07395408609924,0.3442031276789611,4.7481847768597,0.7286436831139869,1.3523123979153548,0.0,0.5392507921996774,0.30374830188086077,0.14815272479149486
