date,FOSUN INTERNATIONAL SECURITIES LTD,CMB INTERNATIONAL SECURITIES LTD,CCB INTERNATIONAL SECURITIES LTD,DBS BANK (HONG KONG) LTD,VALUABLE CAPITAL LTD,THE CORE SECURITIES COMPANY LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,BRIGHT SMART SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,TOTAL_CCASS_PCT
2024-05-13,0.0,25.83417197316993,0.0,0.0,1.681398590553347,3.0800611486417875,1.3559859018409213,0.991382694122013,0.3366184727240501,0.5878090434262441,33.86742782447829
2024-05-14,0.0,25.817186239340067,0.0,0.0,1.681398590553347,3.0800611486417875,1.3559859018409213,0.9581497366288119,0.3499116557213306,0.5878090434262441,33.83050231615251
2024-05-16,0.0,25.817186239340067,0.0,0.0,1.683614121052894,3.0800611486417875,1.3559859018409213,0.9987677957871687,0.3646818590516422,0.5878090434262441,33.88810610914072
2024-05-17,0.0,25.817186239340067,0.0,0.0,1.683614121052894,3.0800611486417875,1.3559859018409213,0.9958137551211065,0.37206696071679796,0.5878090434262441,33.89253717013982
2024-05-20,0.0,25.817186239340067,0.0,0.0,1.6858296515524407,3.0800611486417875,1.3559859018409213,1.0334777736134009,0.37206696071679796,0.5878090434262441,33.93241671913166
2024-05-21,0.0,25.812755178340975,0.0,0.0,1.6858296515524407,3.0800611486417875,1.3559859018409213,0.9692273891265455,0.3779750420489226,0.5878090434262441,33.86964335497783
2024-05-22,0.0,25.80980113767491,0.0,0.0,1.6895222023850187,3.0800611486417875,1.3559859018409213,0.9721814297926078,0.3779750420489226,0.5878090434262441,33.873335905810414
2024-05-23,0.0,25.80315454617627,0.0,0.0,1.6895222023850187,3.0763685978092097,1.3559859018409213,0.9721814297926078,0.3890526945466563,0.5878090434262441,33.87407441597693
2024-05-24,0.0,25.790599873345503,0.0,0.0,1.6895222023850187,3.0748915774761785,1.3559859018409213,0.9721814297926078,0.3920067352127186,0.596671165424431,33.87185888547738
2024-05-27,0.0,25.76992158868307,0.0,0.0,1.6895222023850187,3.0748915774761785,1.3559859018409213,0.9729199399591234,0.3956992860452965,0.596671165424431,33.85561166181404
2024-05-29,0.0,25.76992158868307,0.0,0.0,1.6895222023850187,3.0748915774761785,1.3559859018409213,0.9625807976279054,0.40013034704439004,0.596671165424431,33.849703580481915
2024-05-30,0.0,25.754412875186244,0.0,0.0,1.6895222023850187,3.0748915774761785,1.3559859018409213,0.9625807976279054,0.4156390605412172,0.596671165424431,33.849703580481915
2024-06-03,0.0,25.754412875186244,0.0,0.0,1.690260712551534,3.0748915774761785,1.3559859018409213,0.9625807976279054,0.4156390605412172,0.596671165424431,33.85044209064843
2024-06-05,0.0,25.74998181418715,0.0,0.0,1.690260712551534,3.0748915774761785,1.3486008001757654,0.9625807976279054,0.4156390605412172,0.596671165424431,33.838625927984175
2024-06-07,0.0,25.74407373285503,0.0,4.063347925063374,1.690260712551534,3.0748915774761785,1.3486008001757654,0.9625807976279054,0.4156390605412172,0.596671165424431,37.896065771715435
2024-06-11,39.41357898643172,25.74407373285503,0.0,4.061870904730342,1.690260712551534,3.0748915774761785,1.3197989036816578,0.963319307794421,0.4156390605412172,0.596671165424431,77.28010435148653
2024-06-12,39.52878657240815,25.74407373285503,0.0,4.061870904730342,1.690260712551534,3.0748915774761785,1.2112379092038676,0.9625807976279054,0.4156390605412172,0.596671165424431,77.28601243281865
2024-06-13,39.53321763340725,25.713794816027885,0.0,4.061870904730342,1.690260712551534,3.0748915774761785,1.2112379092038676,0.9625807976279054,0.44739499770138713,0.596671165424431,77.29192051415077
2024-06-14,39.57309718239909,25.699763122864088,0.0,4.061870904730342,1.690260712551534,3.0748915774761785,1.2112379092038676,0.9625807976279054,0.44739499770138713,0.596671165424431,77.31776836997882
2024-06-18,39.616388752589124,25.599939163966525,0.0,4.060328338143872,1.6888805767505202,3.0737238335680916,1.2107779204029363,0.9622152407182878,0.4664190639316742,0.5964445691035528,77.2751174591746
2024-06-19,39.616388752589124,25.599939163966525,0.0,4.060328338143872,1.6888805767505202,3.0737238335680916,1.2107779204029363,0.9644299298313403,0.4664190639316742,0.5964445691035528,77.27733214828764
2024-06-20,39.64739440017186,25.559336530227224,0.0,4.060328338143872,1.6888805767505202,3.0737238335680916,1.2107779204029363,0.9644299298313403,0.4664190639316742,0.5964445691035528,77.26773516213107
2024-06-21,39.64739440017186,25.551954233183714,0.0,4.060328338143872,1.6888805767505202,3.0737238335680916,1.2107779204029363,0.9718122268748494,0.48487480654044646,0.5853711235382895,77.2751174591746
2024-06-24,39.64739440017186,25.57262466490554,0.0,4.060328338143872,1.6888805767505202,3.0737238335680916,1.2107779204029363,0.9688593080574457,0.48635126594914824,0.5853711235382895,77.2943114314877
2024-06-25,39.64739440017186,25.565242367862034,0.0,4.060328338143872,1.6888805767505202,3.0737238335680916,1.2107779204029363,0.9688593080574457,0.48635126594914824,0.5853711235382895,77.28692913444421
2024-06-26,39.679138277458954,25.55786007081852,0.0,4.060328338143872,1.6925717252722745,3.0737238335680916,1.2107779204029363,0.9533564842660771,0.48487480654044646,0.5853711235382895,77.29800258000947
2024-06-28,39.679138277458954,25.550477773775015,0.0,4.060328338143872,1.6888805767505202,3.0737238335680916,1.2107779204029363,0.9533564842660771,0.4959482521057098,0.5853711235382895,77.29800258000947
2024-07-02,39.68725880420681,25.550477773775015,0.0,4.060328338143872,1.6888805767505202,3.0737238335680916,1.2107779204029363,0.9452359575182173,0.4959482521057098,0.5853711235382895,77.29800258000947
2024-07-05,39.68725880420681,25.560074759931577,0.0,4.060328338143872,1.6888805767505202,3.0737238335680916,1.2107779204029363,0.940806579292112,0.49004241447090263,0.5853711235382895,77.29726435030511
2024-07-08,39.68725880420681,25.560074759931577,0.0,4.060328338143872,1.6888805767505202,3.0882169436813345,1.2107779204029363,0.940806579292112,0.49004241447090263,0.5853711235382895,77.31175746041835
2024-07-10,35.07332315201376,25.560074759931577,0.0,8.674263990336929,1.6888805767505202,3.0882169436813345,1.2107779204029363,0.9629534704226386,0.49004241447090263,0.5853711235382895,77.33390435154888
2024-07-12,35.07332315201376,25.549001314366315,0.0,8.674263990336929,1.6888805767505202,3.0882169436813345,1.2107779204029363,0.9703357674661475,0.501115860036166,0.5853711235382895,77.34128664859239
2024-07-15,35.47929119459694,25.543381441622536,17.484747642468665,8.252522609004236,1.6884114146579192,3.08604194719886,1.2104416448496091,0.9699319841997438,0.4996348195216268,0.5852084447782038,94.79961314289834
2024-07-17,35.353978329746255,25.453162212358144,17.42299150967978,8.223374697206694,1.6824479451439167,3.075142046314939,1.2061663646750775,0.9390951508237289,0.49787010922146874,0.5871528591519617,94.44138122432196
2024-07-18,35.353978329746255,25.451825088778655,17.42299150967978,8.223374697206694,1.6824479451439167,3.075142046314939,1.2061663646750775,0.9404322744032174,0.49787010922146874,0.5871528591519617,94.44138122432196
2024-07-19,35.359995385853956,25.451825088778655,17.42299150967978,8.223374697206694,1.6824479451439167,3.075142046314939,1.2061663646750775,0.9464493305109151,0.49787010922146874,0.5871528591519617,94.45341533653736
2024-07-23,35.383395048495,25.451825088778655,17.42299150967978,8.223374697206694,1.6824479451439167,3.075142046314939,1.2061663646750775,0.9464493305109151,0.49787010922146874,0.5871528591519617,94.4768149991784
2024-07-24,35.0491141536229,25.458510706676098,17.42299150967978,8.223374697206694,2.024083019703198,3.075142046314939,1.2061663646750775,0.949792139459636,0.49787010922146874,0.5871528591519617,94.49419760571175
2024-07-25,35.0491141536229,25.458510706676098,17.42299150967978,8.223374697206694,2.024083019703198,3.075142046314939,1.2061663646750775,0.9511292630391244,0.49787010922146874,0.5871528591519617,94.49553472929124
2024-07-26,35.0491141536229,25.458510706676098,17.42299150967978,8.223374697206694,2.0260887050724303,3.075142046314939,1.2061663646750775,0.9544720719878453,0.49787010922146874,0.5864174411832431,94.50014780564048
2024-07-29,35.0491141536229,25.461184953835076,17.42299150967978,8.223374697206694,2.0260887050724303,3.075142046314939,1.206166531815525,0.9544720719878453,0.49787010922146874,0.5864174411832431,94.5028222199399
2024-07-30,35.0491141536229,25.461184953835076,17.42299150967978,8.223374697206694,2.0334428847596167,3.075142046314939,1.206166531815525,0.957146319146822,0.49787010922146874,0.5864174411832431,94.51285064678606
2024-07-31,35.0491141536229,25.461853515624817,17.42299150967978,8.223374697206694,2.0334428847596167,3.075142046314939,1.206166531815525,0.9558091955673337,0.5025500417496781,0.5864174411832431,94.51686201752453
2024-08-01,35.0491141536229,25.461853515624817,17.42299150967978,8.223374697206694,2.0334428847596167,3.075142046314939,1.206166531815525,0.957146319146822,0.5212697718625153,0.5864174411832431,94.53691887121686
2024-08-02,35.0491141536229,25.461853515624817,17.42299150967978,8.223374697206694,2.052162614872454,3.075142046314939,1.206166531815525,0.956477757357078,0.5212697718625153,0.5864174411832431,94.55497003953994
2024-08-05,35.0491141536229,25.461853515624817,17.42299150967978,8.223374697206694,2.0548368620314306,3.075142046314939,1.206166531815525,0.956477757357078,0.5212697718625153,0.5864174411832431,94.55764428669893
2024-08-06,35.0491141536229,25.461853515624817,17.42299150967978,8.223374697206694,2.0815793336211983,3.075142046314939,1.206166531815525,0.9297352857673102,0.5212697718625153,0.5864174411832431,94.55764428669893
2024-08-07,35.0491141536229,25.461853515624817,17.42299150967978,8.223374697206694,2.0815793336211983,3.075142046314939,1.206166531815525,0.9116841174442172,0.5212697718625153,0.5864174411832431,94.53959311837583
2024-08-08,35.0491141536229,25.420402684660676,17.42299150967978,8.223374697206694,2.081358708230583,3.075142046314939,1.206166531815525,0.9116841174442172,0.5379838166061202,0.5864174411832431,94.51463570676468
2024-08-09,35.0491141536229,25.45449933593763,17.42299150967978,8.223374697206694,2.081358708230583,3.075142046314939,1.20215516107706,0.8889530165929147,0.5379838166061202,0.5864174411832431,94.52198988645186
2024-08-12,35.0491141536229,25.43310535866582,17.42299150967978,8.223374697206694,2.081358708230583,3.075142046314939,1.2031357740821673,0.9083413084954962,0.5379838166061202,0.5864174411832431,94.52096481408773
2024-08-13,35.0491141536229,25.447145156250446,17.42299150967978,8.223374697206694,2.081358708230583,3.075142046314939,1.2031357740821673,0.9043299377570311,0.5379838166061202,0.5864174411832431,94.5309932409339
2024-08-14,35.059142580469064,25.440459538353004,17.42299150967978,8.223374697206694,2.081358708230583,3.075142046314939,1.2031357740821673,0.9043299377570311,0.5379838166061202,0.5864174411832431,94.53433604988263
2024-08-15,35.10460478217167,25.388311718752952,17.42299150967978,8.223374697206694,2.081358708230583,3.075142046314939,1.2031357740821673,0.9049984995467752,0.5379838166061202,0.5864174411832431,94.52831899377493
2024-08-16,35.10727902933065,25.378283291906794,17.42299150967978,8.223374697206694,2.081358708230583,3.075142046314939,1.2031357740821673,0.9049984995467752,0.5446694345035621,0.5864174411832431,94.5276504319852
2024-08-19,35.11463320901783,25.378283291906794,17.42299150967978,8.223374697206694,2.081358708230583,3.075142046314939,1.2031357740821673,0.9003185670185659,0.5446694345035621,0.5864174411832431,94.53032467914416
2024-08-20,35.11463320901783,25.378283291906794,17.42299150967978,8.223374697206694,2.081358708230583,3.075142046314939,1.2031357740821673,0.9003185670185659,0.5580406702984458,0.5864174411832431,94.54369591493904
2024-08-22,35.11463320901783,25.378283291906794,17.42299150967978,8.223374697206694,2.081358708230583,3.075142046314939,1.2031357740821673,0.9001179984816426,0.5580406702984458,0.5864174411832431,94.54349534640212
2024-08-23,35.11463320901783,25.378283291906794,17.42299150967978,8.223374697206694,2.081358708230583,3.075142046314939,1.2031357740821673,0.8633471000457122,0.5546978613497249,0.5864174411832431,94.50338163901748
2024-08-26,35.11463320901783,25.37427192116833,17.42299150967978,8.223374697206694,2.081358708230583,3.075142046314939,1.2031357740821673,0.8633471000457122,0.5546978613497249,0.5864174411832431,94.49937026827901
2024-08-28,35.11463320901783,25.37427192116833,17.42299150967978,8.223374697206694,2.081358708230583,3.075142046314939,1.2031357740821673,0.8646842236252006,0.5546978613497249,0.5864174411832431,94.5007073918585
2024-08-30,35.11463320901783,25.37427192116833,17.42299150967978,8.223374697206694,2.081358708230583,3.075142046314939,1.2031357740821673,0.8660213472046889,0.5546978613497249,0.5864174411832431,94.50204451543797
2024-09-02,35.11463320901783,25.37427192116833,17.42299150967978,8.223374697206694,2.081358708230583,3.075142046314939,1.2031357740821673,0.8673584707841775,0.5546978613497249,0.5864174411832431,94.50338163901748
2024-09-03,35.11463320901783,25.37427192116833,17.42299150967978,8.223374697206694,2.081358708230583,3.075142046314939,1.2031357740821673,0.8666899089944332,0.5580406702984458,0.5864174411832431,94.50605588617644
2024-09-04,35.11463320901783,25.37427192116833,17.42299150967978,8.223374697206694,2.10007843834342,3.075142046314939,1.1924387854462604,0.862678538255968,0.5580406702984458,0.5864174411832431,94.51006725691491
2024-09-05,35.11463320901783,25.344855202419588,17.42299150967978,8.223374697206694,2.1789687295332345,3.075142046314939,1.1924387854462604,0.8051822243379678,0.5580406702984458,0.5864174411832431,94.50204451543797
2024-09-09,35.11463320901783,25.318112730829817,17.42299150967978,8.223374697206694,2.244487784928165,3.075142046314939,1.1924387854462604,0.8065193479174562,0.5580406702984458,0.5864174411832431,94.54215822282264
2024-09-10,35.11463320901783,25.280004708814396,17.42299150967978,8.223374697206694,2.2986412898974447,3.075142046314939,1.1924387854462604,0.8051822243379678,0.5580406702984458,0.5877545647627315,94.55820370577649
2024-09-11,35.11463320901783,25.247245181116934,17.42299150967978,8.223374697206694,2.336080750123119,3.075142046314939,1.1924387854462604,0.8031765389687352,0.5580406702984458,0.5877545647627315,94.56087795293547
2024-09-12,35.11463320901783,25.219165585947678,17.42299150967978,8.223374697206694,2.366834592451352,3.075142046314939,1.1924387854462604,0.8058507861277119,0.5593777938779342,0.5877545647627315,94.56756357083292
2024-09-13,35.11463320901783,25.11754419390656,17.42299150967978,8.223374697206694,2.4604332430155385,3.075142046314939,1.1924387854462604,0.8065193479174562,0.5613834792471668,0.5877545647627315,94.56221507651496
2024-09-16,35.11463320901783,25.085453227998837,17.42299150967978,8.223374697206694,2.526620860200213,3.075142046314939,1.1924387854462604,0.7871310560148747,0.5613834792471668,0.5864174411832431,94.57558631230984
2024-09-17,35.11463320901783,25.03999102629623,17.42299150967978,8.223374697206694,2.5593803878976784,3.075142046314939,1.1924387854462604,0.8011708535995026,0.5613834792471668,0.5864174411832431,94.57692343588933
2024-09-20,35.11463320901783,25.03999102629623,17.42299150967978,8.223374697206694,2.594145600964376,3.075142046314939,1.191101661866772,0.7772930021383414,0.5613834792471668,0.5864174411832431,94.58647367391538
2024-09-23,35.11463320901783,25.012579992916724,17.42299150967978,8.223374697206694,2.6295793758208186,3.075142046314939,1.191101661866772,0.7873214289845042,0.5633891646163994,0.5850803176037547,94.60519340402823
2024-09-24,35.11463320901783,24.99319170101414,17.42299150967978,8.223374697206694,2.667018836046493,3.075142046314939,1.191101661866772,0.7730959383627748,0.5633891646163994,0.5850803176037547,94.60901908172958
2024-09-25,35.11463320901783,24.88488469107558,17.42299150967978,8.223374697206694,2.800062632205587,3.0631079340995435,1.1777304260718882,0.8038497806910075,0.5600463556676785,0.5937716208704291,94.64445285658603
2024-09-26,35.11463320901783,24.87686194959865,17.42299150967978,8.223374697206694,2.821456609477401,3.0631079340995435,1.1777304260718882,0.8025126571115192,0.5600463556676785,0.5937716208704291,94.65648696880142
2024-09-27,35.11463320901783,24.87686194959865,17.42299150967978,8.223374697206694,2.8334907216927965,3.0631079340995435,1.1723819317539346,0.773764500152519,0.5600463556676785,0.5937716208704291,94.63442442973987
2024-09-30,35.10953677411128,24.866566747228703,17.42046278777692,8.22218118071438,2.8551388141266765,3.062663363595134,1.1775594937309972,0.7703098744584416,0.5599650721816934,0.5883377245451662,94.63272183246939
2024-10-02,35.10953677411128,24.84517587501602,17.42046278777692,8.22218118071438,2.882545869149174,3.062663363595134,1.1775594937309972,0.770978339215088,0.5599650721816934,0.5883377245451662,94.63940648003584
2024-10-03,35.10953677411128,24.81509496096694,17.42046278777692,8.22218118071438,2.949401703320394,3.061994898838488,1.1768910289743508,0.7502375489782456,0.5599650721816934,0.5883377245451662,94.65410368040786
2024-10-04,35.10953677411128,24.79838334205078,17.42046278777692,8.22218118071438,2.993520377259048,3.061994898838488,1.1768910289743508,0.7482321547083068,0.5559542836418158,0.5883377245451662,94.67549455262053
2024-10-07,35.10953677411128,24.785014046917855,17.42046278777692,8.22218118071438,3.0256066855780697,3.061994898838488,1.1655271281113644,0.7468952251950143,0.5559542836418158,0.5883377245451662,94.68151073543035
2024-10-08,35.10953677411128,24.762954709948527,17.42046278777692,8.22218118071438,3.044323698764165,3.061994898838488,1.1655271281113644,0.7475636899516606,0.5559542836418158,0.5876692597885199,94.67816841164712
2024-10-09,35.10953677411128,24.759612386165298,17.42046278777692,8.22218118071438,3.0496714168173353,3.061994898838488,1.1655271281113644,0.8416166812117913,0.5559542836418158,0.570957640872363,94.75751517826103
2024-10-10,35.10953677411128,24.72017296552317,17.42046278777692,8.22218118071438,3.080420795623064,3.061994898838488,1.1655271281113644,0.8122042319193553,0.5552858188851696,0.5542460219562062,94.7020326034594
2024-10-14,35.10953677411128,24.64062565948226,17.42046278777692,8.22218118071438,3.094458555512636,3.061994898838488,1.182238747027521,0.7460262210113742,0.5552858188851696,0.556251416226145,94.58906205958617
2024-10-15,35.10953677411128,24.57297702610966,17.42046278777692,8.22218118071438,3.3284212203388313,3.059321039811903,1.182238747027521,0.7512776801395872,0.5479327065620605,0.556251416226145,94.7506005788183
2024-10-16,35.07811893054891,24.537548394007406,17.42046278777692,8.22218118071438,3.4500818060484537,3.059321039811903,1.182238747027521,0.7519461448962335,0.5479327065620605,0.556251416226145,94.80608315361992
2024-10-17,35.07811893054891,24.52234516581462,17.42046278777692,8.22218118071438,3.501111068641317,3.061994898838488,1.182238747027521,0.7512776801395872,0.5479327065620605,0.556251416226145,94.84391458228994
2024-10-18,35.07811893054891,24.52234516581462,17.42046278777692,8.22218118071438,3.645298916649918,3.061994898838488,1.182238747027521,0.828819591910555,0.5646443254782174,0.556251416226145,95.08235596098567
2024-10-21,35.07009735346915,24.52234516581462,17.42046278777692,8.22218118071438,3.672705971672416,3.0618277826493263,1.182238747027521,0.8214143393364275,0.5646443254782174,0.556251416226145,95.09416907016512
2024-10-22,35.043358763203294,24.52234516581462,17.42046278777692,8.22218118071438,3.7121453923145453,3.0618277826493263,1.182238747027521,0.8179383226018669,0.5579596779117546,0.556251416226145,95.09670923624037
2024-10-23,35.04269029844666,24.52234516581462,17.42046278777692,8.22218118071438,3.7161561808544232,3.0618277826493263,1.182238747027521,0.8145959988186356,0.5579596779117546,0.556251416226145,95.09670923624037
2024-10-24,35.03801104515013,24.52234516581462,17.42028480903546,8.22218118071438,3.719498504637655,3.0618277826493263,1.4269135595789735,0.8187847660999703,0.5579596779117546,0.556251416226145,95.34405790781841
2024-10-25,35.03801104515013,24.52234516581462,17.42028480903546,8.22218118071438,3.7201669693943007,3.06115931789268,1.4269135595789735,0.8194532308566167,0.5579596779117546,0.556251416226145,95.34472637257507
2024-10-28,35.02798407380043,24.52234516581462,17.42028480903546,8.22218118071438,3.7268516169607633,3.0531377408129243,1.4269135595789735,0.8461918211224675,0.5579596779117546,0.556251416226145,95.36010106197793
2024-10-29,35.02798407380043,24.52234516581462,17.42028480903546,8.22218118071438,3.7281885464740565,3.0530042149777845,1.4269135595789735,0.8468602858791138,0.5579596779117546,0.556251416226145,95.36197293041273
2024-10-30,35.02798407380043,24.52234516581462,17.42028480903546,8.22218118071438,3.734204729283873,3.0530042149777845,1.4269135595789735,0.8475287506357602,0.5579596779117546,0.556251416226145,95.36865757797919
2024-10-31,35.00712474745368,24.50774199597408,17.409910948949207,8.217284833834428,3.7319809931153953,3.051186136862753,1.4260638259618417,0.8483601767147275,0.5576274103457601,0.5559201659378766,95.31320123514975
2024-11-01,35.00044408062572,24.50774199597408,17.409910948949207,8.217284833834428,3.731759863043391,3.051186136862753,1.4260638259618417,0.856042943566874,0.5576274103457601,0.5559201659378766,95.31398220510194
2024-11-04,35.000036559949216,24.50774199597408,17.409910948949207,8.217284833834428,3.760537503471483,3.051186136862753,1.4260638259618417,0.8613874770292369,0.5576274103457601,0.5559201659378766,95.34769685831589
2024-11-05,34.98934749302449,24.50774199597408,17.409910948949207,8.217284833834428,3.760537503471483,3.051186136862753,1.4253957592790463,0.8727446106367579,0.5576274103457601,0.5559201659378766,95.34769685831589
2024-11-06,34.98934749302449,24.50774199597408,17.409910948949207,8.217284833834428,3.763209770202665,3.051186136862753,1.4207192924994787,0.8961269445345954,0.5576274103457601,0.5559201659378766,95.36907499216534
2024-11-07,34.98934749302449,24.50774199597408,17.409910948949207,8.217284833834428,3.763209770202665,3.047845803448776,1.4207192924994787,0.9228496118464096,0.5576274103457601,0.5519117658411045,95.3884489259664
2024-11-08,34.98934749302449,24.50774199597408,17.409910948949207,8.217284833834428,3.763209770202665,3.03715673652405,1.4207192924994787,0.942223545647475,0.5576274103457601,0.5519117658411045,95.39713379284274
2024-11-11,34.98934749302449,24.50774199597408,17.409910948949207,8.217284833834428,3.763209770202665,3.0237954028681435,1.4207192924994787,0.9532897362146386,0.5576274103457601,0.5519117658411045,95.39483864975399
