date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,CHINA SECURITIES DEPOSITORY AND CLEARING,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BNP PARIBAS,HANG SENG BANK LTD,UBS SECURITIES HONG KONG LTD
2024-03-01,67.06164257385983,8.438813172890123,9.842657995868416,7.30837728037927,0.12627429617897348,2.3333829665808734,2.5525056728054474,0.8680231811981046,0.8034661771282481,0.6648566831107162
2024-03-04,67.34943933446964,8.462467473208944,9.802055815152578,6.997411350780619,0.12781947282588094,2.291293344180955,2.600669710631936,0.8820270551549204,0.8063268109139858,0.6804896326805381
2024-03-05,67.48487269569188,8.207822999544712,10.081347925811432,6.827782963343444,0.13366990883439803,2.2181917675123795,2.6329503018806593,0.9138641268561639,0.8063706582475094,0.693126652277425
2024-03-06,67.44792240253021,8.262389511791264,10.07846764433084,6.858299751294082,0.13029315045524273,2.2061712640187614,2.6343303802584215,0.903613484954299,0.8058152912214076,0.6726971191454703
2024-03-07,67.61049711767872,8.339826417011679,10.249845122076175,6.503965547166642,0.12988163192501578,2.2085735327056724,2.591334802936609,0.9175396952986309,0.8060926495253979,0.6424434836754526
2024-03-08,67.60800678380951,8.232447575017632,10.38345868663307,6.529553318457597,0.123965563480564,2.216253625619694,2.551388414365794,0.9102431684263621,0.8067952000758036,0.6378876641139719
2024-03-11,67.62148347297382,8.348348598142309,10.36662116417935,6.478878903049795,0.11604809599082462,2.2140050667195577,2.5358654625835158,0.8712712708143043,0.8076411666987869,0.6398367988477454
2024-03-12,67.56803356864823,8.452865313578707,10.303943348472938,6.470558126256569,0.11937602688705244,2.211328007472979,2.548028946773856,0.8720900828619909,0.8072647948667159,0.6465117841809637
2024-03-13,67.95329901802381,8.564172994531614,9.841648789919503,6.452726944721265,0.12346844874684966,2.228349735002194,2.492886739701624,0.8837233719097923,0.8113323847785884,0.6483915726647523
2024-03-14,67.63349048548754,8.518570325640823,10.333283982121937,6.396373995330093,0.11914166344475674,2.219506848998423,2.446747232763099,0.8827151149264507,0.8075349205233975,0.6426354307634751
2024-03-15,67.69817060042942,8.572976585128481,10.322610495495272,6.403237485004033,0.1225953452564092,2.210260778103177,2.296400289715864,0.9204739168781395,0.8101399162772862,0.6431345877119202
2024-03-18,67.6607628958063,8.422263653777076,10.408643384945425,6.628578473747214,0.12197312210536163,2.207573675864335,2.2232418456377827,0.8751800862276393,0.8108654848388643,0.6409173770499963
2024-03-19,67.44320735568685,8.476508794825067,10.624305207400905,6.530149991812105,0.12201767688394599,2.2202797468443647,2.1987351005701505,0.933158487360205,0.8111616806852531,0.6404759579311508
2024-03-20,67.4244696277658,8.295649550178108,10.762268867110887,6.548229232968368,0.12251981087939783,2.215309325450904,2.223565629455879,0.9515908260501514,0.8108500864345323,0.6455470437059647
2024-03-21,67.43961051238644,8.2692113103876,10.86027972594073,6.549652279219105,0.12061438899840307,2.2145983509878335,2.218097078091576,0.8695101901936862,0.8109583075949054,0.647467856199717
2024-03-22,67.54778352918181,8.193446825732398,10.878099437207926,6.467373732820569,0.12102652374282208,2.214709527893145,2.237741151781172,0.8706757620348011,0.8112672088264667,0.6578763007788876
2024-03-25,67.7036501038541,8.06751388662433,11.072696893997781,6.36249839611967,0.12010840979519298,2.200530138640816,2.1461770403289155,0.8723220268711736,0.812487959264908,0.6420151445031149
2024-03-26,67.66481285583498,8.094924735616758,10.991291054810606,6.4153111034192065,0.12481867404823563,2.22724387490548,2.1518549762634818,0.8726068926952633,0.8139073008102123,0.6432285315957673
2024-03-27,67.42348464821573,8.213966260963087,10.581760480307842,6.414612367693132,0.12394571658647228,2.2136238145356875,2.648277259065621,0.9215716307521277,0.8148102083019243,0.6439476135783669
2024-03-28,67.19877649569871,8.420601551082148,10.393651484417774,6.462182066588092,0.23249813887594334,2.200895537977239,2.648525837151928,0.9318107851592788,0.8149998763199171,0.6960582267289743
2024-04-02,67.20672649339433,8.281071660088934,10.359147056951613,6.41938366463625,0.41726383266207495,2.210650650757754,2.653906232159216,0.9512618225897838,0.8162587021945827,0.6843298845654577
2024-04-03,67.13012692584083,8.185286684271045,10.34656938180205,6.405331715039406,0.5566640627566096,2.2195542098033796,2.7043862773284983,0.9490553361539991,0.8152322725525853,0.687793134451598
2024-04-05,67.36978111683906,7.925735233755775,10.50370446011296,6.354577696305233,0.5482693625131833,2.2028183197541864,2.7332427404216695,0.9471379058085446,0.8158823565740995,0.5988508079152827
2024-04-08,67.4830561894113,7.972398059991841,10.359842310212196,6.346345493340644,0.5518887232730659,2.199534112987622,2.7362622741229896,0.9463871134629469,0.8151088347286857,0.5891768884687145
2024-04-09,67.47921246990163,7.952046107913537,10.456171187010357,6.330144531173312,0.5469934894603427,2.1819920786818514,2.7292771388779142,0.93190282528318,0.813028023432239,0.5792321482656385
2024-04-10,67.6754487356504,7.765592293694519,10.321173269883902,6.319765578771551,0.6552659157582735,2.1834669792032337,2.744274186671632,0.9371625741843532,0.8136117934625476,0.5842386727195874
2024-04-11,67.71550205349102,7.765425306080463,10.162764224106786,6.25541039788406,0.909592465180781,2.119588306334457,2.752623076755539,0.9338231890882136,0.8127966941756832,0.572474286902994
2024-04-12,67.72973842724024,7.5355394230241695,10.053291699955617,6.280651688715821,1.243943857332793,2.0895984492356137,2.746111731426519,0.934603862451441,0.8134761897550142,0.573044670862776
2024-04-15,67.70467398636454,7.627056692784288,9.941437765300064,6.267349922338407,1.3127662868145642,2.044096965352691,2.7652845669015638,0.9348344427457815,0.8120975477241431,0.5904018236739601
2024-04-16,67.59014853319903,7.538943932694189,9.93045734649173,6.177810861490466,1.6389249009363147,2.0430287420409368,2.766938500447197,0.9191066360361438,0.8119643721754215,0.5826761744885732
2024-04-17,67.63382564741957,7.492239194152975,9.904543331999083,6.073804204668805,1.7434040746918202,2.0631896501217195,2.772511982781171,0.9126529947373386,0.8135191046540747,0.5903098147734325
2024-04-18,67.60568842159574,7.54960936259534,9.891176162622825,5.901568524288059,1.8711854660628766,2.0614111897348386,2.80660582813666,0.9156121197592639,0.8137955245520069,0.5833474006523869
2024-04-19,67.55513075418868,7.7105945314740065,9.698558623758535,5.7723274458008405,2.0145310661055764,2.0761975814215567,2.887268868479238,0.9123723373540661,0.8163235151415262,0.5566952762759854
2024-04-22,67.44546881459151,7.665776854630268,9.749856435414863,5.677624565438758,2.1943466539413246,2.074422428843185,2.9145032470021985,0.8990733641519687,0.8164950037239352,0.5624326322619895
2024-04-23,67.69642434571102,7.603485158480535,9.523478926344096,5.6595044419323655,2.1906003077718634,2.0637149762971276,2.8911781708024553,0.9569957511569882,0.8097628801915193,0.6048550413120277
2024-04-24,67.73452635398691,7.334053446875146,9.461962875221335,5.573406175097342,2.415339719894748,2.074772945621541,2.89774228077841,0.9481623003765068,0.811729637012014,0.748304265136052
2024-04-25,67.47270048676903,7.381381276366423,9.694348368496675,5.351845441272191,2.6033573534184824,2.0907549200727993,2.898901876273957,0.9506626366230609,0.8117465485546517,0.744301092152741
2024-04-26,67.59408615887071,7.2942559858478555,9.68634337612508,5.263480227782753,2.787859675691923,2.08433772587082,2.802670531627793,0.9411966154887714,0.8081927616073474,0.7375769410869408
2024-04-29,67.59387328617369,6.955051882048674,9.708968258222374,5.238630974416333,3.0555406216227583,2.091367980898361,2.7972555374376324,0.9747784747595264,0.8068938347362916,0.777639149684363
2024-04-30,13.412058325867623,1.3582336643225057,1.9500193730818702,1.0599986094352543,0.6443389322497747,0.418569209739046,0.5560808055248988,0.188019396014921,0.16047970624966437,0.14452008788421056
2024-05-02,67.19873784514363,6.761946468317377,9.755280321792867,5.443075663600324,3.4168730330305044,2.1066936465116095,2.8028525335337564,0.9566939875228043,0.8062774796519857,0.7515690208951352
2024-05-03,66.89546813249349,6.889941379667623,9.652977647255048,5.501317553265415,3.6173675675097066,2.1076227288035385,2.844304825961062,0.9515408762277883,0.8055198066616042,0.733939482154728
2024-05-06,66.70979178451802,6.883612851597405,9.607980863588962,5.496264499742818,3.834091761632969,2.106504184225011,2.862452787313659,0.9510846227024309,0.8047799230506031,0.7434367216281231
2024-05-07,66.58363740975074,6.886275619767769,9.435032488710657,5.498390603938585,4.054889161185027,2.1198564726022116,2.9163808222242027,0.9532695476588513,0.8050912337546543,0.7471766404073171
2024-05-08,66.50346616252317,6.875464602141858,9.464989622631443,5.493258461930845,4.059035614314617,2.183881915064499,2.9155908669258093,0.9555335969833705,0.8051395581151181,0.7436395993692781
2024-05-09,66.4882356474233,6.914100208837534,9.268006124840937,5.45185830500348,4.27443969831001,2.158402140921511,2.9510197876221556,0.9601072842958241,0.8050896917230701,0.7287411110221903
2024-05-10,66.31187049909177,7.0044566853638575,9.16950815452529,5.443582505585832,4.488661064830505,2.1559023036191327,2.9489516025243656,0.9548194263705732,0.8043768890586306,0.7178708690300484
2024-05-13,66.1345507707675,6.840131081146791,9.203146420149523,5.525248117560393,4.713023450909783,2.1435292203616596,2.959251686799496,0.9599166359535172,0.8055253675466457,0.7156772488046866
2024-05-14,66.02752812357589,6.7304115817793555,9.421598027733046,5.400567377130629,4.965086451521683,1.9671546498512538,2.979354750676846,0.9676517938874578,0.8080441874770303,0.7326030563668084
2024-05-16,65.94001313210983,6.7682855269261255,9.455792421020943,5.417868335806909,5.008149196082469,1.9516322719540031,2.985954211791441,0.9416891801969559,0.8089352345989829,0.7216804895123459
2024-05-17,65.84878881066909,6.762761972971558,9.577234758384467,5.355531971039974,5.007291709792985,1.9442957493725654,3.000989923723692,0.9470580577319887,0.809224381635836,0.7468226646778429
2024-05-20,65.89559659445688,6.908375432582653,9.435001294892375,5.279409785100319,5.02514040770285,1.928064715610803,3.005988177543819,0.9612567606200535,0.8088496828202195,0.7523171486700395
2024-05-21,65.47207448265546,6.716471659065161,9.801823613954264,5.439403129353936,5.1074631799136485,1.9518124880804817,3.0076849504189433,0.9666649762510311,0.8099947548864705,0.7266067654206055
2024-05-22,65.52740366237919,6.3731106077817,9.931001381812614,5.437448126053633,5.183472379540274,1.9722070846314153,3.025465825498504,0.9772460110937939,0.8120870592203556,0.7605578619885203
2024-05-23,65.51615420542257,6.633460557120999,9.660476309817398,5.47031955155218,5.180887463145094,1.9680351902564923,3.0761054707844195,0.9766097478445457,0.8118399115407351,0.7061115925155605
2024-05-24,65.35297076804197,6.801896336366592,9.57923862601798,5.459158669740022,5.171360985388765,1.9739917076497446,3.155043669916719,0.9979719822588218,0.8100750507220098,0.6982922038973692
2024-05-27,65.1945806275402,6.843486859376605,9.538417196620989,5.688989175332307,5.155015043233513,1.9823344643562908,3.130339490097983,1.0070954988498064,0.806887148325295,0.652854496267001
2024-05-28,64.86550904088256,7.188257780549938,9.280175982518262,5.930268952366951,5.160115875062765,1.9901051044946032,3.1259052073144846,1.002703820332484,0.8075287093311148,0.6494295271468408
2024-05-29,64.53903357156172,7.365719072149071,9.285236766501143,6.056324725719484,5.157631667260113,1.9866919443770066,3.1199075031400363,1.0148977797002194,0.8061437448996995,0.6684132246915088
2024-05-30,64.44070631076627,7.371457739828374,9.312203437497182,6.151588556909051,5.143921302805185,1.9763723308004373,3.1147151631414216,1.0199581457712095,0.8044972684075904,0.6645797440732731
2024-05-31,12.853539086354166,1.4821349049259696,1.8627442259106441,1.2284471143376416,1.026991068738685,0.3956987452913228,0.6111877838181196,0.20477434407892284,0.16053403452271062,0.13257989247180868
2024-06-03,64.1811864207594,7.464705985452989,9.449268473935007,6.157748962621106,5.147406967707481,1.9868933119390568,3.0795626922861286,1.0499195260557563,0.8045314271964017,0.6787762320466694
2024-06-04,64.28602877051287,7.722135894506055,9.371884020761287,6.094928205406795,5.161013549943552,1.9975614025905415,2.786721676172524,1.086862451696215,0.8061350741534461,0.6867289542567143
