date,CHINA CITIC BANK INTERNATIONAL LTD,FUTU SECURITIES INTERNATIONAL,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,THE HONGKONG AND SHANGHAI BANKING,GF SECURITIES (HONG KONG) BROKERAGE LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,STANDARD CHARTERED BANK (HONG KONG) LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,BANK OF CHINA (HONG KONG) LTD,TOTAL_CCASS_PCT
2024-03-01,0.0,9.232399662162162,4.197767567567567,1.0952792229729729,8.238369087837839,0.0,0.0,0.1396875,0.0,0.8512820945945946,23.754785135135133
2024-03-04,0.0,9.246208783783784,4.197767567567567,1.094350168918919,8.149940033783784,0.0,0.0,0.1396875,1.1523474662162163,0.8702432432432433,24.85054476351351
2024-03-05,0.0,9.247729054054055,4.197725337837838,1.103049493243243,8.081654560810811,0.7606418918918919,0.0,0.1396875,1.1523474662162163,0.8794070945945945,25.56224239864865
2024-03-06,0.0,9.251529729729729,4.197725337837838,1.1116221283783783,8.068858952702703,0.7505067567567567,0.0,0.1367314189189189,1.1523474662162163,0.8740861486486488,25.543407939189187
2024-03-07,0.0,9.24819358108108,4.197725337837838,1.120110304054054,8.081021114864864,0.7505067567567567,0.0,0.14433277027027028,1.1523474662162163,0.8669070945945946,25.561144425675675
2024-03-08,0.0,9.24819358108108,4.197725337837838,1.1209548986486486,7.982752533783784,0.7505067567567567,0.0,0.14433277027027028,1.1523474662162163,0.8650489864864864,25.461862331081083
2024-03-11,0.0,9.249671621621621,4.197725337837838,1.1209548986486486,7.968183277027027,0.7606418918918919,0.0,0.14433277027027028,1.1523474662162163,0.8626841216216217,25.456541385135132
2024-03-12,0.0,9.272222297297297,4.197725337837838,1.1380157094594594,7.911257601351352,0.774831081081081,0.0,0.14433277027027028,1.1523474662162163,0.8447364864864865,25.435468750000002
2024-03-13,0.0,9.281512837837838,4.197725337837838,1.1380157094594594,7.8840194256756755,0.774831081081081,0.0,0.14433277027027028,1.1523474662162163,0.8451587837837837,25.417943412162163
2024-03-14,0.0,9.286327027027028,4.197725337837838,1.1380157094594594,7.841581081081081,0.7832770270270271,0.0,0.14433277027027028,1.1523474662162163,0.8343479729729729,25.377954391891894
2024-03-15,0.0,9.306639527027027,4.197725337837838,1.1380157094594594,7.81366722972973,0.7832770270270271,0.0,0.14433277027027028,1.1536143581081082,0.8357415540540541,25.373013513513516
2024-03-18,0.0,9.308793243243244,4.197725337837838,1.1380157094594594,7.777518581081081,0.7832770270270271,0.0,0.14433277027027028,1.1536143581081082,0.837008445945946,25.340285472972973
2024-03-19,0.0,9.310017905405406,4.197725337837838,1.1380157094594594,7.755728040540541,0.7959037162162163,0.0,0.14433277027027028,1.1536143581081082,0.8372195945945946,25.332557432432434
2024-03-20,0.0,9.297560135135136,4.197725337837838,1.1549076013513513,7.716876689189189,0.7959037162162163,0.0,0.14433277027027028,1.153023141891892,0.8457922297297298,25.306121621621617
2024-03-21,0.0,9.297475675675676,4.197725337837838,1.1552454391891893,7.689342905405406,0.8028716216216216,0.0,0.14433277027027028,1.1192393581081082,0.8584611486486488,25.26469425675676
2024-03-22,0.0,9.2983625,4.197725337837838,1.1552454391891893,7.688920608108109,0.8168918918918919,0.0,0.14433277027027028,1.1163255067567568,0.8584611486486488,25.276265202702703
2024-03-25,0.0,9.298827027027027,4.197725337837838,1.1552454391891893,7.662484797297298,0.8168918918918919,0.0,0.14433277027027028,1.1144251689189189,0.8584611486486488,25.24839358108108
2024-03-26,0.0,9.303852364864865,4.204313175675676,1.1683366554054053,7.6389206081081085,0.8168918918918919,0.0,0.14433277027027028,1.1015028716216215,0.8576165540540541,25.235766891891892
2024-03-27,0.0,9.305879391891892,4.204313175675676,1.1797386824324323,7.603954391891891,0.8168918918918919,0.0,0.14433277027027028,1.1015028716216215,0.8790692567567567,25.235682432432434
2024-03-28,0.0,9.298953716216216,4.204313175675676,1.2268670608108108,7.544706081081082,0.8168918918918919,0.0,0.14433277027027028,1.1015028716216215,0.8804628378378379,25.218030405405408
2024-04-02,0.0,9.30169864864865,4.204313175675676,1.2478974662162163,7.506699324324324,0.8168918918918919,0.0,0.14534628378378378,1.0743491554054054,0.8984527027027027,25.19564864864865
