date,STANDARD CHARTERED BANK (HONG KONG) LTD,CITIBANK N.A.,CCB INTERNATIONAL SECURITIES LTD,CHIYU BANKING CORPORATION LTD,SHANGHAI PUDONG DEVELOPMENT BANK CO.,CITIC SECURITIES BROKERAGE (HK) LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,CANFIELD SECURITIES CO LTD,CHINA INDUSTRIAL SECURITIES,ZHONGTAI INTERNATIONAL SECURITIES LTD,TOTAL_CCASS_PCT
2024-04-30,32.155778520995916,11.476215533259012,0.0,0.0,0.0,0.6129458937198068,0.0,2.656150130063174,1.5458565589000373,1.2274990709773317,49.67444570791527
2024-05-03,32.15592716462282,11.476215533259012,0.0,0.0,0.0,0.6129458937198068,0.0,2.656150130063174,1.5458565589000373,1.2274990709773317,49.674594351542176
2024-05-06,32.15518394648829,11.476215533259012,0.0,0.0,0.0,0.6087838721664809,4.766295057599406,2.656150130063174,1.5458565589000373,1.2274990709773317,54.43598416945373
2024-05-08,32.15518394648829,11.476029728725381,0.0,0.0,0.0,0.6087838721664809,4.766295057599406,2.656150130063174,1.5458565589000373,1.2274990709773317,54.43579836492011
2024-05-10,32.15518394648829,11.476029728725381,0.0,0.0,0.0,0.5757849869936826,4.766332218506132,2.656150130063174,1.5458565589000373,1.2274990709773317,54.40283664065403
2024-05-13,32.15518394648829,11.473911557041992,0.0,9.179301374953548,0.0,0.5757849869936826,4.766332218506132,2.656150130063174,1.5458565589000373,1.2274990709773317,63.5800198439242
2024-05-14,32.15518394648829,11.463469342251951,0.0,9.179301374953548,0.0,0.5757849869936826,4.766332218506132,2.656150130063174,1.5458565589000373,1.2274990709773317,63.56957762913416
2024-05-16,32.15444072835377,11.494959494611669,0.0,9.179301374953548,0.0,0.5757849869936826,4.766332218506132,2.656150130063174,1.5458565589000373,1.2274990709773317,63.600324563359344
2024-05-17,32.15444072835377,11.440726867335563,0.0,9.179301374953548,0.0,0.5757849869936826,4.766332218506132,2.656150130063174,1.5458565589000373,1.2334076551467854,63.55200052025269
2024-05-20,32.14700854700855,11.440726867335563,0.0,9.179301374953548,0.0,0.5757849869936826,4.766332218506132,2.656150130063174,1.5458565589000373,1.2334076551467854,63.54456833890747
2024-05-21,32.14700854700855,11.440726867335563,0.0,9.179301374953548,0.0,0.5757849869936826,4.766332218506132,2.656150130063174,1.5458565589000373,1.2274990709773317,63.53865975473801
2024-06-11,32.14715719063545,11.440726867335563,0.0,9.179301374953548,0.0,0.5757849869936826,4.766332218506132,2.656150130063174,1.5458565589000373,1.2274990709773317,63.53880839836492
2024-06-12,32.14715719063545,11.440726867335563,0.0,9.179301374953548,0.0,0.5757849869936826,4.766332218506132,2.656150130063174,1.5451133407655147,1.2274990709773317,63.5380651802304
2024-06-17,32.14715719063545,11.440726867335563,0.0,9.179301374953548,0.0,0.5772714232627276,4.766332218506132,2.656150130063174,1.5451133407655147,1.2274990709773317,63.539551616499445
2024-06-21,32.14715719063545,11.440689706428838,0.0,9.179301374953548,0.0,0.5772714232627276,4.765997770345597,2.656150130063174,1.5451133407655147,1.2274990709773317,63.539180007432186
2024-06-26,32.14715719063545,11.440689706428838,0.0,9.179301374953548,0.0,0.5787578595317725,4.765997770345597,2.656150130063174,1.5451133407655147,1.2274990709773317,63.54066644370122
2024-06-28,32.14715719063545,11.440689706428838,0.0,9.179301374953548,0.0,0.5787578595317725,4.765997770345597,2.656150130063174,1.5451133407655147,1.2587142326272762,63.571881605351166
2024-07-12,32.14715719063545,11.440689706428838,0.0,9.179301374953548,0.0,0.582473950204385,4.768227424749164,2.656150130063174,1.5451133407655147,1.2587142326272762,63.57782735042735
2024-07-23,32.14715719063545,11.440689706428838,0.0,9.179301374953548,0.0,0.585446822742475,4.768338907469342,2.656150130063174,1.5451133407655147,1.2587142326272762,63.580911705685615
2024-07-29,32.14715719063545,11.440689706428838,0.0,9.179301374953548,0.0,0.5877136380527684,4.768338907469342,2.656150130063174,1.5451133407655147,1.2587142326272762,63.58317852099591
2024-07-30,32.14715719063545,11.440689706428838,0.0,9.179301374953548,0.0,0.5899432924563359,4.768338907469342,2.656150130063174,1.5451133407655147,1.2587142326272762,63.58540817539948
2024-08-07,32.14715719063545,11.440689706428838,0.0,9.179301374953548,0.0,0.5921729468599033,4.768338907469342,2.656150130063174,1.5451133407655147,1.2587142326272762,63.58763782980304
2024-08-09,32.14715719063545,11.440689706428838,10.01025641025641,9.179301374953548,0.0,0.5921729468599033,4.768338907469342,2.656150130063174,1.5451133407655147,1.2587142326272762,73.59789424005946
2024-08-13,32.14715719063545,11.440689706428838,10.01025641025641,9.179301374953548,0.0,0.5921729468599033,4.769342251950947,2.656150130063174,1.5451133407655147,1.2587142326272762,73.59889758454106
2024-08-14,32.14715719063545,11.440689706428838,10.01025641025641,9.179301374953548,0.0,0.5944026012634708,4.769342251950947,2.656150130063174,1.5451133407655147,1.2587142326272762,73.60112723894463
2024-08-20,32.14715719063545,11.440689706428838,10.01025641025641,9.179301374953548,0.0,0.5958890375325158,4.769342251950947,2.656150130063174,1.5451133407655147,1.2587142326272762,73.60261367521368
2024-08-21,32.14752879970271,11.440689706428838,10.01025641025641,9.179301374953548,0.0,0.5958890375325158,4.769342251950947,2.656150130063174,1.5451133407655147,1.2587142326272762,73.60298528428095
2024-08-22,32.14752879970271,11.440689706428838,10.01025641025641,9.179301374953548,0.0,0.6005713117800074,4.769342251950947,2.656150130063174,1.5451133407655147,1.2587142326272762,73.60766755852843
2024-08-23,32.14752879970271,11.481938312894835,10.01025641025641,9.179301374953548,8.506094388703083,0.6005713117800074,4.769342251950947,2.656150130063174,1.554217762913415,1.2587142326272762,82.16411497584542
2024-08-27,32.14752879970271,11.481938312894835,10.01025641025641,9.179301374953548,8.506094388703083,0.605513712374582,4.769342251950947,2.656150130063174,1.554217762913415,1.2587142326272762,82.16905737643998
2024-08-28,32.14752879970271,11.481938312894835,10.01025641025641,9.179301374953548,8.506094388703083,0.6084865849126718,4.769342251950947,2.656150130063174,1.554217762913415,1.2587142326272762,82.17203024897807
2024-09-03,32.14775176514307,11.481938312894835,10.01025641025641,9.179301374953548,8.506094388703083,0.6099358602749907,4.769342251950947,2.656150130063174,1.554217762913415,1.2587142326272762,82.17370248978075
2024-09-04,32.14775176514307,11.481938312894835,10.01025641025641,9.179301374953548,8.506094388703083,0.6114222965440357,4.769342251950947,2.656150130063174,1.554217762913415,1.2587142326272762,82.17518892604978
2024-09-05,32.14775176514307,11.482161278335191,10.01025641025641,9.179301374953548,8.506094388703083,0.6248002229654404,4.769342251950947,2.656150130063174,1.554217762913415,1.2587142326272762,82.18878981791156
2024-09-09,32.148494983277594,11.47450613154961,10.01025641025641,9.179301374953548,8.506094388703083,0.635205276848755,4.769342251950947,2.656150130063174,1.554217762913415,1.2587142326272762,82.19228294314381
2024-09-10,32.148494983277594,11.47450613154961,10.01025641025641,9.179301374953548,8.506094388703083,0.6389213675213675,4.769342251950947,2.656150130063174,1.554217762913415,1.2587142326272762,82.19599903381642
2024-09-12,32.148494983277594,11.474543292456337,10.01025641025641,9.179301374953548,8.506094388703083,0.6389213675213675,4.769342251950947,2.656150130063174,1.554217762913415,1.2587142326272762,82.19603619472315
2024-09-17,32.148494983277594,11.474394648829431,10.01025641025641,9.179301374953548,8.506094388703083,0.6389213675213675,4.769342251950947,2.656150130063174,1.554217762913415,1.2587142326272762,82.19588755109625
2024-09-20,32.1487922705314,11.474394648829431,10.01025641025641,9.179301374953548,8.506094388703083,0.6389213675213675,4.769342251950947,2.656150130063174,1.554217762913415,1.2587142326272762,82.19618483835005
2024-09-23,32.148494983277594,11.47432032701598,10.01025641025641,9.179301374953548,8.506094388703083,0.6389213675213675,4.769342251950947,2.656150130063174,1.554217762913415,1.2587142326272762,82.1958132292828
2024-09-26,32.15592716462282,11.473502787068005,10.01025641025641,9.179301374953548,8.506094388703083,0.6441238944630249,4.769342251950947,2.656150130063174,1.554217762913415,1.2587142326272762,82.2076303976217
2024-09-27,32.15592716462282,11.473502787068005,10.01025641025641,9.179301374953548,8.506094388703083,0.6366917131178,4.769342251950947,2.656150130063174,1.554217762913415,1.2587142326272762,82.20019821627648
2024-09-30,32.15592716462282,11.473502787068005,10.01025641025641,9.179301374953548,8.506094388703083,0.6344620587142327,4.769342251950947,2.656150130063174,1.554217762913415,1.2587142326272762,82.19796856187291
2024-10-02,32.15741360089186,11.473502787068005,10.01025641025641,9.179301374953548,8.506094388703083,0.6307459680416202,4.769342251950947,2.656150130063174,1.554217762913415,1.2587142326272762,82.19573890746933
2024-10-03,32.157376439985136,11.473502787068005,10.01025641025641,9.179301374953548,8.506094388703083,0.6241313266443701,4.769342251950947,2.656150130063174,1.554217762913415,1.2587142326272762,82.18908710516537
2024-10-04,32.1610182088443,11.626494240059458,10.01025641025641,9.179301374953548,8.506094388703083,0.6079291713117799,4.7842437755481235,2.656150130063174,1.554217762913415,1.2587142326272762,82.34441969528056
2024-10-07,32.19528056484578,11.651131921218878,10.01025641025641,9.176402824228912,8.506094388703083,0.5891257525083613,4.793459680416203,2.656150130063174,1.535637309550353,1.266146413972501,82.37968539576366
2024-10-08,32.17120029728726,11.66740839836492,10.00958751393534,9.176402824228912,8.506094388703083,0.5879737643998514,4.781122259383129,2.656150130063174,1.5249349684132294,1.2587142326272762,82.33958877740616
2024-10-09,32.16079524340394,11.66807729468599,10.00958751393534,9.176402824228912,8.506094388703083,0.5842576737272389,4.777108881456708,2.656150130063174,1.5,1.2587142326272762,82.29718818283166
2024-10-10,32.163916759568934,11.671793385358603,10.00958751393534,9.176402824228912,8.506094388703083,0.5887169825343738,4.77651430694909,2.656150130063174,1.5037160906726124,1.2587142326272762,82.31160661464139
2024-10-14,32.167632850241546,11.675509476031214,10.00958751393534,9.176402824228912,8.506094388703083,0.5887169825343738,4.77651430694909,2.656150130063174,1.5074321813452247,1.2587142326272762,82.32275488665923
2024-10-15,32.167632850241546,11.67536083240431,10.00958751393534,9.178892604979563,8.506094388703083,0.5887169825343738,4.777257525083612,2.656150130063174,1.5074321813452247,1.2587142326272762,82.32583924191749
2024-10-16,32.167632850241546,11.675323671497583,10.00958751393534,9.178892604979563,8.506094388703083,0.5887169825343738,4.777926421404683,2.656150130063174,1.5074321813452247,1.2587142326272762,82.32647097733185
2024-10-17,32.17064288368636,11.675397993311037,10.00958751393534,9.178892604979563,8.506094388703083,0.5887169825343738,4.777257525083612,2.656150130063174,1.5074321813452247,1.2587142326272762,82.32888643626904
2024-10-18,32.167632850241546,11.675323671497583,10.00958751393534,9.178892604979563,8.506094388703083,0.5887169825343738,4.777257525083612,2.656150130063174,1.5074321813452247,1.2587142326272762,82.32580208101078
2024-10-21,32.17383872166481,11.675397993311037,10.00958751393534,9.178892604979563,8.506094388703083,0.5883825343738387,4.777257525083612,2.656150130063174,1.5074321813452247,1.2587142326272762,82.33174782608695
2024-10-22,32.179672984020804,11.675435154217762,10.00958751393534,9.178892604979563,8.506094388703083,0.5883825343738387,4.777257525083612,2.656150130063174,1.5074321813452247,1.2587142326272762,82.33761924934969
2024-10-23,32.179672984020804,11.675732441471572,10.00958751393534,9.178892604979563,8.506094388703083,0.5883825343738387,4.774804905239688,2.656150130063174,1.5074321813452247,1.2587142326272762,82.33546391675956
2024-10-24,32.179672984020804,11.686620587142327,10.00958751393534,9.178892604979563,8.506094388703083,0.5883825343738387,4.771832032701598,2.656150130063174,1.5074321813452247,1.2587142326272762,82.34337918989223
2024-10-25,32.179672984020804,11.689630620587142,10.00958751393534,9.178892604979563,8.506094388703083,0.5883825343738387,4.771832032701598,2.656150130063174,1.5074321813452247,1.2587142326272762,82.34638922333704
2024-10-29,32.17930137495355,11.685171311780007,10.00958751393534,9.178892604979563,8.506094388703083,0.5883825343738387,4.776068376068376,2.656150130063174,1.5074321813452247,1.2587142326272762,82.34579464882943
2024-10-30,32.17930137495355,11.68695503530286,10.00958751393534,9.178892604979563,8.506094388703083,0.5883825343738387,4.779710144927536,2.656150130063174,1.5074321813452247,1.2587142326272762,82.35122014121144
2024-10-31,32.17855815681902,11.68695503530286,10.00958751393534,9.178892604979563,8.506094388703083,0.5883825343738387,4.779710144927536,2.656150130063174,1.5074321813452247,1.2587142326272762,82.35047692307693
2024-11-01,32.17855815681902,11.690262356001487,10.00958751393534,9.178892604979563,8.506094388703083,0.5883825343738387,4.787142326272761,2.656150130063174,1.5074321813452247,1.2587142326272762,82.36121642512077
2024-11-05,32.17855815681902,11.690076551467856,10.00958751393534,9.178892604979563,8.506094388703083,0.5883825343738387,4.787142326272761,2.656150130063174,1.5074321813452247,1.2587142326272762,82.36103062058714
2024-11-06,32.17855815681902,11.689965068747679,10.00958751393534,9.178892604979563,8.506094388703083,0.5883825343738387,4.787142326272761,2.656150130063174,1.5074321813452247,1.2587142326272762,82.36091913786696
2024-11-08,32.17855815681902,11.690076551467856,10.00958751393534,9.178892604979563,8.506094388703083,0.5883825343738387,4.787142326272761,2.656150130063174,1.5074321813452247,1.2587142326272762,82.36103062058714
2024-11-12,32.17855815681902,11.690002229654404,10.00958751393534,9.178892604979563,8.506094388703083,0.5883825343738387,4.787142326272761,2.656150130063174,1.5074321813452247,1.2587142326272762,82.36095629877369
2024-11-13,32.17855815681902,11.690076551467856,10.00958751393534,9.178892604979563,8.506094388703083,0.5883825343738387,4.787142326272761,2.656150130063174,1.5074321813452247,1.2587142326272762,82.36103062058714
2024-11-14,32.17855815681902,11.690113712374583,10.00958751393534,9.178892604979563,8.506094388703083,0.5883825343738387,4.787142326272761,2.656150130063174,1.5074321813452247,1.2587142326272762,82.36106778149387
2024-11-18,32.17855815681902,11.690113712374583,10.00958751393534,9.178892604979563,8.506094388703083,0.5883825343738387,4.787142326272761,2.656150130063174,1.5319212188777405,1.2587142326272762,82.38555681902639
2024-11-20,32.17855815681902,11.689370494240059,10.00958751393534,9.178892604979563,8.506094388703083,0.5883825343738387,4.787142326272761,2.656150130063174,1.5319212188777405,1.2587142326272762,82.38481360089186
2024-11-22,32.17855815681902,11.690076551467856,10.00958751393534,9.178892604979563,8.506094388703083,0.5883825343738387,4.787142326272761,2.656150130063174,1.5319212188777405,1.2587142326272762,82.38551965811965
2024-11-25,32.17855815681902,11.69022519509476,10.00958751393534,9.178892604979563,8.506094388703083,0.5883825343738387,4.787142326272761,2.656150130063174,1.5319212188777405,1.2587142326272762,82.38566830174656
2024-11-26,32.17855815681902,11.69041099962839,10.00958751393534,9.178892604979563,8.506094388703083,0.5883825343738387,4.787142326272761,2.656150130063174,1.5319212188777405,1.2587142326272762,82.38585410628019
2024-11-27,32.17855815681902,11.69052248234857,10.00958751393534,9.178892604979563,8.506094388703083,0.5883825343738387,4.787142326272761,2.656150130063174,1.5319212188777405,1.2587142326272762,82.38596558900038
2024-11-28,32.17855815681902,11.690559643255295,10.00958751393534,9.178892604979563,8.506094388703083,0.5883825343738387,4.787142326272761,2.656150130063174,1.5319212188777405,1.2587142326272762,82.38600274990709
2024-11-29,32.17855815681902,11.692789297658864,10.00958751393534,9.178892604979563,8.506094388703083,0.5883825343738387,4.787142326272761,2.656150130063174,1.5319212188777405,1.2587142326272762,82.38823240431067
2024-12-02,32.17855815681902,11.692677814938685,10.00958751393534,9.178892604979563,8.506094388703083,0.5883825343738387,4.787142326272761,2.656150130063174,1.5319212188777405,1.2587142326272762,82.38812092159048
2024-12-04,32.17855815681902,11.692752136752137,10.00958751393534,9.178892604979563,8.506094388703083,0.5883825343738387,4.787142326272761,2.656150130063174,1.5319212188777405,1.2587142326272762,82.38819524340394
2024-12-05,32.17484206614641,11.693569676700113,10.00958751393534,9.178892604979563,8.506094388703083,0.5883825343738387,4.787142326272761,2.656150130063174,1.5319212188777405,1.2587142326272762,82.3852966926793
2024-12-12,32.17484206614641,11.693643998513565,10.00958751393534,9.178892604979563,8.506094388703083,0.5883825343738387,4.787662578966927,2.656150130063174,1.5319212188777405,1.2587142326272762,82.38589126718692
2024-12-17,32.17484206614641,11.69405276848755,10.00958751393534,9.178892604979563,8.506094388703083,0.5883825343738387,4.787662578966927,2.656150130063174,1.5319212188777405,1.2587142326272762,82.38630003716091
2024-12-18,32.17484206614641,11.693904124860646,10.00958751393534,9.178892604979563,8.506094388703083,0.5883825343738387,4.787662578966927,2.656150130063174,1.5319212188777405,1.2587142326272762,82.386151393534
2024-12-23,32.17484206614641,11.693866963953921,10.00958751393534,9.178892604979563,8.506094388703083,0.5883825343738387,4.787662578966927,2.656150130063174,1.5319212188777405,1.2587142326272762,82.38611423262728
2024-12-30,32.17484206614641,11.694981791155703,10.00958751393534,9.178892604979563,8.506094388703083,0.5883825343738387,4.787662578966927,2.656150130063174,1.5319212188777405,1.2587142326272762,82.38722905982905
2025-01-02,32.17484206614641,11.694981791155703,10.00958751393534,9.178892604979563,8.506094388703083,0.5817307320698625,4.787662578966927,2.656150130063174,1.5319212188777405,1.2594574507617986,82.3813204756596
2025-01-03,32.17484206614641,11.695725009290227,10.00958751393534,9.178892604979563,8.506094388703083,0.5817307320698625,4.787662578966927,2.656150130063174,1.5319212188777405,1.270605722779636,82.39321196581196
2025-01-08,32.17484206614641,11.695650687476775,10.00958751393534,9.178892604979563,8.506094388703083,0.5817307320698625,4.787662578966927,2.656150130063174,1.5319212188777405,1.270605722779636,82.39313764399851
2025-01-10,32.17484206614641,11.695241917502788,10.00958751393534,9.178892604979563,8.506094388703083,0.5817307320698625,4.787662578966927,2.656150130063174,1.5319212188777405,1.270605722779636,82.39272887402453
2025-01-13,32.17484206614641,11.695241917502788,10.00958751393534,9.178892604979563,8.506094388703083,0.5817307320698625,4.787662578966927,2.656150130063174,1.5319212188777405,1.2776662950575994,82.39978944630249
2025-01-14,32.17484206614641,11.695241917502788,10.00958751393534,9.178892604979563,8.506094388703083,0.5817307320698625,4.787662578966927,2.656150130063174,1.534150873281308,1.2776662950575994,82.40201910070606
2025-01-20,32.17484206614641,11.695056112969155,10.00958751393534,9.178892604979563,8.506094388703083,0.5817307320698625,4.787662578966927,2.656150130063174,1.534150873281308,1.2776662950575994,82.40183329617243
2025-01-22,32.17484206614641,11.694795986622074,10.00958751393534,9.178892604979563,8.506094388703083,0.5817307320698625,4.787662578966927,2.656150130063174,1.534150873281308,1.2776662950575994,82.40157316982535
2025-01-23,32.17484206614641,11.697397250092902,10.00958751393534,9.178892604979563,8.506094388703083,0.5817307320698625,4.787662578966927,2.656150130063174,1.534150873281308,1.2776662950575994,82.40417443329618
2025-01-24,32.17484206614641,11.69732292827945,10.00958751393534,9.178892604979563,8.506094388703083,0.5817307320698625,4.787662578966927,2.656150130063174,1.534150873281308,1.2776662950575994,82.40410011148272
2025-01-27,32.17484206614641,11.697211445559272,10.00958751393534,9.178892604979563,8.506094388703083,0.5817307320698625,4.787662578966927,2.656150130063174,1.534150873281308,1.2776662950575994,82.40398862876253
2025-02-04,32.17484206614641,11.696096618357487,10.00958751393534,9.178892604979563,8.506094388703083,0.5817307320698625,4.787662578966927,2.656150130063174,1.534150873281308,1.2776662950575994,82.40287380156076
2025-02-06,32.17484206614641,11.695799331103679,10.00958751393534,9.178892604979563,8.506094388703083,0.5817307320698625,4.787662578966927,2.656150130063174,1.534150873281308,1.2776662950575994,82.40257651430694
2025-02-10,32.17484206614641,11.694870308435526,10.00958751393534,9.178892604979563,8.506094388703083,0.5817307320698625,4.787662578966927,2.656150130063174,1.534150873281308,1.2776662950575994,82.4016474916388
2025-02-11,32.17484206614641,11.696914158305463,10.00958751393534,9.178892604979563,8.506094388703083,0.5817307320698625,4.787662578966927,2.656150130063174,1.534150873281308,1.2776662950575994,82.40369134150873
2025-02-13,32.17484206614641,11.69628242289112,10.00958751393534,9.178892604979563,8.506094388703083,0.5817307320698625,4.787662578966927,2.656150130063174,1.534150873281308,1.2776662950575994,82.40305960609439
2025-02-14,32.17484206614641,11.695799331103679,10.00958751393534,9.178892604979563,8.506094388703083,0.5817307320698625,4.787662578966927,2.656150130063174,1.534150873281308,1.2776662950575994,82.40257651430694
2025-02-17,32.17484206614641,11.695762170196952,10.00958751393534,9.178892604979563,8.506094388703083,0.5817307320698625,4.787142326272761,2.656150130063174,1.534150873281308,1.2776662950575994,82.40201910070606
2025-02-18,32.17484206614641,11.695241917502788,10.011073950204386,9.178892604979563,8.506094388703083,0.5817307320698625,4.787142326272761,2.656150130063174,1.534150873281308,1.2776662950575994,82.40298528428094
2025-02-19,32.17484206614641,11.694981791155703,10.011073950204386,9.178892604979563,8.506094388703083,0.5817307320698625,4.787142326272761,2.656150130063174,1.534150873281308,1.2776662950575994,82.40272515793386
2025-02-20,32.17484206614641,11.694535860274991,10.011073950204386,9.178892604979563,8.506094388703083,0.5817307320698625,4.786027499070977,2.656150130063174,1.534150873281308,1.2776662950575994,82.40116439985135
2025-02-21,32.17484206614641,11.69405276848755,10.011073950204386,9.178892604979563,8.506094388703083,0.5817307320698625,4.786027499070977,2.656150130063174,1.534150873281308,1.2776662950575994,82.40068130806392
2025-02-25,32.17484206614641,11.69282645856559,10.011073950204386,9.178892604979563,8.506094388703083,0.5817307320698625,4.786027499070977,2.656150130063174,1.534150873281308,1.2776662950575994,82.39945499814195
2025-02-26,32.17484206614641,11.69204607952434,10.011073950204386,9.178892604979563,8.506094388703083,0.5817307320698625,4.786027499070977,2.656150130063174,1.534150873281308,1.2776662950575994,82.3986746191007
2025-02-28,32.17030843552583,11.691265700483092,10.011073950204386,9.178892604979563,8.506094388703083,0.5817307320698625,4.786027499070977,2.656150130063174,1.534150873281308,1.2776662950575994,82.39336060943887
2025-03-04,32.16458565589001,11.691265700483092,10.011073950204386,9.178892604979563,8.506094388703083,0.5831800074321813,4.786027499070977,2.656150130063174,1.534150873281308,1.2776662950575994,82.38908710516537
2025-03-05,32.16354515050167,11.69107989594946,10.011073950204386,9.178892604979563,8.506094388703083,0.5831800074321813,4.786027499070977,2.656150130063174,1.534150873281308,1.2776662950575994,82.38786079524341
2025-03-10,32.164882943143816,11.69107989594946,10.011073950204386,9.178892604979563,8.506094388703083,0.5831800074321813,4.786027499070977,2.656150130063174,1.534150873281308,1.2776662950575994,82.38919858788555
2025-03-14,32.164882943143816,11.69107989594946,10.011073950204386,9.178892604979563,8.506094388703083,8.458913935340021,4.786027499070977,2.656150130063174,1.534150873281308,1.2776662950575994,90.26493251579339
2025-03-18,32.17231512448904,11.691637309550353,10.011073950204386,9.178892604979563,8.506094388703083,8.458913935340021,4.786027499070977,2.656150130063174,1.534150873281308,1.2776662950575994,90.2729221107395
2025-03-20,32.17231512448904,11.691637309550353,10.011073950204386,9.177406168710517,8.506094388703083,8.458913935340021,4.786027499070977,2.656150130063174,1.534150873281308,1.2776662950575994,90.27143567447045
2025-03-21,32.17231512448904,11.691600148643627,10.011073950204386,9.177406168710517,8.506094388703083,8.458913935340021,4.786027499070977,2.656150130063174,1.534150873281308,1.2776662950575994,90.27139851356372
2025-03-24,32.17982162764771,11.691600148643627,10.011073950204386,9.177406168710517,8.506094388703083,8.458913935340021,4.786027499070977,2.656150130063174,1.534150873281308,1.2776662950575994,90.2789050167224
2025-03-26,32.18019323671498,11.691600148643627,10.011073950204386,9.177406168710517,8.506094388703083,8.458913935340021,4.786027499070977,2.656150130063174,1.534150873281308,1.2776662950575994,90.27927662578968
2025-03-27,32.18019323671498,11.6915629877369,10.011073950204386,9.177406168710517,8.506094388703083,8.458913935340021,4.786027499070977,2.656150130063174,1.534150873281308,1.2776662950575994,90.27923946488295
2025-03-31,32.18019323671498,11.691525826830174,10.011073950204386,9.177406168710517,8.506094388703083,8.458913935340021,4.786027499070977,2.656150130063174,1.534150873281308,1.2776662950575994,90.27920230397622
2025-04-01,32.18019323671498,11.691525826830174,10.011073950204386,9.177406168710517,8.506094388703083,8.458913935340021,4.786027499070977,2.656150130063174,1.534150873281308,1.2702341137123745,90.27177012263098
2025-04-02,32.18019323671498,11.691674470457079,10.011073950204386,9.177406168710517,8.506094388703083,8.458913935340021,4.777963582311409,2.656150130063174,1.534150873281308,1.2702341137123745,90.26385484949833
2025-04-03,32.18019323671498,11.691674470457079,10.011073950204386,9.177406168710517,8.506094388703083,8.465045484949833,4.777963582311409,2.656150130063174,1.534150873281308,1.255369751021925,90.25512203641769
2025-04-08,32.17885544407284,11.691674470457079,10.011073950204386,9.177406168710517,8.506094388703083,8.465045484949833,4.777963582311409,2.656150130063174,1.534150873281308,1.255369751021925,90.25378424377554
2025-04-09,32.163916759568934,11.691674470457079,10.011073950204386,9.177406168710517,8.506094388703083,8.465045484949833,4.777963582311409,2.656150130063174,1.554217762913415,1.2583426235600148,90.26188532144185
2025-04-10,32.163916759568934,11.691674470457079,10.011073950204386,9.177406168710517,8.506094388703083,8.465045484949833,4.769936826458566,2.656150130063174,1.554217762913415,1.2583426235600148,90.253858565589
2025-04-11,32.163916759568934,11.691674470457079,10.011073950204386,9.178149386845039,8.506094388703083,8.465045484949833,4.769936826458566,2.656150130063174,1.554217762913415,1.2583426235600148,90.25460178372352
2025-04-15,32.163916759568934,11.695390561129692,10.011073950204386,9.178149386845039,8.506094388703083,8.465045484949833,4.769936826458566,2.656150130063174,1.554217762913415,1.2583426235600148,90.25831787439613
