date,THE HONGKONG AND SHANGHAI BANKING,HANG SENG SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,INTERACTIVE BROKERS HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG BANK LTD,FUTU SECURITIES INTERNATIONAL,UBS SECURITIES HONG KONG LTD,BOCI SECURITIES LTD
2024-04-24,22.113020958331536,23.123222701905224,17.084281704198045,7.964451917105042,12.388791247106418,7.472349123651462,0.0,3.7337010930658323,2.6981372253177387,3.4220440293187013
2024-04-25,22.112382858302457,23.12255545118872,17.083788714991694,7.965871024058534,12.39255608136915,7.472133499282359,0.0,3.7307077219742544,2.6980593670529096,3.4219452817799216
2024-04-26,22.116005725662426,23.113357984586415,17.083084494049846,7.946580726575793,12.39122080868854,7.4891385540469395,0.0,3.74085933388243,2.697948148754655,3.421804223752953
2024-04-29,22.087336739177957,23.09387682969378,17.09830881253368,8.007336209933841,12.378424257943664,7.485953723953856,0.0,3.7332965718480047,2.696058839588032,3.4194080153271864
2024-04-30,22.064682382130183,23.10034748010513,17.10309957069729,8.0075195642283,12.374887831172641,7.488875291206512,0.0,3.7434075389607244,2.6968142456364856,3.4203660958627378
2024-05-02,22.048340172806657,23.094705445450124,17.115249284023957,7.990115004587276,12.403577493072731,7.488782720268617,0.0,3.742125153533952,2.69678090997334,3.4203238162833447
2024-05-03,22.010897365928532,23.075720582207143,17.148468671418662,8.006165117575243,12.426222405409407,7.486121239028722,0.0,3.732146705621295,2.6955258665339774,3.418732046277021
2024-05-06,21.990414800382414,23.05823813148288,17.168442016778094,8.010955979615288,12.430617412313467,7.484056113350433,0.0,3.7447043159444457,2.6947822772297534,3.4177889529032264
2024-05-07,21.866147711456836,23.08330056136979,17.182503758000507,7.950682556186682,12.584378742234481,7.4963508281300575,0.0,3.7147721564416085,2.6990607445209203,3.42280294165912
2024-05-08,21.905355904190504,23.09592951967862,17.222473163113534,7.934042644890166,12.577279745293824,7.39259478134119,0.0,3.7492990326614635,2.699572846774575,3.423452362056122
2024-05-09,21.93118989410828,23.0996852545628,17.231428419456726,7.9043285030030965,12.577216759180477,7.379106244516971,0.0,3.750835896002167,2.700976557300411,3.425232471869071
2024-05-10,21.951270266381385,23.094967758702325,17.294932451173427,7.868070427192563,12.550375782277765,7.351158177427985,0.0,3.7587911763917488,2.7028392819149505,3.427594678537851
2024-05-13,21.9376962283354,23.072005544839293,17.270723538382672,7.860247583804074,12.630309336207407,7.3459120381119085,0.0,3.7587669650251376,2.7001519790238113,3.424186786270293
2024-05-14,21.909531533887293,23.066676462803347,17.266734413883835,7.849770450376065,12.638528384565188,7.3648381746949765,0.0,3.7809963904250026,2.699528308429689,3.423395880934605
2024-05-16,21.917453020176865,23.063727493694035,17.252154802716174,7.8450552516800345,12.648047530818369,7.3638966138113675,0.0,3.7875238855983193,2.6991831860795266,3.4229582154253104
2024-05-17,21.902549045258937,23.048044046545154,17.232180769990457,7.841369072526802,12.676125847702835,7.402162165757667,0.0,3.779590736716417,2.697347728352427,3.420630587149303
2024-05-20,21.867452696960385,23.064273052336752,17.23949917806992,7.845296773909023,12.683835753736169,7.3928179789409105,0.0,3.7877114250620583,2.697848060125593,3.4212650808591887
2024-05-21,21.878091772364638,23.036636287157506,17.249901161770236,7.805405267482817,12.677495605447628,7.442485117028329,0.0,3.7844960586228984,2.7052669001422722,3.420221829983674
2024-05-22,21.812775020446136,23.018926386231513,17.267317815662675,7.804563077169091,12.766512466365773,7.417392728321566,0.0,3.7880080400038043,2.7048322086717964,3.4196722571276457
2024-05-23,21.789445769889166,23.031766944243127,17.263139602841278,7.806310441949628,12.759662374117736,7.41478771853578,0.0,3.8067469027554424,2.7064379180882225,3.4217023275796157
2024-05-24,21.753364234013972,23.0311023188999,17.2832535119937,7.811032072801105,12.770424687541016,7.414985992161031,0.0,3.8078737760377748,2.7063598186860105,3.42160358786549
2024-05-27,21.817486896099343,23.01952807985658,17.232851086079144,7.810395558067877,12.775681931734226,7.410861655821094,0.0,3.8049317502367153,2.7048544971438044,3.42340854496122
2024-05-28,21.920346562258594,23.03775485637231,17.21752841316924,7.790689888569881,12.740858564124105,7.373810466223482,0.0,3.7961971819077176,2.702449462682497,3.4203646046921743
2024-05-29,21.902855100514056,23.027598098164308,17.21283857139998,7.781182726230532,12.759072818122844,7.388492357548013,0.0,3.810031993985817,2.7002930281909707,3.4176353058434796
2024-05-30,21.602429956371154,23.024729048667243,17.262716022303852,7.793025795374874,12.803825712113042,7.354498834542573,0.0,4.032156553442773,2.701404162411793,3.4252139147726948
2024-05-31,21.579391228160784,23.03439695973459,17.27408110045822,7.796709687782015,12.802615393478092,7.36005688934134,0.0,4.023558142872771,2.7025384617620243,3.426652136410164
2024-06-03,21.578171490073622,23.040448638511794,17.2724457169294,7.77827187768909,12.813340325500642,7.360594954066421,0.0,4.028116665948664,2.7022826052067224,3.4263277260736436
2024-06-04,21.563538455310553,23.041966165230395,17.290049240362666,7.725681661218774,12.842587932362273,7.356139979860066,0.0,4.040731395764208,2.7024605872468705,3.4368445826441913
2024-06-05,21.509059198328313,23.091824470416817,17.308083018865496,7.7132298642987385,12.864107537024625,7.360567989892101,0.0,4.006687681843841,2.705601373282518,3.440838866047545
2024-06-06,21.50106996641607,23.088113538978398,17.305301553524995,7.721055635146707,12.862040233024999,7.367626315377803,0.0,4.009340271175953,2.7051665743254754,3.4402859120296023
2024-06-07,21.453881107537516,23.07708296872473,17.300636424442317,7.657229218162419,13.003371498302288,7.3582866207977204,0.0,4.006008922759773,2.7043085353018856,3.4391947039713466
2024-06-11,21.390369156715632,23.06900559639367,17.29458090684705,7.616664859892419,13.135120850878417,7.355711095076578,0.0,3.997194625757619,2.7033619812262555,3.437990927212358
2024-06-12,21.38260482988056,23.068625624058782,17.31076716468275,7.613245181112677,13.13490450074066,7.355589938284282,0.0,3.9930110077558463,2.7033174538295386,3.4379342996549
2024-06-13,21.385789858741873,23.05994996618283,17.29911237636638,7.606388638675705,13.148776718893206,7.362370300029414,0.0,3.9975739872105134,2.7027832394592353,3.437254914440842
2024-06-14,21.385437686262367,23.05957022431636,17.29882750162764,7.604204930662418,13.150618639294498,7.362249059513132,0.0,3.9991549160717192,2.70273873112537,3.4371983111264965
2024-06-17,21.394362308090304,23.06963761138096,17.240480724591237,7.623175830762931,13.225554044662427,7.3885279781218856,0.0,4.015728178086202,2.6038343951920853,3.438698929111969
2024-06-18,21.392364483071724,23.061749850146192,17.27214979204724,7.615609453514407,13.219631552499933,7.38715658092527,0.0,4.00925290267645,2.6036413702810157,3.4384440148377693
2024-06-19,21.396061031341187,23.045928396656088,17.238380782665775,7.6015977357893965,13.271834553941883,7.398388393518596,0.0,4.009329699096781,2.6020874905793514,3.436391916410946
2024-06-20,21.402648016882317,23.044600496423627,17.237387511774077,7.600748164241492,13.271892973420949,7.397962100357456,0.0,4.006629265478711,2.60193755899386,3.436193912427506
2024-06-21,21.403352734289154,23.043301362465908,17.217787510674714,7.598940516030836,13.318427276222511,7.39079719516674,0.0,3.9890631183135294,2.602023232069822,3.4363070547667824
2024-06-24,21.390987917191715,23.053928601990943,17.20596300834979,7.60450390265577,13.31427522137137,7.394205724649497,0.0,3.9950205457787726,2.6032232478011594,3.4378918302109844
2024-06-25,21.39319020111238,23.056302092007623,17.201557198766242,7.600756847300022,13.314822346306194,7.396202432215637,0.0,3.9954318484051288,2.6034912595789574,3.4382457743078145
2024-06-26,21.408513217130277,22.960208480521683,17.220086343431753,7.6053714671944315,13.366660143008074,7.399557026585332,0.0,3.9971446589675304,2.6038022223860713,3.438656440774849
2024-06-27,21.40108539285474,22.914850963759285,17.2207857675798,7.610556553055218,13.377721145763315,7.381970942396487,0.0,4.047433214034738,2.6051541651322587,3.4404418554241527
2024-06-28,21.39847753312495,22.910003067216817,17.190155719395474,7.666894437578291,13.37742916449734,7.354367196988187,0.0,4.0594426305768225,2.604134713058864,3.439095537563256
2024-07-02,21.4089017386422,22.91400325827475,17.171536315075993,7.661489600105023,13.3818841310514,7.363921301556889,0.0,4.05767092126604,2.60299816054722,3.437594573480484
2024-07-03,21.387522330876305,22.923447230934283,17.170076580049766,7.660793981717516,13.401974366861896,7.363648431583234,0.0,4.052168178006272,2.6029017064963944,3.4374671934743315
2024-07-04,21.350389217518302,22.929111483072163,17.190792157745566,7.663098743666552,13.421347044384941,7.365467946813686,0.0,4.037931966368923,2.6035448685569342,3.438316571872936
2024-07-05,21.369671548448473,22.924068470956023,17.186802442708593,7.660461538351269,13.432902712685419,7.330215062454627,0.0,4.052523505727936,2.6041883485393313,3.4391663701283326
2024-07-08,21.376938453913436,22.870388851562023,17.21173067391794,7.577758148093001,13.470142472553823,7.3714987121524205,0.0,4.078113285851297,2.6042205308881283,3.4392088710679274
2024-07-09,21.386045761015364,22.88287294428609,17.16507213853304,7.580256179885918,13.470462283069379,7.376813214878081,0.0,4.093055840877219,2.6050790203720613,3.440342617082845
2024-07-10,21.387734076662248,22.860864946648228,17.161839404138323,7.578180984198088,13.466321079668761,7.369585728754012,0.0,4.1359751880679,2.602526675352146,3.436971916510292
2024-07-11,21.3770173590426,22.85380890106987,17.138023268702675,7.575841965506086,13.490972171391855,7.39447244583263,0.0,4.123998685423462,2.601723400984224,3.4441418020465977
2024-07-12,21.366817239054733,22.842904124736695,17.170568388367528,7.572227125523528,13.501399816356757,7.38354003995865,0.0,4.119562869091134,2.60048197939488,3.442498417516097
2024-07-15,21.329982502460574,22.847097760720285,17.198715253533294,7.573753662881585,13.504121656426271,7.380091472156604,0.0,4.12203904892056,2.601006228446671,3.443192414454154
2024-07-16,21.33974441695911,22.831591253090558,17.20022097242789,7.60410678785478,13.498845617868074,7.369394114563904,0.0,4.114259652999459,2.5999900195068713,3.441847164729355
2024-07-17,21.3580506490124,22.876139447368413,17.112481667335462,7.5489836128197885,13.521059477970795,7.406696511367744,0.0,4.1301511164467275,2.6019696857362047,3.444467831942468
2024-07-18,21.360380612698556,22.872369608534136,17.11797702048782,7.548937586974599,13.52581321988627,7.394665296352833,0.0,4.131477437163893,2.602805259593511,3.4455739583083824
2024-07-19,21.3319095048671,22.823131155888642,17.124573321821956,7.572522909621017,13.497689522711505,7.381536692673244,0.0,4.1040045327673855,2.7420257354866417,3.422606624162506
2024-07-22,21.619107650534062,22.74884156909002,17.050808538537265,7.552789906763299,13.433682102614956,7.356690419189824,0.0,4.0935134116022,2.7331004062892963,3.4114659953790776
2024-07-23,21.67655617287885,22.705702523786815,17.03350415979642,7.543897128865246,13.426186977582901,7.351270435925139,0.0,4.1245521444939595,2.730326660724076,3.408003795946591
2024-07-24,21.64875954234545,22.679816832739775,17.013879970252024,7.533938857265403,13.412550649768884,7.341566439919584,0.0,4.096221355339233,2.8697612693341146,3.403505083035532
2024-07-25,21.635064815232063,22.682597824706374,16.991442270090904,7.53527139874419,13.446893874809597,7.338379337684084,0.0,4.096314900427197,2.8701131585532798,3.4039224197523144
2024-07-26,21.634711103041052,22.684270614356468,16.97685908071278,7.536783106798875,13.443812952044123,7.348886227858185,0.0,4.1007439112403326,2.870066235004752,3.403866768943435
2024-07-29,21.654650149179126,22.684177898315006,16.933464956061666,7.536752302163059,13.478090813756053,7.348856191201871,0.0,4.090100328440329,2.8700545043573547,3.403852856525538
2024-07-30,21.646640142465998,22.65445609329974,16.980044113453335,7.536382666173634,13.477429787994058,7.346860954955009,0.0,4.08458658120941,2.869913744067791,3.403685916381025
2024-07-31,21.66062608350647,22.64899462142561,16.961649425393617,7.5223076559261,13.468051607264472,7.3765524066497665,0.0,4.093817014469839,2.869221873420804,3.3987793119433203
2024-08-01,21.68917129445186,22.646423512041956,17.04169131734773,7.451366059214591,13.408754347541837,7.396277754826704,0.0,4.09336763011087,2.8714863514712254,3.401461732993228
2024-08-02,22.103496839815733,22.657998222457056,17.05528428469437,7.433132905636558,13.085900227964311,7.3907180686637055,0.0,4.000033943647615,2.8717094726394263,3.401726034481225
2024-08-05,22.104246072962866,22.65782539625588,17.052076423854746,7.4358236640243645,13.083438952843252,7.398732279663085,0.0,3.995601648901225,2.8711693441838535,3.4010862173107235
2024-08-06,20.80642063352027,21.365984743415265,16.054732083179086,7.000777314030461,12.311411094281997,6.965093956508017,5.830203540890273,3.76138935939398,2.702591931340654,3.2013953434399998
2024-08-07,20.820936466440763,21.40769350601167,16.096107480281383,7.002651056269681,12.20549284822003,6.956586517393458,5.828879938586259,3.7790052650766714,2.70197837524745,3.2006685464726354
2024-08-08,20.931906631283372,21.395262211754027,16.02484565443996,7.003968574057401,12.081882073937157,6.889478251524641,5.825495149763086,3.755659760222698,2.892691751840878,3.198809941176777
2024-08-09,20.961177623063374,21.413378841237723,16.0114725059009,7.011823699169952,11.702218514187859,6.8914630745459045,5.830427939842627,3.7734657348700393,3.2030535050999234,3.2015185620816995
2024-08-12,21.112721707240684,21.36294433307262,15.964182263013868,7.019664291818395,11.652036539597612,6.872761086760673,5.814605379243505,3.813892999612066,3.1943610885724256,3.1928303110681524
2024-08-13,21.09701318604649,21.35753365173858,15.973570152840006,7.213214478431509,11.473328477505255,6.871020394113364,5.813132690072024,3.8156132800150337,3.1935520395178267,3.192021649719909
2024-08-14,21.10322132143428,21.369260260561372,15.982340632228695,7.215255182967116,11.431249161408678,6.8747930098886245,5.816324459974067,3.818476206832861,3.1953054973905064,3.1937742673137994
2024-08-15,21.083045291312587,21.366671221138294,16.00881613659469,7.213344137392191,11.42553445611327,6.881417009168499,5.8147839377278405,3.8190002691034413,3.1944591829807627,3.1929283584684316
2024-08-16,20.95477065718941,21.356948408861097,16.036740122771175,7.261007059986309,11.172051297742808,6.8036269353391186,5.813913568683865,3.8307102409668725,3.577781274198006,3.192450434261341
2024-08-19,20.91385714867671,21.355145264666547,16.035386158042773,7.291095448223664,11.20986860537481,6.78770179880238,5.813422706211461,3.8238627649271733,3.577479205971289,3.192180899103194
2024-08-20,20.921484692031367,21.369844091776923,16.033556306346988,7.241159231885709,11.21664433826877,6.794400343781762,5.815542933648005,3.835238978098079,3.5787839570533087,3.1933451271090907
2024-08-21,20.913635819062502,21.37431033419993,16.046120779788374,7.2377925234872365,11.206626312635263,6.793692006101231,5.815922505915974,3.839328627353055,3.5790175392241648,3.1935535522322716
2024-08-22,20.924225269264927,21.374146209457074,16.03831896977936,7.237736947385918,11.20462061188024,6.794407699898724,5.815877847783345,3.838147356946802,3.5789900573861964,3.193529030217415
2024-08-23,20.914120256144354,21.37895200102434,16.02579938775629,7.236764503753476,11.241503021093672,6.7704621209880465,5.815096441465148,3.8445414833415708,3.5796608285234495,3.1930999559096542
2024-08-26,20.9032478375042,21.385108960973884,16.03310260657223,7.23654469829331,11.23322081371046,6.771643979867386,5.816771140762434,3.8456486792385522,3.5806917410000345,3.1940195420775113
2024-08-27,20.883616572587975,21.38298394850134,16.009630173684346,7.234266838288939,11.220472080501882,6.781796233989897,5.814940185397887,3.899715171851665,3.5795646403125025,3.1930141548835658
2024-08-28,20.848994189785344,21.429185430020187,16.01700664147689,7.238057978342368,11.204980983825177,6.791566438164594,5.817061520067848,3.8780973345597785,3.580870492880673,3.19417899087714
2024-08-29,20.868199012417467,21.40841008558894,16.004346297858575,7.241161994658027,11.238331713364818,6.7931048527667235,5.812463532482439,3.864288238376281,3.578040060708962,3.1916542117777684
2024-08-30,20.89307064098138,21.39883951812526,16.044842886008396,7.451624793402607,10.941399075155196,6.794330149911039,5.813511947768549,3.8914656416684323,3.5786854448688787,3.1922299021102587
2024-09-02,20.85088495199144,21.39034724559037,16.039433601102466,7.466270680157596,10.993524167821194,6.802164958697291,5.812664263582952,3.8747820698891653,3.5781636268896446,3.191764434277885
2024-09-03,20.862034592630764,21.391627927755273,16.000478670153605,7.417512154477973,11.044118654240663,6.8169814531243,5.813846628011135,3.882094775270369,3.5788914675490746,3.192413676786844
2024-09-04,20.850712132591056,21.371368390079372,15.985324970699539,7.4081865987291025,11.133351422393075,6.802856593946359,5.808340462458897,3.8749672381029137,3.575501978597152,3.189390212402537
2024-09-05,20.849301315894657,21.362898247505996,15.96585708097645,7.4131978453647305,11.16328574423081,6.802303744711143,5.806559324351004,3.8737789723910065,3.574405544448691,3.188412180125509
2024-09-09,20.850362926711526,21.385069395119437,15.928336607301963,7.380500081186367,11.203720924641226,6.802650106400946,5.80685498443544,3.879342898499807,3.574587547074695,3.188574528628596
2024-09-10,20.853654926393954,21.39262352499601,15.935813879375582,7.454728946351148,11.109207568107704,6.786739082165592,5.807344738382614,3.8961548490114057,3.574889030126259,3.1888434550897253
2024-09-11,20.849202202507698,21.407914628021818,15.932277393242536,7.479496377285015,10.988902823968028,6.817758386575753,5.805357673535568,3.9576723360409107,3.573665831462522,3.1877523473601523
2024-09-12,20.895064366940208,21.41343593121634,15.9409523689378,7.482035116539495,10.856462857370623,6.834507691610709,5.808518636370773,4.003923323372925,3.575611659009064,3.1894880486320623
2024-09-13,20.864623092222658,21.410125061529765,16.011810801217553,7.48151107115972,10.79669982892334,6.854031011174107,5.807516550282386,4.009749991378788,3.5749947942066456,3.188937797905035
2024-09-16,20.854560885875824,21.449943074988862,16.01291582101233,7.478576751456998,10.76332194692529,6.86217211518519,5.807917343223685,4.006192671335906,3.5752415145846745,3.1891578754112424
2024-09-17,20.85763259304191,21.43970274860103,16.017780661168775,7.4803367930382265,10.758784055286661,6.863435221421618,5.808986394902037,4.007697033136514,3.5758996021082763,3.18974489729495
2024-09-19,20.88281692467423,21.443241766096495,16.001613968670203,7.479725122783054,10.697654568467946,6.900184082272352,5.811192557391707,4.015357023914199,3.577257673040568,3.1909563126892437
2024-09-20,20.88495161353946,21.47823659803977,16.023013516259823,7.490680656085347,10.550830574499598,6.951259962462274,5.821196985138372,4.0199640923941535,3.5834162051435214,3.19644979643768
2024-09-23,20.93873444201838,21.531968966093633,15.99010708291703,7.504375965630262,10.367781566015978,7.025476258324454,5.82825199860083,4.025220844172532,3.5877591348937803,3.200323741333122
2024-09-24,21.02487771690192,21.528054899196636,16.02575296551228,7.650638871807333,10.039813271825999,7.038180841243956,5.832403395722046,4.067360087904877,3.5903146546186973,3.202603295266259
2024-09-25,21.03952756196275,21.531199552194792,16.02723396206821,7.6679033202663796,9.984522849931135,7.056158803118364,5.832942388764085,4.063115290068485,3.590646448304126,3.2067498233216774
2024-09-26,21.04629788732309,21.48781223893691,16.012814538645216,7.639213869522972,10.065793311976668,7.054556125884925,5.831617542735066,4.0660421174131836,3.5898308987287,3.2060214688332693
2024-09-27,21.09685091265618,21.439346461887915,15.977566555557566,7.65572854535743,10.18203684017626,7.059948686967377,5.8236810877703205,4.069350732495626,3.488834111023998,3.2066560661073233
2024-09-30,19.78249737085126,20.116926359132016,15.018792990041026,7.250033935486901,15.605179317592482,6.637882876576804,5.4597658913824665,3.8518246349555474,3.2708208421751634,3.0062757818063277
2024-10-02,19.9436235734196,20.284161845397527,15.174027215858867,6.392036652647157,15.574498623193225,6.694336202337675,5.500226675009371,3.8230008067697234,3.585533962469497,3.028554442897356
2024-10-03,19.869591961834985,20.23301472404975,15.155402808868907,6.378009448949057,15.790269542646534,6.668480441164228,5.489403809220696,3.8183772638054267,3.578478661815643,3.0189713376447767
2024-10-04,19.787921177017004,20.224887676936877,15.124667731011618,6.2962006004473245,15.927642951353423,6.674712993320265,5.489165110882383,3.837778790024697,3.578323057137985,3.0586999118684233
2024-10-07,19.659893962044123,20.106020094741652,14.952607387533853,7.030456281196083,15.732932275957037,6.647150928266579,5.454948993100496,3.8113356858320317,3.5632200373469125,3.04143435398123
2024-10-08,21.1428822520308,21.60657543507039,16.056055680977227,7.5743032933373176,9.49214406591828,7.125095457984869,5.858915482807677,4.050265966562671,3.827094455304244,3.2666679100065243
2024-10-09,21.13896414587054,21.58210876094239,16.031051320372818,7.609419497001782,9.58930832997931,7.0670606823061854,5.858258399505589,4.030862071340558,3.826665242787102,3.2663015498937304
2024-10-10,21.101609719480276,21.5731208476566,16.005932069918043,7.727206329819534,9.523748920871244,7.096111604821701,5.845553619070557,4.033311136744598,3.826470037526387,3.2669357140910606
2024-10-14,21.10170421668097,21.55676348618137,15.976852675691072,7.800138374845543,9.467413761250528,7.086294668348038,5.837466735474643,4.040448072088161,3.870887210181088,3.262030799258586
2024-10-15,21.090197331569918,21.524901532374443,15.96445471611332,7.790995832329604,9.50865779073244,7.127346281847625,5.833218279452524,4.03250150000045,3.868070013128965,3.259656722450708
2024-10-16,21.136103600357494,21.509790455266327,15.94541146576022,7.770017189588398,9.516124514101397,7.13477651729931,5.830479172545439,4.0329173193214745,3.866253681769076,3.2581260839908652
2024-10-17,21.140760995384476,21.47726079995357,15.96627330733898,7.748013863584169,9.572285295374831,7.137908481223812,5.833038587039599,3.9969515042942856,3.8679508571501007,3.259556308656178
2024-10-18,21.159929676985527,21.324040165215724,15.967050385071596,7.734359767562182,9.63008497224241,7.191632541895643,5.837264287721531,4.022967568846944,3.8707529648904906,3.2619176695679477
2024-10-21,21.13266559306361,21.28770471848567,15.957150780453095,7.725896361564988,9.706045805885395,7.206602665734139,5.829424629107019,4.029494126817012,3.8655544026308246,3.259460916258246
2024-10-22,21.132893636770437,21.335279378052014,15.960119014205876,7.671368363723849,9.698598981268312,7.200916563417353,5.829806015674407,4.033991097094795,3.8658073041808856,3.271219645612073
2024-10-23,21.08789038896879,21.287759351530223,15.97815266614346,7.666480969680428,9.76388387149744,7.193441906134544,5.823754591302432,4.069017643874086,3.861794539352179,3.267824071516414
2024-10-24,21.080677415893245,21.280478014601346,15.98152676799508,7.662321427131608,9.770152159568443,7.204432580757728,5.821762614661296,4.075312231214923,3.8604736381372238,3.262863150039107
