date,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,NANYANG COMMERCIAL BANK LTD,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,BOCI SECURITIES LTD,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,FUTU SECURITIES INTERNATIONAL
2024-03-01,34.61215461862001,41.468656794929714,0.0,11.684375919133636,0.0,7.964761793700754,0.0,0.0,0.0,4.270050873615879
2024-03-04,30.597207959091104,37.313803471748415,0.0,10.36348877077314,6.625638670447845,7.111566719171232,4.226697151737444,0.0,0.0,3.7615972570308216
2024-03-05,30.17508681975115,36.94479993630321,0.0,10.358768630468768,6.543973427893876,6.977942517848885,4.157487279089205,0.0,1.1132736144057975,3.7286677742391015
2024-03-06,29.574872876101455,36.25955576972358,0.0,10.213325941151458,6.398713623745055,6.832617704321933,4.054436867128926,1.897712194461612,1.0898471370008875,3.678917886365091
2024-03-07,29.43218142131893,36.26116912486875,0.0,10.328450825899075,6.312326561707385,6.806184405418455,4.06851297345376,1.8958213699678044,1.0887612454377928,3.8065920719280486
2024-03-08,29.458137017363324,36.13755098677372,0.0,10.389660296422429,6.309697012658466,6.792324264800128,4.01318120471961,1.8932204946983042,1.0872675750727958,3.918961147491223
2024-03-11,29.254635216993545,35.969519789552464,0.0,10.54942147804904,6.20067560498296,6.778080558039784,4.015460397423782,1.894295705140791,1.087885063344114,4.250026186473516
2024-03-12,29.250755479688834,35.91616210761742,0.0,10.637969651808959,6.168827001975879,6.764899661136346,4.019279981775238,1.8960975962108728,1.0889198808626226,4.257088638923831
2024-03-13,29.48699923903494,35.39641886041267,0.0,10.662989089689328,6.387725721709161,6.789199010302428,4.02624616590012,1.8986706478172628,1.0949333358411066,4.256817929292979
2024-03-14,29.773515680181184,35.008919119563856,0.0,10.713638038740458,6.434145242077973,6.793512937931463,4.03031736646355,1.8998770828847322,1.097141949759522,4.248932582397259
2024-03-15,29.82134437083097,34.82467132496215,0.0,10.757722482484573,6.436392005792184,6.874376550639188,4.029829633960318,1.8996471675403033,1.0849075876412688,4.27110887614904
2024-03-18,29.80445477129805,34.81423453267601,0.0,10.819403780091854,6.298053187998891,6.861542575318483,4.040693148508555,1.8969354975316048,1.0833589256487235,4.381323580927825
2024-03-19,26.286752847213567,30.151048757070782,12.971355429370906,9.308857623821309,5.387524729989132,5.943128229771372,3.533723861728605,1.6502976666265459,0.942501581863799,3.824809272543979
2024-03-20,26.369683448779817,30.063079445334346,12.946143271076494,9.30072185811012,5.543247333937411,5.934582884524361,3.5286428859800414,1.6479247810389497,0.9503321599206938,3.715641931297769
2024-03-21,26.493814652635116,30.032276204180018,12.907524831458616,9.280827756259967,5.526711786788717,5.918188317105632,3.5141919089865636,1.6430090094211938,0.9409556295395148,3.7424999036246605
2024-03-22,26.36893355004543,30.09291091643171,12.906596092048432,9.340993240776013,5.501457516113835,5.947852058639428,3.5139390511719597,1.6428907894496452,0.940887924647384,3.7435388606761695
2024-03-25,26.42484903520402,30.075431783636926,12.915382246307097,9.330333385308094,5.507820894559491,5.983320245167353,3.4508745135891896,1.6440091859504191,0.938910167354388,3.7290685429230237
2024-03-26,26.459369287068252,30.176255762929078,12.90923068287921,9.310187258233663,5.407582729740285,5.987012952261016,3.4531563992173044,1.6432261485930622,0.9122927781486566,3.7416860009294735
2024-03-27,26.5128108289103,30.186527087903634,12.90467149408937,9.313439390114048,5.399132682229679,5.96266169811002,3.450628791093066,1.6426458058584807,0.9001981554322396,3.727284066259162
2024-03-28,26.53907191499676,30.17331059577707,12.89455148409712,9.32704801498427,5.394898612674426,5.957985701825038,3.4479227634455283,1.6413576218100432,0.8981851868990776,3.7256681034906696
2024-04-02,26.593369329516932,30.237445007346142,12.892360906991756,9.241828332953348,5.393982106086256,5.970041530544716,3.4473370167698114,1.6410787815237033,0.8875782038627961,3.694978784404543
2024-04-03,26.628889838718884,30.202096130645383,12.900705931686554,9.203350482905908,5.400088837501913,5.974559668246191,3.4691831046022976,1.6421410262945968,0.8816144926961436,3.6973704867021326
2024-04-05,26.489334698071886,30.389818869044955,12.918836095942288,9.188610209204283,5.286776371610322,6.025646192330936,3.483475148582619,1.6439489258136235,0.8825850977731685,3.6909683916259173
2024-04-08,26.494773558435657,30.513576858565443,12.899710705132646,9.132033088014238,5.289707757208265,5.992404382656314,3.47937582978815,1.6420143431221188,0.8815464804371179,3.674856996640049
2024-04-09,26.491309701890142,30.50958759431695,12.89802423110928,9.141298178373063,5.289016194821508,5.991620951573258,3.478920945404415,1.6417996705144173,0.8814312293843128,3.6769913026126573
2024-04-10,26.67511713900501,30.349442793878584,12.88387523972231,9.14563560717812,5.28190826260578,6.0307560861883145,3.4594333350251776,1.639998634248629,0.8830761876723388,3.650756714475735
2024-04-11,26.52822234050673,30.593443092706117,12.872796730239692,9.090798122204784,5.272147221338988,6.028180028572739,3.444715310557167,1.6385884420445795,0.884926486219648,3.6461822256095546
2024-04-12,26.616626817233215,30.679716957674447,12.861921704942006,9.04661416032055,5.113594270708499,6.023087381521479,3.5135094667145137,1.6372041515028148,0.8633194689641377,3.6444056204183375
2024-04-15,26.66138938759797,30.66581095297238,12.857731003680234,9.018904074576978,5.087165650658162,6.008092032087322,3.5736192843913397,1.6366707138361212,0.8447921298841964,3.645824770315297
2024-04-16,26.663735766730856,30.717048409151182,12.855720436920143,8.999250589006055,5.085067083721792,5.992818604521945,3.574363562122116,1.636414787208514,0.8290230033620453,3.646557757255354
2024-04-17,26.840238311289898,30.667096098337293,12.834814361100367,8.892247319259482,5.109321867413191,5.988276900477936,3.5828615340648726,1.6337536363393852,0.8107622759728499,3.6406276957447257
2024-04-18,26.866294322647278,30.892141809842105,12.83048278001302,8.776100421885225,4.983982412344179,5.992758572590323,3.581652365406651,1.6332022659686536,0.8026854901702922,3.6406995591322775
2024-04-19,26.957433066063874,30.947073332470215,12.831150270495478,8.702423071608896,4.990744673174094,5.9033292820015095,3.6143535721808027,1.6332872313582774,0.7806171335095062,3.6395883671373483
2024-04-22,27.20167519119196,30.739064049886768,12.837160811586864,8.684379105889068,4.9826728712163195,5.8995885780783945,3.616046656604758,1.6340523178712683,0.7614647367560649,3.6438956809185337
2024-04-23,27.229392006900643,30.813195508458225,12.82631253739873,8.675740110092473,4.978462173672674,5.8959031290457435,3.6090905372018804,1.6326714324993232,0.7465200959875071,3.592712468742802
2024-04-24,27.36836615974913,30.842153799480265,12.87149512254474,8.38013057138676,5.014265126457945,5.916672320842995,3.6204994085571736,1.6384227593751706,0.7504545080367878,3.5975402235690352
2024-04-25,27.535666865727297,30.800720101621497,12.861276159005739,8.370870103802828,4.917594771623211,5.910671295688379,3.6176250143165065,1.6371219794517726,0.7537696516316411,3.5946840571311247
2024-04-26,27.534812941981635,30.71825610446352,12.895065535004937,8.374563173544432,4.912215334314567,5.903979666012496,3.653270776266907,1.6414230557552711,0.7596711896838377,3.6067422229723958
2024-04-29,27.444835281122586,30.69650009961014,12.937679995672926,8.408795647439014,4.911400674143929,5.930047576227823,3.6653437791828,1.6468474840421323,0.7687386487860313,3.58981081377261
2024-04-30,21.47076923076923,24.003641025641027,10.103179487179487,6.57652205128205,4.004683076923077,4.617379487179487,2.8543589743589743,1.288,0.6063589743589743,2.844515384615385
2024-05-02,27.17151197886063,30.588656575198918,12.909023627807684,8.402946681935953,5.344476789662402,5.911507480634777,3.623479821623886,1.6457019746818358,0.774756336543957,3.6279387330499526
2024-05-03,27.106016468236817,30.610129755062736,12.925284433246858,8.409595028595449,5.353833204115698,5.9268266800329155,3.6451018370007686,1.6477749772878205,0.7757322555921002,3.5997053608288345
2024-05-06,27.10992936595698,30.61454849018277,12.927150266835891,8.409496677284984,5.36379230615664,5.927682249003415,3.646940347952098,1.6480128423743234,0.7758442366712056,3.5766032175816904
2024-05-07,27.12701705730366,30.63384518211643,12.935298394068903,8.389847459772112,5.376365202292954,5.930105385073345,3.5520660828737727,1.6490516032801785,0.7842121496089526,3.6221914836096936
2024-05-08,26.838042063166263,30.85408162711713,12.955543327816601,8.414815175277989,5.3992469473716405,5.923604104684278,3.582614259534691,1.6516325209705085,0.7854395138744924,3.594980460186407
2024-05-09,26.836214157671474,30.886768650111662,12.956565759033406,8.4062721084655,5.399673047496239,5.94511650251906,3.5828969938488013,1.65176286522589,0.7855014995324905,3.549228416095481
2024-05-10,26.52680054943494,31.31857984167382,12.937167120123966,8.384492827450865,5.387648614453055,5.907322006997137,3.570965971577068,1.6492898371116151,0.793518808395316,3.524214422782211
2024-05-13,26.568420395126257,31.250588009118996,12.921001330250837,8.380574369898037,5.534729926300802,5.872394808484746,3.5691272226679116,1.647228947528983,0.7925272576023344,3.463407733021099
2024-05-14,26.3230644388197,31.236532324523413,12.942896004843632,8.33039321933417,5.550723470387407,5.858695046628378,3.760437776974243,1.6539619404804953,0.8385434623567303,3.5047523156518303
2024-05-16,26.568439418131888,31.306261265375234,12.926115934817503,8.327466415141084,5.425165234251569,6.026936384813145,3.5561056365455332,1.6846230318070685,0.8440173968361945,3.3348692822807786
2024-05-17,26.54138204262172,31.48009573359281,12.926631212597101,8.322351785157727,5.340798845511507,6.019663332756841,3.5468055738213495,1.663655050670805,0.8472997270992074,3.3113166961709317
2024-05-20,26.50511020991171,31.557860023264784,12.933244878016016,8.326609758430138,5.371080726059506,5.945342590093958,3.6102783259590687,1.6540112330556664,0.8477332319166969,3.2487290232924613
2024-05-21,26.56404453013658,31.38399811022157,12.907062070222006,8.283568517645538,5.641206088269532,5.939852588012839,3.599041814359066,1.650662757200404,0.8551815617094733,3.1753819622229957
2024-05-22,26.39232203070235,31.554679079986,12.912081086391849,8.315603659174759,5.607133358343019,5.925135888501103,3.5991316034127365,1.6513046308525392,0.8673016549417446,3.1753070076939034
2024-05-23,26.187067925006723,31.765052267818035,12.916141076919718,8.33000961865102,5.658681729008365,5.8759035098518755,3.5675098038719892,1.6452731589065164,0.8780554794546482,3.1763054305111122
2024-05-24,26.358047619191876,31.544087581999737,12.928675469354944,8.33809342703679,5.683844326556473,5.867180225665226,3.568349050789646,1.646869804476897,0.8775961722853477,3.1872563226430657
2024-05-27,26.36514066676315,31.588810362141352,12.924438157095677,8.374690088986906,5.626920267742717,5.846903549849682,3.606508973908081,1.6463300506847574,0.8720646199358979,3.1481932628917844
2024-05-28,26.263677972695078,31.776010903009492,12.915802646860461,8.382195560941891,5.610059569040125,5.842996920034496,3.5909982203400608,1.6452300492896932,0.8832728931606236,3.089755264628074
2024-05-29,25.995497953264284,32.23748651103994,12.875117614772735,8.359709415127938,5.514290269164869,5.8298152781202885,3.5692386790390005,1.6622491733190046,0.8804905661939604,3.0761045399579796
2024-05-30,25.975383150294206,32.33667347405502,12.881333617982419,8.363745415583331,5.441234543585407,5.836549692469363,3.5578957906564947,1.6539054321751714,0.8756892247146467,3.077589658483946
2024-05-31,20.427692307692308,25.46723076923077,10.111384615384615,6.560111794871795,4.247584102564103,4.6060974358974365,2.792820512820513,1.2982564102564103,0.6853333333333333,2.415797435897436
2024-06-03,26.15199819659037,32.40157386625625,12.869226785509923,8.355884547478205,5.378683714347653,5.6665860942147335,3.5571625779030023,1.65235096921454,0.8748661870497587,3.0916670614355657
2024-06-04,25.999330178789677,32.381843582843864,12.86349923855378,8.352691100228684,5.567408839245336,5.647419971455777,3.5697886374710213,1.650945727917727,0.875426428012623,3.0916462954815134
2024-06-05,25.86782522378056,32.37202817135063,12.866855610856273,8.354870502624577,5.570166110628449,5.647588897688054,3.5707200745152003,1.6252842779799188,0.862608737036701,3.2620523935396397
2024-06-06,25.792473688749734,32.308608032281754,12.887873695544794,8.456062106833999,5.581878493901435,5.656814267531904,3.577859608865983,1.6070313173788846,0.864017813507008,3.267380975404502
2024-06-07,25.99550507737987,32.16464909402076,12.894596810147698,8.457858466156685,5.4934014326748715,5.676761720726456,3.5797260424415875,1.6078696446291687,0.8644685388102183,3.2651631730126836
2024-06-11,26.231393943029897,32.07493156205453,12.862812405037868,8.39918852616162,5.481164729710872,5.665377246649181,3.5709022331833067,1.6039063427205371,0.8532082691557776,3.257114742296411
2024-06-12,26.272953099769865,32.04988297459902,12.861176415302458,8.367483255512203,5.49255684510484,5.666490008132384,3.5740719226496696,1.6053300403486352,0.8539656142430291,3.2560898243378893
2024-06-13,26.55459931517771,32.05237764545315,12.81988366742447,8.31016162508941,5.384139614710988,5.644082457237658,3.5640437708312045,1.6008257959708603,0.8268373276961217,3.2430487804084334
2024-06-14,26.56625889588386,32.138329649730785,12.838098987340619,8.308933784447007,5.2470961892800325,5.65210193465717,3.56910779474632,1.6031003528046108,0.8280121516518855,3.2489602594577125
2024-06-17,26.512618529662447,32.150798575593,12.825392939301222,8.296803548906528,5.231485020481222,5.630880904181998,3.565575398311105,1.6015137417249807,0.8271926563211154,3.35773868551638
2024-06-18,26.52531989001633,32.212825304842504,12.83090694837008,8.280828356035975,5.24285389512467,5.568161017550876,3.550171743629396,1.6022022790148371,0.8275482904783091,3.3591822749370253
