date,KINGSTON SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,LEGO SECURITIES LTD,BOCI SECURITIES LTD,GF SECURITIES (HONG KONG) BROKERAGE LTD,HANG SENG SECURITIES LTD,FOUNDER SECURITIES (HONG KONG) LTD,SOOCHOW SECURITIES INTERNATIONAL,GUOSEN SECURITIES (HK) BROKERAGE CO LTD
2024-05-27,49.932995334022316,15.16614091000092,11.198346436668416,0.0,9.259088916905196,7.109889455828323,3.8943869388697405,0.0,3.4391520077050854,0.0
2024-05-30,49.89663742716408,15.159423476551023,11.190192540953028,0.0,9.320834902846391,7.104712504257961,3.891551303702128,0.0,3.436647844525388,0.0
2024-05-31,49.89447921754222,15.163093137634784,11.189708524745571,0.0,9.320431743102402,7.104405199804638,3.8913829800654933,0.0,3.436499197104892,0.0
2024-06-07,49.89555829901506,15.16342107397428,11.187787800416325,0.0,9.320633318614775,7.104558848708222,3.8914671400636203,0.0,3.436573519207721,0.0
2024-06-14,45.83975083556285,13.683714046401185,10.096038903481308,8.945198461425864,8.411088793292727,6.411267697261956,3.511722275983768,0.0,3.1012189865903346,0.0
2024-06-18,45.84004905253468,13.683152503614696,10.096104584687998,8.945256655677554,8.411143512818553,6.4113094066692575,3.5117451219889046,0.0,3.1012391620083566,0.0
2024-06-25,45.84213667998757,13.683775655757834,10.09526318956838,8.94566403664144,8.41152656943543,6.411601387716464,3.508652083607802,0.0,3.101380397285072,0.0
2024-06-26,45.8424349280032,13.683864682125959,10.095328869146854,8.945722236951037,8.411581294657452,6.411643101465635,3.508024312846545,0.0,3.101400574803316,0.0
2024-07-02,45.84213667998757,13.683775655757834,10.097214970812738,8.94566403664144,8.410225381939192,6.411601387716464,3.5080014898596827,0.0,3.101380397285072,0.0
2024-07-05,45.8424349280032,13.683864682125959,10.096630065108593,8.945722236951037,8.410280098695713,6.411643101465635,3.508024312846545,0.0,3.101400574803316,0.0
2024-07-08,45.8439262262951,13.684309831343253,10.093705422422614,8.946013249858897,8.410553693158251,6.411851678353413,3.508138432235576,0.0,3.101501466332899,0.0
2024-07-09,45.843329695335285,13.68413176818091,10.093574080971752,8.94589684242372,8.410444253237195,6.413069467328772,3.508092783588996,0.0,3.1014611089333726,0.0
2024-07-10,45.84303143567698,13.684042738337473,10.09415901797463,8.945838639842163,8.4103895343447,6.4130277434853955,3.5080699597111957,0.0,3.101440930627461,0.0
2024-07-16,45.84154019559847,13.686850532910668,10.093830662409669,8.9455476382941,8.410115950562025,6.412819132411997,3.5079558447768577,0.0,3.101340043036217,0.0
2024-07-22,45.83915441325954,13.686138212902712,10.098509749326274,8.945082075193985,8.409678253529648,6.4124853829227,3.5077732763233436,0.0,3.101178636541799,0.0
2024-08-13,45.875863281307225,13.226372989610514,10.106596828300814,8.994565173160844,8.416412884071676,6.417620623369268,3.858906100711134,0.0,3.1036621194685297,0.0
2024-08-14,45.879447782355534,13.219592950288368,10.107386505144687,8.995267961642329,8.417070498744145,6.4181220628236275,3.8592076155377546,0.0,3.103904623463553,0.0
2024-08-15,45.88004525365651,13.218462840725035,10.10751812994962,8.995385103733426,8.417180111180746,6.418205643684429,3.859257872589795,0.0,3.1039450444804375,0.0
2024-08-16,45.88392919645168,13.216977092873899,10.10381546666493,8.996146601699923,8.41789266161237,6.418748972345721,3.858282201597687,0.0,3.104207806753785,0.0
2024-08-19,45.89588391523897,13.197623200016936,10.106447941143424,8.99849048123849,8.420085881358665,6.420421329972334,3.856030665865498,0.0,3.1050165851656804,0.0
2024-08-20,45.89887356834722,13.195877295977773,10.107106274111938,8.999076641973218,8.420634364877872,6.420839555550489,3.8523734535381546,0.0,3.1052188456233316,0.0
2024-08-21,45.90485404319012,13.19759667612947,10.108423197384944,9.000249192567221,8.421731546313172,6.421676170187123,3.8398457286276657,0.0,3.105623445600285,0.0
2024-08-22,45.90515310784245,13.197031168818476,10.108489052557172,9.000307828117899,8.421786412890343,6.421718006641922,3.839870744764886,0.0,3.10564367836685,0.0
2024-08-28,45.95635053277786,13.104134225780415,10.119762919965106,9.010345755305359,8.431179122608206,6.428880065873682,3.8402400150009375,0.0,3.109107362688429,0.0
2024-08-29,46.03561680977526,12.957521490790361,10.133950957060886,9.025886949377613,8.445721360449106,6.439968705031858,3.8468637247872155,0.0,3.1144700027276926,0.0
2024-08-30,46.04494253530791,12.930086666721122,10.145805935159242,9.027715380279849,8.447432263545249,6.441273290149726,3.8476430082582525,0.0,3.1151009205786497,0.0
2024-09-10,46.05035920678776,12.919843867179267,10.146999475527046,9.028777389823919,8.448426009283661,6.442031033767235,3.848095640338996,0.0,3.115467377292118,0.0
2024-09-11,46.05096113784342,12.918705629580007,10.14713210845785,9.028895406308463,8.448536439909482,6.442115238507602,3.8481459393662125,0.0,3.1155081000269593,0.0
2024-09-12,46.051563084635156,12.918874494099116,10.145957612981126,9.02901342587827,8.448646873422252,6.442199445449302,3.848196239708379,0.0,3.1155488238263995,0.0
2024-09-16,46.05216504716357,12.919043363032849,10.144129512319063,9.02913144853346,8.449410884302612,6.442283654592424,3.848246541365546,0.0,3.115589548690482,0.0
2024-09-19,46.05517509587747,12.919887773926883,10.144792550071163,9.029721608094397,8.44996315233039,6.442704733332352,3.841961897385368,0.0,3.115793188981975,0.0
2024-09-20,46.05698131398551,12.920394473449845,10.141268557328562,9.030075740863298,8.450294547801718,6.442957406998881,3.8421125736369506,0.0,3.1159153859352404,0.0
2024-09-24,46.07957099999182,12.880954132640133,10.142972754248719,9.034504745322119,8.454439185488551,6.4461175008787635,3.8439970244664066,0.0,3.1174436569634842,0.0
2024-09-26,46.16017045891904,12.903484679496943,10.788962097129485,9.050307327211355,7.666065605720397,6.457392640197056,3.8507206999166375,0.0,3.1228964914090867,0.0
2024-09-27,46.17226957523176,12.9029351585038,10.79179000928858,9.052679517780177,7.668074970471489,6.459085197738632,3.8294505321684658,0.0,3.1237150388170902,0.0
2024-09-30,46.17892679314283,12.904795531663552,10.792690619475406,9.053984752735774,7.669180570142167,6.460016482643252,3.8162398273746225,0.0,3.1241654228223985,0.0
2024-10-02,46.21800096093457,12.915714887762514,10.799199111873445,9.061645756227627,7.593678821559699,6.465482607248332,3.8194689278692344,0.0,3.1268089265245815,0.0
2024-10-04,46.33105114780508,12.945991928789235,10.641505091766872,9.083810729285673,7.5530751970542545,6.481297311514216,3.828811427913896,0.0,3.1344571658707783,0.0
2024-10-07,46.407336972181746,12.915277400446213,10.6801024146476,9.098767566499543,7.469353816262854,6.491969012159682,3.7975746499049126,0.0,3.1396181678974537,0.0
2024-10-08,46.40336391789749,13.004394233001365,10.637698864150863,9.097988597055913,7.428542263828499,6.491413217602615,3.7972495295421202,0.0,3.139349376921139,0.0
2024-10-09,46.40855958730091,13.04405098473784,10.638889940871273,9.099007276241974,7.379976585616456,6.4921400450175275,3.797674698140516,0.0,3.1397008820735066,0.0
2024-10-10,46.408865251146445,13.043478260869565,10.638960012514099,9.099067205651105,7.380025192857084,6.4921828046400964,3.79769971102311,0.0,3.139721561298502,0.0
2024-10-14,46.408865251146445,13.043478260869565,10.622494092851321,9.099067205651105,7.3833183767896395,6.4921828046400964,3.810872446753332,0.0,3.139721561298502,0.0
2024-10-15,44.76655627824236,12.581897886736712,10.2338805104869,8.777070974197699,7.122038770955933,6.262438551767406,3.6760139454728833,3.3932925134411804,3.028613632573321,0.15819693612560456
2024-10-17,44.76740953933,12.58213770066854,10.232169547144697,8.777238267234026,7.122174518689355,6.262557915318552,3.6760840111629447,3.393357190394277,3.0286713586612093,0.15819995139640047
2024-10-18,44.76911615908914,12.57880516361453,10.232559617128816,8.77757287243928,7.122446029681094,6.2627966560719495,3.676224150556183,3.393486551697299,3.0287868174388737,0.15820598228283608
2024-10-21,44.77053844162157,12.579204783182615,10.229707770289052,8.77785172959896,7.122672304654676,6.2629956206049195,3.6763409415461155,3.393594360317629,3.0288830398116717,0.15821100837279342
2024-10-29,44.781350742865676,12.582242721886534,10.230271677044488,8.779971623182558,7.102148598557009,6.2645081642931935,3.67722879563766,3.3944139297443385,3.029614529693178,0.15824921709536421
2024-10-30,44.78419695335006,12.583042423337204,10.224566097876052,8.780529660108016,7.102599996504313,6.264906323538525,3.6774625127314504,3.394629671707341,3.029807085757142,0.15825927508989476
2024-11-01,44.77935861077349,12.600748313910536,10.208844720891621,8.779581039536714,7.108187761651692,6.2642294829325635,3.677065211347044,3.394262926685891,3.029479755010605,0.15824217725983653
2024-11-04,44.780781544181316,12.60114872218559,10.20916912272897,8.779860024309059,7.108413635316454,6.264428538517147,3.674004401051804,3.394370784642395,3.029576021417393,0.1582472056498701
2024-11-06,44.79159879410657,12.6041926568909,10.209728197214748,8.78198088814655,7.0942386327698514,6.265941774481401,3.6748918939106194,3.3951907291777577,3.030307846094434,0.15192858720716798
2024-11-07,44.79957274399132,12.606436497327266,10.206459386042017,8.783544285689308,7.082785620164958,6.2670572583452415,3.675546110428512,3.395795152360955,3.030847311609188,0.15195563404124102
2024-11-12,44.800427264158294,12.604769526909854,10.206654067036602,8.783711825584668,7.0829207192915815,6.267176798030262,3.675616218871151,3.395859924751915,3.030905122878184,0.1519585324874944
2024-11-14,44.800142420480576,12.604689385064605,10.207224978263392,8.783655978242729,7.082875685676727,6.267136950961895,3.6755928490931025,3.3958383336803775,3.0308858522101403,0.15195756632645763
2024-11-15,44.80185153688052,12.605170251423067,10.204435231974617,8.783991072947185,7.083145895955963,6.2673760409728825,3.675097242246451,3.3959678842280785,3.0310014798942615,0.15196336347697262
2024-11-18,44.77309877792481,12.661258167157266,10.197886269009043,8.77835371713876,7.0786001019852165,6.263353788623724,3.6727386525560637,3.393788433097221,3.0290562554904423,0.15186583701745662
2024-11-19,44.775659407085676,12.661982280246622,10.192750374523207,8.77885576209714,7.079004935921978,6.263711997610677,3.672948701043899,3.39398252807534,3.029229490982053,0.15187452241340688
2024-11-25,44.78419695335006,12.645329206304313,10.194693865228563,8.780529660108016,7.080354716873203,6.264906323538525,3.67364903622326,3.394629671707341,3.029807085757142,0.1519034809095777
2024-11-28,44.785335538849985,12.643108316609226,10.194953053321703,8.780752894740605,7.080534726558837,6.26506560140848,3.673742434426399,3.3947159761715215,3.0298841150364435,0.15190734287680094
2024-12-09,44.81381900399249,12.651149331166694,10.201437041583258,8.78633745196214,7.085037945338995,6.269050181975447,3.676078933937109,3.3968750149062457,3.0318111207747753,0.08840397436284743
2024-12-12,44.79387677583514,12.645519547496786,10.190540216239068,8.782427516365734,7.081885091010806,6.266260443634965,3.6744430723556967,3.39536339955913,3.0304619595016615,0.13922197800102032
2024-12-13,44.77679755850733,12.634343261032232,10.186654719747844,8.779078911622985,7.079184876980099,6.263871214756987,3.6730420636395844,3.3940687996365084,3.0293064908944465,0.18365210318197922
2024-12-17,44.7753748782708,12.630764562624808,10.18633106211406,8.778799976488195,7.072605409939457,6.26367219458879,3.6729253611365733,3.3939609608703183,3.0292102416155786,0.19635535235141888
2024-12-18,44.74239405652965,12.564312190940335,9.795296340098583,8.772333653472183,7.0229468119726635,6.25905847428703,3.670219943327486,3.3914610237564196,3.0269789740211293,0.7549985315945297
2024-12-19,44.68082745326195,12.54702339716203,9.77991544111236,8.760262712764524,7.0132830693576285,6.250445860276504,3.6651696329915993,3.3867942923543484,3.0228137786281932,0.8934643620908588
2024-12-23,44.68791174292813,12.54901276829189,9.781466078328469,8.761651680743551,7.0143950480654125,6.25143688867819,3.649895434142536,3.3873312795404495,3.023293055526928,0.8936060237544454
2024-12-30,44.69216339513798,12.550206693802993,9.779225330337448,8.762485272967432,7.015062404561694,6.252031656579078,3.650242688811261,3.3876535535952987,3.0235806946243753,0.8873483095824422
2025-01-02,44.719109324202755,12.55777350090359,9.791468006213279,8.767768376058884,6.955826377242516,6.255801149678784,3.6429236683733617,3.389696047523018,3.025403680685682,0.8942298691181301
2025-01-03,44.72194762806181,12.558570537730295,9.77304858756345,8.768324862786663,6.956267860741357,6.256198202858353,3.6431548832714764,3.389911190166021,3.025595701838873,0.906980544981697
2025-01-07,44.723650783324,12.550797446520862,9.765169414740424,8.768658788731813,6.956532777741634,6.256436458959789,3.6432936262989943,3.3900402888611376,3.025710926231238,0.9197094885901121
2025-01-09,44.65845585380887,12.55151564126575,9.750934451347527,8.75587646703712,6.940054094394242,6.247316274743748,3.6379826942304065,3.3850985313387807,3.0213002619157403,1.0514657299178127
2025-01-13,44.65987111372384,12.551913408197446,9.74807439086419,8.756153947320469,6.9402740299065595,6.247514256875704,3.6380979846268175,3.3852058076466607,3.021396009183979,1.0514990516543363
2025-01-14,44.66015417647105,12.551359145611993,9.748136176011535,8.756209445487604,6.940318018681816,6.247553854807913,3.6381210435829785,3.3852272637241616,3.0214151593658642,1.0515057162550805
2025-01-15,44.661003386242385,12.551597808846063,9.746420043005436,8.756375944210191,6.940449988353355,6.247672651616348,3.63819022220532,3.3852916335886087,3.0214726113680768,1.0515257105642206
2025-01-20,44.65675766030836,12.55040458343038,9.729649223709998,8.755543513910476,6.939790190178771,6.2470787127481415,3.637844355399648,3.3849698087438185,3.021185373203854,1.0767765783665508
2025-01-22,44.72535406831435,12.56968302455667,9.74459475542508,8.768992740111873,6.7981116356567615,6.256674733209029,3.642162891260364,3.390169397389614,3.0258261594001667,1.078430594676082
2025-01-24,44.72563796175958,12.569762810411778,9.744656609079124,8.76904840114826,6.798154786557935,6.256714447348418,3.641551261482994,3.3901909164337933,3.025845365781669,1.0784374399964454
2025-02-03,44.72648966371979,12.570002174054483,9.742937893452288,8.769215388497189,6.798284242548309,6.2568335927916605,3.6416206068627126,3.390255475205464,3.0259029863891493,1.0784579764789521
2025-02-06,44.723650783324,12.569204330695541,9.74231948955806,8.768658788731813,6.797852741753002,6.256436458959789,3.641389465867131,3.3900402888611376,3.025710926231238,1.0847367260182894
2025-02-10,44.72450240960223,12.56944367306847,9.740600805792567,8.768825761242297,6.797982186239958,6.256555593815803,3.6414588050848398,3.3901048418961355,3.0257685417185693,1.0847573815391305
2025-02-11,44.72592185880885,12.569842597279768,9.737736187391596,8.769104062891266,6.7981979380069095,6.25675416199198,3.6415743763161195,3.3902124357511583,3.025864572406997,1.084791809155351
2025-02-13,44.72308305048976,12.569044774177375,9.737118121506109,8.768547477257473,6.797766448167031,6.2563570382429905,3.641343241189006,3.389997254870225,3.025672517125326,1.0910700769747084
2025-02-19,44.720244602512984,12.568247052346143,9.736500134074419,8.76799096227352,6.7973350130980394,6.255959964902649,3.6411121354008826,3.3897821013031395,3.0254804862220683,1.097347547866154
2025-02-20,44.71740651480992,12.554756801266725,9.735882225081589,8.767434517925961,6.7969036327895065,6.255562941961361,3.6408810589461624,3.389566975044702,3.0252884796925845,1.1163168524814886
2025-02-24,44.71967695615267,12.550316935208764,9.736376546001221,8.767879667753528,6.797248732655829,6.255880556282774,3.6410659177634446,3.3897390738669273,3.0254420829664186,1.1163735313484224
2025-02-26,44.714001285030974,12.548724091157876,9.735140837808467,8.766766877929989,6.7963860486883965,6.255086580945053,3.640603805912729,3.3893088595746703,3.0250581040240507,1.1289235089277923
2025-02-27,44.71882551363153,12.550077982823153,9.73619116977408,8.767712731271033,6.786330237819844,6.2557614471327225,3.640996593507196,3.389674534760665,3.025384479910895,1.1290453093688864
2025-02-28,44.70747604401461,12.546892820263093,9.73372016109716,8.765487518776956,6.7846078927457105,6.25417375842088,3.6400725222745853,3.388814248120718,3.0246166487158703,1.154138385570415
2025-03-03,44.71031287129969,12.503271799703992,9.734337795671548,8.766043716003026,6.7850383970481625,6.254570605041031,3.64030349610636,3.389029278839824,3.0248085699736826,1.1922834703126808
2025-03-07,44.7117314199506,12.503668497875047,9.731473887433829,8.766321841086224,6.785253669687657,6.254769047237561,3.6404189940145977,3.3891368044329733,3.024904539736376,1.1923212985451332
2025-03-17,44.7131500586185,12.504065221219424,9.731782653046656,8.766599983818436,6.77595038923006,6.254967502026662,3.6405344992519995,3.3892443368493863,3.0250005155890327,1.198704840349839
2025-03-18,44.71456878731198,12.501289013480305,9.732091438253478,8.766878144201343,6.776165387172055,6.255165969409529,3.6406500118192624,3.389351876089712,3.025096497532233,1.1987428747301003
2025-03-20,44.7117314199506,12.500495742956089,9.731473887433829,8.766321841086224,6.775735404930779,6.254769047237561,3.6404189940145977,3.3891368044329733,3.024904539736376,1.2050123182209729
2025-03-21,44.71258259234875,12.50073371354237,9.731659144450349,8.766488724607562,6.775864393873293,6.254888118599837,3.6385846070864827,3.389201323063988,3.024962124517137,1.2050352579102253
2025-03-25,44.71371753929235,12.501051021751788,9.729367848094437,8.766711245853422,6.7760363867696585,6.255046887468489,3.63867696588661,3.389287351726611,3.025038907635415,1.2050658455212195
2025-03-31,44.59853125242299,12.475176710176322,9.702405347114643,8.744127462351674,6.758580748678334,6.238933362026815,3.629303428818277,3.3805562632226045,3.0172461536757456,1.4551392715125948
2025-04-01,44.592886288519686,12.47359769131093,9.7011772858664,8.743020693081368,6.599509213713538,6.238143682352736,3.6288440574830667,3.3801283765289605,3.0168642521837774,1.6258284589595395
2025-04-03,44.58019034302553,12.489026884331103,9.693986495356889,8.740531486317414,6.592568808355227,6.236367633777109,3.6278108970354004,3.3791660273920603,3.016005327200515,1.6443460972087556
2025-04-07,44.5322930541138,12.583049326362325,9.683571203984155,8.731140594115724,6.585485703270781,6.229667233890603,3.6239131499572608,3.375535426215858,3.0127649085884656,1.6425793995010325
2025-04-15,44.5277903727027,12.594415857914502,9.680064331541255,8.730257784321873,6.584819841667312,6.2290373492624465,3.6235467343685572,3.375194124217381,3.0124602864902186,1.6424133175137565
2025-04-17,44.528634556108685,12.594654630078725,9.678351994362984,8.730423297559557,6.584944680461136,6.229155442927583,3.6236154316472313,3.3752581130847337,3.012517398441289,1.6424444553280702
2025-04-22,44.52666484461766,12.598520980683647,9.677923875213867,8.730037109766867,6.584653397305158,6.228879898007384,3.623455142048731,3.375108809501617,3.012384140590565,1.6423718022645015
2025-04-23,44.46765442305235,12.733285265537758,9.64616527853815,8.718467342034971,6.575926869634774,6.220624870824373,3.6186530393940304,3.370635835961548,3.0083918798031637,1.6401951952188847
2025-04-24,44.49995026580166,12.742533160079386,9.637382433881147,8.724799365928442,6.485971008909526,6.225142768726505,3.621281184526507,3.3730838518584014,3.010576806180303,1.6792791541081238
2025-04-25,44.497140069497185,12.748043517043545,9.636773827886335,8.724248390055683,6.4855614162773705,6.224749647540997,3.621052498630423,3.3728708397602176,3.01038668660119,1.679173106707062
2025-04-28,44.47186426557394,12.74711368689124,9.63129983101045,8.719292736920666,6.481877409205591,6.221213789925951,3.6189956245749624,3.370954940853658,3.0086766903294113,1.7287110247141297
2025-05-02,44.4727063297331,12.747355050453251,9.629588721193521,8.719457834652191,6.4820001420107145,6.221331587127517,3.6190641493952707,3.37101876908269,3.0087336589060443,1.7287437574457005
