date,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,CITIC SECURITIES BROKERAGE (HK) LTD,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,DBS VICKERS (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,PHILLIP SECURITIES (HONG KONG) LTD
2024-04-11,22.219057188203532,13.032157166199898,12.653361473967689,11.684204290348367,9.796587684494659,8.543195579335563,7.740971444595567,5.1088568752935615,4.880689807623149,4.340918489938014
2024-04-12,22.213454190195375,13.051945997249423,12.650170665350805,11.681257874899178,9.795584005691088,8.537618853432672,7.7392056727513605,5.111479863452074,4.879459040042017,4.339823836936012
2024-04-15,22.22926734366241,13.063438990780254,12.668227280988646,11.68957344445816,9.720850854618199,8.542962662463314,7.744715002636229,5.115118586850623,4.882932594131159,4.342913239411008
2024-04-16,22.162334018248757,13.07274151000684,12.671079026897193,11.692204885503815,9.732337142189698,8.578652284623807,7.746458416204027,5.116270051706615,4.884031791575139,4.343890873044109
2024-04-17,22.150329903517385,13.074589490909746,12.670055741763328,11.691034892087291,9.748489493562843,8.577059871073164,7.745683258272988,5.11575808648395,4.8835430655308905,4.343456196798411
2024-04-18,22.14776144904597,13.073660536119327,12.666874153774973,11.689679251292105,9.757144383227399,8.578756265479031,7.744785103036225,5.114920253723346,4.884199951619611,4.342218652682012
2024-04-19,22.14690753129013,12.956242049536387,12.66694542481013,11.6897450240732,9.751572713964848,8.581006235157723,7.862247336005734,5.114949033172545,4.888141567516581,4.34224308447272
2024-04-22,22.143646905776205,12.956296510367324,12.66651487223092,11.68957344445816,9.751429582434703,8.575009169215008,7.862131935595504,5.125148409574436,4.888069820404331,4.342179349943411
2024-04-23,22.13701213540059,12.978236302633867,12.66457148537625,11.686200068660492,9.752773022839895,8.57008900175482,7.859863082440544,5.123424835592124,4.886659221762062,4.34117084353936
2024-04-24,22.185653189041872,12.785817154590088,12.692539224417192,11.712007226390064,9.7733301100488,8.590485307983347,7.8772203692497405,5.134739123561772,4.897450649648436,4.350757645068686
2024-04-25,22.186577634525754,12.786840140929733,12.685959929144133,11.712495249532562,9.776188446310224,8.590843261624814,7.877548602127711,5.134953081039303,4.897654719643447,4.350938935122317
2024-04-26,22.21311354952676,12.76323656965439,12.70931310068483,11.735190098475043,9.66865539644914,8.602577717262276,7.892812623307953,5.148586647734529,4.907144715725979,4.359369581179099
2024-04-29,22.209565441497674,12.764757029466226,12.710093451013888,11.735910637766374,9.668021053106026,8.602369115933843,7.893297241074388,5.148902770348938,4.90744601383417,4.359637245958478
2024-04-30,22.19392159757046,12.779326811898702,12.706294746902216,11.727644165608487,9.679127286015648,8.660366155185987,7.88773740648709,5.1010992399277635,4.909879572536873,4.3546030178667765
2024-05-02,22.206129538070467,12.788320673031912,12.711319451628484,11.73556841739206,9.642460343482044,8.66512985745762,7.892076118260706,5.103905139540047,4.899074405891371,4.356016055245295
2024-05-03,22.207982285088164,12.790345424130345,12.712380008316881,11.736547563233257,9.641085558001524,8.65676628938801,7.892734586025946,5.106295635125822,4.89948315544313,4.3563794952469195
2024-05-06,22.234957183507834,12.777359084575773,12.732001050499072,11.750803346322945,9.571409705383006,8.657446007202376,7.902321486401602,5.112497990850449,4.899533179004092,4.361670966252853
2024-05-07,22.23364514772884,12.768491549088104,12.731987360628816,11.750109957336626,9.569615588561073,8.671441233166522,7.90185518784111,5.112196313620821,4.899244068358268,4.361413593669821
2024-05-08,22.22271765539218,12.78105311268357,12.728826481570433,11.747192841929122,9.568223027910173,8.682807699087176,7.899893451006304,5.110927145358839,4.898027768220752,4.360330816841451
2024-05-09,22.221679838360433,12.703522928200364,12.730935762341286,11.77024039542438,9.62652078146634,8.677486339853518,7.899524520252667,5.112163221099446,4.897799026771634,4.360127186229932
2024-05-10,22.227225588894605,12.660011915793387,12.73513486825662,11.774349955261068,9.654469776085026,8.67141854272222,7.902282626086254,5.113948124376374,4.899509085147026,4.36164951737742
2024-05-13,22.24128290634822,12.667772539761026,12.742204898914245,11.781796488543824,9.639662676902146,8.674442321586733,7.847235081973,5.118904616115664,4.922290484416022,4.3644079854391205
2024-05-14,22.124006936620898,12.293754098090364,15.040656012742595,11.732387451223651,9.577486819200988,7.677166702578261,7.430515353605352,4.920522105972287,4.855283593650602,4.348220926315001
2024-05-16,22.062972907215315,12.343210240452644,15.364969042603683,11.689271493375662,9.514720184384059,7.6257975748559454,7.41052995258966,4.8176829375041,4.836243587159522,4.334602079859409
2024-05-17,22.101924202707732,12.248308989081453,15.431652007730737,11.723948468370955,9.501233358331438,7.6108784239929435,7.424166778240375,4.7895259394406,4.820900876648645,4.347460955455122
2024-05-20,22.12924708663927,12.268364078875322,15.330447421654785,11.738441870858573,9.550075624557193,7.581470814575335,7.426810283996393,4.795446856557599,4.826860580151835,4.352835382133693
2024-05-21,22.1181176493379,12.359525357047438,15.325043766420851,11.734492368116012,9.624960166463929,7.4693866400213516,7.424311467892193,4.784746540925426,4.808045211661454,4.351370832113445
2024-05-22,22.11431590464664,12.340703678460258,15.315288743018856,11.732475399729623,9.62969004539862,7.483081213778512,7.423035349501071,4.803567976339211,4.807218786888398,4.350622902238807
2024-05-23,22.09343543342038,12.308514724264423,15.30860843748007,11.726605820028531,9.69948176375772,7.5036346512635355,7.397195149515479,4.787666429801753,4.82641123895743,4.348446351510674
2024-05-24,22.081927574829933,12.30374367631924,15.30267448797719,11.722060332627738,9.708724535263118,7.529920375231979,7.394327835829885,4.785319965754256,4.824540417015052,4.346760799151605
2024-05-27,22.063783155760436,12.314201823902799,15.349507367855242,11.7133394217562,9.69488250649362,7.524318308479312,7.388826646433025,4.786662764961271,4.820951083247863,4.343526921110235
2024-05-28,22.072386637466103,12.320475044494,15.355737949421572,11.717906884222447,9.661385918098865,7.524309397836687,7.391707822087726,4.787793531203991,4.822830949640487,4.34546586552812
2024-05-29,22.084518656724182,12.303690659186444,15.35902524359468,11.724347595610787,9.645593753529763,7.516421584995612,7.395770651500809,4.790425127155907,4.832352390259362,4.347854337442454
2024-05-30,22.070329849345978,12.33060711636773,15.37784820595943,11.716814965524753,9.636208810421138,7.5137994368326275,7.391019034912799,4.78612128438069,4.832190357602807,4.345060938652045
2024-05-31,22.12601877706816,12.358827823227433,15.207512298430808,11.746901474769293,9.65578987399031,7.531618316356842,7.409997738867309,4.758091696842064,4.8490237877000455,4.356218212747736
2024-06-03,22.07993351539843,12.330279141665297,15.38097437657045,11.722564650335816,9.633822616109091,7.516014569866006,7.3946459616849936,4.748234046932159,4.846337971006688,4.3471931504310675
2024-06-04,22.05565530608599,12.49411159687101,15.378150278518085,11.710325583744513,9.57352197503227,7.4981189265089645,7.386925503999859,4.743276603367126,4.817504892673327,4.342409333198857
2024-06-05,22.159502645864517,12.557765617506039,15.234373341294678,11.768601314793873,9.63027728944672,7.534201343081426,7.423686094546573,4.766881234139667,4.84147891606377,4.083232203262738
2024-06-06,22.18292891165715,12.568575609843032,15.172870400237112,11.78104267626366,9.620732915706395,7.538714337030027,7.431534160741525,4.7694549708512,4.846597161438213,4.0875488562316855
2024-06-07,22.19099255626011,12.601536945100428,15.16654670586619,11.78650423455763,9.590657924410372,7.54245587879155,7.431086248678609,4.77166603629503,4.829109672335795,4.089443797704289
2024-06-11,22.17163117643746,12.602516464486339,15.223523264333776,11.777529859184396,9.58212303515322,7.535727004480829,7.425428136985832,4.7697582746716884,4.825432734538497,4.08633004972796
2024-06-12,22.16736920962595,12.621288094369781,15.220596905402825,11.775265910222679,9.580281100744575,7.532306890827107,7.424000775686644,4.768841402507262,4.824505160288225,4.085544550324951
2024-06-13,22.17172200730912,12.623793491033473,15.22559735154857,11.779673459913527,9.578196727029493,7.512444964659508,7.426779621835275,4.77037987124687,4.826311000291317,4.085101505132846
2024-06-14,22.17653222943484,12.629772205726608,15.20605934343458,11.782491123888041,9.580980994047799,7.510789590287291,7.428556086136965,4.7752198569238224,4.823519920469374,4.08607864965068
2024-06-17,22.179182562829286,12.644438135058614,15.219355617561545,11.792028888313101,9.564797591569157,7.472940034967239,7.424697616662243,4.77760456417562,4.837296276869724,4.087658711993473
2024-06-18,22.1843795956382,12.61375151178132,15.22362839189385,11.79610458894504,9.572053568313477,7.475522920975358,7.427263828554599,4.779255856427852,4.838968200478396,4.089071536991904
2024-06-19,22.186789683356864,12.615862576626139,15.225282270906451,11.797386105368583,9.573834186285717,7.476335053940572,7.415725383408832,4.779775069768675,4.839493900905613,4.089515769432553
2024-06-20,22.166477511014882,12.605333259866908,15.4529361010046,11.786847850869261,9.5618285585321,7.469656665964039,7.408392653623258,4.627493747838166,4.835170924788688,4.085862726498097
2024-06-21,22.16920251159463,12.608141024880497,15.425015797108296,11.790396254390089,9.567174729253978,7.4768405972920755,7.4106229332458,4.628886844221117,4.8366265419096015,4.087092766103916
2024-06-24,22.178640690181048,12.64037996250912,15.328999233844936,11.796072321625228,9.593505875962197,7.479946298044274,7.41419051427665,4.631115257277367,4.848089494622062,4.089060351657117
2024-06-25,22.17770990354676,12.648983622187332,15.324652878205397,11.795577267550119,9.59211578314906,7.47963238186985,7.413879357721513,4.630674031152834,4.847886031435726,4.088888743181409
2024-06-26,22.147242649913597,12.651326788232412,15.310225280823792,11.785801189051904,9.608585675954656,7.50204637591714,7.407734794811755,4.657669196922191,4.843868142923895,4.085499905448661
2024-06-27,22.11905541978889,12.647542712056884,15.34090397074182,11.770801168707557,9.595371239252481,7.490527571854511,7.398306825440362,4.70963361318351,4.84755726938949,4.0803002095844985
2024-06-28,22.11018315393411,12.654535927209357,15.272941391537953,11.898563039282466,9.560740963071185,7.483336739894458,7.393341667830164,4.711930788002673,4.835762785755716,4.078663543481915
2024-07-02,22.0959549030936,12.694472044935988,15.266911918334921,11.930704068702944,9.54493561914796,7.452944986696644,7.390065455460423,4.713781067561425,4.833619913619189,4.076610022446904
2024-07-03,22.106956771092012,12.6970988163606,15.223803625623656,11.936644523952229,9.550673228484461,7.462566264906608,7.391462190799539,4.716128121459126,4.8360266368623055,4.0786398204594665
2024-07-04,22.110739880066724,12.70384668399962,15.226578457143173,11.938820207393558,9.561527486010798,7.438310240153896,7.392809427191096,4.711322600823021,4.83690809588997,4.079136921328146
2024-07-05,22.106220547336015,12.719227018301163,15.223466215093772,11.936379967889046,9.5576030783183,7.4459014845964235,7.391298371215699,4.710605887799071,4.835919454298066,4.073377975152448
2024-07-08,22.10775233968253,12.606556162219498,15.224521085101324,11.93720706791009,9.558019070719318,7.448387641045344,7.496709560733531,4.710932296830906,4.836254546603538,4.073660229153917
2024-07-09,22.105248097846207,12.614239362200259,15.222796536985648,11.935854888236237,9.557428889363711,7.447051432303995,7.495860375640976,4.71261490669602,4.835706722890813,4.073198787836135
2024-07-10,22.09265503687884,12.61738539170468,15.223621272119958,11.93650154464135,9.5687822155309,7.442529656284023,7.496266483638194,4.712870225032476,4.83596871005092,4.073419464118657
2024-07-11,22.12660775353865,12.636917064232478,15.24185249718738,11.954979211135612,9.587787594352367,7.454050668562886,7.507870680355193,4.566014722270487,4.844194703848411,4.079725104516534
2024-07-12,22.14917221953055,12.6552357341157,15.233940968726689,11.967170764619468,9.605959532898694,7.466590120086086,7.418979929873901,4.569930408624736,4.849134759182273,4.083885562341907
2024-07-15,22.149281590344046,12.653323057129315,15.234016192689918,11.980068446368639,9.610451093250033,7.451319441279034,7.4190165641942345,4.569459182691781,4.849158703815874,4.083905728237126
2024-07-16,22.178923411367784,12.748892266758624,15.104164356104558,11.998909832594554,9.650294140398664,7.462543769743081,7.430684657505073,4.476248296897806,4.85678511032752,4.092554158302339
2024-07-17,22.167664041764755,12.76212501174908,15.102558467492075,11.997634097492098,9.65174069174832,7.465211956510156,7.429894620294599,4.474783346281161,4.856268732478467,4.092119034189292
2024-07-18,22.156761955142883,12.758814217866673,15.09438960013878,12.057719049460825,9.62326886364914,7.464506191504403,7.426240588250933,4.474559732654623,4.853880413065072,4.089859388266666
2024-07-19,22.204526907326947,12.790305925629767,14.906032958045046,12.086543833739732,9.6279421233493,7.490277861612771,7.443993513334153,4.4852564671288455,4.865483939009597,4.099636470823844
2024-07-22,22.209504848327672,12.792475555357685,14.890056037169828,12.090467463142305,9.62660708593132,7.497665566042601,7.446410041352689,4.478782664586385,4.867063410867181,4.100967327222336
2024-07-23,22.218619164185743,12.80665005274691,14.887489780498713,12.095429137888472,9.482307908839264,7.507188091692768,7.449465892151213,4.580891032572346,4.869060751804354,4.102898187620214
2024-07-24,22.22341246596499,12.82844959456817,14.859628426745724,12.099388544433243,9.470036511776636,7.510637511373399,7.451904454989471,4.581646603837569,4.8706546258858605,4.10424126042494
2024-07-25,22.215339427161105,12.82790228579469,14.860443047769698,12.111037209591291,9.468209553445515,7.510171898724159,7.451442483423154,4.581114595309133,4.8703526756984825,4.103986823082772
2024-07-26,22.219499235458436,12.738255216736952,14.862318996913851,12.15763530992193,9.469766928808077,7.51199743079072,7.453253739860298,4.6107522087011175,4.871536534750558,4.10498439805806
2024-07-29,22.212942818382412,12.727553537613357,14.851734446195271,12.203640321003629,9.46300524408645,7.50680528324562,7.451054471570129,4.609391691337781,4.870099066471707,4.103773120093645
2024-07-30,22.218618577343605,12.720636584578815,14.85652140166481,12.206758544531123,9.464927140952598,7.508723390976985,7.430631080347751,4.617018126461059,4.871343453973374,4.104821699169885
2024-07-31,22.201999464364985,12.731465576697431,14.8511326677081,12.203349585954035,9.487575422391552,7.507866224944242,7.427223921149329,4.615728740463511,4.869983043018345,4.103675353308471
2024-08-01,22.20332035085402,12.732011468119856,14.852099992756607,12.204348213469384,9.481904422861836,7.508480610506253,7.427831707570433,4.615610502906025,4.870381564672732,4.104011166282852
2024-08-02,22.205137447142274,12.733053442491935,14.853315472934483,12.205347004437977,9.475240507916293,7.504135160636579,7.428439593472734,4.6202041851890305,4.870780151556301,4.104347034222393
2024-08-05,22.217313936323453,12.732664352327976,14.817954827441865,12.212585554735936,9.43544960109755,7.5448145981852095,7.432845132587119,4.625921987882588,4.873668835270456,4.106781174147845
2024-08-06,22.203484692766278,12.763673200435639,14.808235361599944,12.219367175143345,9.439248060369355,7.540118302360653,7.428218532541953,4.622794577393914,4.870635203323177,4.10422489406574
2024-08-07,22.156636543128126,12.904584452498188,14.783426147840611,12.167339293726366,9.432900732996726,7.55664432919666,7.4132905813988055,4.614494447179358,4.874706540577234,4.095976931457922
2024-08-08,22.15109952218699,12.896163538431606,14.784680302044748,12.15390660651069,9.440688015501737,7.5597044814451735,7.411437974162502,4.617547565357249,4.889323803449069,4.095448190910238
2024-08-09,22.13240480624295,12.898636422396335,14.788970309555424,12.157636717942225,9.447793010261735,7.562024602951632,7.413712591732521,4.625152348696332,4.876964080148006,4.096705110072838
2024-08-12,22.127256792998796,12.898605561171378,14.755341780649061,12.15480884291511,9.470340204036855,7.571400811345947,7.411988156862262,4.624076534940179,4.890429101556714,4.0957522135236974
2024-08-13,22.136020800363873,12.90321925847177,14.766136883645236,12.238342527877531,9.350070814126168,7.576875094020906,7.414923844706638,4.625908006468168,4.891128340228427,4.097374430091285
2024-08-14,22.13700718565243,12.90354667176105,14.762586403136385,12.238887870743564,9.327712246929995,7.599987929139693,7.415254255120603,4.626114137806992,4.891346289835665,4.097557009873622
2024-08-15,22.133555221675767,12.888911121506316,14.760284379378671,12.23697938330938,9.354474770378165,7.598802814804478,7.4140979474792035,4.625392758479528,4.890583551175994,4.096918051812499
2024-08-16,22.13043294370173,12.88659797641491,14.754984934343106,12.235253169386015,9.381368250359637,7.598968302390481,7.413052075070234,4.613108570510197,4.889893659238206,4.096340118585482
2024-08-19,22.129885266461297,12.885289154933227,14.754124828520116,12.234950375052579,9.381631037036636,7.601255015089785,7.412868619106494,4.613984314563417,4.8897726456334505,4.096238743602998
2024-08-20,22.143857762636816,12.945469623503156,14.763770578440308,12.24294917355641,9.272612408866152,7.603995710797652,7.417714902957428,4.617743698392237,4.892969414310316,4.098916726539527
2024-08-21,22.108713392332294,12.914696102857734,14.750401436231348,12.231862728688636,9.31765724880852,7.623830777776466,7.41099788680791,4.658096772277283,4.888538648905472,4.09520500531434
2024-08-22,22.10947922117449,12.949040420296601,14.750664955719555,12.232286431013831,9.258598465516682,7.64636293883298,7.411254598079636,4.658258125169902,4.8887079841276115,4.095346860068713
2024-08-23,22.106822543565638,12.947671753714815,14.749387687081732,12.23122723023379,9.267445422761314,7.645700835829183,7.41061285324349,4.6578547638958145,4.888284668066515,4.094992241607709
2024-08-26,22.11831396941234,12.917767650324693,14.757054618616388,12.28709123997586,9.196270976425936,7.648437523399345,7.414464990198669,4.668692008765245,4.890825664660211,4.101081358221313
2024-08-27,22.06607934870627,12.935125513793452,14.779508181886628,12.289707424030219,9.19748630996184,7.652541868693334,7.416043688093891,4.669686072970474,4.891867025863333,4.101954566000556
2024-08-28,22.077120504996977,12.900726204642368,14.790371268225124,12.295856798293379,9.178308578873365,7.654884713393641,7.419754437798222,4.674747408992566,4.904223032669487,4.104007052114871
2024-08-29,22.083830482203613,12.862769366465374,14.768112221564106,12.301250172200797,9.209594196914345,7.662455265275217,7.4230089901763705,4.676797909507742,4.906374188865794,4.1058072068266425
2024-08-30,22.08186048037574,12.864843249244398,14.768777170080998,12.300152831531392,9.206046922008342,7.659789384040386,7.421851229257184,4.685301275013473,4.9059365127059404,4.105440945742143
2024-09-02,22.055325248665977,12.973772272412287,14.754165404321684,12.285509901532512,9.191127449525732,7.650670655086943,7.413015757901616,4.679723576952859,4.896136181145665,4.100553552454725
2024-09-03,22.061877584047515,13.021199262701078,14.764490391374336,12.289159758440105,9.107702975376421,7.653933852394297,7.415218063462143,4.687055585172035,4.897590756218618,4.1017717708134525
2024-09-04,22.05970907800932,13.03302693266913,14.744308907717507,12.288227622154176,9.114686301262534,7.648402236246659,7.42625892846865,4.686700070664047,4.897219272557631,4.101460650250345
2024-09-05,22.08493986187925,13.04991614260774,14.760911485971985,12.302282277824505,9.000449565121162,7.685651267034792,7.432868162126057,4.692060482087785,4.879316662601986,4.111604092744742
2024-09-09,22.085622540784147,13.049474600116396,14.761037727933859,12.290160438032025,9.000580942832574,7.689197101394764,7.433181338183806,4.6994457324158025,4.879522247461502,4.111777330845124
2024-09-10,22.087155324996267,13.054098217512283,14.761566444156568,12.291013398542832,9.005915015050943,7.67981618886415,7.433697215106902,4.694814604170862,4.879860895586534,4.11206269601266
2024-09-11,22.085394432741612,13.04122910672957,14.762622807746254,12.290613214618688,9.006051265221148,7.679721012570323,7.446312419755665,4.696243586315102,4.879800419259626,4.112011735042011
2024-09-12,22.08305617417118,13.046144222170843,14.756036940387396,12.295245430056317,9.009941469003548,7.687326557840459,7.449118864213879,4.697021738816288,4.862547090113201,4.1135615132268875
2024-09-13,22.075009992138845,13.039903545633125,14.74644674406876,12.290765534606967,9.012111613447587,7.690226474170511,7.446404703370867,4.690353053325278,4.891758364508089,4.117019974729974
2024-09-16,22.068828816688235,13.03650006518483,14.740583061921505,12.287324024128884,9.009588151710398,7.716321727261896,7.444319651814189,4.6902786904463385,4.890388633906664,4.115867176937061
2024-09-17,22.070616674309633,13.037285346517283,14.743928353550286,12.289699373966863,9.002655373934305,7.710873836016678,7.4457587660952225,4.691185401517483,4.891334029651611,4.116662844440635
2024-09-19,22.070654964623703,13.0353995748444,14.744201775657316,12.289720695366976,9.004158049831169,7.710887213612116,7.445771683742511,4.691193540255292,4.891342515627286,4.116669986439228
2024-09-20,22.073280903108838,13.008445189533314,14.744468787933146,12.291182910720226,9.003494246644731,7.721719539293737,7.446657572196987,4.69175169250217,4.901839375463199,4.117159782603652
2024-09-23,22.076152109383397,13.010531283957732,14.744816935969112,12.292919743436885,9.00501441264088,7.70074691716762,7.447709838573226,4.691918856067296,4.912448335854287,4.117741566949559
2024-09-24,22.08655540750605,12.906539697851358,14.750773274983226,12.397922414338243,9.017442788306361,7.687262193152638,7.451219541958026,4.699586436504703,4.897897661522638,4.104800583876756
2024-09-25,22.081705046257046,12.95949852266822,14.751749388056565,12.27964584704327,9.075967110861303,7.7130986576510425,7.448482712608794,4.699050314096074,4.886903259650961,4.103899141106727
2024-09-26,22.086020219842037,12.988568995186975,14.760336571205901,12.282045516963743,8.97754137212584,7.764209578687872,7.448997798903008,4.699720577245681,4.887858250935117,4.104701118903827
2024-09-27,22.0786539406944,13.07468225882685,14.768500384075498,12.285122920309654,8.838633082694956,7.7616895418156115,7.450864228295276,4.744312203786805,4.889082958278449,4.108458481222499
2024-09-30,22.05609392712475,13.079742370338776,14.766179139441105,12.281954132521077,8.745083255690576,7.870054790234146,7.448942374705848,4.718534851552517,4.91311955048247,4.120295607908731
2024-10-02,22.171955553604388,13.191152020096784,14.44672193886469,12.407517853206349,8.537191751815946,7.9837704389426385,7.505741809624923,4.743725036151414,4.879606832792005,4.132616764900862
2024-10-03,21.962541256446595,13.118026160992102,14.336482282869262,12.45641785010665,8.667303658592093,8.313810620578543,7.446666532291048,4.829995458312037,4.760496427898472,4.108259751913198
2024-10-04,21.968048736481116,13.067334094926695,13.980342801005355,12.463998707451875,8.68458208469027,8.595213261328238,7.437103670806566,4.917539141934098,4.76292831405433,4.12290918732146
2024-10-07,21.86938117431132,13.283501961292723,14.308516179003494,12.408017751559806,8.577539286693142,8.54995284559509,7.403700572624981,4.783536906550347,4.711954839683504,4.103898482685591
2024-10-08,21.818435731190142,13.32363303722571,14.292399521991412,12.48240587962722,8.490663103470865,8.482569849908463,7.397080784000271,4.7037774264962735,4.856409577930284,4.152625088159358
2024-10-09,21.77847917636559,13.4740187672772,14.274572055928203,12.389828748136509,8.639834652059411,8.549764109681012,7.383534356221076,4.5822400356436885,4.773870326207918,4.153857772479396
2024-10-10,21.738841103419944,13.687455223234998,14.142394363168437,12.463282336883433,8.470303179611646,8.651748243076296,7.415611354632294,4.461025630382703,4.797611737361882,4.171726828228366
2024-10-14,21.853306889088486,13.843727707701827,13.942058775984542,12.286355072816313,8.416743642243201,8.651110310888717,7.4505767993560985,4.44211688282808,4.819107093109615,4.294896825983118
2024-10-15,21.81884545208407,13.856954001949124,13.848793083927614,12.526360179507053,8.372261386960224,8.571246280494654,7.445678653741066,4.4188537985677145,4.848933880602405,4.292073282166077
2024-10-16,21.828405400407767,13.92344862771494,13.963148236408665,12.406467536741772,8.38476765228999,8.593299444571361,7.462383110313891,4.283131888115068,4.860160068254314,4.294788035182232
2024-10-17,21.81816951199783,14.103497200643353,13.960818410261647,12.308105343535141,8.367934179303095,8.554286524991028,7.458883811148962,4.277649900150948,4.857881016935607,4.292774101032391
2024-10-18,21.83431300550632,14.138265155203907,13.966182324374524,12.257870422169166,8.352524286979873,8.55018766241688,7.464402717871164,4.278828641372747,4.861475414284972,4.295950369820446
2024-10-21,21.777163064546123,14.219358316936297,13.952286455216473,12.230236711712887,8.406032507532785,8.564604025521449,7.447575231829082,4.265962080089333,4.850515875689614,4.2862657309259555
2024-10-22,21.759861851318814,14.240316034170917,13.979475607070768,12.228449375782587,8.39985012003134,8.562113906982862,7.4464868376205935,4.237596676872361,4.859714864936945,4.286134725212817
