date,MORGAN STANLEY HONG KONG SECURITIES LTD,BOCI SECURITIES LTD,CHINA INDUSTRIAL SECURITIES,PHILLIP SECURITIES (HONG KONG) LTD,MERRILL LYNCH FAR EAST LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD,UBS SECURITIES HONG KONG LTD,THE HONGKONG AND SHANGHAI BANKING,EVERBRIGHT SECURITIES INVESTMENT
2024-04-26,36.23443595209337,34.01916903523903,0.0,7.663786531368549,5.919100648061065,5.8416815500551325,5.506544873809509,1.9055046317789153,2.909776777594436
2024-04-29,36.234807616555265,34.01951797722809,0.0,7.663865140487816,5.919161361559136,5.841741469448738,5.5066013556336,1.9044984552819344,2.9098066238054194
2024-04-30,21.07440365408467,19.787157756497162,0.0,4.457354630670533,3.44208646894808,3.397595457736619,3.202675751967596,1.107668892020126,1.6923627688142378
2024-05-02,36.23588548661253,34.01845793006862,0.0,7.664093116053333,5.9184142607824795,5.841935757685255,5.506765159476062,1.9045551080419203,2.909893181279807
2024-05-03,36.23593216410889,34.01844397227135,0.0,7.664089971470527,5.918411832452937,5.841912845699657,5.506762900046437,1.9045543266016172,2.909891987348584
2024-05-06,36.236264773235824,34.01767322652777,0.0,7.663916328468844,5.915959594301024,5.8417804872218895,5.510068355769314,1.9045111756820208,2.9098260587933167
2024-05-07,36.23735814945619,34.014596622110545,0.0,7.664147575920005,5.916138099717671,5.841956754392617,5.514397576767488,1.901491363102376,2.9099138585331077
2024-05-08,36.23703848328131,34.00945502192673,0.0,7.664079966997489,5.920373547547967,5.841905219841953,5.514348931764923,1.9029106397767128,2.9098881888629142
2024-05-09,36.236309962839954,34.00462733710453,0.0,7.663925886003185,5.920254522557779,5.841787772402888,5.514238069617084,1.9090267618887145,2.9098296875858676
2024-05-10,36.236309962839954,34.044630799344695,0.0,7.663925886003185,5.920254522557779,5.841787772402888,5.4742346073769195,1.9090267618887145,2.9098296875858676
2024-05-13,36.23850304667861,34.044496044365566,0.0,7.664389719986792,5.916755849081097,5.8421413274521115,5.474565917476066,1.909142299473622,2.910005795486138
2024-05-14,36.24237690424344,34.037876349547105,0.0,7.665209035124019,5.916957465364791,5.842765846167662,5.475151142769899,1.909346384761848,2.9103168720212267
2024-05-16,36.26767770930713,33.98566848153981,0.0,7.670560117920893,5.92108809365655,5.846844681286485,5.478973346046562,1.9168390058727125,2.9123485643698577
2024-05-17,36.26985969674981,33.96717958585276,0.0,7.671021605033185,5.92144432655271,5.8471964474452145,5.493820227694856,1.9169543294584677,2.9125237812129954
2024-05-20,36.26772983563878,33.95847085462071,0.0,7.670571142562831,5.921096603840307,5.846853084762644,5.520045988531946,1.90287973985082,2.9123527501919657
2024-05-21,36.26952456215935,33.94142484558918,0.0,7.6726549967574105,5.921389612229691,5.847142419174824,5.533131992286417,1.9022347023971435,2.9124968694059805
2024-05-22,36.27068638855363,33.93335390594028,0.0,7.672900775912142,5.921579292872747,5.847329721447894,5.539264112547978,1.9022956369286002,2.9125901657967375
2024-05-23,36.27187063436044,33.93113521137807,0.0,7.671446915359348,5.921772633725802,5.847520638036278,5.541210957345051,1.9023577472952808,2.9126852624997297
2024-05-24,36.273412504214036,33.92832671021457,0.0,7.671773018549654,5.9220243605472795,5.847769208502384,5.541446506986636,1.9024386140388487,2.9128090769465924
2024-05-27,36.27272784323107,33.92869122685399,0.0,7.671855441975456,5.92208798515326,5.84783203533137,5.541506042768507,1.9024590533176917,2.912840371368657
2024-05-29,36.27713067908259,33.92067139641056,0.0,7.672786662818113,5.92280681670653,5.8485418535907,5.542178678738484,1.9026899765325709,2.913193936120452
2024-05-30,36.27696676417851,33.92051812895268,0.0,7.672751994031845,5.922780055044483,5.8485154274881115,5.54215363690994,1.9031332202749014,2.913180773119529
2024-05-31,21.074486171163606,19.704354325638562,0.0,4.457354630670533,3.4407382286473567,3.3976073890667147,3.2196197917752647,1.1044593642245983,1.6923627688142378
2024-06-03,36.25111303365157,33.93435847099956,0.0,7.676347439242565,5.925555464858278,5.851256036959124,5.544750685500379,1.902072981578664,2.91454588720986
2024-06-04,36.251857931235,33.933000936496356,0.0,7.67650517488648,5.925677224759613,5.8513762701359076,5.544864620523078,1.9021120658839148,2.9146057760796493
2024-06-05,36.25148547861674,33.931624905039826,0.0,7.676426306254232,5.927671149865265,5.851316152929876,5.544807652426443,1.9020925235305126,2.9145758313371046
2024-06-06,36.24329345683128,33.92395711965757,0.0,7.674691606263183,5.924277287933963,5.8499938868553825,5.568206746493452,1.9016626933267298,2.9139172026384337
2024-06-11,36.243509380796404,33.924159225885646,0.0,7.674737329200715,5.924312582558718,5.85004928246327,5.56823991978331,1.9010577166464093,2.913934562665528
2024-06-12,36.243367913080355,33.924026811188334,0.0,7.674707372731826,5.9247003275591545,5.850005904764362,5.5682181855142705,1.9010502963303904,2.9139231888313075
2024-06-13,36.24321155531064,33.923880459304456,0.0,7.674674263222496,5.925106178474488,5.849980667212535,5.5681941636248355,1.9010420949958684,2.91391061785468
2024-06-14,36.243286011223205,33.92395015052024,0.0,7.674690029619883,5.925857913393701,5.8499926850672,5.568205602593955,1.9001010035613168,2.913916604020499
2024-06-17,36.246279392264064,33.92560144860682,0.0,7.675529343503132,5.928381303339574,5.850475843718632,5.568665488076669,1.8909099122351862,2.9141572682559227
2024-06-18,36.24494645755237,33.92435385540431,0.0,7.675247080615352,5.927136073231662,5.8502606960548516,5.5731653600511875,1.8908403751819784,2.914050101908278
2024-06-19,36.24544536576879,33.924820820885834,0.0,7.675352729656275,5.927525829189448,5.85034122433299,5.573242074138567,1.8891817424992745,2.9140902135288203
2024-06-20,36.24559429625651,33.92496021605837,0.0,7.675384267247106,5.927550185058269,5.85036526305463,5.57326497427545,1.888778610688752,2.914102187360908
2024-06-21,36.24664429092545,33.92594298453169,0.0,7.675606614617019,5.924825010517268,5.850534741648009,5.573426425580779,1.888833326510372,2.9141866056694194
2024-06-24,36.246264498597206,33.92663530848169,0.0,7.675526189613163,5.924762930202547,5.850473439746704,5.5733680272203285,1.8888135353153312,2.9141560708230205
2024-06-25,36.24559429625651,33.928062468412904,0.0,7.675384267247106,5.924653379879533,5.85036526305463,5.57326497427545,1.8885731635129548,2.914102187360908
2024-06-26,36.241707611376654,33.934921521859025,0.0,7.6745612210105145,5.9240180678876335,5.849758459635095,5.5726673423390025,1.8885760733208294,2.913789702571243
2024-06-27,36.24178950610029,33.934998203980335,0.0,7.674578563076095,5.924031454282878,5.849751135666311,5.572679934793442,1.8883749152921336,2.913796286808524
2024-07-02,36.241782061110115,33.93499123286408,0.0,7.674576986521441,5.924030237335356,5.849770476534596,5.572678790022505,1.8883745273716452,2.913795688240269
2024-07-03,36.23554423445083,33.94638268273706,0.0,7.673256061384687,5.9230106110464895,5.848743092591678,5.571719637289302,1.8880495060206066,2.9132941744793515
2024-07-04,36.231808521751645,33.95315142349887,0.0,7.672464985088795,5.922441050559944,5.848140114926878,5.571145219428468,1.8878548570739622,2.9129938276714316
2024-07-05,36.232180570150184,33.953500073376645,0.0,7.672543770234418,5.924555576926203,5.848200166888206,5.571202427051865,1.8847936754572778,2.9130237399151966
2024-07-08,36.230707303271345,33.95828034562538,0.0,7.6722317905402555,5.922219973143672,5.847962368349142,5.570975891748665,1.884717036291437,2.9129052910300963
2024-07-09,36.23072218415598,33.958438047180145,0.0,7.672234941723453,5.922222405551945,5.847985306545677,5.570978179891947,1.8845124475155326,2.9129064874353223
2024-07-10,36.230952839430856,33.958038143880444,0.0,7.672283785394039,5.922260108135678,5.848002000096015,5.57101364635317,1.8845244448677905,2.912925031842004
2024-07-11,36.22946479252788,31.124171580321864,0.0,7.671968675874942,5.9220168741017405,5.84776181592798,5.570784838415392,4.721026028169463,2.9128053946607397
2024-07-12,36.2298739932411,31.123393648926122,0.0,7.6720553284123705,5.922083761469314,5.847827864607405,5.5708477587246525,4.721079350713114,2.91283829390592
2024-07-15,36.22853482528265,31.12593954086958,0.0,7.6717717455692975,5.921864862976262,5.847611710841476,5.570641842998276,4.720904845049724,2.9127306264127335
2024-07-16,36.22855714393738,31.12595871606121,0.0,7.671776471778226,5.923244360211123,5.847615313273299,5.570645274802309,4.721934506401023,2.910268213535434
2024-07-17,36.228750573430254,31.1260632965343,0.0,7.6718174324995285,5.922803676352055,5.847646534535024,5.570675017281044,4.721959717490534,2.9102837518772575
2024-07-19,36.228966324147514,31.126248659550566,0.0,7.671863119973911,5.922243424555801,5.847681358643341,5.570708191958933,4.721987837869509,2.910301083300422
2024-07-22,36.22450303955027,31.12241401229706,0.0,7.67091797270724,5.921513824444624,5.846960944323371,5.570021899784697,4.733725762720431,2.909942544172305
2024-07-24,36.224443536518194,31.12236289004986,0.0,7.670905372316901,5.921668359488871,5.846951339998249,5.570012750364721,4.733717987015805,2.9099377642473923
2024-07-26,36.223878267463014,31.000715494481813,0.0,7.670785670673236,5.92110370864674,5.846860100483243,5.569925832374068,4.856838570133978,2.909892355743905
2024-07-29,36.22542536154524,31.002039511284547,0.0,7.671113284051061,5.92119232816532,5.847109815397649,5.5701637196381,4.852939344901528,2.910016635016551
2024-07-30,36.22548486780289,31.002090437266293,0.0,7.671125885124451,5.921037788150597,5.847119420243409,5.570172869554054,4.852947316657722,2.910021415200577
2024-07-31,21.04960306010478,18.014436524987374,0.0,4.4574739439714826,3.4427188294431095,3.3976073890667147,3.2366696624808755,2.819910211278873,1.6909310092028496
2024-08-01,36.225157585805086,31.001810346437104,0.0,7.671056579733112,5.921887751948654,5.8470665939822215,5.570122545388303,4.85290347232275,2.909995124382775
2024-08-02,36.223580764519895,31.00046088883107,0.0,7.670722671308665,5.925982816808265,5.846812080829601,5.569880087152755,4.852692233448992,2.9098684571007607
2024-08-06,36.22357332700892,31.000454523743386,0.0,7.67072109633781,5.925981600071507,5.8468314125840255,5.569878943531849,4.852691237082786,2.909867859639712
2024-08-07,36.22512783318943,31.001784883885403,0.0,7.6710502793050885,5.922991676462524,5.847061791642172,5.570117970509234,4.851872830674158,2.909992734331986
2024-08-09,36.225157585805086,31.001810346437104,0.0,7.671056579733112,5.922914408631115,5.8470665939822215,5.570122545388303,4.851876815640289,2.909995124382775
2024-08-12,36.22507576622965,31.00071367015697,0.0,7.671039253580949,5.924153549225693,5.847053387566068,5.570109964488945,4.851865856999179,2.909988551752552
2024-08-13,36.225001385118155,31.00065001625174,0.0,7.671023502601444,5.924326182540489,5.847061914830082,5.570098527357028,4.851855894641128,2.9099825766599308
2024-08-14,36.22500882321556,31.0006563816305,0.0,7.671025077696483,5.924327398985307,5.847042582360862,5.570099671068106,4.851856890875092,2.909983174168089
2024-08-19,36.225031137526095,31.000675477782462,0.0,7.671029802985483,5.924454246694611,5.847066717153469,5.5701031022041585,4.851654548959681,2.9099849666940347
2024-08-20,36.22503857563572,31.00068184317168,0.0,7.671031378083111,5.924455463166723,5.847047384669357,5.570104245917116,4.851655545153121,2.9099855642031742
2024-08-22,36.22494931852186,31.000605458673615,0.0,7.671012476954277,5.92468726172154,5.847032977767537,5.570090521392631,4.851643590858842,2.909978394109696
2024-08-23,36.22517246213123,31.00079642062456,0.0,7.671059729951006,5.92472375745514,5.847068995155204,5.570124832830656,4.851057482442553,2.9099963194096423
2024-08-26,36.22481543367579,31.00065514614998,0.0,7.670984125435669,5.925486682085623,5.847011367547926,5.570069934732716,4.851009671336561,2.9099676390357296
2024-08-27,36.224807995657805,31.000648780805456,0.0,7.670982550357447,5.925485465409265,5.8470306999203485,5.57006879103385,4.851008675281874,2.9099670415339514
2024-08-28,36.225388170233494,31.001145285528253,0.0,7.671105408401216,5.923999306310767,5.847103812385073,5.570158000955894,4.851086368775795,2.9100136474095093
2024-08-29,36.22613944954013,31.00178821912018,0.0,7.671264499664096,5.922869609191342,5.847225075629441,5.5702735206135765,4.850365627979859,2.9100739982613777
2024-09-02,36.226429555829775,31.00203648774304,0.0,7.671325932709813,5.922917040735319,5.847292435251241,5.570318128496391,4.849583116508834,2.910097302725587
2024-09-03,28.580494026631058,24.458759240565264,21.107109640734574,6.0523809925939505,4.671532573349406,4.613149065446886,4.394649043527007,3.8260320708510633,2.2958933463007885
2024-09-04,28.58046624643914,24.458735466692595,21.10708912465965,6.052375109689848,4.671625232458742,4.613144581473786,4.394644771935559,3.826028351954352,2.2958911146963334
2024-09-05,28.579679163442602,24.458061892838458,21.10974775758681,6.052208432159242,4.671010593894972,4.613017539191503,4.394523746961858,3.8259229862183934,2.295827887706168
2024-09-11,28.579736137536266,24.458110650415517,21.10978984024068,6.052220497343324,4.67082551094071,4.613021778258446,4.394532507522331,3.8259306132632362,2.295832464479489
2024-09-12,28.57987040210414,24.45822555202418,21.109889011793463,6.0522489300330395,4.670377664594023,4.6130434497452875,4.394553152569761,3.825948587079301,2.295843250056804
2024-09-16,28.579847252950714,24.458205741324978,21.1098719131834,6.052406024036032,4.670292883571652,4.613039713267511,4.394549593064986,3.8259454881334483,2.2958413904672783
2024-09-17,28.579504649864518,24.45859292265452,21.10961885699305,6.052333470359857,4.670755279739133,4.612984414104136,4.394496913068494,3.8258996243217824,2.295813868894513
2024-09-19,28.579125018200664,24.458268030517992,21.10933845046298,6.052253075074715,4.672005372586463,4.612939337412972,4.39443853941243,3.825848803544519,2.295783372787264
2024-09-20,28.579452306392017,24.458548126647674,21.109580194645062,6.052322385487868,4.670924918601334,4.6129809224209914,4.3944888645305245,3.8258926171719305,2.2958096641025976
2024-09-23,28.579429157915882,24.457718346776556,21.10956309653527,6.052317483293145,4.671002132216057,4.612977186048521,4.394485305129893,3.8266994875171947,2.2958078045674797
2024-09-25,28.57883194019555,24.45720725949364,21.111535632656782,6.052191009414673,4.670564343409583,4.612896988776798,4.394393474586971,3.826619521863167,2.2957598296028365
2024-09-26,28.579517122324688,24.455946889541778,21.112041785146303,6.052336111675341,4.670141739629263,4.612991384296106,4.394498830882969,3.8267112656865985,2.2958148708169537
2024-09-27,28.579549530401273,24.45597462164783,21.11206572539218,6.052342974792426,4.670147035390927,4.6129966152514585,4.3945038140761445,3.826602208864776,2.295817474182988
2024-09-30,21.04960306010478,18.01844545189926,15.549601396817708,4.45771257057338,3.4397956535698597,3.3976073890667147,3.2366696624808755,2.818036992453974,1.6909310092028496
2024-10-02,28.57489757527512,24.429155776907887,21.108629268765373,6.051924710368175,4.669386865451297,4.612245747809395,4.439139594352144,3.8207963636081375,2.2938240974624735
2024-10-03,28.583378997229314,24.40445708550073,21.114894599768974,6.053721004719482,4.6707728035869955,4.613614725676789,4.4404571919363205,3.8241986556309415,2.2945049359504517
2024-10-04,28.590771939018932,24.374516766550343,21.12035585705018,6.064572699093487,4.671980874594024,4.614808013045296,4.441605693012504,3.8262897599590326,2.295098397676202
2024-10-07,28.592023002884513,24.371029304355787,21.121280033357742,6.064838070304178,4.672185309313917,4.615026152539825,4.441800047064908,3.8266192544809217,2.2951988256982023
2024-10-08,28.59605031848263,24.36136535931395,21.124255061061163,6.06569233014295,4.672843407720301,4.615659991015563,4.442425694666389,3.8261857227761924,2.295522114820856
2024-10-09,28.60950300572155,24.32443605859816,21.134192727043935,6.068545866239582,4.675041693853539,4.617831375859581,4.444515583402312,3.8293316721412243,2.2966020171401196
2024-10-10,28.61157234569831,24.31675681231248,21.135721374007073,6.068984807264153,4.678380098638305,4.618181603566901,4.444837057486368,3.828797769488433,2.296768131537976
2024-10-14,28.615382384393644,24.31999493510002,21.13853589658262,6.06979297910028,4.676002435479163,4.618780360513286,4.445428950898546,3.819008078978962,2.297073978953478
2024-10-15,28.61561909505925,24.320196113686816,21.138710757670786,6.0698431893234694,4.676041116061306,4.618818567745981,4.445465724142802,3.818212455621202,2.297092980688391
2024-10-16,28.620056984546828,24.312612153203826,21.141989081370188,6.070784538633147,4.676766305813222,4.619534883066601,4.4461551548183715,3.814651670288581,2.297449228259241
2024-10-18,28.62028912961721,24.312809359417027,21.142160569796857,6.070833780418542,4.676804240337385,4.619572353371121,4.446191218792735,3.813871484754002,2.2974678634951213
2024-10-21,28.621403478379605,24.309862431563253,21.14298375297151,6.071070152108542,4.676986334619995,4.619752219294607,4.446364334013883,3.81401998021293,2.2975573168356767
2024-10-22,28.622847617737023,24.30945040168141,21.1440505565262,6.071376477804797,4.677222319555012,4.61998531638946,4.446588682541622,3.810805383946056,2.297673243818422
2024-10-25,28.62340488089127,24.307976769323812,21.144462213691277,6.071494682480023,4.677313381202607,4.620075263679974,4.446675253943181,3.810879577172979,2.297717977614876
2024-10-28,28.62451947229902,24.304704833617734,21.145285576111046,6.071731105639093,4.67749551513558,4.6202551687686055,4.446848406859535,3.8113524711358133,2.2978074504335693
2024-11-04,28.627143748983592,24.298560234939593,21.14722416166458,6.072287757861356,4.68037453564364,4.620678750653635,4.447256090929312,3.8084566074497985,2.298018111874493
2024-11-05,28.626307644006367,24.29785055368987,21.14660652060577,6.07211040625192,4.680237837254209,4.620543795782293,4.447126201165067,3.811266046941992,2.297950994302516
2024-11-06,28.626103270218128,24.29767708235625,21.14645554716774,6.072067055211968,4.680918360258763,4.620510808012755,4.447094451487818,3.811238836905347,2.2979345883812305
2024-11-07,28.626126494365284,24.299108444092322,21.14647270313168,6.072071981435334,4.679429379379251,4.6205145565992085,4.447098059382856,3.8112419289353996,2.2979364526786705
2024-11-08,28.625694531396128,24.29874177502749,21.146153606758727,6.071980354989034,4.680867749209517,4.620444833886731,4.447030953493338,3.8111844179976164,2.297901777241418
2024-11-11,28.626581695257077,24.29639565132203,21.146808965644688,6.072168537027007,4.681012818063667,4.620588030121625,4.447168775307447,3.811302533737283,2.2979729935191764
2024-11-12,28.62974527683912,24.298382895385508,21.149145942377533,6.07283958468304,4.682049419214377,4.6210986606728355,4.437923498438794,3.810587775215088,2.2982269471737102
2024-11-13,28.631589860705038,24.293229629020317,21.150508559229554,6.073230851241994,4.682610741846136,4.621412622066556,4.438209429103011,3.810833287309655,2.298375019477742
2024-11-14,28.632988557533583,24.289547467575602,21.1515417938277,6.073527537830898,4.682839494521969,4.621622155378375,4.438426242401998,3.8110194523273515,2.2984872986025198
2024-11-18,28.63227292813025,24.288940394572144,21.151013149561205,6.073375741071041,4.682722455477069,4.62150664634938,4.438315312021216,3.8134235207192635,2.298429852098437
2024-11-19,28.632268281302963,24.28893645263882,21.151009716892577,6.073374755402591,4.682721695502388,4.621522125643885,4.438314591712189,3.8134229018260126,2.2984294790785733
2024-11-20,28.63227292813025,24.288940394572144,21.151013149561205,6.073375741071041,4.682722455477069,4.62150664634938,4.438315312021216,3.8134235207192635,2.298429852098437
2024-11-22,28.63250527141742,24.289137492869834,21.15118478441305,6.073425024901474,4.682760454525588,4.621544148647874,4.438351327770706,3.813454465637901,2.297637029816155
2024-11-25,28.633193029647924,24.287318903531098,21.151692839900427,6.073570909727431,4.6828729353236715,4.621655159018631,4.43845793781501,3.8135460655405478,2.297692219495262
2024-11-26,28.632723677545606,24.2869207885121,21.153309904393293,6.07347135243139,4.682796174193511,4.621579401363421,4.438385183108191,3.8131589624714755,2.297654555981012
2024-11-27,28.632779441346333,24.286773333135184,21.15335110162523,6.073483180850162,4.682805294196053,4.621588402142939,4.438393827106915,3.8131663888078218,2.2976590307893554
2024-11-28,28.634638359002295,24.288350096293918,21.154724434518954,6.073877487841601,4.683109314609392,4.621888448189705,4.4386819796652865,3.8069216788369733,2.2978082010418786
2024-12-03,28.634150369753954,24.286313136040246,21.15436391737373,6.073773977300534,4.683029505429835,4.6218096823313255,4.438606335997092,3.810184033797528,2.2977690419757573
2024-12-04,28.64322504266748,24.277352232856515,21.162691667043457,6.075698864593607,4.68451364099724,4.623290651789771,4.440013009503063,3.794717644585298,2.2984972459635657
2024-12-05,28.661736224180327,24.289792685806443,21.176368423978662,6.079625390476511,4.687541089274406,4.626262287609877,4.442882445001889,3.735808763954572,2.299982689717313
2024-12-06,28.667492685973883,24.274489449767817,21.18062151439878,6.080846430646782,4.6885800371553765,4.627191432372682,4.443774759509562,3.736559068829669,2.3004446213454477
2024-12-09,28.66889955162659,24.270805698214243,21.181660959642144,6.081144849977568,4.688777630407376,4.627418513155993,4.4439928390655945,3.7367424415672446,2.300557516343248
2024-12-11,28.669146466133416,24.270202221706608,21.18184338936394,6.081197224603209,4.688753012144844,4.627474617618081,4.444031113513422,3.7367746247319804,2.3005773301844994
2024-12-12,28.670702591264224,24.25738110364498,21.194368896835563,6.0815273043228055,4.689397538618038,4.627709539987495,4.444272329920266,3.733938492784674,2.3007022026219506
2024-12-13,28.70069796338781,24.180009790272685,21.216542506985558,6.087889815809653,4.69397823747916,4.632551063116896,4.44892194050899,3.7362994785066874,2.3031092039325576
2024-12-16,28.704569139880213,24.168009655956045,21.21940421371854,6.088710955977511,4.694611365573535,4.633175905857594,4.4495220151850345,3.738576898434979,2.303419849416548
2024-12-17,28.705050191319376,24.16678762167913,21.219759823478277,6.088812994895209,4.6946249588319136,4.633269822479594,4.449596583416962,3.738639552146611,2.303458451752927
2024-12-18,28.70497079336893,24.16672077652843,21.219701129784042,6.088796153284788,4.694611973534993,4.633240736347031,4.4495842758666635,3.7389220808807555,2.303452080404374
2024-12-20,28.706115100399188,24.163827896323497,21.220547040875804,6.089038879615853,4.694799121521463,4.633425437804687,4.449761655965925,3.738940961306546,2.3035439061870386
2024-12-23,28.70613830112157,24.163820032840345,21.220540135206104,6.0890368980980725,4.6947975937223925,4.63342392997807,4.449760207907862,3.738939744566409,2.3035431565591744
2024-12-30,28.706133630292946,24.16381610110069,21.22053668237294,6.089035907339665,4.69479682982323,4.633439447249286,4.449759483879184,3.738939136196638,2.3035427817454255
2025-01-02,28.709557755507465,24.154786482054867,21.22306791056464,6.089762219759546,4.695356834608587,4.6339758600779275,4.4502902601182805,3.7393851243584955,2.303817552950189
2025-01-03,28.709553083566004,24.154782551316906,21.22306445690883,6.089761228765088,4.695356070527423,4.633991379107734,4.4502895359171015,3.7393845158437786,2.3038171780471397
2025-01-06,28.70895508761182,24.154279427419517,21.22262239824482,6.089634384137235,4.6973574592517995,4.633878584163619,4.4501968401119925,3.7393066275950453,2.3037691914641503
2025-01-08,28.709422269822323,24.15467249117337,21.22296775500247,6.089733481051213,4.695806594754205,4.633953991493266,4.450269258379762,3.7393674775121073,2.303806680811291
2025-01-09,28.70941759792495,24.154668560472505,21.222964301379253,6.089732490066107,4.695805830603458,4.633969510453394,4.450268534185417,3.7393668690031334,2.30380630591178
2025-01-10,28.709137286865307,24.154432720761843,21.222757086043316,6.08967303155005,4.696557353461391,4.633907992730256,4.450225082956068,3.739525633467369,2.303783812164402
2025-01-13,28.70861405419906,24.15399249895692,21.222370294909044,6.089562045426538,4.698131561481381,4.6338235383626465,4.450143976264764,3.7396202053884795,2.3037418250111674
2025-01-14,28.708016097362226,24.15348940797091,21.221928265161882,6.0894352090961075,4.696943465706324,4.633727022854785,4.450051286523264,3.742715403757325,2.303693841567175
2025-01-15,28.708777562358485,24.153316432407827,21.22249116562398,6.0895967281555565,4.695229236501169,4.633849930021833,4.450169321788214,3.7428146773107898,2.3037549458321473
2025-01-17,28.708777562358485,24.153316432407827,21.22249116562398,6.0895967281555565,4.695229236501169,4.633866202704621,4.450169321788214,3.742798404628002,2.3037549458321473
2025-01-20,28.708782234047547,24.153320362801033,21.222494619093208,6.089597719096477,4.695230000541054,4.633850684073656,4.450170045950269,3.742799013681813,2.3037553207149433
2025-01-21,28.708828951021825,24.15335966680344,21.222529153847315,6.089607628523414,4.695367822648899,4.6338582246053805,4.450177287583782,3.7425121954163365,2.303759069549609
2025-01-22,28.707754499078774,24.152455707109734,21.221734882937668,6.089379719862978,4.698967222451602,4.633684798584356,4.450010735975505,3.742339584560417,2.3036728494389656
