date,UBS SECURITIES HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,VALUABLE CAPITAL LTD,UZEN SECURITIES LTD,MERRILL LYNCH FAR EAST LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,BNP PARIBAS,LONG BRIDGE HK LTD,BOCI SECURITIES LTD,TOTAL_CCASS_PCT
2024-03-01,0.0,18.591909061041985,0.09042428212376022,0.0,2.059822426645971,1.95007236994008,21.111755868678312,2.606741847320278,0.0,0.0,46.410725855750385
2024-03-04,0.0,18.592010775645047,0.09032256752069638,0.0,2.056160700935673,1.95007236994008,21.111755868678312,2.606741847320278,0.0,0.7236994007992733,47.13076353083936
2024-03-05,0.0,18.592112490248113,0.09032256752069638,0.0,2.0555504133172895,1.95007236994008,21.111755868678312,2.606741847320278,0.0,0.7236994007992733,47.13025495782404
2024-03-06,0.0,18.592010775645047,0.09032256752069638,0.0,2.056465844744864,1.9499706553370162,21.111755868678312,2.606741847320278,0.0,0.7236994007992733,47.13096696004549
2024-03-07,0.0,18.591909061041985,0.09032256752069638,0.0,2.056465844744864,1.9499706553370162,21.111755868678312,2.606741847320278,0.0,0.7236994007992733,47.13086524544242
2024-03-08,0.0,18.59363820929407,0.09032256752069638,0.0,2.0556521279203532,1.9498689407339522,21.111755868678312,2.6141670133439385,0.0,0.7236994007992733,47.13910412829059
2024-03-11,0.0,18.58895933755313,0.09032256752069638,0.0,2.065823588226738,1.9498689407339522,21.111755868678312,2.6141670133439385,0.0,0.7233942569900818,47.14429157304685
2024-03-12,0.0,18.58967133977458,0.09032256752069638,0.0,2.065823588226738,1.9498689407339522,21.111755868678312,2.6141670133439385,0.0,0.7233942569900818,47.1450035752683
2024-03-13,0.0,18.589773054377645,0.09032256752069638,0.0,2.065213300608355,1.9498689407339522,21.111755868678312,2.6141670133439385,0.0,0.7233942569900818,47.14449500225298
2024-03-14,0.0,18.602792523569818,0.09032256752069638,0.0,2.0563641301418003,1.9544460978718252,21.111755868678312,2.606741847320278,0.0,0.7233942569900818,47.14581729209281
