date,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,BNP PARIBAS,UBS SECURITIES HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,DEUTSCHE BANK AG
2024-04-30,45.96021714324033,31.975621961920048,7.394169735837891,3.0801710575629357,2.2122882390101206,2.1641233125867907,1.7861635325681295,2.503161988101652,1.930176864021476,0.9939061651506332
2024-05-02,45.82579561971362,32.22701636272179,7.333329339803342,3.1002230647826123,2.222871370799589,2.1684110012495603,1.7286315288221215,2.5164952477177214,1.9025193511799483,0.9747071132096965
2024-05-03,45.90473277649039,32.21959662352239,7.187549901473611,3.0963789938168205,2.218291411921644,2.16702340130952,1.8417685367115029,2.5002141728291716,1.89012363535489,0.9743205465700575
2024-05-06,46.02535963995352,32.24827009134509,7.179467629180329,3.0881986030745345,2.2194840630776076,2.168188488525151,1.766234188819795,2.4596587510791714,1.872438288002857,0.9727002569419366
2024-05-07,46.0358480324462,32.14441813549684,7.163662633198818,3.217046769553982,2.2194000380465715,2.168106405437431,1.767736122606732,2.445163921382388,1.8668155967865985,0.9718023450444417
2024-05-08,46.09735047023694,32.17097522362138,7.122567481534098,3.1691386005456215,2.229279791947224,2.1804094924970343,1.7588118365963386,2.457965419009533,1.8423445271026826,0.9711571569091424
2024-05-09,46.10070008892172,32.20851887817837,7.0824541427167595,3.161883258498477,2.2277198050046367,2.179420942769865,1.7671265970823204,2.458640458132379,1.8412627110903204,0.9722731176051578
2024-05-10,46.00425312784302,32.234010555081795,7.041327047931184,3.1674490272878852,2.223015758101476,2.1776664973461353,1.821441010586187,2.5170475408449615,1.8412164755770584,0.9725729594003009
2024-05-13,46.04983622727533,32.209964488422656,7.025688061363522,3.150362004783113,2.2191551440370154,2.1918790939103947,1.8289439909247827,2.5164957320066983,1.8396553475217206,0.9680199097547584
2024-05-14,45.824600975715974,32.34890724332116,7.110464313325695,3.158418325376363,2.2198104352172994,2.163291247931797,1.8279635637441887,2.5289592324636456,1.8456649541986225,0.9719197087052595
2024-05-16,45.83306326116301,32.37801004452444,7.095610157248927,3.1315397648115124,2.2246785157937143,2.1611956236110403,1.8387338312363748,2.5243583848129902,1.8418488089049028,0.970961607893086
2024-05-17,45.8275888589524,32.323714254273746,7.033697001308423,3.1324492631516154,2.215292150605442,2.164665508660056,1.9331321887166721,2.5420490564619005,1.8553391765980556,0.9720725412716855
2024-05-20,45.79059937042735,32.42372383663928,7.046883192809758,3.11500615605325,2.209906880803959,2.135673401785073,1.9081278357067066,2.5378064470185637,1.857315626273551,0.9749572524824963
2024-05-21,45.75887576584838,32.480837997139936,7.054540354392107,3.1120047375777986,2.219540799238235,2.091726803149017,1.9066578774406544,2.5409593436270974,1.8554890951676704,0.9793672264191046
2024-05-22,45.70817725922005,32.52670586861652,7.004637259323678,3.113565365678007,2.21373771032635,2.085530237469983,1.9207505151773423,2.5854291562950475,1.8605477636182723,0.9809188642747513
2024-05-23,45.79492216236865,32.4414887487509,7.043849678606898,3.090111409953224,2.1947087624066626,2.085803107259775,1.9126455330650205,2.5788229466168664,1.877230938645643,0.9804167123263527
2024-05-24,45.549790453180464,32.41545830090137,7.04728345693101,3.1014372808658486,2.1673021404699795,2.1000329427290843,2.1145236944916976,2.638662465901185,1.883691352138595,0.981817912390765
2024-05-27,45.781179883919755,32.36700897147173,7.058029123305403,3.0934737416885656,2.166450972332755,2.103430845073947,1.955700580521098,2.6074864909454383,1.8839370781721758,0.9833023125691261
2024-05-28,45.81337363432135,32.34082389492403,7.051543452548476,3.09543180024448,2.143491832849875,2.1096147710924975,1.9762081019713515,2.6036542957581674,1.8880927990421046,0.9777654172476629
2024-05-29,46.15988507871281,32.03251695461049,7.069211433805567,3.0989913965085747,2.143365657764013,2.1148368379626454,1.9081616841254325,2.6062439453310575,1.8957941027428409,0.9709929084365705
2024-05-30,45.894333246035806,32.20815240806998,7.083436037397374,3.1681158093245747,2.1677290020271816,2.133317794882418,1.8552767211735475,2.628183244110877,1.9038713004558097,0.9575844365224307
2024-05-31,45.97866242499466,32.178009667516925,6.930199188498995,3.1111854778097356,2.23771030167503,2.2051286143246824,1.884444769372183,2.637705809160953,1.9042553111407754,0.9326984355060611
2024-06-03,45.78979930757721,32.24103136473255,6.991070685336479,3.115490761113837,2.2465515460758883,2.2560837112953784,1.8775909547495202,2.6383481080144304,1.9096173113360009,0.9344162497687001
2024-06-04,45.6248245060085,32.66759117649114,6.705162493647553,3.1831682186084143,2.234070233728223,2.209724836434139,1.9756283765865412,2.628234003831938,1.9026775188880265,0.8689186357755236
2024-06-05,45.43892790097666,32.879903447584866,6.744928706467624,3.163801431041075,2.2432606334817304,2.2862836839607925,1.9001848894024405,2.614373571973169,1.865894513372769,0.8624412217388744
2024-06-06,45.53856083645019,32.548943889920224,6.902698878535355,3.1498269267261394,2.253033158158984,2.30827792103001,1.9587172532234212,2.6229970095303328,1.8721348416878225,0.8448092847375253
2024-06-07,45.92802682728158,32.18775260019148,6.823896337721419,3.064804058166817,2.278872541419122,2.3513654473853087,2.0186487318692667,2.6403752887508904,1.8639941538356315,0.8422640133784843
2024-06-11,46.02952080191611,31.48797332327381,6.688479265750402,3.1105147773127886,2.2835521744986944,2.383071580097317,2.806815124167955,2.596066249699449,1.7695306406193707,0.8444760626641035
2024-06-12,46.16523218737338,31.50458084709354,6.57892144223781,3.0673052546954978,2.291246321913813,2.4021727012055347,2.776351139712471,2.5989789800707546,1.770378075266645,0.8448330504305551
2024-06-13,46.08781943628607,31.327751133440156,6.541576782842165,3.1181410321912586,2.437860453003516,2.4750392973418927,2.7214879485124603,2.614867878296782,1.7692441992127919,0.9062118388729103
2024-06-14,45.873512065164064,31.258821290192245,6.622507019224072,3.166307185864707,2.491595775064629,2.5411889044472713,2.8322424307327703,2.5448336907621494,1.7676436359734415,0.9013480025746492
2024-06-17,45.65204187278319,30.86054655532245,6.634712004989818,3.1863088994561464,2.598769429606739,2.7306188184331224,3.19615563390094,2.503048715871025,1.7455555249683852,0.8922425446681904
2024-06-18,45.889981228757286,31.573765969402306,6.610320652493845,3.1278612821766223,2.65714884536266,2.8509143078247514,2.1941473090050465,2.5142576697327677,1.7500166210592891,0.8315861141854194
2024-06-19,46.00484423980157,31.313797022807467,6.626575535341696,3.1165465227517637,2.7149268450872026,2.9393645132012804,2.1871596629318164,2.51914339793038,1.747958747372523,0.8296835127743051
2024-06-20,46.33408177269771,30.928036153729465,6.611120850693528,3.1240039273993774,2.7143713323438177,2.969355398445692,2.198048968369821,2.5433398712925164,1.7455023867704291,0.8321393382576439
2024-06-21,46.543140447429366,30.61224516875613,6.6749156487071675,3.133386884032486,2.723204438631681,2.953083681738946,2.2408709944224827,2.5505467196577865,1.7354350578144118,0.8331709588095472
2024-06-24,46.641500631461874,30.53928464772284,6.670716016164391,3.1415206572201058,2.6924715232207395,2.959535288156929,2.230179273685207,2.5615242836490264,1.7316205855566573,0.831647093162231
2024-06-25,46.79595269011793,30.540794433167928,6.6092663086189205,3.1213497744137224,2.664627324644314,2.9522795222854596,2.1965754397330937,2.5718176483135133,1.717243099850292,0.8300937588548267
2024-06-26,46.89294144203867,30.485046921534526,6.60988387571811,3.1349185964114152,2.686320318482091,2.921757167439367,2.1970760113929027,2.521083886514269,1.7183372664289913,0.8326345140396554
2024-06-27,47.06593593848078,30.22156326426046,6.562702652267376,3.146020068275954,2.711096347086524,2.9348030133843555,2.2744848889607314,2.51679306606815,1.7353605996537451,0.8312401615619245
2024-06-28,47.440679477222744,29.95740337241249,6.558721532923391,3.1112341338469864,2.700038569887868,2.9170879926075637,2.2601737876238417,2.49458994493375,1.730585043041075,0.8294861455002904
2024-07-02,47.37587084615451,30.11563270093197,6.537159335235857,3.109912210651836,2.6622767461843218,2.8999272903523816,2.271342706624024,2.430220982976533,1.765194949568627,0.832462231319935
2024-07-03,47.33761858133548,30.053745593419016,6.529991398378502,3.1045862645020263,2.6713536974575125,2.9395256309756848,2.338187881594864,2.4261770690152304,1.7661412760299158,0.8326726072917697
2024-07-04,47.366382992177336,30.072778689213003,6.524151878601558,3.1281515287044614,2.657261584797219,2.942053018590955,2.2857831104809896,2.418569109124888,1.7697928634632025,0.83507522484639
2024-07-05,47.49453251658458,30.21480651028729,6.518051175150847,3.12293908345028,2.6471531016978864,2.8932237022764555,2.083499774469606,2.418505698382872,1.7703079145323077,0.8369805231678811
2024-07-08,47.440498037579594,30.22399880124702,6.530409948951823,3.121784766205149,2.650067489660911,2.8958044953686635,2.0998540871106743,2.4361144287184975,1.7641109911037578,0.8373569540539123
2024-07-09,47.620382435782766,30.13001429781973,6.508160936712766,3.1290638314935095,2.648490875109909,2.861140247682595,2.0507021530437735,2.4535534193862847,1.7622212743254242,0.8362705286432423
2024-07-10,47.762135592521524,30.028639153510557,6.50696035798794,3.1217210675937093,2.644338158903691,2.8391587413969055,2.0396754304595945,2.4580543752346258,1.7633132171330272,0.8360039052584306
2024-07-11,47.706097363081874,30.02697056191712,6.502643732057438,3.1151944746481717,2.7050498211821097,2.8351911994369727,2.062117801620332,2.448407402887989,1.7603189578885208,0.8380086852794719
2024-07-12,47.80167639985535,29.88360331778152,6.5058069311709215,3.196134453243369,2.7218017140362045,2.8572215887887737,1.978439822175847,2.4588105000049882,1.758560621825828,0.8379446511171947
2024-07-15,47.86639848662536,29.825107594949625,6.515228505286299,3.1474253995442765,2.7444775958620133,2.838697859002008,2.018808682461315,2.4544192567737673,1.7506132866243358,0.8388233328710073
2024-07-16,47.98581160327872,29.685881246029705,6.507800692571139,3.118417681158942,2.77941110152649,2.8470955353471097,2.043235338850949,2.451457824689787,1.7391897763148156,0.8416992002323445
2024-07-17,47.81328213577521,29.844247966261523,6.5050304151928975,3.127895450198491,2.780862357611467,2.850975330886361,2.0213059409688707,2.4766071903418263,1.738169614010085,0.8416235987532701
2024-07-18,47.806446445858576,29.784314512232534,6.548959142477119,3.126239235965436,2.7600322303424716,2.8601045656879016,2.0545203829115612,2.472204954270249,1.7445340997694878,0.8426444304846678
2024-07-19,47.79017091396579,29.678601712379564,6.548276492452325,3.147774465081959,2.770468693384411,2.841696562929897,2.138662839304191,2.49045855329649,1.7465159812979119,0.8473737859074685
2024-07-22,50.396215665789015,28.18743902199031,6.209793073132588,2.953336795765091,2.646936956179955,2.7522064409800726,2.0310292243128756,2.364331300743751,1.6529272082367878,0.8057843128695502
2024-07-23,50.46148186992121,28.129566899373632,6.189632003579705,2.9584688762805373,2.6334073871490733,2.810280905161825,2.030255966012064,2.3249318883311743,1.651308548278165,0.8106656559126155
2024-07-24,50.61541397942114,27.909018627453385,6.200915415868083,2.95226477120834,2.6667707210884095,2.822940135339918,2.0397062180285364,2.3271845177518045,1.648512896267236,0.8172727175731442
2024-07-25,50.93524959409673,27.636988217094,6.214088281815,2.9574451435112032,2.65215103178374,2.840698594944365,1.9356720821160764,2.347558893037401,1.659485316877612,0.8206628447238746
2024-07-26,50.86534004825734,27.623106762372274,6.20802353700225,2.9516628803616314,2.646216060786284,2.806283863293725,2.040939284450448,2.377972894308333,1.6584837072077685,0.8219709619599567
2024-07-29,50.80666464100405,27.611162492288805,6.273243084888263,2.941767099507033,2.648404997182054,2.838487807858072,2.024541757908992,2.37855102325735,1.6610238690698342,0.8161532270355398
2024-07-30,50.80041620287048,27.54969410393109,6.348255519547284,2.9365549945574827,2.6726771320417986,2.8484379238789037,1.9464339496521872,2.4229306778053825,1.65871693700173,0.8158825587136601
2024-07-31,50.84614436682309,27.67319585297607,6.264461042295919,2.9294625372564687,2.638677774134507,2.8374485808780174,1.9455918832426082,2.393648291192849,1.659023288117216,0.8123463830832582
2024-08-01,50.98894019829196,27.568984246217116,6.241750548881885,2.9447826274520317,2.608341450070349,2.792472604492124,1.9513149333782127,2.424198851562383,1.665831552417293,0.8133829872366519
2024-08-02,51.37591573362291,27.1929297666368,6.203047858915906,2.959492916504575,2.6167124577341654,2.8066629338730578,1.947960858819776,2.4158444030367665,1.669134535345994,0.8122985355100488
2024-08-05,51.38379210887918,27.241825944756037,6.199559243746755,2.92291399254354,2.5994990599836085,2.8036894225284676,1.940246003369507,2.4320636696800886,1.6649827492288023,0.8114278052840154
2024-08-06,51.58061194920024,27.134501622586793,6.190010477756228,2.8953518847216775,2.5706638226310115,2.7144383739996343,2.0098701692917573,2.418740469158726,1.6762585124760538,0.8095527181778811
2024-08-07,51.67959091060773,27.162970704622204,6.190110317895029,2.8892827485360195,2.5865154169531523,2.6953350145603983,1.9067122631501818,2.3858174052788086,1.6888178072411952,0.8148474111552867
2024-08-08,51.74537088015349,27.135862203154694,6.182068183594044,2.888621392724243,2.54758961815383,2.707259373427107,1.909461776514065,2.3754041117059876,1.6926617594981892,0.8157007010743536
2024-08-09,51.676241425806346,27.116102469050652,6.191493717121228,2.886758992875907,2.55675215476338,2.737219460501971,1.9193892592584854,2.374092254633928,1.7255499483778685,0.8164003176102292
2024-08-12,55.36749344725597,25.125505807099934,5.766074469165532,2.679186943776,2.31459441898979,2.4730780171930062,1.7066988384104014,2.2091645539479243,1.6048071827963497,0.7533963213650903
2024-08-13,55.33836516936398,25.14820735748053,5.7411988259406534,2.692061145331927,2.3275361085671276,2.4794974730553867,1.684548107805515,2.227723742763199,1.6076995652849713,0.7531625044067076
2024-08-14,55.35773519518487,25.142978581462472,5.741211611361222,2.6907966000542056,2.327110697149446,2.4813585639230267,1.6909338395601932,2.2057306460190746,1.6091870906670216,0.7529571746184663
2024-08-15,55.26648986758166,25.195974604684668,5.77694336216065,2.6665464382824493,2.344355774435746,2.4973929191128317,1.6697524497027847,2.2177026468462344,1.6119019303348334,0.7529400068581451
2024-08-16,55.255324564181926,25.15544793715933,5.756907786216348,2.6911152947319694,2.3383477407334716,2.5052494500019993,1.689661693369179,2.2198489983772345,1.6137667625852252,0.7743297726433065
2024-08-19,55.489944878183174,25.00402773191462,5.723114886717846,2.6737043267045224,2.3333233291137976,2.501755916660365,1.6896888808046229,2.2170008189743404,1.5976701554847257,0.7697690754419824
2024-08-20,55.436174577306815,25.011281539770525,5.774799390854072,2.6824902311978165,2.3363005910896644,2.508540734365866,1.6604243310532654,2.2233420143456395,1.598008635564958,0.7686379544513816
2024-08-21,55.4271076161616,25.011365750002625,5.778834982310879,2.6793154600101348,2.3429040660669065,2.5198721359826206,1.662502401232487,2.215645655185729,1.5937543989088077,0.768697534138213
2024-08-22,55.430725326269794,24.994948153793857,5.756191129997305,2.6793509589246223,2.3533430211715145,2.5078811130604723,1.6870416130507635,2.2279200656650744,1.5934976041838276,0.7691010138827723
2024-08-23,55.46457759146814,24.897876535897044,5.760140881392858,2.6826289142389474,2.3516444750432326,2.5253096903380152,1.6908943307819415,2.2180034394419694,1.6364348851575825,0.7724892562402698
2024-08-26,55.45465831258486,24.86534238684422,5.7764574257273456,2.6779284955529317,2.36036984922246,2.530415924982076,1.709808122811987,2.2193154563510853,1.6334043145693873,0.7722997113536513
2024-08-27,55.44328065518312,24.889818328640523,5.7738902520673925,2.6863808392936734,2.3562153081254253,2.52808633943213,1.7126554524111868,2.2325353065609397,1.6045472924341146,0.772590225851488
2024-08-28,55.45625194143747,24.887720537862577,5.791289028405198,2.6838812748266414,2.3567573963182316,2.529982612753734,1.7024248833616311,2.2249285942731634,1.5945814884432488,0.7721822423181035
2024-08-29,55.439272502306714,24.88694608544226,5.831245385909464,2.6952356278307423,2.3457917314808943,2.5277861556808103,1.6887187920806652,2.2212840701171475,1.592178577624737,0.7715410715265631
2024-08-30,55.4248868331723,24.91197462314732,5.827910211923318,2.6844340267009303,2.3390311130517936,2.4782846703625503,1.6926339121113607,2.2789294839686183,1.5916221214120292,0.7702930041497746
2024-09-02,55.74669303454526,24.7031508563465,5.81240613627613,2.6782509759294695,2.3232018789227467,2.46267734360846,1.6807908678248589,2.2481022351653746,1.5747126601651351,0.7700140112160674
2024-09-03,55.700149668204055,24.855765525400397,5.758456147149736,2.6862669513878217,2.3145409357326563,2.4698996758473077,1.6721494739114735,2.239473392108984,1.5347036902525115,0.7685945400050503
2024-09-04,55.686755366680366,24.815981257167262,5.7274099141864525,2.6710653347406246,2.3188527195321216,2.4862578246626326,1.7368921096423469,2.251792209029725,1.5376716235168428,0.7673216408416301
2024-09-05,55.54719744807384,24.85372720395426,5.727011524310226,2.7015929352013672,2.3465945237783394,2.5002913158317543,1.7636008447922458,2.2547490124064318,1.5380503260082015,0.7671848656433387
2024-09-09,55.60616924263293,24.723791816682176,5.723221153042486,2.6983183741406553,2.36453707244196,2.5003031959479256,1.8152236228813587,2.259627009192187,1.5400539723315665,0.768754540706752
2024-09-10,55.57017244664312,24.810947616942617,5.721463783853913,2.7131858977553494,2.3753780277581864,2.4690846051726916,1.7580082750971628,2.2659427890866395,1.5480410589957159,0.7677754986946032
2024-09-11,55.69939470876684,24.754127846742463,5.731346147359206,2.6659777272798215,2.368800207942764,2.4510140975104746,1.780792162636925,2.2226948892156067,1.5580833193192158,0.7677688932266867
2024-09-12,55.72457623999074,24.775864017061483,5.722678020278892,2.6681666301527787,2.3794328791591957,2.452041188531973,1.7830806207495349,2.1704716189648376,1.5562789685151122,0.7674098165954564
2024-09-13,55.781304622432955,24.78150558322184,5.670292182753159,2.6612323146947423,2.4317889976098175,2.4150756496998547,1.7692365974495416,2.1745350760468156,1.5480876967446602,0.766941279346607
2024-09-16,55.86695423212718,24.699890613151968,5.670529110745294,2.650503263422449,2.4442717939018475,2.436306744276516,1.745181544602871,2.173148939367931,1.5464957253401124,0.7667180330638393
2024-09-17,55.883424398048746,24.692446863193414,5.661265300149297,2.663663676770308,2.4518614548273385,2.4280900477409855,1.7688283459388208,2.144558268537207,1.5401645016819039,0.765697143111988
2024-09-19,55.79245349447899,24.681278350807105,5.663718631526942,2.6673819105323537,2.453023853886666,2.429241177052105,1.874090148916296,2.164416529087776,1.5402682024424377,0.734127701269332
2024-09-20,55.98653455562044,24.603776553933947,5.650999525763772,2.6608808040860654,2.447508402363128,2.4237791992039144,1.8779217618405466,2.0863841863214176,1.5297890291033658,0.7324259817634113
2024-09-23,56.180879944768414,24.390747893871698,5.663129222291171,2.659220834177643,2.4780210076347493,2.406109243828404,1.875556038816244,2.0904520919479967,1.5227729690624112,0.7331107536012732
2024-09-24,56.777735033122376,23.788487642868866,5.669944376435525,2.680581459587692,2.4674737063411984,2.3879427994414715,1.9593351909010657,2.006420476616028,1.5274678892886686,0.7346114253971129
2024-09-25,56.97383097335611,23.678721295872187,5.66914551227654,2.674453714612871,2.4586902852677324,2.3807551220257657,1.9063056188503082,1.9820362101772928,1.5322772686577386,0.743783998903452
2024-09-26,56.99546896514982,23.56239674021534,5.713863476825935,2.7019465549344375,2.4734043967501456,2.3569262986870836,1.952803070514365,1.9691824301595877,1.5267438169733174,0.7472642497899713
2024-09-27,57.22364886841061,23.281458267829112,5.710373876519563,2.698733677399526,2.495509375861477,2.371678238380463,1.951775716142911,1.9908313957848514,1.526220680698374,0.7497699029731046
2024-09-30,56.8175686432155,22.66037878429122,5.731859649044912,2.888153507762196,2.492323494820862,2.407573600517366,2.065118051012221,2.022763370749586,1.508981310365423,1.4052795882207143
2024-10-02,56.995120268948305,22.55090522818715,5.8034226199200605,2.7072087636547373,2.5018480024972827,2.406512831364851,2.106586366990846,2.046879422399039,1.474754280922319,1.4067622151154007
2024-10-03,57.219759440289394,22.197691934630022,5.784630840187628,2.6910968022879422,2.569856233422448,2.45393960938359,2.1909645507080717,2.0359945161446733,1.4536079038455825,1.4024581691006404
2024-10-04,57.190254906744755,22.26385264689796,5.798912987010561,2.6240011342912193,2.5637482341320217,2.448107119146226,2.240425353570282,2.0379716714452725,1.4310755715649588,1.4016503751967444
2024-10-07,57.23206006624486,22.106977917117582,5.846720461940434,2.627600305669882,2.5592727666641473,2.443833523313475,2.380574539611071,1.974444029703298,1.410130425492536,1.4183859642427161
2024-10-08,57.81011635361585,21.77695625594612,5.5657661751905385,2.5946894978637802,2.5557495412658584,2.440469217464298,2.494052214968753,1.9656471611784736,1.398279941827019,1.3982736406793057
