date,UBS SECURITIES HONG KONG LTD,BOCI SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BRIGHT SMART SECURITIES INTERNATIONAL,FOSUN INTERNATIONAL SECURITIES LTD,EAST ASIA SECURITIES CO LTD,CITIBANK N.A.,KGI ASIA LTD
2024-07-12,62.791998363604506,12.141384074588677,4.900614214257655,4.820697173457712,3.98042361436363,3.388621303237413,0.0,2.9049187566384567,2.904752627364918,2.166589872487033
2024-07-15,62.791917692752655,12.141368476171339,4.8996288643571395,4.820690980156693,3.980418500588435,3.3897244768366086,0.0,2.904915024598121,2.904748895538014,2.166587089000997
2024-07-18,62.78774534510448,12.140561716128511,4.8993032976963296,4.820370658697933,3.980154012890338,3.3950365064839687,0.0,2.9047220011037544,2.905663336557758,2.166443125336922
2024-07-24,62.77384152331392,12.137873290136932,4.89821838790104,4.819303227876288,3.979272641027245,3.3998207452005262,0.0,2.9040787746774432,2.9050199016805727,2.1825715081860277
2024-07-25,62.78426881226997,12.139889497987797,4.899032025194234,4.820103756665103,3.9799336333236535,3.4003854854242994,0.0,2.9045611677857806,2.905502451118409,2.1663231702307475
2024-08-05,62.77801202324225,12.138679692906909,4.908509346571197,4.81962340748102,3.9795370115972375,3.400046618778279,0.0,2.9042717126915543,2.9052129022202515,2.166107284511308
2024-08-09,62.77801202324225,12.09438842096821,4.908509346571197,4.81962340748102,4.007219056558924,3.416655845755291,0.0,2.9042717126915543,2.9052129022202515,2.166107284511308
2024-08-13,62.77731690143863,12.094254503489433,4.908454996142439,4.819570041259189,4.007174685842995,3.4177252837037706,0.0,2.904239554575583,2.905180733682775,2.1660832998651887
2024-08-14,62.76619704575912,12.092112227086616,4.907585552944474,4.818716342408372,4.006464887998988,3.434833070545474,0.0,2.9037251215558295,2.904666133950325,2.1656996177508017
2024-08-19,62.74744121943466,12.088498856076393,4.90611906578043,4.817276411186171,4.005267674161745,3.463688721917832,0.0,2.9028574289659126,2.9037981601666143,2.165052462310241
2024-08-21,62.743854923679706,12.087807944522254,4.905838659223017,4.810543055129845,4.005038755273929,3.475664229351147,0.0,2.9026915177339583,2.9036321951676816,2.1649287199184566
2024-08-22,62.74246620786565,12.087540403899027,4.905730077821131,4.810436582914789,4.004950111363507,3.4778006118174476,0.0,2.9026272721816415,2.90356792879526,2.1648808033415534
2024-08-27,62.73691195928659,12.086470359825682,4.905295800274186,4.787879603712992,4.004595574957628,3.5084763335397673,0.0,2.9023703184089187,2.903310891751334,2.164689158242906
2024-08-28,62.732052798392004,12.085534226657952,4.90491587048828,4.787508768161611,4.004285407089801,3.5159498897575756,0.0,2.902145521173728,2.9030860216659335,2.1645214966131223
2024-08-29,62.70673244342228,12.08065617783017,4.90293611364314,4.785576400001747,4.002669169084114,3.574256083729599,0.0,2.9009741366662576,2.901914257547,2.144285218075693
2024-09-02,62.71020039452972,12.081324289902637,4.897676838360114,4.785841062890873,4.002890533847301,3.5744537554126996,0.0,2.901134572971545,2.902074745845003,2.1444038062401045
2024-09-03,62.71297503160918,12.081858832770191,4.897893537966773,4.786052814280375,4.003067643287718,3.763760937528777,0.0,2.9012629347931953,2.708629581547594,2.144498686216196
2024-09-05,62.718525042422634,12.082928060424193,4.898326994712927,4.786476373278488,4.003421909190365,3.755244164609397,0.0,2.9015196925160214,2.7088692914873578,2.1446884713586156
2024-09-09,62.72615791145755,12.084398557496327,4.885646716708761,4.78705888932572,4.003909127202964,3.7557011792933865,0.0,2.9018728085977568,2.7103053291328996,2.1449494807846423
2024-09-16,62.72685190076817,12.084532256796642,4.884594391065631,4.787111852360745,4.003953425630087,3.755742731598822,0.0,2.9019049143217,2.7103353153936487,2.1449732120645586
2024-09-17,62.74420662571525,12.087875701064538,4.885945818557468,4.788436309223654,4.005061204966959,3.729114699711116,0.0,2.902707788371402,2.711085187617229,2.14556666477239
2024-09-23,62.735875159431465,12.086270616957782,4.870912038426101,4.78780047847835,4.004529394395305,3.7396849164571666,0.0,2.9023223533906917,2.7107251971727275,2.161879845290414
2024-09-24,62.72961785111032,12.088300116430172,4.871729951058157,4.788604435203542,4.005201825995645,3.740312875966381,0.0,2.902809704855142,2.711180376072143,2.162242863308498
2024-09-25,62.73170065221157,12.08870148225476,4.871891706300014,4.788763430442677,4.005334810047831,3.74265058723501,0.0,2.9029060863645006,2.7112703949446693,2.1567808501989667
2024-09-26,62.735866669371035,12.089504293868139,4.865574241168698,4.789081452597607,4.0056008046466465,3.742899136953991,0.0,2.9030988685853294,2.7114504506242034,2.1569240821843536
2024-09-27,62.735866669371035,12.089504293868139,4.865574241168698,4.765837925152134,4.0056008046466465,3.7661426643994633,0.0,2.9030988685853294,2.7114504506242034,2.1569240821843536
2024-09-30,30.363474151029447,5.851188014349064,2.3548847819419407,2.3066134944940804,1.9381313370076572,1.838307089181717,0.0,1.4050681393903381,1.3123123986349567,1.043927693870721
2024-10-03,62.700473150992465,12.082683792054274,4.862829243761797,4.7930168711159755,4.002234765846966,3.7916731852407333,0.0,2.9014610354188317,2.7099207392094793,2.1557072163594775
2024-10-04,62.73100636981024,12.088567690685156,4.849702808870581,4.7200919996083215,4.004183732158135,3.8355760723435264,0.0,2.90287395848358,2.7112403879896387,2.1567569800508233
2024-10-07,62.72753518830968,12.087898777256784,4.849434453560384,4.71983081623222,4.0039621631239335,3.840897271359231,0.0,2.9027133297456365,2.7110903631769827,2.1566376372351477
2024-10-08,62.723904396441796,12.087199106140286,4.849153758852311,4.730623859160989,3.996239117588086,3.8428881999320907,0.0,2.902545315046497,2.71093343998824,2.1565128068497077
2024-10-09,62.75119338055375,12.094591646407268,4.852119505019667,4.70668334799962,3.9986832205050513,3.8275217068389074,0.0,2.9043205139929027,2.707054946942345,2.1578317317404876
2024-10-10,62.75202407781306,12.094751754025816,4.852183737142716,4.739965106730666,3.998736154879892,3.8663284025848546,0.0,2.9043589612472283,2.64707928931722,2.144572516258541
2024-10-14,62.745076221011296,12.09341263222895,4.851646507017042,4.750512225984536,3.9982934178271763,3.86590032561866,0.0,2.904037392812421,2.646786206693745,2.144335070806176
2024-10-16,62.74090824537218,12.092609301477271,4.851324226040291,4.750196663068309,3.9980278226511525,3.8656435249364254,0.0,2.903844485928928,2.646610388269482,2.150835342255959
2024-10-22,62.712441891838985,12.08712272977881,4.849123118112709,4.736975272010233,3.996213866229131,3.9203270795699607,0.0,2.9025269744989277,2.6454095872437384,2.1498594807175047
2024-10-29,62.715912015305264,12.087791557318596,4.849391438966042,4.737237387286799,3.9909016031268694,3.92054400652391,0.0,2.902687582612117,2.6455559680512732,2.149978440809126
2024-10-31,30.358117192279494,5.851188014349064,2.347385039692011,2.2877390538824445,1.9318264644069036,1.89776933130616,0.0,1.4050681393903381,1.2806016134666915,1.040713518620751
2024-11-04,62.72285341445796,12.089129434475728,4.849928169765992,4.710091696857043,3.991343316244263,3.943113938872791,0.0,2.9030088521668285,2.640314776667507,2.1502164004918884
2024-11-06,62.69995262632683,12.084715563345863,4.848157408848386,4.7083719917391145,3.989886033887544,3.978185340705974,0.0,2.9019489324239083,2.639350769355843,2.14943133336654
2024-11-11,60.64526756552889,11.688697966969352,4.689282701881304,4.564779464639825,3.859136984092045,3.9462725559852294,3.1678579156125033,2.8068517135442512,2.552858924165454,2.0789942075811396
2024-11-13,60.61867068817005,11.683571715923033,4.6872261477274595,4.564916853522889,3.857444502597657,3.9862589958323835,3.1664686047585153,2.805620727289488,2.551739330198009,2.0780824339805197
2024-11-18,60.472637375746196,11.65542542602178,4.91683923432174,4.553919747821105,3.8481517320401615,3.9766559049243804,3.15884042859118,2.79886185112873,2.545592066614023,2.073076232790707
2024-11-19,60.451994842450574,11.651446808288668,4.915160855107468,4.552365252364989,3.8468381528132185,4.0094337886691,3.1577621480406304,2.7979064504473814,2.5447231204050844,2.072368581412881
2024-11-26,60.452759977297376,11.651594279484478,4.915223065806348,4.552422871196245,3.8468868418586073,4.009484535671174,3.1578021155200107,2.7979418632692226,2.5434896387219936,2.072394811174548
2024-11-27,60.41988922049444,11.645258808249235,4.966924734670409,4.549947523749422,3.84479512459252,4.007304407069491,3.156085083156062,2.7964205023492115,2.5421066343831247,2.071267961286084
2024-12-03,60.45211510888693,11.651469988300999,4.969573921291212,4.552374309084247,3.846845805919077,4.009441765251425,3.1577684302617772,2.7979120167523295,2.490125949958075,2.0723727042939326
2024-12-12,60.45856441216853,11.652713019475271,4.970104097767932,4.54219152748132,3.8472562047154666,4.009869510515381,3.158105315187361,2.7982105105787034,2.4903916077838053,2.0725937943262402
2024-12-16,60.459209418181956,11.65283733718019,4.969090265320712,4.542239986138549,3.847297249411307,4.009912290061547,3.1581390076334053,2.7982403634642914,2.4904181766839844,2.072615905924055
2024-12-18,60.454694665080375,11.651967168945829,4.9687192016580655,4.541900797249662,3.84700995493034,4.017080288955017,3.1579031756068674,2.7980314066406495,2.490232206286825,2.072461134646367
2025-01-03,60.44179908509179,11.649481689935737,4.988990306983173,4.540931965211792,3.8461893499324065,4.016223406284883,3.157229563851439,2.797434559067193,2.489701015305145,2.072019058336444
2025-01-13,60.445022464295086,11.650102960274756,4.989256371326797,4.53584110459336,3.8463944683595575,4.016437592679059,3.157397939847359,2.7975837470880123,2.4898337918041347,2.0721295597318785
2025-01-15,60.44889097319406,11.650848572157065,4.9885090117626385,4.530798029291611,3.8466406393530184,4.016694646509731,3.1576000147499714,2.7977627937188183,2.489993142297986,2.072262176965107
2025-01-16,60.45211510888693,11.651469988300999,4.988775081655734,4.5246392996688245,3.847912537050439,4.016908883170961,3.1577684302617772,2.7979120167523295,2.490125949958075,2.0723727042939326
2025-01-22,60.44824618732427,11.650724296882375,4.988455801189701,4.524349723786853,3.847666271526743,4.023051779084586,3.157566333803321,2.797732951022164,2.4899665824659007,2.0722400729140866
2025-01-27,60.44760141520972,11.650600024258855,4.9894692432351455,4.5243014647434165,3.8476252303373877,4.023008867143112,3.1575326535751875,2.797703108962145,2.4899400232004165,2.0722179693346123
2025-02-03,60.45004485184119,11.651070969378452,4.989670929516074,4.524484347830122,3.847780760552183,4.023171486784,3.157660288597424,2.7937739596274227,2.490040672531745,2.0723017333413902
2025-02-05,60.45068967608353,11.651195252049023,4.988657448655841,4.524532610775149,3.847821805059589,4.023214402194769,3.157693971548498,2.7938037609812714,2.490067233944462,2.0723238387078693
2025-02-07,60.451178462025176,11.65128946007995,4.98869778542688,4.523760625104145,3.8478529173796363,4.02324693268616,3.157719503704204,2.7938263508311043,2.4900873678728623,2.0723405948898805
2025-02-12,60.43892895528041,11.648928504471513,4.987686902120302,4.522843954202125,3.8470732088369166,4.022431683228802,3.15707964014252,2.793260224651286,2.4895827897524048,2.092184137313723
2025-02-13,60.43957354239542,11.647986231614132,4.987740096291119,4.522892190777235,3.8471142382506374,4.022474582857879,3.157113310707043,2.7932900150460007,2.4896093413974416,2.09220645066309
2025-02-18,60.43635074430471,11.6473651301472,4.9874741367828515,4.522651018190094,3.852241364709133,4.022260093862577,3.1569449650660406,2.793141069426439,2.4894765888354726,2.092094888675482
2025-02-20,60.43892895528041,11.647862006021514,4.987686902120302,4.522843954202125,3.8524057010869126,4.022431683228802,3.15707964014252,2.793260224651286,2.485316795952408,2.092184137313723
2025-02-24,60.42088609649695,11.644384764896687,4.986197925859693,4.5513467895990765,3.851255640798903,4.021230865013107,3.156137155834809,2.792426351506113,2.484574853288025,2.091559556706637
2025-02-25,60.45839026290445,11.571404773996779,4.989292935033401,4.55417188003391,3.8451114390737096,4.023726904400605,3.1580962183501824,2.7941596531726978,2.486117066829892,2.11952886620437
2025-02-26,60.504015524312805,11.507537205855055,4.993058132773761,4.555473417322949,3.848013173866665,4.026763432350667,3.1604794932751084,2.7962682813389175,2.4872629584195125,2.1211283804845644
2025-02-27,60.489807537302255,11.504834923407728,4.991885627040404,4.577886385820375,3.847109555805667,4.02581783887153,3.159737326805686,2.7956116415593097,2.4866788814867866,2.1206302819002563
2025-02-28,30.358117192279494,5.7739500438526,2.505285684413782,2.2857259087842134,1.9307550726569138,2.020443686680011,1.58578246434052,1.4030381198720445,1.2479935377078093,1.0642841371205303
2025-03-03,60.48076956479381,11.50311594981556,4.991139773699168,4.553723180586903,3.846534747059897,4.06363685228527,3.1592652205078444,2.795193940426022,2.4863073389694073,2.1203134318561134
2025-03-06,60.48206053836594,11.503361486021452,4.991246310530446,4.551685861587504,3.8466168520783763,4.063723591389629,3.1593326556270798,2.795253604374283,2.4863604096741936,2.1203586903510843
2025-03-07,60.49368178103865,11.50557178365667,4.968721125249034,4.552560439032397,3.8516258134527344,4.0645044099925345,3.1599397012724837,2.795790694549106,2.486838147989248,2.1207661037671355
2025-03-10,60.48497575941965,11.503915945332096,4.956782203383376,4.551905251772551,3.851071502050072,4.063919461908335,3.1594849347159752,2.7953883349387736,2.48648025165955,2.146076354819618
2025-03-11,60.48497575941965,11.503915945332096,4.955714892396721,4.551905251772551,3.852138813036728,4.063919461908335,3.1594849347159752,2.7953883349387736,2.48648025165955,2.146076354819618
2025-03-12,60.7410526511201,11.552620388058191,4.976696037711985,4.578679585029774,3.9327574996204784,3.998594102431837,3.1728613322642616,2.8072232467812457,2.498079160614156,1.7414359963679766
2025-03-13,60.79709380311073,11.563279112706507,4.981287656837561,4.576467073113644,3.936385956012968,3.9153849957813285,3.175788690227383,2.8098132582772286,2.501456766947794,1.7430426869848636
2025-03-18,60.787311739436014,11.561418616990458,4.980486183115824,4.575730733767236,3.9357526037314488,3.9308447120824868,3.175277715684984,2.8093611680458186,2.50105429031868,1.7427622368270481
2025-03-21,60.78740106804052,11.56143560680892,4.980346549361216,4.5757374579277466,3.9357583874267257,3.9308504885654836,3.1752823818417717,2.809365296478308,2.501057965685844,1.7427647978634577
2025-03-25,60.75937650763144,11.556105486670766,5.050956887198806,4.573627924890427,3.9071400754801098,3.929038265061264,3.173818494730917,2.8080701065856815,2.4999049134280655,1.741961338322526
2025-04-01,60.769149581818525,11.557964272634786,5.0303228179577095,4.574363587558204,3.9077685343618795,3.92967024624105,3.174328999699669,2.8085217813567476,2.5056686476182164,1.7422415307532093
2025-04-02,60.79979225018853,11.563792342776889,4.982434632206848,4.576670197201123,3.9097390153722147,3.9316517711264187,3.1759296459404744,2.8099379703629834,2.506932123805434,1.7431200510190794
2025-04-08,60.79457429466375,11.562799915797958,4.990589223066672,4.576277418531053,3.909403474023458,3.9313143491826676,3.1756570815281786,2.8096968160627114,2.5067169740517663,1.7429704530917844
2025-04-09,60.82850702389734,11.56925373775949,4.937559349135654,4.578831685656735,3.9115855228508076,3.933508627650617,3.1774295869390055,2.811265059321161,2.5081161079273233,1.7439432988618733
2025-04-10,60.80566352090696,11.564909026779636,4.935705100901141,4.577112153805286,3.9476705114661983,3.9320314400539678,3.1762363368360162,2.8102093184369714,2.5071742114282176,1.7432883793855998
2025-04-15,60.77347288955178,11.558786542432282,4.986032315422618,4.574689022118485,3.9455806073554958,3.929949815296757,3.1745548314120873,2.808721588397325,2.50584690873781,1.7423654792753613
2025-04-24,60.76891108138791,11.557918911140098,4.98565805142485,4.574345634572307,3.9527906911918627,3.9296548234804494,3.174316541423741,2.808510758762901,2.5056588136308138,1.7422346929850625
2025-04-25,60.817823265818426,11.567221744634308,4.909182120982254,4.57802747177073,3.9559722460998294,3.9328177565996048,3.1768715116108326,2.8107712961620934,2.5076755890482327,1.7436369972736878
2025-05-02,60.82239242070558,11.56809077323361,4.855887690587917,4.624521807448885,3.956269452559237,3.9331132234957864,3.177110185361613,2.810982465334466,2.507863987079564,1.743767994193336
