date,GET NICE SECURITIES LTD,CORNERSTONE SECURITIES LTD,KOALA SECURITIES LTD,UOB KAY HIAN (HONG KONG) LTD,AFG SECURITIES LTD,SUPREME CHINA SECURITIES LTD,BOCOM INTERNATIONAL SECURITIES LTD,MINERVA HOLDING FINANCIAL SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,LUK FOOK SECURITIES (HK) LTD
2024-05-31,75.79522889176727,0.0,10.40502946461513,4.621844198333683,3.209762601978515,1.5832190138070998,1.7552354030763822,0.0,1.3242860401649614,1.305394386256966
2024-06-03,75.76821139786473,0.0,10.436965928236,4.620196724617029,3.208618470048372,1.582654669445623,1.7546097428271357,0.0,1.3238139934340718,1.3049290735270385
2024-06-06,75.76820329550658,0.0,10.436964812147412,4.620196230551142,3.2086181269311793,1.5826545002026813,1.7546095551959864,0.0,1.3238245454820345,1.304928933982993
2024-06-07,75.76821139786473,0.0,10.436965928236,4.620196724617029,3.208618470048372,1.582654669445623,1.7546097428271357,0.0,1.3238139934340718,1.3049290735270385
2024-06-12,75.76281021023638,0.0,10.443350489025569,4.619867370803217,3.208389741534596,1.582541848848926,1.7544846642980172,0.0,1.3237196244680944,1.304836050785208
2024-06-13,75.71250391148622,0.0,10.50151872871236,4.617234229760142,3.2065610867199563,1.581639862804711,1.7534846776732487,0.0,1.3229651568193608,1.304092346024002
2024-06-14,75.69632494864749,0.0,10.520643609383376,4.61624757554635,3.205875878465283,1.5813018830623624,1.7531099765080154,0.0,1.3226824531310224,1.3038136752561027
2024-06-17,76.362129666225,0.0,9.863924104532227,4.615590040301109,3.20541923562985,1.5739546766076695,1.7528602646848361,0.0,1.3224940511190069,1.3036279609003023
2024-06-18,76.34582095641123,0.0,9.861817459830869,4.61460428572727,3.2047346521540634,1.5736185260813156,1.7524859051754067,0.0,1.343568670392993,1.3033495442268495
2024-06-19,76.34582095641123,0.0,9.86893790565024,4.61460428572727,3.2047346521540634,1.566498080261943,1.7524859051754067,0.0,1.343568670392993,1.3033495442268495
2024-06-20,76.06957980245348,0.0,10.549792129542196,4.243173219403051,3.1931389998007425,1.5608300393404728,1.7461449067726682,0.0,1.3387072522396306,1.2986336504477636
2024-06-21,76.09657385208057,0.0,10.553535828574582,4.24467895177016,3.1942721170448585,1.5471895162268048,1.746764543720735,0.0,1.3178907070222805,1.2990944835600096
2024-06-24,76.11358994233119,0.0,10.562994510128512,4.245628111981612,3.1949863939153826,1.5191403394942886,1.7471551408477533,0.0,1.3171205849127592,1.299384976388495
2024-06-25,76.10818718451262,0.0,10.562244718912245,4.245326745294084,3.1947596047476,1.5190325066177557,1.7470311228359285,0.0,1.324125374710804,1.2992927423689742
2024-06-26,76.10818718451262,0.0,10.576441284394654,4.245326745294084,3.1947596047476,1.5048359411353467,1.7470311228359285,0.0,1.324125374710804,1.2992927423689742
2024-07-15,76.10683661490053,0.0,10.576253601298642,4.24525141030704,3.1947029124862323,1.504809237231753,1.7470001210839075,0.0,1.3258764167818895,1.299269685910005
2024-08-30,75.83768273398461,0.0,10.538850395109105,4.5838906619875965,3.183404759448812,1.4994874387672015,1.7408218080247326,0.0,1.3211874190641488,1.294674783613795
2024-09-02,76.21615802570393,0.0,10.093860857315176,4.606767011751482,3.1992918488423436,1.5069707758808573,1.7495095476532576,0.0,1.326305949493256,1.3011359833596876
2024-09-03,76.2975104680727,0.0,9.997895852089691,4.611684233473724,3.2027067442201194,1.5085793029487649,1.751376958427244,0.0,1.3277216365485272,1.3025248042192288
2024-09-04,76.30294013959387,0.0,9.998607347000164,4.612012421515424,3.2029346631324542,1.508686660187925,1.7515015942316845,0.0,1.3206996766382777,1.3026174977002047
2024-09-05,76.30294204011419,0.0,9.99860759604111,4.612012536389416,3.2029347429097528,1.5086866977656335,1.7515016378573216,0.0,1.320697218777348,1.3026175301452325
2024-09-10,76.30352577583544,0.0,9.998684087776036,4.612047819386276,3.202959246125124,1.5086982395790174,1.7515150372629609,0.0,1.319942298554857,1.3026274954802923
2024-09-26,76.03298137688907,0.0,10.31779584139785,4.595695184399612,3.1916027239293037,1.5033489473376935,1.7453048054527829,0.0,1.3152622658541993,1.2980088547394824
2024-09-30,76.02759005625325,0.0,10.317064230659605,4.595369314417468,3.1913764148550663,1.5032423483847672,1.745181049976632,0.0,1.3222597694816147,1.297916815971604
2024-10-02,76.02219950013503,0.0,10.316332723667612,4.595043490645401,3.191150137872646,1.5031357645481331,1.7450573120496589,0.0,1.3292562808262036,1.297824790255307
2024-10-03,76.0223628227555,0.0,10.31635488680555,4.59505336242692,3.1911569935938204,1.5031389938163415,1.745061061051068,0.0,1.329044301108009,1.2978275784427973
2024-10-04,75.62007803384033,0.0,10.790721122381694,4.57073788467378,3.1742704635006147,1.4951848875456988,1.73582678452344,0.0,1.3222209123681659,1.29095991116627
2024-10-08,75.30142834232699,0.0,10.745250923907225,4.551477600172514,3.160894646782709,1.9102668309168398,1.7285123161469134,0.0,1.316649306297486,1.285520033449334
2024-10-09,75.30143627500176,0.0,10.74525205587222,4.551478079650691,3.1608949797690777,1.9102670321550614,1.7285124982380946,0.0,1.3166389104398692,1.285520168873224
2024-10-10,75.2961481959743,0.0,10.744497465457318,4.551158449946828,3.160673004422028,1.9101328827479676,1.72839111262923,0.0,1.3235689962118273,1.2854298926105034
2024-10-14,75.29084499871847,0.0,10.743740717724013,4.550837906445191,3.1604503944638136,1.9099983498176023,1.728269379987852,0.0,1.330518894588455,1.2853393582545984
2024-10-15,75.28555840708897,0.0,10.742986339555607,4.550518366644782,3.160228481552607,1.9098642381432187,1.7281480285215756,0.0,1.33744703110902,1.2852491073842234
2024-10-21,75.2855668650426,0.0,10.74298754647606,4.550518877872623,3.1602288365883746,1.909864452706855,1.7281482226703102,0.0,1.3374359468676833,1.285249251775493
2024-10-23,75.28679593163301,0.0,10.74316292998746,4.550593166889159,3.160280428571311,1.9098956319977707,1.7281764353720566,0.0,1.335825241572482,1.2852702339767497
2024-10-30,75.3211731841256,0.0,10.748068443896546,4.552671046394501,3.1160617385630136,1.9107677233593863,1.7289655506071433,0.0,1.3364352024699706,1.2858571105838343
2024-11-01,75.32154357155954,0.0,10.748121296890234,4.552693433886294,3.1160770616131277,1.9107771194471526,1.7289740526934303,0.0,1.3359500301997622,1.2858634337104597
2024-11-11,75.32233727118441,0.0,10.74823455505565,4.552741407824415,3.11610989722798,1.9107972542321157,1.7289922717313302,0.0,1.3349103592671865,1.2858769834769217
2024-11-12,75.32238965594807,0.0,10.748242030178535,4.552744574139898,3.116112064402904,1.9107985831428507,1.7289934742013389,0.0,1.3348417402148496,1.2858778777715536
2024-11-15,75.3225483981011,0.0,10.748264682129555,4.552754169062195,3.116118631618051,1.9108026101563653,1.7289971180600632,0.0,1.334633803109775,1.2858805877628827
2024-11-18,75.29320570165024,0.0,10.744077581790432,4.550980595458549,3.1149047146030657,1.9100582367627434,1.728323568921344,0.0,1.3730699414521506,1.2853796593614781
2024-11-19,75.31536598548485,0.0,10.747239776925234,4.552320039313824,3.115821492842883,1.9106204047867084,1.7288322488279626,0.0,1.344042079728574,1.2857579720899803
2024-11-27,74.79001550862785,0.0,10.672274098038509,4.5205660476526806,3.0940875706127002,1.8972931729846239,1.7167730516848119,0.6975342547737587,1.3346669258238935,1.2767893698011683
2024-11-28,74.2719432626845,0.0,10.598346997292607,4.4892519773277115,3.0726547511922013,1.8841505772964635,1.7048809232420952,1.3854048362473996,1.325421655754814,1.2679450189622092
2024-12-02,74.23851688257889,0.0,10.593577169553352,4.487231571823398,3.0712718908396264,1.8833026079205961,1.7041136348789305,1.3847813293533795,1.3698305377310158,1.2673743753208149
2024-12-13,74.23337703285239,0.0,10.592843730942185,4.486920901608856,3.071059253563843,1.883172218834166,1.703995651810734,1.3846854550251222,1.376659125785069,1.267286629577636
2024-12-16,74.233384742094,0.0,10.592844831024047,4.486921367581962,3.071059572497707,1.8831724144042752,1.703995828773102,1.3846855988266729,1.3766488836110828,1.2672867611871519
2024-12-18,74.2385245928881,0.0,10.593578269787558,4.487232037861033,3.0712722098176575,1.883302803517788,1.7041138118658046,1.3847814731748442,1.3698202941386632,1.2673745069485565
2025-01-07,74.2385323031989,0.0,10.593579370021992,4.487232503898766,3.0712725287957547,1.8833029991150207,1.704113988852716,1.3847816169963387,1.3698100505441828,1.2673746385763254
2025-01-20,74.23854001351131,0.0,10.593580470256653,4.487232969936596,3.071272847773918,1.883303194712294,1.7041141658396635,1.3847817608178632,1.3697998069475747,1.2673747702041216
2025-01-22,74.23854155557399,0.0,10.593580690303613,4.487233063144173,3.071272911569559,1.8833032338317532,1.7041142012370576,1.3847817895821717,1.3697977582279979,1.2673747965296842
2025-01-24,60.77146584608275,18.140275155338237,8.671876004279758,3.6732366386285076,2.514135554639473,1.5416668452052904,1.394983196171461,1.1335785626509487,1.1213126758137841,1.0374695211897913
2025-02-04,60.7714710127755,18.140276697595397,8.671876741548775,3.6732369509212077,2.514135768387254,1.5416669762753379,1.3949833147706994,1.1335786590259838,1.1213042693060504,1.0374696093937894
2025-02-11,61.285569121316676,18.293734920396798,7.899292277140874,3.7043108106981935,2.5354041764347057,1.5547087549799694,1.4067842185766868,1.1431682021911538,1.1307814031363117,1.0462461151286298
2025-02-12,61.28557069766028,18.29373539093517,7.899292480320823,3.7043109059778283,2.5354042416485596,1.5547087949690765,1.4067842547609848,1.1431682315949094,1.1307788600929416,1.0462461420394245
2025-02-13,61.2820679120001,18.298405324310366,7.898840995116221,3.704099185552048,2.5352593302522997,1.5546199353629613,1.406703849803367,1.143102893649236,1.130714230263589,1.0461863436898027
2025-02-18,61.28559381737577,18.29945813548168,7.899295460294618,3.7043123034130363,2.535405198118803,1.5547093814762203,1.4067847854642377,1.1431686628501618,1.1250257187942325,1.0462465367312395
2025-02-19,61.286031694068924,18.29958888246014,7.899351899616796,3.704338770188028,2.535423313221795,1.5547204896496156,1.4067948367378154,1.1431768306247174,1.1243192714209396,1.046254012011239
2025-02-27,61.28322939135107,18.304467756875802,7.898990701890568,3.7041693893631225,2.5353073810355347,1.5546494000826587,1.4067305110687278,1.143124558884308,1.1231247373832078,1.0462061720650004
2025-03-07,61.28323989950756,18.30447089551933,7.898992056320339,3.7041700245122815,2.5353078157614286,1.554649666656391,1.4067307522789987,1.143124754894405,1.123107783092638,1.0462063514566264
2025-03-10,61.269232224293766,18.334572897336294,7.897186562429632,3.703323352392382,2.5347283136249814,1.5542943161945442,1.4064092120418392,1.142863467790106,1.1114224366435994,1.0459672172528567
2025-03-11,61.26573130598692,18.339239252346815,7.89673531791415,3.7031117448358657,2.5345834794817432,1.5542055039599485,1.406328849948524,1.1427981646764327,1.1113589300675606,1.0459074507820472
2025-03-17,61.26573550684912,18.33924050982984,7.896735859376665,3.7031119987504413,2.534583653272796,1.5542056105285478,1.4063289463775324,1.1427982430356969,1.1113521494816443,1.045907522497719
2025-03-20,61.26574075792769,18.33924208168386,7.896736536204912,3.70311231614371,2.534583870511646,1.554205743739317,1.4063290669138113,1.142798340984792,1.1113436737479414,1.0459076121423228
2025-03-27,61.265744433683224,18.339243181981836,7.896737009984756,3.70311253831903,2.5345840225788625,1.5542058369868694,1.4063291512892189,1.1427984095491686,1.1113377407334848,1.0459076748935543
2025-04-02,61.26574705922315,18.33924396790904,7.896737348398963,3.7031126970157042,2.534584131198314,1.5542059035922706,1.4063292115573733,1.1427984585237285,1.11133350286558,1.0459077197158673
2025-04-23,61.63908462898691,18.450998563305802,7.335483958108603,3.725678505174849,2.55002922940284,1.5636768311955644,1.4148990169597797,1.1497623758790914,1.1181056809434184,1.0522812100431524
