date,CHINA SECURITIES DEPOSITORY AND CLEARING,STANDARD CHARTERED BANK (HONG KONG) LTD,ORIENT SECURITIES (HONG KONG) LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,VC BROKERAGE LTD,FUTU SECURITIES INTERNATIONAL,VALUABLE CAPITAL LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD
2024-07-03,96.90251534649022,0.0,0.0,1.274822601499438,1.1831490653891001,0.6311062431351434,0.008406743486100864,0.0
2024-07-22,96.89747263289051,0.0,0.0,1.2747562609586707,1.1830874954508874,0.6362773046926699,0.00840630600726396,0.0
2024-08-09,96.89766657370875,0.0,0.0,1.274758812390257,1.1830898634069413,0.6360784276615226,0.008406322832531133,0.0
2024-08-14,96.89941207600916,0.0,0.0,1.274781775734145,1.183111175437986,0.6342884985557397,0.008406474262966571,0.0
2024-08-16,96.90154555311298,0.0,0.0,1.2748098431668844,1.183137224518677,0.6321007198494302,0.00840665935201902,0.0
2024-09-24,93.21764882995855,3.80053507251528,0.0,1.2263455201565414,1.1381580106210263,0.6092255025553929,0.00808706419321318,0.0
2024-10-03,93.21800781091719,3.800549708367404,0.0003850997779275919,1.2263502428104163,1.1381623936649976,0.6084576491255951,0.008087095336479428,0.0
2024-10-04,93.21423864874383,3.8003960375420442,0.00038508420686412446,1.2263006567588042,1.1381163733869197,0.6124764310173899,0.008086768344146613,0.0
2024-10-07,93.21387969681452,3.800381402873461,0.00038508272397137105,1.2262959344868312,1.138111990697387,0.612859155200437,0.008086737203398793,0.0
2024-10-08,93.21387969681452,3.800381402873461,0.00019254136198568552,1.2262959344868312,1.138111990697387,0.612859155200437,0.008279278565384478,0.0
2024-10-16,93.21296926137028,3.800352133874426,0.0001925398791100631,1.226286490051992,1.138103225419583,0.6138171346028812,0.008279214801732715,0.0
2024-10-17,93.2122513783458,3.800322865326223,0.0001925383962572815,1.226277045762626,1.1380944602767913,0.6145825608532427,0.008279151039063105,0.0
2024-10-22,93.21171297333395,3.800300914210924,0.00019253728413268437,1.2262699626410667,1.138087886508297,0.6151566228039265,0.008279103217705426,0.0
2024-11-05,93.21189244098014,3.8003082312211807,0.00019253765483945594,1.2262723236724946,1.1380900777560239,0.6149652695572222,0.008279119158096605,0.0
2024-11-07,89.94358731429773,3.8003082312211807,3.2684976643372616,1.2262723236724946,1.1380900777560239,0.6147727319023827,0.00847165681293606,0.0
2024-11-08,89.94324096508404,3.8002935972288423,3.268485078208225,1.2262676016187302,1.1380856952690084,0.6147703645734975,0.008856698017657653,0.0
2024-11-11,89.93302486314086,3.7998619451515245,3.2681138310038715,1.2261283173913293,1.1379564270843379,0.6260589241885073,0.00885569203956683,0.0
2024-11-12,89.93146667871432,3.799796108539056,3.268057207487834,1.226107073426145,1.137936710790068,0.6266256121843463,0.01001060885824455,0.0
2024-11-13,89.93129355044434,3.7997887935007184,3.2680509161071702,1.22610471303101,1.137934520132878,0.6268169171972003,0.010010589586687475,0.0
2024-11-14,89.93163980765087,3.7998034236055585,3.2680634988927206,1.226109433830368,1.1379389014556924,0.6264343064349219,0.010010628129875826,0.0
2024-11-19,89.93077416963389,3.800536889460266,3.2680320421105185,1.2260976319001333,1.1379279482119153,0.6266207869108077,0.010010531772461445,0.0
2024-11-25,89.93129355044434,3.8005588388535405,3.2680509161071702,1.22610471303101,1.137934520132878,0.6266244058589948,0.00943305557207089,0.0
2024-11-28,89.93094729590413,3.8005442058965206,3.268038333418513,1.2260999922680043,1.1379301388438017,0.6270070144162176,0.009433019252807696,0.0
2024-12-02,89.93129355044434,3.8005588388535405,3.2680509161071702,1.22610471303101,1.137934520132878,0.6270094285354059,0.009048032895659834,0.0
2024-12-09,89.93094729590413,3.8005442058965206,3.268038333418513,1.2260999922680043,1.1379301388438017,0.6273920356102098,0.009047998058815544,0.0
2024-12-11,89.93060104403024,3.8005295730521813,3.2680257508267467,1.2260952715413505,1.1379257575884631,0.6277746397387884,0.009047963222239514,0.0
2024-12-12,89.93025479482259,3.8005149403205185,3.2680131683318714,1.2260905508510478,1.1379213763668619,0.6281572409211759,0.009047928385931738,0.0
2024-12-17,89.9300816712186,3.8005076239969418,3.268006877120768,1.226088190519528,1.1379191857687125,0.6283485404075584,0.009047910967878445,0.0
2024-12-18,89.93319799807686,3.8006393221313544,3.2681201226267746,1.2261306778773475,1.1379586178258756,0.6249050369586858,0.009048224503098655,0.0
2024-12-20,89.93302486314086,3.800632005328878,3.2681138310038715,1.2261283173913293,1.1379564270843379,0.6250963489668152,0.009048207083905241,0.0
2024-12-23,89.92765801074941,3.8004051984245417,3.2679188027085804,1.2260551468324337,1.1378885182801879,0.6310266558826688,0.009047667122173713,0.0
2024-12-27,89.93285172887148,3.8006246885545734,3.2681075394051935,1.2261259569143999,1.1379542363512352,0.6252876602383374,0.009048189664778897,0.0
2024-12-30,89.93198606752375,3.800588105105624,3.2680760817751646,1.2261141546660783,1.137943282812245,0.6262442055469859,0.009048102570153193,0.0
2025-01-02,89.93181293725401,3.8005807885003478,3.2680697903218308,1.226111794243679,1.1379410921297515,0.626435512398953,0.009048085151429254,0.0
2025-01-03,89.93163980765087,3.800573471923242,3.2680634988927206,1.226109433830368,1.1379389014556924,0.6266268185143425,0.009048067732772381,0.0
2025-01-06,89.93146667871432,3.800566155374306,3.268057207487834,1.226107073426145,1.137936710790068,0.6268181238931587,0.009048050314182574,0.0
2025-01-07,89.93146667871432,3.800566155374306,3.268057207487834,1.226107073426145,1.137936710790068,0.6272031473107835,0.008663026896557784,0.0
2025-01-10,89.93129355044434,3.8005588388535405,3.2680509161071702,1.22610471303101,1.137934520132878,0.6273944512118169,0.008663010219248776,0.0
2025-01-14,89.93112042284095,3.800551522360946,3.26804462475073,1.2261023526449633,1.1379323294841228,0.6275857543762883,0.008662993542003979,0.0
2025-01-16,89.93094729590413,3.8005442058965206,3.268038333418513,1.2260999922680043,1.1379301388438017,0.627777056804202,0.008662976864823395,0.0
2025-01-20,89.93648768852385,3.8007783467312666,3.268239668064793,1.2261755288385896,1.1380002435178056,0.6216550137572312,0.008663510566452587,0.0
2025-01-22,89.93666083679308,3.8007856640972135,3.2682459601722176,1.2259853666787082,1.1380024344280533,0.6218487334127241,0.008471004418006148,0.0
2025-01-23,89.936833985729,3.8007929814913357,3.2682522523038693,1.225987726984947,1.138004625346737,0.6222349770124606,0.007893451131655595,0.0
2025-01-24,89.936833985729,3.5071789320847544,3.2682522523038693,1.225987726984947,1.138004625346737,0.6222349770124606,0.3015075005382371,0.0
2025-02-07,89.93596824771637,3.5071451717444804,3.268220791887884,1.2259759255446339,1.1379936708376777,0.622999072717091,0.30169711955185097,0.0
2025-02-10,89.936833985729,3.5071789320847544,3.2682522523038693,1.225987726984947,1.138004625346737,0.6230050698057928,0.30073740774490487,0.0
2025-02-14,89.93666083679308,3.5071721799647024,3.2682459601722176,1.2259853666787082,1.1380024344280533,0.6231963932064978,0.30073682875674357,0.0
2025-02-20,89.936833985729,3.5071789320847544,3.2682522523038693,1.225987726984947,1.138004625346737,0.6230050698057928,0.30073740774490487,0.0
2025-02-24,91.43084123695263,3.5654392746347803,1.6613696642251603,1.2463535156485477,1.1569088616517846,0.6333542676882381,0.3057331791988609,0.0
2025-02-25,91.42976755153596,3.5653974051725568,1.6613501545241005,1.2463388795413473,1.1568952759059208,0.6345211443896117,0.3057295889305066,0.0
2025-02-26,91.42994649735424,3.565404383347972,1.6613534061091235,1.246341318868676,1.15689754017474,0.6343266668425532,0.3057301873027099,0.0
2025-02-28,88.5702997378672,3.4538895298267915,1.6093913951253356,1.2073596060901313,1.1207133529520674,0.6156244725148643,0.2959782919776392,0.0
2025-03-03,91.42851495042073,3.5643699768905948,1.6613273937853164,1.2463218045173998,1.156879426272354,0.6372524804504796,0.3053339676631161,0.0
2025-03-04,91.42511520611063,3.563258891337775,1.661265617780781,1.24627546038214,1.1568364080274542,0.6407515479414457,0.30649686841977125,0.0
2025-03-05,91.42547306202624,3.563272838635192,1.6612721203017502,1.246280338549862,1.156840936113102,0.6403626362649416,0.3064980681089074,0.0
2025-03-06,91.37450682204565,3.561286448928605,1.6603460239883197,1.2455855844437,1.1561960410877374,0.6427440688570978,0.3063272070395615,0.0530078036093346
2025-03-07,91.37432809317338,3.5599102804580682,1.6603427763453744,1.245583148073704,1.1561937795640176,0.6443076145971705,0.306326607862415,0.053007699925875285
2025-03-10,91.37557920996242,3.558002993039583,1.6603655101127948,1.245600202863832,1.1562096104158466,0.6450988487821794,0.3063308021516648,0.0528128226716763
2025-03-11,91.37146852630374,3.5578429303085177,1.6602908157860519,1.2455441674499566,1.1561575963876716,0.6495684956189236,0.30631702134684324,0.05281044679828646
2025-03-12,91.37093237744118,3.557822053622709,1.66028107354324,1.245536858854621,1.1561508122942312,0.6501514633845414,0.30631522394197236,0.0528101369175169
2025-03-17,91.37057494836168,3.5578081359682803,1.660274578778216,1.2455319865053807,1.1561462896095014,0.6505401047608191,0.3063140256837771,0.052809930332357535
2025-03-18,91.36360564020232,3.557536763469143,1.660147941015729,1.2454369833138044,1.1560581043291296,0.6581180039024735,0.3062906615226155,0.052805902244774994
2025-03-19,91.36342695397298,3.5567474976114175,1.6601446941476388,1.2454345475251019,1.1560558433449868,0.6590946019408908,0.3062900624884268,0.05280579896855802
2025-03-20,91.36324826844256,3.5567405414437876,1.660141447292249,1.2454321117459268,1.156053582369688,0.6592888895564573,0.30628946345658103,0.05280569569274501
2025-03-21,91.36269532359282,3.5567266291901545,1.6601349536195698,1.2454272402161597,1.1560490604456222,0.6598730383934239,0.30628826539991905,0.0528054891423309
2025-03-25,91.36251664054168,3.5567196731041513,1.6601317068022803,1.2454248044655676,1.1560467994968546,0.6612407763659052,0.3051142133558198,0.05280538586772978
2025-03-26,91.59252281857441,3.565673755461176,1.6643111073152372,1.248560175620341,0.9068138838322986,0.6632975932983062,0.3058823418691087,0.052938324029128785
2025-03-27,91.58183412590684,3.5657996004309562,1.6643698466154002,1.2486042416309595,0.9068458884332895,0.673712967060926,0.3058931375157968,0.05294019240583528
2025-03-31,88.55664868704459,3.448011994055938,1.6093913951253356,1.2073596060901313,0.8768904174256998,0.6524064705647207,0.2955990961214551,0.05119144058485167
2025-04-02,91.58093629027945,3.5657646426038725,1.6643535297272343,1.248592000760449,0.9068369980397419,0.674882799406009,0.30569406578417146,0.05293967339907683
2025-04-09,91.5802180344524,3.5657366768357095,1.6643404764470495,1.2485822082368467,0.9068298858504107,0.6756617917060573,0.3056916682705301,0.05293925820099696
2025-04-11,91.57985891076375,3.565722694116127,1.6643339498837382,1.2485773120326462,0.9068263297975798,0.6760512832739579,0.30569046952781187,0.052939050604399254
2025-04-14,91.57896111386435,3.565687737796943,1.6643176336993988,1.2485650716901437,0.906817439787518,0.6770249988294702,0.30568747271214763,0.05293853162002809
2025-04-15,91.57716557287347,3.565617827214687,1.664285002290429,1.2485405917251091,0.9067996602902998,0.6789723726670938,0.3056814792570901,0.0529374936818121
2025-04-16,91.57698602264685,3.5656108363072385,1.6642817392199083,1.2485381437814016,0.9067978823789232,0.6791671058509383,0.3056808799245105,0.052937389890229024
2025-04-17,91.57932023051174,3.5657017202423704,1.6643241601347452,1.2485699677983453,0.906820995770626,0.6766355148982552,0.30568867143136236,0.052938739212555465
2025-04-23,91.57874853379587,3.565694729005949,1.664320896910674,1.2485675197394446,0.9068192177755859,0.6772223952858105,0.3056880720705798,0.052938635416088266
2025-04-24,91.57695299345252,3.5656248181495496,1.6642882653737452,1.2485430396784154,0.9068014382086481,0.6791697690712989,0.3056820785920199,0.05293759747380217
2025-04-28,91.57639782942584,3.5656108363072385,1.6642817392199083,1.2485381437814016,0.9067978823789232,0.6797552990719409,0.3056808799245105,0.052937389890229024
2025-04-29,91.57522144298385,3.5656108363072385,1.6642817392199083,1.2485381437814016,0.9067978823789232,0.6809316855139459,0.3056808799245105,0.052937389890229024
2025-04-30,88.55361512019512,3.448011994055938,1.6093913951253356,1.2073596060901313,0.8768904174256998,0.6599903876884025,0.2955990961214551,0.051001842656759624
2025-05-02,91.57366944876286,3.5656038454272023,1.6642784761621832,1.2485356958472935,0.9067961044745183,0.682694926655194,0.30568028059428104,0.05274122207646387
