date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIC SECURITIES BROKERAGE (HK) LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,YUE XIU SECURITIES CO LTD,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,TOTAL_CCASS_PCT
2024-03-01,29.771152113780264,14.5205423372972,0.0,9.704789518473877,0.0,4.037097072100964,2.8886319825148794,1.017275197448359,0.9444471047777718,0.2039094002072699,63.087844726600586
2024-03-04,29.669507423666776,14.53966391379004,16.642167811523986,9.722575256289572,0.0,4.0022113397127805,2.9007690310672203,1.0226948857956306,0.9068718711306658,0.21402360733422077,79.62048514031089
2024-03-05,29.640868187433377,14.5225880788142,16.642167811523986,9.75156677226554,0.0,4.020720911257392,2.9228676194691245,1.0204883474687234,0.8870525670133445,0.21274501888609676,79.62106531413178
2024-03-06,29.582705656930052,14.540583734136304,16.641786143330517,9.760268807076654,0.0,4.095393377306102,2.92513854522027,0.9942868259870187,0.8750377667833718,0.21377552300846533,79.62897637977875
2024-03-07,29.489604838328304,14.571365273939646,16.640679305569456,9.776775956444224,0.0,3.9593617569664765,2.923707289494758,1.0010232696017614,0.8711256678003059,0.21207709954752454,79.44572045769245
2024-03-08,29.47801181961893,14.551789512296578,16.640450304653374,9.78648941196803,0.0,3.9704100588301254,2.930031378793276,1.0023400248692325,0.8671564712554968,0.21305035344087261,79.43972933572591
2024-03-11,29.436052172599343,14.573353765227623,16.640450304653374,9.800401217620006,0.0,3.979650627462224,2.9323404713637684,1.0048972017654803,0.8682060587875389,0.21430985847932313,79.44966167795869
2024-03-12,29.374401958144087,14.552113930261026,16.640450304653374,9.79992413237817,0.0,3.9084751199025423,2.992691372787994,1.00445828334299,0.8860355357782053,0.21539761283071215,79.3739482500791
2024-03-13,29.273439614426884,14.576941446246238,16.640450304653374,9.77042118102295,4.810102908221752,4.05526787495705,3.0129961206805898,1.0050657846065358,0.8855146350277575,0.21520677873397726,84.2454066485771
2024-03-14,29.314230822438986,14.541119023777643,16.6404312212437,9.748327363473466,4.810102908221752,3.9357295875963914,3.0523270661844766,1.000505918365513,0.8760874306490524,0.20926588430170306,84.12812722625269
2024-03-15,29.22217718685966,14.619807555225323,16.6404312212437,9.749281533957141,4.810102908221752,3.910810280410648,3.0833566903135745,1.0016509229459225,0.8666227464537485,0.21209022893337992,84.11633127456484
2024-03-18,29.177721124520218,14.562118407782354,16.6404312212437,9.71556114906408,4.810102908221752,3.9226953516216607,3.0805514290915714,1.0047233519033547,0.8670224293859502,0.2206586798767779,84.00158605271142
2024-03-19,29.251885399369325,14.567385428852239,16.6404312212437,9.747831194821954,4.810102908221752,4.147360860527124,3.214223080490515,1.0183298230005546,0.9004374797242352,0.2250669475113546,84.52305434376275
2024-03-20,29.60226096115795,14.511089370315435,16.6404312212437,9.74438660120907,4.810102908221752,3.809019258711783,3.2750648072115425,1.0159253133816948,0.90505566486522,0.22376927565355711,84.53710538197171
2024-03-21,29.60279460962606,14.521814246551939,16.6404312212437,9.785709396681037,4.810102908221752,3.9282698064213846,3.3293380243229547,1.0151906021092651,0.9054754998780369,0.22457077885984378,84.76369709391597
2024-03-22,29.55316095107447,14.535248966962078,16.6404312212437,9.812302166227868,4.810102908221752,3.867268809563222,3.373897824077378,1.0198660374792707,0.9106280586566993,0.22554403275319188,84.74845097625962
2024-03-25,29.603713017800004,14.532119287775625,16.6404312212437,9.81656517094801,4.810102908221752,3.7589156521135716,3.4445127373944917,1.021965212543355,0.9096357213536777,0.2272233728044592,84.76518430219865
2024-03-26,29.64689938456023,14.557404805593002,16.6404312212437,9.894394490958549,4.810102908221752,3.615404022184685,3.5033254396653946,1.0305527468964266,0.9014298551940759,0.22949429855560477,84.82943917307341
2024-03-27,29.524250615923247,14.541785988945733,16.64001138623088,9.89134114541079,4.810102908221752,3.51977156028883,3.5557399326746086,1.0487392363152646,0.9069831274090622,0.231440806342301,84.67016670776248
2024-03-28,29.417340584079927,14.586651085088112,16.64001138623088,9.892333482713811,4.810102908221752,3.492861013804116,3.599137132944904,1.0517897193515722,0.9184522566228309,0.23205147545185273,84.64073104450976
2024-04-02,29.331067122456606,14.595811121731389,16.64001138623088,9.890673226072218,4.810102908221752,3.4770328521527283,3.6397847955494416,1.0543659796574936,0.9413905150503686,0.23224230954858766,84.61248221667147
2024-04-03,29.18146082398029,14.592032606616037,16.63993505259219,9.909499124215577,4.810102908221752,3.4502627977300304,3.706566233531344,1.0594803334499896,0.9973240269701935,0.23197514181315876,84.57863904912057
2024-04-05,29.023056043140382,14.607738252777322,16.63993505259219,9.914670728237091,4.810102908221752,3.5356784600885303,3.811820588751394,1.063411515842729,1.0079153193389816,0.232604894332384,84.64693376332275
2024-04-08,29.10109138764176,14.61478003094684,16.63993505259219,9.923525430325594,4.810102908221752,3.5107851063399433,3.833499342140481,1.0652435231713842,1.020128281695004,0.2316698072583829,84.75076087033332
2024-04-09,29.030761542298343,14.61478003094684,16.63993505259219,9.923525430325594,4.810102908221752,3.578758761257787,3.867353310901256,1.0720925589032007,1.0270530022295854,0.23220414272924067,84.7965667404058
2024-04-10,28.948308770125752,14.647374494669165,16.63993505259219,9.94360613898862,4.810102908221752,3.4558996171125678,3.9129200658505106,1.0714721572547155,1.0702391018220725,0.2318033911260973,84.73166169776344
2024-04-11,28.91910943581844,14.628486689944825,16.640240387146964,9.949859772338625,4.810102908221752,3.507317536301812,3.913454401321369,1.0704989033613672,1.0767847113400801,0.23346364776769116,84.74931839356292
2024-04-12,28.84035258576413,14.655121252158843,16.64016405350827,9.960985400178272,4.810102908221752,3.6740827207528617,3.902233356433355,1.0725789950157778,1.0839219065579662,0.23649790990577643,84.876041088497
2024-04-15,28.76427680210167,14.679948768144055,16.64016405350827,9.97459187127547,4.810102908221752,3.631496679894148,3.9053630356198084,1.0736357197430377,1.120943721324541,0.2306202197263408,84.8311437795591
2024-04-16,28.598968941313746,14.7647936075524,16.64016405350827,10.037605290017341,4.810102908221752,3.6650362685639615,3.9046951162812356,1.0822910002004502,1.1317093978909256,0.23472315280614162,84.87008973635622
2024-04-17,28.39693910429204,14.820822498353776,16.64058388852109,10.094839985142343,4.810102908221752,3.7131755053040227,3.904637866052216,1.0821955831520826,1.1811840916399376,0.2505051326061197,84.89498656328537
2024-04-18,28.14606921139342,15.045529647259146,16.640622055340433,10.2257521755025,4.810160158450772,3.5580691773257165,3.934808774912826,1.0866420176060063,1.183859318508426,0.2543599813601651,84.88587251765941
2024-04-19,27.826515951571203,15.193845907241526,16.64069838897913,10.247075786637565,4.810160158450772,3.6747384648760617,3.9370797006639715,1.0902106152149493,1.1825616466506286,0.26153534339739815,84.8644219636832
2024-04-22,27.53351443196501,15.264397272804429,16.64069838897913,10.26480427422424,4.810160158450772,3.734588045128165,3.9563157776148516,1.081163743191037,1.2346593550592622,0.2668911023222637,84.78719254973916
2024-04-23,27.491348226119115,15.250561800791147,16.64069838897913,10.272750682345919,4.810160158450772,3.8435781686258967,3.9989671982351065,1.0842170887387959,1.245078896740989,0.26303625356821836,84.90039686259509
2024-04-24,27.26493051670425,15.231669225214386,16.64069838897913,10.264735650283052,4.810160158450772,3.775616154587954,4.038393522620542,1.0770226432918892,1.436013219543516,0.26425759178732183,84.80349707146281
2024-04-25,27.238194812418964,15.10802685976935,16.64069838897913,10.307524051617944,4.810160158450772,3.741524635543563,4.072438325478052,1.0795798201881373,1.4962977107020778,0.2635448264360169,84.757989589584
2024-04-26,27.156507132307002,15.117263230051318,16.638732797782758,10.319336682205837,4.810160158450772,3.820254654323871,4.072495575707072,1.055382056722149,1.4794167555058226,0.25984264495935944,84.72939168801597
2024-04-29,27.08069466153122,15.179284311490168,16.638721347736954,10.365556700435032,4.810160158450772,3.8377880331300434,4.073262766942766,1.0598094077663993,1.4957865043237444,0.26100673294944243,84.80207062475654
2024-04-30,26.879806546743456,15.202546987882155,16.640477021426918,10.391968139423147,4.810160158450772,3.801877139974201,4.06390693451624,1.092213037391989,1.4764002791055533,0.2757391252173784,84.63509537013181
2024-05-02,27.209895260877758,15.238729132623096,16.64272886376839,10.359927094581353,4.810160158450772,3.753162042263833,4.070223543118166,1.0938732940335827,1.4329443019334638,0.2796703076101178,84.89131399926053
2024-05-03,27.22558277779985,15.214397785289394,16.643053281732836,10.353209734376284,4.810160158450772,3.7848788599752736,4.117149647505283,1.095743468181585,1.3767763694092094,0.27081560552161743,84.8917676882421
2024-05-06,27.20670226293801,15.214397785289394,16.643053281732836,10.353209734376284,4.810160158450772,3.7900905773239235,4.1174743708042865,1.0959533856879935,1.3545780892751713,0.27785738369113605,84.86347702956981
2024-05-07,27.21042589416714,15.214397785289394,16.643396783106958,10.353209734376284,4.810160158450772,3.818919311815378,4.162396717175688,1.1020028265544906,1.3492576346582015,0.28608233326041116,84.95024917885472
2024-05-08,27.204677093336638,15.210046767883837,16.643931118577818,10.417864326350076,4.810160158450772,3.7194416573707723,4.208120566753375,1.1001135689968147,1.3492576346582015,0.2924496273984299,84.95606251977674
2024-05-09,27.203681435520334,15.19737538386064,16.643854784939123,10.471755875268016,4.810160158450772,3.706643406840064,4.20880756950162,1.101640241770694,1.3492576346582015,0.2933656310627575,84.98654212187222
2024-05-10,27.258694707258886,15.205848417755668,16.645438707942024,10.464466012772744,4.810160158450772,3.6332097975805366,4.211441080036563,1.1041783352572685,1.4122138031710525,0.28769785838973033,85.03334887861524
2024-05-13,27.312272372254515,15.203959160197995,16.64519062361627,10.436585151239772,4.810160158450772,3.789382849992772,4.215963848129181,1.1098757635489283,1.3804325980353733,0.2855881111166871,85.18941063658227
2024-05-14,27.33523368344094,15.176383633219798,16.64715621481264,10.508548689118511,4.810160158450772,3.6726348624609337,4.228883316478135,1.1158107039573846,1.387547198496206,0.3001869195169086,85.18254537995222
