date,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,MAGNUM RESEARCH LTD,ABN AMRO CLEARING HONG KONG LTD,IFAST SECURITIES (HK) LTD,FUTU SECURITIES INTERNATIONAL,BOCI SECURITIES LTD
2024-05-09,40.01027189845626,14.383726367058122,12.469731845148253,9.485588081529263,7.709677332743153,5.147456209224533,3.977579798037139,2.1901620681573832,1.5227571647258864,3.1030492349200056
2024-05-10,40.01027189845626,14.383726367058122,12.469731845148253,9.485588081529263,7.709677332743153,5.151291869589082,3.9737441376725906,2.1901620681573832,1.5227571647258864,3.1030492349200056
2024-05-13,40.01027189845626,14.383726367058122,12.469731845148253,9.48942374189381,7.709677332743153,5.162798850682728,3.9200448925689066,2.2285186718028713,1.5227571647258864,3.1030492349200056
2024-05-14,39.90192947852628,14.409703609688393,12.492252382692524,9.506561794765089,7.723601134792979,5.172122948970821,3.927124557093743,2.232543412594388,1.5255072888123447,3.1086533920634425
2024-05-16,39.900396270835145,14.409149925475875,12.491772375392554,9.506196510833952,7.723304360055069,5.175766653230935,3.926973659689692,2.232457628453729,1.5254486721103795,3.1085339439226622
2024-05-17,39.90192947852628,14.409703609688393,12.492252382692524,9.506561794765089,7.723601134792979,5.172122948970821,3.927124557093743,2.232543412594388,1.5255072888123447,3.1086533920634425
2024-05-20,39.90346280405163,14.410257336454146,12.492732426883316,9.506927106770016,7.723897932339423,5.1761644352543295,3.919589995515528,2.232629203327962,1.5255659100192789,3.1087728493843745
2024-05-21,39.87651620547009,14.415796945619386,12.4975348987223,9.510581771589962,7.72686716285199,5.208907963017138,3.8903430690578182,2.237331685960129,1.526152369976239,3.1099679277349557
2024-05-22,39.87498332636917,14.415242793051315,12.497054485389286,9.51790430815868,7.726570137075504,5.212551793967355,3.882505392261821,2.237245681481564,1.5260937036910327,3.1098483785542705
2024-05-23,39.87038539608327,14.41358059094143,12.49561346697349,9.51680681151226,7.725679196744606,5.223481606157175,3.882057705826892,2.23698770771411,1.5259177318943327,3.109489786152431
2024-05-27,39.9202528571698,14.425835580495086,12.51124222280633,9.528709856557512,7.735342007948545,5.114561954509262,3.8792162905533,2.243634025191046,1.5278262572913295,3.1133789474777975
2024-05-28,39.92332569874566,14.426946002002106,12.512205269443472,9.529443324251625,7.735937432045947,5.107258195186554,3.8795148912946846,2.2438067278023817,1.527943860956339,3.1136185982712297
2024-05-29,39.94639741912929,14.436350881678136,12.517022727386484,9.533112357123635,7.738915928036552,5.070722525982159,3.869457964018276,2.2446706398235374,1.5285321509604533,3.114817405861478
2024-05-31,40.02567609289686,14.416368720690018,12.49969721588565,9.519917042919984,7.728204061498049,5.0675487328629,3.8641020307490246,2.241563665598688,1.5264164240869282,3.1105060128119013
2024-06-03,40.02105981055397,14.414706037261023,12.498255587981221,9.518819082079824,7.72731274433782,5.070808711334123,3.871345240571237,2.2413051392780847,1.5262403778617488,3.110147268740944
2024-06-04,39.890327966368574,14.417477389419545,12.500658485932242,9.43605534434873,7.7287983871804995,5.110235351523823,4.0374319933032465,2.2417360496150405,1.5265338108013227,3.1107452215069773
2024-06-06,39.90106782288825,14.42135907318681,12.504024095727518,9.43090343977972,7.730879247127747,5.088533952213935,4.0385190096936,2.2461858111057733,1.5269448065222466,3.1115827417544017
2024-06-07,39.90413741560289,14.422468509629532,12.504986031419019,9.431628960024433,7.731473984359344,5.081232404646116,4.015750666503062,2.2463586103810234,1.527062274522716,3.134901142911873
2024-06-11,39.90567238907505,14.423023291865139,12.505467054768252,9.428145109577663,7.731771387291353,5.154514258194235,3.942818742275441,2.2464450199891295,1.5271210153008294,3.1350217316629116
2024-06-12,39.902602560211825,14.42191377007173,12.50450504507353,9.427419829429473,7.731176604305688,5.161810449242902,3.9425154325439458,2.24627220742016,1.5270035382633624,3.134780563437381
2024-06-14,39.887260497765546,14.416368720690018,12.49969721588565,9.435329734784185,7.728204061498049,5.148291163356163,3.940999583599751,2.2838573196665877,1.5264164240869282,3.1335752786671196
2024-06-17,39.899533203618525,14.42080441896985,12.503543183376712,9.438232842819577,7.730581912822881,5.122952789990089,3.938366108821209,2.284560027968553,1.5268860792988477,3.1345394323137556
2024-06-18,39.892597902193394,14.422468509629532,12.504986031419019,9.439321968964094,7.731473984359344,5.123543953814251,3.9388205771064513,2.2848236550793284,1.527062274522716,3.134901142911873
2024-06-19,39.89566707942835,14.423578116783474,12.505948115125504,9.440048192715468,7.732068813104356,5.116244538024276,3.9391236142382393,2.2849994402905414,1.5271797605982236,3.1351423296915675
2024-06-20,39.82795677414912,14.52030669411336,12.506429212495043,9.440411346497335,7.732366261800995,5.089512718588416,3.9354282019017006,2.285087343039697,1.5272385104154205,3.135262936998911
2024-06-21,39.912404301834684,14.551094213757096,12.532946691992136,9.479703449895007,7.748761258352567,5.100304052139525,3.9437725210421277,2.289932431572848,1.5304767261522234,2.910604353261785
2024-06-25,39.918575303000274,14.553344011055067,12.534884456203477,9.481169141127145,7.749959322352811,5.08566982397182,3.9443822819735948,2.2902479292956945,1.530713358693565,2.911054372326553
2024-06-26,39.94938187857361,14.564575341049144,12.544558069612071,9.488486094486644,7.75594023990165,5.066442554721824,3.9474263012036754,2.292015394576707,1.4778731899912099,2.9133009358834556
2024-06-27,39.33631902805041,15.91627446668968,12.346086905666553,9.338365949256861,7.633231215130659,4.986284868391321,3.8469966273270435,2.2747408783836387,1.454491321092061,2.867208740011765
2024-07-03,39.97176002426523,14.569558402106692,12.545526252217945,9.489218411013205,7.756538839421124,5.055256656538145,3.909141216086367,2.3114871638929646,1.4779872514916865,2.9135257829666408
2024-07-04,39.97176002426523,14.569558402106692,12.545526252217945,9.489218411013205,7.756538839421124,5.05911563108512,3.9052822415393913,2.3114871638929646,1.4779872514916865,2.9135257829666408
2024-07-05,39.34182462418641,15.915900403915217,12.347814890644356,9.33967296711611,7.653290373623001,4.986982759586601,3.8133516303312622,2.2788574150223644,1.4546948948375233,2.867610040737154
2024-07-08,39.34331894599363,15.91650493807911,12.34828389809988,9.336229412958936,7.653581068800756,4.987172180315332,3.8134964729905505,2.278943972937849,1.4547501485611363,2.8677189612628142
2024-07-09,39.34331894599363,15.91650493807911,12.34828389809988,9.336229412958936,7.653581068800756,4.998567090095183,3.8021015632106985,2.278943972937849,1.4547501485611363,2.8677189612628142
2024-07-10,39.34481338132292,15.917109518168829,12.348752941185408,9.336584044735076,7.653871786062319,4.99495851050717,3.8022459840438616,2.2790305374290476,1.4548054064823166,2.8678278900630523
2024-07-11,39.32936485393505,15.923157846138237,12.353445332584503,9.355331408435264,7.6567801738412085,4.989256758438465,3.7542922142705284,2.314095562316406,1.4553582166655996,2.8689176333747457
2024-07-12,39.332354027021935,15.924368063365716,12.354384238830654,9.35604244724733,7.657362116654497,4.989635959884543,3.7545775539725277,2.3066710824754906,1.455468829120929,2.869135681426375
2024-07-15,39.332354027021935,15.924368063365716,12.354384238830654,9.35604244724733,7.657362116654497,5.004836678726536,3.739376835130533,2.3066710824754906,1.455468829120929,2.869135681426375
2024-07-16,39.32855384731144,15.924368063365716,12.354384238830654,9.35604244724733,7.657362116654497,5.008636858437035,3.739376835130533,2.3066710824754906,1.455468829120929,2.869135681426375
2024-07-17,39.271536065314024,15.941330441105897,12.367543927891626,9.36600835142085,7.665518614180752,5.0063635217180495,3.743359958488268,2.3091281109784494,1.4570191708343565,2.8721918380677263
2024-07-18,39.27303010076451,15.941936908669765,12.368014435310357,9.366364669250723,7.665810239049637,5.002749610099391,3.743502369838632,2.3092159588093,1.4570746012684919,2.872301106939194
2024-07-19,39.23445849542159,19.709875560712714,12.36425137804735,9.363514885497562,7.6634778612012955,5.001227487582979,0.02662250373618316,2.308513363260831,1.4566312758511641,2.8714271886883265
2024-07-22,39.24639949447501,19.71587425712497,12.368014435310357,9.183754797551277,7.665810239049637,5.002749610099391,0.190218616353589,2.2978028418280845,1.4570746012684919,2.872301106939194
2024-07-23,39.255360014794775,19.72037567621509,12.37083823178826,9.185851581524718,7.6675604543381555,4.981060364629601,0.19026204601335373,2.2983274634321105,1.4574072724622895,2.872956894801641
2024-07-24,39.25685383266082,19.721126112575867,12.371308989900315,9.186201138609462,7.667852234589091,4.977444527465277,0.19026928621809158,2.2984149236573033,1.4574627324305816,2.873066221893183
2024-07-25,39.24639949447501,19.71967862945204,12.368014435310357,9.183754797551277,7.665810239049637,4.97992337613696,0.190218616353589,2.3168247034634435,1.4570746012684919,2.872301106939194
2024-07-29,39.257953762464794,19.715928292852052,12.365662256145699,9.18200820865448,7.664352336552932,4.978976282157712,0.19018244011297597,2.3163840840880248,1.456797491265396,2.8717548457059374
2024-07-30,39.25646058457196,19.7151783967051,12.365191927671045,9.181658970593018,7.664060822595249,4.982590410719491,0.19017520651601114,2.316295980323712,1.4567420819126453,2.871645618391768
2024-07-31,39.26990327610967,19.721929516338697,12.369426172389318,9.150559810703264,7.666685246805437,4.984296612067058,0.19024032870484955,2.3170891555593265,1.4572409178791477,2.8726289634432285
2024-08-01,39.259447053952435,19.716678246048,12.366132620400998,9.148123331917688,7.664643872687793,4.982969465618367,0.21681622865667702,2.3164721945549074,1.4568529048334615,2.871864081329669
2024-08-02,39.243269630091,19.721929516338697,12.369426172389318,9.150559810703264,7.666685246805437,4.984296612067058,0.21687397472352848,2.3170891555593265,1.4572409178791477,2.8726289634432285
2024-08-05,39.259447053952435,19.716678246048,12.366132620400998,9.148123331917688,7.664643872687793,4.982969465618367,0.21681622865667702,2.3164721945549074,1.4568529048334615,2.871864081329669
2024-08-06,39.259447053952435,19.712874452562794,12.366132620400998,9.148123331917688,7.664643872687793,4.982969465618367,0.21681622865667702,2.3202759880401125,1.4568529048334615,2.871864081329669
2024-08-07,39.17309800621979,19.703880513483142,12.360490609962266,9.143949528440249,7.6611469022066965,4.980696000938348,0.330779047390562,2.319217369169758,1.4561882201216696,2.870553802067521
2024-08-08,39.14053101731974,19.70088435727144,12.358611083708777,9.138757626956599,7.659981954375018,4.957129761044677,0.39915538720068333,2.3188647108432843,1.4559667933129687,2.8701173079668187
2024-08-09,39.14053101731974,19.70088435727144,12.358611083708777,9.131154667200395,7.659981954375018,4.953328281166575,0.40295686707878514,2.3188647108432843,1.4559667933129687,2.8777202677230216
2024-08-12,39.14201899329564,19.701633310897414,12.359080911682753,9.131501799403868,7.660273158117732,4.9497149637068425,0.4029721859853497,2.318952865369844,1.4560221437017824,2.8778296678387707
2024-08-13,39.12417074505791,19.692649624029293,12.353445332584503,9.146337408652998,7.6567801738412085,4.936058285766616,0.4027884359440041,2.355894362272859,1.4553582166655996,2.87651741518501
2024-08-15,39.422273418117975,18.969719397439537,12.447571163369298,9.219855847860126,7.715120238138769,4.973668084040824,0.5130650679457047,2.373844861758638,1.4664471718149619,2.8984347495141676
2024-08-19,39.42378289318131,18.970445746173546,12.448047779673766,9.22020887525513,7.715415649351781,4.970029534917425,0.5130847131578852,2.373935756050427,1.4665033219363435,2.898545730302381
2024-08-20,39.41623667359645,18.966814558633498,12.445665063073413,9.214615751097417,7.713938819468756,4.9882194946738405,0.5129865021383689,2.3773096116634753,1.4662226143208603,2.89799091133392
2024-08-21,39.43435245616115,18.975531745191272,12.451385116056215,9.218850807243099,7.717484161443641,4.944551887058928,0.5132222717783861,2.378402227997462,1.4668964932173272,2.899322833852524
2024-08-22,39.43586285639433,18.97625853911047,12.45186202448279,9.203883249717668,7.717779753716647,4.956231762436398,0.5132419290312807,2.3784933246950373,1.4669526777535862,2.899433882661788
2024-08-23,39.61083395940297,19.073420788668727,12.515618055367078,8.78903599520241,7.757296333917152,4.95851001393811,0.5158698306426295,2.3906716875430334,1.47446376967259,2.914279565645302
2024-08-26,38.69288386326444,21.018965209178855,12.29368327410546,8.349570184320164,7.619739094839281,4.85923808281314,0.5067221035774013,2.34827879925769,1.4483176542548113,2.862601734388752
2024-08-27,38.74416284307053,21.04682126395924,12.309975870402573,8.20917492680184,7.62983739737348,4.865677943238175,0.5073936532248369,2.370323529718027,1.450237083470989,2.8663954887403102
2024-08-28,38.79257051100263,21.091337795528762,12.333793969491785,8.05433546515874,7.644600076446001,4.875092356443232,0.5083753896991384,2.374909777595252,1.4530430914535077,2.871941567180954
2024-08-29,38.791098836376676,21.09053765296919,12.33332606207066,8.054029907651802,7.644310063079784,4.878701112218661,0.508356103450467,2.374819680589238,1.4529879673248425,2.8718326142686834
2024-08-30,38.79698620495362,21.093738587523088,12.335197904799667,8.055252276803966,7.645470248591611,4.864264446002206,0.5084332572264397,2.375180109635664,1.4532084889382566,2.872268475525484
2024-09-02,38.80287536086689,21.096940493843324,12.337070315798261,8.056475017053124,7.646630786322207,4.849823396982522,0.5085104344253975,2.3755406481041383,1.453429077499457,2.872704469104671
2024-09-04,38.80876630493055,21.100143372372496,12.338943295325263,8.057698128568298,7.647791676431992,4.835377963163453,0.5085876350580084,2.3759012960444976,1.4536497330389344,2.87314059506651
2024-09-05,38.819079762229045,21.105750750508488,12.342222378298038,8.059839467587429,7.649824082519392,4.813884335798805,0.5011299150831563,2.380329132257486,1.454036041491279,2.8739041342268883
2024-09-09,38.845625268900434,21.120183417402806,12.350662314239068,8.065350997579065,7.655055233218001,4.805779091821723,0.501472600885745,2.3249713410308113,1.4550303495396995,2.8758693853826434
2024-09-10,38.84710108381084,21.12098581101553,12.351131538031208,8.061858235528215,7.655346062483201,4.805961671980769,0.501491652728428,2.3250596708581113,1.4550856287499085,2.875978644813788
2024-09-11,38.85300546499997,21.124195995246506,12.353008789787014,8.063083559498015,7.656509600560084,4.806692131368986,0.4673700649473401,2.3444118404216208,1.4553067876002543,2.876415765570215
2024-09-12,38.8618654028328,21.129013101698025,12.355825737629685,8.045919128441108,7.658255571000866,4.803987613769277,0.42947041167399397,2.382952685092721,1.4556386519569884,2.8770716959045437
2024-09-13,38.95217134166143,21.178112015115914,12.38453780360165,8.117948341887146,7.676051576209574,4.769437505416569,0.19047274382654028,2.38849011303605,1.4590212177112987,2.88375734153382
2024-09-17,38.95217134166143,21.178112015115914,12.38453780360165,8.117948341887146,7.676051576209574,4.769437505416569,0.17142546944388626,2.407537387418704,1.4590212177112987,2.88375734153382
2024-09-19,38.95217134166143,21.178112015115914,12.38453780360165,8.117948341887146,7.676051576209574,4.769437505416569,0.15237819506123224,2.426584661801358,1.4590212177112987,2.88375734153382
2024-09-20,38.95662344663629,21.18053260361235,12.385953315509395,8.118876196662725,7.676928923639322,4.75474307528629,0.15239561138738106,2.4306719027258814,1.4591879790341737,2.884086945506187
2024-09-23,38.97444204840965,21.19022049343494,12.391618600387453,8.122589737750127,7.688063585660256,4.756917875510163,0.10672572156593316,2.4241604163827795,1.4598554057054427,2.885406115193264
2024-09-24,38.97825368132271,21.18640886052187,12.391618600387453,8.122589737750127,7.688063585660256,4.756917875510163,0.10672572156593316,2.4241604163827795,1.4598554057054427,2.885406115193264
2024-09-25,38.975282491931864,21.188605229733426,12.390674026368773,8.12197057834262,7.687477548811385,4.764177955386332,0.10290624383634477,2.4239756302769226,1.4597441255303722,2.8851861697819627
2024-09-26,38.385491358694665,21.246098299446142,12.424294827637272,8.58350236323387,7.70833671711608,4.742709898830469,0.10318546919292722,2.449661255480534,1.4637049889218934,2.8930148214461444
2024-09-30,38.43811121759562,21.190392698496723,12.425244534812947,8.584158482063943,7.708925938701235,4.74307242931494,0.10319335664101802,2.449848506419487,1.4638168738337,2.893235962120394
2024-10-03,40.01624184028565,17.98260587236826,12.935380394085454,8.93659316060164,8.02542671635508,4.929848141578554,0.08753564093198402,2.550430476408747,1.5239159307704488,3.0120218266141774
2024-10-04,40.030576803820466,17.989047756652905,12.864388173360366,8.88407005041471,8.091986743948523,4.979377971805018,0.07164572621302184,2.5513441136269375,1.5244618410881872,3.0131008190698636
2024-10-07,38.26063077814957,21.98381675513171,12.22727360050265,8.407663178164485,7.6580552155951604,4.750028345728233,0.0037668741837654503,2.4182955572355813,1.438945938198402,2.8515237571104457
2024-10-08,38.05421335338488,19.343783964833367,12.161307037035789,8.362303544874885,7.61673974315889,4.739387985782585,3.02346727630557,2.3940091138618294,1.4686482928274889,2.8361396879347174
2024-10-09,38.08787585843806,17.1162630935944,12.17206484868166,8.369700783197,7.660976120103706,5.013570764845157,4.90107478657638,2.369877776869477,1.4699474493786846,2.83864851831547
2024-10-10,38.06646423776975,17.110388709954268,12.198951976979771,8.364995641357558,7.656669397532926,5.014500075329934,4.898319580311079,2.3685455176440695,1.4841121299182765,2.837052733202362
2024-10-14,38.04935226648666,17.102697097767265,12.193468196962534,8.361235335060023,7.65322750426865,5.027230205936626,4.896117644678966,2.397449373694025,1.483444978800972,2.835777396344282
2024-10-15,38.148567975703976,17.113595590611155,12.20123834135129,8.366563434069455,7.6581044336038975,4.966709923898758,4.899237638140134,2.398977120147899,1.4094210802912706,2.837584462182159
2024-10-16,38.10857040577976,17.095652525573268,12.128533245062275,8.35779135627632,7.650075152720663,4.965247015422222,5.055115739683258,2.3964618683258427,1.407943346756226,2.8346093444001674
2024-10-17,38.23434455761647,17.059879035723547,12.103153695478824,8.340302268696737,7.634066995944192,4.954856992962309,5.044537662518189,2.3914471545444558,1.4087338509402645,2.828677785575014
2024-10-18,38.212926052653394,17.050322258746622,12.096373627440656,8.335630113136013,7.6297904664591725,4.944612128043047,5.0939961802497855,2.3938420905999336,1.4079446920485108,2.8345623906228643
2024-10-21,38.21149900551281,17.04968552096863,12.095921892983768,8.335318822210487,7.62950553484589,4.948161935228,5.093805946906409,2.3937526934806006,1.4078921128912876,2.8344565349721145
2024-10-22,38.21149900551281,17.04968552096863,12.095921892983768,8.335318822210487,7.62950553484589,4.9406930115521845,5.101274870582225,2.3937526934806006,1.4078921128912876,2.8344565349721145
2024-10-23,38.20436536828735,17.04650254530737,12.093663726700376,8.341230245584637,7.628081195939755,4.943504406962425,5.100322522591143,2.400773337335929,1.4076292760006304,2.8339273752903935
2024-10-24,38.190106081450786,16.719156245264553,12.089149922627948,8.338116988932025,7.662557823758931,4.945391678753328,5.415670434619683,2.3998772796389454,1.4071038965207583,2.8328696484330385
2024-10-25,38.181555617416116,16.719144493261222,12.086443257152792,8.336250150194301,7.660842237398792,4.944284444497516,5.414457908653506,2.4179976431622228,1.4067888570381608,2.8322353912253693
2024-10-29,38.181555617416116,16.730339099550648,12.086443257152792,8.336250150194301,7.660842237398792,4.944284444497516,5.403263302364077,2.4179976431622228,1.4067888570381608,2.8322353912253693
2024-10-30,38.266788693534934,16.707271902046607,12.069778898344811,8.324756424483578,7.65027974013643,4.937467440662821,5.380907912692161,2.4146637938680007,1.4197547885981394,2.8283304056325136
2024-10-31,38.33013733239627,16.707271902046607,12.069778898344811,8.324756424483578,7.65027974013643,4.937467440662821,5.302653711745807,2.4146637938680007,1.4346603506831592,2.8283304056325136
2024-11-01,38.331565716227765,16.707894503443686,12.07022868220232,8.325066648978074,7.650564830059079,4.933924907451643,5.302851316694628,2.4147537770238596,1.4347138137227209,2.828435804196221
2024-11-04,38.33870923255715,16.71100820660151,12.072478104423395,8.326618118333394,7.651990598450518,4.916208280251453,5.3038395623941,2.4152037934193626,1.4349811887011443,2.8289629148679705
2024-11-05,38.325852819556296,16.705404376230966,12.068429747878245,8.361085629589002,7.6494245978369975,4.914559690475889,5.30206098525185,2.410667910645182,1.4344999854687015,2.8280142570668687
2024-11-06,38.32299700975611,16.704159590948347,12.067530481784699,8.360462612264545,7.648854609170727,4.917919183685027,5.30166590786651,2.4142139786636823,1.434393095241466,2.8278035306188904
2024-11-07,38.32728088407244,16.706026838445435,12.068879431186522,8.361397173072724,7.649709624027764,4.9072905868702215,5.302258546026064,2.4144838476735266,1.4345534365565948,2.8281196320687156
2024-11-08,37.69054730085614,16.422102424691282,11.86376486083976,8.219292481545052,7.519700296172902,4.823889571388071,6.882375478085183,2.3734489015670133,1.4248238749202429,2.7800548099343554
2024-11-11,37.74377253960662,16.315080592390014,11.88051844396386,8.2308994715205,7.5303193471620276,4.838037612716373,6.884758604297674,2.376800600958364,1.415832083782047,2.783980703602522
2024-11-12,37.81642933084422,16.38273368989004,11.940520796929306,8.28721542188857,7.568351094811939,4.866158521749517,6.528762683347268,2.3888045912942952,1.422982719238874,2.798041150005972
2024-11-13,37.769897423495266,16.38333765896704,11.940960998513555,8.287520939999528,7.568630111129463,4.873711157775523,6.532689993629521,2.422072234150485,1.4230351791992073,2.79814430314041
2024-11-14,37.768505042372446,16.38273368989004,11.940520796929306,8.28721542188857,7.568351094811939,4.877217972935311,6.532449167075867,2.421982944851678,1.422982719238874,2.798041150005972
2024-11-15,37.82986708573775,16.143492459231403,11.959920419819424,8.300679562752103,7.58064730530697,4.8851419312815985,6.646451607185848,2.425917911891683,1.425294622429854,2.802587094363366
