date,GOLDMAN SACHS (ASIA) SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,CLSA LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG),CITIBANK N.A.,CHINA INTERNATIONAL CAPITAL CORPORATION,CHEER UNION SECURITIES LTD
2025-01-10,1.8716085579007846,1.9634967519821116,0.0,0.4406687014409733,0.6971309690436679,1.1942539777541943,1.2053111293760386,0.36314746023449446,0.0003672116774782285,0.0002448077849854857
2025-01-13,23.20154684972611,24.72626247605797,0.9908154459295792,5.816830715942579,9.214958347745924,15.671049700180637,15.729395936596804,4.641111229231014,0.004817579153628424,0.0032117194357522824
2025-01-14,15.802850790076645,35.60589433697522,0.7414648324752143,6.235659154825428,9.193603117308829,12.445393077907044,10.665316674582701,5.3453245274603765,3.241054543250653,0.7234389451378914
2025-01-15,14.990719182750187,16.587855434486503,20.85314138153114,5.030635213581188,12.07026596564252,12.484132610855788,9.195650681739863,4.57097740856414,3.163051258151873,1.0535708626967977
2025-01-16,14.810426493952786,18.11837751872781,20.920559357101435,4.074785329643494,12.157386736678198,11.851516427722595,9.150300728152777,4.420095780968391,3.214336409633155,1.282215217419357
2025-01-17,15.01054005200354,18.261401828857192,20.765707316864898,4.028322095915832,12.195486427960656,11.820849779320694,9.07325559325297,4.347399803521476,3.1905441896192426,1.3064929126835
2025-01-20,15.221431231982946,18.818374804350654,20.68675622652996,3.8993259481484714,12.140999229099329,11.422105450101862,9.007438996205893,4.243588371908592,3.2584541069339807,1.3015256347383146
2025-01-21,15.144564304263552,18.979640627855197,20.590135608557432,3.9134419948554684,12.212452021135409,11.536556765887772,8.73676015794135,4.271564106752194,3.2432350051086627,1.371649407642966
2025-01-22,15.083516945680007,19.341894916215505,20.50713728872953,3.8861676790803967,12.401260050509654,11.505975933130328,8.40026006883192,4.169411492690375,3.33825530182328,1.3661203233090102
2025-01-23,15.038156016177675,19.37871312110889,20.445465809047526,3.8928243332074377,12.495810112602543,11.80058402186465,7.8682559914482155,4.2902192216346196,3.352292076204952,1.4376792967034915
2025-01-24,15.082249169376597,19.89453710245723,20.521058441673016,3.9309986122394496,12.533955639225217,11.224363060867377,7.6879172775037805,4.072137465775861,3.6097884298053224,1.4429948010761473
2025-01-27,15.020184879916371,20.136981843043298,20.436613151262335,3.958369511231848,12.483523696883235,11.256100711018421,7.676908682260172,4.125384389773809,3.393241768647913,1.5126913659625956
2025-02-03,15.262996250226834,19.52787732442963,20.408849139656382,4.011025508810729,12.458553346767061,11.687514655747156,7.650457373753435,4.11405777169166,3.368032318766845,1.5106363101502667
2025-02-04,15.308830136834054,18.978377044606724,20.293627933590905,4.210282951968018,12.352939949258344,11.621531046121348,7.6095414948741515,4.867056822727194,3.227255821663391,1.5305567983558748
2025-02-05,15.144166130511067,19.35361361119014,20.075346716247395,4.615284686052722,12.230013791575574,11.311159543771048,7.506303471248839,4.777170781012039,3.3974240966150266,1.589517171776149
2025-02-06,15.10784124096299,18.2021446031959,20.00785953600016,5.03620263242099,12.271736501202042,11.77464029608341,7.404777921734638,5.041744996501803,3.5700005071150938,1.583051764782966
2025-02-07,15.109576606646414,18.922409580715765,20.039921771636962,5.038654387051649,12.177904611545594,11.120392320986657,7.430128752564313,5.0165580321860626,3.5577416259253805,1.5867123107411996
2025-02-10,15.08285676119438,19.052131860377493,20.029807348445868,5.204586324201639,12.134693752856588,11.06311403527163,7.440979832717039,5.085837645794534,3.245951957215433,1.6600404819254015
2025-02-11,3.2692193002518,2.0835872858977527,2.1464311800302305,0.5803227747040237,1.3017001801136603,1.1482319555498575,0.8390339302424711,0.5451281237870533,0.27008924680305624,0.17813372783802284
2025-02-12,26.328679257739772,16.591102826684278,17.4339238806207,5.0302898948708314,10.66239232474597,9.313883200595999,6.808028742316405,4.4286631044760965,1.8916622079813679,1.511374559968576
2025-02-13,26.013584153322846,17.104216561231482,17.36498013868225,5.0746638967521775,10.499483692076513,9.335474992578499,6.7820796261264595,4.472939745726057,1.8471794760605735,1.5053977174431454
2025-02-14,25.818271438759922,17.475915598896496,17.374393929990806,5.109861215614572,10.337602010831166,9.28792556588807,6.794524669219956,4.451007960037985,1.8111587840665182,1.5393388266945125
2025-02-17,25.835926630197818,17.859999713663584,17.40795260351387,5.048472199987765,9.9475874204603,9.300008329786666,6.811552893494567,4.30267971840115,1.8127047468070236,1.6731157436872583
2025-02-18,25.92401519145619,18.10257385911554,17.408110637230887,5.127218960614751,9.610903997979227,9.509966240955388,6.794043927203382,3.942627943349518,1.810768891517568,1.7697703505775475
2025-02-19,26.05836840681468,18.38275950412311,16.929948528723983,5.204455011771035,9.497375548680912,9.49112123500328,6.82439713674199,3.9507988347376886,1.7903420569125614,1.8704337364907557
2025-02-20,26.13063115108488,18.901907520899293,16.323939569951033,5.299201325138237,9.523059866318036,9.34035906986323,6.830589273650311,3.967631456114019,1.7913891284064267,1.891291638574527
2025-02-21,26.230593029218173,19.012888023891612,16.083238122966982,5.452009616580191,9.465104436666518,9.373796215098718,6.597159111876216,3.925234294189512,1.9152408271139898,1.944736322398086
2025-02-24,26.314555184940602,17.99020566420197,16.15045862695136,5.535021335718456,9.282523403602445,9.412974352051497,6.608935509861176,3.943614544713059,2.698270204429428,2.0634411735300056
2025-02-25,26.31169767755464,18.05768412797685,16.14870484261076,5.6124079178309145,9.245647681361884,9.263545349347407,6.580576657005195,3.9504256643937494,2.756221126066382,2.0730889558522216
2025-02-26,26.15111383895929,17.984439346319732,16.06944015216573,5.630047465999095,9.22678929409528,9.582523967287564,6.501124091311225,4.213949131962079,2.6434761150979913,1.9970965968020127
2025-02-27,26.183951665376327,17.864404203477164,16.089618469983673,5.567283391113889,9.21378599820583,9.538493022892274,6.516172533691808,4.371038699868339,2.6556476741083594,1.9996043412823314
2025-02-28,3.1921146778400376,2.1798224275538853,1.9688992553267952,0.7076318206135588,1.146876293688676,1.1856480624376369,0.8001574477480918,0.5672371673455441,0.3210017919891939,0.24469315452344625
2025-03-03,25.915381094118096,17.655983124659667,15.984630781574996,5.715638190170431,9.306100581974105,9.625757368580928,6.4951507369411505,4.679413938780444,2.635387624120699,1.9865565590794882
2025-03-04,23.87513416319305,17.733547613547973,16.022043981857465,5.658496213231123,9.328861634999392,9.64828715942954,6.51035311344309,4.60616379377189,2.4495852469867865,4.167527079539695
2025-03-05,23.92066434695855,17.65680477243827,16.052598223010904,5.83709106966893,9.391792158514296,9.182900670970803,6.533562850869481,4.451396118100674,2.732948714279289,4.2402410751888
2025-03-06,23.98307952422903,17.55693511707765,16.09448358828373,5.898563463623384,9.46745903671064,9.206861225114386,6.551594470568396,4.195526051680625,2.7843538596949333,4.261143663017228
2025-03-07,23.98790671475307,17.71988800773924,16.09772300291304,5.87810118574368,9.486749810845604,9.208714334645927,6.551929073055223,4.021088197546402,2.786882417376448,4.261017255381363
2025-03-10,24.055343820934944,17.862466362901262,16.142978467191053,5.453510952258428,9.463091279554808,9.234602756414807,6.550611781877588,3.9071830218037276,3.125306946852414,4.204904610210967
2025-03-11,23.886057785845715,17.814377567464156,16.022801450439818,5.534368672401442,9.357381346298627,9.227563188688656,6.495968571736131,4.157619048598536,3.334179285010523,4.169683083516391
2025-03-12,23.724542543189774,18.761469386886517,15.919679305805312,5.610665922375027,9.162858108441709,9.37838283047908,6.441509362717801,3.620259966173398,3.237785413168473,4.142847160762907
2025-03-13,23.60761812927201,18.844494160164885,15.898829084849792,5.52219870163828,9.4848056923348,9.563203199216977,6.391280696605536,3.5926267402333485,3.23160102132199,3.8633425743623793
2025-03-14,23.799812203431028,18.987939299310945,15.973026140007812,5.214025368257589,9.471459318777368,9.822651075778023,6.425013469256327,3.1731364393271884,3.3150335453077857,3.817903140545933
2025-03-17,23.622071209776795,19.330006587771727,15.856339080032491,5.264143022466049,9.237484728075659,9.786758653142687,6.378077095055352,3.4103649310187047,3.25979836940291,3.85495632325762
2025-03-18,23.392758985825086,19.856391502345318,15.836277767698926,5.080323085236704,9.20540318630749,9.93798310328054,6.368071430825687,3.2480165364622913,3.382493399103823,3.6922810029141337
2025-03-19,23.415815430666566,19.69598602899152,15.832884748374893,5.152793387064589,9.211173903147268,10.080067777329148,6.369610669122068,3.1655058304214965,3.3846723157453082,3.6914899091371476
2025-03-20,23.25588521903578,19.7824379207959,15.86353795136897,5.242289156852392,9.187307799055086,9.950241342354964,6.409095607983548,3.1931596747604596,3.418378274798306,3.697667052994593
2025-03-21,22.900161255660297,19.96721168346463,15.880920569799986,5.282659190008006,9.19834569186626,9.801930699254651,6.41223517250304,3.4317221218489076,3.4221239944092687,3.7026896211849505
2025-03-24,22.8495180666338,19.666400503522922,15.90852096365408,5.294757744426847,9.190991981132932,9.779093451271528,6.421434371248572,3.823079352837153,3.3570788201650865,3.7091247451070806
2025-03-25,22.54445361974024,19.826060614411237,15.83564053963991,5.086572309374625,9.122748753550354,9.697507481472947,6.385240040721232,4.408894018535718,3.4007501914878246,3.692132431065916
2025-03-26,22.46511143397994,19.740891231497955,15.768398644653523,5.135340896552429,9.084011393218267,9.744047803037132,6.362946477026463,4.636487563577251,3.3863097975752106,3.676454758881826
2025-03-27,21.817987993811585,16.499893157575286,18.667546689183514,5.1977206312005055,9.011923487120029,9.592008537195744,6.310156627329638,5.704403899740535,3.440947530569602,3.757411446273558
2025-03-28,21.871237110877228,16.361099952385906,18.6305651955279,5.223682875496935,8.93522860967797,9.746668842220503,6.294793269905124,5.730679157653544,3.5200079388631207,3.6860370473917685
2025-03-31,2.7704316226363757,2.181313294519305,2.350041240565808,0.5754914991395519,1.1274300283996916,1.2546203184906681,0.7916118432369433,0.7605648195235528,0.4237897673768098,0.4129573109542273
2025-04-01,21.842735810879116,17.530797139913595,18.562420913629207,4.567537581970162,8.85396579824431,9.820583863005371,6.250853649531986,6.235639277734063,3.19910608831561,3.1363598767765817
2025-04-02,21.768115324420297,17.55941871747658,18.54512328478189,4.562806356650883,8.670949294704346,9.775814392111123,6.239329826260294,6.474795111609982,3.270210472189708,3.1334372197949016
2025-04-03,21.81627054035916,17.42377540655637,18.723279122428654,4.482950423308643,8.83721364667615,9.809604831872997,6.263755577048959,6.224040011787908,3.2786547755703617,3.1404556643907977
2025-04-07,21.96174947168494,16.14020652371154,20.168685997826426,4.26396417020012,8.993876668728182,9.846091920519822,6.305432784681367,6.14312449737392,3.161351342897916,3.015516622375767
2025-04-08,21.957834618286025,16.67274305580508,20.141992358729063,4.141954287476222,9.076831844482253,9.896539134676834,6.30092010105618,5.674111417118388,3.0623084919366717,3.0747646904332853
2025-04-09,21.764022251918284,16.548375358908316,20.95976890038596,3.7947529074155586,9.025755594361703,9.659429973352994,6.244647161545686,5.458285598064001,2.8658640255887526,3.6790982284587477
2025-04-10,21.753255151900316,17.926482419207314,19.837310565983227,3.7731929503467034,8.837379028509453,9.77972428169654,6.216854432894616,5.218082346548802,2.7432620035486885,3.9144568193643385
2025-04-11,21.920073973621605,16.94845363465375,19.930998722334934,4.0402871920840795,7.511441113664165,10.000808446132915,6.275142874844055,6.18418708179922,3.2120125169873748,3.9765944438779095
2025-04-14,22.34830483150506,20.235662540979334,16.143923725772208,4.414694780556451,7.624226282275538,10.00964599442615,6.3416561179578395,5.620994591624113,3.247834575150853,4.013056559752456
2025-04-15,22.335539262709595,18.744389856124837,16.190307348699555,4.331208355493817,7.84138679696626,10.105432900485468,6.365705043361691,6.161198795117327,3.9002450403017224,4.0245866007397355
2025-04-16,22.7822170035989,19.172198804854393,16.274744243207955,4.063780852887086,7.506335188317832,10.391515337856042,6.459445990129238,5.4158247605846785,3.8883618945872445,4.045575923976633
2025-04-17,22.925868979842285,21.119468247078654,14.785730097965333,3.73351233509796,7.716813774268348,10.613605997166301,6.522220087972654,4.688496010054466,3.854753945905477,4.039530524648524
2025-04-22,23.05719579843191,18.52094636459278,14.803264997966542,4.429148043436396,8.07479227494973,10.733748188108793,6.688586502576929,4.518823154209705,4.554488895047862,4.61900578067935
2025-04-23,23.096439433481347,20.757515222134213,13.17075840723463,4.482654505079598,7.667024449674662,10.428708624573726,6.704763862708855,4.419589727536891,4.658025173368277,4.6145205942078
2025-04-24,23.156574242430597,20.922357905127615,13.20967949462947,4.39442883948971,7.299012565126689,10.300214945642578,6.719503580691071,4.556219846625115,4.846322727481207,4.595685852755944
2025-04-25,23.090339516972318,21.367013630691947,13.128174705368215,4.297058584958643,7.346419533556833,10.243721030422211,6.673001384653671,4.877940145218037,4.411018294767289,4.5653131733908365
2025-04-28,22.975678614693827,20.424500600538956,13.038023361678086,4.7662164630367165,7.292966962228359,10.167431469002377,6.626176260628531,5.731218480969123,4.4448262159415695,4.532961571282456
2025-04-29,22.929751522608484,20.195192924153222,13.010951533855724,5.287282369564328,7.078931773360645,10.18354989823513,6.574438407566674,5.76176532633055,4.453587343283232,4.524548901042009
2025-04-30,2.7570591557837423,2.43447823236939,1.5668546412130957,0.7280786839143177,0.8239487316688008,1.2213085089807785,0.7920932857446137,0.6935307707659845,0.538012002321596,0.5234483664645685
2025-05-02,23.084202185250042,20.401805853062,13.067493567469912,9.622923811366343,6.837564168875086,6.7787514136040725,6.5919672958653335,4.917347952615462,4.4127132987093045,4.285230453182444
