date,DBS BANK (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,UOB KAY HIAN (HONG KONG) LTD,CITIBANK N.A.,HANG SENG BANK LTD,EVERBRIGHT SECURITIES INVESTMENT,ICBC (ASIA) SECURITIES LTD
2024-06-11,0.0,81.62422106125126,6.235308728234735,5.054110861568647,0.0,3.3619025018966546,2.270775076348594,0.0,1.4536817707001133
2024-06-13,0.0,81.62857657701944,6.229754822825596,5.0546097544447655,0.0,3.362234356352233,2.2709992252720914,0.0,1.4538252640858755
2024-06-14,0.0,81.62117330338067,6.23715809646436,5.0546097544447655,0.0,3.362234356352233,2.2709992252720914,0.0,1.4538252640858755
2024-06-17,0.0,81.60908981491447,6.226365155245625,5.079769073770941,0.0,3.36050290296135,2.270663018478747,0.0,1.4536100346288674
2024-06-18,0.0,79.94698638019338,6.081728988226065,4.974581582182905,0.0,3.2909164974174434,2.223644080474506,2.058632544001652,1.4235099275040561
2024-06-19,0.0,79.94650182753708,6.081875944588434,4.974701785897185,0.0,3.2909960177509303,2.2236978116825066,2.058682287939717,1.4235443246041484
2024-06-24,59.51672016655315,32.362308109618255,2.4589451346852136,2.017268103149713,0.0,1.3332212661461424,0.9008461863906547,0.8339964532668572,0.5766945801900192
2024-06-27,59.51555497671352,32.36363228795244,2.4588969946351718,2.0172286100410366,0.0,1.3331951649787908,0.9008285500555121,0.8339801256837694,0.576683289939758
2024-07-02,59.514972398902174,32.364294357676634,2.4588729253169914,2.0172088640665753,0.0,1.333182114778358,0.9008197321468949,0.8339719621319633,0.5766776449804021
2024-07-04,59.515846269896244,32.36476956949212,2.4574407082085425,2.017238483173234,0.0,1.3332016901748165,0.9008329590745582,0.833984207519606,0.576686112460879
2024-07-05,59.51613756593039,32.361991319633766,2.4574527359755542,2.0196955704837793,0.0,1.3332082154347162,0.9008373681367636,0.833988289395399,0.5766889350096293
2024-07-08,59.567741921894005,32.29550689889768,2.4615429758530745,2.0253657152531317,0.0,1.336323662309853,0.9016184526310179,0.8347114113975245,0.57718896176371
2024-07-09,59.56686652627933,32.295032290591216,2.461506801510101,2.0253359508838935,0.0,1.3377736039528958,0.9016052026266685,0.8346991446456637,0.5771804795102341
2024-07-18,59.564489597603384,32.29693080751897,2.4616515052616994,2.0254550136100904,0.0,1.3378522471884793,0.9016582049808365,0.8347482138164709,0.5772144100200678
2024-07-19,59.56419779927356,32.296282702856075,2.4616394459659228,2.0264248639683466,0.0,1.3378456932323566,0.9016537878799755,0.8347441244985522,0.5772115823252125
2024-07-25,59.561279973210404,32.29959925337133,2.461518859506289,2.0263255970344907,0.0,1.3377801572027213,0.9016096192515137,0.8347032335228904,0.5771833069003585
2024-07-29,59.560988206326684,32.299441030555705,2.461506801510101,2.0268055308720547,0.0,1.3377736039528958,0.9016052026266685,0.8346991446456637,0.5771804795102341
2024-08-12,59.560988206326684,32.299441030555705,2.461506801510101,2.0268055308720547,0.0,1.3318952840002516,0.9074835225793128,0.8346991446456637,0.5771804795102341
2024-08-13,59.56157174295266,32.29975747773711,2.461530917620613,2.0258456584948727,0.0,1.3319083329724664,0.9074924134639143,0.8347073224401771,0.5771861343181837
2024-08-21,59.561279973210404,32.29959925337133,2.462008721901983,2.025835734638797,0.0,1.3319018084543979,0.9074879679998369,0.8347032335228904,0.5771833069003585
2024-08-22,59.56332242143758,32.30070685648636,2.4591538728183475,2.0259052036731533,0.0,1.3314576022294597,0.9075190871630292,0.8347318567851894,0.5772030994068739
2024-08-23,59.6641598167027,32.35539015842819,2.463317083683863,2.029334948614965,0.0,1.1644172423986303,0.9090554665519325,0.8361450114374345,0.5781802721822829
2024-08-28,59.66357426820373,32.35507262022438,2.459367278777025,2.02931503257095,0.0,1.1693128518836349,0.9090465450140185,0.8361368054481461,0.5781745978781185
2024-09-04,59.66269596700479,32.35606841408267,2.459331074690091,2.0292851592378818,0.0,1.1692956385521784,0.90903316303548,0.8361244967662119,0.5781660866306992
2024-09-10,59.66211044723798,32.35673226036728,2.459306939224303,2.029265244171123,0.0,1.169284163279422,0.909024241935335,0.8361162911795816,0.5781604126049663
2024-09-13,59.66181769166421,32.356573489354204,2.459785560938308,2.0292552867843248,0.0,1.1692784257275057,0.909019781450925,0.8361121884466622,0.5781575756338626
2024-09-16,59.66181769166421,32.35559211081569,2.4607669394768155,2.0292552867843248,0.0,1.1692784257275057,0.909019781450925,0.8361121884466622,0.5781575756338626
2024-09-25,59.662988731197885,32.35622718495462,2.4583617447996713,2.0292951169178455,0.0,1.1697920751735014,0.909037623651216,0.8361285996199243,0.5781689236853294
2024-10-02,59.6594757504994,32.35824739738815,2.459198335490319,2.0291756312077114,0.0,1.170704537362951,0.908984099151455,0.8360793680327312,0.5781348808672848
2024-10-03,59.655377795841915,32.35602473905998,2.4658983236723775,2.029036248995177,0.0,1.170624122742288,0.9089216618675894,0.8360219385079631,0.5780951693127009
2024-10-04,59.66757030751434,32.3366698735194,2.4718410717549166,2.0294843314065387,0.0,1.1708826376308106,0.9091223836684891,0.8362065614915811,0.578222833013924
2024-10-07,59.664642297090474,32.33753664946593,2.474173376289049,2.029384740435316,0.0,1.1708251800110274,0.9090777711628645,0.8361655271153542,0.5781944584299807
2024-10-08,59.66376394999906,32.34098630242389,2.4765905197321727,2.024447731569592,0.0,1.170807943824706,0.9090643882649633,0.8361532175877946,0.5781859465978254
2024-10-09,59.67987109014305,32.3482447058842,2.4517351301693675,2.024994262012323,0.0,1.1711240212288856,0.9093098040170431,0.8363789498608845,0.5783420366842462
2024-10-10,59.69862489539244,32.36233782022288,2.4171535586997455,2.0256305962960135,0.0,1.1714920352915137,0.9095955455688325,0.8366417736179379,0.5785237749106429
2024-10-14,59.703022023564245,32.36864977213955,2.406037761864712,2.0257797949982654,0.0,1.1715783220467018,0.9096625422242056,0.83670339683152,0.5785663863308084
2024-10-15,59.69921114172582,32.37051169976269,2.4058841829452793,2.0256504881865207,0.0,1.1715035394578404,0.9096044778860236,0.8366499895219556,0.5809844805138819
2024-10-16,59.70126309456843,32.37997169357728,2.396637463310854,2.0257201128800117,0.0,1.1715438058193541,0.909635742377771,0.8366787464567869,0.5785493410095094
2024-10-18,59.70917909132821,32.3842650659068,2.380258288122239,2.025988710109259,0.0,1.1751367529611065,0.9097563541239216,0.8367896845827598,0.5786260528656981
2024-10-21,59.70829943246908,32.383787968313186,2.381696460140834,2.0259588624552722,0.0,1.175119440389218,0.9097429512393278,0.836777356671533,0.5786175283215448
2024-10-22,59.708006218609114,32.387557556706156,2.3782472235966927,2.0259489134327104,0.0,1.175113669645279,0.9097384836988879,0.83677324744851,0.5786146868626432
2024-10-23,59.70741979952853,32.38723946399251,2.3787149381671093,2.0259290156807275,0.0,1.17559320072938,0.9097295487496413,0.8367650291235399,0.5786090040285616
2024-10-24,59.6997973995733,32.38850593404876,2.3833213625165937,2.0256703804677123,0.0,1.177898170085371,0.9096134103786491,0.836658205587337,0.5785351373422901
2024-10-25,59.698331776543434,32.39016578830459,2.3832628522564487,2.0256206504972627,0.0,1.1778692528233348,0.909591079476023,0.8366376657264388,0.5785209343724677
2024-10-28,59.69334919647085,32.38844433307365,2.390428289002237,2.02545158686035,0.0,1.1777709447518598,0.9095151626077969,0.8365678377423534,0.5784726494909074
2024-10-29,59.69334919647085,32.39728155324553,2.383063938859005,2.02545158686035,0.0,1.1777709447518598,0.9095151626077969,0.8365678377423534,0.5769997794622611
2024-10-30,59.70038366893522,32.40159037642942,2.3710694041185123,2.0256902731396,0.0,1.1779097373877516,0.9096223430467139,0.8366664218140866,0.5770677751286998
2024-11-01,59.603512577224,32.34901487791419,2.3672220572911664,2.0224033457168886,0.0,1.3382605287999036,0.908146370799961,0.8353088293716546,0.5761314128822179
2024-11-05,59.61169493715918,32.353455745101954,2.3538190463601825,2.0226809808996693,0.0,1.3384442449746758,0.9082710409772441,0.8354235004238024,0.576210504103294
2024-11-08,59.61140267133468,32.353787404402226,2.3538075059927253,2.022671064044844,0.0,1.3384376828141598,0.908266587881506,0.8354194044869496,0.5762076790429055
2024-11-18,59.55971672710856,32.412929771663656,2.3517666420300953,2.020917311253949,0.0,1.336787335574399,0.907479077202341,0.8346950558084962,0.5757080793584982
2024-11-19,59.55271536310638,32.41352776695864,2.3583473873283642,2.020679748376019,0.0,1.3371199935581504,0.9073724012190927,0.8345969357327525,0.5756404037205992
2024-11-20,59.549506954687516,32.417658768446586,2.3582203311300702,2.020570884055106,0.0,1.3365581824618333,0.9073235164414066,0.8345519717404536,0.5756093910370251
2024-11-21,59.53521915244836,32.40988075110897,2.382137325427803,2.020086085461836,0.0,1.3357478439462052,0.907105820953521,0.8343517364380927,0.5754712842152105
2024-11-22,59.4570624426961,32.46433831462017,2.4133998265649113,2.0175669048448563,0.0,1.3335930327842396,0.9059746001515259,0.8333112447791949,0.574753633559005
2024-11-25,59.45735321619397,32.46449708077545,2.4134116292453758,2.017576771712845,0.0,1.3331105068218265,0.9059790308010175,0.8333153200700943,0.574756444379412
2024-11-26,59.454736357094085,32.46795850474522,2.413305409276908,2.0174879733750584,0.0,1.3325628071207714,0.9059391565156208,0.8332786438869066,0.5747311479854365
2024-11-27,59.452410453487694,32.47060039719122,2.4132109993762225,2.0174090480809497,0.0,1.332510676494538,0.9059037156528668,0.8332460455453496,0.5747086641711651
2024-11-28,59.4585163386265,32.48127105636798,2.3963418308041238,2.017616240149894,0.0,1.3321584706508807,0.9059967538323518,0.8333316216323016,0.5747676879359702
2024-11-29,59.44281802440104,32.47465102252512,2.420155561344467,2.017083546506079,0.0,1.3318067524520734,0.9057575514000561,0.8331116043419964,0.574615937029162
2024-12-02,59.41812450137811,32.480220802138824,2.4372330216374287,2.0211328689401253,0.0,1.330764772843456,0.9053812848351109,0.8327655160967512,0.5743772321302026
2024-12-03,59.389099551393564,32.469239518399235,2.460466789856442,2.03968503173892,0.0,1.33011471225509,0.9049390183258631,0.8323587214081541,0.5740966566227335
2024-12-04,59.39200077028309,32.465940570959155,2.460586986201928,2.0397846724606596,0.0,1.3301796897334082,0.9049832255321294,0.832399382991907,0.5741247018377172
2024-12-05,59.39374163767924,32.46689219570141,2.4582164863782716,2.0398444615666906,0.0,1.3297301546141447,0.9050097519291349,0.8324237818491206,0.5741415302819822
2024-12-06,59.396643310139005,32.4684783609158,2.4583365821809937,2.0399441178660433,0.0,1.324909633180183,0.9050539660466594,0.8324644497898166,0.5741695798814938
2024-12-10,59.396643310139005,32.48948594729265,2.4583365821809937,2.0399441178660433,0.0,1.303902046803339,0.9050539660466594,0.8324644497898166,0.5741695798814938
2024-12-12,59.406220841166025,32.50058830726604,2.4758349370081234,2.040273052751812,0.0,1.2650221133169703,0.9051999032908853,0.8325986821917242,0.5742621630084118
2024-12-13,59.40360848094603,32.504045167502866,2.4757260633479388,2.04018333271769,0.0,1.2644778787628268,0.9051600975569905,0.8325620690618905,0.5742369101037622
2024-12-16,59.407381963905756,32.51197355731925,2.474417417831805,2.027119735964102,0.0,1.2645582019258548,0.9052175958519812,0.8350581399667023,0.5742733872345382
2024-12-17,59.40041590822835,32.51011555101807,2.483898860906092,2.0268820377441386,0.0,1.2644099209790978,0.9051114508584734,0.8349602218072988,0.5742060484584924
2024-12-18,59.39693349297875,32.51407222033099,2.4837532395810658,2.026763209537139,0.0,1.2643357935454216,0.9050583876960212,0.834911271338438,0.5741723849921851
2024-12-19,59.38619861593142,32.526757493358375,2.4833043479620067,2.026396910259063,0.0,1.2636188260524075,0.9048948154383101,0.8347603768508581,0.5740686141475575
2024-12-20,59.38097764620404,32.53268943991745,2.483086026918957,2.0262187584801863,0.0,1.2635077343208008,0.9048152611218531,0.8346869884414508,0.5740181445952749
2024-12-23,59.38010757383234,32.533677996273994,2.483049643810524,2.0261890695624447,0.0,1.2634892209312503,0.9048020034290465,0.8346747582944167,0.5740097338659764
2024-12-27,59.39490227264156,32.52419661039339,2.476340288692446,2.026693899517113,0.0,1.2638040223561067,0.9050274370577421,0.8348827195487352,0.5741527497929104
2024-12-30,59.40999465603242,32.5339270597291,2.4500933239693365,2.027208887170549,0.0,1.264125157909942,0.9052574066432905,0.8350948651977337,0.5742986433476303
2025-01-02,59.414640009508076,32.53256136220448,2.4502849003127465,2.023457825194809,0.0,1.2642240016858077,0.9053281900302387,0.8351601624740086,0.5743435485898271
2025-01-03,59.41696295867674,32.529923570736415,2.4503806997196143,2.0235369368358476,0.0,1.2642734293705205,0.9053635858748665,0.8351928149415624,0.5743660038444328
2025-01-06,59.42102855682754,32.530194430254426,2.445660875771906,2.0236753970939763,0.0,1.2643599371194965,0.9054255352633449,0.8352499629039438,0.5744053047653623
2025-01-07,59.42654704431841,32.524417239664146,2.445888006625707,2.0238633377546424,0.0,1.2639885649463187,0.9055096229947694,0.8353275333631563,0.5744586503328495
2025-01-08,59.4486312482348,32.53259221503058,2.397899338982507,2.0246154496115962,0.0,1.280105526916767,0.9058461301646636,0.8356379593343979,0.5746721317246931
2025-01-09,59.4410742789399,32.52845674890982,2.3975945236941403,2.024358085287718,0.0,1.2926545662413897,0.9057309811486506,0.8355317350148845,0.5745990807635037
2025-01-10,59.434390868974255,32.51795530225272,2.3973249439914244,2.0241304713832697,0.0,1.3105970063448031,0.9056291429578198,0.8354377898567232,0.5745344742389883
2025-01-13,59.43177603069431,32.51261396268488,2.3962417977956947,2.0215972315372923,0.0,1.322271445985217,0.905589299464586,0.8354010344583505,0.5745091973796747
2025-01-14,59.43235708598383,32.50902109530391,2.3962652254814314,2.021616996381003,0.0,1.325217427266136,0.9055981532712152,0.8354092020451596,0.5745148142673115
2025-01-15,59.43264761788929,32.50918001391839,2.396276939496087,2.0216268789477874,0.0,1.3247350608582276,0.9056025802394517,0.8354132858984545,0.5745176227523168
2025-01-17,59.44339929562342,32.49403697194737,2.396710438565165,2.0219926018555205,0.0,1.3279083109630143,0.9057664084969531,0.8355644165444008,0.5746215560041571
2025-01-20,59.42073813850847,32.481649516218965,2.3957967587882525,2.021221772922807,0.0,1.3166496550230258,0.9542957805128477,0.8352458806472727,0.5744024973783627
2025-01-24,58.2923554109317,31.864352868230018,2.350301267380866,1.9828393527675423,1.898971239546932,1.2921263222940547,0.9361739781006989,0.8193848015942804,0.5634947591539083
2025-01-27,58.29123746533291,31.864221221927114,2.3502561927061647,1.982801325370778,1.898934820594146,1.2935399106178294,0.9361560239183513,0.8193690872244253,0.5634839523082851
2025-02-03,58.2741941065585,31.851070140443472,2.347172437249845,1.9822215882467076,1.8983796045986743,1.3286310979561191,0.935882307941847,0.8191295177465853,0.5633191992582487
2025-02-04,58.26553654635765,31.846338156390665,2.346823727379398,1.981927097640792,1.8980975700555482,1.3432903022482914,0.9357432677106412,0.8190078230029527,0.5632355092140593
2025-02-07,58.26832902663177,31.847864449228176,2.3469362031129792,1.9820220850493522,1.8981885397837426,1.3433546818437399,0.9357881148839721,0.8190470754208595,0.5584698240454086
2025-02-12,58.269725367147196,31.84862765051099,2.344596047977019,1.9820695821680452,1.8982340279178338,1.34338687395565,0.9358105400827121,0.8190667030407786,0.5584832071997736
2025-02-13,58.26553654635765,31.846338156390665,2.3444275026027794,1.981927097640792,1.8980975700555482,1.3504789765781489,0.9357432677106412,0.8190078230029527,0.5584430596608211
2025-02-14,58.26844533924157,31.847928022498472,2.344544543557702,1.9820260414724253,1.898192328862075,1.3455540923023985,0.9357899828619919,0.8190487103656827,0.5584709388376776
2025-02-17,58.26872460310577,31.84808066043818,2.344555780283947,1.9820355407519765,1.8982014263508045,1.3450812699776553,0.9357944678336634,0.8190526358300827,0.5584736154279233
2025-02-18,58.269283138864836,31.847427389163425,2.344578254059567,1.982054539584245,1.8982196215898754,1.3450941632749298,0.9358034379059789,0.8190604868717656,0.558478968685384
2025-02-19,58.272075978283425,31.848953832356163,2.3398976419668918,1.9821495392092578,1.8983106030178034,1.3451586334691479,0.9358482908471624,0.8190997443379762,0.5585057365121733
2025-02-26,58.27263457829396,31.849259138553816,2.3389614657059647,1.9821685402270677,1.8983288003499739,1.3451715282496102,0.9358572619513551,0.819107596282808,0.558511090385449
2025-02-27,58.27403112517571,31.850022429657056,2.3390175206512254,1.9798194702412681,1.898374295206794,1.3452037662823815,0.9358796904643338,0.8191272268035094,0.5585244755177216
2025-03-05,58.27403112517571,31.84954311483223,2.339976150300878,1.9798194702412681,1.898374295206794,1.3447244514575554,0.9358796904643338,0.8191272268035094,0.5585244755177216
2025-03-06,58.27486908543573,31.850001100163173,2.3400097983424755,1.9798479393553152,1.8984015931676064,1.3433058229749333,0.9358931480881438,0.8191390055675781,0.5585325069050427
2025-03-07,58.27626573942406,31.850764438318418,2.3400658805622876,1.9779780568784309,1.898447091513603,1.3428586843242538,0.9359155783212518,0.81915863759382,0.5585458930638728
2025-03-12,58.252531722606214,31.83348042190793,2.3367171583316777,1.977172491115566,1.8976739161114717,1.341832643918851,0.9834482093411941,0.8188250210754234,0.5583184155916753
2025-03-18,58.25727697926961,31.827927570869818,2.3369075075291827,1.9773335517709691,1.8978285008055455,1.3419419497310867,0.9835283211239868,0.8188917226379566,0.5583638962618459
2025-03-19,58.25755613609035,31.819454856045944,2.3369187055065685,1.978301385374245,1.8978375948071546,1.3491360697636396,0.9835330339882584,0.8188956465977034,0.5583665718261389
2025-04-01,58.259789486971606,31.816841099296067,2.337008293189206,1.9783772251697234,1.8979103499576617,1.349187789994116,0.9835707385284741,0.8189270396295311,0.5583879772636129
2025-04-07,58.26230221140077,31.813900383400316,2.3371090875429306,1.978462551890392,1.8979922061700287,1.3492459799935874,0.9836131595918571,0.8189623596675247,0.5584120603425903
2025-04-09,58.26509438165346,31.81542503695675,2.327636265098249,1.9828705398565034,1.8980831657987554,1.3497898827542585,0.9836602983986006,0.8190016077276244,0.5584388217557932
2025-04-22,58.26537361339816,31.815098266734715,2.327647420146434,1.9828800426369624,1.898092262241138,1.3497963515360898,0.9836650125277756,0.8190055327405376,0.5584414980381911
2025-04-24,58.26565284781927,31.814771493380604,2.3276585753015393,1.9828895455085052,1.8981013587707096,1.349802820379924,0.9836697267021351,0.8190094577910716,0.5584441743462409
2025-05-02,58.26704906007236,31.822722727548157,2.318129204760271,1.9829370612325152,1.8981468427264399,1.3498351655291663,0.9836932982517239,0.8190290836080751,0.5584575562712824
