date,GUOYUAN SECURITIES BROKERAGE (HONG KONG),FUTU SECURITIES INTERNATIONAL,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,VICTORY SECURITIES CO LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG),CITIBANK N.A.,VALUABLE CAPITAL LTD,BNP PARIBAS
2025-01-21,33.36668645710941,40.846228259921865,0.0,13.090755095347031,0.0,3.891935878965527,7.364535803402019,0.1148513433281989,1.2123376111136484,0.1126695508123077
2025-01-22,33.34342910486464,40.88745980707395,0.0,13.108183798361168,0.0,3.88922310963593,7.359402551602531,0.11477128928534384,1.1957265843792138,0.1018037547972202
2025-01-23,33.3351307630089,40.9121264284381,0.0,13.104091917788333,0.0,3.888255179708402,7.357570981189207,0.007466246344650227,1.2244644005226373,0.17089408299977188
2025-01-24,33.331259616860144,40.847652345580705,0.0,13.101740677607596,0.0,3.887803643934587,7.337638368731674,0.007465379303480111,1.2500362900382807,0.23640367794353687
2025-01-27,33.32407273028839,40.87284639147472,0.0,13.062426139779818,0.0,3.886965355669355,7.336056227064458,0.007463769618311114,1.274645989260465,0.2355233968444841
2025-02-03,33.30418674811134,40.87912178990423,0.0,13.053802386152194,0.0,3.88464582754891,7.33084965749309,0.15451661562560864,1.2863175430671878,0.10655943209743524
2025-02-04,33.301150701733306,40.84970434797022,0.0,13.086590616207616,0.0,3.88429169895289,7.321893996212671,0.15450252972059123,1.3036037641247913,0.09826234507792203
2025-02-05,33.306395129572756,40.812207565076484,0.0,13.110202119414986,0.0,3.8849034161786706,7.322218216027816,0.15452686153348832,1.3021513263957099,0.10739536580008538
2025-02-06,33.32130936832722,40.55849244355992,0.0,13.2943591019342,0.0,3.8866430333561373,7.327984742003027,0.15376681800277794,1.3027344154901839,0.15471007732653358
2025-02-07,33.39386107429122,39.87891681660095,0.0,13.629129771753629,0.0,3.8951055634273937,7.36305425474007,0.1723845990833579,1.4784281624359576,0.18911975766742428
2025-02-10,33.43275882869278,40.22655700741739,0.0,13.640845158311182,0.0,3.8996426506254656,7.372462881841743,0.1725853956843511,1.0974245052645593,0.15772357216252533
2025-02-11,33.43971439389842,40.549492158731084,0.0,13.696110780548493,0.0,3.9004539572506247,7.3931369652687335,0.1676281877910049,0.6940427993059572,0.15942075720568716
2025-02-12,33.44305409330565,40.9030947912462,0.0,13.642548906190832,0.0,3.9008435043506844,7.392210797022143,0.1676449291947384,0.3986567182811986,0.1519462604085607
2025-02-13,33.40218868583256,40.930420073067026,0.0,13.641672312251405,0.0,4.047364724169891,7.384009210269284,0.16744007714016151,0.28595059870906603,0.1409543185606045
2025-02-14,33.39552626439337,41.02946615194744,0.0,13.618174187301838,0.0,4.046557434271491,7.387522906806178,0.15494039036106527,0.26345424248594423,0.10435842243267164
2025-02-17,33.38581499590809,41.03332100914344,0.0,13.588457911506776,0.0,4.045380713612137,7.387036336973816,0.15572617865644175,0.25340750003115664,0.15085535416813795
2025-02-18,33.38803421644101,41.00779799171593,0.0,13.46140264142948,0.0,4.045649617993959,7.38752736775196,0.28868044851954483,0.2301591587973561,0.19074855735076005
2025-02-19,33.38969882546501,41.05471330461047,0.0,13.452933429168517,0.0,4.045851319741909,7.387895683677412,0.2878639001873772,0.20773522898654292,0.1733083081627481
2025-02-20,33.38387341992997,40.922931214249815,0.0,13.474679416615087,0.0,4.045145451599906,7.382452758865632,0.28698288144957274,0.3813353383208783,0.1225995189691484
2025-02-21,33.45614100818857,40.99403446108246,0.0,13.536319849466933,0.0,4.053902161831375,7.156148917835421,0.24763959485956216,0.3763326714207807,0.179481335314908
2025-02-24,33.55083808211744,40.272611518149745,0.0,13.739954495167723,0.0,4.065376667292879,7.168054772788945,0.22663180746028763,0.73308702277329,0.24344563424969212
2025-02-25,33.153059498615974,38.50063322731417,0.0,13.708236905395427,0.0,5.40491483402019,7.169700794937482,0.19919330552908512,1.5585229921331303,0.30573844205454415
2025-02-26,33.06566244964199,38.463323471427984,0.0,13.642476115586554,0.0,5.3906665681408725,7.149154502214608,0.5559191757143354,1.5642889858091586,0.16850873146449213
2025-02-27,33.056142052154385,38.462120637519654,0.0,13.613868920217579,0.0,5.389114465910047,7.147096089120208,0.5557591132467575,1.5514989898803766,0.22439973195099105
2025-02-28,2.7323320290334503,3.1904632548158176,0.0,1.1235179582340715,0.0,0.44544974546943067,0.5906237962368303,0.04593755747889452,0.1189271263663615,0.021132174003509335
2025-03-03,33.096028311876054,38.80462578418059,0.0,13.627824812689477,0.0,5.395617088597169,7.1606617261889465,0.5564297042763663,1.0600151416615107,0.29879743052988567
2025-03-04,33.05355889016772,38.96705551464613,0.0,13.741126876048373,0.0,5.388693335228548,7.144069854443587,0.5557156836229129,0.8176402343485233,0.33213961149421206
2025-03-05,33.058997595709265,39.15528637913025,0.0,13.735983472064353,0.0,5.389580002724819,7.144422644430214,0.6682048757805059,0.5989336348624131,0.2485913952981735
2025-03-06,33.09003242548134,39.06028688843184,0.0,13.862519121283947,0.0,5.394639584384647,7.150306138179192,0.672949584042078,0.5204414924944432,0.2488247657025104
2025-03-07,33.12631345342333,39.25232781950821,0.0,13.870298978519461,0.0,5.400554449229182,7.158970361335097,0.6844044501689828,0.2539109708994945,0.2532195169162414
2025-03-10,33.01470489687552,38.58932034931313,0.0,14.406909647530355,0.0,5.382359002051404,7.13485049211027,0.9294613445658206,0.26455802147161533,0.27783624608188906
2025-03-11,32.99313583815029,38.371978455070945,0.0,14.394213084603258,0.0,5.378842616920652,7.122799527062533,1.0303129515895955,0.49921177088807145,0.20950575571466104
2025-03-12,32.90748429681678,37.81293762130555,0.6526955425071043,14.057931847775349,0.9524277489783718,5.364878919653751,7.10676526709743,0.5010595042134487,0.456968773800457,0.1868504778517554
2025-03-13,32.985823229545474,37.30206289659249,1.1172313021778213,13.908339421600898,0.8882029896814126,5.377650448616389,7.121220827621307,0.627311831487699,0.45148950492123563,0.2206675477552763
2025-03-14,32.90964037968567,37.15940082390808,1.1515057206738684,13.751730125060401,1.2915537137287982,5.365230423993252,7.098221963784081,0.5718094036903875,0.45290374362208335,0.2480037018533837
2025-03-17,32.89078422866311,37.16675806860875,1.3104582920660386,13.661998346579793,1.2539800771050413,5.362156321876714,7.094154914013965,0.5723003003986216,0.44855162026994955,0.23885783041802064
2025-03-18,32.887553915029095,37.13364379660018,1.4167273679644468,20.059255379226244,1.3152402543725394,5.361629686617615,0.671124460849709,0.5796100930571356,0.44932601098352476,0.12588903529950976
2025-03-19,33.14280529849392,32.24130251892908,2.4842876231009057,20.366704607314297,4.768149651111001,5.4032431005757084,0.6656109269065176,0.36677471503274445,0.48415565563088697,0.07696590290493394
2025-03-20,33.1635937474209,29.866464189624153,3.4283544888830204,20.785533895647294,5.361239951801661,5.406632223561065,0.715547265734612,0.6823118696664081,0.4902365350015681,0.10008583265932688
2025-03-21,33.193317225285504,25.815831319827353,4.325217355388968,20.745100468785495,8.25971129421969,5.411478016644983,0.9739173533238338,0.6714619085971543,0.5088491006339962,0.09511595729302191
2025-03-24,33.21307098784565,24.012794921705492,4.410445879878167,20.42848109897467,9.992106492100293,5.4146984556000515,1.047232932872121,0.8976003322712226,0.46286538469486016,0.12070351405746971
2025-03-25,33.14039579857669,23.622933998423022,5.077079275714559,20.458006818345922,9.862461543041999,5.4028502818723325,1.0449414298782238,0.8064615895571506,0.4602030922431326,0.12466617234696525
2025-03-26,33.07955710454965,23.309550292793553,5.2225247062504785,20.551342690603732,9.758741009327812,5.392931801804364,1.0660733755665779,1.0223787735653154,0.45853503489620373,0.13836521064231003
2025-03-27,33.07520058368679,23.348459292657576,5.207843966179388,20.402944888836977,9.808488884438585,5.3922215619473945,1.1186122886103662,0.9965218071984059,0.46505956075412574,0.1846471656903914
2025-03-28,33.05832989824134,22.318876933265045,6.052562851488479,20.157247343447732,10.44436481676559,5.389471148579723,1.1221551895378938,0.8777511878370553,0.47058120851589097,0.10865942232125451
2025-03-31,2.7323320290334503,1.7897546558542032,0.5355460533227347,1.6607979405003983,0.9339631461902691,0.44544974546943067,0.0973720096950427,0.04609684095145781,0.04018635316324737,0.010136854591698833
2025-04-01,33.009447858803384,21.169486382832623,6.830589028841803,19.92207213865989,11.394157722859878,5.381501951646741,1.174713446932505,0.5445762063105689,0.4403121731159598,0.13314308999664548
2025-04-02,33.04201980703931,21.0185169919551,7.063458431238774,20.05027225356352,11.123355900904858,5.386812128410385,1.1692942827964536,0.5426466992536868,0.4341683412915102,0.16945516354640378
2025-04-03,33.00104387369822,20.701722442931366,7.0160992910684605,20.0533307315538,11.357584825876438,5.380131857168381,1.1735931039373557,0.6528450414028288,0.46976574909178964,0.19388308327135834
2025-04-07,33.1010842596531,20.283403372705827,7.865245315460961,19.247527169920726,11.747054435562179,5.396441355423623,1.1746794951662474,0.5247341082895509,0.4596571937607055,0.20017329405708142
2025-04-08,33.12919342496441,20.020312170281233,8.500161367030413,18.308325256737234,11.732296198222445,5.4010239685175785,1.1765014811593015,1.1879717522571493,0.4625209046463688,0.08169347618386286
2025-04-09,33.06322606593071,19.857847793225282,9.230352885738014,18.43067297772229,11.302463433736529,5.390269366595627,1.1758044458655394,1.039967765349915,0.45172613070691475,0.057669135129181946
2025-04-10,33.13001285402945,19.841071083100285,9.718950589137176,18.907349371003416,10.15288590295816,5.401157559334717,1.1806529728235864,1.0371216010313895,0.4501651698056412,0.18063289677617841
2025-04-11,33.13027287146604,20.17077621118266,10.437943219884207,19.258839153251785,8.572220729390295,5.408872491177143,1.1749084956411349,1.1649283786762281,0.45411080295335504,0.22712764637714736
2025-04-14,31.73739777109452,19.67496578164004,11.869959498112351,19.049430184778117,9.633754048862432,5.3884072255653805,1.169640524309872,0.9719552363272252,0.44992501181258787,0.054564717497472666
2025-04-15,31.615464937744132,19.67880420337811,13.590466091585718,17.925129387459513,9.3468894958413,5.384731061205882,1.168842553661237,0.789020096899678,0.4487960860049475,0.051856086219481914
2025-04-16,31.58674389771537,19.601793186154158,14.111021092386475,17.434188354949136,9.600063132364577,5.38796404827323,1.1695443255448836,0.5790149122247525,0.38655825105913877,0.14310879932827691
2025-04-17,31.524226173006863,19.599895001443176,13.980080276139464,17.24535949162418,9.993780557537075,5.384731061205882,1.169664524514726,0.5712697431747958,0.3813944760188565,0.1495986953349825
2025-04-22,31.536150199302597,19.59990811823573,13.936031330250845,17.12607343231057,10.169417589749896,5.386767833636611,1.1725737949573818,0.5517510634056123,0.3823610200947984,0.13896561805595897
2025-04-23,31.43379121447628,19.401847939621252,14.040421257069424,16.675468671260987,10.549499746224981,5.390225014947363,1.1725035332468314,0.5521051724972799,0.3834292256091392,0.400708225046461
2025-04-24,31.480934331848832,19.550432348849924,15.349458518947417,13.70178351445741,12.083209606633352,5.398309054470636,1.1808543543056664,0.725879329622473,0.40790153899602577,0.1212374018682632
2025-04-25,31.537068231486852,19.624917495147944,14.93682989766571,14.072930677597888,11.715113196595105,5.4079348214661245,1.1829599449184791,0.9900479057502048,0.40780335854133193,0.1243944708303582
2025-04-28,31.40982342413076,19.514798564237772,15.161231006881415,13.941556096616553,12.00657626947899,5.400534192054818,1.1805167093607845,0.8230950782139722,0.4031233735177539,0.158745285507183
2025-04-29,31.47391143498559,19.69504728046315,15.582894551575238,14.259951081242978,10.79197641187249,5.411553340085315,1.1845775438379396,0.8173399187804402,0.40394589884013415,0.37880253831672606
2025-04-30,2.212085348742409,2.0008860036915688,1.2824954433367322,1.1687701038011462,0.9043163611155215,0.44544974546943067,0.09757600133546528,0.0458301218816053,0.033318634602354,0.03835042839944419
2025-05-02,26.907784634994936,24.33214091947255,15.64327218743573,14.07629819287659,11.041451280115192,5.418446364928434,1.1960118216587567,0.5831177968668212,0.4044604293161356,0.397016372334857
