date,TIGER BROKERS (HK) GLOBAL LTD,THE HONGKONG AND SHANGHAI BANKING,GOLDMAN SACHS (ASIA) SECURITIES LTD,DBS BANK LTD,INTERACTIVE BROKERS HONG KONG LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,BNP PARIBAS,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,FUTU SECURITIES INTERNATIONAL,TOTAL_CCASS_PCT
2024-03-15,21.61381647492483,12.309792872977733,8.118689851733103,0.0,8.388967917966296,3.367411230568461,5.3079988444743655,3.0398888103815342,10.692980922712895,1.301396530097471,74.14094345583668
2024-03-18,21.613730318823237,12.30600200450786,8.118758776614374,0.0,8.376561439337618,3.3362227217935905,5.323506942760212,3.0398888103815342,10.699011849824057,1.3273295166754704,74.14101238071795
2024-03-19,21.613730318823237,12.30591584840627,8.119275713223901,0.0,8.37604450272809,3.3545739714318428,5.299383234315562,3.0398888103815342,10.685916122382674,1.360585771888453,74.15531429358157
2024-03-20,21.611662572385125,12.28688810105835,8.132802221173224,0.0,8.37604450272809,3.3608633668477697,5.296195458556804,3.0398888103815342,10.649989028020462,1.3965990223522529,74.15093308350362
2024-03-21,21.61105947967401,12.280343511269521,8.132888377274812,0.0,8.37604450272809,3.3664635134509924,5.299727858721914,3.0398888103815342,10.623625260934523,1.4261505651969497,74.15619187963235
2024-03-22,21.60787170391525,12.285471694748242,8.132802221173224,0.0,8.37604450272809,3.4558935468993752,5.336396929431002,3.000170847549449,10.602517016045454,1.4625945961686897,74.25976305865878
2024-03-25,21.60433930375014,12.28037556133931,8.132802221173224,0.0,8.37690606374397,3.4894944265187107,5.302879621230208,2.9639852848824733,10.557285062711735,1.501020217476955,74.20908776282673
2024-03-26,21.605200864766022,12.297233725737042,8.118737754525586,0.0,8.37690606374397,3.5221475890205767,5.317784626804938,2.9228888244249793,10.522994934279694,1.5469414196233788,74.2308358029262
2024-03-27,21.563587467699,12.35449238160364,8.11985778384623,0.0,8.37690606374397,3.556610029655792,5.310375202068367,2.917116365618581,10.523770339193987,1.599238173287318,74.32195380671689
2024-03-28,21.561605877362474,12.352870062210735,8.118737754525586,0.0,8.389312542372648,3.579786020982974,5.315547152846697,2.917116365618581,10.532041324946439,1.6246542232557892,74.39167132412192
2024-04-02,21.56057200414342,12.34555868311777,8.118651598423998,0.0,8.387934044747238,3.656034170888387,5.29800783830981,2.964071440984061,10.588387415385016,1.6682492106593363,74.58746640665905
2024-04-03,21.56057200414342,12.320666117622551,8.127267208582802,0.0,8.387417108137711,3.6621512541011385,5.300555991170378,3.0357533175053084,10.537469159346486,1.85822341466096,74.79007557527075
2024-04-05,21.55850425770531,12.294531181142428,8.125457930449453,0.0,8.377767624759851,3.669991459345649,5.289872634573461,3.0357533175053084,10.485993645642884,1.931628413213968,74.76950046433831
2024-04-08,21.55255948669573,12.273164467948595,8.145876926525817,0.0,8.377767624759851,3.6770562596758682,5.298505475952583,3.0357533175053084,10.44748186823303,1.93154225711238,74.73970768440917
2024-04-09,21.55255948669573,12.273681404558124,8.118651598423998,0.0,8.377767624759851,3.6770562596758682,5.308585739838383,2.9340891176314243,10.44748186823303,2.0031379775320395,74.69301107734844
2024-04-10,21.496041084053978,12.269028975072368,8.120116252150995,0.0,8.387417108137711,3.6774870401838093,5.301381538935795,2.917116365618581,10.402594539305662,1.9727248736714622,74.54390777713036
2024-04-11,21.49337024490475,12.271096721510482,8.11899622283035,0.0,8.387417108137711,3.630187340411976,5.3006061340215025,2.917116365618581,10.37717848933719,2.011064338878139,74.50703296565068
2024-04-12,21.49828114269527,12.282383170818514,8.124768681636748,0.0,8.38827866915359,3.6307904331230927,5.321025130097867,2.917116365618581,10.253975264066298,2.074475229646935,74.49109408685689
2024-04-15,21.503795133196903,12.288241785726502,8.118651598423998,0.0,8.38879560576312,3.6290673110913314,5.332225423304312,2.917116365618581,10.210207964459574,2.1237565197552923,74.51185770733962
2024-04-16,21.514995426403345,12.288069473523326,8.118823910627174,0.0,8.382333898144017,3.659394258850321,5.302004619862479,2.917116365618581,10.107165266960282,2.1893213130637896,74.47922453305331
2024-04-17,21.514995426403345,12.26549657490726,8.131661169763792,0.0,8.382333898144017,3.6698191471424737,5.3096725129038145,2.9424462594854637,10.066499587010727,2.261089345686625,74.54401392144752
2024-04-18,21.51490927030176,12.269632067783485,8.126233335363747,0.0,8.382333898144017,3.67042223985359,5.325266767291249,2.9441693815172245,10.005414910984808,1.5337595360804093,73.77214140732029
2024-04-19,21.51490927030176,12.291084937078907,8.122959403503401,0.0,8.3875032642393,3.6643051566408387,5.290235696385554,2.967776153352347,9.99128531032437,1.351453225120121,73.5815124169466
2024-04-22,21.51490927030176,12.291601873688435,8.121236281471639,0.0,8.3875032642393,3.6355290187104345,5.316944087877845,2.9895736470541205,9.968540099505129,1.3559333424026991,73.58177088525136
2024-04-23,21.514995426403345,12.280487736583579,8.118823910627174,0.0,8.387847888645652,3.62036554483094,5.317891804995313,2.9895736470541205,9.939591649371547,1.3748015286504793,73.54437913716215
2024-04-24,21.49897039150797,11.56056769633834,8.124768681636748,0.0,8.387847888645652,3.652070990215338,5.324095044309652,2.977253324527031,9.844992249827882,1.385657197450572,72.7562234644592
2024-04-25,21.48010220526019,11.022862469273504,8.118651598423998,0.0,8.387847888645652,3.7041092755745124,5.313842468220676,2.9371907372885935,9.799071047681457,1.4733641088671945,72.23704179923578
2024-04-26,21.48010220526019,11.023120937578268,8.118737754525586,0.0,8.387847888645652,3.7428795212891295,5.313583999915911,2.917116365618581,9.75467739321619,1.542461302340801,72.28052736839031
2024-04-29,21.48010220526019,11.58144711062159,8.121753218081167,0.0,8.387847888645652,3.814130617302437,5.2997990236618255,2.917116365618581,9.756486671349537,1.5915702802459823,72.95025338078696
2024-04-30,21.47803445882208,11.575215784418134,8.118823910627174,0.0,8.394309596264755,3.7357285648573226,5.3052268580618716,2.942963196094992,9.713753244961872,1.3598965230757487,72.62395213718395
2024-05-02,21.476397492891905,11.559793842233876,8.124768681636748,0.0,8.395774249991751,3.589004723852894,5.293130541398911,2.917116365618581,9.812574293483351,1.3864326023648643,72.55499279347288
2024-05-03,21.476139024587145,11.55774332701608,8.124768681636748,0.0,8.396721967109219,3.4984546610838665,5.297454371513209,2.917116365618581,9.892871780163402,1.3680813527266122,72.52935153145485
2024-05-06,21.472003531710918,11.563774254127242,8.122959403503401,0.0,8.396721967109219,3.4984546610838665,5.307965415906949,2.917116365618581,9.892871780163402,1.3547271569804664,72.52659453620404
2024-05-07,21.46795419493628,11.562282375072144,8.122614779097049,0.0,8.396291186601278,3.4984546610838665,5.3002975228656135,2.917116365618581,9.892871780163402,1.3496439469867723,72.50752681242498
2024-05-08,21.46433563866958,11.565470150830901,8.118737754525586,0.0,8.395429625585399,3.482515782290079,5.302192957100551,2.9262489123869124,9.887088465688203,1.3997006420094222,72.54171992908664
2024-05-09,21.46433563866958,11.479314049242864,8.122787091300223,0.0,8.394654220671107,3.510258047001427,5.3061561377736,2.9288335954345537,9.870201869776949,1.4488096199146037,72.52535026978491
2024-05-10,21.46442179477117,11.455879589610918,8.118651598423998,0.0,8.39310341084252,3.4913037046520587,5.3106362550561785,2.9735486121587456,9.86572175249437,1.5176483450834461,72.5909150630934
2024-05-13,21.46442179477117,11.455028884263838,8.118651598423998,0.0,8.39310341084252,3.448828746569156,5.318217991995926,2.990435208070001,9.819025145433653,1.5395319948868078,72.54724477525707
2024-05-14,21.46536951188864,11.422720346168322,8.118737754525586,0.0,8.39310341084252,3.482515782290079,5.304088391335488,2.990435208070001,9.80946181815738,1.54866454165514,72.53509676493316
2024-05-16,21.462181736129878,11.412898550587288,8.118651598423998,0.0,8.39310341084252,3.4779495089059127,5.301938279664257,3.044885864273641,9.75018642026481,1.540393555902688,72.502188924995
2024-05-17,21.462181736129878,11.41979103871433,8.118737754525586,0.0,8.39310341084252,3.4764848551789163,5.304264494407134,2.9741517048698616,9.767676108887184,1.3553302496915827,72.271721353247
2024-05-20,21.467162818690653,11.410607278943496,8.134367449687998,0.0,8.394983936473558,3.5365524615616764,5.320964519948271,2.9177699632005165,9.790891414766621,1.4094073725989271,72.38270721587172
2024-05-21,21.466301064636813,11.422068607859593,8.120493209421143,0.0,8.394983936473558,3.533881023994766,5.302445597682019,2.9558594923803274,9.779602436661293,1.4638702288017336,72.43950559791125
2024-05-22,21.466818117069117,11.426980605966493,10.356510582038167,0.0,8.396190392148938,3.531123411022472,5.307616122005071,3.013166136960812,9.77934391044514,1.471970716907847,74.74971999456406
2024-05-23,21.46138906652991,11.42508474704804,10.356596757443551,0.0,8.396190392148938,3.5379312680478225,5.3125798253552,2.9595650348118476,9.791925519631231,1.477830644473972,74.7190932554905
2024-05-24,21.46138906652991,11.424998571642655,10.35780321311893,0.0,8.396190392148938,3.523626150754048,5.31154572049059,2.988175269399398,9.800715410980418,1.5176436817614667,74.78208747682635
2024-05-27,21.46138906652991,11.420689801373445,10.36004377365892,0.0,8.396190392148938,3.5076837007579726,5.305771968329849,2.9177699632005165,9.813210844761127,1.5176436817614667,74.70039319252214
2024-05-28,21.46130289112453,11.442836880557183,10.353149741228183,0.0,8.396190392148938,3.397551532676981,5.339208025618914,2.9177699632005165,9.826912734217212,1.6031296839025808,74.73805184467504
2024-05-29,21.464749907339893,11.462941602633315,10.352089783741958,0.0,8.396535093770474,3.392811885380851,5.352048161021158,2.996361932910896,9.812607616923437,1.6047670166048804,74.83491300032686
2024-05-30,21.464749907339893,11.455475020809205,10.350969503471964,0.0,8.396535093770474,3.382384661329364,5.350152302102706,2.9177699632005165,9.816313159354955,1.5966665284987667,74.73101613987785
2024-05-31,21.46130289112453,11.465557543239155,10.350969503471964,0.0,8.396879795392012,3.3783344172763075,5.3422241648073605,3.008081788043145,9.813038493950357,1.6059734722802592,74.8223620695851
2024-06-03,21.46130289112453,11.457353644646581,10.35900105125377,0.0,8.396879795392012,3.390140447813941,5.336536588052004,2.98739969075094,9.7888232050374,1.6633662922661279,74.8408036063373
2024-06-04,21.55187324218331,11.47090576124811,10.360789018564681,0.0,8.396879795392012,3.400136794838507,5.336278061835851,2.98739969075094,9.82768831286567,1.6622460119961335,74.9941966896752
2024-06-05,21.55195941758869,11.482375707704746,10.351128755621113,0.0,8.396879795392012,3.428660854020673,5.339811253456603,2.9512060204895816,9.843630762861743,1.419059018001956,74.76471158513712
2024-06-06,21.55230411921023,11.49062958803244,10.39507821236705,0.0,8.396879795392012,3.4589084213105226,5.330504309675111,2.9177699632005165,9.864485210964718,1.3982907453043667,74.80485036545697
2024-06-07,21.55230411921023,11.490543412627058,10.394130282907824,0.0,8.396707444581244,3.462096911309738,5.316026324518135,2.959306508595695,9.872671874476215,1.3982907453043667,74.8420776235305
2024-06-11,21.55161471596716,11.48873372911399,10.437217985599917,0.0,8.396707444581244,3.448739723475189,5.305254398845112,3.0413454945214418,9.864054333937796,1.3812280150382976,74.91489584108014
2024-06-12,21.55161471596716,11.451019062947601,10.445029786097994,0.0,8.396707444581244,3.3743703486286343,5.307753485601253,3.1152839923410744,9.809505302329606,1.3816588920652186,74.83294303055979
2024-06-13,21.58436137001315,11.422925880792354,11.108395130434664,0.0,8.396707444581244,3.3896233953816357,5.321563439015691,3.1152839923410744,9.816226983949573,1.3845888558482808,75.53967649235767
2024-06-14,21.546444191644103,11.195754585888828,11.106270906691943,0.0,8.396707444581244,3.396603603217755,5.314324704963419,3.134931984768669,9.825103050704143,1.3761436661206305,75.29228413858074
2024-06-17,21.49379101895437,11.195274588880839,11.087657019128958,0.0,8.396707444581244,3.421766821589938,5.311653267396509,3.093395439373491,9.841993430159445,1.3767468939583198,75.2189859240231
2024-06-18,21.49379101895437,11.253787689136702,10.989760896858467,0.0,8.396707444581244,3.4261617672645315,5.310360636315746,2.974904256970233,9.860262616100893,1.3767468939583198,75.0824832201405
2024-06-19,21.490861055171305,11.37003796629835,10.974938727132386,0.0,8.396707444581244,3.3425716240418692,5.321649614421075,2.9766277650779167,9.860779668533198,1.377263946390625,75.11143781164796
2024-06-20,21.490861055171305,11.371399537703422,10.951326666057119,0.0,8.396707444581244,3.3809196794378336,5.306396567668074,2.9195796467135846,9.866122543667016,1.3789012790929245,75.06221442009252
2024-06-21,21.490861055171305,11.454558803899161,10.967958519296268,0.0,8.396707444581244,3.403842337270027,5.312859723071888,2.960254438054921,9.86681194691009,1.378211875849851,75.23206614410476
2024-06-24,21.490861055171305,11.467398939301406,10.952360770921729,0.0,8.396707444581244,3.418233629969186,5.310791513342667,2.9874858661563244,9.862761702857034,1.4460319198872067,75.33263284218809
2024-06-25,21.490861055171305,11.427309278962628,10.933919234169514,0.0,8.396707444581244,3.4502047053667195,5.333627995769477,2.988175269399398,9.796320465305824,1.5046311955484544,75.32175664427456
2024-06-26,21.490947230576687,11.427136928151858,10.926594324711857,0.0,8.396707444581244,3.4540825986090082,5.3347482760394715,2.982142991022505,9.793821378549683,1.5014427055492394,75.30762387779156
2024-06-27,21.49387719435975,11.428860436259543,10.910738050121168,0.0,8.396793619986626,3.4594254737428276,5.32380399955568,2.9543945104887963,9.74839453065384,1.5386704806752085,75.25495829584344
2024-06-28,21.49387719435975,11.428860436259543,10.881266061479774,0.0,8.396793619986626,3.465371576714337,5.305190111992695,2.9265598545497036,9.722800435254737,1.5521138439151416,75.1728331345123
2024-07-02,21.49387719435975,11.384049225459766,10.83938481446306,0.0,8.394983936473558,3.46399277022819,5.309140047873885,2.9265598545497036,9.668251403646547,1.6012338249841287,75.08147307203859
2024-07-03,21.493360141927447,11.364659759248323,10.764412211778817,0.0,8.389296359718204,3.6439270166703737,5.294404053553189,2.9265598545497036,9.51727209341345,1.7177429730635505,75.11163446392305
2024-07-04,21.4936186681436,11.294461618723984,10.748900638809662,0.0,8.388262254853593,3.6982175220624116,5.3164534098272185,2.9313856772512183,9.402141751820176,1.745577629002643,75.0190191704945
2024-07-05,21.4936186681436,11.306048246679511,10.73550898081296,0.0,8.388262254853593,3.6899446831455296,5.347070669606167,2.9313856772512183,9.328117078595158,1.5742609230988778,74.79421718218661
2024-07-08,21.493963369765133,11.332504096132457,10.696730048390075,0.0,8.388262254853593,3.632293336943508,5.309868574751002,2.9313856772512183,9.260469385368571,1.6072661033610218,74.65274284681658
2024-07-09,21.494308071386673,11.356719385045414,10.62727267165042,0.0,8.388262254853593,3.6015287172213535,5.311866292998619,3.20861195637215,8.906029943023407,1.5722788887750416,74.46687818132666
2024-07-10,21.446394545993066,11.48219077528479,10.62417035705659,0.0,8.394897761068174,3.683653878552484,5.2942473866662,3.259455445548821,8.739452884415773,1.605456419847954,74.52991945443385
2024-07-11,21.446394545993066,11.464283526045955,10.566001958422262,0.0,8.382660853503621,3.6856359128763208,5.31186422478889,3.259455445548821,8.648624007140839,1.6428565457846913,74.40777702010446
2024-07-12,21.446394545993066,11.451660035612848,10.559753035076234,0.0,8.364564018372942,3.6838262293632527,5.3036742866119875,3.259455445548821,8.650175164437753,1.6861165992875535,74.40561936030446
2024-07-15,21.445791318155376,11.455482431894069,10.519467239514801,0.0,8.34560542918842,3.7086447461138983,5.3359900636310575,3.259455445548821,8.61018977633949,1.6499229290261948,74.33054937941212
2024-07-16,21.445791318155376,11.465909655945556,10.943017805820787,0.0,8.329059751354656,3.715280252328481,5.310499378718415,3.259455445548821,8.542542083112904,1.1309746378026169,74.14253032878761
2024-07-17,21.445791318155376,12.348772375336289,10.582029032666425,0.0,8.329008046111424,3.722346635569984,5.3198063224999075,3.2595416209542045,8.535154265609316,0.862882951652409,74.40533256855534
2024-07-18,21.55781934515482,12.304838774864944,10.555012008973618,0.0,8.31530615665534,3.794647800687318,5.332594407957298,3.249545273929639,8.505251399941004,0.8525419030063066,74.46755707117029
2024-07-19,22.16809810807992,12.580369540245318,10.823433582527404,0.0,8.526334454578153,3.9492133607578848,5.47880875646745,3.3415364182143046,8.706769534432176,0.8765878357032955,76.45115159100591
2024-07-22,22.146830522777627,12.70593690846759,10.812839134909066,0.0,8.507105012867331,4.057412200983289,5.501760025606172,3.3415364182143046,8.685767793946164,0.8770309103970932,76.63621892816865
2024-07-23,22.217722473785265,12.710617549532872,10.812943700536803,0.0,8.504446564704546,4.17792851769627,5.527330220644995,3.3415364182143046,8.631712681302842,0.8772081402746124,76.80144626669251
2024-07-24,22.23190086398679,12.713275997695659,10.812855085598043,0.0,8.504446564704546,4.354538090644044,5.49702391158923,3.3415364182143046,8.532818409647188,0.8778284448459291,76.86622378692573
2024-07-25,22.23225532374183,12.736609019990555,10.816311068209664,0.0,8.504357949765787,4.41187195602147,5.516873657871368,3.3415364182143046,8.43693704590936,0.8092404822460413,76.80599292197037
2024-07-26,22.205848071991486,12.786056155818383,10.812943700536803,0.0,8.509143156458801,4.43703859862918,5.501586517556081,3.3415364182143046,8.382527473511,0.8108355511437132,76.78751564385975
2024-07-29,22.205848071991486,12.786056155818383,10.812943700536803,0.0,8.500458892460367,4.444305023607463,5.488737351435947,3.3415364182143046,8.39440187530478,0.8119875453475872,76.78627503471712
2024-07-30,22.205848071991486,12.786410615573422,10.812855085598043,0.0,8.492483547972007,4.46034432752294,5.523519778278334,3.3415364182143046,8.397237553345086,0.8140256889390568,76.83426108743467
2024-07-31,22.205848071991486,12.787119535083496,10.846351532449152,0.0,8.484508203483648,4.446963471770249,5.522545013951978,3.3415364182143046,8.330599119397908,0.7088397566314768,76.67431112297369
2024-08-01,22.205848071991486,12.788182914348612,10.845908457755353,0.0,8.47653285899529,4.45458435650357,5.492681779590012,3.3415364182143046,8.218412606928323,0.711143745039225,76.53483120936617
2024-08-02,22.509354237242928,12.787119535083496,10.850161974815812,0.0,8.468114439813132,4.352411332113815,5.472743418369115,3.3415364182143046,7.887613040538942,0.7122071243043395,76.38126152049588
2024-08-05,22.509354237242928,12.789955213123802,10.863154165447103,0.0,8.459252945937177,4.267252375965891,5.479212308898561,3.3415364182143046,7.891600712783122,0.7254993651182712,76.32681774273115
2024-08-06,22.509354237242928,12.790841362511395,10.866964607813765,0.0,8.452340980713933,4.326269925179749,5.4881624177132755,3.3415364182143046,7.783313257618957,0.7267399742609049,76.28552318126921
2024-08-07,22.562523200498656,12.800411775897427,10.859698182835482,0.0,8.450214222183703,4.358437147949464,5.487275736636048,3.3415364182143046,7.6958503130632865,0.6792423670857887,76.23518936436415
2024-08-08,22.579360038862966,12.778066455709943,10.860066998210598,0.0,8.444897325858133,4.233047009604707,5.481692995494196,3.3415364182143046,7.656859740009087,0.6806602061059415,76.05618718806988
2024-08-09,22.61480601436679,12.77877537522002,10.858826389067964,0.0,8.439580429532558,4.188916770102455,5.493124322594178,3.3415364182143046,7.622122684015345,0.6824325048811324,76.02012090799474
2024-08-12,22.61480601436679,16.5414902675542,10.908982444405869,0.0,8.439580429532558,4.1704848628404685,5.491972328390304,3.3415364182143046,7.510822320933356,0.683673114023766,79.70334820026162
2024-08-13,22.61480601436679,16.5414902675542,10.90848496013967,0.0,8.434263533206986,4.166231345780011,5.503986032867812,3.3415364182143046,7.505505424607783,0.6842048036563232,79.70050880039388
2024-08-14,22.535052569483195,16.538654589513893,10.946057694173717,0.0,8.428503562187615,4.182359264634248,5.491983139412833,3.3415364182143046,7.420523698337379,0.6848251082276401,79.56949604418483
2024-08-15,22.552775557235105,16.214349080296568,11.018345330466817,0.0,8.419021763740345,4.150192041864533,5.527084580034753,3.3415364182143046,7.36992456830568,0.686597407002831,79.27982674716093
2024-08-16,22.5884873775552,16.459060297060315,10.927558262328398,0.0,8.418046999413988,4.153116334843598,5.520686581456314,3.3415364182143046,7.309046105377873,0.6889013954105792,79.40643977166057
2024-08-19,22.535318414299475,16.286619879751303,11.273290509278027,0.0,8.411843953700822,4.260163180865128,5.5272440869245205,3.3415364182143046,7.310995634030583,0.6893444701043768,79.63635654716855
2024-08-20,22.535318414299475,16.287949103832695,11.291899646417534,0.0,8.396779414111698,4.352411332113815,5.542840316146201,3.3415364182143046,7.285474531667833,0.6888127804718196,79.72302195727538
2024-08-21,22.57076438980329,16.26118739232731,11.272404359890432,0.0,8.39057636839853,4.366766952192861,5.56038607402059,3.3415364182143046,7.325617098925907,0.6905850792470105,79.77982413302024
2024-08-22,22.634744375587683,16.198004940991755,11.25742843524007,0.0,8.391462517786126,4.439608431853207,5.558347930429121,3.3415364182143046,7.2878671350143405,0.7003327225105604,79.80933290762718
2024-08-23,22.68800195378217,16.235400445148287,11.2085129890448,0.0,8.393855121132633,4.226046429442704,5.5348486665091094,3.3415364182143046,7.198277431928441,0.6967881249601787,79.52326758016262
2024-08-26,22.838647349673398,16.232121692414182,11.195309363169628,0.0,8.385879776644273,3.9606446878578656,5.518011828144796,3.3415364182143046,7.155919491201379,0.6967881249601787,79.32485873228
2024-08-27,22.944985276184852,16.242223795432768,11.084274844903918,0.0,8.383753018114046,3.7307775367156064,5.465108709705347,3.3415364182143046,7.144133704346359,0.7024594810407896,79.03925278465799
2024-08-28,22.96235380418172,16.233362301556813,11.066108782458212,0.0,8.357168536486181,3.728207703491579,5.475299427662695,3.3415364182143046,7.038061622651183,0.6971425847152168,78.8992411814179
2024-08-29,22.96235380418172,16.233362301556813,11.07053952939619,0.0,8.339711393550552,3.7103961008009105,5.5017952943517985,3.3415364182143046,7.044884972935668,0.6992693432454459,78.90384915823341
2024-08-30,22.96235380418172,16.231678617720384,11.06238695503031,0.0,8.321988405798644,3.723068037043525,5.494794714189795,3.3415364182143046,6.981702521600113,0.7020164063469918,78.82152588012579
2024-09-02,22.96235380418172,16.265299657175387,11.05290515658304,0.0,8.304265418046732,3.685052228315681,5.500022995576608,3.3415364182143046,6.948117459810245,0.6975856594090146,78.75713879731273
2024-09-03,22.968556849894888,16.002867579418258,11.183212360649685,0.0,8.291859326620397,3.711725324882304,5.60167904041364,3.3415364182143046,6.662157052433193,0.6988262685516482,78.46242022107832
2024-09-04,22.96864546483365,16.013564820365556,11.163096769551268,0.0,8.27413633886849,3.8048596255185854,5.552054674708295,3.3415364182143046,6.643104840599891,0.6968767398989382,78.45787569255897
2024-09-05,22.96864546483365,16.011703906651604,11.169388430203195,0.0,8.254463822463869,3.790769850255818,5.552763594218371,3.3415364182143046,6.578061475550386,0.7402980598911152,78.40763102228232
2024-09-09,22.96820239013985,16.004260251795806,11.181351446935734,0.0,8.241703271282494,3.8039734761309902,5.520241911693619,3.3415364182143046,6.554578516779105,0.7465011056042834,78.36234878857618
2024-09-10,22.968291005078612,16.12548548801886,11.185250504241155,0.0,8.241703271282494,3.7910356950720967,5.54904176679047,3.3415364182143046,6.493877283728818,0.7574007430717075,78.45362217549851
2024-09-11,22.968291005078612,16.11705395382577,11.19978335419772,0.0,8.241703271282494,3.8216964638828994,5.541775341812188,3.3415364182143046,6.428390843985514,0.7281578132810577,78.38838846556055
2024-09-12,22.968734079772407,16.160252673091783,11.15773662913558,0.0,8.241703271282494,3.7932510685410854,5.553826973483486,3.3238134304623954,6.426795775087841,0.7284236580973362,78.3545375589544
2024-09-13,22.968734079772407,16.222371745162224,11.16367383003247,0.0,8.241703271282494,3.7975045856015437,5.548067002464116,3.3238134304623954,6.409161402274692,0.7281578132810577,78.4031871603334
2024-09-16,22.977204353768172,16.24617230667927,11.178517065419904,0.0,8.232331931430359,3.774083673954417,5.558268566645146,3.3149333383212394,6.727996929955705,0.7310857675452029,78.74059393371941
2024-09-17,22.97543140141512,16.293375390127085,11.182995543063727,0.0,8.218148312605896,3.767080512159838,5.552861061968319,3.3131603859681813,6.693513006688728,0.7313517103981617,78.72791732439507
2024-09-19,22.97543140141512,16.332468989512012,11.189644114387695,0.0,8.205737646134489,3.767080512159838,5.520947919613277,3.3131603859681813,6.693513006688728,0.7501450053405757,78.7481289812199
2024-09-20,22.97605193473869,16.336280837071087,11.187250628711066,0.0,8.203078217604903,3.767080512159838,5.513767462583392,3.295430862437602,6.693513006688728,0.7504995958111873,78.72295305780649
2024-09-23,22.97605193473869,16.3336214085415,11.185477676358008,0.0,8.203078217604903,3.779934416719508,5.5174020149071605,3.295430862437602,6.701757235130448,0.7520952529289394,78.74484901936675
2024-09-24,22.97605193473869,16.357024379601864,11.186718743005148,0.0,8.202989569987249,3.76805563595402,5.5257348909665325,3.295430862437602,6.686066606805885,0.7520066053112865,78.75007922880827
2024-09-25,22.976229229973992,16.355783312954724,11.178917752651694,0.0,8.206535474693366,3.7859624547199053,5.488236948699358,3.295430862437602,6.711863063542878,0.758477881399948,78.75743698107347
2024-09-26,22.976229229973992,16.3336214085415,11.206487161741745,0.0,8.222492045870887,3.558492667822573,5.560484757086468,3.295430862437602,6.738723291691706,0.7824127381662301,78.6743741633327
2024-09-27,22.97543140141512,16.34975527495433,11.209146590271333,0.0,8.223023931576805,3.482787602346999,5.4956097710595495,3.295430862437602,6.769395367399608,0.7839197476663293,78.58450054912767
2024-09-30,22.975608696650422,16.439990216848916,11.177676686004553,0.0,8.232597874283318,3.624269200121022,5.481213397952719,3.295430862437602,6.643515750332495,0.797837423637834,78.66814010826889
2024-10-02,23.130653379925338,16.6001764619477,11.167570857592123,0.0,8.235168655195253,3.539256134791894,5.4964802906649,3.300749719496776,6.530490037825051,0.8593588702889442,78.85990440772798
2024-10-03,23.177608959224667,16.654978419180722,11.089649601675228,0.0,8.23942374084259,3.4387297363735096,5.507677548545873,3.300749719496776,6.399025620845807,0.9730937637376105,78.78093710992277
