date,EMPEROR SECURITIES LTD,KINGSTON SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,LONG BRIDGE HK LTD,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,FUTU SECURITIES INTERNATIONAL,TIGER BROKERS (HK) GLOBAL LTD,CHINA MERCHANTS BANK CO LTD,CMB WING LUNG BANK LTD
2024-04-11,0.0,2.352781073820854,0.0,0.0,0.0,0.0,0.0,0.031150840662545153,0.0,0.0
2024-04-15,0.0,0.0,1.940057571771216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24,0.0,0.0,1.6056794175289146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-29,0.0,0.0,0.0,0.0,0.1895391603515856,0.0,0.0,0.0,0.0,0.0
2024-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.43034193059494286,0.0,0.0,0.0
2024-05-03,0.0,0.0,0.0,0.0,0.3309110914743578,0.0,0.0,0.0,0.0,0.0
2024-05-07,0.0,0.0,0.0,0.0,0.0,0.5680747760103155,0.4448531917731471,0.0,0.0,0.0
2024-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.43034193059494286,0.0,0.0,0.0
2024-05-14,0.0,0.0,1.6056149230347891,0.0,0.0,0.5685584847162557,0.0,0.0,0.0,0.0
2024-05-17,0.0,0.0,0.0,0.0,0.0,0.5709770282459564,0.42753642010049,0.03066713195660501,0.0,0.0
2024-05-21,0.0,0.0,0.0,0.0,0.331491541921486,0.5714607369518966,0.4264722609474217,0.0,0.0,0.0
2024-05-22,0.0,0.0,1.6073562743761736,0.0,0.0,0.0,0.4256015852767294,0.0,0.0,0.0
2024-05-23,0.0,0.0,0.0,0.0,0.0,0.5681715177515037,0.42540810179435334,0.0,0.0,0.0
2024-05-24,0.0,0.0,0.0,0.0,0.3316850254038621,0.0,0.42463416786484914,0.0,0.0,0.0
2024-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.42327978348821677,0.0,0.0,0.0
2024-05-29,0.0,0.0,1.606614587693732,0.0,0.3332328932628705,0.0,0.42395697567653295,0.0,0.0,0.03147250695199535
2024-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.42473090960603715,0.029699714544724726,0.0,0.0
2024-06-07,0.0,0.0,0.0,0.0,0.3342003106747508,0.5644953315863585,0.42269933304108853,0.027281171015024017,0.0,0.0
2024-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.4230863000058407,0.0,0.0,0.03205295739912352
2024-06-12,0.0,0.0,1.6064855987054816,0.0,0.0,0.0,0.42202214085277234,0.0,0.0,0.0
2024-06-13,0.0,0.0,1.6042282914110941,0.0,0.0,0.0,0.0,0.027958363203340216,0.0,0.0
2024-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.4256983270179175,0.02341150136750288,0.0,0.0
2024-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.4262787774650456,0.0,0.0,0.0
2024-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.4261820357238576,0.0,0.0,0.0
2024-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.4375008194428569,0.0,0.0,0.0
2024-06-27,0.0,2.3576181608802553,0.0,0.0,0.0,0.0,0.4406932969020619,0.0,0.0,0.0
2024-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.4400161047137457,0.0,0.0,0.0
2024-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.42869732099474633,0.0,0.0,0.0
2024-07-09,15.54024251889134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.43034193059494286,0.0,0.023237366233364427,0.0
2024-07-16,0.0,0.0,0.0,0.0,0.34667999528800647,0.0,0.0,0.0,0.0,0.0
2024-07-23,0.0,0.0,1.6042283075347177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-25,0.0,2.3580051278450074,0.0,0.0,0.0,0.5378913527596507,0.4564622007157105,0.0,0.0,0.0
2024-07-26,0.0,2.371162004646579,0.0,0.0,0.0,0.5289911125703521,0.4544306241507619,0.0,0.0,0.0
2024-07-29,15.53966206844421,2.3921549624843816,1.6042283236583414,0.0,0.0,0.0,0.4682646931406499,0.0,0.0,0.0
2024-07-30,15.539855551926587,2.3958311486495267,0.0,0.0,0.0,0.0,0.4662331165757014,0.0,0.0,0.0
2024-07-31,15.516250567076709,2.404344421874073,1.6042282914110941,0.0,0.3466155007938811,0.0,0.4733920054236155,0.0,0.0,0.0
2024-08-01,15.515573374888392,2.3788046022004337,1.6061631423584781,0.0002902252235640853,0.35300045571229094,0.5301520134646084,0.4754235819885641,0.023701726591066962,0.02362433319811654,0.0
2024-08-02,15.516637534041461,2.377256734341425,1.6134187568239569,0.0,0.35416135660654735,0.0,0.47774538377707676,0.0,0.0,0.032246440881499576
2024-08-05,15.519443044535914,0.0,1.6136122403063329,0.00609472969484579,0.3538711313829832,0.0,0.47368223064717957,0.0,0.0,0.03321385829337986
2024-08-06,0.0,0.0,1.6174819260774778,0.0,0.3524200052651628,0.0,0.47503661502381195,0.0,0.022656915786236256,0.037180269682089026
2024-08-07,0.0,0.0,1.6194167447776144,0.0,0.0,0.0,0.47368223064717957,0.0,0.0,0.0
2024-08-08,15.521861588065613,0.0,1.6220287717896915,0.0,0.0,0.5286041456056,0.4725213297529232,0.0,0.0,0.0
2024-08-09,0.0,0.0,1.6249310240253323,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-12,0.0,0.0,1.6287039519316653,0.0,0.35048517044140226,0.0,0.47029626970559857,0.0,0.0,0.0
2024-08-13,0.0,0.0,1.6286072101904772,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-14,0.0,0.0,1.6282202432257253,0.0,0.0,0.0,0.4667168252816415,0.0,0.0224634323038602,0.0
2024-08-15,0.0,0.0,1.6280267597433493,0.0,0.35058191218259027,0.5284106621232239,0.48606517351924716,0.0,0.0,0.0
2024-08-16,0.0,0.0,1.642257469872108,0.005804504471281706,0.3494210112883339,0.5256922191958403,0.4565589424568985,0.023024534402750763,0.0,0.0
2024-08-19,0.0,0.0,1.6426444368368602,0.0,0.0,0.5255954774546523,0.4557850085273943,0.0,0.0,0.0
2024-08-21,0.0,0.0,1.6462238812608172,0.006384954918409876,0.0,0.0,0.45336646499769356,0.0,0.0,0.0
2024-08-26,0.0,0.0,1.6469010734491336,0.0,0.0,0.0,0.4530762397741295,0.0,0.0,0.0
2024-08-27,0.0,0.0,0.0,0.006578438400785933,0.0,0.0,0.4529794980329415,0.0,0.0,0.0
2024-08-29,0.0,0.0,0.0,0.006675180141973961,0.35087213740615436,0.0,0.4498837623149245,0.0,0.0,0.0
2024-09-02,0.0,0.0,0.0,0.0,0.35517714488902163,0.0,0.4417574560551302,0.0,0.0,0.0
2024-09-04,0.0,0.0,0.0,0.0,0.35527388663020965,0.0,0.0,0.0,0.0,0.0
2024-09-09,0.0,0.0,0.0,0.0,0.0,0.5249182852663361,0.0,0.0,0.0,0.0
2024-09-10,0.0,0.0,0.0,0.0,0.3536292770300132,0.0,0.4261820357238576,0.0,0.0,0.0
2024-09-12,0.0,0.0,0.0,0.0,0.35121073350031246,0.0,0.4197970808054477,0.0,0.0,0.03630959401139677
2024-09-13,0.0,0.0,0.0,0.0,0.35111399175912444,0.0,0.0,0.0,0.0,0.0
2024-09-16,0.0,0.0,0.0,0.0,0.0,0.524821543525148,0.0,0.0,0.0,0.0
2024-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.4186361799111914,0.0,0.0,0.0
2024-09-25,0.0,0.0,0.0,0.006771921883161991,0.3524683761357568,0.0,0.42492439308841323,0.0,0.0,0.03727701142327705
2024-09-26,0.0,0.0,1.6535762535911074,0.0,0.0,0.0,0.42269933304108853,0.02273430917918668,0.0,0.0
2024-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.42105472344089206,0.0,0.0,0.0
2024-09-30,0.0,0.0,1.6541479972815287,0.0,0.35014657434724417,0.0,0.42057101473495195,0.0,0.0,0.0
2024-10-02,0.0,0.0,1.6605329521999386,0.0005804504471281706,0.0,0.0,0.43585620984266044,0.0,0.023237366233364427,0.0
2024-10-03,15.522055071547989,0.0,0.0,0.0007739339295042275,0.35009820347665016,0.0,0.42008730602901184,0.0,0.0,0.03534217659951648
2024-10-04,0.0,0.0,1.6569051369053875,0.0,0.3520330383004107,0.0,0.4256015852767294,0.0,0.0,0.0
2024-10-07,0.0,0.0,1.6567439006700742,0.0008706756706922559,0.35193629655922265,0.0,0.42521461831197727,0.0,0.0,0.0
2024-10-08,0.0,0.0,0.0,0.0014511261178204264,0.0,0.0,0.42531136005316533,0.0,0.0,0.0
2024-10-09,15.518282143641656,0.0,1.6561634502229459,0.0017413513413845117,0.3492275278059579,0.0,0.4222156243351484,0.023024534402750763,0.0,0.0
2024-10-10,0.0,0.0,1.6571308676348262,0.0033859609415809954,0.34826011039407756,0.5232736756661396,0.4176687624993111,0.02283105092037471,0.0,0.0
2024-10-14,0.0,0.0,1.6638060477768002,0.0019348348237605685,0.0,0.0,0.4196035973230716,0.0,0.0224634323038602,0.0
2024-10-15,0.0,0.0,1.6647734651886805,0.0,0.0,0.0,0.41989382254663576,0.0,0.0,0.0
2024-10-17,0.0,0.0,1.6647702404639741,0.002612027012076768,0.35154932959447055,0.0,0.4202807895113878,0.0,0.0,0.0
2024-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.42018404777019985,0.0,0.0,0.0
2024-10-21,0.0,0.0,1.6687366518526834,0.0,0.3574505758069403,0.0,0.4197003390642597,0.0,0.0,0.0
2024-10-22,0.0,0.0,1.6735737389120846,0.0,0.0,0.5184365886067381,0.42153843214683223,0.023024534402750763,0.0,0.0
2024-10-23,15.516057083594331,0.0,1.674444414582777,0.002902252235640853,0.35890170192476073,0.0,0.424247200900097,0.0,0.0,0.0
2024-10-24,0.0,0.0,0.0,0.0,0.3600626028190171,0.5174691711948578,0.41789449322874983,0.02399195181463105,0.0,0.03485846789357634
2024-10-25,0.0,0.0,1.671155195382384,0.0,0.0,0.5165017537829777,0.417836448184037,0.0,0.0,0.03650307749377282
2024-10-28,15.506382909475528,0.0,1.6752183485122814,0.0,0.3637387889841622,0.514566918959217,0.0,0.023604984849878934,0.02275365752742429,0.03940532972941368
2024-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.4208354421608659,0.02350824310869091,0.0,0.038244428835157336
2024-10-30,15.496708735356727,0.0,1.674154189359213,0.0,0.363255080278222,0.0,0.0,0.0,0.0,0.09532205613609411
2024-10-31,0.0,0.0,0.0,0.0,0.3628681133134699,0.0,0.4240279196200708,0.022540825696810624,0.0,0.14756259637762947
2024-11-01,15.491968390038513,0.0,1.6582885438043764,0.0029989939768288814,0.3713813865380164,0.5135995015473367,0.4200615082313616,0.022347342214434567,0.022560174045048228,0.1578172209435605
2024-11-04,15.49496738401534,0.0,1.6561602254982397,0.0,0.37022048564376003,0.5127288258766445,0.4232539856905666,0.022540825696810624,0.02275365752742429,0.17387634998077317
2024-11-05,15.493516257897522,0.0,1.66302888912259,0.0019348348237605685,0.3707041943497002,0.0,0.4239311778788828,0.022444083955622595,0.0,0.1830668153936359
2024-11-06,15.49254884048564,0.0,1.667769234440803,0.002031576564948597,0.3824099450334516,0.0,0.4249953370319511,0.022347342214434567,0.022850399268612317,0.18867783638254154
2024-11-07,15.49013029695594,0.0,1.6890040466315752,0.008416531483358473,0.38340960969239457,0.5123418589118924,0.4135798115717637,0.0,0.0,0.18771041897066126
2024-11-08,0.0,0.0,1.695582485032361,0.0,0.38244219228051435,0.0,0.41387003679532786,0.0,0.0,0.1973845930894641
2024-11-11,15.489259621285248,0.0,1.6950923268770086,0.008996981930486644,0.3807975826803178,0.0,0.41483745420720813,0.0,0.0,0.19980313661916482
2024-11-12,15.490904230885445,0.0,0.0,0.008803498448110587,0.0,0.507504771852491,0.4150309376895842,0.0,0.022656915786236256,0.0
2024-11-13,0.0,0.0,0.0,0.0,0.0,0.5074402773583656,0.41773970644284897,0.0,0.0,0.0
2024-11-14,15.49013029695594,2.3933158633786378,1.6878366962879063,0.0,0.3722520622087086,0.0,0.40980688366543067,0.022540825696810624,0.0,0.20773595939658313
2024-11-15,15.48964658825,0.0,1.6681013810855485,0.0,0.0,0.0,0.4126123941598835,0.0,0.0,0.2126697881971726
2024-11-18,15.486454110790795,0.0,1.6692687314292176,0.0,0.38998804809318055,0.0,0.4087427245123623,0.022347342214434567,0.0,0.0
2024-11-19,0.0,0.0,0.0,0.0091904654128627,0.0,0.0,0.41048407585374685,0.0,0.0,0.0
2024-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.41067755933612293,0.0,0.0,0.21460462302093317
2024-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.41048407585374685,0.0,0.023237366233364427,0.0
2024-11-22,0.0,2.417501298675645,0.0,0.0,0.0,0.0,0.4101938506301828,0.0,0.0,0.21518507346806134
2024-11-25,15.48568017686129,0.0,0.0,0.0,0.0,0.0,0.4097101419242426,0.0,0.030396255081278533,0.0
2024-11-26,15.484229050743469,0.0,1.6689785062056535,0.0,0.40836897891890594,0.0,0.3885237006040644,0.02399195181463105,0.04210200576502997,0.22002216052746273
2024-11-27,0.0,0.0,1.6688817644644656,0.00928720715405073,0.0,0.0,0.38842695886287637,0.0,0.05100224595432858,0.0
2024-11-28,0.0,0.0,1.6687850227232774,0.0,0.0,0.0,0.3881367336393123,0.0,0.057677426096302546,0.0
2024-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.38949111801594466,0.0,0.0650297984265927,0.0
2024-12-02,0.0,0.0,1.6564730237947478,0.0,0.4067243693187094,0.0,0.3888139258276285,0.0,0.08060521875786528,0.0
2024-12-03,0.0,0.0,1.655021897676927,0.0,0.0,0.0,0.38726605796862,0.02641049534433176,0.09289141988874489,0.0
2024-12-04,0.0,0.0,1.654538188970987,0.0,0.0,0.0,0.38368661354466294,0.0,0.0,0.0
2024-12-05,0.0,0.0,1.6547316885769867,0.010544849789495098,0.0,0.0,0.3802039108618939,0.0,0.09917963306596675,0.0
2024-12-06,0.0,0.0,1.655699105988867,0.010351366307119041,0.0,0.0,0.38513773966248344,0.0,0.10517762101962451,0.0
2024-12-09,0.0,0.0,1.6556990898652435,0.0,0.0,0.0,0.37749514210862917,0.0,0.11775404737406821,0.0
2024-12-10,0.0,0.0,1.6557958316064314,0.0,0.0,0.0,0.3690786106252707,0.0,0.0,0.0
2024-12-11,0.0,0.0,1.6556990898652435,0.0,0.4065244363869208,0.0,0.3670470340603221,0.0,0.11794753085644426,0.0
2024-12-12,0.0,0.0,1.6566665072771238,0.010448108048307071,0.4061374694221688,0.0,0.3680144514722024,0.0,0.0,0.0
2024-12-13,0.0,0.0,1.656569781659559,0.0,0.0,0.0,0.36695029231913406,0.0,0.0,0.0
2024-12-16,0.0,0.0,1.6560860729536193,0.0,0.0,0.0,0.3691753523664587,0.0,0.0,0.0
2024-12-17,0.0,0.0,1.6559893312124312,0.0,0.4061052221751061,0.0,0.3723678298256637,0.0,0.0,0.0
2024-12-18,0.0,0.0,1.6552153972829269,0.009964399342366927,0.4437055122501864,0.0,0.3617262382949805,0.0,0.0,0.0
2024-12-20,0.0,0.0,1.6553121390241148,0.0,0.0,0.0,0.36356433137755306,0.0,0.0,0.0
2024-12-23,0.0,0.0,0.0,0.010254624565931013,0.0,0.0,0.363274106153989,0.0,0.0,0.0
2024-12-27,0.0,0.0,1.6553121229004912,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-02,0.0,0.0,1.6503782940999019,0.0,0.0,0.0,0.3588239860593397,0.0,0.0,0.0
2025-01-03,0.0,0.0,1.6475727836054488,0.010351366307119041,0.0,0.0,0.35843701909458753,0.0,0.0,0.0
2025-01-06,0.0,0.0,1.6473793001230732,0.0,0.0,0.0,0.3586305025769636,0.0,0.0,0.0
2025-01-08,0.0,2.4199198422053456,1.646798849675945,0.010641591530683127,0.4428348365794942,0.0,0.3554380251177587,0.0,0.0,0.0
2025-01-09,0.0,0.0,0.0,0.010351366307119041,0.0,0.0,0.35843701909458753,0.0,0.0,0.0
2025-01-10,0.0,0.0,0.0,0.010061141083554957,0.0,0.0,0.359888145212408,0.0,0.0,0.0
2025-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.35340644855281006,0.0,0.0,0.0
2025-01-14,0.0,0.0,1.6468955914171328,0.009383948895238758,0.4438989957325625,0.0,0.3592109530240918,0.0,0.0,0.0
2025-01-15,0.0,0.0,1.647089074899509,0.0,0.0,0.0,0.3643382653070573,0.0,0.0,0.0
2025-01-16,0.0,0.0,1.647476041864261,0.0,0.4433830397795597,0.0,0.36443500704824533,0.0,0.0,0.0
2025-01-17,0.0,0.0,1.6522163871824744,0.0,0.0,0.0,0.36530568271893754,0.0,0.0,0.0
2025-01-20,0.0,0.0,1.654731672453363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-21,0.0,0.0,1.6549251559357392,0.0,0.0,0.0,0.3670470340603221,0.0,0.0,0.0
2025-01-22,0.0,0.0,1.653860996782671,0.011609008942563412,0.4379655022730301,0.0,0.376914691661501,0.0,0.0,0.0
2025-01-23,15.480456122837138,0.0,1.65095874454703,0.01170575068375144,0.0,0.0,0.3898780849806968,0.0,0.0,0.0
2025-01-24,15.47397442617754,0.0,1.64818548129964,0.028635555391656416,0.43512774453151454,0.0,0.33966912130411003,0.0,0.0,0.21750687525657403
2025-01-27,15.456851137987258,0.0,1.635996021909948,0.03076387369779304,0.4477041708859583,0.5075370190995536,0.34344204921044313,0.028635555391656416,0.0,0.21524311851277414
2025-02-03,0.0,0.0,1.6339644453449997,0.03531073553363037,0.45805553719307734,0.0,0.3471988534932449,0.027571396238588102,0.0,0.214759409806834
2025-02-04,15.455593495351813,0.0,1.6206785795551772,0.03560096075719446,0.46047408072277807,0.0,0.37119080530787596,0.0,0.0,0.2144691845832699
2025-02-05,0.0,0.0,1.6195176786609207,0.036278152945510664,0.45970014679327387,0.0,0.3803812707207387,0.0,0.12423574403366612,0.0
2025-02-06,0.0,2.4214677100643542,1.6384790599337742,0.036568378169074746,0.456894636298821,0.5074402773583656,0.0,0.0,0.12375203532772597,0.0
2025-02-07,0.0,2.421757935287918,1.6388660268985265,0.0,0.4567978945576329,0.0,0.3844444238506359,0.028732297132844444,0.0,0.0
2025-02-10,0.0,2.42214490225267,1.6389627686397144,0.0,0.45805553719307734,0.4719683055894219,0.3668374269544147,0.0,0.17618605905163737,0.0
2025-02-11,0.0,0.0,1.6390595103809025,0.037632537322143056,0.4583780096637041,0.0,0.36799832784867104,0.0,0.0,0.21350176717138963
2025-02-12,15.116997401193712,0.0,1.6329647806860568,0.0,0.4577975592165759,0.0,0.3483597543875012,0.028829038874032473,0.0,0.2127278332418854
2025-02-13,15.116900659452526,0.0,1.6313201710858605,0.0,0.45799104269895197,0.0,0.3511652648819541,0.02902252235640853,0.0,0.0
2025-02-14,15.117771335123217,2.4227253526997985,1.6324810719801166,0.03821298776927123,0.4569268835458836,0.0,0.3517457153290823,0.029216005838784587,0.0,0.0
2025-02-17,15.117868076864408,0.0,1.6329647806860568,0.0,0.0,0.0,0.35609909368254355,0.027571396238588102,0.0,0.0
2025-02-18,0.0,0.0,1.6585046003596962,0.037439053839767006,0.4545986323079584,0.0,0.36074269725956887,0.0,0.0,0.0
2025-02-19,0.0,0.0,1.6583111168773201,0.06384954918409877,0.4526960447312605,0.0,0.42217370291396694,0.0,0.0,0.0
2025-02-20,0.0,0.0,1.6585046003596962,0.0711051797732009,0.45230907776650847,0.0,0.446165654728598,0.0,0.0,0.0
2025-02-21,15.11477234114639,0.0,1.6068445105652889,0.10041792735317351,0.5121470694160103,0.4888013685561388,0.5143685822661581,0.028442071909280355,0.17637954253401342,0.21533986025396218
2025-02-24,0.0,0.0,1.6041357418120243,0.09945050994129322,0.5130177450867026,0.0,0.5163034170899186,0.03289219200392966,0.1766697677575775,0.2218215569135601
2025-02-25,0.0,0.0,1.6017171982823237,0.11115626062504465,0.5135981955338307,0.48870462681495075,0.5164969005722947,0.033569384192245866,0.0,0.22133784820761995
2025-02-26,15.113340563376806,0.0,1.5752422084438662,0.12885999926245387,0.5133402175573293,0.48851114333257467,0.5281067156960346,0.037922762545707145,0.17686325123995358,0.22143458994880794
2025-02-27,0.0,0.0,1.5505730644409192,0.1459832874527349,0.5042787411327173,0.4881241763678226,0.5448712532627434,0.07594226683260231,0.23374739505851427,0.2212411064664319
2025-02-28,15.11469494775344,0.0,1.5167134550251091,0.18235818213943358,0.5039885159091533,0.48725350069713036,0.6222646462131661,0.09026004452843052,0.0,0.22269223258425233
2025-03-03,0.0,0.0,1.4966879145991874,0.2242473560738499,0.5095027951568709,0.487189006203005,0.6231353218838583,0.09045352801080658,0.0,0.22511077611395303
2025-03-04,15.11276011292968,0.0,1.4294524044735075,0.27871295636270993,0.49715209953186584,0.4865118140146888,0.5860814936575022,0.16852411314954552,0.0,0.22278897432544037
2025-03-05,15.110728536364729,2.396314857355467,1.3917231254101765,0.31460414234346845,0.5030533457443356,0.4902847419210219,0.5954654425527408,0.20905890270732944,0.23558548814108685,0.22240200736068824
2025-03-06,15.363804931312613,2.383061238812707,1.3880469392450314,0.3698436765618327,0.5017957031088913,0.49115541759171416,0.5797932804802803,0.2102198036015858,0.0,0.2219182986547481
2025-03-07,15.359258069476775,2.3250161940998897,1.3825326599973138,0.39412585360002783,0.5050849223092843,0.4925098019683465,0.5825020492335451,0.2140894732491069,0.23732683948247132,0.2218215569135601
2025-03-10,15.254744741746643,2.2858357889187384,1.3607399704323573,0.5355622792169253,0.5101477400981244,0.49715340554537196,0.542073675591068,0.3624913042315425,0.23742358122365936,0.22017694731336362
2025-03-11,15.251520017040374,2.2495576359732277,1.3539680485491952,0.6069576842136903,0.5072777351095462,0.4957990211687395,0.5520446533718357,0.3534943223010559,0.2398421247533601,0.22211178213712418
2025-03-12,15.246005737792656,2.2447205489138264,1.3601917672322918,0.6110208373435876,0.5127887896325576,0.5157550365299942,0.5199263952974102,0.35426825623056013,0.24216392654187274,0.22032205992514564
2025-03-13,15.243393710780579,2.2446238071726383,1.367689252174364,0.629691993392877,0.5209473431394146,0.5174963878713787,0.5179915604736497,0.3579444423957052,0.24235741002424882,0.22080576863108578
2025-03-14,0.0,2.243172681054818,1.3638195825268429,0.6454608972065257,0.528783424175645,0.49976543255744865,0.5003845635774286,0.35213993792442344,0.23210278545831778,0.2199350929603935
2025-03-17,15.245812254310282,2.2434629062783817,1.3742725276622094,0.650007759042363,0.5370064721766273,0.5191270182899735,0.47290990908002845,0.35165622921848333,0.0,0.22206341126653015
2025-03-18,15.2472633804281,2.242688972348877,1.3619863265313297,0.6496207920776108,0.5416500757536526,0.5188387279012332,0.4627520262552855,0.3519464544420474,0.0,0.0
2025-03-19,15.24736012216929,1.7589802664087357,1.3576007009308058,0.653296978242756,0.5442621027657295,0.5183550191952931,0.46449337759667003,0.34798004305333824,0.2283298575519847,0.22254711997247031
2025-03-20,15.24677967172216,1.743114620853899,1.3609866618723867,0.6675180141973961,0.0,0.5193224366071735,0.4609139331727129,0.3481735265357143,0.22842659929317272,0.22390150434910266
2025-03-21,15.230188463108412,1.7427276538891467,1.3738210662033317,0.663358119326311,0.5444555862481054,0.5188387279012332,0.45520617044261924,0.34768981782977415,0.226008055763472,0.22380476260791468
2025-03-24,15.2319298144498,0.0,1.3692742043674944,0.6675180141973961,0.5473578384837464,0.5187419861600453,0.45598010437212344,0.0,0.0,0.0
2025-03-25,15.231639589226234,1.742921137371523,1.3693709461086825,0.6684854316092764,0.549679640272259,0.4990579279568936,0.45307785213648266,0.34798004305333824,0.0,0.0
2025-03-26,15.23134936400267,0.0,1.3690807208851183,0.6731290351863017,0.5505503159429513,0.500509054074714,0.4563670713368756,0.34827026827690233,0.0,0.0
2025-03-27,15.230768913555542,0.0,1.3649208260140333,0.6765149961278828,0.5529688594726521,0.5014764714865944,0.46130090013746505,0.3483670100180904,0.0,0.2236112791255386
2025-03-28,15.230478688331978,0.0,1.3655980182023495,0.6738062273746179,0.5549036942964125,0.0,0.46168786710221715,0.0,0.22610479750466003,0.0
2025-03-31,0.0,0.0,1.3622120572607685,0.0,0.5604179735441303,0.0,0.0,0.0,0.0,0.0
2025-04-01,15.230768913555542,0.0,1.3619218320372044,0.673902969115806,0.5609984239912584,0.0,0.0,0.0,0.22620153924584807,0.0
2025-04-02,15.230285204849602,0.0,1.361531640347746,0.6736127438922419,0.5616756161795746,0.500412312333526,0.46110083821668824,0.3484637517592784,0.0,0.22332105390197454
2025-04-03,0.0,0.0,1.3606609646770538,0.6783530892104552,0.5563870676612956,0.50070253755709,0.46313241478163675,0.3487539769828425,0.0,0.0
2025-04-07,0.0,0.0,1.3595968055239855,0.0,0.5571610015908,0.500412312333526,0.46245522259332056,0.0,0.0,0.0
2025-04-08,14.967389523171134,0.0,1.3593065803004214,0.6785465726928314,0.5586121277086203,0.5001220871099619,0.4622617391109445,0.0,0.0,0.2232243121607865
2025-04-09,0.0,0.0,1.3657882769600191,0.6778693805045152,0.5548391998022872,0.5002188288511499,0.45587678419253463,0.34691588390026995,0.0,0.22438521305504283
2025-04-10,0.0,0.0,1.364820859548139,0.6788367979163955,0.5605469625323809,0.0,0.4595529703576798,0.34701262564145796,0.0,0.0
