date,FIRST SHANGHAI SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,BRIGHT SMART SECURITIES INTERNATIONAL,BNP PARIBAS,HANG SENG SECURITIES LTD,BOCI SECURITIES LTD,CMB WING LUNG BANK LTD,CITIBANK N.A.,FUTU SECURITIES INTERNATIONAL
2024-04-17,0.0,33.58361332272563,22.685783639356455,7.788439258975889,0.0,9.266983886334602,9.47348670316318,8.137726243602215,6.64924383816478,2.4147231076772475
2024-04-18,0.0,33.58896393123574,22.689397983823586,7.790068718960212,0.0,9.26846032076019,9.45556652558781,8.13902276243935,6.650303209005087,2.418216548188026
2024-04-19,0.0,33.59025424021733,22.68895714844835,7.789917364663844,0.0,9.268280242593889,9.455382812109809,8.138864628267783,6.6501739993666185,2.418169564332386
2024-04-22,0.0,33.5918266512985,22.690544235973682,7.790462267657487,0.0,9.268928556743282,9.449826455959851,8.139433940045198,6.6506391775643925,2.418338714757616
2024-04-23,0.0,33.59946827804837,22.69045605861958,7.790431993269055,0.0,9.268892536911101,9.449789733143293,8.139402309523637,6.631182914124191,2.430376176360769
2024-04-24,0.0,33.62521034326731,22.63783714041358,7.796400593926507,0.0,9.275993852747947,9.457029642465749,8.145638272050217,6.636263361875372,2.4256267932533206
2024-04-25,0.0,33.62482143716694,22.63783714041358,7.796400593926507,0.0,9.275993852747947,9.457029642465749,8.145638272050217,6.636263361875372,2.426015699353681
2024-04-26,0.0,33.631591474842544,22.640038352670516,7.797158684570984,0.0,9.276895813091476,9.457949206001528,8.136706723261584,6.636908645440309,2.42275110012106
2024-04-29,0.0,33.63093744741702,22.639598075973872,7.797007054648128,0.0,9.26699199818295,9.457765278988305,8.136159553857643,6.636779578688352,2.434761012243728
2024-05-02,0.0,33.619571457039044,22.631565520855272,7.794642391220384,0.0,9.264181520148277,9.454896943547967,8.166352778111523,6.634766787134142,2.4340226019433913
2024-05-03,0.0,33.620617242197426,22.632269508274113,7.794884854790689,0.0,9.264469695848275,9.45208040779702,8.166606804268412,6.634973171104387,2.4340983157196816
2024-05-06,0.0,33.62283975169712,22.629877065019365,7.795400139965676,0.0,9.265082128742065,9.449983249436118,8.167146662328484,6.635411779675931,2.4342592231352387
2024-05-08,0.0,33.62154061691725,22.67860914634535,7.809369059036706,0.0,9.267660727241621,9.463411111447035,8.181781730281237,6.523424209699311,2.454203399031486
2024-05-09,0.0,33.60023384355938,22.70364248674296,7.80066004751197,0.0,9.276297253840523,9.460922492893653,8.189406326996595,6.52794372008206,2.4408938283728534
2024-05-10,0.0,33.597891252732786,22.703376914426798,7.8044679151738405,0.0,9.276188745800521,9.460811825228719,8.189310532693653,6.52786736047877,2.440085453464911
2024-05-13,0.0,33.597498251238285,22.704281069040672,7.804376624695775,0.0,9.276080240299002,9.441595721772991,8.189214740631762,6.527791002661868,2.4591623496596466
2024-05-14,0.0,33.56208896947448,22.747336672726735,7.806842217466603,0.0,9.279010780107875,9.444578551956125,8.191411883055236,6.529853290923906,2.4388776342890455
2024-05-16,0.0,33.48419231758172,22.958143899237193,7.792344999752538,0.0,9.261779762021021,9.546946264435025,7.743292468279275,6.5161702039842115,2.6971300847090114
2024-05-17,0.0,33.74841094624618,22.983948599955717,7.510200914673705,0.0,9.33790294034414,9.597937857558069,7.806935099449147,6.566194486563451,2.4484691552095903
2024-05-20,0.0,29.52853234668894,20.113560043594937,6.5722770123599314,12.506527237301727,8.171723437992522,8.399283463114738,6.831953056122035,5.74444695918786,2.131696443637313
2024-05-21,0.0,29.34463752963398,20.175866080156247,6.670458705687106,12.39979255135653,8.119011118238292,8.43419514499652,6.924172481953858,5.697124796633509,2.234741591343956
2024-05-22,0.0,29.315867883504758,20.154490730934196,6.838622398258836,12.389792547733657,8.112463416713428,8.427393258460382,6.855976716928845,5.69253026262253,2.2128627848433653
2024-05-23,0.0,29.326843636367173,20.1386607658096,6.83325113110503,12.380061218545043,8.106091635125116,8.420774121159734,6.896153626962841,5.688059171949436,2.210104692976029
2024-05-27,0.0,29.326023020763163,20.139137730871283,6.833297599372483,12.38014540687425,8.106146759110299,8.420831385085283,6.896200522987147,5.68809785254961,2.210119722386481
2024-05-28,0.0,29.306363029171283,20.17303928984519,6.8293500515677605,12.373673122989057,8.10146389532772,8.415966730214816,6.892216636607321,5.684811878557648,2.2231153657192055
2024-05-29,0.0,29.30596467978302,20.17378453026405,6.82925722300993,12.373504932718769,8.10135377544749,8.41585233542638,6.89212295352975,5.68473460723838,2.223424962582232
2024-05-30,0.0,29.306064266114845,20.173853083994402,6.829280429912803,12.373546979857688,8.101381305136895,8.41588093383194,6.89214637406038,5.684753924871262,2.2230927022197866
2024-05-31,0.0,29.27503551689895,20.180573610465714,6.83155547175623,12.377668986183195,8.104080122625486,8.418684520750102,6.894442358469416,5.686647689987718,2.2313117228631874
2024-06-03,0.0,29.264463665359898,20.185239464897634,6.833134963201322,12.380530768152868,8.105953828442113,8.420630964753146,6.896036389692453,5.68796247275055,2.2260474827500234
2024-06-04,0.0,29.24896980820988,20.179476075827086,6.864835085202696,12.376995817980944,8.103639376548568,8.418226664692511,6.896106863170543,5.686338417667818,2.225411890699956
2024-06-05,0.0,29.216888181871546,20.17334884601823,6.864485088484949,12.37636478928789,8.103226220639009,8.417797469866224,6.899154205093459,5.686048505418292,2.2626866933203966
2024-06-06,0.0,29.199519919795364,20.161356603465535,6.860404428857795,12.369007539403071,8.098409179351568,8.412793428653801,6.895052936074249,5.682668378828312,2.3207875855703057
2024-06-07,0.0,29.203433862835233,20.165466622970296,6.861802965502313,12.371529039480738,8.100060091060502,8.269770458522792,6.896458536035152,5.683826826562531,2.447651597030448
2024-06-11,0.0,29.19698587428471,20.155918895295812,6.8602879098699745,12.368797460791269,8.098271633751986,8.267944529918559,6.894935828606692,5.6825718628321376,2.4742860046488606
2024-06-13,0.0,29.209644129225666,20.164552193083985,6.863342014541157,12.374303877227169,8.10187687154231,8.271625303720132,6.89800535804894,5.685101664714888,2.431548587895757
2024-06-14,0.0,29.19977806252619,20.157975789891264,6.861103625912192,12.370607886816876,8.099234551077423,8.268927622039154,6.8957556644269005,5.6832475436622225,2.463369253647782
2024-06-17,0.0,29.199678863663774,20.15790730826573,6.861080317047545,12.370905585518313,8.099207035976034,8.268899530448467,6.895732237840716,5.683228236265778,2.4633608849736386
2024-06-18,0.0,29.17889388452377,20.149419191240973,6.8598891530068276,12.366036010658885,8.095796611665723,8.265417651808631,6.892828574215761,5.680835135354551,2.5108837875248815
2024-06-19,0.0,29.09299406909246,20.168733179290353,6.86646461882367,12.377889328586376,8.103556741996224,8.273340370386027,6.899435613726195,5.686280432852874,2.5313056452458205
2024-06-20,0.0,29.11097893031842,20.152422816381783,6.86669802280873,12.378649994931642,8.103832197058141,8.273621596711275,6.899670138457085,5.68647372016838,2.527652583164539
2024-06-21,0.0,29.108969705797804,20.151737821093175,6.86646461882367,12.37822923575032,8.103556741996224,8.273340370386027,6.899435613726195,5.686280432852874,2.5319854595737072
2024-06-24,0.0,29.13194270777805,20.167641713176895,6.875285434817513,12.388338396045064,8.109952125514171,8.279869748328052,6.9048806964487595,5.690768085042712,2.451321092848782
2024-06-25,0.0,29.127483903432626,20.16455494449107,6.874233134499601,12.386442292595081,8.108710852656362,8.278602468641843,6.903823866412988,5.689897081631751,2.4662514556386785
2024-06-26,0.0,29.12292742504797,20.16140055741646,6.873157782615714,12.384844723476839,8.107442388622529,8.27730742807711,6.902743885583779,5.68900699812336,2.4811688110362367
2024-06-27,0.0,29.116887336675784,20.157219087631628,6.893492266880374,12.38261610918125,8.10236091077153,8.258590735512913,6.901312258107908,5.690207096725679,2.497314198512932
2024-06-28,0.0,29.12100284549437,20.160303610623835,6.8945471314081335,12.384510937229026,8.1015604504184,8.259854491832481,6.902368319276069,5.693798243828436,2.4820539698892494
2024-07-02,0.0,29.12100284549437,20.156903094159514,6.8945471314081335,12.384850988875458,8.1015604504184,8.259854491832481,6.902368319276069,5.693798243828436,2.485114434707137
2024-07-03,0.0,29.139532574567177,20.103716959588038,6.898934140025334,12.392731484428738,8.106715483059608,8.265110247162287,6.906760304524499,5.697421214486869,2.4890775921574506
2024-07-04,0.0,29.11026031192694,20.09543000631263,6.9000611176954845,12.395096226788956,8.108039758250854,8.266460396982653,6.907888560640342,5.698351918615339,2.5184117027868047
2024-07-08,0.0,29.083303005480698,20.0887984147596,6.897784063310029,12.391005783568248,8.105364064923789,8.263732424059217,6.9056089231599005,5.696471434224719,2.5679318865137986
2024-07-09,0.0,29.077466440749568,20.08476690663632,6.8963997857684,12.388859245235489,8.103737444934119,8.262074022013042,6.904223075291097,5.695328241367339,2.5871448380046234
2024-07-10,0.0,29.06540248654253,20.088183334336527,6.897572866410527,12.39096659565166,8.105115894244024,8.263479404444475,6.9053974866782175,5.696297019210569,2.587584912481469
2024-07-11,0.0,29.06540248654253,20.088183334336527,6.897572866410527,12.39096659565166,8.096610872213926,8.263479404444475,6.9053974866782175,5.696297019210569,2.5960899345115687
2024-07-12,0.0,29.069635191441552,20.091604041413934,6.870058111402242,12.393836633019294,8.098263894121727,8.26516649459933,6.906807307837677,5.697459987755644,2.607168338408596
2024-07-15,0.0,29.002820821413085,20.0995376020852,6.8901315271677825,12.398730580494824,8.101461651145183,8.26843015636112,6.909534595052204,5.699709740656995,2.629643325623609
2024-07-17,0.0,28.99354345526642,20.093108200929308,6.8879275252408725,12.394764498572743,8.098870171284528,8.264083787879779,6.907324386509521,5.697886528545338,2.6624914457714954
2024-07-22,0.0,28.990583842988,20.090716869076015,6.8872244171537895,12.3934992618053,8.098043452203529,8.263240204069946,6.906619298423379,5.697304897846871,2.6727677564331738
2024-07-24,0.0,28.987156574236312,20.09069977886826,6.8872185585228145,12.393488719250815,8.098036563586964,8.26323317492844,6.906613423294111,5.697044855834176,2.6765083514781085
2024-07-25,0.0,27.341857047851576,18.950359616622432,12.17226315452124,11.690039208160742,7.638395215578448,7.794215332688611,6.514596780848814,5.37368284621135,2.5245907975167903
2024-07-26,0.0,27.34264191155135,18.94956897990257,12.17175530989937,11.689551482627214,7.63486718728184,7.793890146625169,6.514324982342916,5.373458648303497,2.529941351466072
2024-07-29,0.0,27.343343944967696,18.89324868327615,12.172067824651629,11.690172559168467,7.635063215592204,7.794090257914486,6.514492240277876,5.373596614032802,2.583924660118692
2024-07-30,0.0,27.338869099475072,18.890156729019143,12.170075818006403,11.688580306617947,7.633813707547945,7.792814724470956,6.513426118069239,5.372717203868636,2.5995462929246633
2024-07-31,0.0,27.33878137204743,18.89009611258137,12.17003676557004,11.688542799247786,7.633789211478366,7.792789718184581,6.513405217200356,5.372699963409346,2.5998588402807243
2024-08-01,0.0,27.267515457883444,18.88785357783444,12.16698774699533,11.687476046674018,7.632882967409757,7.791864598396181,6.51263197933892,5.372062144190166,2.680725481277744
2024-08-05,0.0,27.26882784215956,18.88876264936622,12.161156016305107,11.688038564363419,7.633250337719066,7.792239620484143,6.512945432019237,5.372320701296304,2.682458836286945
2024-08-06,0.0,27.26658177761999,18.88876264936622,12.162439481756287,11.688038564363419,7.633250337719066,7.792239620484143,6.512945432019237,5.372320701296304,2.683421435375331
2024-08-07,0.0,27.263694936751858,18.886762807493504,12.161151787257634,11.686801096914396,7.632121337321678,7.7914146195370435,6.512255875946588,5.371751908512385,2.6940456302649176
2024-08-08,0.0,27.2660568519906,18.888399010252854,12.16220533520092,11.687813550790036,7.6327825251662595,7.792089607317091,6.512820047326429,5.372217275467264,2.6856157964885488
2024-08-09,0.0,27.2660568519906,18.88711556951045,12.16220533520092,11.687813550790036,7.6327825251662595,7.792089607317091,6.512820047326429,5.372217275467264,2.6868992372309526
2024-08-13,0.0,27.265969366350685,18.887054968470824,12.16216631165152,11.687776049370111,7.632758034684663,7.792064605684135,6.512799150346986,5.370595742435793,2.6888157710052845
2024-08-14,0.0,27.260633803737043,18.883359040296856,12.159786348592021,11.685488917741385,7.631264412438499,7.7905398094066,6.51152468813404,5.3695447931931195,2.707858186460432
2024-08-15,0.0,27.254076547149364,18.87881684838173,12.156861440839942,11.682678097210292,7.629428792650598,7.78866587760976,6.509958409871235,5.368253206092779,2.731260780194301
2024-08-16,0.0,27.244223640437536,18.87754542619841,12.156042718806692,11.681891309764199,7.62667009411163,7.788141338246156,6.509519986976342,5.367891673044032,2.7480738124149977
2024-08-19,0.0,27.24369942108814,18.877182194171244,12.155808818480173,11.681666532815408,7.61145084823157,7.787991482833162,6.5093947341382545,5.367788386831234,2.7650175814108158
2024-08-20,0.0,27.238308733670625,18.875668877839622,12.153551667763681,11.680730055296527,7.606992676671432,7.7873671473481165,6.5088728991917675,5.367358070391687,2.781149871826542
2024-08-21,0.0,27.24953612420184,18.87234043583234,12.153011616533067,11.678670333183184,7.602445205430285,7.78599396157615,6.507725156766428,5.366411617040272,2.7838655494364337
2024-08-22,0.0,27.22381482672108,18.87784813023259,12.185100889893361,11.68207863049613,7.604663899239276,7.788266222162396,6.509624368023567,5.360922287480207,2.7676807457513934
2024-08-23,0.0,27.200946809472004,18.86532429627201,12.244320017624897,11.674328572752607,7.59961885663998,7.78309937516086,6.505305790282691,5.357365775099092,2.769690506695858
2024-08-26,0.0,27.20007507429673,18.864719700891662,12.251939604943434,11.673954434200157,7.5993753042694525,7.782849942611857,6.505097308426415,5.3571940823920094,2.7647945479682776
2024-08-28,0.0,27.194168571486315,18.8628457014578,12.265463113986193,11.672794757070175,7.593813672893923,7.7820768033011465,6.504451099584379,5.356661904928645,2.7677243752914213
2024-08-29,0.0,27.186327950407506,18.85740716689756,12.29107908597722,11.669108902084167,7.591624224983584,7.779833075376151,6.502575736626935,5.355117472484115,2.7669263851627584
2024-08-30,0.0,27.176228927610595,18.92085415128017,12.293558468378954,11.664774127743302,7.58880413150669,7.776943067143789,6.500160196701034,5.353128183841182,2.725548745794282
2024-09-02,0.0,27.178056642736358,18.915401239412002,12.294385261633527,11.665558632619554,7.58931451034308,7.777466099110948,6.500597359676921,5.353488204113966,2.7257320503536437
2024-09-04,0.0,27.175010587424214,18.90687680129551,12.323428436968214,11.664251183109492,7.588463917083834,7.776594418245844,6.499868787381271,5.352888197226167,2.71261767126545
2024-09-05,0.0,27.15735692248606,18.894594352793668,12.380385648164904,11.656673751576257,7.5835342336544,7.771542519856403,6.495646286516174,5.349410807792179,2.7108554771599582
2024-09-10,0.0,27.148929523336196,18.88873103226361,12.40629587588204,11.653056483417775,7.5811809313747975,7.769130875342841,6.490431426763663,5.347750792783261,2.7144930588358154
2024-09-11,0.0,27.137903615797,18.881059812604082,12.437712822228868,11.64832386502025,7.578102010715498,7.765975623176533,6.487795488696952,5.345578927931896,2.7175478338289203
2024-09-12,0.0,27.137903615797,18.858674871544896,12.460097763288056,11.64832386502025,7.578102010715498,7.765975623176533,6.487795488696952,5.345578927931896,2.7175478338289203
2024-09-13,0.0,27.108564252697388,18.848433253444473,12.501908695365163,11.642590253694935,7.552637201951503,7.762153005750958,6.484602025146198,5.342947693409513,2.756163618539872
2024-09-16,0.0,27.107638121034377,18.848011549492853,12.501628984885848,11.642329769109768,7.546075817320204,7.761979339825967,6.482858840835498,5.34282815338593,2.766649424109555
2024-09-17,0.0,27.102007592109175,18.844096628032776,12.499032270878628,11.639911540187388,7.544508421519379,7.7603670986932425,6.481512285888204,5.34171839427207,2.7868457684191354
2024-09-19,0.0,27.10010240440172,18.842771946046334,12.49815362738491,11.639093290236463,7.543978065801095,7.7598215687744165,6.481056655526106,5.341342887912003,2.7936795539169514
2024-09-20,0.0,27.098071812762846,18.84247090793194,12.497953952909617,11.638907340382197,7.5438575408094195,7.759697595398325,6.480953112104765,5.341257552920107,2.7968301847807826
2024-09-23,0.0,27.081204558514326,18.832963055551645,12.53380372069122,11.633034383836264,7.540050933691569,7.755782076058357,6.477682843265047,5.338562370924792,2.8069160574667777
2024-09-24,0.0,27.063399760021493,18.828560021692592,12.55173397363262,11.625386133455935,7.535093654660276,7.750682962511904,6.473424028356144,5.3350524817302265,2.8366669839388075
2024-09-25,0.0,27.06037699942693,18.82454230834912,12.543630537831223,11.624087672825992,7.533294687748055,7.749817274562579,6.472700999792166,5.334456599965382,2.8570929194985584
2024-09-26,0.0,27.042410927107554,18.81337539822861,12.577650455028724,11.617192145691833,7.528825860654603,7.745220004066551,6.469180257874651,5.331292146008531,2.8748528053389375
2024-09-27,48.375254242039034,13.960154249165505,9.713782306369671,6.4941328102805045,5.998225896515265,3.887307507819731,3.999036825764182,3.3401878926827533,2.752669854387815,1.4792484149755378
2024-09-30,48.36848408569951,13.958200514176996,9.714563278858094,6.516110025821799,5.997386439902262,3.8745795225048383,3.99847715729438,3.340872966796799,2.7522846159935725,1.4790413929517512
2024-10-02,48.37063608098508,13.954432700424894,9.714003491854847,6.519521231082911,5.997040849587378,3.8743562557251097,3.998246751101,3.3406804540494295,2.7521260197589257,1.4789561654304237
2024-10-03,48.37208949546146,13.918886581512716,9.742990990366046,6.5285210671760225,5.995629279994459,3.873444318718194,3.981833273732576,3.339894132417333,2.7514782307071566,1.4952326299140344
2024-10-04,48.34646532295868,13.930103244627945,9.74473935923009,6.568823058219654,5.992453212131032,3.869747311151589,3.9797239750905766,3.3381248885355257,2.7483755628286097,1.481444065226299
2024-10-07,48.40666943120745,13.94662631216575,9.743202583253193,6.461536045513619,5.999750680376536,3.9500067589333976,3.985668086399843,3.267500013634487,2.7394442071259513,1.4995958813897792
2024-10-08,48.50814418013514,13.883592506849283,9.784095008517955,6.345342025993035,6.012327938863308,3.958287145682482,3.9963341083012685,3.2976235106209053,2.751459279696851,1.4627942953397735
2024-10-09,48.45479697469416,13.87557869246449,9.841595697848096,6.338363687192918,6.005715834872234,3.953109582807705,3.986498028951417,3.2939969237485074,2.764921462699449,1.4854231147210175
2024-10-10,48.46223661396469,13.871922162737912,9.837248798042937,6.298317421542023,6.003063191358525,3.9513635477334303,3.9847372466517434,3.2925420098274683,2.7650187013765706,1.5335503067646952
2024-10-14,48.45960105285542,13.871991751880977,9.836549011538228,6.296986098477839,6.002736721905419,3.951148657525659,3.984520541455043,3.291538951711538,2.767175521097889,1.5377516915519926
2024-10-15,48.438606671218025,13.863511002984877,9.831299108812956,6.3067773557542655,6.000136127949414,3.9491074266879505,3.9827943088185402,3.2901129427592317,2.766800324738908,1.5708547302758311
2024-10-16,48.4212980025052,13.860203817252945,9.82778607012367,6.3524424695041795,5.997992086747415,3.947696283864957,3.9813711285914417,3.275105069755778,2.7658116581874426,1.5702934134669708
2024-10-17,48.41476061948324,13.858332544386382,9.828928919970256,6.356359584276829,5.997182294915074,3.9471633034673506,3.9806689548013487,3.2746628962255047,2.7654382446086645,1.5765026378653537
2024-10-18,48.41388378774815,13.858081558414028,9.828750909861588,6.362500935527524,5.997073680936815,3.9470918170445373,3.9741757473802757,3.2749328772533373,2.7668699557939385,1.5766387300398081
2024-10-21,48.413963498411654,13.856622576924568,9.82366312137325,6.369097179997267,5.997083554772269,3.9470983157032493,3.9741822906311146,3.274938269241176,2.7668745112855198,1.5764766816599325
2024-10-22,48.40671090271906,13.854546802210965,9.822191499310293,6.3864158362159955,5.9961851688684,3.94568392757683,3.9735869430231143,3.274447671044526,2.768764696812493,1.5714665522183195
2024-10-23,48.40679058976482,13.85456960954252,9.819738371118081,6.393998861755931,5.9961950397783,3.945690422955049,3.9735934843352307,3.269514466500208,2.770415453059777,1.5694937011900865
2024-10-24,48.40519689869676,13.854113477178245,9.818592004970723,6.393788352884118,5.995997627754886,3.9455605194537466,3.9734626621847235,3.2694068246603196,2.7716411582890914,1.5722404739273925
2024-10-25,48.433356893443126,13.833725890846335,9.806699100751986,6.382275523797805,5.998792217804381,3.947399450162509,3.9753145974100437,3.2709306164206184,2.7786971431607013,1.5728085662024933
2024-10-28,48.438307830196244,13.832176825761175,9.797367337155302,6.387983087989328,5.998120488463273,3.9469574305133066,3.973222724969233,3.2705643460135088,2.779374027948417,1.5759259009902111
2024-10-29,48.422519574176626,13.88248642086116,9.76948107510712,6.387711761851224,5.996165427146095,3.9456709368845466,3.9719276702818425,3.269498319772367,2.778961960112196,1.5755768538068233
2024-10-30,48.41128269504287,13.87844196153033,9.767213979569632,6.38622943615565,5.994773963282516,3.9447553086229594,3.971005948910227,3.2687396034195135,2.779139981197004,1.598417122269296
2024-10-31,48.413394791457534,13.877304011276676,9.76687641706489,6.384527546944656,5.994566779236109,3.9446189748142233,3.9708687078589646,3.268626633238847,2.7792085070885313,1.6000076310195726
2024-11-01,48.417138951380046,13.875499997139235,9.765606748034024,6.395051782320414,5.993787500839614,3.944106184405395,3.970352505051771,3.268201720110793,2.7788472170689706,1.5914073936497402
2024-11-06,48.41833406403303,13.87584249539444,9.765847799042849,6.395209635664645,5.993935449508965,3.941735172474927,3.970450507920556,3.2682823913217076,2.778915809215094,1.5914466754237855
2024-11-07,48.41279651935264,13.851495659621532,9.761446476433022,6.409598191043223,5.991234071793622,3.939958690955497,3.9686610848257766,3.2668094249720143,2.7781568440158306,1.6198430369868406
2024-11-08,48.40324266993801,13.848762185969651,9.759520138844415,6.431027573796243,5.9900517532281805,3.9388522716151155,3.9678779036607104,3.2661647482014824,2.7776085986334893,1.6168921561127025
2024-11-11,48.40013848071368,13.847874039308877,9.766787392890345,6.433246190161045,5.989667600161571,3.938599665754365,3.9676234363326435,3.265955283032271,2.7774304654712116,1.612677446173991
2024-11-12,48.40125275923952,13.841615071588237,9.767012245996138,6.433394297755488,5.989805495593139,3.9386903410533867,3.9677147798232304,3.2668526946273335,2.777494408080093,1.6161679062434393
2024-11-13,48.394727000438955,13.839748858706999,9.764873285278885,6.447489331327253,5.988997912654719,3.9381593022539643,3.967179827767933,3.26641223717,2.777119928959332,1.615292315441958
2024-11-14,48.37396769683891,13.832826077939686,9.760684565108125,6.480552302345838,5.986428884299054,3.9364699974547017,3.9654780743831086,3.265011083624621,2.7759286612466636,1.62265265675929
2024-11-15,48.36752877510298,13.830984829666217,9.75856369887868,6.495958347987378,5.985632047717335,3.9359460250903036,3.9649502408358073,3.2645764872531555,2.7755591652502574,1.6203003822178836
2024-11-18,48.400695613563386,13.836358022983694,9.741740112684269,6.471470907601528,5.9897365470837,3.938645002881995,3.967669107552211,3.266815089963205,2.7774624364076317,1.6094071592783845
2024-11-19,48.41247799694308,13.839726265376473,9.74411158514635,6.473046284779427,5.991194653655238,3.9396038036767402,3.9686349738059152,3.267610344397726,2.7781385656829163,1.5854555265361367
2024-11-21,48.416539471646644,13.840887323443663,9.712029779392614,6.473589328945484,5.9916972737758485,3.939934309402799,3.9689679150479398,3.2678844744836857,2.7823195448276787,1.606150579033647
2024-11-22,48.41590233251224,13.840705183805744,9.711901973599089,6.493572430039047,5.99161842582727,3.93988246170028,3.9689156852766785,3.2678414706443344,2.7822829307969,1.5873771057984172
