date,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,STANDARD CHARTERED BANK (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,ABN AMRO CLEARING HONG KONG LTD,DBS BANK LTD,PHILLIP SECURITIES (HONG KONG) LTD,IFAST SECURITIES (HK) LTD,BOOM SECURITIES (H.K.) LTD
2024-03-01,0.0,70.15419689757691,0.0,11.260532680191629,18.585270422231464,0.0,0.0,0.0,0.0
2024-03-04,0.0,65.10709285267826,7.7081539326873365,10.396052628772036,16.788700585862365,0.0,0.0,0.0,0.0
2024-03-05,0.0,67.97722174035566,7.963607484912696,10.701097557851437,13.358073216880213,0.0,0.0,0.0,0.0
2024-03-06,0.0,68.30071793640674,7.963246106023888,10.700611954969599,13.035424002599767,0.0,0.0,0.0,0.0
2024-03-07,0.0,69.59804500499519,8.140860658325256,10.918855080053035,11.34223925662652,0.0,0.0,0.0,0.0
2024-03-08,0.0,69.69994101925269,8.14142305538099,10.91960938997268,11.239026535393648,0.0,0.0,0.0,0.0
2024-03-11,0.0,69.75732313308487,8.14197343309727,10.920347579062945,11.18035585475492,0.0,0.0,0.0,0.0
2024-03-12,0.0,73.46263269655574,8.52181499108553,11.42980660300705,6.585745709351682,0.0,0.0,0.0,0.0
2024-03-13,0.0,72.80600564223369,8.445627037719435,11.327620205700335,6.496043424085294,0.0,0.924703690261252,0.0,0.0
2024-03-14,0.0,61.05920009510678,7.081320175172219,9.497756074364199,21.586396628878088,0.0,0.7753270264787102,0.0,0.0
2024-03-15,0.0,63.613606481120485,7.367354017493433,9.948616738950985,18.263778161979612,0.0,0.8066446004554853,0.0,0.0
2024-03-18,0.0,63.667382787817516,7.367354017493433,10.392271269201503,17.766347325032065,0.0,0.8066446004554853,0.0,0.0
2024-03-19,0.0,66.45623699334142,7.638471692353583,12.015260216804359,13.053702080089655,0.0,0.8363290174109762,0.0,0.0
2024-03-20,0.0,61.85404982729782,7.094512368790359,10.279275220473624,19.995391156198377,0.0,0.7767714272398204,0.0,0.0
2024-03-21,0.0,63.68546362001107,7.282842062665666,10.552147076198064,17.68215577440998,0.0,0.797391466715219,0.0,0.0
2024-03-22,0.0,70.780088242805,8.089169812044892,11.720439472196432,8.421298134619727,0.0,0.9890043383339557,0.0,0.0
2024-03-25,0.0,77.08725029609471,8.665415346956589,12.586990175506285,0.6008864656648729,0.0,1.0594577157775393,0.0,0.0
2024-03-26,0.0,77.41065034879917,8.915600562125455,12.583010722432379,0.03161560483023211,0.0,1.0591227618127756,0.0,0.0
2024-03-27,0.0,77.27554500242468,8.866931680683743,12.507866459300784,0.2981800034212232,0.0,1.0514768541695765,0.0,0.0
2024-03-28,0.0,77.21472269832731,8.851384318975116,12.588982997835632,0.29713127572531306,0.0,1.0477787091366304,0.0,0.0
2024-04-02,0.0,71.69277085283504,8.207936320335742,11.688333346626516,7.076807286791241,0.0,1.3341521934114635,0.0,0.0
2024-04-03,0.0,72.04236076398173,8.2245445985376,11.711984004277925,6.68425886100229,0.0,1.336851772200458,0.0,0.0
2024-04-05,0.0,72.01049243222425,8.22536930600263,11.713158411021414,6.713994027161157,0.0,1.3369858235905334,0.0,0.0
2024-04-08,0.0,72.86759536440618,8.48449780317464,12.082164716181557,5.096694793426463,0.0,1.4690473228111571,0.0,0.0
2024-04-09,8.700436409353662,58.78302479823457,6.8290764217087405,9.724797872609974,14.780244905641709,0.0,1.1824195924513368,0.0,0.0
2024-04-10,8.874001121094858,60.05284282459296,6.977615636750499,10.472576555334523,12.416956221307325,0.0,1.2060076409198393,0.0,0.0
2024-04-11,9.456143870816302,64.25129135177879,7.435353730069122,10.45145841775148,7.120629762658788,0.0,1.2851228669255272,0.0,0.0
2024-04-12,7.6910442157716,52.333870885168686,6.047458147749961,8.500571682110616,24.360483967303196,0.0,1.0665711018959367,0.0,0.0
2024-04-15,13.304709816298663,52.600884833535154,6.046771296072638,8.49960621335078,18.481577876708783,0.0,1.0664499640339749,0.0,0.0
2024-04-16,13.306128848361839,52.73448269793689,6.058081859831131,8.500512750502486,18.323564498573738,0.0,1.0772293447939159,0.0,0.0
2024-04-17,17.42967286629204,52.56422564417649,6.069488712244367,4.768122063924837,18.091129799589538,0.0,1.0773609137727258,0.0,0.0
2024-04-18,87.48930504704809,7.949885397942754,0.9195962568391941,0.7224244759351841,2.7555564462404676,0.0,0.16323237599430335,0.0,0.0
2024-04-19,87.489672680539,8.05131724232449,0.9212162899484635,0.7224275115911636,2.652133213693735,0.0,0.16323306190314882,0.0,0.0
2024-04-22,88.04889959000542,8.062275985663083,0.918619942755473,0.7203914287924499,2.0854284314483897,0.0,0.1643846213351899,0.0,0.0
2024-04-23,89.30110036468596,8.080774104846467,0.9217613047353385,0.7228549179240286,0.8085625480134547,0.0,0.16494675979474477,0.0,0.0
2024-04-24,89.30110036468596,8.075922729558387,0.9217613047353385,0.7228549179240286,0.8101796731094816,0.0,0.1681810099867986,0.0,0.0
2024-04-25,89.30134586414673,8.069201501051984,0.9217638387679802,0.7228569051391003,0.8166504185575965,0.0,0.1681814723366139,0.0,0.0
2024-04-26,88.08849870787306,8.078904278302172,0.9217638387679802,0.7228569051391003,2.0197947975810653,0.0,0.1681814723366139,0.0,0.0
2024-04-29,89.52261573264462,7.868585370154382,0.8973639580131105,0.7024898235233983,0.8455022931892354,0.0,0.16344282247524253,0.0,0.0
