date,MERRILL LYNCH FAR EAST LTD,ICBC (ASIA) SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,BNP PARIBAS,CHINA INTERNATIONAL CAPITAL CORPORATION,BRIGHT SMART SECURITIES INTERNATIONAL,BOCI SECURITIES LTD,HANG SENG SECURITIES LTD
2024-03-01,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-05,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-06,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-07,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-08,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-12,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-14,12.746585735963581,0.0,87.25341426403642,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-15,14.603960396039604,0.0,85.39603960396039,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-22,14.050822122571002,0.0,85.949177877429,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-25,10.57542768273717,0.0,89.42457231726283,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26,6.504065040650407,0.0,93.4959349593496,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-27,10.760475944128297,0.0,89.2395240558717,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-08,7.598784194528875,0.0,87.89260385005065,4.508611955420466,0.0,0.0,0.0,0.0,0.0
2024-04-09,7.447864945382324,0.0,86.14697120158887,6.405163853028799,0.0,0.0,0.0,0.0,0.0
2024-04-15,6.144697720515362,0.0,86.17443012884044,7.680872150644202,0.0,0.0,0.0,0.0,0.0
2024-04-16,5.508684863523573,0.0,86.79900744416872,7.6923076923076925,0.0,0.0,0.0,0.0,0.0
2024-04-22,3.360935216755967,0.0,85.19240136385777,11.446663419386265,0.0,0.0,0.0,0.0,0.0
2024-04-23,3.3543996110841032,0.0,85.02673796791443,11.618862421001458,0.0,0.0,0.0,0.0,0.0
2024-04-29,4.634495938843765,0.0,83.5642618251314,11.419015766841854,0.3822264691829909,0.0,0.0,0.0,0.0
2024-05-02,4.871060171919771,0.0,84.67048710601719,7.402101241642789,3.0563514804202483,0.0,0.0,0.0,0.0
2024-05-03,6.6183574879227045,0.0,84.4927536231884,7.487922705314009,1.4009661835748792,0.0,0.0,0.0,0.0
2024-05-06,7.82608695652174,0.0,83.28502415458937,7.487922705314009,1.4009661835748792,0.0,0.0,0.0,0.0
2024-05-07,11.57749077490775,0.0,79.52029520295203,8.533210332103321,0.36900369003690037,0.0,0.0,0.0,0.0
2024-05-10,11.739943872778298,0.0,80.63610851262862,7.249766136576239,0.37418147801683815,0.0,0.0,0.0,0.0
2024-05-14,11.380255941499087,0.0,78.88482632541134,9.369287020109688,0.3656307129798903,0.0,0.0,0.0,0.0
2024-05-16,8.363802559414992,0.0,78.88482632541134,9.369287020109688,3.3820840950639854,0.0,0.0,0.0,0.0
2024-05-17,13.391224862888482,0.0,78.88482632541134,6.261425959780621,1.4625228519195612,0.0,0.0,0.0,0.0
2024-05-21,15.31322505800464,0.0,80.09280742459397,3.109048723897912,1.4849187935034802,0.0,0.0,0.0,0.0
2024-05-22,17.478766204738488,0.0,77.15690657130085,2.9950827000447027,1.743406347787215,0.0,0.6258381761287439,0.0,0.0
2024-05-23,14.912280701754385,0.0,75.70175438596492,2.93859649122807,1.710526315789474,0.0,0.6140350877192983,4.12280701754386,0.0
2024-05-27,14.655172413793101,0.0,74.39655172413792,5.474137931034482,0.8189655172413793,0.0,0.603448275862069,4.051724137931034,0.0
2024-05-30,12.974137931034482,0.0,75.25862068965517,5.474137931034482,1.6379310344827587,0.0,0.603448275862069,4.051724137931034,0.0
2024-05-31,12.823834196891193,0.0,75.38860103626943,5.4835924006908465,1.6407599309153715,0.0,0.6044905008635579,4.058721934369603,0.0
2024-06-03,11.09671848013817,0.0,75.38860103626943,7.210708117443869,1.6407599309153715,0.0,0.6044905008635579,4.058721934369603,0.0
2024-06-05,14.8486105350477,0.0,72.4180837826628,6.926586478639568,1.3272501036914142,0.0,0.5806719203649938,3.8987971795935294,0.0
2024-06-06,14.37855402112104,0.0,70.91795288383427,6.7831031681559715,3.5337124289195776,0.0,0.5686433793663688,3.8180341186027618,0.0
2024-06-07,13.059250302297462,0.0,70.37484885126965,7.134220072551391,3.506650544135429,0.0,0.5642885933091495,3.7887948407900036,1.5719467956469164
2024-06-11,10.347716799329703,0.0,73.1462086300796,7.415165479681608,2.932551319648094,0.0,0.5865102639296188,3.9379974863845835,1.6338500209467952
2024-06-12,9.506019095060191,0.0,72.47820672478207,9.00788709007887,2.9057700290577,0.0,0.5811540058115401,3.9020340390203403,1.61892901618929
2024-06-13,8.748430305567183,0.0,73.08497279196317,9.083298451234826,2.9300962745918797,0.0,0.5860192549183758,3.9347007115948096,1.6324822101297616
2024-06-14,8.726513569937369,0.0,72.901878914405,9.060542797494781,2.9227557411273484,0.0,0.8350730688935281,3.924843423799582,1.62839248434238
2024-06-17,13.507995916978563,0.0,59.40796189179993,7.587614834977884,2.1435862538278325,0.0,0.6805035726437564,15.345355563116705,1.3269819666553249
2024-06-18,12.864549578742709,0.0,56.578094620868434,7.226182760855476,2.04147764095917,0.0,0.6480881399870383,19.248217757615034,1.3933895009721322
2024-06-19,13.804277381723914,0.0,56.578094620868434,7.226182760855476,1.1017498379779649,0.0,0.6480881399870383,19.248217757615034,1.3933895009721322
2024-06-21,13.08866515102306,0.0,56.70672296200065,8.606690483923352,0.25982461838259174,0.0,0.6495615459564794,19.291977914907438,1.3965573238064306
2024-06-24,12.664315485732608,0.0,55.97948060275729,10.035267714010901,0.25649246553382493,0.0,0.6412311638345624,19.0445655658865,1.3786470022443091
2024-06-26,12.423756019261639,0.0,56.05136436597111,10.048154093097914,0.2568218298555377,0.0,0.6420545746388443,19.069020866773677,1.5088282504012842
2024-06-27,12.364217252396166,0.0,56.26198083067092,10.0,0.25559105431309903,0.0,0.6389776357827476,18.977635782747605,1.5015974440894568
2024-06-28,15.323058684054535,1.4819205690574984,52.193242442205104,9.276822762299942,2.133965619442798,0.0,0.5927682276229994,17.605216360403084,1.3930053349140488
2024-07-02,15.250737463126843,1.4749262536873156,51.94690265486726,11.5929203539823,0.2359882005899705,0.0,0.5899705014749262,17.52212389380531,1.3864306784660767
2024-07-05,15.456949750220394,1.4692918013517484,51.748457243608584,11.548633558624744,0.23508668821627976,0.0,0.5877167205406993,17.455186600058774,1.4986776373787833
2024-07-09,15.429744793194486,1.4667057788207685,51.83338222352596,11.52830742153124,0.23467292461132297,0.0,0.5866823115283074,17.424464652390732,1.496039894397184
2024-07-10,12.450652900091102,1.5183723048891589,53.65927725478288,11.934406316428788,0.24293956878226544,0.0,0.6073489219556636,18.038262982083207,1.5487397509869418
2024-07-11,9.054138145612942,1.5556938394523958,56.22277535780958,12.22775357809583,0.24891101431238333,0.0,0.6222775357809583,18.481642812694464,1.5868077162414438
2024-07-12,12.293853073463268,1.4992503748125936,54.242878560719646,11.784107946026987,0.23988005997001496,0.0,0.5997001499250375,17.811094452773613,1.5292353823088456
2024-07-16,9.358537341183762,1.5494267121165168,56.05825844437559,12.178493957235823,0.2479082739386427,0.0,0.6197706848466067,18.40718933994422,1.5804152463588472
2024-07-17,12.320143884892087,1.498800959232614,54.22661870503597,11.780575539568346,0.2398081534772182,0.0,0.5995203836930456,17.805755395683455,1.5287769784172662
2024-07-18,9.952038369304557,1.498800959232614,54.22661870503597,11.780575539568346,2.6079136690647484,0.0,0.5995203836930456,17.805755395683455,1.5287769784172662
2024-07-19,9.892729439809298,1.4898688915375446,53.90345649582837,11.710369487485101,2.592371871275328,0.0,0.5959475566150179,18.295589988081048,1.5196662693682956
2024-07-22,6.382978723404255,1.4983518130056936,54.210368594546,14.773748876236139,2.607132154629907,0.0,0.5993407252022775,18.39976026370992,1.5283188492658075
2024-07-23,8.031165717710518,1.4983518130056936,54.210368594546,14.773748876236139,0.8390770152831885,0.0,0.5993407252022775,18.39976026370992,1.648186994306263
2024-07-24,4.600559527510103,1.554243083618278,56.2325147653093,15.324836804476218,0.8703761268262356,0.0,0.6216972334473112,19.086105066832452,1.7096673919801058
2024-07-25,11.120764552562989,1.4480162177816391,52.3892267593397,14.277439907326961,0.8108890819577179,0.0,0.5792064871126557,17.781639154358526,1.5928178395598032
2024-07-26,14.057686922430692,1.4001680201624196,50.658078969476335,13.805656678801457,0.784094091290955,0.0,0.5600672080649678,17.19406328759451,1.5401848221786614
2024-07-31,14.617754130495658,1.4001680201624196,50.658078969476335,13.805656678801457,0.22402688322598713,0.0,0.5600672080649678,17.19406328759451,1.5401848221786614
2024-08-02,14.783347493627868,1.416029453412631,50.09912206173889,13.96205041064854,0.22656471254602095,0.0,0.5664117813650524,17.38884168790711,1.557632398753894
2024-08-05,11.785400175901495,1.465845793022574,51.861624157138664,14.45323951920258,0.23453532688361184,0.0,0.5863383172090296,18.00058633831721,1.6124303723248314
2024-08-08,10.466138962181178,1.465845793022574,51.861624157138664,14.45323951920258,1.5537965406039285,0.0,0.5863383172090296,18.00058633831721,1.6124303723248314
2024-08-12,7.390371051824594,1.5332720024532351,54.24716344679547,15.118061944188899,0.5826433609322293,0.0,0.613308800981294,18.82858019012573,1.6865992026985588
2024-08-13,3.97456279809221,1.5898251192368837,56.24801271860096,15.675675675675677,0.604133545310016,0.0,0.6359300476947536,19.523052464228936,1.7488076311605723
2024-08-14,3.9074710847139733,1.562988433885589,55.29853079087215,15.41106595811191,2.28196311347296,0.0,0.6251953735542357,19.193497968115036,1.7192872772741483
2024-08-20,3.9695141314703077,1.5878056525881232,56.17656398856779,15.97332486503652,0.2540489044140997,0.0,0.7939028262940616,19.49825341378215,1.7465862178469356
2024-08-21,3.8880248833592534,1.5552099533437014,55.023328149300156,15.645412130637638,2.3017107309486784,0.0,0.7776049766718507,19.09797822706065,1.7107309486780715
2024-08-22,3.790175864160097,1.5160703456640388,53.638568829593694,15.251667677380231,4.760460885385082,0.0,0.7580351728320194,18.617343844754398,1.6676773802304428
