date,CCB INTERNATIONAL SECURITIES LTD,ORIENT SECURITIES (HONG KONG) LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,CHINA GALAXY INTERNATIONAL SECURITIES,CHINA SECURITIES DEPOSITORY AND CLEARING,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,FORTUNE (HK) SECURITIES LTD,HANG SENG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-05-02,0.0,73.50030304753766,0.0,0.0,12.1208635758293,6.5329019862219155,3.508896375239898,0.0,2.5087640348016476,1.8282709803695854
2024-05-08,0.0,73.50062091637801,0.0,0.0,12.120915995270979,6.532497766418388,3.5089115502633397,0.0,2.508774884524457,1.828278887144827
2024-05-10,0.0,73.50093878796777,0.0,0.0,12.12096841516606,6.532526017818503,3.5084942507180994,0.0,2.5087857343411106,1.8282867939884582
2024-05-13,0.0,73.52669552078983,0.0,0.0,12.07935755036357,6.541304586795661,3.5097237227563296,0.0,2.50966488125995,1.8332537380346556
2024-05-17,0.0,72.1486244017425,0.0,0.0,11.846592913128353,8.299318174791448,3.443942867736152,0.0,2.4626275886568325,1.7988940539447211
2024-05-20,0.0,72.13316038847427,0.0,0.0,11.844053767420295,8.318760675155884,3.443204708434526,0.0,2.4620997600804535,1.7987207004345738
2024-05-21,0.0,72.1118890676646,0.0,0.0,11.84056107881471,8.316307558917707,3.4527968836437535,0.0,2.4613737123989154,1.8170716985603093
2024-05-22,0.0,72.11494891664813,0.0,0.0,11.841063497060158,8.312417239904448,3.4529433925921573,0.0,2.4614781533163472,1.8171488004787548
2024-05-23,0.0,72.10332287173665,0.0,0.0,11.838942408910897,8.321047053367609,3.4523867247228437,0.0,2.4610813249750807,1.8232196162869179
2024-05-24,0.0,72.11250101668836,0.0,0.0,11.840449406441332,8.309377095789353,3.4528261844388024,0.0,2.461394599873364,1.8234516967687957
2024-05-30,0.0,72.10515831381795,0.0,0.0,11.839243777727617,8.31913756152494,3.4520503456973906,0.0,2.4611439735750267,1.8232660276570727
2024-06-03,0.0,72.10561718893915,0.0,0.0,11.839319122329176,8.318766239554142,3.4518601820853383,0.0,2.4611596362233805,1.823277630868812
2024-06-06,0.0,72.10668792026883,0.0,0.0,11.835676490954866,8.321011124050953,3.451911440433671,0.0,2.461196183178147,1.8235168411135452
2024-06-11,0.0,72.1219875548571,0.0,0.0,11.812513947951754,8.322776680523935,3.456887479214319,0.0,2.461718401065818,1.8241159363870745
2024-06-13,0.0,72.1219875548571,0.0,0.0,11.812513947951754,8.318533070110101,3.459858006504003,0.0,2.459596595858901,1.827510824718143
2024-06-17,0.0,72.11816203756398,0.0,0.0,11.811887384847836,8.318091835845879,3.4596744876204517,0.0,2.4594661331577115,1.8327181209641399
2024-06-18,0.0,72.10286402581664,0.0,0.0,11.80938179697834,8.316327366771445,3.4589406067302813,0.0,2.458944420724474,1.8535417829788177
2024-06-19,0.0,72.10056988381292,0.0,0.0,11.809006050478054,8.317335466036319,3.4499216160041883,0.0,2.4588661829490874,1.8643008007194213
2024-06-20,0.0,72.11280699509504,0.0,0.0,11.811010308161505,8.322990177814301,3.42907964170276,0.0,2.4592835086256675,1.8648293686007262
2024-06-24,0.0,72.11846806401287,0.0,0.0,11.811937507450091,8.323643557192563,3.4214985384509564,0.0,2.4594765696644894,1.8649757632290251
2024-06-27,0.0,72.11831505046378,0.0,0.0,11.811912446095791,8.32362589694164,3.421491279067214,0.0,2.459471351400029,1.8651839760315436
2024-07-03,0.0,72.12061032187853,0.0,0.0,11.812288377576886,8.323890808574351,3.4184175260241547,0.0,2.4595496276920406,1.8652433382540312
2024-07-05,0.0,72.13285423732255,0.0,0.0,11.787979400907078,8.334429092526042,3.4189978707405153,0.0,2.4599671854128835,1.8657722130909309
2024-07-10,0.0,72.13928395729769,0.0,0.0,11.789030148273477,8.327531669499383,3.417604779356186,0.0,2.4601864599767076,1.8663629855965462
2024-07-11,0.0,64.59247823908167,0.0,10.46143696502907,10.555728190523574,7.456352193151872,3.0600742096500184,0.0,2.2028156042440643,1.671114598319729
2024-07-12,0.0,64.59920541495421,0.0,10.459449366834017,10.55372267767012,7.45493553956878,3.059492817438206,0.0,2.2023970850355012,1.6707970984991545
2024-07-15,0.0,64.60256804439507,0.0,10.458455850931667,10.552720206991072,7.454227414623596,3.059202204169702,0.0,2.202187885062297,1.6706383938265912
2024-07-16,0.0,64.67285872050559,0.0,10.458455850931667,10.482429530880559,7.454227414623596,3.059202204169702,0.0,2.202187885062297,1.6706383938265912
2024-07-17,0.0,64.67138440850502,0.0,10.458217435199419,10.482190568633364,7.454057484653749,3.06141211083476,0.0,2.2021376829823107,1.6706003091913768
2024-07-18,0.0,64.68649301654085,0.0,10.458018763725912,10.481991441749766,7.453915882263737,3.046916472733931,0.0,2.2020958496640564,1.6705685733217486
2024-07-19,0.0,64.68034945507218,0.0,10.457025519570614,10.48099592080353,7.462705391942634,3.0466270936415234,0.0,2.201886706911351,1.67040991205818
2024-07-22,0.0,64.67764665770414,0.0,10.45658855190903,10.480557951490937,7.45726514412133,3.055806887440221,0.0,2.2017946966849644,1.6703401106493765
2024-07-23,0.0,64.67752380864538,0.0,10.4565686906103,10.480538044664604,7.457250979753092,3.0559910237452925,0.0,2.2017905145846552,1.6703369379966748
2024-07-24,0.0,64.6931126510629,0.0,10.454483674035266,10.478448248653603,7.446268888125548,3.0563311791562002,0.0,2.2013514824457676,1.670003876520711
2024-07-25,0.0,64.6947905796457,0.0,10.452300262601016,10.47625983223509,7.4447137401967,3.061388756151456,0.0,2.2008917317639125,1.669655097406129
2024-07-26,0.0,64.70573563628639,0.0,10.451308104319747,10.467671601109366,7.444007069492316,3.0610981615330197,0.0,2.2006828176585977,1.6694966096005615
2024-07-29,0.0,64.70660667177256,0.0,10.45105017401861,10.467413266969627,7.443823357083694,3.0610226159685094,0.0,2.200628506487575,1.6694554076994252
2024-07-30,0.0,64.70849375379852,0.0,10.45043516082751,10.466797290859217,7.443385310238583,3.060842483899891,0.0,2.2004990060510004,1.6695469943252712
2024-07-31,0.0,64.77557206844779,0.0,10.449007022345095,10.402921675043908,7.442368110013193,3.06042419443418,0.0,2.2001982896442005,1.6695086400716344
2024-08-12,0.0,64.77569501476714,0.0,10.449026854928785,10.402941420155985,7.4421924323649,3.0604300032271916,0.0,2.2002024656981187,1.6695118088578893
2024-08-13,0.0,64.77557206844779,0.0,10.449007022345095,10.402921675043908,7.4421783068481115,3.06042419443418,0.0,2.2001982896442005,1.6696984432367175
2024-08-16,0.0,64.79561777795941,0.0,10.443060644454674,10.397001523654215,7.437943071438109,3.058682551546376,0.0,2.198946188804752,1.6687482421424606
2024-08-20,0.0,64.79549486404767,0.0,10.443040834512608,10.396981801083903,7.437928962047543,3.0586767493849014,0.0,2.1989420175183745,1.6689347714049914
2024-08-21,0.0,64.79672402414994,0.0,10.443238937315389,10.397179030154236,7.438070058362076,3.0587347719902374,0.0,2.197086747199299,1.6689664308288232
2024-08-26,0.0,64.80673818178224,0.0,10.440268184224632,10.394221379570505,7.435954175564814,3.0578646639871323,0.0,2.1964617493146306,1.6684916655560458
2024-08-27,0.0,64.81662375748977,0.0,10.437279332724021,10.39124571039996,7.433825402395014,3.0569892551156026,0.0,2.195832943820401,1.6682035980552328
2024-08-29,0.0,64.81736108142412,0.0,10.437398062386496,10.39136391640524,7.433909966154667,3.0558864762612514,0.0,2.195857922600403,1.6682225747678248
2024-09-05,0.0,64.81981894902869,0.0,10.437793847437685,10.387965966225766,7.4341918592489895,3.0560023551592495,0.0,2.1959411893049117,1.6682858335947088
2024-09-10,0.0,64.82648782868242,0.0,10.4358152222874,10.384480278305967,7.4327826075239845,3.0569395568539766,0.0,2.195524918919693,1.6679695874265568
2024-09-12,0.0,64.82304716452221,0.0,10.435261341665134,10.38392912228452,7.437695610186335,3.0567773098662787,0.0,2.195408391491563,1.667881059983963
2024-09-16,0.0,64.77123563748738,0.0,10.426920684309936,10.375629493557078,7.513572488578511,3.052440080394016,0.0,2.19365365353641,1.6665479621366668
2024-09-17,0.0,64.80027925558296,0.0,10.425498965055564,10.353762143906465,7.51254800675885,3.0482363547042826,0.0,2.1933545470474396,1.6663207269444331
2024-09-20,0.0,64.80015653954257,0.0,10.425479221684594,10.353742536387669,7.512533779811754,3.048230582082622,0.0,2.193350393364951,1.6665069471258478
2024-09-26,0.0,64.79954296631232,0.0,10.425380505951415,10.353644499907627,7.512462645884542,3.049148589283791,0.0,2.193329625188487,1.6664911674718255
2024-09-27,0.0,64.82423104673694,0.0,10.424630327467476,10.24363855010825,7.615312833821028,3.0506334252061875,0.0,2.1931717998993223,1.6483820167608014
2024-09-30,0.0,64.81809405761544,0.0,10.42364341498302,10.242668772336398,7.624059004982289,3.0503446180141567,0.0,2.1929641696465567,1.6482259624221445
2024-10-02,0.0,64.84571966325325,0.0,10.428085993347565,10.203466896574836,7.627308394685784,3.0516446811940727,0.0,2.193898815507551,1.6498755554369513
2024-10-03,0.0,64.84805357042852,0.0,10.428461317807693,10.203834136613597,7.6275829144209775,3.0517545150497973,0.0,2.19018917847114,1.650124367208277
2024-10-04,0.0,64.84166643425901,0.0,10.4274341782282,10.202829121435911,7.636302209245679,3.0516433472186213,0.0,2.1899734582490256,1.6501512513635626
2024-10-07,0.0,64.5655256746349,0.0,10.38302693589081,10.159378403111686,7.637164565581879,3.430945019245634,0.0,2.1806470333192984,1.6433123682157973
2024-10-08,0.0,64.62512792875998,0.0,10.392611800314265,10.168756811279328,7.533023956153308,3.4341122211663113,0.0,2.1826600499760813,1.6637072323507356
2024-10-09,0.0,64.66358032734388,0.0,10.398795476294202,10.174807291990811,7.478005465163153,3.4361555417157996,0.0,2.1839587478186195,1.664697149673542
2024-10-10,0.0,64.64209017350989,0.0,10.39533956319223,10.154620098926245,7.522727318904378,3.437657173605298,0.0,2.1832329357120193,1.6643327361499514
2024-10-15,0.0,64.65185665424349,0.0,10.396910147981346,10.141045767257015,7.524808177918192,3.4372322694606985,0.0,2.1835627904915658,1.6645841926476959
2024-10-16,0.0,64.63061832842125,0.0,10.393494732296563,10.137714403776844,7.543858863471462,3.4474308165418166,0.0,2.1828454836670184,1.6640373718250385
2024-10-17,0.0,64.62744598372029,0.0,10.392984575519616,10.137216801782612,7.543488578901868,3.447261602024524,0.0,2.1827383403581315,1.6688641176929493
2024-10-18,0.0,64.62756799121944,0.0,10.393004196008054,10.13723593941758,7.5435028199439245,3.4468905381878705,0.0,2.1827424610601347,1.669056054163004
2024-10-21,0.0,64.62683595313455,0.0,10.392886474188643,10.137121114691634,7.544738860759984,3.4464739276688348,0.0,2.182717737081488,1.6692259324748764
2024-10-24,0.0,64.63977106793482,0.0,10.394966619033537,10.119134984974451,7.546248946498559,3.447163742283043,0.0,2.1831546098463286,1.6695600294292716
2024-10-25,0.0,64.63964901435608,0.0,10.394946991134868,10.119115877904328,7.546234697582223,3.447157233307775,0.0,2.183150487588025,1.6697456981266998
2024-10-29,0.0,64.67726332094502,0.0,10.400995890364094,10.125004268897229,7.550059116149834,3.3915391881440535,0.0,2.18442087956914,1.6707173359306264
2024-10-30,0.0,64.67445294801294,0.0,10.400543943639448,10.124564314630872,7.5540762745466425,3.3913918181187457,0.0,2.1843259615562713,1.6706447394950794
2024-10-31,0.0,64.67909630444838,0.0,10.401290659389662,10.11981206026609,7.554618625770106,3.391635305930485,0.0,2.1825934229527255,1.670953621242547
2024-11-01,0.0,64.69841004339344,0.0,10.404396574963087,10.122833923889306,7.556307521904778,3.363354189095233,0.0,2.1832451642726047,1.6714525824815547
2024-11-04,0.0,64.69828776826886,0.0,10.40437691143679,10.122814792495225,7.556293241052392,3.3633478326090045,0.0,2.1832410381035965,1.6716384160341335
2024-11-06,0.0,57.07907658421863,11.776360042450914,9.179102678359287,8.93069879775207,6.666424344082507,2.9672622744586716,0.0,1.9261310726192433,1.474944206058676
2024-11-07,0.0,57.08155114298125,11.776870584959285,9.179500621534352,8.931085971832113,6.6623780379523625,2.967390914676798,0.0,1.9262145765020828,1.4750081495617577
2024-11-11,0.0,57.08478742820267,11.793379762761354,9.180021060828777,8.916751362992471,6.662755766923493,2.967559153331338,0.0,1.9196536886048912,1.475091776355009
2024-11-12,0.0,57.0768877303053,11.817757507196456,9.178750680464075,8.903346174270496,6.661833739180309,2.967148486639562,0.0,1.9193880366704485,1.4748876452733486
2024-11-14,0.0,57.07565062626346,11.817501365066795,9.178551737073546,8.9031532000917,6.66168934831086,2.967084175645541,0.0,1.9215138694954461,1.4748556780526436
2024-11-18,0.0,57.07393780150398,11.817146725063376,9.178276291231075,8.902886018884455,6.6614894328244745,2.9699961070713754,0.0,1.9214562053865796,1.4748114180346796
2024-11-19,0.0,57.05738579401463,11.842720626288065,9.175614500162089,8.900304093723202,6.659557534882442,2.969134778771608,0.0,1.9208989640479384,1.474383708110027
2024-11-20,0.0,57.03989296250105,11.902239306455657,9.172801411615335,8.897575410700584,6.657515826937159,2.949229668248736,0.0,1.9219762614687497,1.4587691520727268
2024-11-26,0.0,56.93913530252117,11.944917907927163,9.156598190366267,8.87354201342714,6.526000318050366,3.201665438259084,0.0,1.9185812019659247,1.4395596274828848
2024-11-28,0.0,56.85544446465668,11.927360911625312,9.143139549477734,8.8604994169426,6.514747383673891,3.2652194274031383,0.0,1.9157612141411977,1.5178276320794457
2024-11-29,0.0,56.836565351098876,11.923400376214575,9.140103527660392,8.857557247089803,6.512584131643854,3.297174631829863,0.0,1.9151250767606536,1.5174896577019832
2024-12-02,0.0,56.607900873284244,12.05401833732723,9.103331126171783,8.821921583848942,6.440082128700079,3.5539412881358152,0.0,1.9074201587572175,1.5113845037746827
2024-12-03,0.0,56.60219145514668,12.052802580694957,9.102412972998069,8.821031813369519,6.439432588244669,3.5635034016692964,0.0,1.9072277782046374,1.5113974096721796
2024-12-04,0.0,56.4934647678816,12.194675522176045,9.084928222262631,8.804087565405418,6.427393184923316,3.6629344431467423,0.0,1.9035641999428583,1.4289520942613967
2024-12-05,0.0,56.409962516737444,12.334840635947803,9.071499908719483,8.791074358762806,6.407511726691744,3.6575203076701355,0.0,1.9007505666041042,1.4268399788664878
2024-12-06,0.0,56.28234855979005,12.487785238867199,9.050977824549403,8.770857853129495,6.3852890808031475,3.7025143613590474,0.0,1.8964505761387258,1.423776505362927
2024-12-09,0.0,56.18037733041219,12.61285957082511,9.0345794446051,8.754966988926629,6.33695959007035,3.7662096249397288,0.0,1.893014625051898,1.4210328251689972
2024-12-10,0.0,56.0418696176467,12.581763689779086,9.01230549426634,8.733382398174562,6.5668952322997365,3.757742900308361,0.0,1.8883475662244802,1.4176931013007366
2024-12-12,0.0,56.045631367880965,12.582608227137145,9.012910435581391,8.733968617076721,6.55915018360931,3.75946858676454,0.0,1.8884743195242557,1.4177882624256657
2024-12-13,0.0,56.04535610073994,12.582546427876279,9.012866168828971,8.73392572034218,6.559117968457574,3.751755466189493,0.0,1.8884650443155702,1.4259671032499885
2024-12-16,0.0,56.0553592094691,12.584792190750575,9.014474806663051,8.717472588585515,6.560288655464862,3.752588833752388,0.0,1.8888021020574384,1.4262216132570689
2024-12-18,0.0,56.08290914879023,12.590977331049624,9.01890521684038,8.664090353326834,6.563512888739538,3.7547607977286797,0.0,1.8897304055066562,1.435113858018059
2024-12-19,0.0,56.08235788461906,12.590853568663043,9.018816565959305,8.663841365908285,6.5634483730154525,3.755706835529197,0.0,1.8897118304954534,1.435263575810201
2024-12-20,0.0,56.26967718287218,12.632907967655004,9.04894009239314,8.427155134509192,6.35525088411244,3.929823292571976,0.0,1.8960236103018107,1.440221835584262
2024-12-23,0.0,56.269584691791884,12.6328872028068,9.048925218551908,8.427141282702655,6.355240437917452,3.9299812041661495,0.0,1.8960204937871836,1.4402194682759693
2024-12-27,0.0,56.22356188231623,12.622554783187095,9.041524116098888,8.420248736404284,6.359732458499452,3.99886676712475,0.0,1.8944697414504559,1.4390415149188465
2024-12-30,0.0,56.20085549153825,12.617457050992122,9.037872615323494,8.416848143274722,6.3407469913736705,4.0704717516234385,0.0,1.8937046428187387,1.4220433130555628
2025-01-02,0.0,56.19467440808745,12.616069357614737,9.036878611862791,8.415758289073779,6.340049623229516,4.081022274641512,0.0,1.8934963693622928,1.4220510661279189
2025-01-03,0.0,56.04077146531099,12.581517147447835,9.012128896226407,8.392709664270333,6.568239876830094,4.098165956879074,0.0,1.8883105636529274,1.4181564293823417
2025-01-06,0.0,56.008772399124695,12.574333149272961,9.006983005092337,8.366648260629486,6.541256927827884,4.1990633372190524,0.0,1.8872323455426714,1.4157105752909176
2025-01-07,0.0,56.00684811941754,12.573901135981586,9.006673554378155,8.36636080973965,6.542668227444995,4.2005551070090235,0.0,1.887167506362135,1.4158255396669195
2025-01-08,0.0,55.98733789464818,12.569520963812861,9.003536041174494,8.363446352215608,6.540389061021693,4.233600159621488,0.0,1.8865101035004699,1.4156594240052074
2025-01-09,0.0,56.00098446337503,12.572584707118875,9.00573059762227,8.365484890744687,6.5321680523803884,4.219909291302517,0.0,1.8869699287171957,1.4161680687390346
2025-01-10,0.0,55.99356503377204,12.570918996987954,9.004537451022566,8.364376568688629,6.531302621861908,4.2325989546573854,0.0,1.8867199288166006,1.415980444192918
2025-01-13,0.0,55.96299209187322,12.5640551729775,8.999620900341256,8.359809551055438,6.526428673600752,4.286033062917629,0.0,1.8856897643909516,1.4153707828432476
2025-01-14,0.0,55.91399864597463,12.553055826188222,8.991742078584105,8.347590888340275,6.5078117790407,4.387630186109072,0.0,1.8840389155710469,1.4141316801919481
2025-01-15,0.0,55.86974076005311,12.54311964336861,8.984624800178217,8.340167462689733,6.502660618360184,4.4641267369908775,0.0,1.8825476328615949,1.4130123454976755
2025-01-16,0.0,55.85151048196909,12.539026827543282,8.981693120052991,8.33744606878234,6.498907303973432,4.49693155945955,0.0,1.8819333581864919,1.412551280032826
2025-01-17,0.0,55.851419360470004,12.539006370174954,8.981678466459304,8.337432466274945,6.498896701034123,4.497087372304871,0.0,1.8819302878203135,1.412548975461489
2025-01-21,0.0,55.842673080703165,12.5370427735651,8.980271944054987,8.33612683218861,6.497878979920249,4.511879914620887,0.0,1.8816355793064128,1.4124908956405922
2025-01-22,0.0,55.82946774618359,12.53407809020419,8.978148344152693,8.332850872221737,6.458506577643758,4.577841091172103,0.0,1.876950400007828,1.4121568784140919
2025-01-23,0.0,55.837572349089406,12.535897626191412,8.979451676068548,8.317749616081906,6.459444140427166,4.580136734375982,0.0,1.8772228714871393,1.4125249862784452
2025-01-24,0.0,55.83957609680547,12.536347480566889,8.979773906334488,8.318048100974694,6.45722921487054,4.5791592891123205,0.0,1.8772902361823267,1.412575675153267
2025-01-27,0.0,56.00352421902064,12.529235384019726,8.974679518268703,8.313329121920404,6.257938988853342,4.6332932569844925,0.0,1.8762252154952825,1.4117742954374095
2025-02-03,0.0,56.003798115288404,12.529296660713602,8.974723410706877,8.289568387838793,6.257969594536765,4.656628239373535,0.0,1.8762343915443112,1.4117811999977177
2025-02-04,47.72972856858652,29.24997200421906,6.54387003902835,4.687367952587543,4.320921803326719,3.2465646319542,2.50633558735489,0.0,0.9778865553560213,0.7373528575866908
2025-02-05,47.718474131111826,29.24307500331562,6.542327026352488,4.686262694059465,4.319902951015444,3.2457991078300594,2.5293241184699315,0.0,0.9776559744701737,0.7371789933749852
2025-02-06,47.70653479270883,29.23575827798511,6.54069011197639,4.685090173831849,4.318822095348128,3.2374979068099554,2.561200731534661,0.0,0.9774113613358804,0.7369945484691967
2025-02-07,47.69650874128843,29.22961406279356,6.539315514226364,4.684105550756705,4.31791444752605,3.2368175111235327,2.5816785636818183,0.0,0.9772059476203335,0.7368396609832031
2025-02-10,47.699471467563406,29.231429695590933,6.539721711711372,4.684396509633071,4.31384303448406,3.2344658490630103,2.582519653336453,0.0,0.9772666479485855,0.7368854306691119
2025-02-11,47.699430879785496,29.23140482238501,6.53971614702136,4.6843925236508515,4.313754273184127,3.233271828100146,2.5838789058380116,0.0,0.9772658163862968,0.7368848036487009
2025-02-12,47.703936544862245,29.234166006688962,6.540333885432742,4.684835009093766,4.304715796880636,3.2335772413868633,2.584122977784655,0.0,0.9773581284407257,0.736954409429402
2025-02-13,47.70519503581937,29.234937241438608,6.5405064278191265,4.684958601042808,4.302276333599648,3.233662547296861,2.5841060493525876,0.0,0.9773839124001972,0.7369738512307974
2025-02-17,47.70499204891571,29.23481284598472,6.54047859778621,4.684938666416412,4.30225802729672,3.2336487879746847,2.584520556633505,0.0,0.9773797536050406,0.7369707153869962
2025-02-18,47.70694079450202,29.23600708604332,6.5407457758791585,4.685130045833034,4.298093469172502,3.233780882301349,2.584796342159058,0.0,0.9774196794995681,0.737085924609992
2025-02-20,47.70665659252119,29.23583291995791,6.540706811047739,4.685102135360946,4.298067864372501,3.2337616178732183,2.585206461460802,0.0,0.9774138567701207,0.737251740635573
2025-02-21,47.704789063739476,29.23468845158944,6.540450767990127,4.68491873195966,4.29789961184726,3.233635028769602,2.5888496687772826,0.0,0.9773755948452754,0.737393080481873
2025-02-24,47.699471467563406,29.231429695590933,6.539721711711372,4.684396509633071,4.297080167296785,3.233189488617278,2.6001334274875503,0.0,0.9772666479485855,0.7373108841510225
2025-02-25,47.69930911686621,29.231330203021212,6.539699453008148,4.684380565744893,4.29706554168481,3.233178484080929,2.600464939258175,0.0,0.9772633217079216,0.7373083746277006
2025-02-26,47.69719865836778,29.23003686124353,6.539410103653968,4.68417330507471,4.296875417788707,3.2330354319249333,2.6046042136438348,0.0,0.9772200826396692,0.7374459256628657
2025-02-28,47.697320410512475,29.23011147400439,6.539426796189956,4.684185261922534,4.296886386017708,3.233043684589844,2.6046108621715893,0.0,0.9768822296607783,0.7375328949307226
2025-03-03,47.70332762146211,29.233792843192308,6.540250400449405,4.684775208878743,4.281599405831028,3.2334508683740806,2.6049388983538337,0.0,0.9770052625183058,0.7408594909401943
2025-03-07,47.787628474012784,29.28545451508922,6.551808266790047,4.69305409766509,4.289165806293827,3.239164991024971,2.4335905335578794,0.0,0.9787318166327349,0.7414014989334462
2025-03-10,47.79500318592223,29.28997392308419,6.55281935899103,4.693778342057434,4.283092093531958,3.239664867444848,2.433539786045742,0.0,0.9773481570251186,0.7347802858974503
2025-03-12,47.79557370046657,29.29032354867291,6.55289757802025,4.693834370274477,4.283143219511061,3.2397035383477135,2.432289902491011,0.0,0.9773598233354294,0.734874318880578
2025-03-13,47.79830420864465,29.291996872409733,6.553271937799651,4.69410252383227,4.28338791073837,3.2398886190219502,2.4257780302613328,0.0,0.9774156588194275,0.7358542384726214
2025-03-17,47.79838572114691,29.2920468253108,6.553283113375909,4.6941105288870295,4.28339521538385,3.239894144143243,2.425611632747436,0.0,0.9774173256483542,0.735855493356477
2025-03-18,47.79092847809089,29.287476840164047,6.552260705939883,4.69337817940247,4.2742015588796995,3.2393886735558146,2.4493600404293514,0.0,0.9772648343360526,0.7357406892017913
2025-03-19,47.783677216887824,29.28303308585104,6.551266539152118,4.692666058667689,4.273553039319085,3.2366809012650677,2.4663775476267324,0.0,0.9771165550955353,0.7356290561349096
2025-03-21,47.783677216887824,29.28303308585104,6.551266539152118,4.692666058667689,4.2692909938026595,3.2366809012650677,2.4706395931431575,0.0,0.9771165550955353,0.7356290561349096
2025-03-24,47.7835957545438,29.282983163688197,6.551255370452687,4.692658058538793,4.267578900149883,3.236675383321945,2.4725106779891646,0.0,0.9771148892922821,0.7356278020232395
2025-03-25,47.78310698631253,29.28268363428566,6.551188359055795,4.692610058338243,4.267535247993574,3.236642276058305,2.473508265920845,0.0,0.9771048945920371,0.735620277443015
2025-03-26,47.779522991452275,29.28048727255327,6.5601579024904435,4.692258086869852,4.267215159465234,3.2363995101518266,2.4731522722475803,0.0,0.9751564693786426,0.7356503353908805
2025-03-27,47.775369488275444,29.27794190187371,6.565553450265638,4.69185018600249,4.266844207839697,3.2361181679615894,2.4814598886308237,0.0,0.9692763242936356,0.7355863848569745
2025-03-31,47.78343283068904,29.282883319873164,6.566661559029028,4.692642058362835,4.267564349331888,3.236834828440883,2.4648306049765454,0.0,0.9694399150095189,0.7357105342870973
2025-04-03,47.78217020848399,29.28210955339141,6.743016400295049,4.692518060698535,4.096122757659723,3.234192152147076,2.464765474665281,0.0,0.969414298675768,0.7356910939831666
2025-04-08,47.75778618368935,29.267166412837646,6.756614273186779,4.690123391803378,3.9990403223329416,3.232541690870736,2.5924924758554724,0.0,0.9689195906666498,0.7353156587570434
