date,UBS SECURITIES HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,SHANGHAI COMMERCIAL BANK LTD,THE HONGKONG AND SHANGHAI BANKING,HANG SENG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,BOCI SECURITIES LTD,SINOPAC SECURITIES (ASIA) LTD,BRIGHT SMART SECURITIES INTERNATIONAL
2024-06-19,0.0,27.148571495017382,21.820021163036778,16.443795858091374,9.145455179711393,7.360550704077955,5.343085384713776,5.110524540983034,4.662844916801358,2.9651507575669487
2024-06-20,0.0,27.248902689577886,21.905351139335078,16.50810141949944,9.163709376167352,7.476886440044826,4.9203866268210685,5.148020171834142,4.681079566679118,2.947562570041091
2024-06-21,0.0,27.18305417338286,21.918144228747636,16.51774242530427,9.16906113486112,7.481253066087322,4.946620879762656,5.151026701240451,4.68381339500549,2.949283995608195
2024-06-24,0.0,27.15543926456331,21.919424359588362,16.51870714527678,9.169596654557347,7.505052038921141,4.94690978752234,5.151327547337313,4.684086953474518,2.9494562487588922
2024-06-25,0.0,27.178921825966242,21.89129597872117,16.497509303654965,9.157829652702434,7.582916272938321,4.940561602445199,5.127218003009835,4.67807603915118,2.945671321410656
2024-06-26,0.0,27.178921825966242,21.89129597872117,16.497509303654965,9.070334464937762,7.582916272938321,5.010557752656937,5.150550053080414,4.67807603915118,2.939838308893011
2024-06-27,0.0,27.184301932536076,21.872158892230225,16.483087395388953,9.062405296407675,7.576287386064294,5.093596288784764,5.122735855654241,4.673986525864279,2.931440427069492
2024-06-28,0.0,27.182717747293093,21.870884276040513,16.464644110071212,9.061877178055688,7.575845872329515,5.116609750696395,5.12243732444434,4.673714145852516,2.9312695952167274
2024-07-02,0.0,27.18905559635808,21.87598363235757,16.468482962030333,9.063990020867578,7.5776122360950815,5.094486995651616,5.123631658098136,4.674803856421735,2.9319530421198663
2024-07-04,0.0,27.181133746678476,21.869609808400543,16.446202974220316,9.119621462868864,7.406414619365065,5.203720106288752,5.168756701319286,4.673441797585194,2.9310987832735074
2024-07-05,0.0,27.185886302439705,21.87343365699565,16.449078553194465,9.121216006714148,7.4310226252783,5.210458217253961,5.12303442166245,4.6742589376260355,2.9316112788352817
2024-07-08,0.0,27.175813671547143,21.87470857036277,16.450037302993564,9.121747645248531,7.431455749323883,5.216590506388138,5.1233330224750535,4.674531381143336,2.931782150517579
2024-07-09,0.0,27.090822090471967,21.900238084123057,16.46923579664815,9.132393445684142,7.440128845525419,5.222678679800196,5.129312357032818,4.679986928714812,2.93520377199944
2024-07-10,0.0,27.136744642794515,21.93736190509592,16.491308058312583,9.147874069138053,7.423514420322894,5.114626076994119,5.138007224774664,4.687920129999182,2.9226434725680686
2024-07-11,0.0,27.193969001511263,21.96604927424173,16.526083951311517,9.16716456378355,7.439168687543201,4.738809030096417,5.20741808128024,4.832530840333181,2.9288065698988976
2024-07-12,0.0,27.211502391447063,21.980211947857075,16.53673919159711,9.173075119572353,7.443965113007596,4.736003001031604,5.152161680577699,4.835646628528557,2.9306949263809434
2024-07-15,0.0,27.205641001594298,21.980211947857075,16.53673919159711,9.173075119572353,7.443965113007596,4.741864390884366,5.152161680577699,4.835646628528557,2.9306949263809434
2024-07-18,0.0,27.217812947613123,22.01376006762627,16.526756991570196,9.12837250804236,7.455326742902764,4.719750158499073,5.1600253598515975,4.84302721487778,2.935168009016836
2024-07-19,0.0,27.224205556990867,22.01893040843648,16.52476689292341,9.13051647603166,7.457077764990489,4.7208586795687815,5.161237287737511,4.844164689856026,2.9182422434647814
2024-07-22,0.0,27.254611504955385,22.04352273128064,16.39626612116296,9.134835819842698,7.46540636499371,4.755522637228276,5.172880000940524,4.849575000881741,2.927379818714069
2024-07-23,0.0,27.25781608249362,22.04611459276417,16.39819398229256,9.135909887241473,7.466284142082799,4.732565932580042,5.185246152218133,4.850145210408117,2.9277240179190818
2024-07-24,0.0,27.254611504955385,22.04352273128064,16.39626612116296,9.134835819842698,7.46540636499371,4.732009546314911,5.208149637310573,4.849575000881741,2.915623273257386
2024-07-25,0.0,27.36135894064613,22.01117580766341,16.37220604808415,9.121431254695718,7.454451540195342,4.725065740045079,5.200507137490608,4.842458677685951,2.9113448534936137
2024-07-26,0.0,27.321267392654935,21.978923677454898,16.348216483606652,9.10806597193731,7.443528818764726,4.7181422827603186,5.339413192043044,4.835363209040078,2.9070789717380348
2024-07-29,0.0,27.327674143207215,21.984077665349577,16.352050088522553,9.086752101677826,7.415962199111258,4.719248672161709,5.3699773710560565,4.836497086376907,2.9077606725369036
2024-07-30,0.0,27.327674143207215,21.984077665349577,16.352050088522553,9.086752101677826,7.415962199111258,4.725111092872469,5.3641149503452965,4.836497086376907,2.9077606725369036
2024-07-31,0.0,4.661499999999999,3.75,2.7893,1.55,1.265,0.795,0.902,0.8250000000000001,0.496
2024-08-01,0.0,27.362965050071026,22.01246786179692,16.37316709517604,9.098486716209395,7.425539158712828,4.678383169560572,5.294732269690886,4.842742929595323,2.9115157491870063
2024-08-02,0.0,27.34049666271745,21.994392896104355,16.359722694694366,9.091015730389799,7.419441870285868,4.74492369411958,5.290384637942967,4.838766437142958,2.920855376602658
2024-08-05,0.0,27.31166289738572,21.971197225184266,16.342469445388392,9.081428186409497,7.411617197295492,4.810227445833675,5.3199592214579505,4.833663389540539,2.91777499150447
2024-08-06,0.0,27.303664308139265,21.964762663417833,16.337683332552363,9.166627618199708,7.409446605126282,4.808818705777611,5.300829389438171,4.832247785951924,2.8759195913968414
2024-08-07,0.0,27.332481178319302,21.987944742829,16.34906302038136,9.158711916879705,7.417266693247648,4.819757487628117,5.241926026690433,4.8256209395595375,2.8672279944649013
2024-08-08,0.0,27.354936387963008,22.006009107553638,16.256865874841555,9.166236326933008,7.411623867424065,4.858926810947843,5.246232571240786,4.829585465471105,2.869583587624994
2024-08-09,0.0,27.37903652104453,22.02539675081347,16.18308684467103,9.174311926605505,7.418153625673978,4.863207602579615,5.250854585393932,4.833840406911863,2.872111736306077
2024-08-12,0.0,27.370504822660042,22.02798435131992,16.184988075517804,9.17538974846979,7.419025129524548,4.863778944771437,5.2514714693546685,4.834408298969678,2.872449159412117
2024-08-15,0.0,27.353435410521865,22.033161376749433,16.18879187769539,9.177546152128697,7.420768751689209,4.864922031986275,5.252705672217065,4.835544483483942,2.873124243528126
2024-08-16,0.0,27.35504265870684,22.034456013349942,16.18974310762216,9.178085411427363,7.403577220485581,4.865207887747667,5.253014313582626,4.8358286130632,2.8850447740146192
2024-08-21,0.0,27.356650095782065,22.03575080210133,16.18481824912738,9.178624734101941,7.404012269506047,4.871369977317867,5.253322991220957,4.836112776034505,2.879338104807907
2024-08-23,0.0,27.30530563408368,21.982662553226433,16.095789979941113,9.425330502410585,7.390116013091062,4.856361951459841,5.243463266431278,4.827036094265035,2.8739340050909687
2024-08-26,0.0,27.239169473820112,21.99556332820808,16.105235976948087,9.430861864575874,7.3944529865374005,4.882686416507236,5.246540452352727,4.829868895174826,2.875620605875656
2024-08-27,0.0,27.203957792931842,21.99556332820808,16.105235976948087,9.46020493198277,7.3944529865374005,4.888555029988615,5.246540452352727,4.829868895174826,2.875620605875656
2024-08-28,0.0,27.205554381763974,21.9968542385614,16.100312228560696,9.466629105336057,7.394886963870695,4.888841937225626,5.2468483696034935,4.830152358147288,2.86992041693077
2024-08-29,0.0,27.205554381763974,21.9968542385614,16.094443270652864,9.47249806324389,7.394886963870695,4.947531516303965,5.2468483696034935,4.830152358147288,2.8112308378524307
2024-09-02,59.44825030642203,11.011002688912749,8.902866590021569,6.51396239322736,3.8932226096705844,2.9929594192708584,2.0214352903170636,2.123575968911228,1.9549250809999337,1.1377996522466198
2024-09-03,59.43836716081869,11.009172133055303,8.901386507322032,6.498629642472059,3.897325309102309,2.9924618461114623,2.047223897895302,2.1232229289076563,1.9546000788489948,1.1376104954661828
2024-09-09,59.440742130537835,11.009172133055303,8.901386507322032,6.496254672752923,3.897325309102309,2.9924618461114623,2.047223897895302,2.1232229289076563,1.9546000788489948,1.1376104954661828
2024-09-10,59.4111112166127,11.003684115574885,8.968162784735608,6.455035749214277,3.8953825118451912,2.990970118784242,2.0628198676377036,2.1221645128516764,1.9536257204439929,1.1370434022997236
2024-09-13,59.43368447049213,11.007864965757003,8.971570238513635,6.457488340283253,3.8968625625730215,2.9921065379902543,2.027983320193395,2.122970829335942,1.95436800060792,1.1351007342534458
2024-09-16,59.38291875065248,10.99371719798419,8.963907105640285,6.4519726290014905,3.8935340286807065,3.0678485673882716,2.0381144001442575,2.121157478147807,1.9526986627691785,1.1341311795913331
2024-09-17,59.37305770772742,11.001380658445976,8.962418571991137,6.450901223614479,3.8928874739643877,3.093434043905887,2.0377759537692923,2.1018271187888162,1.9523744004099275,1.1339428473826796
2024-09-23,59.37869218833779,10.973954799311029,8.963269102107246,6.4515134116887864,3.8932569075060854,3.096100100119099,2.0545767714200305,2.1020265813835417,1.9525596799984817,1.1340504581279154
2024-09-24,59.340680184366754,10.966929686462699,8.957531154568388,6.447383395610857,3.8931355626790087,3.0941180933593824,2.1149067733920073,2.100680943077711,1.951309724777603,1.133324481705582
2024-09-25,59.340680184366754,10.966929686462699,8.940934352535043,6.459238254206104,3.9097323647123536,3.0941180933593824,2.1030519147967603,2.100680943077711,1.951309724777603,1.133324481705582
2024-09-26,59.33645963233586,10.966149673540414,8.940298436692446,6.458778846746546,3.909454288545702,3.093898027017672,2.1100147463951937,2.1005315340518447,1.9511709396440953,1.1332438750302276
2024-09-27,59.31958342616338,10.97488137505392,8.937755677643523,6.45220161263563,3.9083423793248926,3.093018074602174,2.130745784725942,2.09993411041956,1.9506159964732483,1.1329215629577312
2024-09-30,25.028,4.6285,3.771,2.7223,1.651,1.3050000000000002,0.899,0.886,0.823,0.47800000000000004
2024-10-02,59.32802032911548,10.96458998051477,8.939026876342277,6.448378364283716,3.913639186645743,3.083976124667542,2.1429011657951254,2.0954918479677995,1.950893428594456,1.1330826960730862
2024-10-03,59.347715772151055,11.044110045101228,8.941994413328338,6.450519067243987,3.8556570978710893,3.080257423206977,2.143612556257973,2.0274211676997425,1.9515410772127346,1.1571713799268706
2024-10-04,59.29569189363355,11.060489755690757,8.934155910615797,6.44012622960141,3.894922385853187,3.0775572866321714,2.1417334773791246,2.025643941547734,1.9498303671272341,1.179848751919031
2024-10-07,59.27743487961196,11.057084255053077,8.93140510352472,6.43577488406463,3.9245129293398198,3.0789781582026348,2.141074042319371,2.025020250202502,1.9492300186159754,1.179485479065317
2024-10-08,59.302716816969095,11.061800122263872,8.935214364583285,6.438519754145361,3.9475118354271412,3.080291348172439,2.1490955790710786,1.9784948274799898,1.9500613688814752,1.1562939830062695
2024-10-09,59.389964358427974,11.018750978838113,8.948360060557452,6.348328737737828,3.948573625236701,3.0848231447161725,2.15700326042077,1.9814056352600034,1.952930344693392,1.1698598541115945
2024-10-10,59.58934115540656,10.779556579874669,8.978400411420735,6.364878764214015,3.9618292984895525,3.095179139444963,2.1094836288832592,1.988057370335803,1.9594864859716958,1.1737871659587438
2024-10-14,59.59643583405959,10.78083998876078,8.979469375508979,6.356111801656356,3.95991980150396,3.0955476500030956,2.10973478300211,1.9882940675019882,1.9597197815019598,1.1739269165011739
2024-10-15,59.622952537947725,10.701830447749817,8.983105758144587,6.3586858128388615,3.9615234356389415,3.0968012425319444,2.151085786158728,1.9890992596262875,1.9605134020029158,1.1744023173601914
2024-10-16,59.62629645686736,10.701575519654691,8.982891771756893,6.358534342707683,3.961429068266166,3.096727473689727,2.151034545186018,1.9890518773314783,1.958084602594581,1.1743743419454118
2024-10-22,59.63339908707129,10.702850281597529,8.983961805654822,6.34737985648532,3.9619009500938653,3.0970963530499254,2.1512907744646785,1.9892888113820673,1.9583178478515681,1.174514232348933
2024-10-23,59.64476681567334,10.70489053251618,8.98567439023228,6.348589837681215,3.9626561948969186,3.0976867428538752,2.132638180657091,1.9896680232946045,1.9586911558660653,1.174738126328431
2024-10-24,59.643345612588696,10.633152083263836,8.985460281453877,6.348438564804446,3.962561773550198,3.0976129318191563,2.206453519126568,1.9896206138992276,1.958644484581036,1.174710134912957
2024-10-25,59.63481981617104,10.595895534833634,8.984175843025888,6.345148640342309,3.961995339950159,3.097170139467954,2.2585517632427847,1.9893362049659549,1.9583645035712753,1.174542214429001
2024-10-28,59.63624061296839,10.596147981549956,8.984389890595814,6.345299813212366,3.9597072389738113,3.0972439294018983,2.2586055731330767,1.9893836008081422,1.9584111615141235,1.1745701978424121
2024-10-29,59.640503409594515,10.58499206572345,8.98503209450605,6.345753375045867,3.959990278724226,3.097465320301741,2.263532349451272,1.9895258018861182,1.9585511486831007,1.1746541560836603
2024-10-30,59.720187623169465,10.599134413963897,8.997036775477289,6.354231780463714,3.965281124593809,3.101603767732823,2.1329490525793418,1.9921839585053132,1.961167920827985,1.1762235826863705
2024-10-31,25.031,4.4425,3.771,2.6633,1.662,1.3,0.8789999999999999,0.835,0.822,0.49300000000000005
2024-11-04,59.76724417871674,10.60032282095853,9.004125995682987,6.3592386009818345,3.966017841110962,3.104047678172337,2.065385570476209,1.993753700979924,1.9627132241982006,1.1771503887222785
2024-11-05,59.762963245932795,10.597175996447314,9.00348105950272,6.358783109459982,3.9657337681872225,3.1038253453602587,2.0747878654754346,1.993610894904474,1.962572641450871,1.1770660732789289
2024-11-07,59.77152572484705,10.598694296261982,9.004771024265839,6.357306257730827,3.9663019547349667,3.1042700428389263,2.0631456284714096,1.9938965275157723,1.9628538270873828,1.1772347162458392
2024-11-08,59.77056508615749,10.598947388530165,9.0049860543308,6.357458067474115,3.9663966683223166,3.10434417147442,2.0631948955029995,1.9939441409085699,1.9629006991938258,1.1772628281052993
2024-11-11,59.77056508615749,10.591783517365224,9.0049860543308,6.357458067474115,3.9663966683223166,3.10434417147442,2.0703587666679404,1.9939441409085699,1.9629006991938258,1.1772628281052993
2024-11-12,59.804839819558076,10.597857252083493,9.010149858551877,6.361103677651196,3.904159339399037,3.106124321431302,2.0787139689578713,1.9950875449193364,1.9640263017050235,1.1779379157427938
2024-11-13,59.8062687865277,10.590942325061288,9.010365145585137,6.361255668812333,3.9042526247377656,3.106198538653057,2.0835424043888198,1.995135215211771,1.9640732298252406,1.17796606119689
2024-11-14,59.807697821785965,10.591195389335448,9.010580442906708,6.361407667236947,3.904345914534489,3.127777724679098,2.059697783554914,1.9951828877823123,1.9641201601880969,1.177994207996024
2024-11-15,59.81484402257813,10.592460892132543,9.011657083865048,6.357388316151202,3.904812430399228,3.1281514512806545,2.0527747109626295,1.995421284812335,1.9643548456475919,1.178134962170636
2024-11-18,59.78341350632228,10.58689494074205,9.006921787149073,6.3994286778861085,3.902760594060352,3.1312846626763284,2.0540845231896587,1.9943727637946107,1.9633226489091857,1.1775158952703508
2024-11-19,59.80198209046513,10.590183204793716,9.009719315347343,6.401416325009318,3.903972782094288,3.1322572321454167,2.0236627579154605,1.9949922111681335,1.9639324521918633,1.1778816288693292
2024-11-26,59.79341054160455,10.588665290677675,9.00842793257654,6.400498796009632,3.903413217138707,3.1318082788671022,2.0377059205748576,1.9947062645721059,1.963650957459007,1.177712800519818
2024-11-27,59.797696008868115,10.589424193340308,9.009073577684445,6.393790404655764,3.903692979564143,3.1320327394177427,2.0378519654640237,1.9948492276230474,1.9637916947378982,1.1777972086445059
2024-11-28,59.80912692533775,10.574721981944956,9.010795750517326,6.395012640442727,3.9044392087895288,3.132631458214854,2.038241520867483,1.9952305626311235,1.9617775951139553,1.1780223561402923
2024-12-02,59.797696008868115,10.572700906402153,9.009073577684445,6.393790404655764,3.903692979564143,3.1320327394177427,2.0569642933933463,1.9948492276230474,1.961402653746733,1.1777972086445059
2024-12-03,59.83343213937389,10.579019334111033,9.014457554837353,6.404782849821193,3.9299305807882807,3.0382857470692852,2.0629745080415365,1.9960413837945346,1.9625748216710333,1.1785010804918628
2024-12-04,59.7035574065328,10.548900624466294,8.994890730325018,6.390880597655747,3.9214002547479,3.0316908295526646,2.3375743611027624,1.991708766857966,1.903453408326535,1.175943020432308
2024-12-05,59.69074328449329,10.544251755189254,9.014423076923077,6.389508928571429,3.922943376068376,3.0310401404151404,2.3370726495726495,1.991281288156288,1.9030448717948716,1.1756906288156288
2024-12-10,59.68220359190058,10.580894064684731,9.013133422987782,6.364750541264891,3.92238213778172,3.0306065028088547,2.3367382948486846,1.990996404284338,1.902772611519643,1.1755224279187768
2024-12-11,59.65517734485603,10.576102655525313,9.05433554666832,6.3308848414359185,3.9206059421609334,3.0292341352501797,2.366663647760369,1.990094809546735,1.9019109676865802,1.1749901091096293
2024-12-12,59.64522647552234,10.569572594174165,9.052825224950436,6.3298288089065124,3.919951959737685,3.0239629403690715,2.392481317675766,1.9897628488638095,1.9015937166387067,1.1747941131615067
2024-12-13,59.622494092537536,10.565544248799451,9.087487613385166,6.327416342709048,3.9184579617348883,3.022810427624057,2.3915694793810505,1.9890044972940013,1.9008689686713927,1.1743463678634043
2024-12-16,59.64664782503014,10.569824467755542,9.091169055233319,6.279936516712023,3.917662366134621,3.024035001596614,2.392538330656423,2.0017252965651346,1.9016390317368779,1.1748221085792991
2024-12-17,59.64949072728053,10.534581452654557,9.09160236214843,6.301683912510903,3.9178490913163873,3.024179134355533,2.402184844310778,2.001820703592315,1.901729668412699,1.1748781034178706
2024-12-18,59.6523339005429,10.513634478715343,9.092035710370402,6.301984280191994,3.918035834298543,3.0243232808545324,2.4189819779884556,2.001916119714584,1.9018203137288545,1.1749341035943928
2024-12-23,59.64380519375301,10.51213130692135,9.090735789619165,6.301083263037997,3.917475658750697,3.0238908825758117,2.4353163766686206,2.0016298986317427,1.9015484037001558,1.1723832263414495
2025-01-02,59.642383979717295,10.511880820076822,9.090519172298102,6.289018938780179,3.9173823117321307,3.02381882821659,2.4495553628106026,2.0015822030748116,1.901503092921071,1.1723552903723895
2025-01-03,59.665131535036274,10.468215147267752,9.093986288700098,6.298568799641485,3.9188763980663057,3.0249721101862184,2.4504896211752816,2.0023456048513975,1.9022283246088276,1.175186170466356
2025-01-08,59.66655383339133,10.468464688747027,9.09420307128997,6.298718945024767,3.9189698163042492,3.0274280211109468,2.445780432803017,2.0023933367977915,1.9022736699579021,1.1752141845729898
2025-01-09,59.665131535036274,10.468215147267752,9.093986288700098,6.298568799641485,3.9188763980663057,3.0273558549538984,2.4481058764076016,2.0023456048513975,1.9022283246088276,1.175186170466356
2025-01-10,59.68931983268867,10.472458971044837,9.097672998869646,6.301122245062456,3.920465114060734,3.028583147723316,2.4085582513390156,2.00315735754928,1.9029994896718159,1.1756625919902322
2025-01-13,59.710678740803644,10.476206379953625,9.100928461692606,6.303377005066939,3.9218679924043625,3.0296668797770927,2.3736366499041006,2.003874156702959,1.903680448867811,1.1760832848268556
2025-01-17,59.76057568797483,10.48496077242275,9.108533609653374,6.3014817184687155,3.925145282901742,3.0321986066211757,2.2992183135245607,2.005548684694321,1.9052712504596048,1.1770660732789289
2025-01-20,59.766283506606996,10.509840066093917,9.109403578813652,6.290144652075702,3.925520179179461,3.0324882162761044,2.27794784120268,2.005740237536951,1.9054532256601036,1.1771784965544247
2025-01-21,59.759148903659565,10.508585453434181,9.108316143326457,6.301331270532508,3.9250515700206283,3.032126212850485,2.2776759110703644,2.005500802200321,1.9052257620903048,1.1770379708151884
2025-01-22,59.766283506606996,10.509840066093917,9.104628006819517,6.302083582061041,3.925520179179461,3.027712644281969,2.2755600552056126,2.005740237536951,1.9054532256601036,1.1771784965544247
