date,MORGAN STANLEY HONG KONG SECURITIES LTD,UBS SECURITIES HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,SINOMAX SECURITIES LTD,EVERBRIGHT SECURITIES INVESTMENT
2024-05-22,62.97075297860438,18.387227410905105,9.076782139724902,4.268814286162178,0.7405015741742226,3.2913053581298515,1.2646162522993551
2024-05-23,63.15751372607609,18.441704073392735,9.094042233022446,4.1657722877056695,0.7464003575095451,3.084648216609873,1.3099191056836446
2024-05-24,63.32634775096224,18.510041227246816,9.054146479634522,4.1041225165638116,0.7484116741727138,2.942803512304122,1.3141268391157659
2024-05-27,63.322269710238345,18.510204962996106,9.009841094979954,4.119449128287714,0.7483634785417652,2.8849954390160804,1.4048761859400438
2024-05-28,63.6543317904202,18.59547399203337,8.830091132086077,4.19025263506636,0.7522516599056345,2.362710716234409,1.6148880742539438
2024-05-29,63.79301743410297,18.626896796260574,8.842074878258165,4.1858644302158545,0.7538543003260072,2.1782565380796766,1.6200356227567498
2024-05-30,64.00289043148476,18.695240244211465,8.528279604688342,4.267801461741419,0.879579190134585,1.738264949350864,1.887944118388564
2024-05-31,64.02033848380096,18.713830344003192,8.56897933977401,4.348113946005629,0.8798896070214971,1.4808733962410088,1.9879748831537096
2024-06-03,64.29040441189045,18.801375544365367,8.381129985351693,4.414283534480069,0.8836013681424835,1.1533612873884753,2.0758438683814653
2024-06-04,64.43784736793725,18.845873909347453,8.437252341925145,4.439926386119779,0.8856278104845048,0.7314706331922254,2.222001550993639
2024-06-05,64.34595175107167,18.82010947751172,8.425203044139142,4.536342708215386,0.8847246684120503,0.7307246969244386,2.2569436537256
2024-06-06,64.44733054433567,18.86004427724308,8.373724089910661,4.549599653442458,0.8865695260354433,0.7308674792122405,2.151864429820451
2024-06-07,64.43242674237085,18.8446377470735,8.266859734895418,4.551653950983228,0.8863645019245534,0.7272468868983778,2.2908104358540737
2024-06-11,64.30125982921776,18.810753098421497,8.250030654761103,4.535498922934403,0.8845601046431848,0.6430972411872375,2.574800148834816
2024-06-12,64.27299654084756,18.800974206877548,8.307711467435189,4.57479848659387,0.8841002603571985,0.5033312229915203,2.6560878148971128
2024-06-13,64.27631585787938,18.792993531956164,8.325355190301838,4.612907041689966,0.8841459188640362,0.3763128852485948,2.731969574060018
2024-06-14,64.32016299613294,18.799611967256265,8.26901934669868,4.6160538115399214,0.8847490534373751,0.37656959322704475,2.733833231707777
2024-06-17,64.29845340272567,18.79292223641116,8.266228354892514,4.672701438183214,0.8844504294705992,0.3764424919826187,2.7088016463342144
2024-06-18,64.19453931667388,18.7615190319542,8.235676351520969,4.83707756150876,0.8830210504859928,0.3758341153353544,2.7123325725208374
2024-06-19,63.98652308596845,18.700623964768244,8.226082437605973,5.070891994652414,0.8801549911810732,0.37461425442403157,2.7611092713998153
2024-06-20,63.99184108113776,18.675010940940602,8.196500422569683,5.118643969886923,0.8788206462374768,0.26932704384302736,2.869855895384533
2024-06-21,63.994250092627006,18.674687274718867,8.196808984776302,5.116098802242147,0.8788537299712469,0.2693371828221851,2.8699639328422415
2024-06-24,64.07483415597318,18.6980885397892,8.017979988294698,5.124377940344347,0.879922771289082,0.2696648056871136,2.935131798622382
2024-06-25,64.05781000242827,18.696988735200325,8.009041346473408,5.12304383169029,0.8796936873694834,0.26959459967281285,2.963827797165409
2024-06-26,64.07865650232392,18.701473196859613,7.873905506337277,5.124272590714934,0.8799046813786684,0.314545365072281,3.0272421573132924
2024-06-27,64.09017225244857,18.695681062489886,7.86850855019521,5.125220893348449,0.8800675173542769,0.3146035751289822,3.0257461490346227
2024-06-28,64.13532716212681,18.70895319797509,7.760921361058889,5.1288593072613065,0.8806922806505383,0.3789583216973695,3.0062883692299915
2024-07-02,64.14377109624606,18.709915679184803,7.761320621290128,5.0845375356332605,0.8807375878231362,0.41327445223009307,3.006443027592528
2024-07-03,64.18432134438709,18.722244190726617,7.727654048282783,5.087887886365337,0.8813179316206695,0.413546770873406,2.9830278277441042
2024-07-04,64.1966591533601,18.72584306764131,7.709917028493536,5.088865903854707,0.8814873426552816,0.41362626475841685,2.983601239236646
2024-07-05,64.20128705468541,18.72719300321573,7.63460727666569,5.08923275735723,0.8815508885857883,0.48231269410554223,2.9838163253846073
2024-07-08,64.32096226176724,18.762101660090664,7.493041561569257,5.098719404931843,0.8831941544763118,0.5213872033434924,2.920593753821199
2024-07-10,64.29884841166725,18.75565116107631,7.490465418550577,5.131346912661507,0.882890508161728,0.5212079479646338,2.919589639917988
2024-07-11,64.21341091145973,18.73072947134857,7.298538037764243,5.354571684263577,0.8817173618327092,0.6053223165541535,2.9157102167770117
2024-07-12,64.44635249914242,18.79727024156816,7.08947091827554,5.373593758369763,0.8848496558772139,0.6488208341186891,2.759642092648211
2024-07-15,64.42334258023467,18.79086026673239,7.065353011052434,5.337316320335501,0.884547917169693,0.7416011159136873,2.7569787885616135
2024-07-16,64.53315113251192,18.822888986126515,6.950077052679808,5.3464136902438035,0.8860556148816408,0.7428651630997557,2.718548360456561
2024-07-17,64.57185274806282,18.834781608836497,6.954468230051876,5.349791645716867,0.8866154399507689,0.743334517996108,2.659155809385055
2024-07-18,64.57408220204651,18.835431911981015,6.951255673455773,5.349976356450551,0.886646051869747,0.7433601828954692,2.6592476213009313
2024-07-19,64.55201738762152,18.828995888493264,6.983395363198305,5.348148281912629,0.8863430869660578,0.7431061784415586,2.657993813366671
2024-07-22,64.60602714529553,18.844850602742028,6.989275641606422,5.361025773277714,0.8870894207829769,0.7437319014586251,2.5679995148367016
2024-07-23,64.73145129020203,18.881637328625224,6.843014563278241,5.440713770963458,0.8888210935907983,0.7451837283882355,2.4691782249520076
2024-07-24,64.76672080582718,18.89000609417017,6.707540525525257,5.489178800077436,0.8892150390529534,0.8147675182599685,2.4425712170870457
2024-07-25,64.85567097616112,18.915747237468313,6.7166807958345895,5.496658826149293,0.8904267597707242,0.8158777903973964,2.3089376142185563
2024-07-26,64.85075684657131,18.907945443345227,6.49763436186456,5.59143871727508,0.890059503527859,0.9541798338053721,2.3079852936105967
2024-07-29,64.99085940405939,18.926641173490097,6.509957033814584,5.624722526792336,0.8909395733556832,1.0193070352488307,2.0375732532390685
2024-07-30,64.9963406353568,18.928742652107246,6.510679852796554,5.625347055677789,0.8910384969018855,1.1956848365747266,1.852166470584994
2024-07-31,65.0950437389352,18.95748774188209,6.520566937232301,5.657519986132067,0.8923916233116544,1.1975005973255302,1.6794893751811628
2024-08-01,65.13737218313786,18.96981496245088,6.521677400712894,5.686235418078249,0.8912332538732066,1.1982792793004564,1.5953875024464579
2024-08-02,65.2326423745203,18.997560292687428,6.566039941713692,5.342134175433017,1.1014802264484547,1.0767552514001335,1.6833877377969746
2024-08-05,65.21311198568458,18.991872500104755,6.5727774665529815,5.338794087985562,1.101150447731323,0.9761700459812297,1.8061234659595649
2024-08-06,65.26867119703105,19.006429460041947,6.546459243367188,5.423715372341248,1.1019944615563084,0.8619457154253262,1.7907845502369346
2024-08-07,65.24116773807735,18.998420371716364,6.5395215833660325,5.485160519506527,1.1015300939066421,0.6641220009737484,1.9700776924533272
2024-08-08,65.2032464687749,18.98737758630625,6.5183178809888735,5.481972283359951,1.1008898322316292,0.6602554573959533,2.04794049094243
2024-08-09,64.50837870514499,18.81878256880725,6.460439645186479,5.433296092620023,1.0911146782017531,1.256351456848177,2.4316368531913235
2024-08-12,65.4764526134282,19.101195067093524,6.569645986858395,5.5148332865291145,1.1074889798368939,0.6995772942504312,1.5308067720034462
2024-08-13,65.51407260268776,19.112169802660087,6.618614481408783,5.518001875551986,1.1081252959759573,0.6999792416566434,1.429036700058783
2024-08-14,64.8877844077551,18.929465143165856,6.555343187901279,5.465251996068344,1.0975320636549444,1.3824115528300025,1.682211648624461
2024-08-15,64.27313604550334,18.750156127536123,6.493247818314883,5.413482495547762,1.0871357110656006,2.005169060498487,1.9776727415338182
2024-08-16,64.28064784058752,18.752347514782684,6.494006703753545,5.414115185559489,1.0872627678920241,2.0054034106487735,1.9662165767759656
2024-08-19,63.96184344643538,18.659343928334604,6.4617992207495725,5.387263500494295,1.0818704117219125,2.2725093314828912,2.175370160781335
2024-08-20,63.57672637135279,18.546995197131157,6.363735940658222,5.354826549802792,1.0753564223474554,2.6307644628911193,2.451595055816472
2024-08-21,63.402029370177814,18.494053550663516,6.365911480648277,5.3395414143357245,1.0722868610016136,2.5347735882734956,2.7914037348995535
2024-08-22,63.41836893377343,18.498819719304073,6.351953609277928,5.340917486637788,1.072563203881047,2.5354268338345207,2.7819502132912137
2024-08-23,63.401599495362106,18.493928158338683,6.4180754187562,5.339505211482215,1.0722795907435265,2.327962045411254,2.9466500799060173
2024-08-26,62.764547259235904,18.308103220453813,6.356943317515482,5.2288023135086625,1.061505444405379,3.039536772045374,3.2405616728353905
2024-08-27,60.32695573485497,17.597070014823505,6.110058223487092,5.025730917973398,4.084344375763605,2.8227845231643744,4.033056209933056
2024-08-28,60.42304382518229,17.625098428199976,6.119790254870608,5.033735845132817,4.090849873124207,2.66800175740481,4.0394800160852915
2024-08-29,60.42890085159317,17.62680689338897,6.12038346850042,5.034223783540482,4.091246414149501,2.6585670111848123,4.039871577642648
2024-08-30,60.425669729800276,17.62680689338897,6.12038346850042,5.047148270712017,4.091246414149501,2.648873645806161,4.039871577642648
2024-09-02,60.42241621759737,17.631455420151937,6.121887107765835,5.048388240455297,4.085464517735816,2.649524413922808,4.040864082370929
2024-09-03,60.518227117738064,17.665082641296355,6.231029143946951,5.058016672353814,4.109770639697522,2.596292230467596,3.821581554499697
2024-09-04,60.556267804836985,17.676186599778596,6.0855765567569975,5.06119605216611,4.117862164341095,2.5353899941749214,3.9675208279452923
2024-09-05,60.63465664599025,17.699068059184768,6.093454210240714,5.067747666189905,4.1231926520807285,2.528939076478816,3.85294168983482
2024-09-09,60.640165238597476,17.700676000267617,6.029115713675636,5.068208065553461,4.185214715888521,2.5291688278433226,3.847451438173973
2024-09-10,60.535937166682075,17.670346696313857,5.928415755464058,5.289496083055839,4.165735171443599,2.7386121510423473,3.6714569759982267
2024-09-11,60.53025142146693,17.668687036054497,5.927858938090896,5.305192976778685,4.165343911145548,2.738354931088999,3.6643107853744445
2024-09-12,60.500936154696426,17.66007325955152,5.924969009035629,5.351164028196711,4.163313237251363,2.7370199378711044,3.6625243733972415
2024-09-13,60.50583283331329,17.66150258789912,5.9254485498641865,5.351597127783885,4.16365019744074,2.737241460178948,3.6547272435198277
2024-09-16,60.470007469490305,17.651045253023405,5.921940105468453,5.380783524490293,4.161184909778872,2.7702406653857943,3.6447980723628794
2024-09-17,60.45142632612255,17.645621463343822,5.920120419599049,5.4179442720700965,4.155054497974257,2.769389429523244,3.6404435913669833
2024-09-19,60.50928221936923,17.66256615830231,5.925805378603526,5.423147002570864,4.16843359686899,2.8044249954236267,3.5063406488614492
2024-09-20,60.49537609274448,17.65850698138752,5.908582837535907,5.421900665378348,4.1674756154932595,2.843594041328799,3.5045637661316906
2024-09-23,60.492371074785744,17.657535342618207,5.8985476361728235,5.447495900886149,4.159478234221705,2.8434375758802957,3.501134235435078
2024-09-24,60.499812216159434,17.65970738868717,5.899273214061083,5.448165995088292,4.15998988990707,2.843787345952347,3.489263950144604
2024-09-25,60.47534166815459,17.65256451168348,5.8968871165991175,5.445962358372118,4.163484541781458,2.8779071667524905,3.4878526366567457
2024-09-26,60.420013421394614,17.63641436819842,5.891492117306791,5.440979905344189,4.159675414065024,2.966763136307976,3.4846616373829873
2024-09-27,60.421966757600345,17.63698454097353,5.8916825850708126,5.437922879251843,4.159809893422612,2.9668590496572094,3.4847742940236524
2024-09-30,60.4574116430149,17.64742521706281,5.92751875060532,5.441142000482509,4.168095119391906,2.968615359771791,3.3897919096707634
2024-10-02,60.33900997870418,17.612807410253748,5.915891122413578,5.425625719914554,4.170250029686033,3.153273363779785,3.3831423752481182
2024-10-03,60.60157499545558,17.689449487648528,5.954604289071433,5.304293500750747,4.1073332061822905,3.166994823145372,3.1757496977460606
2024-10-04,60.733716285472575,17.72802120257778,6.038104938045737,5.253466837111218,4.01392629648812,3.437119368357743,2.795645071946834
2024-10-07,60.46042208514619,17.64824730309904,6.112189514208125,5.554943746372358,3.834114444110665,3.62545735531119,2.764625551752425
2024-10-08,60.427385592137206,17.638604032699295,6.131482302840628,5.564518022033918,3.832019425738975,3.6234763503422793,2.7825142742076965
2024-10-09,60.35997937170913,17.618984887335337,6.186025314741948,5.522802768257726,3.850364537994042,3.726023794232282,2.735819325729536
2024-10-10,60.289395339785614,17.59838151727636,6.173147519381603,5.58086154818158,3.923282453587943,3.721666639289927,2.713264982496973
2024-10-14,60.17322678737176,17.561841030116213,6.239843002582625,5.688382433967308,3.915136326514824,3.7139391382175235,2.707631281229747
2024-10-15,60.091979720319635,17.538128689065026,6.216629725731447,5.680701868810586,3.909850032915138,3.9799328570538894,2.582777106104277
2024-10-16,60.13489724330309,17.55065437127092,6.2184959416420345,5.669638619182222,3.91264243681713,4.049691086552707,2.463980301231903
2024-10-17,60.155411024820815,17.556641415495985,6.186504313272337,5.6715726996122235,3.913977154190657,4.051072555250122,2.464820837357856
2024-10-18,60.078073676411925,17.534070144335022,6.192049854614363,5.621534121582223,3.9089452441815435,4.203674958777373,2.461652000097553
2024-10-21,60.08591985991808,17.53485915869156,6.19232849021873,5.621787084590308,3.9091211425263768,4.203864119643355,2.4521201444115874
2024-10-22,60.13308025201833,17.548621964275206,6.197188741011148,5.628129566512823,3.9121893436337034,4.126745361739581,2.454044770809203
2024-10-23,60.12921186093326,17.54749305265988,6.196790072764356,5.6342005560702635,3.91193767053935,4.1264798861494265,2.453886900883465
2024-10-24,60.12824484092809,17.547210847450508,6.19669041371707,5.635718181414777,3.911874757325135,4.126413522588732,2.453847436575683
2024-10-25,60.14991354672268,17.553534420512968,6.198923544948992,5.612973383062828,3.913284498511594,3.9329120560193402,2.6384585502215976
2024-10-28,60.16164341228838,17.555454978525038,6.199601778289086,5.613587506734115,3.91371265672276,3.9333423617104337,2.6226573057301836
2024-10-29,60.16803286544407,17.557319451482385,6.200260205534412,5.647010623604638,3.9141283116528216,3.890312697850625,2.6229358444310553
2024-10-30,60.17713533902555,17.559975596761827,6.201198207028417,5.684237514877515,3.914720457479344,3.839400231607763,2.62333265321959
2024-10-31,60.179266102917516,17.560597363845535,6.201417780279156,5.709224521719266,3.914859070674389,3.8215101864040735,2.613124974160063
2024-11-01,60.124495311918366,17.544614985356727,6.195773700862149,5.805010719498249,3.9112960506870005,3.8180321257816208,2.6007771058958866
2024-11-04,60.107291176461175,17.53959473643511,6.194000830595899,5.831963849775081,3.9101768651251074,3.8169396269335043,2.6000329146741277
2024-11-05,60.132037306492805,17.5468157754065,6.196550896435998,5.793194934693618,3.9117866822247835,3.8185110583269717,2.6011033464193245
2024-11-06,60.144408722615914,17.54929938097009,6.197427966582424,5.794014913164637,3.912340363034561,3.8190515367494093,2.58345711688296
2024-11-07,60.173515188535696,17.55844962784807,6.207096387130651,5.826324579999743,3.9143802667033802,3.8210427993999776,2.499191150382482
2024-11-08,60.17951957205818,17.56020168878876,6.207715759077804,5.8233652168598296,3.9147708611418226,3.8214240802068504,2.49300282186675
2024-11-11,60.19075679883661,17.563480677555283,6.183119271518079,5.852461868092183,3.915501860130598,3.8221376486984435,2.472541875168804
2024-11-12,60.19502029308625,17.564724752274646,6.182913303927147,5.86350137166893,3.915779207028245,3.8224083823252193,2.4556526896895594
2024-11-13,60.392972917187905,17.622769508501506,6.154890636689127,5.711670878211625,3.9287193727704226,3.835039992890187,2.3539366937492248
2024-11-14,60.39310086028274,17.622712581439906,6.154870754465834,5.711652427726883,3.9287066817771237,3.8350276045106075,2.3539290897969
2024-11-15,60.39540369465078,17.62168795721857,6.154512896410493,5.711320339383827,3.9284782579175115,3.834804627363649,2.3537922270551643
2024-11-18,60.24927644080501,17.55370386461071,6.066415649448491,6.052560390684062,3.9133222734089554,3.8200100337042517,2.344711347338518
2024-11-21,60.28399771795429,17.5638199531828,6.069911686438648,6.050897214564671,3.9155774962972005,3.8222114813386256,2.2935844502237503
2024-11-22,60.305743123969314,17.570155505079068,6.072101201054358,6.049215055448307,3.9169899079763093,3.7913834235074093,2.294411782965238
2024-11-25,60.30768544098334,17.570721401629026,6.072296770246656,6.051986513783579,3.9171160657143274,3.791505535733355,2.28868827190972
2024-11-26,60.2397787054655,17.55093668725385,6.076719382430578,6.04581537993952,3.9127053747265688,3.787236282789111,2.3868081873948706
2024-11-27,60.22524715340387,17.54670290094716,6.075253504468086,6.0861698986419555,3.9117615186388393,3.768632602687985,2.386232421212099
2024-11-28,60.223310142820566,17.546138550432588,6.081490660878089,6.085974150578433,3.9116357055651014,3.76529511635016,2.3861556733750606
2024-11-29,60.19446343746253,17.537734025876645,6.133549640495419,6.0827375216449795,3.90976204896272,3.756740610440581,2.3850127151171203
2024-12-02,60.17859985541871,17.53311215092844,6.14800265611205,6.1132733727081,3.908731674614421,3.710756118656315,2.407524171561966
2024-12-03,60.12468755109921,17.517404732008426,6.2320820041519385,6.107796664123161,3.9052299525396075,3.707431757278598,2.4053673387990626
2024-12-04,60.14322711751118,17.522806258429974,6.234003678973162,6.1482240127279475,3.906434137925147,3.639195755853635,2.4061090385789567
2024-12-05,60.0880283355684,17.506724022606562,6.261335414065436,6.142581241415545,3.902848856315101,3.6358557426451323,2.4626263873838257
2024-12-06,59.93289005119367,17.459939098014463,6.308612156987546,6.32395523885978,3.8924188929935064,3.626139291039009,2.456045270912035
2024-12-09,59.8888053340476,17.44709612521829,6.345547327271392,6.319303539639012,3.8895557541432852,3.623472018947823,2.486219900732601
2024-12-10,59.9167820245482,17.45524642986549,6.284519295033514,6.301458061080691,3.891372736414204,3.528856266231891,2.6217651868260146
2024-12-11,59.90489831967882,17.45178441154632,6.283272843371317,6.320041933269227,3.8906009338645053,3.528156364051277,2.62124519421853
2024-12-12,59.80980708683946,17.42408197415823,6.4649331590790835,6.311287250189977,3.8844251110242283,3.5225558748138637,2.58290954389516
2024-12-13,59.80923401212197,17.423915023262698,6.465829376348717,6.311226777847162,3.884387891947098,3.522522123029481,2.58288479544287
2024-12-16,59.870886395011524,17.43973390527767,6.471699595062297,6.316956635438592,3.8879144629663585,3.413833131887661,2.598975874355903
2024-12-17,59.63924290366117,17.372258691642344,6.446660261599284,6.292516010322615,4.25977698906747,3.4006248386223756,2.5889203050847374
2024-12-18,59.625002647199544,17.368110660798184,6.445120971511472,6.314890851776296,4.258759868228233,3.399812860343074,2.588302140143196
2024-12-19,59.61171787526007,17.364240952137315,6.443684963822961,6.335764399011554,4.257810993576953,3.3990553637144565,2.5877254524766866
2024-12-20,59.640952191544685,17.372756588494234,6.427738055306044,6.3089372816367835,4.259899076217463,3.400722302080159,2.588994504720638
2024-12-23,59.63582462180271,17.37126298355091,6.42718543711417,6.316992274735226,4.259532835760119,3.40042992846545,2.5887719185714113
2024-12-27,59.633356106365966,17.370543932022695,6.426919395576772,6.320870110787593,4.2593565202211785,3.4002891739135803,2.588664761112221
2024-12-30,59.627280631230086,17.368774212613182,6.426264617923164,6.330414185807919,4.258922574920711,3.399942750809469,2.588401026695476
2025-01-02,59.595893241744314,17.36037296747622,6.423156245178531,6.345490858924692,4.256862541660259,3.3982982045593113,2.619925940456673
2025-01-03,59.594755378179165,17.360041506115337,6.423033607945208,6.346960786735914,4.256781265442646,3.398233320898708,2.620194134683019
2025-01-06,59.59835876187024,17.3610911771819,6.417057261711076,6.347662789991783,4.25703865077951,3.398438794324168,2.620352564141324
2025-01-10,59.597410460757075,17.360814935647216,6.418546309574409,6.3475617889606335,4.256970914778465,3.39838471996107,2.6203108703211395
2025-01-15,59.60213960598229,17.362748811018463,6.40653064900268,6.351769790366165,4.257445112057725,3.398763276643825,2.6206027549288557
2025-01-16,59.59170829590066,17.359710057411387,6.405409405567646,6.350658130941043,4.256699992328585,3.3981684397157026,2.6376456781349806
2025-01-17,59.55948913683523,17.35032426741369,6.40194622402077,6.349450819706229,4.254398543048668,3.3963311685143696,2.6880598404610407
2025-01-21,59.55210259518753,17.348172487828943,6.401152257465727,6.361065319626835,4.253870914412499,3.395909957016601,2.6877264684618702
2025-01-22,60.50684642011889,16.010814433200338,6.516053703951674,6.463046401221587,4.322069295504062,3.4503534429758447,2.7308163030276096
2025-01-23,60.50671881849073,16.01086616383728,6.516074757197273,6.463067283201596,4.32208326002776,3.4503645910022014,2.7308251262431504
2025-01-27,60.50684642011889,16.010814433200338,6.516053703951674,6.463046401221587,4.322069295504062,3.4503534429758447,2.7308163030276096
2025-02-04,60.507823915102364,16.01107308972792,6.516158971540131,6.461535301101142,4.322139119024945,3.4504091838280173,2.730860419675476
2025-02-05,60.530187444629405,16.017076268095,6.516986017652317,6.463957983748353,4.3237596582551046,3.416148301420214,2.7318843261996073
2025-02-06,60.53214398527522,16.017593994242375,6.517196668710409,6.460934582107292,4.323899416809824,3.416258722902222,2.7319726299526526
2025-02-07,60.53246721914057,16.017593994242375,6.517196668710409,6.460934582107292,4.323899416809824,3.416258722902222,2.7316493960873007
2025-02-10,60.5129073981786,16.01241823840155,6.566791477774364,6.458846864069703,4.322502237703539,3.395767064067167,2.730766719805084
2025-02-11,60.49023383620694,16.00641855051917,6.564330968770118,6.455457775761173,4.320882640718812,3.394494705189056,2.7681815228347326
2025-02-12,60.63418614518983,16.044510003680568,6.5799525086444905,6.394732621756901,4.1692767951814105,3.4025727918429323,2.7747691337038662
