date,BOCI SECURITIES LTD,GF SECURITIES (HONG KONG) BROKERAGE LTD,CMB INTERNATIONAL SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,CHINA MERCHANTS BANK CO LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,GUOYUAN SECURITIES BROKERAGE (HONG KONG),BANK OF CHINA (HONG KONG) LTD,TOTAL_CCASS_PCT
2024-08-15,6.851742145274729,3.4461576588563894,0.0,1.3609262297435767,1.3583898020677863,0.0,0.0,1.4262409626060477,14.44345679854853
2024-08-19,6.851742145274729,3.4461576588563894,0.0,1.3609262297435767,1.3580876028616011,0.0,0.0,1.4262409626060477,14.443154599342344
2024-08-20,6.851742145274729,3.4461576588563894,0.0,1.3646456045889326,1.3580876028616011,0.0,0.0,1.4262409626060477,14.446873974187701
2024-08-21,6.851742145274729,3.4461576588563894,0.0,1.3572068548982208,1.3580876028616011,0.0,0.0,1.4262409626060477,14.439435224496988
2024-08-28,6.851742145274729,3.4461576588563894,0.0,1.3562770111868818,1.3580876028616011,0.0,0.0,1.426008501678213,14.438272919857814
2024-09-03,6.851742145274729,3.4461576588563894,0.0,1.353487480052865,1.3580876028616011,0.0,0.0,1.426008501678213,14.435483388723796
2024-09-20,6.851742145274729,3.4461576588563894,0.0,1.353487480052865,1.3580876028616011,0.0,0.0,1.4249856735957402,14.434460560641323
2024-09-24,6.851742145274729,3.4461576588563894,0.0,1.353487480052865,1.3580876028616011,0.0,0.0,1.4245207517400706,14.433995638785655
2024-09-26,6.851742145274729,3.4461576588563894,0.0,1.353487480052865,1.3580876028616011,0.0,0.0,1.4338191888534606,14.443294075899047
2024-09-27,6.851742145274729,3.4461576588563894,0.0,1.33953982438278,1.3580876028616011,0.0,0.0,1.4421877822555114,14.437715013631012
2024-09-30,6.851742145274729,3.4461576588563894,0.0,1.345118886650814,1.3580876028616011,0.0,0.0,1.4468370008122062,14.44794329445574
2024-10-03,6.851742145274729,3.4461576588563894,0.0,1.3469785740734919,1.3580876028616011,0.0,0.0,1.4468370008122062,14.449802981878419
2024-10-04,6.851742145274729,3.4461576588563894,0.0,1.42229591469195,1.3580876028616011,0.0,0.0,1.4561354379255962,14.534418759610265
2024-10-07,6.851742145274729,3.4461576588563894,0.0,1.4604195068568484,1.3580876028616011,0.0,0.0,1.4561354379255962,14.572542351775164
2024-10-08,6.911252142800424,3.4461576588563894,3.0683680169547407,1.2995565447952035,1.4129483818306012,1.3204670561445369,0.0,1.5178073220801547,18.97655712346205
2024-10-09,6.968902452903442,3.4461576588563894,3.0683680169547407,1.4632090379908653,1.3050865113152788,1.3028000256290961,0.0,1.6610032536263586,19.21552695727617
2024-10-10,6.975411358882814,3.4461576588563894,3.0683680169547407,1.4492613823207805,1.281840418531804,1.3028000256290961,0.0,1.7000566895025961,19.223895550678222
2024-10-14,6.966112921769424,3.4461576588563894,3.0692978606660795,1.4632090379908653,1.281840418531804,1.3028000256290961,0.0,1.6861090338325113,19.21552695727617
2024-10-15,6.977271046305493,3.4461576588563894,3.0692978606660795,1.277240295723068,1.288349324511177,1.3028000256290961,0.0,1.6628629410490365,19.02397915274034
2024-10-16,6.977271046305493,3.4461576588563894,3.0692978606660795,1.3042057633518984,1.3134551047173297,1.3028000256290961,0.0,1.6749509092964434,19.08813836882273
2024-10-17,6.977271046305493,3.4461576588563894,3.0692978606660795,1.3014162322178815,1.3292624478100925,1.3028000256290961,0.0,1.6749509092964434,19.101156180781476
2024-10-18,6.977271046305493,3.4461576588563894,3.0692978606660795,1.3042057633518984,1.3292624478100925,1.3028000256290961,0.0,1.6730912218737655,19.102086024492813
2024-10-21,6.977271046305493,3.4461576588563894,3.0692978606660795,1.3004863885065425,1.3301922915214315,1.3028000256290961,0.0,1.6823896589871552,19.108594930472186
2024-10-22,6.976341202594154,3.4461576588563894,3.0692978606660795,1.346048730362153,1.3301922915214315,1.3028000256290961,0.0,1.6600734099150198,19.13091117954432
2024-10-23,6.976341202594154,3.4461576588563894,3.0692978606660795,1.340469668094119,1.3301922915214315,1.3028000256290961,0.0,1.6600734099150198,19.12533211727629
2024-10-24,6.971691984037459,3.4461576588563894,3.0692978606660795,1.3444679960528767,1.3404205723461604,1.3028000256290961,0.0,1.6600734099150198,19.13490950750308
2024-10-28,6.971691984037459,3.4461576588563894,3.0692978606660795,1.3435381523415377,1.3401804866998925,1.3028000256290961,0.0,1.6600734099150198,19.133739578145473
2024-10-29,6.971691984037459,3.455456095969779,3.0692978606660795,1.3528365894549275,1.3401804866998925,1.3028000256290961,0.0,1.631248254863511,19.123511297320743
2024-10-30,6.971691984037459,3.4461576588563894,3.0692978606660795,1.3658544014136733,1.3401804866998925,1.3028000256290961,0.0,1.6256691925954772,19.121651609898066
2024-11-01,6.971691984037459,3.4461576588563894,3.0692978606660795,1.3695737762590292,1.3401804866998925,1.3028000256290961,0.0,1.6256691925954772,19.125370984743423
2024-11-04,6.973551671460136,3.4461576588563894,3.0692978606660795,1.3714334636817074,1.3401804866998925,1.3028000256290961,0.0,1.6293885674408333,19.132809734434133
2024-11-05,7.003306670222983,3.4461576588563894,3.0692978606660795,1.3537664331662667,1.3401804866998925,1.3028000256290961,0.0,1.6210199740387823,19.13652910927949
2024-11-06,7.003306670222983,3.4461576588563894,3.0692978606660795,1.3639947139909954,1.3401804866998925,1.3028000256290961,0.0,1.6052126309460193,19.130950047011456
2024-11-07,7.003306670222983,3.4461576588563894,3.0692978606660795,1.3825915882177753,1.3401804866998925,1.3028000256290961,0.0,1.6052126309460193,19.149546921238237
2024-11-08,7.003306670222983,3.4461576588563894,3.0692978606660795,1.3872408067744701,1.3401804866998925,1.3028000256290961,0.0,1.6052126309460193,19.154196139794934
2024-11-12,7.003306670222983,3.4461576588563894,3.0692978606660795,1.4216450240940126,1.3401804866998925,1.3028000256290961,0.0,1.5801068507398666,19.16349457690832
2024-11-15,7.003306670222983,3.4461576588563894,3.0692978606660795,1.4207151803826736,1.3401804866998925,1.3028000256290961,0.0,1.5782471633171888,19.160705045774304
2024-11-19,7.003306670222983,3.4461576588563894,3.0692978606660795,1.4197853366713347,1.3401804866998925,1.3028000256290961,0.0,1.5782471633171888,19.159775202062963
2024-11-21,7.003306670222983,3.4461576588563894,3.0692978606660795,1.4309434612074023,1.3401804866998925,1.3028000256290961,0.0,1.5782471633171888,19.170933326599034
2024-11-25,6.9884291708415605,3.4461576588563894,3.0692978606660795,1.4458209605888264,1.3401804866998925,1.3028000256290961,0.0,1.5777822414615192,19.170468404743364
2024-11-26,6.9884291708415605,3.4461576588563894,3.0692978606660795,1.4504701791455212,1.3401804866998925,1.3028000256290961,0.0,1.5777822414615192,19.175117623300057
2024-11-27,6.9884291708415605,3.4461576588563894,3.0692978606660795,1.4504701791455212,1.3401804866998925,1.3028000256290961,0.0,1.5782471633171888,19.175582545155727
2024-11-28,6.9884291708415605,3.4461576588563894,3.0692978606660795,1.458838772547572,1.3401804866998925,1.3028000256290961,0.0,1.5782471633171888,19.183951138557777
2024-12-02,6.9884291708415605,3.4461576588563894,3.0692978606660795,1.468137209660962,1.3401804866998925,1.3028000256290961,0.0,1.568948726203799,19.183951138557777
2024-12-05,6.9884291708415605,3.4461576588563894,3.0692978606660795,1.467207365949623,1.3401804866998925,1.3028000256290961,0.0,1.568948726203799,19.18302129484644
2024-12-09,6.9884291708415605,3.4461576588563894,3.0692978606660795,1.464417834815606,1.3401804866998925,1.3028000256290961,0.0,1.5698785699151379,19.181161607423764
2024-12-10,6.9884291708415605,3.4461576588563894,3.0692978606660795,1.465347678526945,1.3401804866998925,1.3028000256290961,0.0,1.5698785699151379,19.1820914511351
2024-12-12,6.9884291708415605,3.4461576588563894,3.0692978606660795,1.464417834815606,1.3401804866998925,1.3028000256290961,0.0,1.5698785699151379,19.181161607423764
2024-12-17,6.9884291708415605,3.4461576588563894,3.0692978606660795,1.4820848653310468,1.3401804866998925,1.3028000256290961,0.0,1.5215266969255106,19.150476764949577
2024-12-18,6.9884291708415605,3.4461576588563894,3.0692978606660795,1.4820848653310468,1.3401804866998925,1.3028000256290961,0.0,1.5205968532141716,19.149546921238237
2024-12-19,6.9884291708415605,3.4461576588563894,3.0692978606660795,1.4960325210011316,1.3671459543287232,1.3028000256290961,0.0,1.5205968532141716,19.190460044537154
2024-12-20,6.9884291708415605,3.4461576588563894,3.0692978606660795,1.4895236150217588,1.376444391442113,1.3028000256290961,0.0,1.520131931358502,19.1927846538155
2024-12-23,6.9884291708415605,3.4461576588563894,3.0692978606660795,1.467207365949623,1.376444391442113,1.3028000256290961,0.0,1.520131931358502,19.170468404743364
2024-12-27,6.982850108573527,3.4461576588563894,3.0692978606660795,1.467207365949623,1.376444391442113,1.3028000256290961,0.0,1.520131931358502,19.16488934247533
2024-12-30,6.982850108573527,3.4461576588563894,3.0692978606660795,1.463487991104267,1.376444391442113,1.3028000256290961,0.0,1.520131931358502,19.161169967629974
2025-01-03,6.982850108573527,3.4461576588563894,3.0692978606660795,1.3472575271868936,1.376444391442113,1.3028000256290961,0.0,1.520131931358502,19.0449395037126
2025-01-06,6.982850108573527,3.4461576588563894,3.0692978606660795,1.3472575271868936,1.376444391442113,1.3028000256290961,0.0,1.5461675552759937,19.070975127630092
2025-01-09,6.982850108573527,3.4461576588563894,3.0692978606660795,1.3453978397642157,1.376444391442113,1.3028000256290961,0.0,1.5461675552759937,19.069115440207415
2025-01-15,6.977271046305493,3.4461576588563894,3.0692978606660795,1.3509769020322495,1.376444391442113,1.3028000256290961,0.0,1.5461675552759937,19.069115440207415
2025-01-16,6.977271046305493,3.4461576588563894,3.0692978606660795,1.3472575271868936,1.376444391442113,1.3028000256290961,0.0,1.5601152109460785,19.079343721032142
2025-01-17,6.977271046305493,3.4461576588563894,3.0692978606660795,1.3584156517229615,1.376444391442113,1.3028000256290961,0.0,1.5601152109460785,19.090501845568213
2025-01-20,6.977271046305493,3.4461576588563894,3.0692978606660795,1.3677140888363515,1.376444391442113,1.3028000256290961,0.0,1.5601152109460785,19.0998002826816
2025-01-21,6.977271046305493,3.4461576588563894,3.0692978606660795,1.388170650485809,1.376444391442113,1.3028000256290961,0.0,1.5601152109460785,19.120256844331056
2025-01-22,6.977271046305493,3.4461576588563894,3.0692978606660795,1.374222994815724,1.37923392257613,1.3028000256290961,0.0,1.5694136480594683,19.118397156908383
2025-01-27,6.977271046305493,3.4461576588563894,3.0692978606660795,1.388170650485809,1.37923392257613,1.3028000256290961,0.0,1.5619748983687565,19.124906062887753
2025-02-03,6.977271046305493,3.4461576588563894,3.0692978606660795,1.3398187774961818,1.37923392257613,1.3028000256290961,0.0,1.4685256053791884,18.98310489690856
2025-02-04,6.977271046305493,3.4461576588563894,3.0692978606660795,1.336099402650826,1.4424632949471812,1.3028000256290961,0.0,1.418314044966883,18.992403334021947
2025-02-05,6.977271046305493,3.4461576588563894,3.0692978606660795,1.2803087799704866,1.4424632949471812,1.3028000256290961,0.0,1.418314044966883,18.936612711341606
2025-02-06,6.977271046305493,3.4461576588563894,3.0692978606660795,1.2821684673931644,1.4424632949471812,1.3028000256290961,0.0,1.418314044966883,18.938472398764286
2025-02-07,6.977271046305493,3.4461576588563894,3.0692978606660795,1.2737998739911136,1.4424632949471812,1.3028000256290961,0.0,1.418314044966883,18.930103805362236
2025-02-10,6.967972609192103,3.4461576588563894,3.0692978606660795,1.2700804991457577,1.4424632949471812,1.3028000256290961,0.0,1.419243888678222,18.91801583711483
2025-02-11,6.967972609192103,3.4461576588563894,3.0692978606660795,1.2700804991457577,1.4424632949471812,1.3028000256290961,0.0,1.4545779497091036,18.95334989814571
2025-02-13,6.967972609192103,3.4461576588563894,3.0692978606660795,1.2737998739911136,1.4424632949471812,1.3028000256290961,0.0,1.4499287311524085,18.95242005443437
2025-02-14,6.926129642181849,3.4461576588563894,3.0692978606660795,1.2719401865684357,1.4424632949471812,1.3028000256290961,0.0,1.4964209167193578,18.95520958556839
2025-02-17,6.926129642181849,3.4461576588563894,3.0692978606660795,1.2691506554344187,1.4424632949471812,1.3028000256290961,0.0,1.4964209167193578,18.95242005443437
2025-02-18,6.926129642181849,3.4461576588563894,3.0692978606660795,1.319362215846724,1.4424632949471812,1.3028000256290961,0.0,1.487122479605968,18.993333177733287
2025-02-19,6.926129642181849,3.4461576588563894,3.0692978606660795,1.315642841001368,1.4359543889678084,1.3028000256290961,0.0,1.4915392372348282,18.987521654537417
2025-02-20,6.926129642181849,3.4461576588563894,3.0692978606660795,1.316572684712707,1.4359543889678084,1.3028000256290961,0.0,1.4915392372348282,18.988451498248757
2025-02-25,6.926129642181849,3.4461576588563894,3.0692978606660795,1.315642841001368,1.4359543889678084,1.3028000256290961,0.0,1.4915392372348282,18.987521654537417
2025-02-27,6.926129642181849,3.4461576588563894,3.0692978606660795,1.3221517469807411,1.4359543889678084,1.3028000256290961,0.0,1.4915392372348282,18.99403056051679
2025-02-28,6.926129642181849,3.4461576588563894,3.0692978606660795,1.3388889337848426,1.4359543889678084,1.3028000256290961,0.0,1.4915159911420446,19.010744501228107
2025-03-03,6.926129642181849,3.4461576588563894,3.0692978606660795,1.3351695589394867,1.4359543889678084,1.3028000256290961,0.0,1.4905861474307056,19.006095282671414
2025-03-10,6.926129642181849,3.4461576588563894,3.0692978606660795,1.314712997290029,1.4359543889678084,1.3028000256290961,0.0,1.4905861474307056,18.985638721021957
2025-03-11,6.926129642181849,3.4461576588563894,3.0692978606660795,1.383521431929114,1.4359543889678084,1.3028000256290961,0.613859572133216,1.4392122823792268,19.61693286274278
2025-03-13,6.926129642181849,3.4461576588563894,3.0692978606660795,1.3593454954343005,1.4238664207204015,1.3028000256290961,0.7821612838855727,1.418755720729769,19.728514108103457
2025-03-17,6.898234330841678,3.464754533083169,3.0692978606660795,1.404628884176509,1.3225134561844518,1.3028000256290961,1.193152204297405,1.1977318705444917,19.85311316542288
2025-03-18,6.930778860738543,3.455456095969779,3.0692978606660795,1.423225758403289,1.31507470649374,1.3028000256290961,1.193152204297405,1.1884334334311017,19.878218945629033
2025-03-19,6.9344982355838996,3.455456095969779,3.0692978606660795,1.4343838829393567,1.31507470649374,1.3028000256290961,1.193152204297405,1.1884334334311017,19.893096445010457
2025-03-20,6.9344982355838996,3.455456095969779,3.0692978606660795,1.4213660709806109,1.31507470649374,1.3028000256290961,1.193152204297405,1.1977318705444917,19.8893770701651
2025-03-21,6.9382176104292554,3.455456095969779,3.0692978606660795,1.3851021662383904,1.31507470649374,1.3028000256290961,1.193152204297405,1.2088899950805596,19.867990664804307
2025-03-24,6.9382176104292554,3.4461576588563894,3.0692978606660795,1.3906812285064245,1.31507470649374,1.3028000256290961,1.193152204297405,1.1995915579671697,19.85497285284556
2025-03-25,6.9382176104292554,3.4461576588563894,3.0692978606660795,1.3869618536610684,1.31507470649374,1.3028000256290961,1.193152204297405,1.1995915579671697,19.851253478000203
2025-03-27,6.9382176104292554,3.4461576588563894,3.0692978606660795,1.3888215410837463,1.31507470649374,1.3028000256290961,1.193152204297405,1.1995915579671697,19.85311316542288
2025-03-28,6.9382176104292554,3.4461576588563894,3.0692978606660795,1.406488571599187,1.31507470649374,1.3028000256290961,1.193152204297405,1.1995915579671697,19.870780195938323
2025-03-31,6.9382176104292554,3.4461576588563894,3.0692978606660795,1.4083482590218652,1.31507470649374,1.3028000256290961,1.193152204297405,1.1884334334311017,19.86148175882493
2025-04-02,6.9382176104292554,3.4461576588563894,3.0692978606660795,1.414857165001238,1.31507470649374,1.3028000256290961,1.193152204297405,1.1884334334311017,19.867990664804307
2025-04-03,6.9382176104292554,3.4461576588563894,3.0692978606660795,1.414857165001238,1.31507470649374,1.3028000256290961,1.193152204297405,1.1877360506475976,19.8672932820208
2025-04-07,6.9382176104292554,3.4461576588563894,3.0692978606660795,1.4204362272692719,1.31507470649374,1.3028000256290961,1.193152204297405,1.1933151129156316,19.87845140655687
2025-04-09,6.9382176104292554,3.4461576588563894,3.0692978606660795,1.4241556021146278,1.31507470649374,1.3028000256290961,1.193152204297405,1.1933151129156316,19.882170781402227
2025-04-11,6.928919173315864,3.4461576588563894,3.0692978606660795,1.423225758403289,1.31507470649374,1.3028000256290961,1.193152204297405,1.1840166758022417,19.862644063464106
2025-04-14,6.928919173315864,3.4461576588563894,3.0692978606660795,1.419506383557933,1.31507470649374,1.3028000256290961,1.193152204297405,1.1840166758022417,19.85892468861875
2025-04-25,6.939147454140595,3.4461576588563894,3.0692978606660795,1.418576539846594,1.319723925050435,1.3028000256290961,1.193152204297405,1.1840166758022417,19.872872344288833
2025-04-28,6.939147454140595,3.4461576588563894,3.0692978606660795,1.4092781027332042,1.319723925050435,1.3028000256290961,1.193152204297405,1.1840166758022417,19.863573907175443
2025-05-02,6.939147454140595,3.4461576588563894,3.0692978606660795,1.4092781027332042,1.319723925050435,1.3028000256290961,1.193152204297405,1.1747182386888517,19.854275470062056
