date,CHINA GALAXY INTERNATIONAL SECURITIES,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,HANG SENG SECURITIES LTD,GF SECURITIES (HONG KONG) BROKERAGE LTD,BANK OF CHINA (HONG KONG) LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,CHINA MERCHANTS BANK CO LTD
2024-09-11,0.0,29.267960920818016,16.852513467140227,14.932731213631904,12.800771338696867,12.137181178948877,7.99867966886821,6.010162211895904,0.0
2024-09-12,0.0,29.2743347807747,16.850994840473213,14.931385583861212,12.799617825735659,12.136087463934993,7.997958885688316,6.009620619531901,0.0
2024-09-13,0.0,29.271697027078158,16.858486952501245,14.93004019658552,12.798464520648217,12.134993946018724,7.997238232400257,6.009079124767879,0.0
2024-09-16,0.0,29.271909458073512,16.858436318384307,14.929995354518535,12.798426080724695,12.134957498815353,7.997214212860603,6.009061076622992,0.0
2024-09-17,0.0,29.272759169294453,16.85823378495809,14.929815988944206,12.798272323339646,12.134811712191206,7.99711813614482,6.008988885127577,0.0
2024-09-27,0.0,29.272450175899223,16.88019105667708,14.920560640051036,12.794199098359055,12.130949642612428,7.994572944064051,6.007076442337126,0.0
2024-09-30,0.0,6.470752007166733,3.7250239725423793,3.2918813112358842,2.8227481473494485,2.676417286148497,1.7638201338918635,1.3253243730409372,0.0
2024-10-03,0.0,29.327836643949894,16.869713035698393,14.908116961788522,12.783528795744608,12.120832486963048,7.9879055073663245,6.002066568489214,0.0
2024-10-04,0.0,29.33216468645557,16.868751522217256,14.90696727105785,12.782800180192725,12.120141642737414,7.987450225239407,6.001724472099781,0.0
2024-10-07,0.0,29.459079306748592,16.680389142770917,14.83884033592861,12.760330643847798,12.296775968247582,7.973409928856036,5.9911746736004625,0.0
2024-10-08,0.0,29.40850469516368,16.693982219215872,14.848533600556795,12.768666151129624,12.304808664929757,7.980416344456015,5.9950883245482585,0.0
2024-10-09,0.0,29.37786170871533,16.715419745481476,14.867601299616714,12.785062994758489,12.320609847384837,7.930657505138313,6.002786898904842,0.0
2024-10-10,0.0,29.3795995098278,16.72333731265861,14.853966805662436,12.788823339116394,12.316730522247202,7.932990071134753,6.004552439352804,0.0
2024-10-14,0.0,29.386804998655734,16.721631009390208,14.852451236632442,12.787518479287607,12.315473830645924,7.9321806581190675,6.003939787269013,0.0
2024-10-16,0.0,29.393797155343933,16.71997522446081,14.850980538893182,12.786252252304694,12.314254345778945,7.931395209308267,6.003345273910167,0.0
2024-10-17,0.0,29.393672568837374,16.720928515127255,14.851827268684659,12.786981261454965,12.311055412382697,7.9318474184128505,6.0036875551001945,0.0
2024-10-18,0.0,29.401595142346192,16.725947626618893,14.856285333130579,12.79081952226295,12.28563438061345,7.934228316488675,6.005489678539258,0.0
2024-10-21,0.0,29.401769612440965,16.729462797874557,14.859407571005216,12.793507676149641,12.288216363398305,7.920884170328027,6.006751808803291,0.0
2024-10-22,0.0,29.410705763550034,16.73532908217416,14.822914027609121,12.795697436227133,12.305333831764566,7.922239923290676,6.00777993538431,0.0
2024-10-24,0.0,29.407738082815115,16.736032660730185,14.82353720534267,12.796235386707897,12.305851166617453,7.922572986243807,6.008032511542873,0.0
2024-10-28,0.0,29.403323224968286,16.733520151780706,14.821311811150013,12.794314342659973,12.319016313831693,7.921383604271726,6.007130551337607,0.0
2024-10-31,0.0,6.486782821295583,3.6918362127136435,3.269954867117498,2.8227481473494485,2.7841284587663093,1.7476568336958327,1.3253243730409372,0.0
2024-11-01,0.0,29.340683465579243,16.698724268736857,14.790492197126223,12.76770969154919,12.50283934124107,7.90491178394106,5.994639251826355,0.0
2024-11-04,0.0,29.350420988453997,16.69642302641637,14.788453927253798,12.765950180259278,12.501116331593428,7.903822412247499,5.993813133775635,0.0
2024-11-05,0.0,29.34797219841126,16.699518352690887,14.788276712944429,12.765797202195733,12.500966527110288,7.9037276984635545,5.993741308183846,0.0
2024-11-11,0.0,29.42095494190731,16.68511916894818,14.772875309456618,12.752502130878703,12.48794726643449,7.893102117968185,5.98749906440651,0.0
2024-11-12,0.0,29.41215276081382,16.680127303769716,14.768455550682566,12.748686828711495,12.51412918124811,7.890740654366173,5.985707720408122,0.0
2024-11-13,0.0,29.412064765600572,16.680077400201927,14.768411366450081,12.748648687218584,12.51439092128194,7.890717046865824,5.985689812381071,0.0
2024-11-14,0.0,29.41266312515597,16.679479040646537,14.768411366450081,12.748648687218584,12.51439092128194,7.890717046865824,5.985689812381071,0.0
2024-11-18,30.843065609586994,19.696978739658093,11.19141674676171,9.889459213826116,8.536953508084162,8.380086085836206,5.283907826409597,4.008233099508116,2.169899170329005
2024-11-19,30.844548676204997,19.697925854708654,11.191954877983664,9.88993474135687,8.537364001351193,8.375680608196907,5.284161899315616,4.00842583251275,2.1700035083693505
2024-11-21,30.84448687891505,19.698687792832306,11.19193245481619,9.889914926796727,8.537346896676908,8.375062775154607,5.2841513124567046,4.008417801600837,2.169999160750671
2024-11-22,30.843683536678824,19.70097957974584,11.191640961815146,9.889657344739858,8.537124542148062,8.374644301753758,5.284013687151133,4.008313402674276,2.169942643293102
2024-11-27,30.846835350025025,19.692774090153573,11.192784598349588,9.890667935902597,8.537996922486101,8.375500078776907,5.284553642920063,4.008722998877768,2.170164382508377
2024-12-05,30.865079073692613,19.68677833653327,11.179355887210109,9.896517567174751,8.543046544424984,8.380453595313732,5.266227238939343,4.011093875300635,2.171447881410565
2024-12-06,30.876592992733976,19.68670160408562,11.183526237731895,9.900209367276341,8.546233445260205,8.373752436086173,5.248135822745856,4.012590175052119,2.1722579190278157
2024-12-09,30.89115243726337,19.69598460496719,11.181776794035994,9.904877678613223,8.550263307357064,8.337570190258628,5.25061051101253,4.014482258290922,2.1732822182010785
2024-12-10,30.892330183810763,19.6967355279997,11.178390537859938,9.90525530892378,8.55058929205802,8.337888065887423,5.2508106941689725,4.014635313202967,2.173365076088436
2024-12-12,30.895739956428404,19.695899320143287,11.179624364176648,9.906348611634263,8.551533072117968,8.33078102153762,5.251390257782946,4.015078432691828,2.173604963487039
2024-12-13,30.897910203667163,19.697282843281904,11.18040966820047,9.903030519808231,8.552133767911728,8.328355744086945,5.251759137609832,4.015360468755514,2.1737576466782107
2024-12-16,30.89524394272269,19.758797458623587,11.141114913651302,9.902175961576532,8.551395782070388,8.315596241003723,5.251305949669738,4.015013972868728,2.169355777813313
2024-12-17,30.896049973082327,19.756704034617545,11.141405575763478,9.902434300836331,8.551618880636317,8.315813187762298,5.251442951728405,4.015118721132328,2.1694123744409692
2024-12-18,30.905725618893058,19.762891196756165,11.159549348184834,9.865385714830346,8.554296971701985,8.313398718485935,5.252284540015134,4.016376126744617,2.1700917643879296
2024-12-19,30.921368316483488,19.649572040447357,11.260400640979515,9.851097390095486,8.559028364253246,8.313589478884179,5.2549429438245605,4.018408984925488,2.171591840106681
2024-12-20,30.881857590254892,19.693468364619314,11.308798087281513,9.838509848430201,8.548091803392758,8.298954664898043,5.248228279393308,4.013274339664872,2.1688170220651073
2024-12-23,30.859820194779747,19.685428551565085,11.36607491066273,9.831489055338908,8.541991856876306,8.293032503465682,5.244483126375915,4.010410453853764,2.167269347081866
2024-12-27,30.856542036068387,19.675119827572793,11.460271760134857,9.75388077633403,8.541084463221994,8.292151556118185,5.243926018526978,4.00998443834614,2.167039123676637
2024-12-30,30.784536780819693,19.603811877015755,11.692278654226529,9.731119616831961,8.521153423439374,8.272801413491665,5.231689059796219,4.000626942853325,2.161982231525473
2025-01-02,30.719608075780886,19.55887310297513,11.88471717645011,9.710595384169402,8.502782092062603,8.253158033178478,5.220654727909507,3.9921890856072584,2.15742232186663
2025-01-03,30.69969920571907,19.50671408188876,12.102747344060734,9.604596959315616,8.497271579577639,8.226073575535924,5.217271307901051,3.989601813869563,2.15602413213164
2025-01-06,30.70214813551147,19.419525481022138,12.190463184848804,9.60536312264119,8.49794941102432,8.226729773387198,5.211704706021874,3.989920066327879,2.156196119215126
2025-01-07,30.705577293677894,19.318779055317748,12.283571051686462,9.606435956673783,8.498898556748328,8.227648626278562,5.212286807302695,3.990365705079879,2.1564369472346505
2025-01-08,30.643054494352917,19.280039219784438,12.461980495731598,9.586875299604781,8.481593071042436,8.210895460589567,5.201673531448595,3.9822405090666013,2.1516479183790653
2025-01-09,30.60285215238632,19.252756842652595,12.578814345803323,9.574297740169351,8.470465593358172,8.200123126283941,5.19484916417971,3.977015984378038,2.148825050788554
2025-01-10,30.529421175642526,19.19803312639643,12.79710694399884,9.551324390130091,8.450140868103881,8.18044708277061,5.182384219858086,3.9674732082078834,2.143668984891649
2025-01-13,30.500389062535188,19.179776656155568,12.88003299228268,9.542241508131646,8.442105162348296,8.17266784373397,5.177456004417282,3.9637003187623767,2.141630451632993
2025-01-14,30.4641764771361,19.157004838436375,12.983469025139973,9.530912169518837,8.432081996626941,8.162964576289651,5.171308900282788,3.9589942858001317,2.139087730769202
2025-01-15,30.42654635918593,19.097174230292698,13.148663756026844,9.519139346794384,8.421666476603392,8.131339149697112,5.16492116930242,3.9541040363607447,2.1364454757364744
2025-01-16,30.42257804482072,18.950032818814396,13.230933228430217,9.393008154424635,8.420568099559096,8.328876942181001,5.164247545992389,3.9535883311714737,2.1361668346060694
2025-01-17,30.371024079616777,18.917920177633384,13.527309167694623,9.367227035481834,8.406298642376258,8.17528916827923,5.155496235110766,3.9468885980010757,2.132546895806049
2025-01-20,30.365992090918898,18.910840929509607,13.690357291873298,9.345950767271828,8.404905854314567,8.160127665888668,5.154642052561009,3.815265510654432,2.1519178370076957
2025-01-21,30.338405717220756,18.89366113432078,13.893901719307594,9.33726325531298,8.397270310147244,7.968657174772929,5.149959252094081,3.811799483928896,2.2090819528947385
2025-01-22,30.338345931411233,18.89244152314919,13.921857302900268,9.310247207272177,8.397253762224192,7.968641471488305,5.150343229667943,3.8117919722778217,2.2090775996088707
2025-01-23,30.31665923866071,18.878936680942367,13.992249852863136,9.272872111910871,8.391251171881883,7.941480739220235,5.147252387971337,3.80906719744934,2.2502306191001193
2025-01-24,30.27496626267425,18.833474040608557,14.138811148495451,9.24996468428619,8.412563025365186,7.86484963407937,5.140540925717877,3.784434035372692,2.300396243400425
2025-01-27,30.27710946617532,18.74189054420123,14.288978829417093,9.222877415169865,8.379106931650817,7.881221388823917,5.1398030257428635,3.7532153854411705,2.3157970133777264
2025-02-03,30.29539808268758,18.75006331855221,14.282853256177736,9.196377177521937,8.384168256066854,7.836596204611065,5.142907677677731,3.7554824815438854,2.356153545161001
2025-02-04,30.30851752705032,18.758183047226325,14.287857408802315,9.178903979969892,8.387799026280309,7.8586897663854085,5.145134817620103,3.757108795987333,2.317805630677993
2025-02-05,30.310725095342423,18.759549328835963,14.289488653989482,9.17169831661136,8.388409964745193,7.859262166349551,5.145509571564165,3.7573824508845277,2.3179744516773364
2025-02-06,30.31412657317047,18.761654530572493,14.3017236185304,9.172727567095187,8.389351314396775,7.83829071341591,5.146087002050129,3.757804105366827,2.318234575401812
2025-02-07,30.311620147076052,18.76797773919719,14.300934849279187,9.171969149607035,8.388657667855485,7.8376426295487285,5.145661514391266,3.757493403415884,2.3180428996291735
2025-02-10,30.323678661537564,18.755750011722345,14.306230142163075,9.175617925954006,8.39199482863111,7.840760586508271,5.1477085522428965,3.73929423193511,2.318965059305626
2025-02-11,30.301181164805435,18.7892621550209,14.295222593206795,9.180421248381547,8.38576870816794,7.846947842614487,5.147431690960171,3.7365200052094414,2.3172445916332847
2025-02-12,30.302612371218263,18.78660717044996,14.294913780623938,9.180854864407658,8.386164790613917,7.846924869317517,5.147674818025272,3.736893294005844,2.317354041337625
2025-02-13,30.293788751514626,18.79608948553483,14.317115246502631,9.179755515947916,8.383722878082484,7.832048257080341,5.1461759002291485,3.735805172463865,2.3154987926441555
2025-02-14,30.270799956977655,18.826453210182066,14.276564498127819,9.17278935152435,8.377360792300477,7.8282673751199825,5.142270664690871,3.7329702131841134,2.372523937892663
2025-02-17,30.253789299000676,18.821768270193807,14.278759053105588,9.21479130131482,8.37265313940098,7.812472108225907,5.139380968758606,3.7308724727998164,2.375513387199799
2025-02-18,30.257950979508095,18.813352654815773,14.279544147685982,9.2144867759705,8.373804873057258,7.81354678394888,5.1400879367812395,3.7313856878252896,2.3758401604069808
2025-02-19,30.26122167464182,18.80772143154784,14.277943131831458,9.215482804322791,8.374710028957193,7.814391379455715,5.140643548118343,3.7317890272655396,2.3760969738592994
2025-02-20,30.247192409203528,18.80410958753683,14.283110378135275,9.211210456834845,8.370827468258614,7.840235029702186,5.1382603180678315,3.73005894976285,2.374995402498044
2025-02-21,30.244875265987208,18.802079779522714,14.271801942081591,9.210308386774347,8.370186205234244,7.860652200344127,5.1355095569967775,3.7297732015626544,2.374813461496339
2025-02-24,30.237866583995437,18.797526368151118,14.26338877769314,9.216029366489034,8.36824657173242,7.879450793147937,5.134319499076744,3.728908896650126,2.374263143064042
2025-02-25,30.223503003420632,18.81254444512943,14.253669051227977,9.211651571514059,8.364271490237531,7.902206928892859,5.131880596463793,3.7271375916791096,2.3731353214346136
2025-02-26,30.232701245880754,18.818466217170617,14.257810674185817,9.214455052123286,8.36681707858845,7.8741778208634345,5.13344243666469,3.7282719113920377,2.373857563130911
2025-02-27,30.239291815479902,18.8001798955372,14.29077033263818,9.216463754780891,8.362945642775996,7.875894350145499,5.110994502041282,3.7290846550273726,2.374375051573675
2025-02-28,10.199733139806694,6.353965538947051,4.825850704745823,3.1087193233587316,2.82082709937533,2.6565443760714103,1.723941827670509,1.2578227218124314,0.8008782761066093
2025-03-03,30.236441486852023,18.838860673919974,14.312202581467472,9.215595019142228,8.362157358991956,7.835484601393468,5.096373878290367,3.728733154839707,2.374151245102805
2025-03-04,30.236382110719482,18.83882367953065,14.312174476201259,9.21577329497752,8.362140937993345,7.8354692146366505,5.096363870400683,3.728725832623762,2.374146582916646
2025-03-05,30.245291137345177,18.84437446206617,14.31639150001757,9.218488684978896,8.364604808703522,7.837777903672341,5.068400901218154,3.7298244864772916,2.3748461155208793
2025-03-06,30.304819079340323,18.881463436505822,14.344568624149815,9.236632258377824,8.381067791572615,7.8532040004588435,4.881559164466567,3.7371654234408296,2.3795202216873617
2025-03-07,30.395511659752778,18.94093067962266,14.381377712986684,9.264274529121632,8.406149632933868,7.876706115203115,4.600058751648344,3.748349558043076,2.386641360687844
2025-03-10,30.435482982227597,18.987511260345432,14.395131797229546,9.30381727066495,8.41638414455687,8.291471508543442,4.02774074841726,3.7529131845301147,2.3895471034847846
2025-03-11,30.436565805170424,18.984629026424127,14.39564394218168,9.304148278613876,8.416683579721171,8.291766499609771,4.027884045965477,3.753046704359618,2.389632117953854
2025-03-12,30.41594525806331,19.019961887902525,14.405642970301468,9.297844787310067,8.410981339154603,8.286148889436506,4.025155184462392,3.750306523413767,2.388013159955361
2025-03-13,30.41600533566547,19.019801936059125,14.405671424340294,9.297863152421373,8.410997952532433,8.286165256245171,4.025163134952498,3.7503139310225517,2.3880178767610816
2025-03-14,30.423516905376385,19.024499087001658,14.390460022060894,9.300159362803413,8.413075141721533,8.282284550550886,4.026157193611823,3.7512401126239756,2.3886076242494267
2025-03-19,30.42333658425053,19.024979031300564,14.390374729359174,9.300104240471168,8.413025277164907,8.28223546119414,4.026133330453587,3.7512178789077826,2.3885934668981457
2025-03-21,30.42333658425053,19.026559572883293,14.38997959396349,9.300104240471168,8.413025277164907,8.28223546119414,4.026133330453587,3.7500324727207364,2.3885934668981457
2025-03-25,30.424358432227667,19.02561803538496,14.388684750367506,9.300416608993896,8.41330785080167,8.282513641910077,4.026268558757294,3.750158427449135,2.388673694107794
2025-03-26,30.430070022995665,19.030375399439137,14.391188339008334,9.302162584139461,8.414887288263138,8.284068525263109,4.027024413589234,3.750862447890534,2.3693609794113857
2025-03-27,30.429949756881303,19.0326715150662,14.391131461968577,9.302125820012783,8.414854030837303,8.284035784860873,4.027008497931521,3.7508476236836965,2.3673755087577413
2025-03-31,10.20072678531055,6.380131537215215,4.824128385872475,3.1182583201957335,2.82082709937533,2.7769742111385582,1.34993366001973,1.2573590205772995,0.7935915424116773
2025-04-01,30.41552472149332,18.99342915759742,14.448107460259926,9.297716233562289,8.410865047347375,8.28010881454687,4.025099531911056,3.7628957569221253,2.3662532763596165
2025-04-03,30.414923975136844,18.993054012553305,14.447822091258594,9.297532591517575,8.410698921772415,8.289820924916283,4.0250200309358,3.7628214348140405,2.3583060170951473
2025-04-07,30.414954011891055,18.99307276945355,14.44783635944093,9.29754177344752,8.410707227895307,8.289829111664137,4.024925249279068,3.762825150849717,2.358308346078716
2025-04-08,30.414713719518495,18.992922715288877,14.448512261576788,9.297468318515751,8.410640779371535,8.28976361813406,4.024893450485713,3.762795422769817,2.3582897143389645
2025-04-09,30.41477379225568,18.992960228607764,14.448343287044063,9.297486682139883,8.410657391404044,8.289779991419561,4.024901400136947,3.7628028547457544,2.3582943722463026
2025-04-10,30.413091845309655,19.011660028589837,14.446359281917113,9.29697252808312,8.410192279297336,8.289321563872637,4.0246788217720955,3.7625947705162517,2.3451288806419597
2025-04-14,30.413091845309655,18.991909911690374,14.446359281917113,9.29697252808312,8.410192279297336,8.289321563872637,4.0246788217720955,3.7625947705162517,2.3648789975414206
