date,SORRENTO SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,VALUABLE CAPITAL LTD,CITIBANK N.A.,LONG BRIDGE HK LTD,HANG SENG SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL,FULBRIGHT SECURITIES LTD
2024-04-25,0.0,36.18390007789343,30.584709340712646,15.273517081454676,5.332921418056017,4.5040675063835875,0.184608371236132,4.406112044095027,3.5301641601684834,0.0
2024-04-29,0.0,36.17187639836572,30.590471848042455,15.276394785903438,5.333926201146107,4.504916123963384,0.18464315355433358,4.406942205750881,3.5308292832736856,0.0
2024-05-02,0.0,36.319137921767606,30.80790602985176,15.290799589253066,5.357814705607789,4.509164013061677,0.12824054909585697,4.411097710811904,3.1758394805503403,0.0
2024-05-03,0.0,36.379128917661404,30.778883229220344,15.276394785903438,5.352767339263895,4.504916123963384,0.12811973920096617,4.406942205750881,3.1728476590356913,0.0
2024-05-06,0.0,36.385984451247374,30.784683413941487,15.279273574941088,5.334931362932686,4.505765061381862,0.12814388296694545,4.407772680289492,3.1734455722990615,0.0
2024-05-07,0.0,36.44586734343274,30.755704330292467,15.264890469515874,5.329909338825782,4.501523570869814,0.12802325504774045,4.403623434656836,3.1704582573587485,0.0
2024-05-08,0.0,36.684222470612944,30.7661305131047,15.270065266910684,5.0868828670357376,4.503049587220455,0.1280666549272233,4.405116262864342,3.156466377323915,0.0
2024-05-13,0.0,36.82699345232335,30.696755851240244,15.235632740074431,5.075412435981875,4.492895643995802,0.12777787695178358,4.395183149856203,3.149348849576313,0.0
2024-05-14,0.0,37.1256228153071,30.572407031317777,15.127613585373156,5.058085894172007,4.461041450743367,0.16418722194287588,4.364021728686214,3.1270202724575,0.0
2024-05-17,0.0,37.17202214075192,30.595240429184788,15.138911839364718,4.968505723304084,4.464373237286759,0.16430984729453565,4.3672810547945335,3.129355728018657,0.0
2024-05-20,0.0,37.16888447583494,30.66968509574216,15.175748001725708,4.9805951446216215,4.475235998042201,0.16470964777403335,4.228171526381151,3.13697010987818,0.0
2024-05-22,0.0,37.180642378411356,30.663945723356417,15.172908087695216,4.979663100808704,4.474398524627437,0.16467882482944982,4.227380287383263,3.1363830728881577,0.0
2024-05-23,0.0,37.186209452295415,30.653564005551253,15.175179933875297,4.980408707947973,4.475068478280196,0.16470348226209003,4.2280132548870615,3.136852684900715,0.0
2024-05-27,0.0,37.221458921591825,30.636362020862578,15.166664016678094,4.977613831818008,4.472557185974016,0.16461105494174547,4.225640603561398,3.135092364572334,0.0
2024-05-28,0.0,37.16534151649805,30.636362020862578,15.22278142177187,4.977613831818008,4.472557185974016,0.16461105494174547,4.225640603561398,3.135092364572334,0.0
2024-05-30,0.0,37.21232127119302,30.613456051335202,15.21139976467004,4.973892206166991,4.469213177356361,0.16448797976050175,4.222481207715608,3.1327483418022837,0.0
2024-05-31,0.0,37.29658652934711,30.683973563369747,15.20003511435981,4.895464737618219,4.465874165450272,0.10833153559017805,4.219326532727798,3.1304078215368696,0.0
2024-06-04,0.0,37.355090143843874,30.655344765331172,15.185853159256457,4.890897165201668,4.461707410147725,0.10823045997012466,4.215389811595028,3.1274870846539473,0.0
2024-06-05,0.0,37.343398156192634,30.661066250337115,15.18868743275161,4.891809997695008,4.46254013906477,0.10825066000240764,4.2161765680248084,3.1280707959316416,0.0
2024-06-06,0.0,37.37846103338317,30.64390819884964,15.180187784407012,4.88907252186419,4.460042884310293,0.10819008251359138,4.213817179279361,3.1263203153927437,0.0
2024-06-12,0.0,37.36677776876026,30.64962541523358,15.183019943338866,4.889984673321598,4.460874991954193,0.10821026747525855,4.214603348734639,3.1269035911816094,0.0
2024-06-14,0.0,37.34349163003729,30.64276501151342,15.17962147940688,4.9261956656566195,4.459876500032176,0.10818604642487085,4.21365998058247,3.126203686346268,0.0
2024-06-17,0.0,37.38306332333919,30.566605731285236,15.188120493417953,4.947617034658514,4.4623735684151296,0.10824661939275514,4.216019193245411,3.1279540362458205,0.0
2024-06-18,0.0,37.4787003502246,30.583729448463952,15.196629029893739,4.96906240458924,4.464873434563274,0.10830726022780005,4.218381049217246,2.980317022820153,0.0
2024-06-20,0.0,37.4787003502246,30.583729448463952,15.196629029893739,5.006409735702275,4.464873434563274,0.10830726022780005,4.181033718104212,2.980317022820153,0.0
2024-06-24,0.0,37.504377457796636,30.55208731195609,15.199467327588865,5.007344790521719,4.465707345817766,0.10832748894079063,4.181814616179831,2.9808736611983075,0.0
2024-06-26,0.0,37.539375057750085,30.534978117967903,15.190955613401567,5.0045406733263205,4.463206546036267,0.10826682545801067,4.179472796560102,2.9792043694997417,0.0
2024-06-27,0.0,37.807849098899915,30.460245748645253,15.040211806696599,4.991682081425301,4.451738849939535,0.1079886462971531,4.1687341217125145,2.97154964638373,0.0
2024-07-08,0.0,37.82646783102011,30.460245748645253,15.040211806696599,4.991682081425301,4.451738849939535,0.1079886462971531,4.1687341217125145,2.9529309142635314,0.0
2024-07-17,0.0,37.83804159953536,30.454575492815906,15.037412031232694,4.990752866518303,4.450910146902373,0.10796854392318596,4.1679581007588515,2.9523812183133264,0.0
2024-07-22,0.0,37.814889751924376,30.465918116327295,15.04301262492004,4.992611642412804,4.452567861622161,0.10800875615812854,4.169510431690513,2.9534808149446876,0.0
2024-07-26,0.0,37.870756349937196,30.410051518314468,15.04301262492004,4.992611642412804,4.452567861622161,0.10800875615812854,4.169510431690513,2.9534808149446876,0.0
2024-07-29,0.0,37.85918436337933,30.415715593502252,15.045814486485682,4.993541549674191,4.453397182122711,0.1080288735102958,4.17028703085435,2.954030920471192,0.0
2024-07-30,0.0,37.863813675250285,30.41344971025276,15.044693616621052,4.993169545204387,4.453065416853297,0.10802082567021802,4.169976356476175,2.9538108536718233,0.0
2024-08-07,0.0,37.87538393787352,30.407786478869568,15.04189217246224,4.9922397764757696,4.452236219900621,0.10800071131502968,4.16919987300606,2.953260830097191,0.0
2024-08-09,0.0,37.894004750169216,30.407786478869568,15.023271360166547,4.9922397764757696,4.452236219900621,0.10800071131502968,4.16919987300606,2.953260830097191,0.0
2024-08-12,0.0,37.88810597282896,30.492957023230105,15.06535072035643,4.838166053104055,4.4647066896842125,0.10830321539175419,4.180877573485132,2.9615327519193477,0.0
2024-08-13,0.0,37.746811671097426,30.4542873314454,15.042515714356316,5.055821981356306,4.459044764818492,0.10816587049747908,4.175575586963029,2.957777079465549,0.0
2024-08-19,0.0,37.772505262411784,30.42266236533868,15.04532155970704,5.056765032031463,4.459876500032176,0.10818604642487085,4.176354447332514,2.9583287867214687,0.0
2024-08-22,0.0,37.79571090416333,30.41131726126603,15.039710915350815,5.054879282360038,4.458213339772353,0.10814570209401776,4.174797017043203,2.95722557795021,0.0
2024-08-23,0.0,37.62124553699561,30.496612370480552,15.0818930337398,5.06905678334597,4.470717362220662,0.10844902007896211,4.18650613718614,2.9655197559523083,0.0
2024-08-27,0.0,37.64456410912996,30.485212055396733,15.076255085152058,5.0671618566634296,4.469046108182317,0.10840847941220175,4.184941127653788,2.9644111784095166,0.0
2024-08-30,0.0,37.65621685866643,30.47951509352689,15.073437691256153,5.066214924497326,4.468210949639656,0.10838822044295275,4.184159061582263,2.963857200388329,0.0
2024-09-02,0.0,37.66786525377256,30.473820260512863,15.070621350171473,5.065268346183346,4.4673761031812536,0.10836796904412911,4.183377287755261,2.963303429379117,0.0
2024-09-03,0.0,37.62124553699561,30.496612370480552,15.0818930337398,5.06905678334597,4.470717362220662,0.10844902007896211,4.18650613718614,2.9655197559523083,0.0
2024-09-04,0.0,37.60494356082681,30.51372883940256,15.090357867481362,5.071901832226875,4.4732265882901,0.10850988796354069,4.170147246047106,2.967184177761647,0.0
2024-09-09,0.0,37.64236076357286,30.51372883940256,15.090357867481362,5.071901832226875,4.4732265882901,0.10850988796354069,4.132730043301057,2.967184177761647,0.0
2024-09-12,0.0,37.76665445890747,30.55374208407993,15.110146146547438,4.947420775233298,4.479092417108222,0.10865217908501754,4.063216835093155,2.9710751039454792,0.0
2024-09-19,0.0,37.813252566623646,30.530864532626,15.098832208470958,4.943716323155443,4.475738632587907,0.10857082421166818,4.060174443363937,2.9688504689604436,0.0
2024-09-20,0.0,37.649404440568965,30.519438599511428,15.280302612115898,4.941866176659085,4.474063623018505,0.10853019244461452,4.05865495538567,2.967739400295838,0.0
2024-09-24,0.0,37.68276205609244,30.543442944530224,15.20992296722713,4.9457530850094615,4.4775825922974715,0.10861555430918167,4.061847194769225,2.9700736057648642,0.0
2024-09-30,0.0,37.72940726262576,30.520580807962673,15.104974143585203,5.03561514127698,4.474231067556024,0.10853425425271827,4.058806853002516,2.967850469738124,0.0
2024-10-02,0.0,37.25978919424918,30.750753921381012,15.218889371758893,5.073591588132207,4.507973796813121,0.10935277298835676,4.089416631236997,2.990232723440238,0.0
2024-10-03,0.0,37.222081341494565,30.750753921381012,15.218889371758893,5.111299440886814,4.507973796813121,0.10935277298835676,4.089416631236997,2.990232723440238,0.0
2024-10-04,0.0,37.401712511499106,30.589270124260704,15.289008586938888,5.084458081353205,4.484300727597017,0.10877852036830908,4.067941563428661,2.9745298845541064,0.0
2024-10-07,0.0,37.216291708667356,30.826880816688956,15.175165001065723,5.232751327035789,4.450910146902373,0.10796854392318596,4.037651237403282,2.9523812183133264,0.0
2024-10-08,0.0,37.13815052200404,31.009410738184464,15.037996212830443,5.369922347344139,4.410678231707261,0.1069926128979595,4.001154782339209,2.9256945526924785,0.0
2024-10-09,0.0,36.74786679313313,31.75686243662576,14.967433666847462,5.343421381185705,4.373885834445403,0.10610011643573122,3.9677784922258796,2.7366512791009296,0.0
2024-10-10,0.0,36.93577779055305,31.68267682118359,14.932468994868902,5.294438102433963,4.363668218862325,0.10585226126893137,3.958509563660554,2.7266082471686803,0.0
2024-10-14,0.0,36.897325683308296,31.66533967734551,14.997259379443248,5.291540921888211,4.361280366850986,0.10579433763168432,3.9563434193641944,2.725116214167868,0.0
2024-10-15,0.0,36.96354499588298,31.659564845117067,14.994524317773763,5.235864669949948,4.360484996813071,0.1057750438373727,3.9556218979872653,2.7246192326385312,0.0
2024-10-16,0.0,36.91360691735327,31.55686936167071,14.989057186115343,5.398029473131541,4.358895126733372,0.10573647735279613,3.95417964445198,2.7236258131909903,0.0
2024-10-17,0.0,36.92510573998853,31.551117458193858,14.986325115035811,5.397045568671982,4.358100626374438,0.10571720465483787,3.95345891200592,2.7231293750746173,0.0
2024-10-22,0.0,36.93660037158293,31.545367651145774,14.98359403972967,5.396062022821643,4.357306415591539,0.10569793898130879,3.952738442249289,2.7226331178978502,0.0
2024-10-23,0.0,36.95680515504615,31.5626233627231,14.99179025351296,5.344312482734917,4.359689916826744,0.10575575707902599,3.9549006397311617,2.724122432345945,0.0
2024-10-24,0.0,37.00275220080407,31.53961993938052,14.98086395965261,5.340417449007759,4.356512494226391,0.10567868032836916,3.952018235038495,2.722137041561785,0.0
2024-11-01,0.0,37.08299857970442,31.499444528859478,14.961781219889234,5.333614784176033,4.350963135095495,0.10554406601235411,3.9469841238068284,2.718669562456156,0.0
2024-11-05,0.0,36.990016068500736,31.66413105058168,14.953617777017952,5.27614268683156,4.348589163810499,0.10548647908866958,3.9448305714366256,2.7171862027322815,0.0
2024-11-11,0.0,37.010209568661416,31.681417056466987,14.88899220884623,5.297220278654532,4.350963135095495,0.10554406601235411,3.9469841238068284,2.718669562456156,0.0
2024-11-12,0.0,37.275215064811384,31.52081124900083,14.813513936779138,5.324681555618119,4.3289063582056855,0.10500902081803838,3.9269752785228493,2.704887536243954,0.0
2024-11-14,0.0,37.2933200684007,31.484601241822197,14.813513936779138,5.342786559207435,4.3289063582056855,0.10500902081803838,3.9269752785228493,2.704887536243954,0.0
2024-11-18,0.0,37.2084390441723,31.412941084026457,15.007401640373304,5.330626172453253,4.319053601604788,0.1047700162664482,3.9180373324470033,2.698731108656442,0.0
2024-11-19,0.0,37.17902739598568,31.418616478784305,15.010113036557794,5.34965631936057,4.319833927589032,0.10478894512763023,3.9187452065832753,2.6992186900117168,0.0
2024-11-21,0.0,37.12482621747139,31.418616478784305,15.010113036557794,5.403857497874863,4.319833927589032,0.10478894512763023,3.9187452065832753,2.6992186900117168,0.0
2024-11-22,0.0,37.10005626872425,31.412941084026457,15.007401640373304,5.4390089479013035,4.319053601604788,0.1047700162664482,3.9180373324470033,2.698731108656442,0.0
2024-11-27,0.0,37.043194324286944,31.441338580185807,15.020968425772496,5.4620059718655165,4.322958053204386,0.10486472901959615,3.9215792628190353,2.6830906528462184,0.0
2024-11-29,0.0,37.05457493625648,31.435654974254035,15.0182531067339,5.461018612836196,4.3221765982427485,0.10484577277209513,3.9208703645288674,2.682605634375675,0.0
2024-12-03,0.0,37.036498078881976,31.435654974254035,15.0182531067339,5.479095470210694,4.3221765982427485,0.10484577277209513,3.9208703645288674,2.682605634375675,0.0
2024-12-04,0.0,37.05457493625648,31.435654974254035,15.0001762493594,5.479095470210694,4.3221765982427485,0.10484577277209513,3.9208703645288674,2.682605634375675,0.0
2024-12-05,0.0,37.11290487492162,31.469787465831573,14.889787882050731,5.485044612359719,4.326869570488976,0.10495961316953602,3.9251276028400626,2.6855183783377834,0.0
2024-12-06,0.0,37.13100135995085,31.469787465831573,14.763112486846117,5.485044612359719,4.326869570488976,0.10495961316953602,3.9251276028400626,2.7940972885131656,0.0
2024-12-10,0.0,38.050393994853096,31.52683996457536,13.738377990313518,5.513117902948458,4.334713878970655,0.10514989752417314,3.932243581550544,2.7991627892641957,0.0
2024-12-16,0.0,38.06852328752968,31.52683996457536,13.720248697636938,5.513117902948458,4.334713878970655,0.10514989752417314,3.932243581550544,2.7991627892641957,0.0
2024-12-18,0.0,38.03482174195778,31.54399607468617,13.727714910478719,5.516118002479623,4.337072720792101,0.1052071174428866,3.934383409200362,2.8006860229623602,0.0
2024-12-19,0.0,38.052960900137585,31.54399607468617,13.70957575229891,5.516118002479623,4.337072720792101,0.1052071174428866,3.934383409200362,2.8006860229623602,0.0
2024-12-23,0.0,38.07974899106116,31.521125407495287,13.699635757898182,5.530244601395521,4.333928168448605,0.1051308380468503,3.9315308228210046,2.798655412833394,0.0
2024-12-27,0.0,37.76046654024908,31.811197217734065,13.645187365074399,5.594382958980819,4.335601836741483,0.19421194457406893,3.9004232201958846,2.758528916450201,0.0
2024-12-30,0.0,37.805203474973204,31.78833175949045,13.63537938897759,5.590361792186252,4.332485464789795,0.19407234765545328,3.8976196487470203,2.7565461231802346,0.0
2025-01-02,0.0,37.74927224868636,31.816918722970684,13.647641564154977,5.595389154729327,4.336381630360787,0.19424687518828906,3.9011247433648055,2.7590250605447726,0.0
2025-01-03,0.0,37.83677141652743,31.763808133656063,13.640281613932215,5.574395530416947,4.334043090562805,0.19414212102064826,3.8990209304980192,2.7575371633858743,0.0
2025-01-06,0.0,37.746890804943796,31.763808133656063,13.640281613932215,5.718204508950761,4.334043090562805,0.14021375407046818,3.8990209304980192,2.7575371633858743,0.0
2025-01-07,0.0,37.76247836167688,31.7466876634384,13.632929597632742,5.733088870064059,4.331707071677984,0.14013817983860752,3.896919385512048,2.756050870159281,0.0
2025-01-08,0.0,37.63439508631363,31.72958563890582,13.625585502434486,5.927524742163448,4.329373569632255,0.10414917753574068,3.89482010474175,2.7545661782728654,0.0
2025-01-09,0.0,38.49069468417224,30.995349802744666,13.579256022126241,5.907370074991924,4.31465290845366,0.10379505130249367,3.881577004743255,2.7273044514655234,0.0
2025-01-10,0.0,38.04154982997294,31.02310881283769,13.591417417541132,6.414188952584976,4.318517052410605,0.10388800872659273,3.8850532918617176,2.622276634064341,0.0
2025-01-16,0.0,38.09698931716278,30.995349802744666,13.579256022126241,6.408449633003962,4.31465290845366,0.10379505130249367,3.881577004743255,2.6199302604629437,0.0
2025-01-23,0.0,38.092727538003935,31.006447443445012,13.548313755888675,6.4286462337997134,4.316197735920665,0.10383221430252947,3.882966772796318,2.620868305843158,0.0
2025-02-04,0.0,38.10380825980614,31.000897629916942,13.545888756536456,6.427495576733934,4.315425183933588,0.10381362947662717,3.8822717643931783,2.6203991992031406,0.0
2025-02-07,0.0,38.24015490516622,30.995349802744666,13.543464625125381,6.426345331504393,4.18938301895065,0.10379505130249367,3.881577004743255,2.6199302604629437,0.0
2025-02-10,0.0,38.241523622720116,30.99287994151476,13.543949381994672,6.426575347614015,4.189532968188363,0.1037987664053503,3.8817159367793925,2.6200240347833246,0.0
2025-02-14,0.0,38.623782451826806,31.171393164000804,13.693957685166769,5.617618550920805,4.2136638986560735,0.14039546522647317,3.904073898413081,2.6351148857891893,0.0
2025-02-17,0.0,38.63482782605253,31.165783504162064,13.691493295973265,5.61660759420775,4.21290560014109,0.14037019940666598,3.9033713142699806,2.6346406657866535,0.0
2025-02-18,0.0,38.60167977046078,31.1826185440969,13.698889125966579,5.6196415565380775,4.215181314916898,0.1404460241621179,3.9054798257388947,2.636063838119752,0.0
2025-02-19,0.0,38.81478962016364,31.165783504162064,13.691493295973265,5.472638158918861,4.21290560014109,0.10437784058444392,3.9033713142699806,2.6346406657866535,0.0
2025-02-20,0.0,38.95269143685615,31.132167899423575,13.658748798927148,5.412805032057073,4.208361534389109,0.10426525800707745,3.8991611140922586,2.6317989262476105,0.0
2025-02-24,0.0,38.1553431879144,30.812462540652604,13.430432130138351,5.468283153811318,4.199913000526106,1.4434409631752843,3.8747814964445437,2.615343527337396,0.0
2025-02-25,0.0,37.91099173250441,30.832379368584235,13.45783953164284,5.4794422461238,4.208483737548858,1.661196473179643,3.828986267382819,2.620680643033402,0.0
2025-02-26,0.0,37.96333505473429,30.831275558105336,13.457357736056426,5.479246080083629,4.208333072288995,1.6253366353204624,3.8145290417047417,2.6205868217061203,0.0
2025-02-27,0.0,37.97443774401413,30.82575769100328,13.454949275485523,5.4782654605295535,4.207579907776864,1.625045749154144,3.8138463562196927,2.6201178158168137,0.0
2025-03-03,0.0,37.45770030943034,30.79819795495245,14.015111215218143,5.473367623090423,4.203818125411821,1.623592878721367,3.81043659091986,2.617775302255596,0.0
2025-03-05,0.0,37.23647031796529,30.792691920225764,14.245016791706854,5.472389106352244,4.2030665759667185,1.6233026163240243,3.8097553693683865,2.617307302090717,0.0
2025-03-06,0.0,37.202790072864225,30.809215933716537,14.252660970729995,5.475325706752574,4.2053220308968635,1.6241737150380062,3.811799765138757,2.618711804863041,0.0
2025-03-12,0.0,36.975663932106485,30.754204732226476,14.227212221689536,5.465549273417629,4.197813244627522,1.9605269853683622,3.8049936300728415,2.6140359804911495,0.0
2025-03-13,0.0,36.61172369912421,30.914281252832478,14.30126527070188,5.458100864483486,4.219662983360959,2.0425250850977332,3.824798731408849,2.6276421129904057,0.0
2025-03-14,0.0,36.08508052479079,30.514471076891187,13.620253927028534,5.068619469982913,4.165090658486483,1.9983931360156328,3.7753331319586114,2.91255169823555,1.8602063766102965
2025-03-17,0.0,35.95294978641261,30.535970450429428,13.597469300955375,5.287315480909715,4.155960780882227,1.9586578244225894,3.7670576027477773,2.8884899685076815,1.8561288047325981
2025-03-18,0.0,36.05492706439624,30.622582958321626,13.636037288144607,5.266857356094336,4.167748786327089,1.96421337951953,3.777742519635486,2.648497101987525,1.8613935455735617
2025-03-19,60.82756420866943,13.946059316835546,11.850654788295863,5.270159203640663,2.010783210865762,1.6128800166309816,1.2746623015314178,1.4619512188177888,1.0249437451495902,0.7203419895629649
2025-03-21,60.82756420866943,13.939198916934947,11.850654788295863,5.270159203640663,2.010783210865762,1.6128800166309816,1.2815227014320176,1.4619512188177888,1.0249437451495902,0.7203419895629649
2025-03-24,60.82339148078073,13.931382768464747,11.84984184175793,5.269797674446243,2.010645272559482,1.6127693742024367,1.2951546484450023,1.4618509299980404,1.0248734347334925,0.7202925746118922
2025-03-25,60.819219325345145,13.800097435181502,11.849029006747461,5.269436194849716,2.079101940456846,1.6126587469528355,1.267627972934428,1.4617506549368322,1.1208355561552248,0.7202431664400158
2025-03-26,60.835911382277416,13.776439557011905,11.85228101604595,5.270882410864015,2.0796725575799044,1.613101347037399,1.2679758780625747,1.462151837744235,1.1211431735683155,0.720440839808281
2025-03-31,60.860966654236236,13.740928381012896,11.857162378344006,5.273053223945737,2.080529070786192,1.6137657028763897,1.268498093966639,1.4627540250232185,1.1216049164185542,0.7207375533901358
2025-04-02,60.87768163759606,13.744702218364873,11.86041885425532,5.27450142632797,2.0811004716480186,1.5867447014116038,1.2688464769401313,1.4631557588525,1.1219129563420858,0.7209354982614383
2025-04-09,60.87768163759606,13.641711432898953,11.963409639721238,5.27450142632797,2.0811004716480186,1.5867447014116038,1.2688464769401313,1.4631557588525,1.1219129563420858,0.7209354982614383
2025-04-11,60.87768163759606,13.607381171076982,11.963409639721238,5.308831688149944,2.0811004716480186,1.5867447014116038,1.2688464769401313,1.4631557588525,1.1219129563420858,0.7209354982614383
2025-04-14,60.89858828239929,13.61205422493175,11.967518120025437,5.310654849864363,2.0818151642445533,1.5872896220947417,1.2349401733130012,1.463658236557289,1.1222982442677665,0.7211830823018083
2025-04-15,60.915323939952984,13.444037533879799,11.970806936575592,5.312114281083705,2.0823872718526526,1.587725828192504,1.4757399735861094,1.464060467277467,1.026422495594808,0.7213812720043831
2025-04-16,60.90695496154458,13.421582435020763,11.969162302380063,5.311384465220538,2.0821011787485064,1.587507695179082,1.5098839956744365,1.4638593242867264,1.026281478406555,0.7212821635387435
