date,CROSBY SECURITIES LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,CITIBANK N.A.,EVERBRIGHT SECURITIES INVESTMENT,HANG SENG SECURITIES LTD,KGI ASIA LTD,BRIGHT SMART SECURITIES INTERNATIONAL,KAM FAI SECURITIES CO LTD,THE HONGKONG AND SHANGHAI BANKING,ALPHA SECURITIES CO LTD
2024-07-30,49.03063813696777,10.657507620560754,10.07041762994756,8.402186495603459,4.824751979355661,5.815010265782604,3.0196990251652642,3.641284698842736,2.008378470713497,2.5301256770607026
2024-08-01,49.055126079980354,10.662830423795326,10.075447215986115,8.40638289752486,4.8271616614648405,5.817914524128342,3.0212071886412697,3.6431033080957667,1.9594373731691979,2.5313893272139287
2024-08-02,49.05504468419079,10.662812731261013,10.075430498080221,8.406368949050398,4.827153651891404,5.817904870626575,3.0213681028217576,3.6430972631970184,1.9594341219299323,2.531385126950889
2024-08-05,49.06929306106732,10.665079942041396,10.078356976526102,8.408810637030104,4.800505892955839,5.8195947213190395,3.0220797046966053,3.6441554259841094,1.9600032531174327,2.53212038526205
2024-08-08,49.10474633925961,10.672785617475883,10.085638736081213,8.414886125063116,4.803974328310612,5.823799463179994,3.0242632012543518,3.6467883813016555,1.889167928990938,2.5339498790826225
2024-08-09,49.112903761686745,10.674558611478426,10.087314191546339,8.416284030274236,4.804772378414656,5.824766929583829,3.0081533114937105,3.6473941963306777,1.8894817630290182,2.5343708261623616
2024-08-14,49.10678544081031,10.673228810758106,10.086057547766838,8.41523555782931,4.804173815982021,5.824041299650022,3.0202362305432042,3.6469398161913102,1.88924637772636,2.5340551027425136
2024-08-16,49.10531727062388,10.672909707884802,10.08575599984719,8.414983963312443,4.804030183188635,5.823867175367116,3.0242983637761873,3.6468307818030516,1.8880272133701625,2.533979340826533
2024-08-19,49.18096055601857,10.689350574167694,10.101292397164679,8.42794665389075,4.786311136840389,5.870267878382583,2.8626039914760675,3.6524484679712073,1.8909355864195991,2.5378827576684615
2024-08-20,49.14907376467322,10.682420065134883,10.094743159424192,8.39754555535052,4.783207901303529,5.956234279434966,2.8607480038103406,3.6500803795711203,1.8897095861989857,2.5362373050982425
2024-08-21,49.15152512672675,10.682952862137588,10.095246645419467,8.397964391819661,4.778458863058633,5.956531352921324,2.8608906866436903,3.650262431191822,1.8898038374639023,2.536363802617163
2024-08-27,49.15160684300653,10.682970622953,10.095097175347886,8.397978353754842,4.77846680742822,5.956541255881229,2.8608954429832583,3.650268499891935,1.8898069793346524,2.536368019418444
2024-09-02,49.16811910432272,10.68655951889943,10.098488577852875,8.400799616822555,4.74647756150131,5.9585423291334605,2.8618565479437477,3.6514947911815967,1.8904418514921302,2.537220100850175
2024-09-03,49.1682008757881,10.686577291709282,10.098505372642348,8.400647278254809,4.746485455364909,5.958552238781148,2.8618613074954222,3.651500863980096,1.8904449954846854,2.537224320499196
2024-09-04,49.168527964369524,10.685983139386943,10.098572552358872,8.400703163069636,4.746517031081869,5.958591877701515,2.861880345860435,3.6515251553760875,1.890457571559482,2.5372411992356345
2024-09-13,49.16885505730285,10.685388979159425,10.098639732969222,8.400759048628007,4.746548607218945,5.958631517149277,2.8618993844787526,3.651549447095275,1.8904701478016028,2.5372580781966443
2024-09-23,49.164030877809154,10.684007995503361,10.097648909598263,8.399934812035827,4.7460829017956625,5.968190934216697,2.861618590543089,3.6511911770086045,1.8902846651966114,2.537009136292734
2024-09-24,49.16419439381644,10.683710936980324,10.097682493647477,8.399962749610866,4.746098686923784,5.968210783987654,2.8616281080793433,3.6512033206061165,1.8902909521465536,2.5370175742014447
2024-09-25,49.16443966986678,10.683265345490769,10.097732870140172,8.400004656321872,4.746122364812841,5.9682405588916625,2.8616423845024306,3.6512215361538445,1.8903003826498794,2.5370302311697515
2024-09-26,49.15961635671908,10.681552132386198,10.096409662915368,8.399180567749488,4.753970787772368,5.970149253731343,2.8613616409928966,3.6508633304067892,1.8901149333546172,2.536781333971852
2024-09-27,48.98222244313004,10.642344715608793,9.97746740228971,8.355451728879832,5.001905329953444,6.0039432045993015,2.92592408502742,3.6376890832877713,1.9454247228987525,2.527627284324933
2024-09-30,40.107934165043226,8.713825232392187,8.176596356611443,6.848447191486821,4.271919209459569,4.705907889667298,2.4643339718578896,2.9786356557176887,1.6736850102290548,2.069687810331074
2024-10-02,48.87258564712261,10.61736680971494,9.963400361037088,8.336749740463265,5.2054472958586535,5.734274057567562,3.0296367808187474,3.6295468521665533,2.089022753271485,2.5219697019790916
2024-10-03,48.85796679915056,10.613695143818015,9.960420092380662,8.342519066938795,5.197279810941902,5.73255881210699,3.0265821634261822,3.6284611761595094,2.119301608811694,2.5212153262656893
2024-10-04,48.884464852334006,10.618624716217713,9.96582211294411,8.355311131210346,5.135611969370529,5.7356678577392985,3.0315306302984406,3.630429067242967,2.1199549586045765,2.5225827040380175
2024-10-07,48.93738526756968,10.62945790840607,9.986542475621686,8.364356265197651,5.040198767469539,5.741877068080506,3.043088907391376,3.6343592281704225,2.097420558396221,2.5253135536968467
2024-10-08,48.92110854442319,10.625922518384177,9.983220921227685,8.361574254869904,5.038522382033479,5.768925278492993,3.039760128672699,3.6331504292399437,2.103341915925894,2.5244736267300323
2024-10-09,48.929367020730794,10.627716302948254,9.984906209969184,8.362985789991095,5.024477758174975,5.7698991430302105,3.038287252036503,3.6337637490856007,2.103696985545048,2.524899788488337
2024-10-10,48.91706128986356,10.624381591531073,9.994804541558704,8.360882499908996,5.02321410252592,5.7684480139781,3.0426523973566035,3.632849857869465,2.111440928961206,2.5242647764463726
2024-10-14,48.89748203818622,10.619467562882887,9.999073792291306,8.357536022864098,5.002348598118475,5.766139169324001,3.0678976408166503,3.631395795017003,2.13540495124178,2.523254429257578
2024-10-15,48.90152605340029,10.620345834863357,9.999900755252527,8.358227224157496,5.002762312137963,5.766616051845456,3.059880972466199,3.6316961258158744,2.135581557679393,2.5234631123814437
2024-10-21,48.8995039621827,10.619906680714731,9.999487256674348,8.357881609220117,5.002555446574627,5.766377600725119,3.063889472387118,3.631545954207059,2.135493250809225,2.5233587665049595
2024-10-22,48.89432817060968,10.618782611571888,9.998428856124567,8.356996965211568,5.00202594868148,5.7657672557078,3.0741497217421503,3.631161571474643,2.135267218496498,2.5230916803797205
2024-10-23,48.89675418647922,10.619309489352904,9.998924953483563,8.357411618771966,5.002274136861691,5.766053338846392,3.070332850940666,3.6313417407483977,2.134380814554476,2.5232168699607196
2024-10-24,48.90201138017732,10.620451237263465,10.0,8.358310175995767,5.002811962418949,5.766673283048829,3.059911340479026,3.631732168850073,2.1346102950906447,2.5234881566759295
2024-10-25,48.90095985100228,10.620222868040749,9.999784972203523,8.358130449093823,5.002704388055703,5.766549283543923,3.0734088356575633,3.631654076513506,2.1231513812227805,2.523433894666153
2024-10-29,48.84238837729515,10.607502420295457,9.987807658376536,8.348119438689704,4.996712363166572,5.759642357979045,3.139940987744879,3.6273042369213178,2.1701707258243044,2.5204114337070336
2024-10-31,40.107934165043226,8.710569299811699,8.201694170252715,6.855230384362841,4.103153370704204,4.729649064733366,2.5805978977528636,2.9786356557176887,1.7819447685303265,2.069687810331074
2024-11-01,48.84803743382659,10.60872927227425,9.988962837145671,8.349084972935819,4.997290277383069,5.760308511833557,3.12890348761128,3.627723766910982,2.170256498377471,2.5207029417013094
2024-11-04,48.86483091468051,10.611715315196193,9.99239694555552,8.35195530726257,4.994049783478232,5.7622888499553735,3.1012197943869624,3.6289709431093184,2.171002611483918,2.5215695348914084
2024-11-05,48.84674610570283,10.606961820356748,9.988698772726371,8.348864259703523,4.992036269669753,5.760156234510379,3.138073239883419,3.6276278657863608,2.1701991263027804,2.520636305357839
2024-11-06,48.84698822452544,10.60701439591832,9.988748283741518,8.348905642545697,4.9920610137118935,5.7601847858952056,3.138088794381081,3.6276458468610024,2.1697142130159723,2.520648799403874
2024-11-07,48.87088908909074,10.612204415277422,9.993635785071369,8.352990767755747,4.994503632561638,5.763003248229178,3.139624263362785,3.6294208564414947,2.1218457876335863,2.521882154576036
2024-11-14,48.90136427994866,10.617994998081274,9.999867674107794,8.358199573910627,4.972807029151394,5.7665969750301045,3.1415820883672305,3.631684111630123,2.0864485053790474,2.523454764393749
2024-11-15,48.90201138017732,10.618135503506682,10.0,8.356986899563319,4.972872833134842,5.766673283048829,3.141623660182612,3.631732168850073,2.0864761148603943,2.5234881566759295
2024-11-18,48.78339356137485,10.592379915185717,9.97574377506064,8.336716004158209,4.960810520931307,5.752685510618286,3.1340032671649922,3.622922957609359,2.3239773608567234,2.5173671270399156
2024-11-19,48.78379604801782,10.592467307454314,9.975826079782186,8.336784786106184,4.960851450022688,5.752732973062168,3.1340291242110476,3.6229528484798483,2.3231714863248216,2.5173878965389216
2024-11-21,48.787660257732554,10.593306346610515,9.976616274215028,8.329194012314,4.961244403665486,5.753188652374595,3.134607419093464,3.6232398259339873,2.3233555068921756,2.5175873011681964
2024-11-27,48.747438072672175,10.58457286921021,10.05083457410586,8.322327145134935,4.957154187215673,5.748445530498271,3.132023143499259,3.6202527053787694,2.32144005461048,2.515511717674372
2024-12-02,48.74783996623092,10.584660132701922,10.0509174372436,8.322395757759633,4.9571950559959905,5.748492923003865,3.1320489651624475,3.6202825522035647,2.3206347531295757,2.5155324565684816
2024-12-03,48.74800072550992,10.584365261266013,10.050950582881264,8.322423203126288,4.957211403696802,5.748511880224908,3.1320592939469387,3.6202944910712813,2.32064240605471,2.5155407522218742
2024-12-04,48.748322247248815,10.583775512559649,10.051016874812438,8.322478094402653,4.957244099421897,5.748549795042096,3.132079951720294,3.620318369042947,2.3206577120564056,2.515557343692804
2024-12-05,48.74800072550992,10.58370570679506,10.050950582881264,8.322423203126288,4.957211403696802,5.748511880224908,3.1320592939469387,3.6202944910712813,2.321301960525665,2.5155407522218742
2024-12-06,48.74824186641648,10.583758061032174,10.050505633447491,8.322464371515679,4.957235925450189,5.748540316290911,3.1320747872514083,3.6203123995205013,2.321313443270615,2.515553195804553
2024-12-09,48.748483009708735,10.583810415787251,10.05006067961165,8.322505540312369,4.957260447446179,5.748568752638244,3.1320902807091597,3.620330308146898,2.3213249261291686,2.515565639510342
2024-12-11,48.74872415538674,10.583862771060298,10.05011039456783,8.322546709516358,4.957284969684777,5.748597189266911,3.132105774320195,3.6203482169504717,2.320841735907173,2.515578083339242
2024-12-12,48.74960837661803,10.58405474482645,10.050292686948636,8.322697666749114,4.957374886635336,5.748701459312392,3.1321625855387913,3.620413884079479,2.319069997526589,2.5156237117651905
2024-12-13,48.749769147560876,10.584089649895786,10.050325831728358,8.322725114107064,4.9573912355222545,5.7487204179088724,3.1321729150726854,3.6204258238134184,2.318747856370208,2.5156320080204733
2024-12-17,48.75001030596344,10.58414200793147,10.049880863062603,8.322766285483432,4.957415759054819,5.748748856038058,3.1321884095012735,3.6204437335619883,2.3187593268969153,2.515644452505998
2024-12-23,48.750171079557354,10.58384712165859,10.049914006757437,8.322793733293977,4.957432108211323,5.748767814947159,3.132198739205498,3.6204556734928097,2.3187669739777688,2.5156527488980824
2024-12-27,48.75362796833773,10.58410290237467,10.050626649076518,8.323383905013193,4.957783641160949,5.749175461741425,3.125824538258575,3.6207124010554095,2.3189313984168862,2.515831134564644
2024-12-30,48.75386916492001,10.584155264620373,10.050676372079677,8.323425082907733,4.957808168576032,5.7492039043728775,3.125840002506609,3.620730313639414,2.3184481453569195,2.5158435810203548
2025-01-02,48.75411036388883,10.583712899533966,10.050726095574824,8.323466261209708,4.957832696233802,5.7492323472857585,3.125855466907654,3.620748226400657,2.3184596153655876,2.515856027599218
2025-01-03,48.75435156524421,10.583765260368311,10.050775819561967,8.323507439919128,4.957857224134264,5.74926079048007,3.1258709314617135,3.620766139339139,2.317976355189968,2.5158684743012345
2025-01-06,48.75845235346505,10.584490549856516,10.05162120262559,8.324207540323911,4.958274235577399,5.749744367846422,3.1178876537916023,3.6210706864135633,2.318171323020088,2.5160800870798563
2025-01-07,48.75861318274626,10.584525462695723,10.051654357800436,8.324234997641579,4.958290590396775,5.749763333322338,3.117897938113725,3.621082630480029,2.3178491204575664,2.5160883863455696
2025-01-08,48.77083931334607,10.587179512558851,10.054174791235692,8.326322283919458,4.9347889921575225,5.751205075669844,3.118679745160726,3.6219906101427615,2.318100385030337,2.5167192907787377
2025-01-10,48.771000224354324,10.587214443139377,10.054207963258682,8.326349755189844,4.934805273646286,5.751224050783261,3.1186900347089335,3.6220025602787276,2.3177781003787628,2.516727594261808
2025-01-13,48.771161136424375,10.587249373950398,10.053911201586322,8.326377226641505,4.934821555242485,5.751243026021887,3.1187003243250375,3.622014510493548,2.3177857475147725,2.5167358977996708
2025-01-14,48.77534522297197,10.588157655948393,10.054443766188772,8.327091548017753,4.935244914457295,5.751736426179202,3.1189678781779486,3.6223252437595894,2.3097355352812103,2.5169518090178675
2025-01-15,48.76142786692462,10.585136474666957,10.051245004560426,8.324715530023767,4.933836712007033,5.750095249405001,3.138694679063109,3.6212916643988233,2.3173231865915227,2.516233632358738
2025-01-16,48.761508291247594,10.585153933188412,10.05109664820502,8.324729260335609,4.933844849596405,5.750104733284733,3.1386998558474164,3.6212976371511227,2.3173270086524536,2.5162377824912334
2025-01-17,48.76158871583586,10.585171391767455,10.050783356781533,8.324742990692743,4.933852987212623,5.750114217195749,3.1387050326487995,3.6213036099231237,2.3174957653046917,2.5162419326374192
2025-01-20,48.76174956580829,10.585206309098316,10.05048664107973,8.324770451542886,4.933869262525586,5.750133185111636,3.1387153863027977,3.621315555526234,2.3175034100336633,2.5162502329708607
2025-01-22,48.72028542471759,10.576205268492044,10.124008140866657,8.317691553438857,4.9296737885517,5.745243608018918,3.136046406235838,3.6182362004894406,2.318499048309617,2.5141105608793453
2025-01-23,48.72044600231043,10.576240126694715,10.124041508669062,8.31771896778744,4.9296900363044305,5.745262543814981,3.136056742357201,3.6182481258641457,2.3181770990403963,2.5141188471571967
2025-01-24,48.722613903418996,10.576710734921372,10.12449199553055,8.318089079181128,4.925789322759589,5.7455181892792515,3.1361962866644917,3.6184091261169504,2.317950644873151,2.5142307172545184
2025-01-27,48.72277449636114,10.576745596456071,10.124195759940935,8.318116496150195,4.925805558485392,5.745537126885349,3.1362066237738637,3.618421052631579,2.3179582849910347,2.5142390043244385
2025-02-04,48.72293509036194,10.57678045822058,10.123899522398489,8.3181439133,4.925821794318223,5.745556064616287,3.1362169609513795,3.618432979224829,2.317965925159283,2.514247291448988
2025-02-06,48.74133010635509,10.580443918338545,10.127721732478449,8.321284372511553,4.927681505161132,5.747725260612016,3.11679276172074,3.6197990942258964,2.302024720016223,2.515196528580355
2025-02-10,48.74149082270081,10.580149072378084,10.127755126939038,8.321311810548494,4.9276977533628665,5.747744212770237,3.116803038821138,3.6198110299051525,2.3020323105559135,2.515204822018264
2025-02-13,48.74952799154425,10.581563885623076,10.129425130801994,8.322683943138028,4.928510300090197,5.748691980061044,3.117316980267161,3.620407914242041,2.2862523105741435,2.5156195636580696
2025-02-14,48.7496887619569,10.581598782420286,10.129128747841945,8.322711390405459,4.928526553758024,5.748710938595002,3.1173272608249003,3.6204198539366046,2.286259850374887,2.515627859885992
2025-02-17,48.75153769792192,10.582000112132395,10.129018214918226,8.323027046993367,4.928713478643726,5.748928970723551,3.117445492112805,3.6205571660845677,2.2830485500291875,2.515723270440252
2025-02-18,48.75169848159044,10.58203501180692,10.128721818397688,8.323054496523884,4.928729733651703,5.7489479308206795,3.1174557735181985,3.620569106763585,2.283056079574687,2.5157315673522156
2025-02-19,48.75427116452723,10.582593437908152,10.128926502988165,8.323493713637383,4.928989828361852,5.749251309384029,3.1126729904088446,3.6207601683399515,2.283176559057507,2.5158643253868784
2025-02-20,48.75451236747369,10.582151061447355,10.128976614021692,8.323534892618435,4.929014213648335,5.749279752765964,3.112688389795989,3.6207780813965953,2.2831878546609516,2.515876772170999
2025-02-24,48.75467317076389,10.581856141375063,10.129010021652839,8.323562345498832,4.929030470640037,5.749298715176941,3.1126986561387366,3.6207900235328263,2.2831953851253406,2.5158850700955004
