date,CAITONG INTERNATIONAL SECURITIES CO LTD,HANG SENG SECURITIES LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,VALUABLE CAPITAL LTD
2024-06-05,30.434388026757155,22.544714237486936,16.585640789198017,7.976898318897644,7.145524435472997,7.240461969257618,5.963900780515257,2.1084714424143782
2024-06-06,30.283973933572643,22.22727713773557,16.503670548265365,7.578815140850144,7.104872334858952,7.242038214520817,6.298422357547364,2.7609303326491403
2024-06-07,30.29496886165125,22.206515683858917,16.50966238642733,8.152853781797598,6.91524310293664,7.12613879670285,6.0326846680112025,2.761932718614209
2024-06-11,30.38451813114804,21.90266716460222,16.55846349967801,8.28940608547363,6.988162106939979,7.147203037649646,5.627478588646148,3.1021013858623214
2024-06-12,30.453989563455842,21.994609442181712,16.59632291779265,8.058249540383509,7.004139902890954,7.163544466198128,5.624243834666231,3.104900332430971
2024-06-13,30.40275219123284,21.95760457001084,16.568400402974017,7.934314506410946,6.866975601982893,7.151492147289769,5.630855696101609,3.4876048839970855
2024-06-14,30.403077998340894,21.95783987580157,16.59536887831445,7.906536974312542,6.86704919102667,7.151568785317804,5.63091603842847,3.4876422584575995
2024-06-17,30.43340861226281,21.97974538036491,16.62479716470939,7.799645127410115,6.8738998729808864,7.158703308729391,5.636533533485965,3.4932670000565316
2024-06-18,30.24774519159067,22.00074967903494,16.660011323567893,7.7029467153439075,6.880468713677692,7.165544313471921,5.641919921351347,3.7006141419616356
2024-06-20,30.225027705596773,21.98422607638215,16.68397830589275,7.7293491778553935,6.880665779787151,7.160162651085225,5.637682572881894,3.6989077305186657
2024-06-21,30.335690600333677,22.064716923896324,16.751524473798497,7.385057523869253,6.905857961588439,7.18637815478878,5.658323820234907,3.712450541490121
2024-06-24,30.36708344836143,21.99161147384113,16.76885976604444,7.387310103927907,6.9130044792776415,7.193814968417174,5.6641793289200635,3.7141364312102154
2024-06-25,30.36806552183553,21.992322684001227,16.76940207207113,7.384315003451223,6.913228046296744,7.194047616865948,5.664362508851745,3.7142565466264514
2024-06-27,30.422834645414188,22.03198606782776,16.697050958025834,7.371713979657482,6.925696125335985,7.207022156935864,5.672418353083933,3.671277713718958
2024-06-28,30.434338254097053,22.039236539239184,16.7303733846401,7.396108497432915,6.928314898340241,7.209747306108466,5.635670461124569,3.6262106590174668
2024-07-02,30.378217335131037,21.998596187621715,16.672563512589182,7.593829134962358,6.9155390858440215,7.196452532259485,5.62527828493768,3.6195239266545234
2024-07-03,30.37330432000883,21.99503839374116,16.669867088511378,7.608773820815264,6.914420647993238,7.19528866277606,5.624368518674057,3.6189385474800098
2024-07-04,30.373631804909667,21.995275544197078,16.670046822981917,7.607777658816402,6.914495199261562,7.195366242362707,5.624429160603141,3.6189775668675246
2024-07-05,30.373959296872467,21.995512699766966,16.67022656132829,7.607859686742927,6.914569752137527,7.195443823622297,5.6244898038399205,3.61793837568961
2024-07-08,30.385098227104763,22.00357903313469,16.676339972122328,7.573977057385874,6.917105506837881,7.19808258223649,5.626552452271918,3.619265168906052
2024-07-09,30.386081466141597,22.004291052483577,16.67687960600238,7.570986220459913,6.91732933919496,7.198315506801429,5.626734523298068,3.619382285618071
2024-07-12,30.423491760209142,22.03138197567282,16.697411604209677,7.579227387513325,6.92584571617597,7.207177824247673,5.43602750855633,3.6994362234150606
2024-07-15,30.415608255697336,22.025673081356032,16.69308487798263,7.806157665598241,6.721069359384378,7.205310260217132,5.434618894853216,3.6984776049110337
2024-07-16,30.416265058354718,22.026148709543012,16.693445352855125,7.80416680747926,6.721214495926728,7.205465853585063,5.434736251445331,3.6985574708107642
2024-07-17,30.417250315529405,22.02686219034038,16.69398609435552,7.8011803590788835,6.72143221249357,7.205699256237084,5.434912295837171,3.698677276127989
2024-07-18,30.41757874877218,22.027100027544673,16.694166349307263,7.800184833283466,6.721504787816941,7.205777060481341,5.434970979835593,3.698717212958543
2024-07-19,30.417907189107613,22.027337869885162,16.69434660815169,7.799189285989241,6.721577364707605,7.205854866405816,5.435029665101323,3.69875715065155
2024-07-22,30.41101143121596,22.022344259114902,16.690561989714485,7.7931030983603184,6.74704174605236,7.204221294764867,5.433797540600729,3.6979186401763773
2024-07-23,30.411339729741897,22.022581998763066,16.6907421707292,7.792107689562343,6.747114582954371,7.204299067095358,5.4338562005281315,3.697958560625631
2024-07-24,30.41232466785038,22.02329524850644,16.69128273711559,7.789121334214409,6.747333103096335,7.204532394162142,5.434032187909665,3.6980783271450393
2024-07-25,30.41265299473087,22.023533008687743,16.69146293369222,7.788125839444773,6.7474059462891365,7.20461017320969,5.43409085290342,3.6981182510421506
2024-07-26,30.412981328700567,22.023770774002752,16.691643134159634,7.788209919787052,6.747478791054765,7.204687953936635,5.433069922557297,3.6981581758012956
2024-07-29,30.413638017908518,22.02424632003454,16.692003546767353,7.788378085918096,6.7476244853047,7.204843520428946,5.431027995732046,3.6982380279057994
2024-07-30,30.41823563653593,22.027575717362016,16.69452687088893,7.783076753467913,6.748644521250617,7.205932674010559,5.423210737276996,3.6987970892070385
2024-07-31,30.418564091057366,22.0278135699754,16.6947071375191,7.7820809999418,6.748717392762071,7.206010483295628,5.423269296823601,3.698837028625036
2024-08-01,30.419221021380505,22.028289290612417,16.695067682458756,7.781169246478092,6.748863140506256,7.206166106906959,5.422306601608346,3.6989169100486685
2024-08-02,30.41954949718267,22.028527158636386,16.69524796076849,7.780173440096822,6.748936016739089,7.206243921233329,5.422365153288854,3.6989568520543603
2024-08-05,30.41954949718267,22.028527158636386,16.69524796076849,7.779093610334144,6.750015846501767,7.206243921233329,5.422365153288854,3.6989568520543603
2024-08-06,30.42086347133398,22.02947868210588,16.695969112943086,7.776189999502177,6.7492275374098885,7.206555195344783,5.422599372656601,3.6991166287036115
2024-08-07,30.42119198260862,22.029716575817485,16.69614941072128,7.775194085582641,6.749300421512709,7.206633018074411,5.422657930660171,3.699156575022686
2024-08-08,30.421520500978446,22.029954474667118,16.696329712393545,7.774198150153362,6.749373307189681,7.206710842484854,5.422716489928478,3.69919652220452
2024-08-09,30.42184902644368,22.03019237865495,16.696510017960005,7.773202193213642,6.749446194440854,7.2067886685761655,5.42277505046156,3.699236470249143
2024-08-12,30.422177559004567,22.030430287781137,16.69669032742079,7.772206214762786,6.7495190832662795,7.206866496348402,5.42283361225946,3.699276419156582
2024-08-13,30.37723460495843,21.997884536770382,16.67202415799053,7.908455156503626,6.739547958569357,7.196219728242016,5.414822411832964,3.6938114451326927
2024-08-14,30.35595771993872,21.982476733326372,16.660346704605836,7.844726991108628,6.734827430553422,7.191179337247723,5.539260865081579,3.6912242181377204
2024-08-15,30.365119491956673,21.989111293898592,16.665374986027754,7.847094618606949,6.736860077787559,7.163168583509956,5.540932676778711,3.692338271433805
2024-08-16,30.403134392484816,22.016640047037903,16.686238812120248,7.739280675358275,6.745294132058182,7.164581615306918,5.547869517735212,3.696960807898448
2024-08-19,30.404118799160624,22.017352911940627,16.68677908683892,7.736293415332864,6.745512534295535,7.164813593427345,5.548049149207392,3.697080509796697
2024-08-20,30.40444694888541,22.016511250179295,16.68695918618668,7.736376912656757,6.745585338184254,7.164890922805787,5.548109028949786,3.697120412152026
2024-08-21,30.403462520960556,22.01579840483404,16.68641889980583,7.736126426091985,6.74860470735954,7.164658939677965,5.547929393600147,3.6970007076699356
2024-08-22,30.386409226628196,22.00344974915377,16.67705949172344,7.733944541469313,6.798752084362773,7.1606402843157655,5.544817561425803,3.6949270609209393
2024-08-26,30.414951481405065,22.02411780716702,16.692724418677845,7.748766777883118,6.805138219450646,7.167366344569746,5.421545544815393,3.725389406031168
2024-08-28,30.406744195309056,22.018174735517995,16.68821999048207,7.746675821207543,6.830286275129069,7.165432275196639,5.420082574361666,3.7243841327959624
2024-08-30,30.407072401708064,22.018412396801175,16.688400120934503,7.745680050955695,6.830360000341086,7.165509617930516,5.4201410780203485,3.7244243333086153
2024-09-04,30.407072401708064,22.018412396801175,16.688400120934503,7.7446006641035545,6.830360000341086,7.165509617930516,5.312202392806362,3.833442405374742
2024-09-05,30.456383731954062,22.054119787201905,16.715463798712126,7.640397300659635,6.841436835796542,7.177129967515068,5.320817223036138,3.7942513551245205
2024-09-11,30.45309133465917,22.051735691802808,16.71365682293069,7.63849033767727,6.840697262499542,7.176354105104806,5.320242031825457,3.805732413500259
2024-09-12,30.450457929296356,22.04982878657627,16.712211523567614,7.637829805674197,6.840105718979099,7.183300024569469,5.319781968387427,3.806484242949573
2024-09-13,30.432694348829216,22.045608168509816,16.70246228712355,7.629053015436679,6.836115474608227,7.179109574353506,5.31667862014608,3.8582785109929336
2024-09-16,30.430393179783692,22.043941189223474,16.70119932996443,7.526935963468867,6.835598561542909,7.178566725779616,5.316276599341566,3.9670884508954387
2024-09-19,30.423491760209142,22.030302005968128,16.697411604209677,7.525228902278832,6.85564768537113,7.176938672516359,5.315070901631067,3.975908467815661
2024-09-23,30.42316319926338,22.030064087950056,16.697231279170342,7.524067674922693,6.8555736472526565,7.176861164590033,5.315013501095455,3.9780254457553816
2024-10-02,30.422834645414188,22.029826175070756,16.697050958025834,7.523986419026323,6.855499610733327,7.176783658337796,5.314956101799633,3.979062431592147
2024-10-03,30.437297731174905,22.040299205246193,16.704988774563038,7.489747246961449,6.792850684022884,7.180195517842226,5.317482844189379,4.037137995999922
2024-10-04,30.409370044902644,22.265115499342116,16.68966114299081,7.319875312762479,6.809286753119853,7.173607342716864,5.319080608116372,4.0140032960488545
2024-10-07,30.45605446018912,22.299296868335876,16.715283083551874,7.35273528563717,6.533242071916693,7.184620253007178,5.749966566190456,3.7088014111716388
2024-10-08,30.45901816240714,22.301466830163182,16.716909660678414,7.353450785995336,6.533877826756332,7.1853193939614775,5.750526099884752,3.699431240153366
2024-10-09,30.49891957219411,22.33068182199569,16.738808865018683,7.363083829700024,6.542437227301462,7.19473218501272,5.758059307198879,3.573277191578433
2024-10-10,30.46890133693226,22.30870308734237,16.72233387149231,7.350428884979092,6.535997903462132,7.187650846840575,5.752391998934858,3.6735920700164044
2024-10-14,30.47681249559817,22.31449547505609,16.72667577522749,7.352337401749306,6.522548880980955,7.189517098782375,5.753885590230089,3.6637272823755187
2024-10-15,30.48307841036101,22.319083249011868,16.730114715067028,7.354931098784721,6.501166108797794,7.190995235688372,5.755068566851043,3.6655626154381706
2024-10-16,30.48802700543154,22.32270650857437,16.732830666589177,7.356125091572772,6.502221502158189,7.192162615278337,5.756002839418831,3.6499237709767804
2024-10-22,30.503212720643436,22.33382517701879,16.741165085905532,7.391190277238935,6.505460179556331,7.195744943948336,5.758869834382549,3.5705317813060926
2024-10-28,30.508167855575252,22.33528727387877,16.743884626718373,7.370731438422173,6.506516967681519,7.204494694990231,5.759805341646831,3.571111801086853
2024-10-31,30.474174986280467,22.310400807259185,16.725228223479167,7.377663571834157,6.499267263867979,7.196467289094829,5.7533876402932504,3.6634102178909638
2024-11-05,30.428914040585365,22.27726488676822,16.700387529786823,7.36670609618693,6.638136702949675,7.185778930334832,5.744842576623195,3.6579692367649614
2024-11-07,30.433845063868997,22.28087493054782,16.703093837335135,7.351694816833684,6.639212416877503,7.186943390005303,5.745773531716378,3.658562012815176
2024-11-12,30.463794229409785,22.20439353499936,16.719530923129845,7.358929430948748,6.6457458953557,7.194015876471205,5.75142779992666,3.6621623097586973
2024-11-18,30.006905573446467,21.871377383357533,16.468775421228795,7.248561977974384,8.045850536462822,7.086121757307066,5.6651692696336164,3.6072380805893096
2024-11-21,30.00594671981896,21.870678495913403,16.46824917086237,7.251525797505402,8.045593435877946,7.085895324310325,5.664988242366699,3.607122813344895
2024-11-22,29.99955592799388,21.86602038748424,16.46474169438922,7.428888044761606,7.833025517953554,7.0843861407363224,5.663781689516142,3.659600597165032
2024-11-25,30.007544843243977,21.87184333313556,16.469126273491884,7.430866365945244,7.835111461397683,7.086272720678142,5.614160146461353,3.6850748556461532
2024-11-29,30.00722520494049,21.871610355764915,16.468950845491715,7.431852405988984,7.835028002329364,7.086197238188579,5.614100344813665,3.6850356024822832
2024-12-05,30.01681731713765,21.87860183661768,16.474215311739442,7.402262063945017,7.837532548056365,7.088462412608928,5.615894948614109,3.68621356128081
2024-12-06,30.00722520494049,21.871610355764915,16.468950845491715,7.431852405988984,7.835028002329364,7.086197238188579,5.614100344813665,3.6850356024822832
2024-12-10,30.00786448835714,21.87207631546963,16.469301705229434,7.429880304894593,7.835194922244039,7.08634820477581,5.614219949383075,3.6851141096462854
2024-12-12,30.030256581310127,21.888397422428802,16.481591221359356,7.360803789113664,7.841041603305657,7.091636090815157,5.618409322306092,3.687863969361147
2024-12-13,30.030256581310127,21.888397422428802,16.481591221359356,7.382124002840279,7.819721389579041,7.091636090815157,5.618409322306092,3.687863969361147
2024-12-16,30.036340202640638,21.859778615097404,16.48493011257541,7.396414215829222,7.821305532682032,7.093072736168934,5.619547516870105,3.6886110681362543
2024-12-23,30.01777686565184,21.846268632383307,16.474741943482503,7.44831810264166,7.816471737042617,7.094016848116859,5.616074472099123,3.686331398582092
2024-12-30,30.02321546623462,21.850226724611368,16.477726826125078,7.431549651288415,7.817887920124217,7.095302137308564,5.6170919886871635,3.686999285620575
2025-01-02,30.039222778407566,21.861876489461633,16.486512164840807,7.396057717827816,7.818857153398566,7.099085100409268,5.63181644127849,3.666572154375857
2025-01-03,30.044028301058745,21.865373841688164,16.48914959351969,7.381243408366199,7.820107974547774,7.100220776072528,5.632717390736321,3.6671587140105726
2025-01-09,30.07674667468978,21.889185544425427,16.507106511675033,7.2825155886511475,7.826488861253078,7.107953017364759,5.638851499994288,3.671152301946485
2025-01-10,30.0931325991444,21.846630479590743,16.516099645247298,7.2864831304722735,7.830752761754435,7.111825456841982,5.641923567451886,3.673152359496982
2025-01-17,30.116618053983863,21.863680152031208,16.528989234294386,7.2921696893552825,7.8122753269262155,7.117375708383344,5.6463266697448935,3.6225651652808057
2025-01-21,30.136271018250447,21.87794756160534,16.539775426628538,7.289439865276945,7.8130942260126455,7.122020238198012,5.650011248673346,3.571440415354723
2025-01-22,30.12982459780557,21.87326767110503,16.53623741934159,7.3135496716549895,7.8071447540575605,7.12049677377056,5.648802660258237,3.5706764520064613
2025-01-24,30.130146853327105,21.873501618078674,16.536414283756997,7.3136278942067365,7.807228255887989,7.120572931512335,5.648863077398783,3.5696450858313806
2025-02-11,30.018416598744157,21.792389105872694,16.475093050017,7.4793789611324835,7.776145885291965,7.0941680344407345,5.627915655110587,3.736492709390377
2025-02-13,30.014578609154018,21.789602850899602,16.47298663526276,7.638240811603307,7.7719553076078,7.1092428254182,5.627196100778751,3.5761968592755613
2025-02-14,30.044989590098048,21.811680228886658,16.489677180520104,7.533993894521313,7.77982990707612,7.1271112967353725,5.632897615220033,3.579820286942353
2025-02-17,30.04434872390368,21.811214980980377,16.48932545210198,7.53596621464023,7.7796639616039,7.126959273893764,5.632777464282816,3.5797439285932544
2025-02-18,30.043387475872297,21.810517146334163,16.48879788760806,7.5389245370610825,7.779415056668845,7.126731251791014,5.632597247487354,3.579629397177185
2025-02-19,30.029936458978373,21.800752147802086,16.481415527708574,7.498239235618789,7.8580140070179,7.123540473702383,5.630075422650076,3.5780267265218177
2025-02-21,30.029936458978373,21.800752147802086,16.481415527708574,7.497173236296126,7.859080006340564,7.123540473702383,5.630075422650076,3.5780267265218177
2025-02-25,30.029616343471556,21.800519754409166,16.481239837803535,7.497093317332143,7.860062217453229,7.123464537618663,5.630015406723975,3.577988585187735
2025-02-27,30.02929623478945,21.800287365970767,16.481064151644127,7.497013400071996,7.861044407625613,7.123388603153863,5.629955392077385,3.5779504446668073
2025-03-03,30.029616343471556,21.800519754409166,16.481239837803535,7.497093317332143,7.860062217453229,7.123464537618663,5.630015406723975,3.577988585187735
2025-03-13,30.036660461516856,21.8056335538278,16.48510588116628,7.472195977958301,7.858707256783913,7.131532933586486,5.631336052737837,3.578827882422523
2025-03-19,30.062303317902728,21.824249429262423,16.499179523046614,7.404941899645589,7.865416381515754,7.137621256057,5.62440499813836,3.5818831944315352
2025-03-20,30.095383041170265,21.848264226931363,16.51733476175179,7.633164534811236,7.490543475973266,7.145475296163045,5.6305939371200315,3.639240726079003
2025-04-01,30.091203916695658,21.845230319184335,16.51504112096763,7.648127186218759,7.48950331929788,7.144483056567622,5.627675709580101,3.638735371488017
2025-04-03,30.139495263015487,21.8802882578996,16.541544998062967,7.660401150386834,7.501522718706326,7.155948756195858,5.476223922940644,3.6445749327922834
2025-04-07,30.14014019476024,21.880756457262553,16.541898957788682,7.660565069385354,7.499543415343106,7.156101880807814,5.476341104420243,3.6446529202320126
2025-04-22,30.141752644882036,21.881927043337683,16.542783923379982,7.660974897574585,7.494594786321393,7.156484721009443,5.476634080060825,3.6448479034340537
2025-04-23,30.136271018250447,21.87794756160534,16.539775426628538,7.626418667384699,7.491092259554125,7.155183231421315,5.5291267895045335,3.6441850456509997
2025-05-02,30.135948631714886,21.877713519519794,16.53959849030833,7.626337082815346,7.4910121226559765,7.155106687952088,5.5290676409778525,3.645215824055729
