date,KGI ASIA LTD,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,ICBC (ASIA) SECURITIES LTD,CHINA CONSTRUCTION BANK (ASIA),UPBEST SECURITIES CO LTD,HANG SENG BANK LTD,CMB WING LUNG BANK LTD
2024-10-04,50.36606536342365,13.004755075854781,10.355498528190807,8.189297305457016,0.0,5.381538229300324,5.555136236697109,3.600271718620273,3.5474375424560343
2024-10-08,50.445283018867926,13.003773584905659,10.354716981132075,8.18867924528302,0.0,5.305660377358491,5.554716981132075,3.5999999999999996,3.547169811320755
2024-10-09,50.50215208034433,13.010647134335121,10.299781016386016,8.170354149361927,0.0,5.308464849354376,5.557653099750811,3.601902892093936,3.54904477837348
2024-10-10,50.51336252453571,13.007700437868037,10.297448286275102,8.168503699229957,0.0,5.307262569832402,5.5563943832100255,3.601087120640193,3.548240978408576
2024-10-15,50.55857487922706,13.005736714975846,10.258152173913043,8.167270531400966,0.0,5.306461352657005,5.555555555555555,3.6005434782608696,3.5477053140096615
2024-10-16,50.58859040144884,13.001811047389072,10.179595532749772,8.22517355870812,0.0,5.3048596438273465,5.553878659824932,3.599456685783278,3.5466344702686383
2024-10-17,50.664050709326894,13.001811047389072,10.104135224871717,8.22517355870812,0.0,5.3048596438273465,5.553878659824932,3.599456685783278,3.5466344702686383
2024-10-18,50.671495397615814,12.99984910215784,10.102610532669383,8.223932397766712,0.0,5.304059151954127,5.553040591519541,3.598913535536442,3.546099290780142
2024-10-21,50.739734299516904,13.005736714975846,9.941123188405797,8.227657004830919,0.0,5.381944444444445,5.555555555555555,3.6005434782608696,3.5477053140096615
2024-10-23,50.75483091787439,13.005736714975846,9.92602657004831,8.227657004830919,0.0,5.381944444444445,5.555555555555555,3.6005434782608696,3.5477053140096615
2024-10-30,50.693188667872214,12.982218203737192,9.908077154912597,8.212778782399036,0.0,5.522905364677517,5.545509342977698,3.5940325497287526,3.5412899336949972
2024-10-31,50.69966897381883,12.962684321396328,9.893168823352392,8.200421306048751,0.0,5.582305145952453,5.537165212157689,3.5886247366837196,3.5359614805898283
2024-11-01,50.70708590341507,12.960734165789079,9.876636076425454,8.199187603430119,0.0,5.596509703625696,5.536332179930796,3.5880848503084097,3.5354295170753725
2024-11-08,50.721913069634525,12.9568356143781,9.873665212813957,7.978643405023311,0.0,5.594826289667619,5.534666867198075,3.8050834711986767,3.5343660700857273
2024-11-11,50.74121453833998,12.965610655429302,9.805101964030401,7.991571976822937,0.0,5.613665437579953,5.538415230641884,3.807660471066295,3.536759726089247
2024-11-12,50.74862689037695,12.96365961929125,9.80362651418253,7.990369422917763,0.0,5.6128207057407264,5.537581822285757,3.807087502821458,3.5362275223835677
2024-11-13,50.71809910519588,12.955861342958116,9.797729152567863,7.985562824272502,0.0,5.669599217986314,5.534250695541018,3.80479735318445,3.5341003082938567
2024-11-14,50.67298293104745,12.955861342958116,9.797729152567863,7.985562824272502,0.0,5.714715392134747,5.534250695541018,3.80479735318445,3.5341003082938567
2024-11-15,50.6543321299639,12.95878459687124,9.687123947051743,8.062575210589651,0.0,5.761131167268351,5.535499398315283,3.805655836341757,3.5348977135980744
2024-11-18,50.60105184072127,12.945154019534186,9.782118707738542,8.054094665664914,0.0,5.755071374906086,5.529676934635612,3.8016528925619832,3.5311795642374153
2024-11-19,50.62006764374295,12.950018789928599,9.748214956783166,8.057121382938744,0.0,5.757234122510335,5.531754979331079,3.8030815482901166,3.532506576475009
2024-11-20,50.574971815107105,12.950018789928599,9.748214956783166,8.057121382938744,0.0,5.802329951146186,5.531754979331079,3.8030815482901166,3.532506576475009
2024-11-21,50.499962408841434,12.953913239606043,9.751146530336065,8.059544395158259,0.0,5.8642207352830615,5.533418539959402,3.8042252462220887,3.53356890459364
2024-11-22,50.48857486470234,12.950992182802166,9.748947684906796,8.057726999398678,0.0,5.88544798556825,5.532170775706555,3.8033674082982563,3.5327720986169577
2024-11-25,50.48084147257701,12.945154019534186,9.744552967693464,8.054094665664914,0.0,5.912847483095416,5.529676934635612,3.8016528925619832,3.5311795642374153
2024-11-26,50.4619544805829,12.942236911289717,9.742357094569218,8.05227972658304,0.0,5.941560880342522,5.528430857057011,3.8007962142266956,3.530383835348907
2024-11-28,50.43190866070758,12.942236911289717,9.742357094569218,8.05227972658304,0.0,5.971606700217833,5.528430857057011,3.8007962142266956,3.530383835348907
2024-12-02,48.91446889115547,15.539851376948857,9.471076788576424,7.80999562873379,0.0,5.79192772839866,5.36208655107096,3.686434503861285,3.4241585312545535
2024-12-03,48.9109055146791,15.538719312304217,9.470386828877395,7.8094266773512055,0.0,5.7915057915057915,5.368980840678954,3.6861659503168935,3.4239090842864432
2024-12-04,48.903780319032705,15.536455677762401,9.469007211013183,7.808289023235488,0.0,5.80522980552116,5.368198703474397,3.685628960594362,3.423410299366305
2024-12-05,48.889212615631145,15.536455677762401,9.469007211013183,7.808289023235488,0.0,5.819797508922718,5.368198703474397,3.685628960594362,3.423410299366305
2024-12-10,48.86007720882803,15.536455677762401,9.469007211013183,7.808289023235488,0.0,5.819797508922718,5.397334110277515,3.685628960594362,3.423410299366305
2024-12-12,48.845845772955656,15.53193038665987,9.46624918080536,7.806014709094882,0.0,5.84722930168208,5.3957620330590546,3.6845554503750093,3.4224131653680914
2024-12-17,48.794346907554456,15.538719312304217,9.470386828877395,7.8094266773512055,0.0,5.878924746849275,5.398120492460115,3.6861659503168935,3.4239090842864432
2024-12-19,48.80180639522179,15.536455677762401,9.469007211013183,7.808289023235488,0.0,5.878068322528953,5.397334110277515,3.685628960594362,3.423410299366305
2024-12-20,48.762015729682496,15.533061462277892,9.459656277308477,7.806583163413924,0.0,5.935042237110399,5.3961549665016015,3.6848237692979904,3.422662394407224
2024-12-30,48.79755137735024,15.54438128552689,9.393674391488121,7.8122722635184365,0.0,5.939367439148812,5.40008745080892,3.6875091094592625,3.425156682699315
2025-01-03,48.98967873237389,15.503706934147404,9.3690943451083,7.791830207879053,0.0,5.923826137519988,5.327809274603867,3.6778601540921647,3.4161942142753308
2025-01-06,48.94343184953889,15.489071236656743,9.360249800304988,7.784474620579479,0.0,6.027158521530753,5.308256481010821,3.674388207101881,3.4129692832764507
2025-01-07,48.8785657254845,15.482325615155695,9.356173332365538,7.781084416055744,0.0,6.068084488640488,5.349495536038325,3.672787979966611,3.4114829062930974
2025-01-08,48.8785657254845,15.482325615155695,9.356173332365538,7.781084416055744,0.0,6.097118385715323,5.32046163896349,3.672787979966611,3.4114829062930974
2025-01-09,48.83282586631869,15.463244889082208,9.351892127011745,7.771494852834565,0.0,6.220095693779904,5.28490648107873,3.6682615629984054,3.4072785268957517
2025-01-10,48.847324923879945,15.463244889082208,9.351892127011745,7.771494852834565,0.0,6.220095693779904,5.270407423517471,3.6682615629984054,3.4072785268957517
2025-01-13,48.88438133874239,15.452042886119965,9.345117357287743,7.765864966676325,0.0,6.143146913937989,5.339032164589974,3.665604172703564,3.404810199942046
2025-01-14,48.92075909025061,15.449804432855279,9.343763581051718,7.764739968129798,0.0,6.142256989714617,5.309285817760394,3.665073156598581,3.404316963638997
2025-01-17,49.1167101071532,15.443092962641181,9.339704604691573,7.761366927309586,0.0,5.9658268172603535,5.306979438169708,3.6634810309875467,3.402838111786852
2025-01-20,49.18911091804228,15.443092962641181,9.339704604691573,7.761366927309586,0.0,5.893426006371271,5.306979438169708,3.6634810309875467,3.402838111786852
2025-01-23,49.200144770177346,15.439739413680782,9.337676438653638,7.759681505609844,0.0,5.892146217879117,5.305826999638075,3.662685486789721,3.4020991675714805
2025-01-24,49.24357582338038,15.439739413680782,9.337676438653638,7.759681505609844,0.0,5.83423814694173,5.320304017372422,3.662685486789721,3.4020991675714805
2025-01-27,49.31625786846104,15.43303668330801,9.333622747992186,7.7490774907749085,0.0,5.759351711164171,5.3469358222993995,3.661095434483757,3.400622241516533
2025-02-03,49.24499674878982,15.410736218481325,9.320135828336102,7.882378440864099,0.0,5.751029549888014,5.339209594682465,3.6558052163860997,3.395708402572069
2025-02-04,48.440366972477065,15.655045871559633,9.46788990825688,8.007339449541284,0.0,5.842201834862385,5.423853211009174,3.713761467889908,3.44954128440367
2025-02-10,48.44747852895838,15.657344197313366,9.454598840196727,8.008515011377817,0.0,5.843059531674374,5.42464948983337,3.7143066872201427,3.450047713425824
2025-02-12,48.366972477064216,15.655045871559633,9.45321100917431,8.007339449541284,0.0,5.9302752293577985,5.423853211009174,3.713761467889908,3.44954128440367
2025-02-13,42.67448489290659,17.37112142682629,10.489453538561772,8.885088362244483,0.0,6.612916361267204,6.018405407606483,4.120856747292125,3.8276732632950567
2025-02-17,42.601189021907324,17.37112142682629,10.489453538561772,8.885088362244483,0.0,6.678068246599886,6.0265493932730685,4.120856747292125,3.8276732632950567
2025-02-19,42.55232510790781,17.37112142682629,10.489453538561772,8.885088362244483,0.0,6.726932160599397,6.0265493932730685,4.120856747292125,3.8276732632950567
2025-02-20,42.599072341118074,17.3569859223696,10.48091789405159,8.877858247212956,0.0,6.72145821466352,6.021645373911628,4.117503458377411,3.824558548295223
2025-02-21,39.47485207100592,13.424556213017752,8.498520710059172,9.859467455621301,9.778106508875739,6.109467455621301,5.621301775147929,3.742603550295858,3.4911242603550297
2025-02-24,39.753523725186334,12.94369419231053,8.434801859641356,9.895948638476865,9.755737583942144,6.16928639952771,5.756032765109586,3.7340417681351927,3.556933067670283
2025-02-25,39.721485411140584,12.923666371942232,8.524904214559387,9.880636604774535,9.69643383436487,6.2039493073975835,5.747126436781609,3.728264073091659,3.5735337459475387
2025-02-26,39.74198304460007,12.7018061186878,8.52930335422042,10.03317360855142,9.701437523037228,6.207150755621084,5.750092148912643,3.7301879837817915,3.6048654625875414
2025-02-27,39.701008910818175,12.688710508873996,8.572059798217836,10.022829368878416,9.691435304514323,6.3406730981662855,5.744163782310921,3.7263421459606745,3.512777082259371
2025-02-28,39.51208726415094,12.772700471698112,8.564268867924527,10.030955188679245,9.69929245283019,6.345813679245282,5.748820754716981,3.72936320754717,3.5966981132075473
2025-03-03,39.82829413960433,12.937663307204181,8.674878686076894,9.003359462486001,9.824561403508772,6.48749533407988,5.823068309070549,3.7775289287047404,3.643150429264651
2025-03-04,39.82829413960433,12.937663307204181,8.674878686076894,9.003359462486001,9.824561403508772,6.517357222844344,5.823068309070549,3.7775289287047404,3.6132885405001867
2025-03-06,39.768915393216545,12.91837495341036,8.661945583302273,8.989936638091688,9.809914275065225,6.507640700708163,5.963473723443906,3.771897130078271,3.607901602683563
2025-03-07,39.890832959473606,12.957978166591893,8.688500074771946,8.658591296545536,9.839988036488709,6.579931209810079,5.98175564528189,3.783460445640795,3.6189621653955437
2025-03-10,39.79530853130136,12.946361870611087,8.680711190796355,8.650829224562976,9.831166890781413,6.6337965038099505,6.088450620050799,3.7800687285223367,3.5933064395637233
