date,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,INTERACTIVE BROKERS HONG KONG LTD,TAT LEE SECURITIES CO LTD,KCG SECURITIES ASIA LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG),BOCI SECURITIES LTD,HANG SENG SECURITIES LTD
2024-04-05,34.17052588452822,14.824057717593758,16.40321522330412,9.004980907060526,8.334543701629137,1.6015721447307725,0.0,7.077344948843421,4.484519941339295,4.0992395309707526
2024-04-08,34.44176677186994,14.388199461793802,16.51650374633464,9.032763470843701,8.26592500258692,1.6114313146321775,0.0,7.1076160745498775,4.495638338208284,4.140155819180658
2024-04-09,34.58832647992684,14.247321310380928,16.555208122586702,8.983445347219506,8.195305035780928,1.6137587898403236,0.0,7.119663825475141,4.5448959366426775,4.1520751521469546
2024-04-10,34.47515682556194,14.498700112035404,16.45216160480466,8.966683567080121,8.224860650270333,1.60734707522006,0.0,7.115039850449636,4.526838358330474,4.133211956247374
2024-04-11,34.461632101481776,14.61694810811396,16.41661455689124,8.889382134381197,8.267076035471442,1.605779638860159,0.0,7.108692490323885,4.5076486218573555,4.12622631261899
2024-04-12,34.42285227203063,14.776925340181474,16.418657390909637,8.719520967858417,8.28808825797609,1.6036701179975101,0.0,7.105256120888489,4.522975382486169,4.142054149671583
2024-04-15,34.70077164224587,14.55880314172181,16.426895058761684,8.683594436003784,8.293547286701337,1.6009639771202506,0.0,7.093855473150791,4.5318417180831245,4.109727266211354
2024-04-16,34.79733008962902,14.39690856085957,16.43971819156795,8.631078862788835,8.333117683474951,1.6032488844357347,0.0,7.109290599809248,4.5619128176564825,4.127394309778209
2024-04-17,34.84080541622455,14.336452648705256,16.496010817424306,8.628977046562987,8.28919372031532,1.6001235764189499,0.0,7.095432038533496,4.591300479117458,4.121704256697678
2024-04-18,34.906593775171594,14.190088286623201,16.55309093785269,8.63376179830638,8.301586236993188,1.6031992185592787,0.0,7.126182172447702,4.547610002736975,4.1378875713089895
2024-04-19,35.01155745806892,14.245314471525369,16.40878851080049,8.731127065822685,8.248772143617629,1.6012806857029802,0.0,7.1016386619420935,4.54206031385478,4.109460688665055
2024-04-22,34.94793656670392,14.36590260787011,16.36236983025237,8.730524366295066,8.232856948378489,1.599445907750071,0.0,7.115242651339313,4.535680735460249,4.110040385950411
2024-04-23,35.00350636587023,14.281492210082373,16.358877620693534,8.626869842609134,8.341513127650463,1.6016929129136968,0.0,7.125238604875809,4.542052753409561,4.118756561895198
2024-04-24,35.050058443665094,14.24777805844715,16.36020372649384,8.624070268321555,8.321602953064994,1.6019379942180278,0.0,7.126328865534937,4.548632901289911,4.11938678896449
2024-04-25,35.13276960617531,14.236739132269975,16.36483329733212,8.625652208191296,8.228035500176398,1.6035449725410007,0.0,7.133477616641799,4.553195845984348,4.12175182068776
2024-04-26,35.22494565789373,14.279255107581209,16.38037300242332,8.440688126450189,8.207287479137028,1.6056451671093972,0.0,7.145918793038951,4.5781866432081335,4.1377000231580485
2024-04-29,35.31444527890215,14.3387652531719,16.330316961565718,8.320764282273071,8.283055065257113,1.6021257643841085,0.0,7.130255702220331,4.551641065616833,4.128630626608781
2024-04-30,17.737224954890014,7.184058670369213,8.196362780521959,4.262453539302308,4.120070281287977,0.8043566109261647,0.0,3.5800826264004817,2.281625469417722,2.086125218518853
2024-05-02,35.280500395619526,14.349828599737224,16.321501602415676,8.435685716751323,8.240628902421681,1.5965337084911373,0.0,7.1059558839835555,4.531640765507417,4.137724425072464
2024-05-03,35.41437527084321,14.349717877259025,16.326682290886225,8.432052365409783,8.23917371456451,1.597960952421427,0.0,7.106427010713326,4.3974803243485505,4.136130193553947
2024-05-06,35.578683009485815,14.534908349527441,16.237353772993824,8.351797042970631,8.204396322950274,1.537149568811631,0.0,7.0466883366576765,4.3888351464121165,4.120188450190592
2024-05-07,35.7253267821547,14.533305191025761,16.222135561359956,8.307670106791155,8.200693042050613,1.4651654044156959,0.0,7.044788072114312,4.380209575801337,4.120706264286465
2024-05-08,35.80842441536306,14.527963572590332,16.213795817158374,8.240907216685931,8.193304546547196,1.4654212969206641,0.0,7.046018450924317,4.383914834889065,4.120249848921063
2024-05-09,33.684975950654064,13.685657155494106,15.24518678756175,7.636081161123909,7.720727098257744,1.3782272155342623,6.022554279117315,6.626773072444434,4.12472655435575,3.8750907254566633
2024-05-10,33.72581346802746,13.773080211722089,15.212490193546596,7.5655936881645065,7.735709720386455,1.3761699474017022,6.013564463174493,6.613567933420058,4.11525619905196,3.8687541751046814
2024-05-13,33.6370958632111,14.145001587649435,15.156301731751645,7.551346108450854,7.710727237454446,1.3740798252099884,6.004431082112427,6.599663494357283,3.9700540696275746,3.851299000175242
2024-05-14,33.72287112340555,14.201504271380836,15.192900420407964,7.512753282298997,7.571297658285961,1.3756962278125129,6.011494411221654,6.6074270267608215,3.9747242537119156,3.8293313247137926
2024-05-16,33.95400210106297,13.842781643585194,15.23982234510542,7.4359197432561865,7.621818430385893,1.3826578968131067,6.041915396206391,6.639199194729388,3.992064031930298,3.849819216925153
2024-05-17,33.96875490774465,13.831847603978797,15.218303132012498,7.441734091758713,7.652341104337723,1.380956914476762,6.034482471988242,6.631585632240535,3.9871528891092702,3.852841252352808
2024-05-20,34.06596366418486,13.849081472312216,15.260126233259077,7.405547289529574,7.527651049925872,1.3827883249605832,6.042485338947942,6.650923299750221,3.962476496205267,3.852956830924385
2024-05-21,34.06370393833416,13.865119527756114,15.244306437582033,7.357900258143554,7.574386629117942,1.3831150787544448,6.04391318222172,6.6635953593603,3.9528674120743004,3.8510921766554316
2024-05-22,33.79311712327732,14.615029331841658,15.172486930757417,7.117235791138256,7.528522310219425,1.3756472794446992,6.0112805174610955,6.62596079260623,3.934284976164675,3.8264349470892216
2024-05-23,34.01588092065555,14.510101264759914,15.141395785982912,7.126662859214254,7.4933191337541425,1.3718300970698885,5.994600257641473,6.600968978316627,3.926120486477706,3.8191202161275384
2024-05-24,33.87692674248558,14.837053152316248,15.116903440261018,7.059106769248584,7.457682428210859,1.3680194781819257,5.977948678837111,6.5826330509147155,3.9152146542510007,3.8085116052929595
2024-05-27,33.88337061116562,14.963099245815108,15.112058844858248,6.972797962483646,7.449117242884559,1.3658450569691944,5.968446929320242,6.572718267726557,3.9100877353203187,3.802458103456504
2024-05-28,33.92948690820412,14.88755624230586,15.133080421659006,6.997322562279449,7.397104456696954,1.3683901942015302,5.97956862751106,6.576729276064095,3.922864986908399,3.807896324169528
2024-05-29,33.88324956352502,15.23119625162606,15.081697305671044,6.87730511419207,7.377762218144228,1.3704072337220794,5.98838265313667,6.4775388467144355,3.933596686522485,3.7788641267459075
2024-05-30,33.88781126340979,15.219539491004372,15.072844207888156,6.88356763860864,7.382740977764168,1.3699024956506558,5.965287693239603,6.487246930647428,3.9370953747391644,3.79396392704803
2024-05-31,18.252285548077108,8.191582972034027,8.11613435153374,3.705295224336154,3.971159211985121,0.7377462916555033,3.1731675871225966,3.49393328014376,2.1176160610801826,2.0417183390050786
2024-06-03,34.0025289675589,15.35055584694607,15.08764994470115,6.849161055827422,7.445033308628976,1.3710481085651351,5.741951679390061,6.462962331988218,3.9084774330845584,3.780631323309501
2024-06-04,32.52128865026713,14.71555822782622,14.430053836946035,6.526260187974196,7.120063375611528,5.7810412634600326,5.3668700484878,6.182853083445791,3.73937439803501,3.6166369279462574
2024-06-05,32.52632556738034,14.668352986243335,14.444196666081826,6.539728361963883,7.130160189440003,5.789239237872988,5.374480695312492,6.187934116245428,3.7415170620314506,3.5980651174282556
2024-06-06,32.48664396797511,14.766902298198364,14.459615029426875,6.468497718036911,7.148174446506673,5.784135560743027,5.372186341094222,6.186345405869783,3.7325494789904488,3.59494975315858
2024-06-07,32.87751236996899,13.709842526148538,14.65544513090158,6.522120421639488,7.26933208185706,5.852771621917466,5.438409034406918,6.2540771246768765,3.7769616176041776,3.6435280708789084
2024-06-11,32.91697241532868,13.712826458273671,14.687571581693751,6.5160242110369,7.184609842777401,5.854955869203133,5.4404386420764315,6.257477420946747,3.784235727518106,3.644887831145184
2024-06-12,33.357801137362166,12.471397977776313,14.904662486569142,6.623756461938604,7.291355289266006,5.941064237032147,5.520450738189268,6.351128587029449,3.839890179790036,3.6984929050468707
2024-06-13,33.48751532367768,12.145278173299452,14.98377135098683,6.6204265204743376,7.302370167204216,5.962425961058491,5.540300101950589,6.389709628091183,3.853696910543905,3.714505862713318
2024-06-14,33.51325117244779,12.142299907667525,14.9892685383049,6.614468830609248,7.256991162177427,5.964397316496969,5.542131890019424,6.392365362881927,3.854971057411718,3.729854761983073
2024-06-17,33.09332666792757,13.21011769937998,14.807054426568428,6.534912563690988,7.1752937180392,5.889758248860639,5.472777094381569,6.31451590075443,3.819064695878402,3.6831789845187957
2024-06-18,33.14284496312678,13.246560503313487,14.822719225199648,6.46398697218319,7.169675742587069,5.884267170248203,5.46767477133471,6.306485575835125,3.8192548160197766,3.676530260152014
2024-06-19,32.92221217487505,13.758562473596106,14.725234286140418,6.489607755709232,7.103892741333046,5.845567966830473,5.431715381307737,6.276187570287572,3.7941366297184134,3.6528830202019544
2024-06-20,32.890299510570564,13.77797878106004,14.738311271515169,6.479241451791444,7.0985981328418335,5.848222407717106,5.434181893967329,6.306196480803676,3.7724282950526296,3.6545417746802067
2024-06-21,32.89161861004546,13.76846253803976,14.71280859476197,6.453696088396862,7.172222257821953,5.844860851543536,5.431058328134767,6.302571681294715,3.7702599046015672,3.652441145359401
2024-06-24,32.93302289423023,13.562992761207093,14.724808983846987,6.335545003776725,7.416188912700597,5.851744980548783,5.437455076853947,6.3067978136746845,3.7747005501919118,3.6567430229690423
2024-06-25,32.91229255612767,13.579106278770741,14.733022520051108,6.334654072870871,7.408048293397256,5.852891104898465,5.438520058271388,6.310697830368123,3.7754398640594355,3.655327421184948
2024-06-26,32.893263244918515,13.546588728836825,14.740355320849046,6.326218120610415,7.459088881427256,5.849033494882836,5.43493555805244,6.310266695262415,3.783603528286985,3.6566464268732655
2024-06-27,32.700712946927055,14.021726584081698,14.670868681221197,6.290184019003925,7.418285633448653,5.816207098346048,5.404433193869263,6.273792504735684,3.7623688969814535,3.641420441385029
2024-06-28,32.62496104394402,14.04179869909421,14.70482433235081,6.284883395489488,7.408086886338346,5.826513656504169,5.414010071735275,6.28490992305121,3.7610777008703384,3.648934290622135
2024-07-02,32.623561441121055,14.018375195625305,14.729488577352914,6.279470430646325,7.4219951715341335,5.824937538325439,5.41254553904953,6.283209805044905,3.7584690763589563,3.647947224941438
2024-07-03,32.10280873708488,14.32613567756335,14.820756636042947,6.177085960746412,7.457088625831572,5.866734528897651,5.451383400121661,6.328295140167691,3.791848632864281,3.6778626606795526
2024-07-04,32.078324206593464,14.332370429486172,14.834754998967037,6.164407521663762,7.469404096211275,5.86382127275661,5.448676395724352,6.3262205827372355,3.8059841588243595,3.676036337035734
2024-07-05,31.873863005348824,14.523799261169653,14.849531144418876,6.182404039250667,7.467147073757855,5.8591175452992825,5.444305681206204,6.321145936687844,3.802931147595455,3.6757551652653415
2024-07-08,31.89533209482625,14.538764211808441,14.83580645388731,6.163028671540154,7.453630213871045,5.861494236214236,5.446514107944652,6.323710044679136,3.8044737675956175,3.677246197633157
2024-07-09,31.67498040354276,14.58314173503116,14.870172598134607,6.205123500384798,7.47945561097167,5.8756069648309746,5.459130590241071,6.341033356472871,3.825590950150806,3.6857642902392773
2024-07-10,31.65800900330053,14.581056558964953,14.90300361156307,6.193964496350397,7.465651433695962,5.878217054719532,5.461555671026629,6.343850200272295,3.8272903722388576,3.6874015978677726
2024-07-11,31.68514501176636,14.44628345912654,14.943345208756712,6.198702093705618,7.487738265118842,5.893917391657726,5.42247912992857,6.3801132540670755,3.848782257394993,3.6934939284775674
2024-07-12,31.64467477051857,14.540012032825125,14.93750764166196,6.1896892324601485,7.477297044118717,5.887386438852668,5.41647057009804,6.373043555633194,3.8445174851544506,3.6894012286771263
2024-07-15,31.615423560324253,14.554047429197126,14.836689534562714,6.175829840433527,7.598253008040347,5.881309172138363,5.411372111625577,6.405068084026118,3.8408986871768658,3.68110857247511
2024-07-16,31.669514097053174,14.547475532288804,14.815208524148705,6.167636377636978,7.599088158706547,5.883199588221029,5.413111476887578,6.38462690697671,3.8415975457232743,3.6785417923572012
2024-07-17,31.657829419266786,14.574184171704346,14.809742354462227,6.184103822427564,7.601104062239345,5.878351366154804,5.411114273418166,6.374238527042053,3.840180162767249,3.669151840517462
2024-07-18,31.35806902071694,15.04023933935661,14.770577522506445,5.968435455718395,7.706699615278469,5.822592172683031,5.35978706466937,6.484045433076193,3.9029455412773744,3.5866088347171807
2024-07-19,31.294033260067174,14.961230574381137,14.831998004241646,5.907237900770775,7.7013383163805225,5.8333970948736535,5.369733164357369,6.508831886491073,3.990432612317233,3.601767186119421
2024-07-22,32.970273286882374,14.795523691027155,14.44188598935414,5.747229583733398,7.451007723975211,5.675899499380701,5.224754167030362,6.301556636508391,3.8826937542907607,3.509175667817509
2024-07-23,32.942524760289814,14.79793402878587,14.440899166862092,5.700167682801706,7.384165494691901,5.670233272838964,5.2195383169719705,6.267371804623773,4.063228106418083,3.5139373657158255
2024-07-24,32.98460927668188,14.803249295024093,14.438360543920986,5.699750233446159,7.33204808403637,5.6718739829786635,5.192629825265927,6.269185299761331,4.09385602324314,3.5144374356414496
2024-07-25,32.88214178153383,15.05057435520641,14.401230092834503,5.675470314959236,7.324948371962506,5.652837336827364,5.072207465526202,6.249688796550687,4.18310992867347,3.5077915559257877
2024-07-26,32.86911615160491,15.068698763483354,14.410418085091232,5.679934838044934,7.321244122113884,5.6499786788838655,5.06964243396799,6.24652830891269,4.1784209633942995,3.506017654502841
2024-07-29,32.724111434473436,15.579495572938699,14.378018680798293,5.632275295070642,7.311215291757608,5.626022450586979,5.048146864084583,6.194416264716611,4.014633675453021,3.491664470120133
2024-07-30,32.78570050762007,15.58426163610963,14.357343741818646,5.604928068208891,7.263088448384869,5.618132753006885,5.041067554955026,6.1857294755253,4.06274371808041,3.497004096290271
2024-07-31,19.00330446392755,9.008480529803677,8.304715566535567,3.239985138497656,4.19941057268592,3.2496954428180014,2.8788979988779864,3.5797865805370566,2.3648143570401925,2.0227714037458684
2024-08-01,32.76293703111753,15.598422780251578,14.379835095162422,5.613708412255496,7.260625863027509,5.626933782720486,4.984888181658501,6.198495335761693,4.066545112355071,3.5076084056897154
2024-08-02,32.74320360506887,15.550049499929319,14.387700484386237,5.652223397684888,7.254624010137714,5.6326218531108845,4.989927230625562,6.205274307157686,4.07065584045993,3.5137197714389092
2024-08-05,32.76498820171674,15.559253442799042,14.392224508316605,5.655522461589844,7.2581994301081325,5.635397874119181,4.992386501491479,6.208332558232964,4.018756906131451,3.5149381154945605
2024-08-06,32.765519074398725,15.549533589446929,14.398968330427067,5.657401726317619,7.256949130072582,5.6352242926433735,4.992232726046323,6.2081413292280505,4.023766785618909,3.512263015800423
2024-08-07,32.71369963895543,15.528201555098992,14.489435352372684,5.658594689019427,7.271613722215734,5.630281711840453,4.987854104654503,6.202696250458833,4.00844051908838,3.5091824562955662
2024-08-08,32.75293968586879,15.472185034166708,14.522739705612828,5.689228869061046,7.198695758581603,5.636239896002157,4.9931324468136085,6.209260186057583,4.012682407511785,3.512896010323895
2024-08-09,32.70694832964395,15.62002541406908,14.495705201930237,5.623270101778151,7.177004950034606,5.632917441479327,4.9901890917068155,6.201494696208224,4.046751110823173,3.5056936623264328
2024-08-12,37.08547289606152,14.587232538866402,13.561310363400656,5.253592285107986,6.711013830828692,5.269818929895311,4.668520924092826,5.800305394096306,3.787817377869546,3.2749154597807557
2024-08-13,37.09797037096771,14.587632438960624,13.5550288264635,5.2529104622156515,6.710756095786276,5.269616543633018,4.668341630551087,5.80008263461548,3.7876719075580314,3.269989089248625
2024-08-14,37.180056316007146,14.427990626992312,13.582616160406893,5.279929378214199,6.685671724559832,5.281276519897329,4.678671177711722,5.812916362703792,3.796052814247055,3.274818919259723
2024-08-15,37.17615748128326,14.426362719846896,13.584707649084288,5.295178279719753,6.67034053483899,5.282089745413908,4.679391612396607,5.813811451588854,3.7966373409233616,3.2753231849040767
2024-08-16,37.34566506116841,14.072920721252737,13.646648179603153,5.310621033726291,6.681418864408513,5.306173844205777,4.700727662200881,5.831618953857929,3.813948404006885,3.290257275569427
2024-08-19,37.2410736228268,14.319355225069602,13.608428949625354,5.2899635058460674,6.66270667363492,5.291313207675483,4.687562657195976,5.815286739309194,3.8032669407451545,3.2810424780714547
2024-08-20,37.24589398650328,14.313088752290174,13.608428949625354,5.288517396743122,6.662224637267272,5.291313207675483,4.687562657195976,5.815286739309194,3.806641195318692,3.2810424780714547
2024-08-21,37.309552163923456,14.301723996957142,13.580786163633713,5.278544481627119,6.65107593419169,5.2904971398276945,4.686839704496166,5.814389860151345,3.8060541052399843,3.2805364499516876
2024-08-22,37.3116313699453,14.28588807339765,13.590608160852488,5.284426006463487,6.652877518669631,5.289630343505472,4.686071811553153,5.813437229119979,3.805430520421127,3.279998966071708
2024-08-23,37.35101730171528,14.275210144627803,13.591613519587394,5.276624301337753,6.629273726774754,5.290021641378777,4.686418461472891,5.813867275356981,3.805712025322785,3.280241602425578
2024-08-26,37.37896110996682,14.35730923310781,13.572187666946178,5.268120211061477,6.589000103209382,5.282460862761421,4.679720384433219,5.805557788863423,3.7920917917973944,3.27459084785287
2024-08-27,37.44815986650715,14.28163697039492,13.572607860019904,5.260493750197626,6.585006455506785,5.285435497374816,4.682355606652218,5.808826987367202,3.794227176761734,3.281249829217646
2024-08-28,37.46422210480989,14.262759870557554,13.569879952780223,5.257992251001305,6.595718063299416,5.28437319763796,4.681414517666971,5.807659493149709,3.7934645893583965,3.2825159597385736
2024-08-29,37.428379724312514,14.31416860277671,13.561978604664676,5.246660229708144,6.609776332352825,5.2783002182625465,4.6760344786821655,5.8009851355670365,3.78910501229014,3.2946116613832457
2024-08-30,37.42255648264167,14.297475133108643,13.56073967285423,5.261085945701403,6.609172507321332,5.277818027998419,4.675607307394609,5.80045519629889,3.8007790390204512,3.2943106876603587
2024-09-02,37.49651536938698,14.037940379534072,13.773333072042874,5.34528557236964,6.51431441031558,5.276926373111514,4.674817392304174,5.805724679608978,3.7780235370577926,3.2971192142684034
2024-09-03,37.48441900431996,13.850941542720458,13.822626383540392,5.3675096018678845,6.596555605057864,5.270426586849128,4.669059246043031,5.850908115818846,3.783452810819999,3.3041011029624383
2024-09-04,37.600477663165336,13.707352624548145,13.894679648438688,5.3663205194047805,6.51077550884966,5.274448912224554,4.67262261518882,5.864022458302675,3.791625796334514,3.3176742535428314
2024-09-05,37.55686122180163,13.701101007086594,13.918674442007184,5.37052366591757,6.521782644712269,5.274801657162289,4.6729351111482815,5.878350065779929,3.791879372931368,3.3130908114528874
2024-09-09,37.554733544647966,13.644884147489272,13.925104509297459,5.378740736164062,6.526402890342994,5.278149600478527,4.675901046720728,5.904199594085437,3.796690283809643,3.3151936469639125
2024-09-10,37.56479811872484,13.622219438373179,13.947732124665258,5.382378881092244,6.498942852976232,5.27888824161019,4.676555407264124,5.903583133279282,3.797221604787652,3.3276801972269974
2024-09-11,37.559662252170156,13.59097861263883,13.968643292797022,5.383510229062797,6.487716381406634,5.281885538730299,4.6792107061476536,5.924257515974077,3.7993776272036475,3.3247578438688827
2024-09-12,37.589768622300795,13.483068783439672,13.993158528774268,5.396918087666522,6.499118476961792,5.28842279626461,4.685002048125645,5.9315898212271,3.8040800218006163,3.3288728134389767
2024-09-13,37.59104875606105,13.382546740820288,13.984359403298654,5.404861100060854,6.523373899478305,5.285825296713172,4.682700929023161,5.995128445301903,3.820509966668699,3.3296454625739145
2024-09-16,37.602906094905464,13.377666958268469,13.984292063839105,5.390389050735042,6.523342487208342,5.285799843661768,4.682678380221268,5.998951849534326,3.8219361719179603,3.3320370997082542
2024-09-17,37.62056622790674,13.315540327253256,14.002413455932647,5.4094610510597,6.504639250877671,5.291738312968517,4.687939257034011,6.005691528009637,3.826230025510715,3.3357805634471047
2024-09-19,37.52771412818326,13.368385389319092,14.01494187265894,5.4205920384299775,6.508838143145558,5.293192791325292,4.689227776190471,6.0073422423549685,3.832103772675785,3.3376618457166525
2024-09-20,37.52554271597015,13.340127630988496,14.022328001035858,5.449691355933014,6.50412191433353,5.292886518914608,4.688956450139848,6.006994648140494,3.831882041160098,3.3374687233839064
2024-09-23,37.51989917299402,13.241500402573477,14.059618391127064,5.497738054074283,6.511343080410215,5.298762917463335,4.694162338605466,6.0141465963993515,3.824068491586457,3.338760554766334
2024-09-24,37.52375997571439,13.2250600916583,14.0223905431204,5.514902825143065,6.503851194375386,5.29855830196368,4.693981070187283,6.067010959039946,3.8287477863875283,3.3217372524100264
2024-09-25,37.543152122248706,13.179279317640146,14.023417204455068,5.4643567946702785,6.509878315334772,5.301501169777416,4.696588150268788,6.083903638123906,3.8308743079779966,3.367048979502922
2024-09-26,37.49326065464846,13.294172268648014,13.951176349661946,5.480254355480918,6.517792295227719,5.2977272139736895,4.693244811176746,6.079090096311615,3.8281472407068686,3.3651347141640287
2024-09-27,37.433740672174395,13.249446798499683,13.91249134908591,5.5038941575709055,6.593171364226082,5.295861412637912,4.691591901903742,6.102518995031151,3.829211262832022,3.388072086038194
2024-09-30,22.94705042105123,8.123735033031316,8.505138616074403,3.316364971261348,4.0528678702904655,3.2496954428180014,2.8788979988779864,3.783170088710143,2.3680708615378694,2.0446787976393304
2024-10-02,37.45003000127404,13.30260216260296,13.90551359856556,5.232191788122144,6.64626627316426,5.314398665539342,4.708014013212838,6.189238638995622,3.851813408311105,3.39993145021213
2024-10-03,37.410581221354136,13.4565374788246,13.878283708081218,5.142184853437845,6.727839305432489,5.306948264999456,4.701413719867652,6.155905279970673,3.8507645923950693,3.369541575636856
2024-10-04,37.1718192610787,13.544616869995691,13.811185806135176,5.273888765616123,7.0752439570756565,5.276192779930503,4.6677890000395,6.045157557354872,3.7987436008342432,3.335362401939531
2024-10-07,36.50237031309594,13.67437530827976,14.320510565696045,5.25250650724602,7.4232253510410215,5.208815388358947,4.608180971988409,5.972225285615703,3.7454946169567975,3.29229569172136
2024-10-08,36.43717436999363,13.857534179532728,14.265510532535414,5.228559167154736,7.555737695374232,5.183664258366842,4.58593004735156,5.901416896761524,3.7175059451151586,3.266966907814183
2024-10-09,36.46347852765955,14.073808566137036,14.193015035508724,5.287370620450282,7.5838606225710095,5.166725783970761,4.579276785109704,5.486467563711569,3.687154838542751,3.478841656338611
2024-10-10,36.3189495313157,13.980461681775955,14.2199691097685,5.3121884330908955,7.731877338875333,5.150526164321679,4.55412726722551,5.453057524764651,3.7722757095482016,3.506567239313574
2024-10-14,36.403795767824754,13.92327062201289,14.243935419474866,5.261548117040721,7.746004079983814,5.152758293816126,4.556100930006811,5.4526096584317205,3.752827235267063,3.5071498761412405
2024-10-15,36.375060269693925,14.054003497905986,14.222321795526883,5.246447390123007,7.7233699811986245,5.143924365846453,4.548289915955067,5.439052232262993,3.74639335974087,3.501137191746193
2024-10-16,36.28627030179374,13.924408568589438,14.225718570237976,5.468264265887066,7.715754917886684,5.1422780624722915,4.546834244272759,5.437311473767074,3.745194333551832,3.507965261541134
2024-10-17,36.22319960971265,13.86003787538686,14.340719716481734,5.463491883625996,7.748500192207487,5.090883345006874,4.545197859761233,5.437691593445646,3.7789011976111437,3.511376726760372
2024-10-18,36.357588150627365,13.696285438991662,14.36588096897723,5.472297489861233,7.760324698201872,5.098652226614476,4.5521340045641265,5.445989717630629,3.7809230659534636,3.46992423857794
