date,KINGSTON SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,GET NICE SECURITIES LTD,UBS SECURITIES HONG KONG LTD,BOCI SECURITIES LTD,QUAM SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,HANG SENG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-04-30,37.82754512279582,17.403103258093886,10.426115844846452,7.9175120739861145,2.8487756594257116,3.8599128288296107,6.609307078165348,5.684945400970248,2.920178466263685,4.5026042666231225
2024-05-02,37.78521631136084,17.411059570250316,10.433199924432095,7.921131784599142,2.8500780563645725,3.866944520361589,6.612328706519309,5.693864861875415,2.921513506979441,4.504662757257282
2024-05-03,37.74960167192633,17.414067997205642,10.43500265905352,7.9225004632991,2.850570516436572,3.8760413793951844,6.613471239392619,5.711284652865099,2.9220183102597526,4.505441110166187
2024-05-06,37.729964281950195,17.452395930807228,10.445369942140374,7.918379168655094,2.849087646090755,3.8740250578246336,6.610030903387155,5.699678715915522,2.9204982726822797,4.500570080546761
2024-05-07,37.68542226893919,17.464938770872042,10.4532984299874,7.924070018431752,2.8511352532397805,3.876809275928556,6.614781458025806,5.705461083946937,2.9095301342354354,4.5145533063931005
2024-05-08,37.65257154059897,17.474145861410577,10.458809154435617,7.928247395235104,2.8526383023348036,3.8788530353984516,6.618268609774558,5.70846886413175,2.9110639676901044,4.516933268990068
2024-05-09,37.58511239163587,17.467294861946957,10.459978312022992,7.925139007615875,2.8515198829491473,3.953426592212022,6.615673818872886,5.715294640038217,2.909501066476636,4.5170594262294
2024-05-10,37.571814448117195,17.469246481114652,10.451028069741309,7.926024482631679,2.85183848299023,3.953868308183294,6.616412987469637,5.73237647815948,2.9098261447497538,4.517564116842773
2024-05-13,37.56999280833698,17.46839949848185,10.44799174888108,7.925640195588089,2.8517002138514176,3.953676607997884,6.6160921959061385,5.739265779603336,2.9096850641249117,4.517555887228314
2024-05-14,37.54261671803015,17.482427282030113,10.429555145338401,7.930856310762893,2.853577008203972,3.950161398049121,6.62044645600997,5.758019687744472,2.9116000201464245,4.520739973684477
2024-05-16,37.49391537123497,17.580085136049313,10.419074340382393,7.931709597915744,2.8538840268291197,3.9505863990629537,6.621158755121905,5.748091080301621,2.906639222828045,4.494856070273938
2024-05-17,37.52018929216931,17.512974443241134,10.419452815684526,7.9456726584223505,2.858908032669667,3.920557648335931,6.632814708883236,5.752292732666129,2.9071067574325022,4.530030910495206
2024-05-20,37.48970418437176,17.518416675934375,10.415023578252045,7.94584058083327,2.85896845231569,3.9485371462919563,6.632954885591361,5.756429726266508,2.9071681957016695,4.526956574441362
2024-05-21,37.445603522175595,17.521712352202712,10.407470911059287,7.947335403037734,2.859506299693939,3.9492799702816126,6.63420271936594,5.799365497077439,2.9077151107230375,4.5278082143826985
2024-05-22,37.39963678313502,17.515632826485934,10.413613521325829,7.948797177446609,2.8625692582248288,3.950006371786177,6.635422965809139,5.772736584773814,2.956030138374198,4.545554372638449
2024-05-23,37.344474539422066,17.511558426842715,10.457128057603093,7.9492509409172785,2.862732670289905,3.9502318610722176,6.635801754258147,5.782580426597005,2.9561988857286776,4.550042437268892
2024-05-24,37.320326058857155,17.516002493819226,10.45978185781534,7.951268294412235,2.863459171918859,3.9512343472322407,6.637485781842669,5.78151013378837,2.956949107126673,4.5619827531872295
2024-05-27,37.30271110664972,17.519151739569466,10.464835256762939,7.952697872758894,2.8639740003810794,3.951944749504712,6.638679151956548,5.785722414601247,2.957480744377386,4.56280296343801
2024-05-28,37.26546025897165,17.528791760072025,10.470593596432048,7.957073893452344,2.867877926280312,3.9541193312981995,6.6423321258040335,5.789329317722175,2.9591081162636246,4.565313673703584
2024-05-29,37.16260908074404,17.532687853254174,10.526476931141204,7.958842498029915,2.87042052046845,3.9761666073566877,6.643808505081232,5.802893774188457,2.959765831930216,4.566328397805618
2024-05-30,37.1023442091608,17.58603002764881,10.522410229344233,7.959128917485623,2.8747576525131753,3.9763096999578758,6.644047599650113,5.808606588609373,2.959872346730429,4.566492728899569
2024-05-31,37.06212423368834,17.587035245243328,10.55900132424281,7.959583861348013,2.8749219736799043,3.9765369858470367,6.6444273734555415,5.809573719786747,2.9600415330536514,4.566753749654629
2024-06-03,37.03589655192729,17.602018685770354,10.55846486031184,7.959179464235443,2.874775909492973,3.9763349526624983,6.644089794595727,5.822826907015981,2.959891144255706,4.566521729732187
2024-06-04,36.97285154994764,17.61484623649249,10.582047932697453,7.964979752265281,2.8779301516626927,3.9792327247421695,6.64893170508134,5.827282165703029,2.962048178313148,4.5698496030947595
2024-06-05,36.93438353785437,17.625301076619042,10.58832863579656,7.969707161679087,2.87963827327937,3.981594496250417,6.652878007936086,5.831800664457715,2.9638062260267435,4.572561920100613
2024-06-06,36.84258812751555,18.421996040988862,10.64659946483432,7.970484344250751,2.879919087195527,3.9819827697198362,6.653526777173687,5.860776514050875,2.9640952477558895,3.7780316265147054
2024-06-07,36.73740834661701,18.417623091498793,10.739446710534287,7.96859233833721,2.8792354619968368,3.981037540468698,6.6519473860771585,5.857901699950188,2.9631796977822487,3.8036277267375733
2024-06-11,36.699323712322766,18.426488284323856,10.744616067375306,7.972427963991654,2.8880429488182093,3.9829537847780054,6.655149253980892,5.860933404917298,2.96460600340625,3.805458576085763
2024-06-12,36.704460498976445,18.429067431008818,10.746119986108152,7.973543860891659,2.888447186797934,3.9919942779952033,6.656080772014686,5.862177906996223,2.964808882852442,3.7832991963584375
2024-06-13,36.65204060518972,18.431396101222834,10.783659254904396,7.974643155624313,2.888845410578149,3.992544645354955,6.656998431045658,5.862349799610359,2.9737018050775075,3.7838207913921096
2024-06-14,36.585072589998916,18.42971522210073,10.830394930311831,7.9739158959467,2.8885819579394583,3.9921805391905827,6.656391335977157,5.8741160992356125,2.980641501197144,3.7889899281018753
2024-06-17,36.56862332505423,18.40038641659757,10.87689213553,7.973797517390689,2.888539074848445,3.992121272379428,6.656292517027362,5.87381681195424,2.9805972514155434,3.788933677802489
2024-06-18,36.57081433896073,18.4031965640509,10.865826428587779,7.975015293272107,2.888980218884296,3.992730957913905,6.6573090806495525,5.875562330821323,2.981052454778443,3.7895123320809625
2024-06-19,36.573374390097534,18.404484835180117,10.866587064406358,7.975573564870284,2.889182454935838,3.993010459358227,6.657775109421077,5.875973635308146,2.974260878724026,3.789777607698393
2024-06-20,36.57391747732637,18.404758128001298,10.877567165354094,7.975691996166763,2.8892253571322906,3.9930697525741583,6.65787397239707,5.876060889117549,2.9620013788717814,3.7898338830586282
2024-06-21,36.57500370017209,18.404244045682262,10.865586191595224,7.975928869311734,2.8893111653477033,3.9931883442889378,6.658071707157568,5.87623540451051,2.97248413314084,3.789946438793131
2024-06-24,36.56277707975787,18.438195435383854,10.717306969702262,7.9906425336492655,2.8946412473168617,4.000554813310556,6.670354243002547,5.950622053171952,2.977967649167663,3.7969379755371686
2024-06-25,36.561067610100174,18.437333369147183,10.716805888752177,7.990268936180808,2.894505910185018,4.000367769885151,6.670042374783139,5.955019272715054,2.977828416162283,3.7967604520890137
2024-06-26,36.56091221169409,18.43725500348651,10.716760338261935,7.990234974506873,2.894918645370019,4.000350766804666,6.670014024572893,5.954993961624222,2.977815759261932,3.796744314416864
2024-06-27,36.563631874534806,18.438626498733335,10.717557527749332,7.990829345484898,2.8951339901792825,4.000648341582541,6.67051018804892,5.955436936780322,2.9780372705530094,3.7895880263535555
2024-06-28,36.5232838585787,18.44186923755557,10.690902264942567,7.992511045158037,2.8957432818653484,4.001490292864129,6.671914021658412,6.004945827971732,2.9786640095419115,3.7986761598635876
2024-07-02,36.51854837069085,18.439478125936418,10.68951611800184,7.991474762676034,2.9013192837576858,4.000971472900169,6.6710489634078804,6.003954694664173,2.9855045718572932,3.7981836361076584
2024-07-03,36.51909172496049,18.43975248429995,10.689675165786658,7.991593666688562,2.9034880031146635,4.001031002783734,6.671148220993381,6.0004305898788655,2.985548992753756,3.7982401487399406
2024-07-04,36.51583184185572,18.438106456571983,10.688720950064898,7.990880295683326,2.911730267965532,4.000673850052066,6.67055271978161,6.000320032654391,2.985282487201175,3.797901098169297
2024-07-05,36.51559901533234,18.437988894407635,10.689077867868223,7.990829345484898,2.911711702647391,4.000648341582541,6.67051018804892,6.0004943091295395,2.985263452910903,3.79787688258761
2024-07-08,36.51552140715099,18.438162241676192,10.689055149908885,7.990812362229806,2.9117055142606207,4.000639838831652,6.670496010925217,6.000481556019552,2.9852571082014174,3.797868810795669
2024-07-09,36.47860700355235,18.454468294529192,10.700401335003598,7.987383224187459,2.918953723934209,3.998923023864264,6.667633466969047,6.013414886365546,2.9839760296011613,3.796239011993172
2024-07-10,36.461579208071825,18.459291800412338,10.70341063320735,7.989470913161097,2.9197166605973157,3.9999682357026125,6.669376208550181,6.015199131300441,2.984755961361006,3.7972312476358328
2024-07-11,36.462508996120455,18.45976252135408,10.703683575397527,7.989674648565083,2.919791114795828,4.000070236843025,6.669546280895516,6.012802473050889,2.9848320740934007,3.797328078884194
2024-07-12,36.4677786909051,18.462430393559337,10.710118810616207,7.990829345484898,2.920213093656677,4.000648341582541,6.67051018804892,6.011546117441611,2.985263452910903,3.7806615657938045
2024-07-15,36.43253743953545,18.46266583107129,10.712805838545853,7.990931246531481,2.920250332941565,4.000699358846881,6.670595252056674,6.043503401004653,2.985301521734178,3.7807097777319747
2024-07-16,36.449279548939735,18.498128373207955,10.608809432035494,8.006279990782943,2.925859463358001,4.0083837837770275,6.683407934004509,6.040844220160262,2.9910356005488947,3.787971653185176
2024-07-17,36.420833469895655,18.50802079483857,10.613630568463659,8.010561585967258,2.9274241533017347,4.010527385640223,6.686982084203851,6.039387429189988,2.992635145360988,3.789997383138072
2024-07-18,36.4213766645724,18.480385606853407,10.640421711576888,8.010681058642554,2.9274678140602926,4.010587200227623,6.687081816492365,6.0392644402184485,2.992679778702005,3.7900539086540257
2024-07-19,36.41904880146031,18.479204437664016,10.646133106506426,8.010169057981216,2.9272807056926182,4.0103308645573055,6.686654413343071,6.038878442153521,2.9924885023280425,3.789811668313469
2024-07-22,36.43038053594261,18.4847411000095,10.627068513209462,8.012661410525022,2.9281915248601615,4.01157867321895,6.688734956215016,6.032232812466458,2.9934196108074143,3.7909908627454088
2024-07-23,36.423394386665635,18.48140940896484,10.632914350365741,8.011124845496157,2.927629993994898,4.0186931438312214,6.687452276753787,6.034272147254854,2.992845571339749,3.7902638753331135
2024-07-24,36.412920185232025,18.476094747654816,10.629856664814808,8.008821102620061,2.9353086337146,4.017324483110373,6.685529179705753,6.044465629138629,3.0005054571485315,3.7891739168603986
2024-07-25,36.40012656146792,18.46960320004949,10.634639419594304,8.006007215586017,2.9427948561655706,4.026559925610543,6.683180229263053,6.049794761708196,2.9994512341495074,3.787842596405394
2024-07-26,36.37381906860914,18.469760516948476,10.637711165236318,8.006075407642705,2.942819921747982,4.042351802993139,6.683237153993791,6.0568733207436365,2.999476782308918,3.787874859775898
2024-07-29,36.34502879596281,18.455567044472744,10.658441029112456,7.999738512048148,2.9490015172475843,4.087025878109111,6.677947299236979,6.03569581613979,3.006677391965008,3.7848767157053675
2024-07-30,36.31968160644559,18.44269604750228,10.651007783530519,7.994159457776615,2.9554498039790276,4.137331404383141,6.673290068210144,6.039566181437579,3.004580521383363,3.7822371253517355
2024-07-31,36.30841038344674,18.44016101692136,10.647702416341689,7.99167860029242,2.963034922683758,4.136047450812616,6.67121912107713,6.057034620261392,3.0036480986423966,3.7810633695204947
2024-08-01,36.274515818393034,18.498067346836592,10.645552765247908,7.990065170467606,2.9624367193330814,4.135212429455057,6.669872277136559,6.040935761733405,3.0030416959492983,3.7803000154474633
2024-08-02,36.165876004197706,18.549973896763376,10.652289003749585,7.989538823807922,2.970741586431933,4.134940021758389,6.669432898368215,6.071137879160118,3.0007188656499837,3.7953510201127703
2024-08-05,36.151084679236504,18.516483241634486,10.65551285002692,7.998019741983035,2.9760222972777766,4.1393292723468,6.676512520350515,6.08375146387677,3.003904137256683,3.7993797960105096
2024-08-06,36.15123848541858,18.510818393732297,10.655558184316721,7.998053769866059,2.9760349588792576,4.1393468832826095,6.676540925830168,6.089095520573601,3.0039169174825258,3.7993959606181793
2024-08-07,36.14700929223105,18.50865288487766,10.654311631889462,7.997118108573828,2.9756868040911715,4.13886263714408,6.675759863200429,6.100081793080406,3.003565500892235,3.7989514840196836
2024-08-08,36.14424416571653,18.50865288487766,10.654949738008197,7.997118108573828,2.9756868040911715,4.13886263714408,6.675759863200429,6.102208813476194,3.003565500892235,3.7989514840196836
2024-08-09,36.127261838616015,18.513575228891508,10.657783403342298,7.99924492821298,2.97647818281648,4.139963360457269,6.677535269914515,6.103831685287077,3.004364293908425,3.799961808553435
2024-08-12,36.12265059571603,18.511212177057995,10.656423055905291,7.998223913624463,2.976098268502775,4.145816883740924,6.676682956854081,6.109434542635688,3.003980820242994,3.7994767857197598
2024-08-13,36.11775828140432,18.512629935764412,10.657239222692333,7.998836491098102,2.9763262054520663,4.146134408488948,6.677194318579156,6.1099024592654185,3.004210892694278,3.799767784560963
2024-08-14,36.11560689751518,18.514718241853895,10.656604415498935,7.998360033843342,2.976148918141006,4.145887440593014,6.676796586024169,6.112304073844496,3.004031944408956,3.7995414482770085
2024-08-15,36.089245337025424,18.49803022660023,10.671989449838854,7.998411080119928,2.976806121487346,4.14591390003171,6.676839197960091,6.139147873213181,3.004051116419826,3.799565697303415
2024-08-16,36.09600279959942,18.501493855329,10.67398770634502,7.999908727494391,2.985236229643182,4.146690193848687,6.678089390103802,6.113700353534356,3.0046136042967544,3.80027713980539
2024-08-19,36.0756692336435,18.49776096735694,10.69630859677143,7.998938596466537,2.984874216726472,4.146187334009033,6.677279553148805,6.11891597164655,3.0042492415291866,3.79981628870154
2024-08-20,36.0711414840031,18.499906567470997,10.694966134983984,7.997934673542219,2.9851377653407933,4.145666958403829,6.67644150770882,6.12559333628533,3.00387218716784,3.7993393850930897
2024-08-21,35.99292362607266,18.58802040121416,10.68753181636614,7.992375123946889,2.9830627269549206,4.142785209302124,6.671800558614148,6.1413174280595415,3.001784126051533,3.798398983417884
2024-08-22,35.94029503866475,18.595948255703508,10.689645111920235,7.993955493587543,2.9836525818724806,4.143604381559557,6.673119804881724,6.146358902025485,3.0289549231442874,3.804465506640433
2024-08-23,35.99618215877502,18.364496398745832,10.727510553894417,8.02418733823692,2.9968570706637947,4.159274822063295,6.698356462932886,6.173871875857403,3.040409939970429,3.8188533788600045
2024-08-26,35.92071033615403,18.42285912304897,10.728872971580529,8.025206427865532,3.003214253366835,4.159803059211187,6.699207169093195,6.179992199160608,3.0407960787912143,3.8193383817279005
2024-08-27,35.86053564203053,18.481248488680503,10.726835197792624,8.023682171278233,3.002643841982416,4.159226381289495,6.69793476435832,6.189062022308251,3.0402185293542754,3.818612960925358
2024-08-28,35.815399545349855,18.47658678372513,10.736527257032114,8.03093184012174,3.0139008882735756,4.162984383322211,6.703986575477012,6.194654049653785,3.0429654698585504,3.8220632071860243
2024-08-29,35.73980312467175,18.525913815581898,10.737880496520146,8.031944064450109,3.022825895162412,4.163509088817825,6.7048315506858485,6.204193589237654,3.046553432136843,3.822544942735509
2024-08-30,35.61133950901758,18.525320185635263,10.750140087086681,8.03168669509312,3.022729034084859,4.270186412526385,6.704616706288145,6.21168515988105,3.0498737543029693,3.822422456083949
2024-09-02,35.58228047190053,18.54118205706064,10.758399739098303,8.03115485068584,3.031073167244281,4.269903648164707,6.704172738161206,6.209992188871376,3.049671796935767,3.822169341877345
2024-09-03,35.510952155852266,18.565593895217738,10.773876682233771,8.040154214510684,3.034469656381758,4.274902163697983,6.711685143380257,6.214812369945262,3.0616429943054957,3.8119107244747834
2024-09-04,35.4880158174585,18.567579202851586,10.780375523154067,8.04101398660467,3.0347941467162713,4.275359299405434,6.712402855931029,6.217615645047136,3.070525172535145,3.812318350296158
2024-09-05,35.4223712900839,18.582283686263224,10.788912977138757,8.0473820195877,3.0371975338083956,4.290517285572813,6.7177187032673435,6.222539648608057,3.0729568565996797,3.818119999070129
2024-09-09,35.414339140717566,18.592112892863362,10.769349882299947,8.051638728924198,3.038804077037918,4.292786779545319,6.72127207949014,6.2249744884299885,3.074582314930141,3.820139615761415
2024-09-10,35.36478598057843,18.599840292434713,10.773825923842066,8.054985214072017,3.0400670885879038,4.321351125012525,6.7240656272318775,6.223491179221577,3.0758601969115693,3.821727372107315
2024-09-11,35.323216695191896,18.611802534395082,10.78075496788296,8.060165671570736,3.042022267638781,4.324130344991855,6.728390121352564,6.227493735488382,3.07783839582797,3.8241852656597826
2024-09-12,35.26668069641237,18.63097415886855,10.78177380683996,8.068468277896145,3.0451557904906026,4.328584540279783,6.735320893827675,6.233908545181696,3.0810088121165484,3.8281244780866674
2024-09-13,35.17941124088698,18.627376471332905,10.819385109442457,8.06691023656628,3.0445677633193906,4.381388260887998,6.734020286579674,6.2337775535290465,3.0857778197444325,3.8273852577108416
2024-09-16,35.12222984943062,18.62549823115894,10.873430095859476,8.066096831903018,3.05284224031423,4.380946475676752,6.733341280201399,6.233148987748211,3.0854666738416316,3.8269993338657238
2024-09-17,35.0078885096314,18.630185098655282,10.978334535489866,8.061997693414487,3.0566514971316967,4.378720106877952,6.7299194395052995,6.2473499823162575,3.0838986595391256,3.8250544774386364
2024-09-19,34.93202808322588,18.62906661423053,10.97788985343692,8.061513682181923,3.0564679875705547,4.415979813722306,6.72951540111099,6.292430851074676,3.080282877518615,3.8248248359276045
2024-09-20,34.875582806155506,18.627548885874994,10.986643353444938,8.060856902743781,3.056218974121379,4.431699838638358,6.728967140881169,6.324720990775819,3.0832478836727817,3.824513223691272
2024-09-23,34.76584988555994,18.62854932664564,11.095391585283105,8.06026934868914,3.055996207004709,4.431376813029473,6.7284766679730295,6.326832563611223,3.0830231464249462,3.824234455778788
2024-09-24,34.55855700214679,18.62659265840356,11.122950299429437,8.05942273026595,3.0556752173977713,4.463065235433031,6.7277699357212075,6.464644046501733,3.0826993180164943,3.8386235566840274
2024-09-25,34.470118316005276,18.64903018155172,11.21100476300481,8.057540073921682,3.0549614210718317,4.435234039266875,6.726198349371145,6.496780454706352,3.081979208943825,3.8171531921564834
2024-09-26,34.41882768338391,18.654555694349682,11.22932413882197,8.058075418785076,3.055164393429355,4.462319134969904,6.726645239576278,6.486924581932907,3.0821839763695484,3.8259797383813696
2024-09-27,34.2901275789577,18.711047076161016,11.29066933415289,8.065612328367202,3.058021961346642,4.482582133436092,6.73293683084676,6.454377672163466,3.0850668163453587,3.829558268222874
2024-09-30,34.14979839649685,18.81975931907009,11.300723155088768,8.067429516813784,3.0587109359652227,4.4943206693066236,6.734453766514194,6.45862128601033,3.085761884189852,3.8304210705442867
2024-10-02,34.00807557528376,18.704745802497605,11.332931482016066,8.103963485476442,3.072562541268967,4.567912871540438,6.764951253025004,6.514812624386444,3.0962872902997938,3.8337570742054745
2024-10-03,33.80031398125525,18.890182226463953,11.454902053483238,8.099372110948297,3.070821752898758,4.585574520807786,6.761118508106676,6.673118733989279,2.7974665035214765,3.867129608525282
2024-10-04,33.185370896920766,19.250086209510002,11.654278799079847,8.031776069466106,3.0512798680732764,4.5433360551253,6.718092565929429,6.970779579807802,2.7355697055193673,3.8594302505681037
2024-10-07,32.98468396303358,19.27774400103543,11.778748633098985,8.04940216792827,3.05797604074108,4.506755646772185,6.732835726099838,6.953470144678279,2.7432892025095894,3.915094474102761
2024-10-08,32.60996165251913,19.077384915819653,12.155682732946424,8.069638769073107,3.065663946023476,4.546688823083571,6.749762413115882,6.892669715007377,2.857715918034884,3.9748311143764945
2024-10-09,32.421053492066065,19.11850322371345,12.162294488080473,8.07674303170494,3.068362862596664,4.590727945278187,6.755704697059127,6.926074462324053,2.881756686502608,3.9987791106744317
2024-10-10,32.41499735370192,19.098354650738727,12.171242517883279,8.09027390570964,3.0735032553430375,4.608552400812592,6.767022450850482,6.93465909693024,2.83591614905088,4.005478218979199
2024-10-14,32.448649306083844,19.145592674157978,12.097544745865207,8.098672904150423,3.0766940433621115,4.590026778850563,6.774047702612764,6.675735465161072,3.111458210984869,3.9815781687711693
2024-10-15,32.206584466041804,19.1777365209503,12.201582284974567,8.112452805691891,3.081929041922064,4.624861828969308,6.785573752804443,6.666338949322845,3.1329674292870644,4.009972920035712
2024-10-16,32.13011340825682,19.183745171963636,12.263450121313031,8.115909499766833,3.0832422435040967,4.623371781446347,6.788465067324008,6.6680979930392015,3.131923154796057,4.011681558589965
2024-10-17,31.996480913394524,19.226922769187695,12.25650451031065,8.11131291807422,3.081495997460965,4.647774573959924,6.784620306086799,6.755329198681316,3.1301493375009746,4.009409475342937
2024-10-18,31.84036935516505,19.27492373046149,12.280757309865677,8.108771245825086,3.0805304135978258,4.619305348492158,6.782494351715779,6.7532124226511625,3.129168508159643,4.130467314066131
2024-10-21,31.816479717076398,19.321593025965136,12.302422696727046,8.110944715151042,3.081356116797319,4.6745836842315365,6.784312326718406,6.7649659421382236,2.9447575098973995,4.1985842652974945
2024-10-22,27.398249129879463,19.2790222716542,12.288799940163207,8.121513139035914,7.489865188585148,4.678726606391318,6.793152171021891,6.877672918589527,2.86353262565897,4.209466009020361
