date,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,SDICS INTERNATIONAL SECURITIES (HONG,FUTU SECURITIES INTERNATIONAL,KINGKEY SECURITIES GROUP LTD,DBS BANK (HONG KONG) LTD,CHINA DEMETER SECURITIES LTD,CITIC SECURITIES BROKERAGE (HK) LTD,PHILLIP SECURITIES (HONG KONG) LTD
2024-04-05,87.76697090464344,6.217603647527685,0.0,3.6907921558186554,0.0,0.0,0.0,0.0,2.324633292010217
2024-04-08,87.746529250784,6.239446343755978,0.0,3.689932539781565,0.0,0.0,0.0,0.0,2.3240918656784704
2024-04-09,87.7370417193426,6.23877170803114,0.0,3.700345997737707,0.0,0.0,0.0,0.0,2.323840574888549
2024-04-10,87.73996074125827,6.235652260704661,0.0,3.7004691086934827,0.0,0.0,0.0,0.0,2.3239178893435803
2024-04-15,87.74725914588497,6.227852734199538,0.0,3.7007769219251694,0.0,0.0,0.0,0.0,2.3241111979903173
2024-04-16,84.80492648063735,6.019020974523471,0.0,3.5766828256517855,0.0,0.0,3.3531903946490442,0.0,2.2461793245383435
2024-04-17,84.8083354772318,6.019262927707744,0.0,3.5728067918703372,0.0,0.0,3.3533251865191662,0.0,2.2462696166709546
2024-04-22,84.67490768983785,6.009792904157971,0.0,3.5671857441001764,0.0,0.0,3.5053780703162625,0.0,2.242735591587735
2024-04-26,80.69722352075654,5.734582991669797,0.0,3.466958900750255,0.0,4.613415690211435,3.346642245706535,0.0,2.14117665090544
2024-04-29,80.67249423499759,5.768066866366861,0.0,3.4658964674516777,0.0,4.61200193060546,3.3410200032176753,0.0,2.1405204973607397
2024-04-30,48.909413920436045,3.501502171870785,0.0,2.1318748779194685,0.0,2.799713517686562,2.028164559905498,0.0,1.318004669289654
2024-05-02,80.52280175186058,5.764754525129399,0.0,3.5634436923830815,0.0,4.609353465437506,3.3391014057762396,0.0,2.200545159413188
2024-05-03,80.39400343011148,5.756921474947936,0.0,3.562568908489526,0.0,4.74702927845155,3.33899914247213,0.0,2.2004777655273795
2024-05-06,80.32389345328254,5.751900980707149,0.0,3.5778216367558637,0.0,4.8025581003962605,3.3360872691666286,0.0,2.2077385596915593
2024-05-07,80.32635138236509,5.750546978992946,0.0,3.5764011077280866,0.0,4.802705059746936,3.3361893541822853,0.0,2.207806116984654
2024-05-13,80.3242440935243,5.75116293303954,0.0,3.5767841841106622,0.0,4.8032194883094625,3.3365467009425878,0.0,2.2080426000734485
2024-05-14,80.34760381430517,5.723753692620881,0.0,3.5778243766549833,0.0,4.804616350083419,3.337517028148103,0.0,2.2086847381874395
2024-05-17,79.60194101144894,5.67063461975889,0.0,4.4726666161194935,0.0,4.760027295473501,3.3065433315641823,0.0,2.1881871256349985
2024-05-20,79.58866517071988,5.686366668688216,0.0,4.471920674388986,0.0,4.75923342834617,3.3059918733701252,0.0,2.1878221844866275
2024-05-21,79.64394933942434,5.692105722459573,0.0,4.476434029701242,0.0,4.764036758512358,3.309328496953232,0.0,2.114145652949256
2024-05-22,79.6451581080158,5.691433254665077,0.0,4.475743111468618,0.0,4.7641090630383145,3.3093787231459206,0.0,2.114177739666254
2024-05-27,79.6445537191337,5.691390065109502,0.0,4.476467999210794,0.0,4.764072910500994,3.3093536098590053,0.0,2.11416169618601
2024-05-28,79.6451581080158,5.691433254665077,0.0,4.475743111468618,0.0,4.7641090630383145,3.3093787231459206,0.0,2.114177739666254
2024-06-03,79.64999354931737,5.6857075639945664,0.0,4.476014844159097,0.0,4.764398303091015,3.309579643163415,0.0,2.114306096274541
2024-06-05,79.7086700285558,5.689896105474208,0.0,4.481590619114162,0.0,4.767908135366668,3.3120177410535265,0.0,2.039917370435628
2024-06-07,79.71048614328353,5.6900257463791775,0.0,4.479414288860704,0.0,4.768016769323076,3.312093203411585,0.0,2.039963848741921
2024-06-12,79.68264814182136,5.722962456819649,0.0,4.477849903200091,0.0,4.766351592453403,3.3109364916676154,0.0,2.039251414037885
2024-06-17,79.59683596623614,5.716799259804182,0.0,4.580720022448562,0.0,4.7612185928695485,3.307370863890427,0.0,2.037055294751132
2024-06-18,79.55761737996696,5.71398250481345,0.0,4.62773457042798,0.0,4.758872667182123,3.3057412713573173,0.0,2.036051606252179
2024-06-19,79.55701431895878,5.713939191801278,0.0,4.6284575093046705,0.0,4.7588365940738155,3.3057162132456055,0.0,2.036036172615844
2024-06-20,79.51723249664745,5.7110819841047356,0.0,4.676147254695467,0.0,4.756456977475396,3.304063217389328,0.0,2.0350180696876254
2024-06-21,79.5256791171477,5.698217317487267,0.0,4.678025709434878,0.0,4.756851806936697,3.3053904923599324,0.0,2.0358355566335193
2024-06-24,79.5099176121937,5.697416191060886,0.0,4.694664877934166,0.0,4.75681575297301,3.3053654395658536,0.0,2.035820126272388
2024-06-27,79.46173598854693,5.693963656195793,0.0,4.75241824916488,0.0,4.75393320557201,3.303362445745624,0.0,2.0345864547747636
2024-06-28,79.41361272398314,5.690515303148444,0.0,4.8101016677138775,0.0,4.7510541496021865,3.301361878013884,0.0,2.0333542775384754
2024-07-02,79.42501495385127,5.69003505637034,0.0,4.797346921778107,0.0,4.751917500170361,3.3019617938564276,0.0,2.0337237739734846
2024-07-03,79.47797098155094,5.693828844186839,0.0,4.733871273250748,0.0,4.7550858052051375,3.3041633518960487,0.0,2.035079743910293
2024-07-04,79.48399318052661,5.691229399507482,0.0,4.729683652206857,0.0,4.755446107217276,3.3044137147186965,0.0,2.0352339458230726
2024-07-05,79.43092140141475,5.679425619897302,0.0,4.799375937230192,0.0,4.753177115678819,3.3028370620578924,0.0,2.0342628637210503
2024-07-08,79.43212457208641,5.677996909933655,0.0,4.799448635220697,0.0,4.753249113878033,3.3028870913993154,0.0,2.034293677481899
2024-07-09,79.39304017380641,5.6752030643219955,0.0,4.846291852446234,0.0,4.750910288339982,3.3012619132330565,0.0,2.033292707852325
2024-07-15,79.39544425687184,5.672346836037154,0.0,4.846438601936455,0.0,4.7510541496021865,3.301361878013884,0.0,2.0333542775384754
2024-07-18,79.39664635300352,5.672432718876566,0.0,4.844997918164957,0.0,4.751126083500512,3.30141186267459,0.0,2.0333850637798556
2024-07-25,79.41408083836869,5.673678312358972,0.0,4.8543909863250185,0.0,4.752169369860524,3.302136810382687,0.0,2.0035436827041027
2024-07-26,79.44054778748996,5.675569223311267,0.0,4.856008847010346,0.0,4.753753162351729,3.30323733923134,0.0,1.9708836406053536
2024-07-29,79.47064528839451,5.677719516261025,0.0,4.857848634558846,0.0,4.770708938259631,3.304488830964144,0.0,1.9185887915618465
2024-07-30,79.47004311487956,5.6776764944344675,0.0,4.858569555894008,0.0,4.77067278913111,3.3044637918362088,0.0,1.918574253824646
2024-07-31,48.775939206220755,3.4847596990075433,0.0,2.983880719182223,0.0,2.92807247630475,2.028164559905498,0.0,1.1775539247146802
2024-08-01,79.46703238418525,5.677461395080998,0.0,4.867477912985498,0.0,4.7954962190668144,3.304338601888193,0.0,1.8881934867932535
2024-08-06,79.47184966280216,5.671743578085929,0.0,4.867772978707282,0.0,4.795786921269986,3.304538910358415,0.0,1.8883079487762369
2024-08-07,79.47064528839451,5.671657624344558,0.0,4.869214681902221,0.0,4.795714242415058,3.304488830964144,0.0,1.8882793319795108
2024-08-08,79.4736562928611,5.668841452787439,0.0,4.868641402774936,0.0,4.79589594368289,3.304614032295953,0.0,1.8883508755976872
2024-08-23,79.46944095049024,5.668540773182597,0.0,4.8736872414263415,0.0,4.795641565762954,3.3044387530877293,0.0,1.888250716050131
2024-08-26,79.4610116071158,5.683092402339607,0.0,4.868624420401855,0.0,4.795132890868866,3.3040882504470104,0.0,1.8880504288268631
2024-08-27,79.44355651166137,5.703810872842134,0.0,4.867554936106713,0.0,4.794079550360938,3.303362445745624,0.0,1.8876356832832137
2024-08-28,79.46161364376795,5.682377809935827,0.0,4.868661307553017,0.0,4.79516922121118,3.3041132838840186,0.0,1.8880647336480108
2024-08-29,79.4610116071158,5.682334757705246,0.0,4.869382065036215,0.0,4.795132890868866,3.3040882504470104,0.0,1.8880504288268631
2024-08-30,79.42610908319828,5.7245202429456405,0.0,4.866485921572785,0.0,4.793026672523212,3.3026369598473257,0.0,1.8872211199127575
2024-09-02,79.47546300506198,5.728077354429996,0.0,4.807371707435361,0.0,4.796004971052711,3.304689157649056,0.0,1.888393804370889
2024-09-03,79.52126046342352,5.731378139027053,0.0,4.752517287395365,0.0,4.798768652189737,3.30659347325003,0.0,1.889481984714303
2024-09-04,79.2125496593707,5.709128260902403,0.0,4.632860530807692,0.0,4.780139272820652,3.2937568918898505,0.4894185888430688,1.882146795365629
2024-09-05,79.12350717836908,5.702710654766845,0.0,4.740062315637,0.0,4.774765939147951,3.2900543941577203,0.48886843554556364,1.8800310823758402
2024-09-09,79.16650940903841,5.705809977430385,0.0,4.688290219581972,0.0,4.777360940224488,3.2918424806950535,0.48913412691822855,1.881052846111459
2024-09-10,79.10321680431421,5.701248255835878,0.0,4.76449070407663,0.0,4.773541501678169,3.2892106950258326,0.4887430704830863,1.8795489685861901
2024-09-11,79.05313223134266,5.69763848374526,0.0,4.824789513752271,0.0,4.770519111472914,3.287128115837159,0.4884336205142121,1.8783589233355193
2024-09-12,79.0590913545255,5.698067978802795,0.0,4.900534452996028,0.0,4.770878719121959,3.287375903632622,0.48847043924648914,1.7955811516745943
2024-09-13,79.12350717836908,5.702710654766845,0.0,4.850963025552429,0.0,4.774765939147951,3.2900543941577203,0.48886843554556364,1.7691303724604115
2024-09-16,79.1372389230955,5.691627429675238,0.0,4.876705300012072,0.0,4.775594591331643,3.2906253772787637,0.4889532777978993,1.7392551008088855
2024-09-17,79.11336069036268,5.68991008388148,0.0,4.905407036388873,0.0,4.774153641904532,3.2896324904954435,0.4888057449761632,1.7387303119908275
2024-09-19,79.24786350619225,5.69958365761695,0.0,4.8344075621680025,0.0,4.782270312747936,3.295225285810356,0.48963677716237347,1.6510128983021393
2024-09-20,79.20178220812566,5.696269445703066,0.0,4.9667723908775105,0.0,4.7024618637668025,3.293309167799426,0.4893520616221114,1.6500528621054222
2024-09-23,79.14619697690038,5.692271701644367,0.0,5.033468414419717,0.0,4.69916159169289,3.290997864360478,0.4890086255688121,1.6488948254133557
2024-09-24,79.13126801370173,5.715342015120192,0.0,5.155502572847032,0.0,4.615280146071315,3.2903770993979085,0.4889163862439452,1.6033137666178758
2024-09-25,73.56832210998878,5.309343434343434,7.035634118967453,4.819725028058362,0.0,4.290824915824916,3.0590628507295174,0.45454545454545453,1.4625420875420874
2024-09-26,73.58690466167101,5.307877971429374,7.0374112430187195,4.945132047935787,0.0,4.239286014986949,3.0598355364710503,0.45466026774437995,1.368892256742724
2024-09-27,73.66128816988275,5.326748948067183,7.0456668797459905,4.905975821350548,0.0,4.197194377515682,3.0634250511039145,0.4551936329088137,1.3445071194251073
2024-09-30,48.768033038479786,3.5266158811656485,4.725562965650027,3.267572620476044,0.0,2.77878542660751,2.028164559905498,0.30136451153835425,0.8199161016082075
2024-10-02,73.64133106712927,5.323004312342852,7.183492295374415,4.940231209001138,0.0,4.15712660308185,3.0628871627031504,0.4551137081934514,1.2368136421738702
2024-10-03,73.631575251071,5.338155769365827,7.183088700049161,4.942060537959126,0.0,4.156893040241591,3.0563944097197835,0.4550881382119531,1.2367441533815577
2024-10-04,73.6443201933073,5.3257846084684335,7.18440055070102,4.938748560029221,0.0,4.157652215447725,3.0569526003765,0.45517125115900087,1.2369700205108032
2024-10-07,73.65570246308188,5.311152014163072,7.185510952494696,4.939511879838698,0.0,4.158294811088786,3.0574250748198,0.4552416012139776,1.2371612032990964
2024-10-08,73.66035986032755,5.310785271159886,7.185965306710321,4.934203592982653,0.0,4.158557748378802,3.057618401916632,0.45527038705008677,1.2372394314740784
2024-10-09,73.66450026348147,5.305462849112946,7.186369225364482,4.934480941507114,0.0,4.158791498331284,3.057790268751098,0.455295977516248,1.2373089759353593
2024-10-14,73.66864113212056,5.300842485437439,7.186773189429233,4.934055664467351,0.0,4.159025274563123,3.057962154907706,0.4553215708594195,1.2373785282151817
2024-10-15,73.67278246632328,5.295518906042485,7.1871771989122255,4.9343330358585895,0.0,4.159259077078751,3.0581340603897154,0.45534716708008627,1.2374480883148642
2024-10-17,73.6738178726275,5.294187917670951,7.187278208380474,4.9344023835791635,0.0,4.159317531815019,3.0581770397801935,0.4553535665849185,1.2374654795617925
2024-10-18,73.67204244404624,5.295667755876463,7.1873792206879585,4.934471733249008,0.0,4.1593759881943715,3.058220020378764,0.45535996626963215,1.2374828712975652
2024-10-21,73.69908667130713,5.283103770732702,7.191320916562958,4.925928269597193,0.0,4.160953967952639,3.0598972065782166,0.4556096943618301,1.224099502907324
2024-10-22,73.7505013474813,5.225272134931077,7.196887071919615,4.91988994983007,0.0,4.164174588543243,3.062265598063567,0.45596234088814147,1.225046968342985
2024-10-23,73.65957207523827,5.213400061855091,7.1892484606517275,4.937863750105435,0.0,4.159754828914443,3.0590153794247477,0.45547839289228775,1.3256670509179858
2024-10-24,73.67044647690285,5.200812670917489,7.19030981321223,4.93718672450034,0.0,4.160368935724479,3.0594669834864705,0.4555456354088311,1.3258627598473078
2024-10-25,73.76572542890733,5.15111195590192,7.200433659281787,4.868811027336022,0.0,4.166226671453814,3.0637746661316325,0.45618703668504085,1.3277295543024492
2024-10-28,73.80152306077449,5.1545955998901025,7.2053032384414335,4.860832259018958,0.0,4.169044247662926,3.0235785587984587,0.4564955512817804,1.3286274841318482
2024-10-29,73.8400163521924,5.148121259964618,7.209061370059981,4.8626627289835564,0.0,4.171218731718319,2.982865439782347,0.45673364956969775,1.3293204677290893
2024-10-31,48.72152616941523,3.3968617164755237,4.756722567923282,3.216880133195673,0.0,2.7522765112407104,1.9681706988122147,0.30136451153835425,0.8771195505576174
2024-11-01,73.82908850019028,5.1466546392479104,7.207994474904508,4.877447180368997,0.0,4.170601417919914,2.9824239947004187,0.4566660558993079,1.3291237367686648
2024-11-04,73.8285682069641,5.14661836940359,7.207943678250023,4.878117534302567,0.0,4.170572026582287,2.982402976765164,0.45666283765213284,1.3291143700801276
2024-11-05,73.82635477527893,5.147053641277918,7.208553285360885,4.878530097894804,0.0,4.170924749977094,2.9826552115415788,0.45670145961222663,1.3292267790565733
2024-11-06,73.82910790180365,5.147343863432925,7.208959747390383,4.874576223401631,0.0,4.171159932054779,2.982823391763404,0.4567272112151904,1.3293017289380387
2024-11-07,73.79322005241356,5.14484177304365,7.205455518922423,4.920816073491701,0.0,4.169132358328402,2.98137346070392,0.4565051990869896,1.3286555640093556
2024-11-08,73.79062083929188,5.14254718110924,7.205201721696618,4.926278416095468,0.0,4.1689855092882855,2.981268448007439,0.4564891196381901,1.3286087648728806
2024-11-11,73.78721485635383,5.170276020458484,7.2055570428191,4.901864089160666,0.0,4.168486607583166,2.9814154678539726,0.4565116311836896,1.3286742845870965
2024-11-12,73.77837887336841,5.171770109112938,7.204694180878116,4.911138817860992,0.0,4.167987433345308,2.981058444806041,0.4564569641385432,1.3285151764896486
2024-11-13,74.02930914166085,5.117236566643405,7.137473831123517,4.865317515701325,0.0,4.129099790648988,2.95324494068388,0.4521981856245638,1.3161200279134682
2024-11-14,74.04946217044416,5.090708566881426,7.139416868512714,4.867340029735937,0.0,4.13022385715582,2.9540489037491016,0.45232128771961666,1.3164783158012299
2024-11-15,74.06704043232072,5.091917026817569,7.141111661907322,4.844756924322928,0.0,4.131204312036139,2.9547501518568424,0.4524286621935808,1.3167908285448973
2024-11-18,74.12094267835492,5.0820174766211865,7.127228129834292,4.831853720401934,0.0,4.123172550276644,2.949005616489903,0.45154906415062784,1.3142307638705002
2024-11-19,74.10648348126576,5.100533671464601,7.125837780595538,4.830911143004444,0.0,4.122368219376594,2.9484303370629954,0.4514609778867725,1.3139743893432916
2024-11-20,74.10890951146783,5.097817908201655,7.125937073265892,4.830978457765515,0.0,4.122425661176602,2.948471421007162,0.4514672686230248,1.3139926984923223
2024-11-21,74.12460716201997,5.095918665988418,7.127178465161978,4.843666162626213,0.0,4.123143818768423,2.948985066930533,0.45154591762074325,1.2849547408837199
2024-11-22,74.13036207040723,5.1042450595088775,7.127128801181816,4.853387964434039,0.0,4.099423028681328,2.9489645176575525,0.45154277113471025,1.2849457869944534
2024-11-25,74.15154704566207,5.084793018603581,7.129165592087379,4.847107697240481,0.0,4.100594561815609,2.9498072727526194,0.4516718130301742,1.2853129988080882
2024-11-26,74.15103019488667,5.084757576602448,7.129115900409848,4.847770931496919,0.0,4.100565979870076,2.949786712019405,0.4516686647893607,1.2853040399252795
2024-11-27,74.14844604908241,5.084580374007653,7.128867452412649,4.8510869640977745,0.0,4.100423076118852,2.9496839126525547,0.4516529242435859,1.2852592473845252
2024-11-28,74.12124547994455,5.118897489670933,7.12618531704836,4.849958544385377,0.0,4.098880350038669,2.948574135876873,0.45148299623067434,1.2847756868045734
2024-11-29,74.12106517286067,5.118933154968438,7.126234967880383,4.849992335883394,0.0,4.098908908490448,2.9485946797095997,0.4514861418837005,1.2847846383233699
2024-12-02,74.11926196382285,5.11928983527969,7.12673151425625,4.850330276763566,0.0,4.099194514897294,2.9488001337829925,0.4515176008249951,1.2848741603723628
2024-12-04,74.13018180297826,5.114036249102831,7.127178465161978,4.843666162626213,0.0,4.099451594695729,2.948985066930533,0.45154591762074325,1.2849547408837199
2024-12-05,74.12847616592225,5.116609645119258,7.126880491662776,4.84346365834454,0.0,4.09928020458077,2.9488617755882744,0.4515270393622877,1.2849010194198434
2024-12-06,74.12795964156807,5.116573992781192,7.126830831835222,4.844126705408532,0.0,4.09925164095489,2.948841228033502,0.4515238931393453,1.284892066279248
2024-12-09,74.13415840894203,5.117001853632702,7.12742679544536,4.836169530738248,0.0,4.099594430739641,2.9490878175913924,0.45156165070870097,1.2849995122019204
2024-12-10,74.1336418053978,5.116966195828659,7.127377128004292,4.836832679456179,0.0,4.099565862734577,2.949067266886406,0.45155850400340064,1.2849905576886895
2024-12-11,74.1332813011756,5.117037511933715,7.127476463578651,4.8369000912885625,0.0,4.099622999142863,2.949108368582797,0.45156479745785744,1.2850084668399522
2024-12-12,74.1317423698572,5.115105556988228,7.128668706482571,4.8377091798685505,0.0,4.1003087602891055,2.949601678317779,0.4516403325968622,1.2852234155997129
2024-12-16,74.13156207309933,5.115141208285706,7.128718391926175,4.837742897766874,0.0,4.1003373386489725,2.949622236471605,0.4516434804427222,1.2852323733586106
2024-12-17,74.13443374854491,5.110099608952956,7.129463756700427,4.838248722649361,0.0,4.1007660618565325,2.9499306431713146,0.451690703396742,1.2853667547277658
2024-12-18,74.13118799802012,5.110740851766904,7.130358400200778,4.838855852150332,0.0,4.101280648062296,2.95030081635214,0.45174738397830494,1.285528049469127
2024-12-19,74.13100765466181,5.1107764810864325,7.130408109200931,4.838889586034774,0.0,4.101309239971557,2.9503213842528684,0.4517505333166018,1.2855370114750213
2024-12-23,74.13118799802012,5.110740851766904,7.130358400200778,4.838855852150332,0.0,4.101280648062296,2.95030081635214,0.45174738397830494,1.285528049469127
2024-12-27,74.12736588936527,5.110669594618146,7.130258984279688,4.842971173620551,0.0,4.101223465439715,2.950259681410994,0.4517410854334413,1.2855101258322006
2025-01-02,74.12013188437115,5.110170850208073,7.129563150447166,4.852257439407775,0.0,4.1008232317247435,2.9499717689374663,0.4516970005367387,1.2853846743668924
2025-01-03,74.1055125792738,5.108369921248867,7.128022858735801,4.844240016725904,0.0,4.099937277859085,2.9493344483936164,0.4515994145933514,1.3129834831695588
2025-01-06,74.10964441532735,5.10307913187717,7.128420289653057,4.844510112766758,0.0,4.10016587446509,2.949498891847061,0.4516245940257314,1.3130566900377747
2025-01-07,74.10982485730017,5.103043566136755,7.128370608364754,4.8444763491145295,0.0,4.100137298495292,2.9494783354125578,0.4516214464431326,1.3130475387328115
2025-01-08,74.10484062051374,5.101955482459196,7.127824159895186,4.851770805747976,0.0,4.099822989114528,2.949252233542866,0.4515868259300041,1.3129468827964932
2025-01-09,74.10432419248058,5.101919927523607,7.1277744869159205,4.852433882713683,0.0,4.099794417923969,2.9492316805463608,0.45158367887382833,1.3129377330220566
2025-01-10,74.0937445548005,5.1096009757797525,7.1287680780623806,4.853110297961318,0.0,4.100365917407213,2.9496427949120054,0.4516466283324621,1.3131207527443807
2025-01-13,74.10484641067285,5.109885897105258,7.129165592087379,4.840834477615061,0.0,4.100594561815609,2.9498072727526194,0.4516718130301742,1.313193974921062
2025-01-14,74.10559330893885,5.1096009757797525,7.1287680780623806,4.841261543822966,0.0,4.100365917407213,2.9496427949120054,0.4516466283324621,1.3131207527443807
2025-01-15,74.0582889376371,5.105330965562867,7.122810682823218,4.769664681917894,0.13649500330791461,4.096939308471743,2.9471778265259934,0.4512691946098402,1.3120233991434243
2025-01-16,74.04954879679144,5.10458444741533,7.121769162210338,4.764789438502674,0.28548351158645274,3.9640430035650627,2.94674688057041,0.4512032085561497,1.311831550802139
2025-01-17,74.01157855184603,5.096928622124497,7.116912757281824,4.669691192229011,0.4369789999582504,3.9613398833794897,2.9447374646868085,0.45089552861934123,1.3109369998747513
2025-01-20,74.12979638418393,5.090395401594967,7.11750706322807,4.654771680282808,0.4370154903898345,3.8635509596247792,2.9449833683595217,0.4509331811665808,1.3110464711695036
2025-01-21,74.17305631705653,5.078554431471869,7.11651660845243,4.60472300691613,0.43695467638914015,3.863013317376602,2.9445735517179,0.450870430414272,1.3317376602051183
2025-01-22,74.16242312936528,5.07972284831789,7.115229429279016,4.61710771628127,0.4368756434872137,3.8623146061162594,2.9440409605698865,0.4507888805409466,1.3314967860422406
2025-01-23,74.21571015905057,5.061775658650332,5.197508091741203,4.621167298924581,0.4886367591271361,3.7601364284968506,2.945741829951624,2.3728813559322033,1.3364424181255004
2025-01-24,74.1078440229893,5.042635847469995,5.1892725844898635,4.613845009833696,0.6477035019076675,3.7541784520442274,2.9410742704648594,2.369121500003475,1.3343248107969117
2025-01-27,74.1007494044353,5.039553830019239,5.186100943874539,4.528375271737243,0.7528771157305478,3.751883929129538,2.9392767101214745,2.367673512477341,1.333509282474771
2025-02-03,74.04255023966593,5.033331252297811,5.179697417434916,4.522783870587337,0.8698728487295279,3.719504158602654,2.935647444835217,2.364750032949729,1.3318627348968846
2025-02-04,73.98213889505215,5.028982693587753,5.177362990903039,4.4465553583314845,1.062236520967384,3.673452407366319,2.9343243842911026,2.363684268915021,1.3312624805857554
2025-02-05,73.88962356248226,5.007165952379304,5.169871151329683,4.438043937327342,1.207480284976425,3.668136783145126,2.9300783062042606,2.360263928603574,1.3293360935520275
2025-02-06,73.89983250044989,4.996608480183834,5.168260911695898,4.443583106078433,1.2071041957945154,3.666994282866596,2.929165686125223,2.3595287863896233,1.3289220504159804
2025-02-07,73.95656423516037,4.974386346779057,5.176106863349947,4.384475145398207,1.2089367041224466,3.6718679597113524,2.9336124609209824,2.363110793780631,1.3309394907770051
2025-02-10,73.96140119884966,4.977651502026957,5.174456879526003,4.369217975815114,1.221024912511694,3.6706974810297632,2.9326773154083363,2.3623575066699005,1.3305152281625723
2025-02-11,73.96302507033275,4.973876408387266,5.174134179636072,4.372410161176324,1.2209487644996326,3.670468561608714,2.9324944218856106,2.3622101805784608,1.330432251895173
2025-02-12,73.96020321174359,4.9721727438436965,5.175245870961929,4.373349597665699,1.2212110920898511,3.6712571820658013,2.9331244845200057,2.3627177144916587,1.3307181026177721
2025-02-13,73.95984225227161,4.972241667302001,5.175317609387237,4.373410220333931,1.221228020321456,3.671308072441971,2.9331651430195245,2.362750466104338,1.3307365488179317
2025-02-14,73.95033734822796,4.975973039878514,5.177757899773252,4.371311878956821,1.2218038595688323,3.67303918509427,2.934548203005277,2.3638645614473033,1.3313640240477627
2025-02-17,73.95066950510017,4.974655192738418,5.177829707858623,4.372065931170299,1.2218208042382341,3.6730901248864507,2.9345889009853616,2.363897344862736,1.3313824881597105
2025-02-18,73.97924499507485,4.982727285339697,4.3473133645028375,4.329277598190874,2.05468999292443,3.6744405444026693,2.9356678089318664,2.36476643682626,1.331871973806518
2025-02-19,73.97958829692021,4.983591543921239,4.348067409961633,4.327253300770815,2.0550463807733137,3.6743840758188617,2.9361770031845587,2.365176607716484,1.3307153809328884
2025-02-20,73.98067143521185,4.983384094519873,4.3478864151964425,4.327073172423841,2.0549608364148497,3.674231124123242,2.9360547804549775,2.3650781537266115,1.3306599879283192
2025-02-21,73.98815057373979,4.97495525245938,4.3477959234643615,4.328370634513188,2.0549180669062452,3.674154653050464,2.9359936729058846,2.365028929805331,1.3306322931553607
2025-02-24,73.98853955656686,4.974748175486305,4.347614951300053,4.328884202347587,2.054832533229736,3.674001720453978,2.9358714654382996,2.364930488109443,1.330576907067736
2025-02-25,73.98817865219985,4.974817199228561,4.347675273680851,4.32894426484259,2.054861043664063,3.6740526965715317,2.9359122001304234,2.3649633010974984,1.3305953685846295
2025-02-26,73.96922948863795,4.972808745595294,4.347132432507422,4.328403762381732,2.054604478233123,3.673593962431675,2.935545628589662,2.364668016980661,1.3540134846424905
2025-02-27,73.97423713764472,4.967362879003336,4.347222896622526,4.3284938367519645,2.0546472346889937,3.673670410166411,2.9356067174894735,2.364717225879399,1.3540416617531787
2025-02-28,49.58515872794412,3.3387281301448226,2.914585484276028,2.902028629628596,1.939336439992187,2.463003785659142,1.9681706988122147,1.585419166410879,0.9078140841402275
2025-03-03,72.95738216455904,4.916652980785022,4.288471013302677,4.269995073082608,3.3790441780259486,3.6240214594624183,2.895932555975256,2.3327585263042643,1.3357420485027645
2025-03-05,72.95627181276944,4.916854855265859,4.28864709505235,4.270170396222542,3.3791829193184153,3.624170259358106,2.896051461027852,2.332854307808116,1.3357968931773079
