date,KOALA SECURITIES LTD,SUPREME CHINA SECURITIES LTD,EVERBRIGHT SECURITIES INVESTMENT,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,HANG SENG SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL,INTERACTIVE BROKERS HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,PHILLIP SECURITIES (HONG KONG) LTD
2024-04-18,0.0,0.0,0.0,30.0519959511552,28.767876485085374,23.815221159615017,9.525939146976299,1.2405649701276447,6.598402287040463,0.0
2024-04-19,0.0,0.0,0.0,30.02502907383678,28.742061900352116,23.883584857915082,9.5173911346334,1.2394517607618063,6.592481272500816,0.0
2024-04-23,0.0,0.0,0.0,30.045249691555902,28.76141849263775,23.832323594222263,9.523800704707206,1.2402864803610458,6.5969210365158295,0.0
2024-04-24,0.0,0.0,0.0,30.13965931906954,28.787267874829013,23.741398943427157,9.532360239571332,1.1964635906580123,6.602850032444947,0.0
2024-04-25,0.0,0.0,0.0,30.11935694500828,28.767876485085374,23.792767494997324,9.525939146976299,1.1956576408922548,6.598402287040463,0.0
2024-04-26,0.0,0.0,0.0,30.12358435038382,28.771914203284936,23.841020563481937,9.50481934502001,1.1958254575407854,6.562836080288507,0.0
2024-04-29,0.0,0.0,0.0,30.096549443335203,28.746092374878028,23.90937069426436,9.496289088310926,1.1947522442831946,6.556946154928291,0.0
2024-04-30,0.0,0.0,0.0,30.110060828405715,28.758997492924227,23.875210971245508,9.500552301901395,1.19528861001066,6.559889795512494,0.0
2024-05-03,0.0,0.0,0.0,30.096549443335203,28.746092374878028,23.90937069426436,9.496289088310926,1.1947522442831946,6.556946154928291,0.0
2024-05-06,0.0,0.0,0.0,30.22156995535918,28.75964305299501,23.76351071215884,9.500765563063158,1.195315440938959,6.559195275484855,0.0
