date,UBS SECURITIES HONG KONG LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,BOCI SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,THE BANK OF EAST ASIA LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD
2024-04-16,31.793377187486616,52.68291910533557,4.241405809837344,3.446540849500986,2.265017117468887,2.010005821410704,1.795049369730491,0.5569439910117222,0.40036384979157835,0.808376898426105
2024-04-17,31.785083282615258,52.66971306419571,4.287973738084954,3.4481881892659416,2.2401566450790673,2.0095215313300616,1.7946168711801072,0.5562971635929307,0.40026738626941516,0.8081821283865569
2024-04-18,31.780867418661092,52.653223008887764,4.329406712433025,3.466911961042676,2.207327315360443,2.0023005856039813,1.7950856679574154,0.5565723473110956,0.4002195138423669,0.8080854689001484
2024-04-19,31.77514576118457,52.65443482048697,4.352141315845804,3.464001675982517,2.199012305165973,1.995921431028535,1.7947728822705098,0.5564753670571312,0.40014977737363744,0.8079446636043456
2024-04-22,31.77375977301563,52.6424898038509,4.364421710331143,3.4763207573772847,2.1944770366225708,1.9893432716478348,1.7946947028797646,0.556451127274153,0.4001323470535613,0.8079094699471533
2024-04-23,31.77674525671343,52.6418839060662,4.365856819781806,3.4862142991914182,2.182212087924471,1.9894447728815872,1.7931549578086874,0.5563325742154146,0.40016994375623743,0.8079853816607514
2024-04-24,32.14283171867856,52.22237034395294,4.374183566065304,3.499623712885222,2.2100933692271463,1.9884876645208722,1.792375115510071,0.5561966054247719,0.40007214142391706,0.8137657623111971
2024-04-25,32.1395073170982,52.230471717001834,4.380224374145987,3.505754399553239,2.1947104995191404,1.9884774758113188,1.792365931651509,0.5561937555576251,0.400070091514872,0.8122244381462705
2024-04-26,32.1406243373997,52.23140191418899,4.374139774658152,3.5079237660895277,2.9857447752159536,1.9885454025139457,1.7924271591530114,0.5562127552235987,0.4000837579719815,0.022896357585134062
2024-04-29,32.1410912172677,52.22176406454984,4.392361445790046,3.502091930535452,2.1950814200043656,1.9882890035158978,1.7921960472422147,0.5561410382826827,0.40003217198629076,0.8109516608255093
2024-04-30,32.153192144232875,52.203697449459554,4.40034084958623,3.500560192796832,2.1759492099153803,1.9887751500316404,1.7929422480087978,0.5603021407467906,0.40019872983237764,0.8240418853895214
2024-05-02,32.15952380396329,52.19588610441763,4.393882974131834,3.5057922384831466,2.160545061489828,1.9898030238133615,1.793322335310376,0.5588074171287233,0.400474374753655,0.8419626665081547
2024-05-03,32.15996366876324,52.18697013975786,4.408219057035515,3.508062797743836,2.1499582376997624,1.9898302395244625,1.7933468636390621,0.5605247590906987,0.400479852278192,0.8426443844673739
2024-05-06,32.158204281755,52.18423480028147,4.4079778949677255,3.5078708808569266,2.1499260994050204,1.9916019469655204,1.7933342346144472,0.5651955088026226,0.40045794307902693,0.841196409272244
2024-05-07,32.163191544824805,52.192620193093,4.408661507310488,3.50841489988064,2.1372303085927293,1.9924237761736665,1.7936123542980513,0.5669930327123279,0.4005200481982379,0.8363323349160543
2024-05-08,32.128793341850134,52.12490123500903,4.444410715789699,3.5102683504550862,2.460711812205724,1.99032381717088,1.7917219369802302,0.5651143866929881,0.4000979112557519,0.5836564925904776
2024-05-09,32.135614856275154,52.152788890474845,4.4434066466333,3.497127037704264,2.2068250617448197,1.9901827662310245,1.7919025177982724,0.5691857073990895,0.4001382355977272,0.812828280141514
2024-05-10,32.135999128363316,52.13905202965022,4.454221823441255,3.5000728991774386,2.206350076016668,1.9902065644900848,1.7919239450566393,0.5691925136226927,0.400143020381091,0.8128379998005879
2024-05-13,32.203948569978266,52.14109742154197,4.461694148338184,3.484050319004776,2.1185829509093925,1.9942952094336985,1.7947579662882513,0.5718036838354806,0.4007758674495003,0.8289938632204764
2024-05-14,32.234603620513575,52.21208526348134,4.4952432854772395,3.489588144731755,1.99159957436311,1.994184517763355,1.7961993602528783,0.568238915852683,0.40109773587263065,0.8171595816914315
2024-05-16,32.23689443776459,52.20586356248842,4.496504601110975,3.490863614367343,1.9944810447498704,1.9942406155994545,1.7952995357886778,0.5666524634801434,0.40112624069383135,0.8180738839566959
2024-05-17,32.19090580978437,52.10007517574128,4.5464460210223825,3.5302389188624343,2.0941788480616337,1.990946176279976,1.792641611501528,0.5465769053729059,0.40053237702033306,0.807458156353162
2024-05-20,32.15430703974859,51.98607611448951,4.602982987182344,3.5443300604922263,2.2736762744222734,1.990900947134459,1.7919852690870035,0.5467186457959133,0.40038572953332724,0.7086369321143603
2024-05-21,32.14186807464085,51.89881580025922,4.644772524759781,3.5307421828812107,2.258858843254345,1.9900453308925723,1.7912920356048392,0.5461654193221273,0.4002308394244176,0.797208948960634
2024-05-22,32.156816051628844,51.84469294743743,4.668886380032982,3.5469903817292656,2.2591340933908937,1.9909655238264414,1.7921203254171723,0.5434264699122328,0.4004159053546443,0.7965519212700962
2024-05-23,32.18362594606885,51.83166175145416,4.665277073891472,3.554256693749573,2.2373264872207055,1.9923077110845777,1.7936705790401513,0.5460165665018492,0.40068584128255996,0.7951713497060997
2024-05-24,32.18794521699017,51.806849041120564,4.697907777624377,3.548156519558425,2.9981743220149517,1.9944622818205522,1.7939160697401493,0.5473744063025696,0.40074068114490985,0.024473683683325986
2024-05-27,32.18859946727726,51.800126217425124,4.701776731944074,3.5553316940626556,2.6330989744674698,1.9942166372303203,1.7936951250866064,0.5473069898550564,0.4010334449183292,0.38481471773310416
2024-05-28,32.18462771326306,51.78880564736297,4.732058964106764,3.549797045977347,2.2336453788518966,1.9924719523479288,1.7935789140153209,0.546356812972896,0.40102658495105115,0.7776309861507665
2024-05-29,32.18766344269773,51.77116554406881,4.735679989625571,3.5463334374301083,2.2319893328205693,1.9910796532561492,1.7935574379468182,0.5463502709711748,0.401021783113595,0.795159108069464
2024-05-30,32.18901804409037,51.79104636955795,4.735894665954162,3.5402504012850096,2.226178577357674,1.9911699122413065,1.793553211446984,0.5467171638314293,0.40103996210463166,0.7851316921304891
2024-05-31,32.181600037983515,51.738801947255176,4.756251280171029,3.5633662678756584,2.233757630022852,1.9907045803100363,1.7931340620943412,0.5469314431902567,0.4009462399672413,0.7945065111298992
2024-06-03,32.18184771055968,51.74954710290392,4.801096246490073,3.5268800077598508,2.309702590245178,1.9907199009569654,1.793147862220253,0.5469356524253277,0.40094932568665986,0.6991736007520991
2024-06-04,32.15586222858972,51.72725349263426,4.8359252854558905,3.5283897989654913,2.2498212299790983,1.9900523527946827,1.791699971102804,0.5464940250003688,0.400625576050927,0.7738760394267653
2024-06-05,32.16664885558813,51.73113777081362,4.849992441225001,3.528499761330408,2.2224031013721772,1.9913393798006096,1.7923200435678097,0.54599937463071,0.40076422476024937,0.7708950469112867
2024-06-06,32.16741869737552,51.729811606646656,4.850792313372233,3.5295244304283777,2.217556195839004,1.9913870383638104,1.792362939017445,0.5456705431527147,0.40077381621780206,0.7747024195864407
2024-06-07,32.1661204981418,51.70338296444981,4.858571194488825,3.528375083316758,2.248103000184508,1.991317253385964,1.7923001285212519,0.5456514210001489,0.400759771739583,0.7654186847713534
2024-06-11,32.169083410292735,51.73137400896704,4.868929278933005,3.5277796780011377,2.206478580825229,1.9914636372626318,1.7924318824346572,0.5456915324239711,0.40078923202216726,0.7659787588374313
2024-06-12,32.17017381704651,51.72051781040612,4.8839903135685185,3.5252654597797686,2.2028963093805682,1.9915402420544484,1.792500831155904,0.5453705981700799,0.4008046490125189,0.7669399694255669
2024-06-13,32.159011748891764,51.693118188964085,4.894708314318015,3.54055760120583,2.216375854357858,1.9914710550547738,1.7926693948076573,0.5452509052229368,0.4008423399826445,0.7659945971944405
2024-06-14,32.159739418419456,51.70308129911639,4.902952226450901,3.5486349782494884,2.1875286165919863,1.9915902368461869,1.792776679093483,0.5452835363673811,0.4008663288365281,0.7675466800281937
2024-06-17,32.127417420784504,51.7116324894115,4.943591310836042,3.488482680043653,2.231381691813362,1.9927465839720098,1.7926632677299283,0.5452490416363281,0.40084096996306295,0.7659945438096184
2024-06-18,32.128026011710716,51.69076714619681,4.944822465314019,3.4914536759099777,2.2175309039735756,1.9928446103555086,1.7942303984285604,0.5447782839917963,0.4008091037157907,0.7947374004032375
2024-06-19,32.13038206405776,51.68746524511539,4.924389990604178,3.5159728275517055,2.2142040930948963,1.9934665921817893,1.7947903912620122,0.5434091529364803,0.4009341992586261,0.7949854439371626
2024-06-20,32.13067442430654,51.68088767904071,4.924458320956749,3.519881617640387,2.2167340558601496,1.9933557998825975,1.794605136767892,0.5435499598272374,0.4009119162557733,0.7949410894619551
2024-06-21,32.13163749099028,51.68316259752772,4.906140440251295,3.5215290905042114,2.2140920690030117,1.9942722281931997,1.7946603791035391,0.5586158874284857,0.4009242573051712,0.7949655596930848
2024-06-24,32.126573394150896,51.688993238925164,4.907812297170414,3.520510895512245,2.2125137939721973,1.9947669541461723,1.7944900594909046,0.5585628728065182,0.40088620817621334,0.7948902856492754
2024-06-25,32.123551890680744,51.72978235884622,4.906145765387477,3.51515297792317,2.1832344382045195,1.9954092736198699,1.7940682357121942,0.5571493948866925,0.4007919734189512,0.7947136913201633
2024-06-26,32.124795741373845,51.742802751086025,4.896780521703464,3.5260493846169543,2.167715095319279,1.994588696440322,1.79451783181153,0.5571828291796405,0.4008160247710184,0.7947511236979151
2024-06-27,32.12476251425041,51.722341187184085,4.903009917006283,3.523159152424058,2.1836119684512356,1.994549481097234,1.7953373703396165,0.5576847666648476,0.4008081443804624,0.7947354982017709
2024-06-28,32.12508894989474,51.729199015547586,4.904184066343905,3.5226059461372117,2.1770181028335136,1.9932928092479558,1.7953603909973588,0.5576919175604694,0.4008132837304612,0.7947455177067918
2024-07-02,32.13007568720824,51.70173695279174,4.907957907893681,3.5271241590220423,2.1904146840472967,1.9935757016073488,1.7956151923665373,0.5577710663847872,0.4008701680050568,0.7948584806732684
2024-07-03,32.12910192242329,51.71645814321485,4.911281143245559,3.5250884510566722,2.175488719845744,1.993536500886105,1.7955798842462785,0.5577600986407113,0.400862285485372,0.7948428509554182
2024-07-04,32.1280578059676,51.72131656097283,4.91269253369462,3.5171074793529558,2.176325049437863,1.9935194575751103,1.795564533322747,0.5597216656590422,0.40085885839959023,0.7948360556176379
2024-07-05,32.140489961368345,51.72268976315287,4.920047125960949,3.5141533798687017,2.153505162432543,1.994488451104041,1.7979937792880385,0.5604588659849268,0.4010193088402449,0.7951542019993376
2024-07-08,32.1394669433697,51.72007430572317,4.920536266666989,3.5170561822818636,2.1525396722245285,1.9941690137510004,1.7978600031361467,0.562213100918531,0.4009894717959854,0.7950950401320779
2024-07-09,32.14346531074187,51.71498314626616,4.92163559670277,3.511414947715334,2.157632210010731,1.9942679334443645,1.797949185025443,0.5622409892003991,0.4010093626654748,0.7954013182274523
2024-07-10,32.14607104472309,51.72381283148334,4.906408348254078,3.5165936336293044,2.152696926676487,1.9947823429117357,1.7981045056424945,0.5652831915515732,0.40104400492465064,0.7952031702032502
2024-07-11,32.14565252571598,51.72250940204371,4.904916540979866,3.5207576154914446,2.151351535434009,1.9947669873749807,1.798090664102377,0.5656209667859396,0.4010409177477565,0.7952928443239318
2024-07-12,32.13430167944827,51.740416695035606,4.90378171014327,3.516130474138588,2.150616335261012,1.9938750850516849,1.7975179219766528,0.5674929070397983,0.40091317500801665,0.7949540168970916
2024-07-15,32.14569989780902,51.62332711372789,4.905950688901071,3.517892240684746,2.2501581516937144,1.9943264942934735,1.7981562102934125,0.568207629277564,0.40105553697977453,0.795226036339337
2024-07-16,32.14579278826118,51.620842807066595,4.914886665169396,3.5271589610205254,2.2377226605483926,1.9943428705210973,1.7981709756868862,0.5647908752512787,0.4010588302102371,0.7952325662644123
2024-07-17,32.14841660599394,51.595208480068656,4.918294903755227,3.539517763713329,2.245866735200288,1.9947675888636134,1.7983225318588876,0.5648384778119871,0.40109263285852575,0.7936742798755513
2024-07-18,32.14951059238377,51.596982174838814,4.915408785979422,3.540426962594661,2.244329737391134,1.9948460853470462,1.798649936207183,0.5649462509503804,0.40110841633194183,0.7937910579756483
2024-07-19,32.149920100193924,51.597776692508404,4.910608274932797,3.544160017648495,2.2440221072175985,1.9947057082680324,1.7986776327718945,0.5649549502920829,0.4014567823638229,0.793717733802949
2024-07-22,31.47172444439837,52.61856458956397,4.806054736964172,3.468299522651196,2.1978826016191015,1.9525758641077016,1.7619441730017584,0.5530226316975372,0.3929776811069356,0.7769537548892657
2024-07-23,31.46852415050717,52.597562149587986,4.800667267128262,3.4960621993789776,2.200291987143416,1.9525343841492206,1.7617556291558134,0.5527959901207101,0.39293562896674766,0.7768706138616935
2024-07-24,31.456757991711086,52.68509069662992,4.802941018349215,3.526347553189818,2.091365008945019,1.951825100428231,1.7611156483194883,0.5551062150795022,0.39279288994648487,0.7766578774012267
2024-07-25,31.4579850551877,52.68831769594266,4.769228071629723,3.56120554447385,2.0782572796490486,1.952403463774242,1.761184345821332,0.5617405196606888,0.3930593253200213,0.7766186985407473
2024-07-26,31.447350631944186,52.67326763691435,4.753307205155206,3.5907108190617225,2.0920306948071956,1.9515760982995511,1.7605889745758294,0.5618853269481605,0.39292645097292217,0.7763561613208771
2024-07-29,31.440852433952532,52.67560147045097,4.748727663407439,3.612807711788494,2.07780891378221,1.9527623480078786,1.7602251710913126,0.562020197008107,0.3928452576824455,0.7763488328286133
2024-07-30,31.435159995773283,52.66572767203277,4.741807696837413,3.619987216867341,2.09680710519672,1.9523932109458753,1.7598924299624272,0.5594046652281425,0.39277099685680494,0.7760490102992254
2024-07-31,31.4347297800467,52.66428345544062,4.736916779385596,3.6295758078268605,2.0936948003406597,1.9522932383292828,1.7598777098098988,0.5598181979486836,0.39276771162818297,0.7760425192435184
2024-08-01,31.433599232702115,52.665818601733875,4.729386155168289,3.6415729739123193,2.0898557307465424,1.9518884669343952,1.7598144159598945,0.559296228129991,0.3927535857713193,0.776014608941265
2024-08-02,31.431548679933407,52.659706693246356,4.725565013502673,3.640331811456575,2.1046901989227442,1.9521793060032027,1.7580269379168025,0.5592597427621963,0.3927279647170212,0.7759636515390187
2024-08-05,31.45905910960196,52.685228896825954,4.7348514253573395,3.6434359901226836,2.0252674759176212,1.953664429751028,1.7593643599183515,0.5596852005685692,0.39302673318825887,0.7864163787482339
2024-08-06,31.458252954325012,52.6841809051376,4.734420502871202,3.6467935395390247,2.0338327931168183,1.9536247613725939,1.7593286367254786,0.5600086195964292,0.39301875293691707,0.7765385343789191
2024-08-07,31.440926001745602,52.71151572439447,4.73224366098094,3.644794612109551,2.337682528364678,1.9525539154143383,1.7583642908607398,0.5612910090713092,0.392803326437713,0.467824930620667
2024-08-08,31.437713841026216,52.76735264637242,4.736725896104029,3.652745679733281,2.261067976653636,1.952332679256102,1.758165057560487,0.5610601305104151,0.3927588194470494,0.48007727333635764
2024-08-09,31.437623913597733,52.76857507785591,4.736712346722499,3.651229707300183,2.0708402531248495,1.9523270946179103,1.7581600283378382,0.5610585256006237,0.3927576959623448,0.670715356880111
2024-08-12,29.7374570587765,55.32284106880695,4.481113646784403,3.460107421184502,1.9123186310214344,1.8467489070711842,1.6622908605223863,0.5275528486865656,0.3715180964100742,0.6780514607360034
2024-08-13,29.711223792739645,55.14182468276112,4.475073923617454,3.4670519022444273,2.0646093295562062,1.845139410773565,1.6608421248684309,0.5266187818684992,0.37119430739989473,0.7364217441707649
2024-08-14,29.701153060308478,55.2026851426888,4.471075978895383,3.480453701210114,2.002649930397248,1.850990685495444,1.6602968453074092,0.5264458849664376,0.37107243870090034,0.7331763320297832
2024-08-15,29.7078416856769,55.18876279599847,4.472015712168229,3.487253808318674,2.563105465846847,1.8514124497923383,1.6606751583573258,0.5265658402316185,0.37115699077748937,0.17121009283210328
2024-08-16,29.70472112137458,55.19856935570313,4.470324804171101,3.4864645134008927,2.216773405984947,1.8512031983057515,1.6604874644992322,0.5261902012971358,0.37111504164179787,0.5141508936214374
2024-08-19,29.704826059548452,55.24162727548488,4.470735754283728,3.485765546119573,2.056639607354568,1.8508936118701684,1.660493330520379,0.5261920601746728,0.3711163526837231,0.6317104019598534
2024-08-20,29.73178566598374,55.28908591626502,4.472218607437254,3.4754302482976467,1.971802892663523,1.8525091350222633,1.6620136323437051,0.5269902427258204,0.37145613656438126,0.6467075226966439
2024-08-21,29.73242069267413,55.196447568807606,4.471997704975713,3.475425372716391,1.9721160232196702,1.8525487018601972,1.6620491304812266,0.5270014984530568,0.3714640703145998,0.7385292364974108
2024-08-22,29.73374941447009,55.22480389232415,4.471358878492503,3.479420005532992,1.9441603204214915,1.8522953417264225,1.662105717647523,0.526544791324548,0.37147671741313293,0.7340849206471447
2024-08-23,29.733385938154704,55.224579502319294,4.468820342734708,3.4827370435279796,1.9440781362755093,1.852292411092645,1.6621030879247958,0.5265439582446844,0.3714761296762904,0.7339834500493908
2024-08-26,29.733687507732533,55.22602121598771,4.465930818624217,3.481087540068047,1.9467490199962898,1.8523407677358474,1.6621464794139076,0.5265577043995391,0.3714858275720186,0.7339931184698903
2024-08-27,29.72684167406772,55.23415253442765,4.4647247090718025,3.480253266640285,1.9486203950820333,1.8519389245338154,1.661785896590721,0.526443473995676,0.37140523815938936,0.7338338874309083
2024-08-28,29.774921359554302,55.184291641881345,4.464584895654618,3.482526501386787,1.9508330566601058,1.8516166842077777,1.6618516170638693,0.5246450812804869,0.37086625314457217,0.7338629091661351
2024-08-29,29.740280179094537,55.14474899548021,4.465421874010408,3.4770962603011784,2.028547893724497,1.8520370841666256,1.6620159409912878,0.5246969581986013,0.37090292440850314,0.7342518896241499
2024-08-30,29.73985775215392,55.133648236042134,4.464883820460731,3.4946696210391752,2.023096818768973,1.852280898908384,1.6620217757453717,0.5246988002252897,0.3709042265183685,0.7339380501376545
2024-09-02,29.72744212195697,55.12820526002796,4.467765688673467,3.4998170191037272,2.0316380452966474,1.8520327098439908,1.6617990797008537,0.5266058377181996,0.37085452867123675,0.7338397090069471
2024-09-03,29.738077184003824,55.09206239065143,4.479256619321411,3.5040845492760946,2.0369922054700558,1.8525326251110439,1.6638299465481812,0.5281720541637624,0.37095463264874917,0.7340377928054418
2024-09-04,29.731086329494133,55.069652077248456,4.474929201043681,3.512868858625753,2.069499131563956,1.8518795476215884,1.6572078277475402,0.5280535103167054,0.37087137495101385,0.7339521413871785
2024-09-05,29.73191797531199,55.06764471823824,4.4752797673157,3.4965842220331314,2.0926485076480454,1.8514518262227906,1.651633724854054,0.5280668762875961,0.3708807623632835,0.7338916197251651
2024-09-09,29.75653385990485,55.09219933824502,4.4779210339805875,3.502491544041801,2.031954022160628,1.8530849164638117,1.6526669238737988,0.5276848758050865,0.37111277121267283,0.7343507143117486
2024-09-10,29.771093778461598,55.11071251636429,4.479472167590867,3.504610192979775,1.992029301109598,1.8531862489961783,1.653180959896905,0.5299075120662743,0.371228199996466,0.7345791225380505
2024-09-11,29.762725929674378,55.11205391792933,4.481665510671335,3.5144542556653104,1.986467754932085,1.8534003569772786,1.6534682261340357,0.5299234552844896,0.3712393690628888,0.7346012236688712
2024-09-12,29.779662348847097,55.041321990352046,4.483970480504432,3.5207882702222255,2.026476746084724,1.854484630875874,1.6560199778598967,0.5307088029840845,0.37145655104221165,0.7351102012274127
2024-09-13,29.744892192658845,54.96662054046257,4.481485099686385,3.5245581775105284,2.1478067693901486,1.845063989726234,1.6541084429691624,0.5302544699826687,0.37102778075731047,0.7341825368561437
2024-09-16,29.73209702842065,54.93876342802055,4.476714120405849,3.526034278485643,2.1948953537364524,1.8437509690998075,1.6523203233172683,0.5306690289909861,0.37087508468220837,0.7338803848405787
2024-09-17,29.737353232212687,54.9481936058421,4.477406872013781,3.5296317270941757,2.0493015700180086,1.844101447414828,1.6526344126126753,0.5276053790875503,0.370945584265363,0.8628261694388258
2024-09-19,29.731562137852634,55.10247479918442,4.476546916288003,3.528953806346661,2.0321297184412166,1.8436697430458906,1.6523169984338055,0.527504044256996,0.37087433838839456,0.7339674977619836
2024-09-23,29.7439078051296,55.07428301766325,4.473143549113522,3.5307338028832733,2.0528786875954252,1.8400738175876503,1.6525207506752058,0.5275690923872682,0.370920072032602,0.7339694049322039
2024-09-24,29.73521096132622,55.0861823188158,4.473097484887666,3.531642500533226,2.0500558739772026,1.8395994014136836,1.6520946902832567,0.5274330721320364,0.37082443973799556,0.7338592568929093
2024-09-25,29.74902653991914,55.08867668744958,4.477340177012215,3.5374825005511203,2.022425912525922,1.8400234177274464,1.6521897197876767,0.5276907597507196,0.3710056131832619,0.7341386720929239
2024-09-26,29.742014556834146,55.074487710904975,4.477491879010217,3.539479560387224,2.0393172582287726,1.8396631122389275,1.6518661950877307,0.5307518466426295,0.3709329644563961,0.7339949162089822
2024-09-27,29.721791351431605,55.02260622516025,4.5578268720424555,3.559989390871094,2.1944081997146774,1.8300965573199601,1.6492671539517445,0.5183283833736985,0.3707044118307805,0.5749814543037357
2024-09-30,29.712569240250343,54.98587516829523,4.612566157775536,3.5070522294723507,2.0813762502340807,1.8291932270175755,1.6490229937458518,0.5150896501125175,0.3706495321435807,0.7366055509529409
2024-10-02,29.724167525142004,54.99181542961244,4.630691117643703,3.5113154737120698,2.073176064382223,1.8297771073341038,1.6489723962345815,0.5134228260847937,0.3708159191229792,0.7058461407311073
2024-10-03,29.71353402391329,54.93945789490249,4.748037993322381,3.5083195102588025,2.0778522906400627,1.8285654734415002,1.6479126715548793,0.5077612432545188,0.3706664981117527,0.6578924006003254
2024-10-04,29.71942423895957,54.95436671200778,4.750167179215882,3.5098927631311767,2.0798027390124667,1.8301763564556706,1.6309357068348258,0.5079889411115968,0.3708327179019235,0.6464126453691066
2024-10-07,29.72111238494631,54.94804473443363,4.750058232719691,3.509812262697377,2.0796759508865885,1.830213468048795,1.6311355625351902,0.5127225241458143,0.3708242127433124,0.6464006668432928
2024-10-08,29.72198636192585,54.93060143099581,4.749274904309674,3.5092334622859935,2.1012009602889785,1.8299907231584045,1.6308665732377703,0.509870374835397,0.37076306041070245,0.6462121485514233
2024-10-09,29.739087894839393,54.94989875134372,4.75031406203026,3.5100012946644403,2.0996043315271464,1.8342136232138995,1.6312234124658573,0.5084001064039978,0.37084418464640095,0.6064123388648878
