date,KINGSWAY FINANCIAL SERVICES GROUP LTD,THE HONGKONG AND SHANGHAI BANKING,UOB KAY HIAN (HONG KONG) LTD,CHEONG LEE SECURITIES LTD,HANG SENG SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,CITIBANK N.A.,GLORY SUN SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD
2024-07-17,0.0,5.368519611634676,1.6782348511062712,84.39821693907875,2.4944533778420075,1.5622137637647824,1.4451749475869649,0.0,1.6141179344175538,1.4390685745689917
2024-07-19,0.0,5.364697746318444,1.6770401106500692,84.40932389553332,2.4926775689528924,1.5611016190708649,1.4441461231795623,0.0,1.6129688389878776,1.4380440973069726
2024-07-22,0.0,5.352553142481413,1.6833906470856235,84.21823805112271,2.4870346449709846,1.557567596911653,1.6672568850068645,0.0,1.6093173998057861,1.424641632614958
2024-07-24,0.0,5.353096322245236,1.6835614784085018,84.22678455994503,2.4872870304877863,1.5577256596486135,1.667426079067516,0.0,1.6094807141385676,1.4146381560587409
2024-07-25,0.0,5.353639612264554,1.6837323444069943,84.23533280355137,2.4875394672342033,1.557883754469401,1.6675953074714482,0.0,1.609644061621153,1.40463264898088
2024-07-29,0.0,5.353639612264554,1.6837323444069943,84.23533280355137,2.4875394672342033,1.557883754469401,1.6675953074714482,0.0,1.609644061621153,1.40463264898088
2024-07-30,0.0,5.353096322245236,1.6835614784085018,84.22678455994503,2.497435080387777,1.5577256596486135,1.667426079067516,0.0,1.6094807141385676,1.40449010615875
2024-07-31,0.0,5.379074636314504,1.7292427260356371,84.14969399833691,2.5048065619621562,1.541967469066504,1.672347688728167,0.0,1.6142312910491587,1.4086356285069581
2024-08-02,0.0,5.384320492652614,1.7378288426710704,84.14386253560312,2.502514208199827,1.5405562882660455,1.6708171863035903,0.0,1.6127539757029359,1.4073464706007965
2024-08-08,0.0,5.385963538196602,1.7383591476445692,84.16953935008357,2.4727624856196297,1.5410263947814642,1.6713270424194218,0.0,1.613246113612807,1.4077759276419448
2024-08-09,0.0,5.39144760622781,1.7401291707352835,84.15342054004078,2.475280289091559,1.5425954907337358,1.6730288124254793,0.0,1.6148887447549207,1.4092093459904227
2024-08-12,0.0,5.381813442008287,1.7403063713135596,84.16199003880813,2.475532351470605,1.5427525760913063,1.673199180049918,0.0,1.6150531918685227,1.409352848389682
2024-08-13,0.0,5.3797059060158,1.7338285480344342,84.1688468945374,2.475734038338743,1.5454242711555088,1.6733354991338496,0.0,1.6177307774171505,1.4053940653671184
2024-08-14,0.0,5.379098360655737,1.7339609881693447,84.17527621158297,2.4759231496268295,1.5455423198513836,1.6637877652120066,0.0,1.620909787178568,1.4055014177231693
2024-08-19,0.0,5.38397141856164,1.7338903509129275,84.16981024466949,2.475822286678019,1.5449701394037658,1.6652476433349355,0.0,1.6208437553467987,1.405444161092417
2024-08-20,0.0,5.386063147860342,1.7339080096874788,84.16913979830653,2.475847501644794,1.54498587412388,1.6637369307638568,0.0,1.6208602628003659,1.4054584748127583
2024-08-21,0.0,5.389445867853984,1.733030803668223,84.12655756461584,2.474594939041087,1.5452221791297285,1.7063609610508326,0.0,1.6200402490678278,1.4047474355724805
2024-08-22,0.0,5.414589318589123,1.7331163630405557,84.106010138171,2.4739905335006407,1.5433182410751631,1.7059441922283523,0.0,1.6186268792812708,1.4044043341138972
2024-08-23,0.0,5.414010794441595,1.7425981553390153,84.09702379498701,2.473726198907531,1.544170920132529,1.7057619198801703,0.0,1.6184539363893164,1.404254279922827
2024-08-26,0.0,5.413928158226515,1.745115457449201,84.09574018843176,2.4736884414338234,1.5441473508333308,1.7057358841528252,0.0,1.6174116732451924,1.4042328462273455
2024-08-27,0.0,5.41340485410617,1.7546126625140663,84.08761159010946,2.4734493375307016,1.5439980953117403,1.7055710096679209,0.0,1.6172553360777668,1.4040971146821755
2024-08-28,0.0,5.415730199833879,1.7553663621113662,84.12373169818082,2.474511815768473,1.5446613247341248,1.663348316802658,0.0,1.6179500333870784,1.4047002491816094
2024-08-29,0.0,5.415923149979489,1.7554289018211873,84.12672883535002,2.474599976994669,1.5467522274962566,1.662898610620523,0.0,1.6129180022822103,1.4047502954556328
2024-08-30,0.0,5.4163642305159,1.762697991756091,84.13358023660771,2.464621332972276,1.54178810771851,1.6630340394644818,0.0,1.6130493606338585,1.4048647003311612
2024-09-03,0.0,5.411769976104931,1.7659138413233002,84.13314450764653,2.464847166240248,1.5419293817723483,1.6642045344635723,0.0,1.613197164356742,1.4049934280923346
2024-09-04,0.0,5.411274141021948,1.7657520454524633,84.12543609341739,2.464621332972276,1.54178810771851,1.6665971021102493,0.0,1.6171214322290215,1.407409745078138
2024-09-09,0.0,5.407009716428533,1.7762034554768054,84.12810250155017,2.4599068778629762,1.5420235788590553,1.6617607679470874,0.0,1.6173684087273748,1.4076246931479985
2024-09-10,0.0,5.40475349622059,1.801923748245656,84.09299778843248,2.4588804155670743,1.5413801280531183,1.6763335813247218,0.0,1.616693518265024,1.407037323891341
2024-09-17,0.0,5.404808503578949,1.8009243286099146,84.09385365238039,2.458905441040719,1.541395815586163,1.6763506423585137,0.0,1.616709972306781,1.407051644138574
2024-09-19,0.0,5.40475349622059,1.8009059997292787,84.09299778843248,2.4588804155670743,1.5413801280531183,1.6763335813247218,0.0,1.616693518265024,1.4080550724077183
2024-09-20,0.0,5.414379933669903,1.8007227314404457,84.08444010701555,2.4586301888443725,1.5412232702834447,1.6761629900850852,0.0,1.6165289962662606,1.4079117823949459
2024-09-24,0.0,5.437976160842899,1.8061976911682494,84.05577840438426,2.46471257941965,1.5358546309256138,1.6823499647023776,0.0,1.6144071427697002,1.4027234257872594
2024-09-26,0.0,5.438142594515847,1.8062529713141933,84.0598812902594,2.4647880139480884,1.5323309590024954,1.6824014543881591,0.0,1.6144565530102857,1.4017461635615371
2024-09-27,0.0,5.462213607612702,1.807128691446938,84.14299435253146,2.4608795679630426,1.4856118669308207,1.683217127966758,0.0,1.5907427651059323,1.367212020442346
2024-09-30,0.0,5.462037765739723,1.8072393691351485,84.14661656821525,2.461030284656788,1.4877443549926457,1.683320216684989,0.0,1.5939024427588446,1.3581089978166139
2024-10-02,0.0,5.4621492756093755,1.8225878399552493,84.15496947382282,2.4610805276572982,1.4729735385356622,1.6833545823972007,0.0,1.5857688095046094,1.3571159525177843
2024-10-03,0.0,5.473337000594994,1.8222344237483428,84.1636551236374,2.4606033019642983,1.4553381620079175,1.6830281647736725,0.0,1.5854613146418655,1.3563425086315024
2024-10-04,0.0,5.469577515954635,1.8322064234881617,84.16261380496874,2.456207664347539,1.4551525256998712,1.6828134853658188,0.0,1.5852590804170759,1.356169499758155
2024-10-07,0.0,5.488829410407646,1.8660182559466572,84.19948020979436,2.394791481647078,1.445959988812057,1.6833975415107398,0.0,1.5720285088390875,1.3494946030423856
2024-10-08,0.0,5.480579530183523,1.8835343662052373,84.25816623709761,2.36552310073973,1.437286321731565,1.6839991994085428,0.0,1.5419554854811106,1.3489557591526802
2024-10-09,0.0,5.49446619273447,1.8847950330107364,84.29821146286459,2.3568879065542228,1.4418247717962316,1.6851263154990543,0.0,1.488829689941254,1.3498586275994486
2024-10-10,0.0,5.4943258338561645,1.9021178240139949,84.26233796490253,2.3568276986775603,1.4612025185817956,1.6850832681071601,0.0,1.488791657044529,1.3493132348162664
2024-10-14,0.0,5.492950696247079,1.9103250515123749,84.19885360065625,2.356237824231707,1.5354109906005877,1.6846615200262336,0.0,1.4746279207797395,1.3469323959460247
2024-10-15,0.0,5.492698194774735,1.9102372371636145,84.15616546944847,2.3561295120416452,1.5807979275458253,1.684584079040918,0.0,1.474560134676833,1.3448274453079672
2024-10-16,0.0,5.493287400991591,1.910442149870611,84.21065536338756,2.341057853705083,1.5605349646670363,1.6847647857495318,0.0,1.4542857755833234,1.3449717060452724
2024-10-17,0.0,5.492361562253574,1.9101201639230396,84.17705486028544,2.339131109830888,1.5858083179093683,1.6844808354681735,0.0,1.4662981258350392,1.344745024494482
2024-10-18,0.0,5.492137163495521,1.9100421230679974,84.17770133069673,2.3390355410832697,1.5857435273064526,1.6844120134499652,0.0,1.4662382180021982,1.344690082897871
2024-10-21,0.0,5.48908155629805,1.9089794514185146,84.17680620591865,2.3428384176499955,1.584861282527938,1.6834748734407874,0.0,1.4700162620548989,1.3439419506911627
2024-10-22,0.0,5.489025521875967,1.9089599639033026,84.17645731739063,2.342814501154053,1.580251349798028,1.6834576879534418,0.0,1.475105426652552,1.3439282312720309
2024-10-23,0.0,5.495543229803138,1.9090963848656641,84.19472374762766,2.3419610197229055,1.5824060944073686,1.6835779937336717,0.0,1.4854199144275622,1.3072716154120227
2024-10-24,0.0,5.495038336645873,1.9089209900664654,84.19515501561334,2.3417458562633535,1.5817503070096193,1.6834233180313412,0.0,1.4903875109609837,1.3035786654090247
2024-10-25,0.0,5.491450659065893,1.9076746669985545,84.15701692729719,2.346337825720147,1.6847725735551404,1.6823242210413456,0.0,1.4552395253868653,1.2751836009348627
2024-10-28,0.0,5.486279206053966,1.9058781562922007,84.07776390552144,2.344128213621423,1.8182281448263564,1.6633118454913751,0.0,1.44724437536627,1.2571661528269675
2024-10-29,0.0,5.445428510278336,1.905849020067469,84.07647856174646,2.3440923776230904,1.8197291044547945,1.7040532414720901,0.0,1.4472222505325167,1.257146933825253
2024-10-30,0.0,5.4445684239487635,1.9055479979008403,84.07746511165797,2.3376080787083033,1.82097019906353,1.7037840922407514,0.0,1.4531077246024589,1.2569483718773724
2024-10-31,0.0,5.442263508866666,1.9052761886325313,84.0817740464704,2.3372746399588378,1.8202010219208649,1.703541062777322,0.0,1.4529004518663047,1.2567690795070734
2024-11-01,0.0,5.442041720791625,1.905198543083467,84.0875168742518,2.3371793892157613,1.8150327296808537,1.7034716385216881,0.0,1.4528412419449328,1.2567178625098698
2024-11-04,0.0,5.445140906079601,1.9059267186464863,84.1272995974112,2.322784487591092,1.8034958976711004,1.7041227131427406,0.0005096060745044081,1.4335218875809,1.2571981858023746
2024-11-05,0.0,5.470915538887984,1.9056742214250775,84.1161544105658,2.3224767650415785,1.8124286646013372,1.6840249470079898,0.000509538561878363,1.4307842817544432,1.2570316321539214
2024-11-06,0.0,5.470246586509068,1.9054412064397799,84.10586916649684,2.322192785816181,1.8213776238027308,1.6838190340330141,0.0010189525168127164,1.4331567148970858,1.2568779294884858
2024-11-07,0.0,5.46915988773374,1.9177970547934737,84.09476413388414,2.321731467662325,1.8225439208634926,1.6834845328266748,0.0010187500955078214,1.4328720093317509,1.2566282428088977
2024-11-08,0.0,5.468853461009525,1.9029185554933021,84.1094076300107,2.3216013854225026,1.8234605001782713,1.683390210360108,0.0010186930168593696,1.4327917282127032,1.2565578362960323
2024-11-11,0.0,5.462657831337574,1.8901560104516306,84.14836018397315,2.3215659109777778,1.808661814366408,1.6833644878853784,0.0010186774510652819,1.4276764476679926,1.2565386358890251
2024-11-12,0.0,5.462796952039444,1.8876573896744224,84.15050323947679,2.321625035654619,1.8087078766146447,1.6834073591133207,0.0010187033943197098,1.4277128071390734,1.256570636893362
2024-11-13,0.0,5.462463074258938,1.8875420189467251,84.14536008964042,2.3214831414892534,1.8121625751247836,1.685851074666395,0.0010186411327289396,1.427625547519609,1.256493837221147
2024-11-14,0.0,5.462602185040874,1.8875900883693686,84.14750299233454,2.3215422619502384,1.8081340565869561,1.6874220083021367,0.0010186670741334962,1.4276619043980951,1.2565258359436677
2024-11-15,0.0,5.462101419382439,1.8874170499050178,84.13978905338854,2.3213294423818325,1.8166261783624391,1.6877766064180326,0.0010185736912601284,1.42753102830107,1.2564106481693684
2024-11-18,0.0,23.90242144133031,1.4842642358802656,67.90168451575178,1.8254928189806396,1.4229872720136492,1.3276675504433568,0.0008010060636159014,1.1466401800661632,0.9880409794702146
2024-11-19,0.0,23.898763988240663,1.4843355735879586,67.89693760663906,1.8255805570463886,1.427861931959275,1.329333450819869,0.0024031336863269705,1.1466952906590193,0.9880884673614393
2024-11-20,0.0,23.895907266624477,1.4844069181533435,67.89619565652762,1.8256683035463948,1.427930562119986,1.3326016774679368,0.0024032491929088127,1.146750406549655,0.9881359598176734
2024-11-21,0.0,23.893886837193282,1.4844307011992406,67.89728348380585,1.8256975542542198,1.4303567280039093,1.332623028302718,0.0008010958991900921,1.1467687796906167,0.9881517916509786
2024-11-22,0.0,23.893808854335642,1.4916106912117535,67.89592370515454,1.8256609910158892,1.4303280822548796,1.3269887808766216,0.0008010798556454099,1.1467458133564046,0.9881320019386133
2024-11-25,0.0,23.89345083116363,1.4916883637091929,67.89545363508913,1.8257560584818744,1.4304025635890247,1.327458441818546,0.0008011215701982776,1.1468055277388345,0.9881834568395755
2024-11-26,0.0,23.894365379146254,1.4996815580025076,67.88662663777323,1.8257341189571126,1.4303853749003619,1.3274424901763648,0.0008011119433774078,1.1467917469447593,0.9881715821560326
2024-11-27,0.0,23.899902658660373,1.499777677187276,67.87936083192795,1.8258511358492533,1.4312782159695878,1.3279281516762338,0.0008011632890957671,1.1468652483405906,0.9882349170996287
2024-11-28,0.0,23.894159721582557,1.5334585517647388,67.86625389972647,1.8254123998285923,1.4173177891604625,1.328009547571657,0.0008009707765812163,1.1465896666760114,0.9879974529129304
2024-11-29,0.0,23.894159721582557,1.5334585517647388,67.86625389972647,1.8254123998285923,1.4181187599370437,1.328009547571657,0.0008009707765812163,1.14578869589943,0.9879974529129304
2024-12-02,0.0,24.31841899295591,1.5608694234281242,67.28574223845551,1.8580420036524916,1.4442831985390032,1.3558244195147404,0.0008152882859379076,1.1703463344638665,1.0056581007044092
2024-12-03,0.0,24.316380772241065,1.5608694234281242,67.28574223845551,1.8580420036524916,1.446729063396817,1.3546014870858336,0.0008152882859379076,1.1711616227498045,1.0056581007044092
2024-12-04,0.0,24.319058217363303,1.5608057980939336,67.28299948638931,1.8579662647459256,1.4483006008429737,1.3533233872216923,0.0008152550525431881,1.1711138829782899,1.0056171073120226
2024-12-05,0.0,24.319939341809718,1.560888512039917,67.28411921291107,1.8580647265285823,1.4483773526450314,1.3533951057645663,0.0008152982564846784,1.1687300506707865,1.005670399373851
2024-12-06,0.0,24.324412479410277,1.5611494365347294,67.28639692091916,1.8583753282124045,1.4486194693151981,1.3536213448146517,0.0008154345450690673,1.1607710749058173,1.0058385113426944
2024-12-09,0.0,24.326197757390418,1.5612640163098879,67.28073394495414,1.8585117227319061,1.4552497451580022,1.3537206931702346,0.0008154943934760449,1.1575942915392456,1.0059123343527014
2024-12-10,0.0,24.32554763574679,1.5613531455414376,67.28212823565872,1.8586178212008024,1.4553328222610058,1.352574662773818,0.0008155409483110147,1.1576603761274853,1.0059697597416366
2024-12-11,0.0,24.326616833253812,1.5614741229196996,67.2722527394104,1.8587618313575323,1.4636016263146518,1.3526794634955979,0.0008156041383753981,1.1577500744238776,1.0060477046860536
2024-12-12,0.0,24.328303425774877,1.5615823817292005,67.26712887438825,1.8588907014681892,1.4645187601957586,1.3539967373572592,0.0008156606851549756,1.1586460032626427,1.0061174551386622
2024-12-13,0.0,24.331677312514785,1.5601673967842198,67.2609578815986,1.859148495305222,1.4671691833288467,1.3550002855208307,0.0008157738022401148,1.1588066860820831,1.0062569850631817
2024-12-16,0.0,23.90633516078356,1.5184668654419544,67.84849796415632,1.826648712769709,1.4415215927671443,1.3305120066685903,0.0008015132570292712,1.13854958161008,0.9886666025456061
2024-12-17,0.0,23.913618652085372,1.5141189487356286,67.86516043166621,1.8272052338726488,1.4203133268123729,1.3309173708769624,0.0008017574523355195,1.1388964610426053,0.9889678174558633
2024-12-18,0.0,23.91567520764519,1.5140461148702817,67.85788731039348,1.827117339576051,1.4218484430619247,1.3308533495815027,0.0008017188852900619,1.1428502709809834,0.9889202450052913
2024-12-19,0.0,23.912050028060612,1.514070392046821,67.85897538683557,1.8271466367353484,1.4226729736230257,1.3324781528100698,0.0008017317405596087,1.1428685961677223,0.9889361019802774
2024-12-20,0.0,23.87628287363695,1.5350384862091084,67.87243425272611,1.8272931366260423,1.4235888389993587,1.3325849903784477,0.0008017960230917256,1.1429602309172546,0.9890153944836434
2024-12-23,0.0,23.856805431352186,1.5366909013622492,67.89230331198594,1.8278280606495647,1.4232035513921248,1.3337771236771505,0.0008020307418383347,1.1392846687813545,0.9893049200575857
2024-12-27,0.0,23.84626489790026,1.5367093886848142,67.90114050143565,1.8278500505285444,1.423220673393112,1.3353972506055405,0.0008020403907540784,1.1392983750661683,0.9893168219951556
2024-12-30,0.0,23.833033211279243,1.5368388123989845,67.91568241338237,1.8280039944975395,1.4233405389363245,1.333905503663628,0.0012031619094981611,1.138592220355093,0.9894001435773212
2025-01-02,0.0,23.831848789036965,1.5368141585822166,67.91459291669841,1.8295788599822738,1.424119800920003,1.3338841052829993,0.0012031426084933847,1.1385739551709064,0.9893842717177267
2025-01-03,0.0,23.635336431345088,1.5246037303456619,67.37499204277803,1.815042332420905,1.404449678528232,1.3232860143866574,0.8112387803170158,1.129527659303584,0.9815233305748298
2025-01-06,0.0,23.635148361223173,1.524591598831889,67.37445592927678,1.8150278898410956,1.405234218965092,1.323275484789891,0.8112323251613315,1.1295186714727905,0.981515520437962
2025-01-07,0.0,23.631618106367146,1.5246461921643053,67.37686850722336,1.8150928832603237,1.4060802826483965,1.3233228692950103,0.8112613741709339,1.1295591178378033,0.9815506670327091
2025-01-08,0.0,23.63559682816298,1.5246461921643053,67.37686850722336,1.8150928832603237,1.4060802826483965,1.3193441474991745,0.8112613741709339,1.1295591178378033,0.9815506670327091
2025-01-09,0.0,23.635198955983398,1.5246461921643053,67.37686850722336,1.8150928832603237,1.4060802826483965,1.3189462753195906,0.8112613741709339,1.1303548621969706,0.9815506670327091
2025-01-10,0.0,23.63566915474353,1.5246765234828832,67.378208902965,1.8151289927267518,1.4080976556904812,1.3149937134945011,0.8112775134085592,1.1303773494819602,0.9815701940063343
2025-01-13,0.0,23.638758141589047,1.5246704571226222,67.37794081955016,1.8151217707185288,1.4084899316842596,1.3118054533228825,0.8112742855096624,1.1303728519533847,0.9815662885494544
2025-01-14,0.0,23.638852195502363,1.5246765234828832,67.378208902965,1.8151289927267518,1.409291295975045,1.3106170324511006,0.8112775134085592,1.1303773494819602,0.9815701940063343
2025-01-16,0.0,23.638548368486177,1.524682589891418,67.37847698851316,1.815136214792445,1.4100926666427938,1.3106222471561406,0.8112807413331424,1.1295860836904321,0.9815740994942923
2025-01-17,0.0,23.63826621149546,1.5246643908106345,67.3776727382686,1.8151145487677753,1.4096779584139034,1.3106066031655088,0.8112710576364519,1.131164108318015,0.9815623831236522
2025-01-20,0.0,23.637795964812465,1.524634059974775,67.37633236385918,1.815078439876024,1.4092520460414022,1.3085911856098735,0.8112549186556801,1.1355181647098143,0.9815428564607961
2025-01-21,0.0,23.637701917721017,1.524627993952415,67.37606429537678,1.8150712182700726,1.4084507042253522,1.3085859791517467,0.81125169093658,1.136707249144585,0.9815389512214531
2025-01-22,0.0,23.631900180636126,1.5246643908106345,67.3776727382686,1.8151145487677753,1.408484327627778,1.3086172185219669,0.8112710576364519,1.1407131546070168,0.9815623831236522
2025-01-23,0.0,23.634475514458963,1.5246765234828832,67.37502586220616,1.8151289927267518,1.4084955357853357,1.3094233921665368,0.8112775134085592,1.1399264717584707,0.9815701940063343
