date,HEAD & SHOULDERS SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,BNP PARIBAS,STANDARD CHARTERED BANK (HONG KONG) LTD,THE BANK OF EAST ASIA LTD,INTERACTIVE BROKERS HONG KONG LTD,BRIGHT SMART SECURITIES INTERNATIONAL,EVERBRIGHT SECURITIES INVESTMENT
2024-03-01,0.0,20.89543515109007,19.02507452218131,18.043135192004208,11.081886726284413,10.187620550587411,0.0,14.395931965632123,6.370915892220469,0.0
2024-03-04,0.0,21.219554932538987,19.035103089772793,18.030488873313473,10.846329069563694,10.168798551486478,0.0,14.193096197652006,6.506629285672566,0.0
2024-03-05,0.0,21.81286549707602,18.76608187134503,18.052631578947366,10.824561403508772,10.181286549707602,0.0,13.84795321637427,6.514619883040935,0.0
2024-03-06,0.0,21.639344262295083,18.82903981264637,18.114754098360656,10.837236533957846,10.19320843091335,0.0,13.864168618266978,6.522248243559719,0.0
2024-03-07,0.0,21.956915173098253,18.775176601085878,18.10380057212914,10.806235039990659,10.164049273162473,0.0,13.690232938291786,6.503590402241811,0.0
2024-03-08,0.0,21.955053563111317,18.723800652072658,18.461807172799254,10.776665114112715,9.932463903120633,0.0,13.47228691197019,6.677922682813228,0.0
2024-03-11,87.65697651952345,2.759011881079292,2.291516635222285,2.2857716859644417,1.3292376345335162,1.2251104292351047,0.0,1.6286931145986032,0.8236820998432972,0.0
2024-03-12,87.69161165985201,2.752918001485268,2.2924220623015374,2.2866748430917556,1.3297628446631606,1.2255944964858736,0.0,1.5970085379179937,0.8240075542024016,0.0
2024-03-13,87.71996986649629,2.773930027816266,2.2248931000308705,2.341311925032486,1.357500990296613,1.2195231236280322,0.0,1.568779598632878,0.7940913680665737,0.0
2024-03-14,87.70799416459172,2.7814552282028093,2.224589353271996,2.367578139221973,1.357315661605556,1.2193566319452769,0.0,1.5455722541628114,0.7961385669978591,0.0
2024-03-15,87.7142967579605,2.7787807473221466,2.2247492096481425,2.367748270604208,1.3581317849596217,1.213695547511535,0.0,1.5234070815420098,0.8191906004518353,0.0
2024-03-18,87.73194883918643,2.8548069137472343,2.1339178567259665,2.6952482191722376,1.3691860953394968,1.19381527787869,0.0,1.159316100673285,0.8617606972766703,0.0
2024-03-19,87.43407896551419,2.860872633628019,2.1460126215196658,2.6101702245719833,1.391040223962347,1.0794529441355596,0.0,1.035042803102776,0.8803236020853369,0.5630059814801259
2024-03-20,87.4572576104107,2.874527731465345,2.1594782110260593,2.6108621768344262,1.331224457891977,1.08117207048385,0.0,1.041765533786294,0.8805569745690202,0.5631552335323433
2024-03-21,87.47606012990342,2.8930616419993087,2.1484762949501928,2.5813247546399585,1.339393660861211,1.0814045127017482,0.0,1.0369730482965074,0.8800296498328342,0.5632763068148271
2024-03-22,87.4973794279335,2.9511116210983706,2.141114989609141,2.516007235864776,1.3289679245849841,1.0831016904249788,0.0,1.0379425861915086,0.880960938141826,0.5634135861509156
2024-03-25,87.50490636733842,2.932009922982551,2.1377148142625835,2.5334286229389575,1.3290822487065157,1.0817611182837823,0.0,1.0365981292500657,0.8810367225783754,0.5634620536587495
2024-03-26,87.46540437635163,2.971529643358474,2.136749794187357,2.535867713490629,1.328482266406224,1.0812727831752922,0.0,1.038279829569913,0.8792059012300091,0.5632076922304704
2024-03-27,87.47856774336724,2.9863099938981668,2.119154944074125,2.53839932766674,1.3286822003089036,1.0814355125491562,0.0,1.0241029472715335,0.8800548770115068,0.5632924538526419
2024-03-28,87.4077829554056,3.139282315809037,2.1460832802189063,2.394562058409083,1.3626948556078005,1.0805604504005102,0.0,1.0247064310955136,0.8814909969801379,0.5628366560734268
2024-04-02,87.3783752153495,3.1847554824699467,2.1382028829259903,2.3951880971778925,1.3507830063881299,1.0801969033596652,0.0,1.028656693259005,0.8811944254710057,0.5626472935988712
2024-04-03,87.37274620322901,3.173813464932972,2.152380940246605,2.4007601175879993,1.3292222833514953,1.0801273158736706,0.0,1.0328851668692556,0.8954534606745936,0.5626110472343969
2024-04-05,87.39526660435921,3.1789273658986135,2.1328884286062997,2.4135504843342854,1.3274169676522591,1.055346607507783,0.0,1.0345833431809677,0.8992641377406889,0.5627560607198897
2024-04-08,87.38650729122377,3.188631393659648,2.1326746568729438,2.4133085828528675,1.3272839254254574,1.0552408339143065,0.0,1.0344796506147713,0.8991740077315935,0.5626996577046437
2024-04-09,87.3596146616246,3.2377478921305785,2.1305869749939728,2.3932424737587654,1.3268754624248658,1.0549160904068242,0.0,1.037739709016211,0.896750245101595,0.5625264905425806
2024-04-10,87.28028414081959,3.332052161660617,2.1179267173473706,2.3910691906852155,1.3278156360952287,1.0561032280628178,0.0,1.0367973464394624,0.895935913854239,0.5620156650354603
2024-04-11,87.40277598480336,3.3796906355782483,2.1781819731841168,2.2197120699772395,1.3805177002955218,1.0446967451925135,0.0,0.9344271778452571,0.897193297961768,0.562804415161971
2024-04-12,87.38963541577436,3.5073337173907904,2.183581922441704,2.150649211480289,1.3337747939373428,1.0373803952846,0.0,0.934286691405385,0.900638051944808,0.5627198003407147
2024-04-15,87.5017699852128,3.480292900590297,2.205021825379146,2.0444480643632397,1.3297514584129766,1.0336935865398986,0.0,0.9354855273471345,0.9060947943040444,0.563441857850458
2024-04-16,87.45412464298151,3.5163700675145204,2.207403459252697,2.0633956386393275,1.3290273991930388,1.0331307329576076,0.0,0.9278115805687253,0.9056014191805937,0.5631350597119831
2024-04-17,87.46101746764099,3.551039853164072,2.1939636865190453,2.0578261618820046,1.3291321484300553,1.0332121606663827,0.0,0.9035232556174123,0.9071058220552292,0.5631794440248106
2024-04-18,87.51431686289264,3.404795246518683,2.2239787017689943,2.0612310662752606,1.3371116308185604,1.0661045549743695,0.0,0.8603399233148914,0.9685993636653486,0.5635226497712539
2024-04-19,87.50804297431081,3.3988159689407436,2.2453262212027862,2.0625170939975783,1.3291298895625687,1.0638774304805028,0.0,0.8602782456715656,0.9685299249185708,0.5634822509148755
2024-04-22,87.48985378331184,3.3106660579169596,2.137347084803718,2.284280737514906,1.3388881134853605,1.068673542401859,0.0,0.8385969447419015,0.968328608842999,0.5633651269804569
2024-04-23,87.49298931124017,3.313651808936715,2.1202210795662557,2.2843626033054965,1.3303347950219646,1.060827314995963,0.0,0.8457947511454301,0.988433018499617,0.5633853172883966
2024-04-24,87.58464592594817,3.3903108131477158,2.105221571592677,2.0944586801223664,1.3317284379263832,1.06480872946269,0.0,0.8581612132327339,1.0066891155230149,0.563975513044255
2024-04-25,87.56454037619422,3.3759026818361724,2.126976509061677,2.1083251130294327,1.3314227321478826,1.0645642966096218,0.0,0.8579642174832262,1.006458024355323,0.5638460492824546
2024-04-26,87.56077161320594,3.3635627648738424,2.06160788787533,2.1900100492983245,1.3313654279389746,1.0645184779425854,0.0,0.8579272908486065,1.0064147065724038,0.5638217814439839
2024-04-29,87.56202783148886,3.3643283620922317,2.0616374653844507,2.1886067873653303,1.3313845287938553,1.064533750393363,0.0,0.8579395993736267,1.0057118046169102,0.5638298704913633
2024-05-02,87.54256049781219,3.367166290315012,2.079825823623756,2.180231208212489,1.3332400710746768,1.0642970766405704,0.0,0.8577488569151767,1.01122565907224,0.5637045163338871
2024-05-03,87.54004921429555,3.367069698335584,2.081200482336499,2.1816029866532154,1.333201825176965,1.06426654575719,0.0,0.8577242511628027,1.0111966506183543,0.5636883456638485
2024-05-06,87.56328408581777,3.3780063009681087,2.0638190970238375,2.1821820275100845,1.333555683478385,1.0645490232823687,0.0,0.8572345571579719,0.9935312649906204,0.5638379597708503
2024-05-07,87.57333541829057,3.4092436979552705,2.0626211346004637,2.1824325187668214,1.3344261949067349,1.0646712221729002,0.0,0.8566155251175491,0.9527516058258838,0.5639026823638138
2024-05-08,87.57396370318926,3.405680964258695,2.065505686981416,2.1824481763798085,1.334435768595149,1.0646788605350543,0.0,0.8566216708078537,0.9527584412335257,0.5639067280192405
2024-05-09,87.5325162281483,3.4004836101530405,2.0860410843389277,2.200059830440643,1.333804199680442,1.071345953936871,0.0,0.8562162443109934,0.9558930097709836,0.5636398392197997
2024-05-10,87.54381619360267,3.4002054022414665,2.073400931845619,2.2003438460402482,1.333976386452041,1.0722014504009685,0.0,0.8563267771095361,0.9560164102906294,0.5637126020168303
2024-05-14,87.53628255915802,3.3941757564732464,2.0732225041124352,2.2001544941601354,1.3338615903317639,1.08645177922184,0.0,0.8562530854065195,0.955934139737764,0.5636640913982616
2024-05-16,87.52561212965679,3.374401869163368,2.0729697840525496,2.1819602396651363,1.329396741485101,1.1035283630774382,0.0,0.8927178765636196,0.955817614023538,0.5635953823124538
2024-05-20,87.51055242179466,3.4139687370078575,2.0726131076626872,2.181584810313925,1.3298849238029349,1.0890001074159883,0.0,0.8810935694629688,0.9556531554874999,0.5656491670514909
2024-05-21,87.52937786654094,3.38745437056297,2.0730589723322494,2.1784687505864317,1.3337563779100603,1.1035758417223562,0.0,0.8791318921063085,0.9558587375022097,0.5593171907364769
2024-05-22,87.47480637708216,3.6340117211246366,2.0696166141999504,1.9979539890545228,1.350123857739857,1.1028878009881316,0.0,0.865684511756766,0.9459466519196449,0.5589684761343356
2024-05-23,87.54381619360267,3.6275551412228086,2.051167992071418,1.9170531618205946,1.4566161510129545,1.1037578810482211,0.0,0.8305078793072386,0.9101161475309894,0.559409452383114
2024-05-24,87.54444405500661,3.630449944927537,2.0475967192351083,1.9170669108635536,1.4566265978166393,1.1037657971638641,0.0,0.8305138356827515,0.9101226748544142,0.5594134644495218
2024-05-27,87.54695559068502,3.625533576518299,2.047655462108753,1.9171219090075993,1.4494962132825882,1.103797462761951,0.0,0.8613780070026661,0.8886322653424674,0.5594295132906575
2024-05-28,87.54569980483289,3.6505838176447174,2.0497777113612186,1.9106395462093375,1.4301108315095417,1.1324699112104142,0.0,0.8434354753536716,0.877861413123209,0.5594214887549862
2024-05-30,87.52812258490928,3.660606807568454,2.049366161808157,1.9102559324901784,1.4240871929149754,1.143715545165854,0.0,0.8432661323605293,0.8812704733597708,0.5593091694228001
2024-05-31,81.37650199999999,3.4113333333333338,1.905333333333333,1.7760000000000002,1.3146666666666667,1.0633333333333332,0.0,0.784,0.8193333333333334,0.52
2024-06-03,87.5274949575951,3.6842434694651254,2.049351466666277,1.9102422348491817,1.4140381708418117,1.1487267493349809,0.0,0.8432600856541431,0.8633377067411466,0.5593051588522379
2024-06-04,87.5249845383448,3.687722986509524,2.049292688206148,1.9101874462495374,1.4139976141156485,1.153713063444259,0.0,0.8432358996957416,0.8575766462892067,0.5592891171451347
2024-06-05,87.54381619360267,3.6885164277004554,2.0497336088601794,1.889082689201439,1.4143018462814114,1.1539612934415775,0.0,0.8434173282083873,0.8577611603207749,0.559409452383114
2024-06-06,87.5237293827208,3.7199363196807154,2.049263300240456,1.8778938360146091,1.4068070661552743,1.1623008431384811,0.0,0.8432238072368006,0.8575643481762019,0.5592810966366534
2024-06-07,87.51180719950946,3.733051260816018,2.0489841565992277,1.8776380357359612,1.406615435705978,1.1621425184910246,0.0,0.8431089461723905,0.857447533692329,0.5592049132776059
2024-06-11,87.52561212965679,3.7415276143847125,2.042136957793726,1.8557059152985118,1.4068373283677282,1.1694962704218983,0.0,0.8432419460552744,0.8561487105357122,0.5592931274856412
2024-06-12,87.5237293827208,3.7435982122307276,2.042093029770755,1.8556659975585372,1.4068070661552743,1.1694711136081817,0.0,0.8432238072368006,0.8561302940822617,0.5592810966366534
2024-06-14,87.52310181840842,3.750024566963045,2.0420783875163964,1.8527846044039213,1.4067969790404387,1.1766329473014066,0.0,0.8331794544571813,0.8561241554405117,0.5592770864686759
