date,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,SHANGHAI COMMERCIAL BANK LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,STANDARD CHARTERED BANK (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,HANG SENG BANK LTD,CLSA LTD,BANK OF CHINA (HONG KONG) LTD
2024-03-20,40.25906738840687,25.32862673246675,6.906429134028862,6.706677516104341,5.091341570557187,5.267787629682734,3.9158192651329826,3.5361411962745053,0.0,2.98810956734577
2024-03-21,40.336404788584495,25.332435324987223,6.90826170147933,6.630993563753214,5.090362788746075,5.276757018296007,3.908121810521217,3.537079483938188,0.0,2.9795835196942475
2024-03-22,40.31791462912479,25.316240088136382,6.910542204706189,6.638494968416898,5.096580356943504,5.287648788697815,3.914248151948895,3.53735242011754,0.0,2.980978391907987
2024-03-25,40.3574850762479,25.270620380656705,6.911758635399437,6.61461257471943,5.091069105067876,5.313047906233116,3.918432638502985,3.5379750838578374,0.0,2.9849985993147152
2024-03-26,40.42941809081357,25.224818343514453,6.91165492308341,6.562693898303834,5.0911461600311405,5.331161106895619,3.9197911629403954,3.5376238157698663,0.0,2.99169249864771
2024-03-27,40.52488898298094,25.136118520828944,6.909176641260507,6.547624612054554,5.0996914535839055,5.340527419401697,3.906183745316008,3.5411305532976387,0.0,2.99465807127581
2024-03-28,40.539852816649656,25.113850901240053,6.909942186227112,6.565261856606321,5.088010058564328,5.341119156173996,3.9007849137359814,3.5415229147629663,0.0,2.999655196039582
2024-04-02,40.52441691264971,25.10919942265148,6.911519098637245,6.57434297366071,5.089754486513401,5.341754751507661,3.906341486523447,3.5423311228904066,0.0,3.0003397449659364
2024-04-03,40.50537039466266,25.088690593118145,6.914075996108873,6.589028906959089,5.096305531258462,5.341980379949222,3.9177063479740806,3.5436415985416394,0.0,3.00320025142782
2024-04-05,40.4852525145009,25.155215386768532,6.907971000922124,6.563942961119791,5.091381303842786,5.345293601588742,3.9093300368012263,3.5408114582072736,0.0,3.0008017362486212
2024-04-08,40.50928632162882,25.092450616704454,6.913044670381119,6.575907931438006,5.094721150860851,5.345796606046714,3.905301952009657,3.541917338041302,0.0,3.0215734128890777
2024-04-09,41.50779729325581,23.27409148926627,7.077927267170652,6.73218153061494,5.221168792216899,5.469254607606545,3.998109758669414,3.626089466996559,0.0,3.093379794202913
2024-04-10,41.758408748780674,22.732912785077865,7.115454936120412,6.775650681697093,5.244492178194136,5.49571532031204,4.116896639946723,3.6456227911090635,0.0,3.114845918762
2024-04-11,41.73558457163494,22.735149685196856,7.11248601529249,6.786624814685539,5.24170386061095,5.517424444991983,4.113978755922551,3.644101656405458,0.0,3.112946195259234
2024-04-12,40.76870014623008,24.515495231624353,6.944012597715796,6.658677206987511,5.115786124544156,5.367400464767936,4.035277899149214,3.557783840281601,0.0,3.0368664886993506
2024-04-15,40.77268039866214,24.475304901917085,6.939782175725541,6.690419342912442,5.1132858723066015,5.375197265237978,4.0431647993035735,3.5544168777759,0.0,3.0357483661587437
2024-04-16,40.59134547862144,24.84007404376124,6.9019889709156415,6.664461936070885,5.08078274360981,5.350581397786888,4.01765361889783,3.535059958258826,0.0,3.0180518520774307
2024-04-17,40.57043526394411,24.850466492575848,6.901648403732849,6.6658793028442975,5.079949969630552,5.349153239848074,4.025604371155358,3.537213811368505,0.0,3.0196491449003977
2024-04-18,40.58448176914206,24.86081794653797,6.898050652962233,6.679183426920046,5.078861786872793,5.329413811255998,4.036261507989763,3.5368613610533153,0.0,2.9960677372658155
2024-04-19,39.838473700791674,25.156826489205912,6.985764769018989,6.774134511925466,5.143443491853268,5.393644997746965,4.101142254761802,3.5818353230474704,0.0,3.0247344616484555
2024-04-22,40.103002363210365,25.08775108620716,6.988888240086406,6.7824704563795235,5.1457432253062105,5.160185606319743,4.116538537296596,3.5798987662446833,0.0,3.0355217189493127
2024-04-23,40.09202093650365,25.044703539194757,6.992628588778009,6.806750090932093,5.136697288817572,5.164717239872314,4.143521356385203,3.5818146746419006,0.0,3.0371462848745026
2024-04-24,39.77805757818844,25.158383382826795,7.024953713925827,6.8322887429470445,5.15985020000368,5.190370561932355,4.210686148164814,3.5983724835036353,0.0,3.0470371885074092
2024-04-25,39.78263750286637,25.155653916414234,7.024820473771492,6.838086249191424,5.158566916262604,5.178417933395127,4.217718795982159,3.5983042342703193,0.0,3.0457939778462695
2024-04-26,39.81705392222187,25.18036784621911,7.019625057876401,6.832965941784231,5.1588619138953105,5.166263059351373,4.191138565176593,3.5968569195606466,0.0,3.03686677391447
2024-04-29,39.916716960417844,25.080493791105102,7.028828328102206,6.841924487502481,5.141302428721711,5.171849933769009,4.205532185199436,3.601572676587746,0.0,3.01177920859447
2024-04-30,40.110434220242084,24.75911185548681,7.056856447368771,6.893627452162275,5.15584772729575,5.191877562429343,4.210985492205572,3.6159342890520882,0.0,3.0053249537573037
2024-05-02,40.13846814978065,24.76753579832995,7.05696070322857,6.896071046363553,5.151272011910253,5.184332640377191,4.207943827254063,3.6169035321007446,0.0,2.980512290655033
2024-05-03,40.18684021612013,24.707560453476827,7.051637193774429,6.915872490899791,5.139646878515325,5.175040048122709,4.233940359411148,3.614175074205401,0.0,2.975287285474243
2024-05-06,40.19644252690103,24.70260448881884,7.051780147137459,6.9160126919912095,5.150467110604868,5.167405596712515,4.234026191395497,3.614248342081674,0.0,2.967012904356913
2024-05-07,40.05125942707781,25.00717243339609,7.022271411625043,6.88823514317493,5.143418439616092,5.134175622243982,4.217020602415434,3.5997320356161593,0.0,2.9367148848344597
2024-05-08,40.06507840147596,25.010283443751714,7.020536861102028,6.900168053237257,5.132663211933523,5.134685838514077,4.210050989183077,3.598842876436872,0.0,2.9276903243654946
2024-05-09,40.20630253616979,25.161292410244485,7.034266285544431,6.48066726732056,5.173586469475783,5.1595762064841635,4.23253917577915,3.605880805633695,0.0,2.9458888433479444
2024-05-10,40.282703338929146,25.133091123119417,7.039546648006892,6.374490998141834,5.207499630617086,5.159605962841749,4.240349922780346,3.6079783077034104,0.0,2.9547340678601186
2024-05-13,39.67534900906068,25.447872337947487,7.1111971668586555,6.430367114827614,5.259302347612907,5.203116632222889,4.240284094111421,3.6447013426769828,0.0,2.9878099546813712
2024-05-14,39.72550435434226,25.53818451980344,7.1141511050304445,6.296701794566978,5.262688224686923,5.153626274527459,4.2636671155695325,3.6462153243833373,0.0,2.9992612870896185
2024-05-16,39.80064825743747,25.542862320252336,7.121148295409949,6.340770059235598,5.26545962404316,4.9813435871839555,4.3219679487858835,3.623588668851162,0.0,3.0022112388004847
2024-05-17,39.76635339290754,25.532256474930605,7.1138381471695,6.3618874356116395,5.259453841002301,4.97983348346699,4.320534146303231,3.664311433037817,0.0,3.0015316455703807
2024-05-20,39.80285311507043,25.527105937822732,7.110488034863029,6.363693773364859,5.254575844592607,4.978088627567178,4.30169131024739,3.662585802713848,0.0,2.998917553757935
2024-05-21,39.82259070154729,25.446969014263438,7.112747937195079,6.398863406240231,5.257159681540973,4.979430517967519,4.317941979515832,3.6631313616772925,0.0,3.0011654000523413
2024-05-22,39.81863254085511,25.454763049318395,7.111976760039919,6.402912307478115,5.243825362172795,4.982312772750406,4.336449657469707,3.663043392773853,0.0,2.986084157141697
2024-05-23,39.837741493598685,25.43721013091415,7.113596661002856,6.435110937445971,5.245335176193482,4.981405567425988,4.302482270735009,3.663259249607994,0.0,2.9838585130758646
2024-05-24,39.892431781178146,25.530522517149397,7.098667266280179,6.423831185144416,5.234453837110962,4.930259451104331,4.263376719014588,3.6564969690112323,0.0,2.9699602740067546
2024-05-27,39.887516976221434,25.4920654656282,7.094768101641001,6.444915111106958,5.2323348476278575,4.9055744772497665,4.3229622964380665,3.654180025446664,0.0,2.9656826986400575
2024-05-28,40.01293897481681,25.490174760428424,7.101711355687914,6.437602069046863,5.236728746383531,4.885158117719714,4.2511787985987715,3.656830079430456,0.0,2.9276770978875124
2024-05-29,40.11557191853196,25.286130730538993,7.118153475462832,6.45725673336634,5.249896796840188,4.901687965841088,4.272195071731303,3.66560585337466,0.0,2.933501454312638
2024-05-30,40.14712871413726,25.243756837485044,7.121422582400602,6.446625688663538,5.25173697776804,4.904687519452839,4.280525809119121,3.6660516425129805,0.0,2.938064228460579
2024-05-31,40.183176043476884,25.209047085219044,7.123727026276455,6.448167717894099,5.2499881722489805,4.910668746812276,4.272534654348881,3.6669285599991994,0.0,2.935761993724176
2024-06-03,40.18786010573263,25.169342374350904,7.12533328743008,6.462357441068011,5.25329123440836,4.910346330429183,4.2853988611249,3.667136614043972,0.0,2.938933751411958
2024-06-04,40.17884298054991,25.100110722137913,7.115965573720614,6.563106394055564,5.24878569446314,4.8972879491657,4.291769774784825,3.667260249039143,0.0,2.9368706620831957
2024-06-05,40.17133777473223,25.071484072107403,7.118571191012836,6.593131069970923,5.250107148587832,4.893076491335384,4.29454220513953,3.668603071263475,0.0,2.939146975850391
2024-06-06,40.08350197310102,25.079400531353514,7.121432634518039,6.628737160407086,5.253103749814548,4.898272550495188,4.324630660800344,3.670696998140118,0.0,2.9402237413701386
2024-06-07,40.083894718189335,25.02113008247549,7.12357096876808,6.642105753151947,5.255725483138394,4.904364039104045,4.355745217002277,3.6721089917059158,0.0,2.9413547464645187
2024-06-11,40.090823744842154,25.009198637359308,7.120177138656693,6.653960173964942,5.256225310809988,4.906833527706348,4.350065512791634,3.6703595160394302,0.0,2.942356437829503
2024-06-12,40.09615710842989,24.982210921243485,7.12006019425789,6.659257591288725,5.254937490771507,4.907353681007992,4.365613434000466,3.6702992327095867,0.0,2.944110346290454
2024-06-13,40.136179512997415,24.94207155528425,7.124080219541076,6.675791506236761,5.25793318735186,4.9102704640385815,4.338363157068354,3.67113251761242,0.0,2.9441778798692773
2024-06-14,40.134294619472094,24.95212279625287,7.126092729476142,6.684889990127712,5.239583836663516,4.914061790271385,4.33177505474289,3.6721695905308818,0.0,2.9450095924625157
2024-06-17,40.32365647888787,24.90611756098212,7.100685281487317,6.6680600589443335,5.2171136772197,4.868049810419425,4.323544018810523,3.6606205746181253,0.0,2.9321525386305844
2024-06-18,40.3909003493334,24.80918954191745,7.100152485201485,6.6980807031114615,5.217162441556026,4.866297812986955,4.337365257162883,3.6606547904209434,0.0,2.920196618309396
2024-06-19,40.43056856507233,24.854390389765722,7.105904068975081,6.743805474783615,5.2196267897244475,4.724129129298631,4.335217883878676,3.6623839157891984,0.0,2.9239737827123
2024-06-20,40.68120266874145,24.715812520737636,7.0734399262519005,6.724333124988205,5.195780322418031,4.698966135900355,4.354198137637672,3.6456518922500165,0.0,2.9106152710747373
2024-06-21,39.364286843234545,25.243733350442405,7.230609243484912,6.876795260477084,5.318548344703899,4.800935613064931,4.464976166994169,3.726656979555223,0.0,2.9734581980428274
2024-06-24,39.34738050445869,25.200097016794565,7.230640998868256,6.8597462431641425,5.389328466367569,4.802786614111503,4.469875553077258,3.7266733462840818,0.0,2.973471256873937
2024-06-25,39.16148680927363,25.347301472984768,7.237319097683853,6.863366118019387,5.3964911330538055,4.790846256108481,4.494139707785588,3.7316262674493985,0.0,2.9774231376410873
2024-06-26,39.08558874779737,25.463367284958217,7.223409856924833,6.878827188884143,5.425134709796814,4.79078297044671,4.440391460814613,3.724454538874759,0.0,2.9680432415025426
2024-06-27,39.02211134691581,25.557331592480352,7.219692550788993,6.873430103689544,5.422800479942863,4.7881123314639815,4.426903342491538,3.7228520472428697,0.0,2.966766204984054
2024-06-28,39.02449176932883,25.56271427726295,7.223453671861785,6.8294570399241765,5.42562550455647,4.792435705575861,4.447499473865994,3.7247914784841947,0.0,2.969531079139736
2024-07-02,39.02847821260803,25.578358343103254,7.222184872633347,6.825819218206046,5.426501164725655,4.770259419727441,4.453423397768653,3.7241372190719138,0.0,2.970838152155671
2024-07-03,39.02991527167947,25.554644725994024,7.224739692884702,6.844697686429253,5.429030541361817,4.766458927134487,4.453169461380209,3.725454618356743,0.0,2.971889074779292
2024-07-04,39.10246690620364,25.467807536120628,7.235926455969293,6.896214018810981,5.329095675369043,4.7805571811140135,4.480218388416344,3.731223099986468,0.0,2.9764907380095926
2024-07-05,39.07842822737372,25.584823817991413,7.233520736959058,6.848743226191231,5.301071826727563,4.7643154655625946,4.4860550210423575,3.729982585119756,0.0,2.9730590930323024
2024-07-08,38.9832531183229,25.941098105351802,7.225568028584166,6.7697465601598905,5.289874838134249,4.74320285847516,4.369408416870184,3.7268253909732985,0.0,2.9510226831283544
2024-07-09,39.02326254604021,25.932955722457475,7.2359251480308515,6.71639897775821,5.291467030179948,4.7408176340766035,4.3743359062746565,3.733112888148836,0.0,2.9517241470332167
2024-07-10,38.923574958301785,26.105415512014584,7.231258586394842,6.651565942774686,5.28850105908661,4.738160312773974,4.385319044717684,3.7310204051282922,0.0,2.9451841788075375
2024-07-11,38.891273245311105,26.11447243273958,7.235180699634721,6.646619432693984,5.2987016313473,4.742563255891805,4.391974672017315,3.733044047949854,0.0,2.9461705824143354
2024-07-12,38.81775224863392,26.17459953686031,7.23666585121367,6.640700417888333,5.301175019354766,4.7205259120875835,4.407782471172222,3.753049864037419,0.0,2.947748678751774
2024-07-15,38.7213196546194,26.2272731568545,7.237373479506147,6.640127473628689,5.307193723793315,4.724043244841928,4.439382049557183,3.753416851310491,0.0,2.949870365888344
2024-07-16,38.75349698706701,26.264900009801877,7.2378306055227135,6.592928747305134,5.3076919235231905,4.720275906025533,4.419120112325123,3.7533369795953155,0.0,2.950418728834104
2024-07-17,38.75436616617711,26.333789851910428,7.2477080135879834,6.5021750482361025,5.312487409494222,4.729777474922002,4.419031155135332,3.7584591277878476,0.0,2.942205752748978
2024-07-18,37.96399236705378,26.672114728722306,7.340652769342443,6.588038343298008,5.381234673978455,4.779895343448056,4.480659439618149,3.8066576844888687,0.0,2.9867546500499365
2024-07-19,37.977919072662054,26.711629061905374,7.3419928469176625,6.5410217117814025,5.382547945156097,4.759506484678306,4.491877603077781,3.8067097625928574,0.0,2.986795511228468
2024-07-22,48.864853606500276,22.01041264955045,6.057091530040151,5.391182560000692,4.441586219412893,3.9275814754954146,3.7001419903409847,3.1405082980981742,0.0,2.466641670560969
2024-07-23,48.88103777170987,21.95746554528256,6.055169023781442,5.422187542759728,4.441198849744997,3.928379628792225,3.707146606966489,3.1395115083305636,0.0,2.4679035226321258
2024-07-24,48.90858052915842,21.914899722809157,6.057120483785344,5.427003131247343,4.442630159406315,3.928622958474227,3.7098754091396846,3.1405233101673473,0.0,2.4707442958121595
2024-07-25,48.91121608543689,21.91333168471307,6.059978912601977,5.4341685605049355,4.444215094995978,3.929453732205794,3.6962782761860433,3.14200536130916,0.0,2.469352292046146
2024-07-26,48.86995796392855,21.92994110432683,6.064074592967626,5.43671147317732,4.447969762864327,3.9322614792660486,3.6999130820474027,3.144659865269954,0.0,2.474510676151937
2024-07-29,48.862953002905684,21.88929036288785,6.0604749476421516,5.451906291631681,4.447888059638283,3.931462453608699,3.721767829832665,3.1591683540352458,0.0,2.4750886978177395
2024-07-30,47.386924791101166,21.24617573686397,5.879524879448626,5.298608013679094,4.316706948696212,3.7249009818035717,3.6192759066642566,3.064585016028572,3.0593330699179555,2.403964655796576
2024-07-31,47.38844192125706,21.24548655432214,5.880021074214379,5.3045160790213375,4.3170712514991,3.708832651047627,3.620077795809415,3.0648436476485306,3.0590948131894695,2.4116142119909374
2024-08-01,47.39126094358773,21.2414016906676,5.878769638884275,5.308350522081709,4.316152456239949,3.7164810770372507,3.613847606477506,3.0641913619554177,3.058443751011453,2.4111009520571085
2024-08-02,47.50211593356458,21.010397821260295,5.883817072185184,5.333818792637294,4.324957516515794,3.760089317115382,3.6365140045537,3.0665633285388108,3.0608112684141373,2.420914945214816
2024-08-05,47.41269085157371,21.054082359912858,5.885864666822158,5.349588088375609,4.327953310663495,3.761397845002265,3.646723665297101,3.0676305062821747,3.061876444414871,2.432192261655761
2024-08-06,47.41597771181406,20.9957738432196,5.887506751402573,5.387861160336977,4.332142967917794,3.762944264367611,3.6502262326120625,3.0684863378443867,3.0627306706638793,2.4363500598210646
2024-08-07,47.43767063547599,20.94450971992131,5.88284787549068,5.374443505863109,4.327561731850818,3.751617346284168,3.7104875752783304,3.0673529572826452,3.0615994160237103,2.441909236529242
2024-08-08,47.407688184601724,20.93400903154628,5.880953883610079,5.422879048626232,4.326665158340061,3.749912815720882,3.7058161368199594,3.0663654183016975,3.0606137294041806,2.4450965930289033
2024-08-09,47.46938601367334,20.888604214613295,5.8780547877612275,5.490733919641853,4.323174251447663,3.706546117809469,3.6808418781434176,3.0645949834212596,3.0588466153903897,2.439217218098081
2024-08-12,49.00722521408255,20.16530796762038,5.7252123313302805,5.316535345697209,4.210278638998592,3.610651198355673,3.6180096391280663,2.984908719487939,2.9793098217702987,2.3825611235290065
2024-08-13,48.98244795869744,20.203366751320356,5.724451574741215,5.262651267166079,4.205851720524099,3.609687988128913,3.668289345513155,2.9845120898356754,2.97891393609015,2.379827367982922
2024-08-14,48.982560092499334,20.186371893449493,5.7248036857154245,5.265875749018128,4.20466003432678,3.6099100200104823,3.675283459790287,2.9846956671523444,2.979097169064424,2.386742228973304
2024-08-15,49.02256888904767,20.110455555475703,5.726726916457222,5.1894336589879515,4.20887525306624,3.657591363680779,3.707981620309196,2.9849421269407284,2.97934316655956,2.4120814494749543
2024-08-16,49.05168908905827,20.11682423374944,5.726062460563817,5.17191091536314,4.206936569626986,3.6489483928106505,3.7090017332834186,2.9845957925656736,2.97899748181601,2.405033331162594
2024-08-19,49.15543067457946,20.021589130252064,5.729504559538403,5.173803273578865,4.208172753952779,3.6607224753820575,3.659377866770547,2.9851297582898138,2.9795304459619594,2.426739061694047
2024-08-20,49.05025548891336,20.09354427087516,5.729837027384041,5.1663665183735725,4.2122854315721465,3.663352702700988,3.6605573328423757,2.9853029773961737,2.979703340155181,2.458794909787001
2024-08-21,49.04606689990322,20.100515774404215,5.729824477640451,5.162438838979102,4.212148123598707,3.664137468510646,3.6536042555959822,2.985548399769986,2.9799483021816604,2.4657674594160297
2024-08-22,49.035277671181106,20.087453847749487,5.727466256051629,5.149244697109826,4.211025921786,3.6603868747559476,3.6537257735335755,2.9840677815810834,2.9784704612400965,2.5128807150112515
2024-08-23,48.99061308709564,20.05331717274475,5.7220025649553845,5.271411324658601,4.2058160451609945,3.6524153853892605,3.634656938269825,2.9807180367911563,2.975126999683669,2.5139224452507203
2024-08-26,49.01276384969577,20.0439638684611,5.72374358806079,5.258526287923494,4.209027602244036,3.654492629661532,3.6053360341062533,2.9816249743386045,2.9760322360566285,2.534488929451793
2024-08-27,49.03300957067648,20.043357613456255,5.72261170307279,5.229962822154266,4.208195256230669,3.6532870745608492,3.6157290750892015,2.982966829552557,2.9754437180421553,2.5354363371647737
2024-08-28,49.05025903508064,20.046207708107833,5.7207855880465255,5.189587012404842,4.20707966424607,3.657565694344215,3.6127713846707077,2.982518274824812,2.9749962945798343,2.5582293436945163
2024-08-29,49.071546771766506,20.04008804612722,5.722071632992586,5.170081865281796,4.207315284601361,3.6601846599511045,3.61200807192502,2.9826853127874036,2.9751629112688107,2.5588554432981923
2024-08-30,48.46770205698357,20.29889632488329,5.796388999093844,5.2392804722527995,4.261240112904626,3.7066079456222423,3.632385229409539,3.0013536532470915,3.0132953397444235,2.582849865858576
2024-09-02,48.744295353270914,20.21243999855767,5.765797025704676,5.224276009323704,4.238750293094531,3.660778033972901,3.6044585874384216,2.9855132168812832,2.9973918779751085,2.5662996037807897
2024-09-03,48.81358145062279,20.20856564448667,5.764554668914523,5.204764367392702,4.2361495497082355,3.6666654718011054,3.580220481793017,2.9843663757494485,2.996240473829767,2.5448915157017407
2024-09-04,48.84167007011311,20.190747752186553,5.764882435371732,5.202237589154513,4.235675847373957,3.668200213055258,3.5506487022051787,2.9840326525647627,2.9959054228383284,2.5659993151366036
2024-09-05,48.842685809703184,20.170696162941137,5.760825969573599,5.192849487968997,4.233122224027903,3.668093915749304,3.5816610970758918,2.983946181103713,2.9958186073274935,2.57030054452878
2024-09-09,48.73543715305359,20.12892970051868,5.788802346448872,5.212205144616977,4.258076428876283,3.688838553907123,3.5931923178046556,2.9984371591993875,3.0103672416468097,2.585713953927624
2024-09-10,49.670023038282494,18.55571136397935,5.904666149970614,5.318023209607357,4.34479745523261,3.7646645087983543,3.671090422149307,3.058451357835638,3.070620222788656,2.6419522713556183
2024-09-11,49.93355491543068,18.119506168724648,5.931587382902215,5.311023841709817,4.368083657108323,3.803636896586995,3.6905756848388975,3.0734333123139104,3.085661786971138,2.682936353413373
2024-09-12,50.000865494376434,17.992697880042847,5.932869787901708,5.283622787643109,4.3770418705263205,3.8400206410792177,3.698886556711002,3.0740977864236037,3.086328904868408,2.7135682904273444
2024-09-13,49.853267802375086,18.274389672478993,5.908845650163896,5.244269545314277,4.364306157209627,3.820480443610551,3.6973771397193405,3.0616497551536197,3.0738313457839417,2.701582488190671
2024-09-16,49.32785158373093,19.568433997658584,5.793642620994773,5.133708675000004,4.17601414781244,3.747950101713364,3.5871398077791565,3.0019576685886546,3.01390175832222,2.6493996383998732
2024-09-17,49.205421819594584,19.92232054618687,5.7617319769089566,5.097594122957613,4.134878423533073,3.7256757319496714,3.536063715982335,2.985675325620974,2.9975546317076827,2.633083705558239
2024-09-19,49.2104360269521,19.918375868008514,5.761350804537135,5.097256887201035,4.1350913029564955,3.7259156825317543,3.535829784622991,2.9854778056825393,2.99735632588346,2.632909511623972
2024-09-20,49.22599353125171,19.889747388652175,5.761520628026087,5.097407135637217,4.135213190280498,3.7362407536201285,3.535934007915538,2.985565806617451,2.9974446769535765,2.634932881045621
2024-09-23,49.28567823938406,19.832633498139824,5.760587378313828,5.096095097433953,4.1374615380514985,3.744390064048354,3.549952101180609,2.9870276511260183,2.996959151592672,2.609215280729181
2024-09-24,49.276470775707324,19.842306295465274,5.765858222852821,5.1212038129897675,4.08088324930934,3.7507369592405277,3.5678044434792784,2.9897607332492107,2.999701320878607,2.605274186827851
2024-09-25,49.30357024001088,19.830245587182535,5.762109590448864,5.112954591021715,4.068357290507216,3.7690492394137283,3.5711377579312384,2.988069241329065,2.9980042049553535,2.596502257199409
2024-09-26,49.34099024751058,19.79114978265458,5.7620591288787635,5.122640349792819,4.066862081635413,3.7733949729535974,3.566241216068132,2.9880430733669465,2.997977949987971,2.590641197151193
2024-09-27,49.35877195694313,19.736600633957437,5.760480139592584,5.145556254038159,4.065747630792122,3.776243723116913,3.5540769021889433,2.987224253584997,3.03266312921145,2.5826353765742684
2024-09-30,49.37787568540471,19.69646433756285,5.756598311757894,5.1555463935970876,4.062578726126913,3.788268457915981,3.5579298857359007,2.985967617878914,3.0625034640954407,2.55626711992431
2024-10-02,49.38938638805732,19.691881284020386,5.7588493474295195,5.176192426150117,4.063137850230783,3.7868448062909885,3.6230915704316136,2.986378570276659,2.9963079126291237,2.527929844483489
2024-10-03,49.3369076785451,19.738472530198763,5.751048092370252,5.182729200643199,4.054576873596234,3.8917884760842925,3.603919921099436,2.982584895435369,2.9925016242844262,2.465470707742932
2024-10-04,49.372766021533344,19.71596524195027,5.746103809973312,5.1808984685384525,4.048775448236364,3.9268237394686634,3.6026468829670026,2.9815313358701636,2.991444561762926,2.433044489699502
2024-10-07,49.434004618368945,19.68957092866178,5.742986095918183,5.178962524681649,4.044836118777246,3.9180771287049097,3.6013006836265475,2.9804172284796024,2.990326750101979,2.4195179226791534
2024-10-08,49.03270907370983,19.765720816022583,5.776371810714007,5.209509605976437,4.051120472572971,4.1164320632616604,3.622542240062888,2.997996627236953,3.007964598203411,2.4196326922392615
2024-10-09,49.0458042688229,19.731129884213672,5.778536001572408,5.2114614147303495,4.0501966244544025,4.1360816257684405,3.6238994713937336,2.9991198646438924,3.0090915702369205,2.4146792741632805
2024-10-10,49.08758158320198,19.629051644517023,5.783438339768153,5.25702618408343,4.04170845411202,4.0162368477492585,3.7514584509396256,3.0011569875109787,3.011135466287609,2.4212060418299237
2024-10-14,49.06582833234527,19.454939594072663,5.786483464120387,5.343661253249851,4.046332490483808,4.050180356580835,3.8103392879336444,3.000962242111761,3.0109400733838316,2.4303329057179495
2024-10-15,49.16597901544004,19.319635544269957,5.7878643569039845,5.381626794585362,4.050377312637803,4.0356549567067965,3.8637069958220005,3.001424944523208,3.0114043142240283,2.382325764886824
2024-10-16,49.11536383681157,19.359122094555023,5.787853406843657,5.379592850124403,4.049587399598742,4.038772883177919,3.8741280147270594,3.0019262090193557,3.011907245363126,2.381746059779146
2024-10-17,49.10680116817822,19.338490985665143,5.788097901870357,5.40914857500688,4.056112968549751,4.0384546842463145,3.853761735528126,3.01769487255476,3.0120344767027287,2.3794026316977175
2024-10-18,49.161701667059745,19.332170249692144,5.787434876589999,5.402663935015135,4.056137093683358,4.006711956089619,3.845011505044696,3.017349196302763,3.0116894488477715,2.379130071674768
2024-10-21,49.22262655535079,19.287051292695416,5.78695530683649,5.38999846292433,4.055800986114513,4.01908644150241,3.8314976833191356,3.0170991668093556,3.011439888343433,2.3784442161041244
2024-10-22,49.30786691099366,19.22018066322195,5.792329201734342,5.376766399725488,4.0551643544596585,4.024800506815242,3.824488417221339,3.017352741570519,3.011692987465545,2.369357816792258
