date,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,PARTNERS CAPITAL SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,BOCI SECURITIES LTD,UBS SECURITIES HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG),USMART SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD,TOTAL_CCASS_PCT
2024-04-19,47.07300472027775,7.299273154843483,0.0,1.9164799073311884,3.7825081695756353,0.0,2.3012569219561363,0.0,0.01889282454261365,0.17063013414303818,62.562045832669845
2024-04-22,47.07300472027775,7.299273154843483,0.0,1.9164799073311884,3.7825081695756353,0.0,2.3179318931828776,0.0,0.01889282454261365,0.17063013414303818,62.57872080389658
2024-04-23,47.07300472027775,7.299273154843483,0.0,1.8959442284805215,3.7825081695756353,0.0,2.3187533203369046,0.0,0.01889282454261365,0.17063013414303818,62.559006552199946
2024-04-24,47.04320334312966,7.323915969464283,0.0,1.8959442284805215,3.7825081695756353,0.6481019173912808,2.3187533203369046,0.0,0.01889282454261365,0.17063013414303818,63.201949907063934
2024-04-25,47.04320334312966,7.323915969464283,0.0,1.8959442284805215,3.7825081695756353,0.6481019173912808,2.3187533203369046,0.0,0.01889282454261365,0.1718622748740782,63.20318204779498
2024-04-26,47.04320334312966,7.330487386696497,0.0,1.8959442284805215,3.7841510238836884,0.6481019173912808,2.3187533203369046,0.0,0.01889282454261365,0.1718622748740782,63.21139631933524
2024-04-30,47.04320334312966,7.326790964503377,0.0,1.8959442284805215,3.7841510238836884,0.6481019173912808,2.3187533203369046,0.0,0.01889282454261365,0.1718622748740782,63.20769989714212
2024-05-02,47.04279262955265,7.3062552856527105,0.0,1.8959442284805215,3.7841510238836884,0.6481019173912808,2.3187533203369046,0.0,0.01889282454261365,0.1718622748740782,63.186753504714446
2024-05-03,47.04279262955265,7.347326643354044,0.0,1.9189441887932683,3.7818510278524142,0.6481019173912808,2.3220390289530113,0.0,0.01889282454261365,0.1718622748740782,63.25181053531336
2024-05-06,47.04073906166758,7.314469557192976,0.0,1.8988192235196149,3.775690324197214,0.6481019173912808,2.3220390289530113,0.0,0.01889282454261365,0.14311232448314437,63.16186426194743
2024-05-07,47.04073906166758,7.314223129046768,0.0,1.8984085099426014,3.7999224252410007,0.6481019173912808,2.3220390289530113,0.0,0.01889282454261365,0.14311232448314437,63.185439221268005
2024-05-08,47.04279262955265,7.35890876622582,0.0,1.9969797684258033,3.7999224252410007,0.6481019173912808,2.3220390289530113,0.03021619786087144,0.01889282454261365,0.14311232448314437,63.36096588267619
2024-05-10,47.04213548782942,7.370408746382194,0.0,1.955908410724469,3.7999224252410007,0.6481019173912808,2.3220390289530113,0.026930489244764717,0.01889282454261365,0.14311232448314437,63.3274516547919
2024-05-13,47.05568903587087,7.3252302529107265,0.0,1.9058013543288417,3.7999224252410007,0.6481019173912808,2.3992531814315194,0.026930489244764717,0.01889282454261365,0.14311232448314437,63.32293380544476
2024-05-14,46.964099908196886,7.316194554216432,0.0,1.824069352503187,3.812243832551401,0.6481019173912808,2.501520862107841,0.026930489244764717,0.013553548041440227,0.14311232448314437,63.249826788736385
2024-05-16,46.86911828637679,7.3038731469060325,0.0,1.848301453546974,3.812243832551401,0.6481019173912808,2.493306590567574,0.026930489244764717,0.013553548041440227,0.1636480033338114,63.17907726796006
2024-05-17,46.81285052632595,7.3219445442946185,0.0,1.8659621373585475,3.812243832551401,0.6481019173912808,2.493306590567574,0.026930489244764717,0.013553548041440227,0.1636480033338114,63.1585415891094
2024-05-20,46.81285052632595,7.32350525588727,0.0,1.8659621373585475,3.812243832551401,0.6481019173912808,2.493306590567574,0.026930489244764717,0.013553548041440227,0.1636480033338114,63.16010230070205
2024-05-21,46.81285052632595,7.323915969464283,0.0,1.8659621373585475,3.812243832551401,0.6481019173912808,2.493306590567574,0.026930489244764717,0.013553548041440227,0.1636480033338114,63.16051301427906
2024-05-22,46.81285052632595,7.324671682445988,0.0,1.8671942780895876,3.812243832551401,0.6481019173912808,2.493306590567574,0.026930489244764717,0.013553548041440227,0.1636480033338114,63.16250086799181
2024-05-23,45.97869125141186,7.442546479048817,0.0,2.041747548320257,3.8245652398618013,0.6481019173912808,2.497413726337707,0.026930489244764717,0.013553548041440227,0.31766559471381395,62.791215794371745
2024-05-24,45.16588908250247,7.628189015858847,0.0,2.119783127952792,3.8327795114020677,0.6481019173912808,2.5836635775105092,0.026930489244764717,0.01889282454261365,0.3258798662540808,62.350109412659414
2024-05-27,44.61553288930459,7.628106873143444,0.0,2.129229540224099,3.8574223260228684,0.6481019173912808,2.5836635775105092,0.026930489244764717,0.01889282454261365,0.3320405699092809,61.839921007293455
2024-05-28,44.61553288930459,7.63262472249059,0.0,2.129229540224099,3.8574223260228684,0.6481019173912808,2.5754493059702424,0.026930489244764717,0.01889282454261365,0.3320405699092809,61.83622458510033
2024-05-29,44.56214012429285,7.660553245727497,0.0,2.125943831607992,3.820458104091668,0.6481019173912808,2.5754493059702424,0.026930489244764717,0.01889282454261365,0.43020111481546924,61.86867095768438
2024-05-30,44.936300192952004,7.538571313354536,0.0,2.0442118297823373,3.847975913751562,0.6481019173912808,2.623913508057816,0.02734120282177806,0.01889282454261365,0.3915940385762152,62.07690274123014
2024-05-31,44.09105165145855,7.624821164527337,0.0,2.1394973796494323,3.889047271452896,0.6481019173912808,2.6374670560992564,0.02734120282177806,0.01889282454261365,0.47373675397888326,61.54995722192203
2024-06-03,43.69183805460158,7.704910312044938,0.0,2.140318806803459,3.9095829503035624,0.6481019173912808,2.6374670560992564,0.02734120282177806,0.01889282454261365,0.47373675397888326,61.25218987858736
2024-06-04,43.82326639924585,7.664249667920618,0.0,2.1612651992311394,3.872208014795349,0.6481019173912808,2.563949325813869,0.02734120282177806,0.01889282454261365,0.7903969218561686,61.56967147361867
2024-06-05,43.89719484310825,7.072739974306005,0.0,2.571568062667466,3.7169582826843057,0.718333939060562,2.5347886618459214,0.0298054842838581,0.04928562924160083,0.7805397960078484,61.37121467320582
2024-06-06,46.71781140460507,6.417043962875748,0.0,1.8561050115102273,3.2939232983605655,0.7778874077274962,2.723306193695045,0.02816262997580474,0.020535678850667014,0.87911105449105,62.71388664209168
2024-06-07,47.608238439569995,6.611705769836991,0.0,1.5427305522490489,3.3506017719884067,0.6481019173912808,2.4813958968341874,0.026519775667751377,0.0377856490852273,0.8696646422197432,63.17674441484263
2024-06-11,47.533488568553565,6.535723758089522,0.0,1.4211593334531,3.3805838631103806,0.6481019173912808,2.6074849649772824,0.026519775667751377,0.025464241774827093,0.973164463627105,63.151690886644815
2024-06-12,47.11332857926892,6.862651765392141,0.0,1.4827663700051013,3.3855124260345404,0.6481019173912808,2.5709314566230956,0.026519775667751377,0.021767819581707034,1.0524321839906796,63.16401229395522
2024-06-13,46.85622188005857,6.917687384711929,0.0,1.3973379459863264,3.448762316894595,0.6481019173912808,2.5495743506184017,0.026519775667751377,0.027107096082880453,1.1050035218483871,62.97631618926012
2024-06-14,46.75190063149718,7.004347949461744,0.0,1.1065527334608816,3.4039945370001408,0.6481019173912808,2.543413646963202,0.026519775667751377,0.021767819581707034,1.1177356427358007,62.62433465375968
2024-06-17,46.33174064221253,7.207651170083347,0.0,1.1484455183162423,3.5128336349086764,0.6481019173912808,2.539306511193068,0.026519775667751377,0.0418927848553607,1.1247177735450276,62.581209728173285
2024-06-18,46.22166940357296,7.251597522823775,0.0,1.0880706224952812,3.4828515437867025,0.6481019173912808,2.539306511193068,0.026519775667751377,0.021767819581707034,1.118146356312814,62.39803147282533
2024-06-19,46.069458951931814,7.373579455196737,0.0,1.0868384817642411,3.4672444278601953,0.6481019173912808,2.5409493655011217,0.026519775667751377,0.024232101043787074,1.1399141758945213,62.37683865225144
2024-06-20,46.10847674174808,7.3485259269989225,0.0,1.0835527731481345,3.463137292090062,0.6481019173912808,2.5409493655011217,0.026519775667751377,0.024232101043787074,1.143199884510628,62.386695778099764
2024-06-21,45.78688801094663,7.488168543183458,0.0,1.161177639203656,3.509958639869583,0.6481019173912808,2.5471100691563215,0.026519775667751377,0.024232101043787074,1.1473070202807614,62.33946371674324
2024-06-24,45.7889415788317,7.479954271643191,0.0,1.1730883329370425,3.4853158252487826,0.6481019173912808,2.5430029333861883,0.026519775667751377,0.024232101043787074,1.155521291821028,62.32467802797075
2024-06-25,45.55072770416396,7.497614955454765,0.0,1.1907490167486163,3.4853158252487826,0.6481019173912808,2.545056501271255,0.026519775667751377,0.024232101043787074,1.1473070202807614,62.11562481727096
2024-06-26,45.415192223749564,7.509936362765165,0.0,1.174731187245096,3.4853158252487826,0.6481019173912808,2.545056501271255,0.026519775667751377,0.024232101043787074,1.1514141560508946,61.98050005043358
2024-06-27,44.55228299844453,7.494329246838658,0.0,1.1674204855742585,3.464780146398115,0.6481019173912808,2.545056501271255,0.026454061495429247,0.024232101043787074,1.1822176743268953,61.10487513278421
2024-06-28,44.507104504973064,7.523900624383619,0.0,1.183849028654792,3.464780146398115,0.6481019173912808,2.545056501271255,0.026454061495429247,0.024232101043787074,1.1867355236740418,61.11021440928539
2024-07-02,44.37978329609893,7.505829226995033,0.0,1.3801701184671686,3.472994417938382,0.6481019173912808,2.5491636370413886,0.026454061495429247,0.013553548041440227,1.1764676842487083,61.152517907717765
2024-07-03,44.23603354414426,7.495561387569699,0.0,1.44793785867437,3.4894229610189154,0.6481019173912808,2.553270772811522,0.026454061495429247,0.01601782950352027,1.1776998249797486,61.09050015758874
2024-07-04,44.460693870770555,7.402649762177741,0.0,1.45533070306061,3.4105659542323545,0.6481019173912808,2.553270772811522,0.026454061495429247,0.03408922689210724,1.1731819756326016,61.1643382444642
2024-07-05,44.22247999610282,7.433453280453742,0.0,1.4791520905273838,3.3998874012300075,0.6481019173912808,2.5540921999655484,0.026454061495429247,0.07762486605552131,1.1789319657107884,61.02017777893253
2024-07-08,44.021230343366284,7.3977211992535805,0.0,1.5715626453553855,3.3998874012300075,0.6481019173912808,2.5540921999655484,0.026454061495429247,0.18030326030885638,1.1850926693659887,60.98444569773236
2024-07-09,43.65323097836233,7.493006749120676,0.0,1.725580236735388,3.4964050918281426,0.6481019173912808,2.5540921999655484,0.026454061495429247,0.22630318093435045,1.1933069409062553,61.016481356739405
2024-07-10,43.694302336063664,7.403060475754754,0.0,1.804026529944936,3.4964050918281426,0.6481019173912808,2.5540921999655484,0.026454061495429247,0.23205317101253725,1.1933069409062553,61.051802724362545
2024-07-11,43.497570532674274,7.4178461645272336,0.0,1.8438657469152298,3.5514407111479303,0.6481019173912808,2.5540921999655484,0.026454061495429247,0.32199944437845873,1.1970033630993753,61.05837414159476
2024-07-12,43.49617410651243,7.4182568781042475,0.0,1.8364729025289899,3.54281572603065,0.6481019173912808,2.5540921999655484,0.026454061495429247,0.32199944437845873,1.1970033630993753,61.04137059950641
2024-07-15,43.47892413627787,7.279024975496726,0.0,1.8286693445657365,3.5715656764215833,0.6481019173912808,2.5540921999655484,0.026454061495429247,0.32199944437845873,1.1970033630993753,60.90583511909201
2024-07-16,43.22140672349051,7.330199887192587,0.0,1.8274372038346962,3.5715656764215833,0.6481019173912808,2.5540921999655484,0.026454061495429247,0.32199944437845873,1.1970033630993753,60.698260477269464
2024-07-17,43.22140672349051,7.335949877270774,0.0,1.8323657667588564,3.5756728121917174,0.6481019173912808,2.5540921999655484,0.026454061495429247,0.32199944437845873,1.1970033630993753,60.71304616604195
2024-07-18,43.22140672349051,7.331842741500641,0.0,1.8364729025289899,3.5756728121917174,0.6481019173912808,2.5540921999655484,0.026454061495429247,0.32199944437845873,1.1970033630993753,60.71304616604195
2024-07-19,43.141317575972906,7.364289114084695,0.0,1.8364729025289899,3.5756728121917174,0.6481019173912808,2.5540921999655484,0.026454061495429247,0.32199944437845873,1.1970033630993753,60.6654033911084
2024-07-22,43.07560340365077,7.362235546199628,0.0,1.8364729025289899,3.5756728121917174,0.6481019173912808,2.555735054273602,0.026454061495429247,0.36307080207979275,1.1970033630993753,60.64034986291058
2024-07-23,43.07450269126437,7.362235546199628,0.0,1.8364729025289899,3.5756728121917174,0.6481019173912808,2.555735054273602,0.026454061495429247,0.36307080207979275,1.1970033630993753,60.639249150524186
2024-07-24,43.099145505885176,7.300628509647628,0.0,1.831955053181843,3.6040120490056373,0.6481019173912808,2.5516279185034687,0.026864775072442584,0.4690349049492346,1.1970033630993753,60.72837399673608
2024-07-25,43.099145505885176,7.2956999467234676,0.0,1.8422228926071766,3.6040120490056373,0.6481019173912808,2.5516279185034687,0.026864775072442584,0.5101062626505686,1.1970033630993753,60.7747846309386
2024-07-26,42.911038687613065,7.2731106999877335,0.0,1.8414014654531499,3.6040120490056373,0.6481019173912808,2.5516279185034687,0.026864775072442584,0.7171059054652921,1.1970033630993753,60.770266781591445
2024-07-29,42.908985119728,7.174539441504532,0.0,1.8409907518761366,3.6040120490056373,0.6481019173912808,2.551217204926455,0.026864775072442584,0.7922664900587333,1.1970033630993753,60.743981112662595
2024-07-30,42.908985119728,7.174950155081544,0.0,1.8364729025289899,3.6040120490056373,0.6481019173912808,2.551217204926455,0.026864775072442584,0.7922664900587333,1.1970033630993753,60.739873976892454
2024-07-31,42.826842404325326,7.176593009389598,0.0,1.8348300482209363,3.6040120490056373,0.6481019173912808,2.551217204926455,0.026864775072442584,0.7902129221736667,1.1970033630993753,60.65567769360472
2024-08-01,42.82636597657599,7.177003722966611,0.0,1.834419334643923,3.6040120490056373,0.6481019173912808,2.551217204926455,0.026864775072442584,0.8312842798750006,1.1970033630993753,60.69627262355672
2024-08-02,42.801723161955195,7.177011937238152,0.0,1.8348300482209363,3.6011370539665446,0.6481019173912808,2.551217204926455,0.026864775072442584,0.8312842798750006,1.1970033630993753,60.66917374174538
2024-08-05,42.801723161955195,7.178244077969192,0.0,1.8323657667588564,3.6011370539665446,0.6481019173912808,2.551217204926455,0.026864775072442584,0.8292307119899339,1.1970033630993753,60.66588803312928
2024-08-06,42.81650885072767,7.178244077969192,0.0,1.8323657667588564,3.6052441897366774,0.6481019173912808,2.551217204926455,0.026864775072442584,0.8292307119899339,1.1970033630993753,60.68478085767188
2024-08-07,42.816385636654566,7.178244077969192,0.0,1.8323657667588564,3.6052441897366774,0.6481019173912808,2.551217204926455,0.026864775072442584,0.8292307119899339,1.1970033630993753,60.68465764359878
2024-08-08,42.816385636654566,7.1581191126955375,0.0,1.8286693445657365,3.6052441897366774,0.6481019173912808,2.551217204926455,0.026864775072442584,0.8292307119899339,1.1970033630993753,60.660836256132015
2024-08-09,42.816385636654566,7.149904841155272,0.0,1.8286693445657365,3.6052441897366774,0.6481019173912808,2.5553243406965884,0.026864775072442584,0.8292307119899339,1.1970033630993753,60.656729120361874
2024-08-12,42.816385636654566,7.13511915238279,0.0,1.828258630988723,3.6052441897366774,0.6481019173912808,2.5553243406965884,0.026864775072442584,0.8267664305278539,1.1970033630993753,60.6390684365503
2024-08-13,42.84472487346849,7.113351332801083,0.0,1.83277648033587,3.6052441897366774,0.6481019173912808,2.5553243406965884,0.026864775072442584,0.8267664305278539,0.5439687756481644,59.997123115678455
2024-08-14,42.836510601928225,7.121154890764338,0.0,1.83277648033587,3.6052441897366774,0.6481019173912808,2.5553243406965884,0.026864775072442584,0.8267664305278539,0.5439687756481644,59.99671240210144
2024-08-15,42.83733326122298,7.120333463610311,0.0,1.83277648033587,3.6052441897366774,0.6481019173912808,2.553680254247804,0.026864775072442584,0.8267664305278539,0.5439687756481644,59.99506954779339
2024-08-16,42.83733326122298,7.120333463610311,0.0,1.830722912450803,3.6052441897366774,0.6481019173912808,2.5516266863627375,0.026864775072442584,0.8267664305278539,0.5439687756481644,59.99096241202325
2024-08-19,42.83733326122298,7.122387031495378,0.0,1.830722912450803,3.5892263602331576,0.6481019173912808,2.5516266863627375,0.026864775072442584,0.8267664305278539,0.5439687756481644,59.9769981504048
2024-08-20,42.80858331083205,7.128547735150578,0.0,1.8244800660802003,3.55883355553417,0.6481019173912808,2.5516266863627375,0.026864775072442584,0.8267664305278539,0.5439687756481644,59.917773252599474
2024-08-21,42.80858331083205,7.124851312957457,0.0,1.8244800660802003,3.55883355553417,0.6481019173912808,2.5516266863627375,0.026864775072442584,0.8267664305278539,0.5439687756481644,59.91407683040636
2024-08-22,42.80858331083205,7.124851312957457,0.0,1.8203729303100669,3.5793692343848367,0.6481019173912808,2.5434124148224706,0.026864775072442584,0.8267664305278539,0.5439687756481644,59.92229110194663
2024-08-23,42.80858331083205,7.132654870920711,0.0,1.8203729303100669,3.5793692343848367,0.6481019173912808,2.5434124148224706,0.026864775072442584,0.8267664305278539,0.5439687756481644,59.93009465990987
2024-08-26,42.81039045057091,7.132654870920711,0.0,1.8207836438870801,3.5793692343848367,0.6481019173912808,2.5434124148224706,0.026864775072442584,0.8267664305278539,0.5439687756481644,59.93231251322575
2024-08-27,42.80997973699389,7.132654870920711,0.0,1.8207836438870801,3.5793692343848367,0.6481019173912808,2.5434124148224706,0.026864775072442584,0.8267664305278539,0.5439687756481644,59.931901799648735
2024-08-29,42.80997973699389,7.133476298074738,0.0,1.8207836438870801,3.5793692343848367,0.6481019173912808,2.5434124148224706,0.026864775072442584,0.8267664305278539,0.5439687756481644,59.932723226802764
2024-09-03,42.82435471218936,7.103904920529777,0.0,1.8138015130778533,3.5793692343848367,0.6481019173912808,2.5434124148224706,0.026864775072442584,0.8678377882291879,0.5439687756481644,59.95161605134537
2024-09-05,42.82476542576637,7.103904920529777,0.0,1.8055872415375867,3.5793692343848367,0.6481019173912808,2.5434124148224706,0.026864775072442584,0.8678377882291879,0.5439687756481644,59.94381249338212
2024-09-09,42.82476542576637,7.105958488414845,0.0,1.8055872415375867,3.5793692343848367,0.6481019173912808,2.542590987668444,0.026864775072442584,0.8678377882291879,0.5439687756481644,59.94504463411317
2024-09-11,42.844890391040025,7.126904880842525,0.0,1.8055872415375867,3.5793692343848367,0.6481019173912808,2.542590987668444,0.026864775072442584,0.8538735266107343,0.5439687756481644,59.972151730196046
2024-09-12,42.844685034251526,7.0997977847596445,0.0,1.80723009584564,3.5793692343848367,0.6481019173912808,2.542590987668444,0.026864775072442584,0.8538735266107343,0.5439687756481644,59.946482131632706
2024-09-13,42.844685034251526,7.071869261522737,0.0,1.80723009584564,3.5793692343848367,0.6481019173912808,2.542590987668444,0.026864775072442584,0.8538735266107343,0.5439687756481644,59.9185536083958
2024-09-17,42.859470723024,7.050922869095057,0.0,1.7949086885352399,3.5793692343848367,0.6481019173912808,2.542590987668444,0.026864775072442584,0.8583913759578812,0.5439687756481644,59.90458934677735
2024-09-19,42.80731009874331,7.054619291288176,0.0,1.8043551008065466,3.5793692343848367,0.6481019173912808,2.542590987668444,0.026864775072442584,0.8583913759578812,0.5439687756481644,59.865571556961086
2024-09-20,42.80731009874331,7.050512155518043,0.0,1.8363907598135873,3.5793692343848367,0.6481019173912808,2.542590987668444,0.026864775072442584,0.8588020895348945,0.5435580620711511,59.89350008019798
2024-09-23,42.6808103170232,7.062833562828444,0.0,1.872533554590761,3.5793692343848367,0.6481019173912808,2.460448272265776,0.026864775072442584,0.8998734472362284,0.5435580620711511,59.77439314286411
2024-09-24,42.6808103170232,7.062833562828444,0.0,1.8721228410137478,3.5793692343848367,0.6481019173912808,2.460448272265776,0.026864775072442584,0.8998734472362284,0.5435580620711511,59.77398242928711
2024-09-25,42.6808103170232,7.061437136666599,0.0,1.8914263791333745,3.5801906615388637,0.6481019173912808,2.460448272265776,0.026864775072442584,0.8998734472362284,0.5435580620711511,59.79271096839891
2024-09-26,42.70750669952906,7.042955025700998,6.251188374065489,1.8799263989770012,3.5801906615388637,0.6481019173912808,2.4602839868349706,0.027275488649455924,0.8998734472362284,0.5435580620711511,66.0408600619945
2024-09-27,42.43232860293013,6.95218732518105,6.264741922106929,1.8392657548526803,3.600726340389531,0.6481019173912808,2.46210755511691,0.027275488649455924,0.8727663511533481,0.5287723732986709,65.62827363106997
2024-09-30,42.43232860293013,6.95218732518105,6.3509917732797305,1.8441943177768407,3.5793692343848367,0.6481019173912808,2.460053987231843,0.027275488649455924,0.8727663511533481,0.5287723732986709,65.69604137127718
2024-10-02,42.52802486637424,6.920562379751022,6.425330930719146,1.8388550412756672,3.538708590260516,0.6481019173912808,2.460053987231843,0.027275488649455924,0.8448378279164408,0.5287723732986709,65.76052340286827
2024-10-03,42.57648906846181,6.91275882178777,6.438884478760586,1.8154443673859069,3.538708590260516,0.6481019173912808,2.460053987231843,0.027275488649455924,0.8448378279164408,0.5287723732986709,65.79132692114428
2024-10-04,42.60195331023663,6.953008752335076,6.449563031762932,1.828997915427347,3.5374764495294766,0.6481019173912808,2.5072860485883774,0.027275488649455924,0.8448378279164408,0.5493080521493379,65.94780879398637
2024-10-07,42.62690826717596,7.007210623093527,6.486527253694134,1.8269443475422802,3.525155042219076,0.6481019173912808,2.515500320128644,0.027275488649455924,0.8448378279164408,0.5493080521493379,66.05776913996014
2024-10-08,42.61499757344258,7.17847818470809,6.482420117924,1.8355693326595603,3.4992800868672362,0.6481019173912808,2.464078980286574,0.027275488649455924,0.8682485018062012,0.5698437310000048,66.18829391473498
2024-10-09,42.63430111156221,7.17847818470809,6.482420117924,1.8396764684296938,3.429458778774968,0.6481019173912808,2.463257553132547,0.027275488649455924,0.8530520994567076,0.5698437310000048,66.12586545102896
2024-10-10,42.64456895098754,7.150138947894169,6.494330811657386,1.8162657945399334,3.429458778774968,0.6481019173912808,2.4636682667095604,0.027275488649455924,0.8682485018062012,0.5698437310000048,66.1119011894105
2024-10-14,42.69714028884525,7.0224070254430195,6.494330811657386,1.7932658342271863,3.4335659145451016,0.6481019173912808,2.4636682667095604,0.027275488649455924,0.9680519010204429,0.5698437310000048,66.11765117948869
2024-10-15,42.884097109101724,6.964907124661153,6.494330811657386,1.7940872613812129,3.4335659145451016,0.6481019173912808,2.4636682667095604,0.027275488649455924,0.9680519010204429,0.5698437310000048,66.24792952611732
2024-10-16,42.87916854617756,6.972710682624406,6.494330811657386,1.7940872613812129,3.4335659145451016,0.6481019173912808,2.4636682667095604,0.027275488649455924,0.9680519010204429,0.5698437310000048,66.25080452115641
2024-10-17,42.87916854617756,6.94175930746068,6.513223636200001,1.787926557726013,3.4335659145451016,0.6481019173912808,2.4636682667095604,0.027275488649455924,0.9680519010204429,0.5698437310000048,66.23258526688011
