date,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,HANG SENG SECURITIES LTD,BOCI SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF COMMUNICATIONS TRUSTEE LTD,SINO-RICH SECURITIES & FUTURES LTD,KGI ASIA LTD
2024-05-06,37.477419133736994,24.51075239851362,12.14457236583983,7.863741311555411,7.8203557923065254,3.8587392824665367,3.4843336353041368,0.0,2.8400860802769436
2024-05-08,37.49639154088443,24.48280283547915,12.14744051829932,7.865598471141119,7.822202705645598,3.8596505910108103,3.4851565214284674,0.0,2.840756816111103
2024-05-10,37.4938615897473,24.481150935327467,12.146620907939774,7.865067764612342,7.828422112727189,3.859390173221247,3.4849213714489053,0.0,2.840565144975778
2024-05-13,37.49734036058647,24.48257887905655,12.147747900701185,7.850614928369756,7.835896264235107,3.8597482567427175,3.4852447108524713,0.0,2.8408286994557415
2024-05-14,37.49902685383339,24.49414861213072,12.153488562310311,7.854324893714422,7.842130899149405,3.8615722580983185,3.4632632314762892,0.0,2.832044689287141
2024-05-16,37.49195838231793,24.497249504801854,12.155027160944963,7.855319229908152,7.843123691616549,3.8620611226554753,3.4628576893040677,0.0,2.8324032184509997
2024-05-17,37.473813655743065,24.516677404862445,12.154616829886226,7.855054048974071,7.842858922381107,3.861930746671252,3.4627407896835987,0.0,2.832307601798235
2024-05-20,37.472861230669594,24.512615153311977,12.15595050713107,7.85591595247862,7.844563533764489,3.86235450080765,3.4631207423107053,0.0,2.8326183795258904
2024-05-21,37.46551599456031,24.53805257906817,12.14180792981948,7.82991487694778,7.839652266309634,3.8409996478445736,3.459091649496551,0.0,2.8849650559534967
2024-05-22,37.43152404598078,24.533102264970278,12.13352216773817,7.841421392870061,7.89074910589055,3.8383784888359327,3.4567311105561527,0.0,2.874571423158078
2024-05-23,37.404121052583434,24.61873509292968,12.123002270620145,7.834622794312141,7.891483563884449,3.843468154954283,3.4124879325853397,0.0,2.8720791381305326
2024-05-24,37.438940062435364,24.56164324333746,12.12473730721534,7.835744080686115,7.909450562511326,3.844018229742067,3.412976325749965,0.0,2.872490188322368
2024-05-27,37.44272273020792,24.547285569441605,12.125962337971723,7.8365357702093394,7.910249699017104,3.8444066126356673,3.420056868271152,0.0,2.872780412245488
2024-05-28,37.430502048412436,24.526239236295517,12.109750743298594,7.826058849862137,7.983758041079027,3.8392669000070394,3.415484482660665,0.0,2.868939698384586
2024-05-29,37.391209423187455,24.608028672641925,12.096223358751521,7.817316629663369,7.974839660557262,3.8349781874780895,3.4116691628418745,0.0,2.865734904878502
2024-05-30,37.35418840974909,24.565204798546205,12.084246895448356,7.801186036528699,8.008897140470388,3.9150879054410517,3.4082912713033755,0.0,2.862897542512831
2024-06-03,37.37237601361762,24.5284759006251,12.09013066658462,7.804984402585556,8.012796640227066,3.916994145971659,3.4099507545942735,0.0,2.8642914757941065
2024-06-04,37.358890403104574,24.540604261161015,12.094159740247592,7.802168018107477,8.009905267878384,3.9155807207879034,3.415433676298064,0.0,2.863257912414986
2024-06-05,37.34353493879431,24.57162001258294,12.08918872969963,7.798961126488053,8.00661299090917,3.9139713164570136,3.4140298452593325,0.0,2.862081039809543
2024-06-06,37.33413986254829,24.565438159582545,12.086147270179143,7.796999024224749,8.029757154590987,3.9129866196680463,3.4131709262856726,0.0,2.861360982920569
2024-06-07,37.343778716910606,24.546134745309267,12.094939160363603,7.7972605808156,8.030026519240154,3.913117883945124,3.413285423844118,0.0,2.8614569695715306
2024-06-11,37.34346553777891,24.546767530121482,12.094837727603606,7.7971951900227525,8.030797814417703,3.91308506705023,3.412418160700254,0.0,2.861432972305055
2024-06-12,37.34639561815915,24.54591365952436,12.095243468851786,7.797456759775069,8.029389888419567,3.9115390055973323,3.4125326358866954,0.0,2.861528963786042
2024-06-13,37.34219169944264,24.547560636212538,12.096055033021177,7.7979799519319615,8.029928642778032,3.9118014612405196,3.4127616093026747,0.0,2.861720966070466
2024-06-17,37.35422754987469,24.551061195625103,12.097779968542401,7.778120917300719,8.031073735877474,3.912359296441669,3.413248279850161,0.0,2.8621290564877735
2024-06-18,37.33387135623463,24.59553064931573,12.091187280972413,7.770528689108913,8.026697200667721,3.910227255474645,3.411388229529659,0.0,2.8605693386962883
2024-06-19,37.274457089237124,24.726624785951515,12.068421819599873,7.7558982258958835,8.011584419695547,3.9028650233403,3.4049652186903265,0.0,2.8551834175894304
2024-06-20,37.268318600399674,24.729801247617836,12.066705245261478,7.754795051341266,8.010444877141408,3.9106767657989283,3.4044809071535815,0.0,2.854777305285825
2024-06-21,37.27703665956122,24.709633290128817,12.07034092190835,7.757131557180798,8.012858409814905,3.911855045694053,3.4055066711444377,0.0,2.8556374445674177
2024-06-24,36.256548809214195,23.895505014772986,11.756270880031112,7.555291141174897,7.321787896577413,3.7774621590669932,3.326677399903409,3.2891799334992053,2.821276765759789
2024-06-25,36.26693936703994,23.891609906773763,11.754354538664083,7.554059584238047,7.320594402044154,3.776846410495726,3.3261351319018253,3.288643777805407,2.820816881037054
2024-06-27,36.245147161502835,23.954494240155277,11.75521681496078,7.554613735170104,7.321131426430297,3.7771234725092397,3.322303684494532,3.2888850262353873,2.7810844385415465
2024-06-28,36.26073311841213,23.94863815707472,11.752343052500667,7.552766881497004,7.319341651474205,3.7762000905067317,3.32149149091615,3.2880810024157667,2.780404555202626
2024-07-02,36.27111952342826,23.944735692116247,11.750427991333451,7.551536147294032,7.318148954247474,3.77558475328243,3.3209502491107434,3.2875452048974116,2.7799514842899553
2024-07-03,36.26488808665341,23.94707701845746,11.751576953131584,7.552274539679131,7.318864525934537,3.775953931549838,3.3212749730248468,3.287866662452222,2.7802233091169715
2024-07-05,36.266956702329324,23.954962070200455,11.752247284617066,7.552705335259261,7.319282007379732,3.77616931888195,3.3092411747905914,3.2880542083920306,2.780381898149593
2024-07-08,36.2664373481561,23.955157276782106,11.752343052500667,7.552766881497004,7.319341651474205,3.7762000905067317,3.30926814146479,3.2880810024157667,2.780404555202626
2024-07-09,36.22363584608604,24.0449050913245,11.738472984959683,7.543853136697377,7.310703394183045,3.771743434496129,3.3053625566441043,3.2842004225705392,2.777123133038583
2024-07-10,36.22835381088979,24.035012283601727,11.740001867996941,7.54483568946306,7.311655580248823,3.772234687026614,3.305793065173733,3.2846281748278785,2.77748484077143
2024-07-11,36.22481522208068,24.042432130962737,11.73885516838575,7.544098750896194,7.310941417448399,3.7718662356330306,3.305470173264078,3.284307350189745,2.777213551139383
2024-07-12,36.22628955007374,24.043410643358023,11.73933293266626,7.5444057911365,7.311238968326747,3.7720197482995035,3.3015347645884305,3.2844410195055027,2.7773265820452973
2024-07-16,36.22687931487389,24.043802070618426,11.739524049267681,7.545342615343524,7.3032179843315514,3.7720811568649584,3.307286521437706,3.284494490278401,2.777371796983867
2024-07-25,36.224520422792324,24.042236418472047,11.738759610641411,7.544851287814453,7.302742423150377,3.7718355315290735,3.313582746839633,3.284280614958958,2.777190943801726
2024-07-31,18.646738451882843,12.350543933054393,6.034309623430962,3.878430962343096,3.75397489539749,1.9389121338912134,1.7033472803347283,1.688284518828452,1.4276150627615063
2024-08-02,36.263107098120685,24.01755138844735,11.734652518961022,7.542211537365362,7.300187380399271,3.770515862769753,3.3124234090064015,3.283131529192049,2.776219275738109
2024-08-05,36.260746774928435,24.015988114141877,11.733888724164881,7.541720623645137,7.299712219748115,3.770270444305926,3.3187166901864207,3.2829178340039733,2.7760385748752303
2024-08-06,36.260228181536526,24.016183512300877,11.73398419307683,7.541781984365277,7.29977161144677,3.7703011198667333,3.318743691829177,3.282944544381155,2.776061161196654
2024-08-07,36.28524818377157,24.001180117401503,11.731025379002958,7.539880266218206,7.297930918070623,3.7693504095340247,3.317906845163851,3.2821167247453156,2.7753611560919493
2024-08-09,36.282592041716015,23.999423190080243,11.730166647936654,7.5393283341226205,7.297396697079995,3.769074486655003,3.3249841392847763,3.281876468203051,2.775157994921638
2024-08-13,36.28406762818094,24.00039922905741,11.726576778414492,7.539634953088312,7.297693476863065,3.7692277721559786,3.3251193639563317,3.2820099397171716,2.7752708585662926
2024-08-14,36.33038126453009,23.982647736539597,11.71790341269441,7.534058388624554,7.292295860351962,3.7672527098452235,3.322659995220555,3.279582456143576,2.7732181760500327
2024-08-16,36.418850093710276,23.9492726587915,11.707151030820983,7.527145114978397,7.285604428697083,3.735374539902651,3.329355568174102,3.2765731018493907,2.7706734630756182
2024-08-19,36.42969060940379,23.94518933430793,11.705154974526575,7.5258617450666145,7.284362241204997,3.734737662677551,3.328787916734339,3.2760144497617207,2.770201066316479
2024-08-21,36.41781747081544,23.94966161947086,11.707341166925874,7.527267363512593,7.285722754363524,3.7354352062051057,3.329409640313247,3.276626316747305,2.770718461646048
2024-08-23,36.42018347491229,23.939036030198274,11.708101773109544,7.527756397360773,7.286196095466383,3.7356778911218633,3.3353106736603246,3.2768391936253733,2.7708984705451734
2024-08-27,36.42195817974607,23.94020254609428,11.708672292608039,7.528123214449302,7.280053993961189,3.737484212428535,3.335473198705779,3.2769988694370147,2.7710334925697877
2024-08-28,36.47355077015637,23.920775444709307,11.699170887460193,7.522014259746681,7.274146343566149,3.7344513022190338,3.332766514170702,3.2743396359091266,2.7687848420624386
2024-09-04,36.48504333148437,23.917670034052907,11.697652093471723,7.521037746953698,7.273202009147571,3.733966493317394,3.3290883359585544,3.2739145590038423,2.7684253966099406
2024-09-05,36.48445127707935,23.918904646225116,11.697462271949862,7.520915700681531,7.273083984584765,3.733905901055231,3.3290343137830534,3.273861432150773,2.768380472490319
2024-09-09,36.518869188364555,23.90319531366341,11.688968841097013,7.515976153170555,7.268307206686572,3.7395618961667196,3.3268478881118932,3.2717112426350203,2.76656227010426
2024-09-10,36.57377706773844,23.877468800883502,11.680350400529917,7.510434518603777,7.262948181905535,3.7368046647644273,3.3243949565326205,3.2692989640772905,2.7645224449644896
2024-09-11,36.524918810906364,23.895862005606087,11.689347965470324,7.5162199291432366,7.268542949672307,3.7396831865114546,3.326955792336622,3.2718173585372337,2.766652001816367
2024-09-16,36.552001447004706,23.878084203328584,11.686599870825294,7.51445291153035,7.266834159411621,3.7388040097285145,3.3261736452550075,3.2710481741662085,2.766001578749716
2024-09-19,36.54733916643697,23.875568030511303,11.685368385724939,7.513661069856966,7.266068410768475,3.738410030172268,3.3371713127101534,3.2707034847669347,2.76571010905199
2024-09-23,36.66573999987761,23.84639907006132,11.664755927698058,7.500407313679299,7.253251396773405,3.7318156450155002,3.3118650119359154,3.2649341126707596,2.7608315222881368
2024-09-24,36.670487528032595,23.849486733121726,11.666266295610665,7.5013784762658355,7.25419055728732,3.732298845404855,3.299345705272245,3.2653568606263206,2.7611889983784397
2024-09-25,36.68176783625076,23.82606186700928,11.669854987456366,7.503685995662973,7.256422038537657,3.733446947984792,3.3003606259614044,3.266361325914709,2.7620383752220534
2024-09-26,36.683549571977444,23.826409618793402,11.670421824846787,7.500002738290915,7.256774503185808,3.733628291911306,3.3005209336778827,3.266519982190399,2.7621725351260573
2024-09-27,36.678529807674884,23.833347431305,11.669854987456366,7.499638459943128,7.256422038537657,3.733446947984792,3.3003606259614044,3.266361325914709,2.7620383752220534
2024-10-02,36.67450995393819,23.8354698794512,11.670894231404619,7.500306330614354,7.257068249882838,3.7321602668406832,3.300654535338279,3.2666522075275832,2.762284345002258
2024-10-03,36.636484028057886,23.849737475695573,11.671933660466424,7.500974320248901,7.27795585973451,3.732492659180786,3.30094849706726,3.266943140953248,2.7625303585954106
2024-10-04,36.55822028134081,23.964861315872984,11.750613613562384,7.474917772786707,7.228388008120923,3.627235750579399,3.321569816541809,3.2848899044572977,2.7893035367376857
2024-10-07,36.608470006148444,23.858659569980023,11.773655890438656,7.49626217699252,7.258785902452387,3.5983235815153143,3.312975949170655,3.2949884193380408,2.7978785039639638
2024-10-08,36.56972176504007,23.94780920064184,11.759618223798372,7.46854170033589,7.250131291033468,3.594033319648377,3.301676144362279,3.315559026987596,2.7929093281521133
2024-10-09,36.52507270049335,23.914715664159726,11.746572121237653,7.460256111539784,7.303268069544494,3.6137023956307504,3.359193333003935,3.287408725596371,2.7898108787939426
2024-10-10,36.51274550153603,23.90790664377372,11.745230783177478,7.4585885857796725,7.326903342033561,3.622261799172999,3.3498376962854097,3.2870333372364744,2.789492311004651
2024-10-14,36.51457981241737,24.01781138746887,11.737954575614012,7.4539679665953855,7.322364302273658,3.620017796548738,3.3420565111123226,3.2849970097030883,2.706250638266564
2024-10-15,36.50007851826068,24.06340260956983,11.717258329177842,7.451174056206559,7.31961971981951,3.618660934623004,3.3408038351619713,3.283765720903108,2.705236276277499
2024-10-16,36.52436741531455,24.054893098529945,11.716685502623756,7.445106254933897,7.311113978792974,3.6184840276183654,3.340640511874645,3.283605186062151,2.705104024249713
2024-10-17,36.53876732049879,24.03374691485605,11.71869064064011,7.446380375126354,7.312365168182455,3.6191032778221643,3.3412122132562208,3.284167126688432,2.7055669629294274
2024-10-22,36.56291725263072,24.033551058284527,11.718595142315204,7.4463196928475694,7.288672806179915,3.6190737849111136,3.3411849849438338,3.284140363249671,2.705544914637446
2024-10-23,36.55368283530573,24.055181477315706,11.715635466060187,7.441994880594819,7.28683196164411,3.618159743030132,3.3403411273189687,3.283310912950108,2.704861595780238
2024-10-24,36.55313195788838,24.05025198688827,11.71363137333541,7.440721842709571,7.301877025770419,3.6175408156455187,3.3356968340617876,3.282749265267156,2.7043988984334884
2024-10-25,36.64619608863398,24.019677320064535,11.706670096476776,7.398851588200582,7.295909416176973,3.6153909526045456,3.333714467668456,3.2807983650070525,2.7027917051670998
2024-10-28,36.701401014024285,24.08179476871358,11.737342605837258,7.197855973744476,7.315025343081606,3.6248635961420903,3.342449093943224,3.2893943464203166,2.7098732580931637
2024-10-29,36.7031985022672,24.07807659781122,11.73791745406523,7.1982084960223585,7.315383603847884,3.625041127503733,3.3426127937689234,3.289555447836083,2.7100059768773685
2024-10-30,36.73793477044456,24.00360405738075,11.74981027018379,7.205501695208779,7.322795524435823,3.62871400625078,3.345999517135092,3.292888413688503,2.7127517452719183
2024-10-31,18.81954179916318,12.28276150627615,6.016736401673641,3.6897280334728033,3.749790794979079,1.8581589958158995,1.713389121338912,1.6861924686192469,1.389121338912134
2024-11-01,36.767447444368074,23.996640990153995,11.754804755394655,7.148073883401307,7.325908220990744,3.6302564616625634,3.3204462389717033,3.2942881199054566,2.7621338851514983
2024-11-04,36.7887990477404,24.002397167624544,11.761631009222477,7.152224915062273,7.330162524662855,3.632364625309946,3.320738657680338,3.2962011799142275,2.715480872782936
2024-11-06,36.79361410100941,24.005538689607796,11.763170414729199,7.153161024553459,7.3303039003051715,3.632840042546062,3.321173288164155,3.296632598842745,2.703565940242003
2024-11-07,36.79782830667956,24.0066519626612,11.764517725143575,7.1539803213930275,7.328689136428104,3.63325613472619,3.3141906331402375,3.2970101830548404,2.7038755967732624
2024-11-08,36.878231060171665,23.959890144363893,11.754420413483743,7.147840165833652,7.322399030875339,3.6301377646927193,3.3113461123103365,3.294180407951285,2.7015549003173693
2024-11-11,36.956560644146705,23.930157640686996,11.739834021557154,7.138970209304969,7.313312459326078,3.6256330243209547,3.3072369694943005,3.290092566542096,2.698202464620751
2024-11-12,36.955531253883755,23.93054837874821,11.74002571273,7.139086776333927,7.313431873062264,3.625692224633793,3.307290970950573,3.2901462880599377,2.6982465215975417
2024-11-13,37.025649868587315,23.852764310523753,11.742326495177522,7.140485877660298,7.314865142127973,3.6264027792130302,3.3079391260058517,3.29079108314085,2.6987753175634013
2024-11-14,37.10320325048092,23.82338945336474,11.727865732516227,7.13169231604322,7.305856831146061,3.6219368371421803,3.3038653742992508,3.2867384493769394,2.695451755630468
2024-11-15,37.115201493389996,23.808204249045804,11.72882229755869,7.132274001382968,7.306452721942333,3.62223225476065,3.304134848915873,3.287006527062693,2.6956716059409924
2024-11-18,37.208810478061544,23.771245557843777,11.711818737298831,7.121934169497409,7.295860378909801,3.6169810161574487,3.2993447638941285,3.282241273387642,2.6917636249494183
2024-11-20,37.2103257791418,23.76814119862163,11.712295692389745,7.122224204959493,7.296157497387158,3.6171283150141074,3.299479127251103,3.2823749402177103,2.6918732450172533
2024-11-21,37.21409510136742,23.76468969837842,11.712200298263804,7.122166195977256,7.296098071755713,3.617098854283001,3.2994522537042195,3.2823482059807465,2.691851320289421
2024-11-22,37.52539746725076,23.60932602617463,11.490382971166879,7.100225401824312,7.274055726634907,3.7601796198833366,3.297550323836497,3.265141966845474,2.6777404963831994
2024-11-25,37.567228315821005,23.570152352281443,11.50237824917969,7.1006281112830205,7.258263197812882,3.760392889154899,3.297737353772988,3.2653271586499124,2.677892372044159
2024-11-26,37.56966359607672,23.56843904818573,11.503123886159042,7.097847176994633,7.258733711764771,3.760636655090456,3.297951128252134,3.265538832151376,2.678065965325136
2024-11-28,37.5730126220056,23.56243618397128,11.504149294865705,7.098479891582938,7.259380768061918,3.760161505225195,3.2982451134195143,3.265829928029642,2.678304692838205
2024-11-29,37.58580530589929,23.546949601298888,11.508066173900017,7.099275437772662,7.261852408128794,3.7614417474567543,3.290450873475639,3.266941862554034,2.679216589513916
2024-12-02,37.578214920931174,23.549813219313585,11.50946570573611,7.10013880281056,7.262735544659346,3.7618991881245107,3.290851035473575,3.2673391655477966,2.679542417403342
2024-12-04,37.601859876193906,23.510356703146826,11.490182180407906,7.088242880798338,7.250567200062977,3.836535892866545,3.2853373816762246,3.261864904694552,2.675052980152728
2024-12-05,37.57832997070523,23.523494176462485,11.485264965868561,7.0922037565467235,7.254618781853798,3.8386797305187548,3.2871732122733386,3.263687618985355,2.6765477867857563
2024-12-06,37.66093447123538,23.523494176462485,11.485264965868561,7.090584060457897,7.173633977412475,3.8386797305187548,3.2871732122733386,3.263687618985355,2.6765477867857563
2024-12-09,37.661544473798216,23.5222554694255,11.485450995269115,7.0906989082307845,7.173750170363406,3.8387419064712742,3.287226455351667,3.2637404816622855,2.6765911394277553
2024-12-10,37.649691768239855,23.504725756675963,11.484799918730829,7.114591414893087,7.180631848779175,3.838524299448888,3.2870401121230035,3.263555469784603,2.6764394113245937
2024-12-13,37.668299429935054,23.51634253133141,11.490476068029482,7.118107669712989,7.18418074285837,3.848523573765339,3.2886646707186338,3.207643121797258,2.677762191851462
2024-12-16,37.6908354798337,23.522012001318917,11.478243923079674,7.1200690583930175,7.186160337919047,3.84958403125245,3.2895708595481468,3.185024261646764,2.6785000470082836
2024-12-17,37.69144641200305,23.520772366736097,11.478429974366971,7.12018446786008,7.186276818662144,3.8496464293047454,3.289624180325887,3.1850758878247682,2.6785434629162492
2024-12-18,37.84387101462678,23.456676743119058,11.46690618852799,7.1397542101408344,7.170156125510406,3.8579261447670596,3.2838926428489392,3.1009144038736287,2.679902526585303
2024-12-19,37.82954870289639,23.48900665916071,11.482710819268846,7.149594805068231,7.180038622851437,3.8737832588058,3.2843650023906017,3.0241129249362984,2.686839204621687
2024-12-20,37.697958209284835,23.51970726604588,11.497718954604402,7.158939470114467,7.193482147620534,3.927555200337224,3.286222292469012,3.0280655017068714,2.6903509578167752
2024-12-23,37.69445546098206,23.513447506751785,11.500613225153524,7.160741558663779,7.195292931447107,3.9285438666449726,3.287049518846393,3.0288277434034203,2.6910281881069533
2024-12-27,37.65744932341565,23.535994716191606,11.503695824432707,7.162660908209322,7.197221542067234,3.9336580440392295,3.2879305724284125,3.029639583784085,2.691749485431758
2024-12-30,37.65133297120376,23.53217198162174,11.501827385208466,7.161497543252955,7.196052563745833,3.9492612140273087,3.28739654418724,3.0291475073662064,2.6913122893864903
2025-01-02,37.643737006648195,23.535038916117795,11.503228657718461,7.162370031536917,7.196929261882603,3.9538033683381677,3.287797049102897,3.0295165496921457,2.687579158962818
2025-01-03,37.62128512729691,23.553286682745473,11.501827385208466,7.16230964714233,7.196052563745833,3.9614427723679233,3.28739654418724,3.0291475073662064,2.6872517699396186
2025-01-06,37.98569308165919,23.194018710363103,11.501266971790036,7.161960671775304,7.192453687011533,3.9612497555879265,3.2872363695407802,3.028999915609464,2.6871208366626584
2025-01-07,38.036673904733256,23.17313064978169,11.490909165138683,7.155510755947353,7.1859763097954765,3.962550332735814,3.2842759514567104,3.026272060013224,2.68470087039779
2025-01-08,38.12799495781547,23.137463493564724,11.473222817166887,7.144497279874497,7.174915942360172,3.9605017547926926,3.279220925220049,3.0216141430510826,2.6805686861544324
2025-01-10,38.13528571580138,23.137463493564724,11.473222817166887,7.144497279874497,7.174915942360172,3.9605017547926926,3.2719301672341348,3.0216141430510826,2.6805686861544324
2025-01-13,38.14647674389634,23.123134977829345,11.474152320140881,7.145076091214185,7.175497218067344,3.9608226147827983,3.272195242607429,3.0218589390754422,2.6807858523862302
2025-01-14,38.16701527703899,23.11545691441269,11.470342314739327,7.14270356052586,7.173114586009054,3.9595074191033377,3.2711087064345223,3.020855527358447,2.6798956943777754
2025-01-15,38.207551338345084,23.100303035252573,11.462822663191606,7.138020993919736,7.168412082742925,3.956911671280362,3.268964254510407,3.0188751347669767,2.6781388259903287
2025-01-16,38.208169813915035,23.10067696586538,11.463008214883132,7.138136538921912,7.166909393687082,3.956975722838638,3.2690171700849375,3.0189240020838866,2.678182177719995
2025-01-17,38.20266800175102,23.102733800646693,11.464028856573837,7.138772103305099,7.167547519943608,3.9573280434787463,3.269308236369535,3.019192800608657,2.6784206373228003
2025-01-20,38.19766550407352,23.104603968313235,11.464956870387304,7.1393499873287665,7.168127733338952,3.957648389417746,3.269572887064486,3.0194372044443014,2.6786374556316876
2025-01-21,38.19679361515184,23.097562694842082,11.462266044157579,7.137674381356036,7.18344089585135,3.9567195290465573,3.268805518064849,3.018728542307969,2.6780087792217344
2025-01-22,38.20179500939497,23.09569353588012,11.46133846588519,7.13709676854841,7.182859579410927,3.956399333454261,3.2685409915773698,3.018484253177417,2.6777920626713336
2025-01-23,38.17720665645509,23.10336179311207,11.466349172852116,7.140216988809617,7.1859998064135695,3.958129005583139,3.269969943454755,3.019803884398672,2.678962748920967
2025-01-24,38.17875213023505,23.10429705378217,11.466813348823864,7.140506036100024,7.186290707064931,3.9582892369130747,3.266054158663805,3.0199261308418426,2.6790711975752433
