date,SOLOMON JFZ (ASIA) HOLDINGS LTD,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,ARK GROUP HOLDINGS (HONG KONG) LTD,MIB SECURITIES (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,CGS INTERNATIONAL SECURITIES HK LTD,ABN AMRO CLEARING HONG KONG LTD,UBS SECURITIES HONG KONG LTD,CITIC SECURITIES BROKERAGE (HK) LTD
2024-05-28,93.42961576179015,0.0,0.4536944734858615,0.0,0.0,0.06256736933388445,0.0,6.054122395390114,0.0,0.0
2024-05-29,94.0391819047992,0.0,0.4566545283683778,0.0,0.0,0.06787005494864064,0.0,5.436293511883786,0.0,0.0
2024-05-30,94.49490147217942,0.0,0.4588675038525853,0.0,0.0,0.06983835535591332,0.0,4.976392668612085,0.0,0.0
2024-05-31,95.31526466356887,0.0,0.46285118978717776,0.0,0.0,0.07044466125378268,0.0,4.151439485390174,0.0,0.0
2024-06-03,97.3026018917273,0.0,0.3065623398187131,0.0,0.0,0.04446742049531888,0.0,2.3463683479586606,0.0,0.0
2024-06-04,97.66297040979092,0.0,0.3076977196949626,0.0,0.03847595637486135,0.044632109394839165,0.0,1.9462238047444154,0.0,0.0
2024-06-05,97.61564663223822,0.0,0.30754862103065594,0.0,0.03845731238325459,0.04461048236457532,0.0,1.9937369519832986,0.0,0.0
2024-06-07,97.71302565253703,0.0,0.09683109246379012,0.0,0.038512366320825615,0.04467434493215772,0.0,2.106956543746197,0.0,0.0
2024-06-11,97.27005888000842,0.0,0.09645273158520064,0.0,0.03836188188047753,0.04449978298135393,0.0,2.5506267235445503,0.0,0.0
2024-06-12,96.58193275926092,0.0,0.0966797111034451,0.0,0.03845215782523385,0.04471436638534335,0.0,3.23822100542505,0.0,0.0
2024-06-13,97.60878881140675,0.0,0.025489333993755667,0.0,0.03895749737036893,0.04530200408497187,0.0,2.2814623531441485,0.0,0.0
2024-06-14,97.86886328370036,0.0,0.02362656409917792,0.0,0.03611046914721516,0.04199131697976163,0.0,2.029408366073492,0.0,0.0
2024-06-17,97.53899211009276,0.0,0.025394079520062986,0.0,0.038811911930227275,0.04513270901600714,0.0,2.3516691894409423,0.0,0.0
2024-06-18,97.62679056221378,0.0,0.025416937669677484,0.0,0.03884684796675598,0.045173334635627664,0.0,2.263772317514157,0.0,0.0
2024-06-19,97.62451511939578,0.0,0.02541634526273731,0.0,0.03884594254130156,0.04517228175517067,0.0,2.2660503110450114,0.0,0.0
2024-06-20,97.62518276578336,0.0,0.02542345596912771,0.0,0.03885681043316462,0.04518491956085143,0.0,2.2653520482534972,0.0,0.0
2024-06-21,97.54511353295008,0.0,0.02541451179721661,0.0,0.03884314030142277,0.04516902315051162,0.0,2.345459791800768,0.0,0.0
2024-06-24,97.53847305619962,0.0,0.025211989897588678,0.0,0.03853360901378182,0.04480908248174057,0.0,2.3529722624072718,0.0,0.0
2024-06-25,96.28751033856818,0.0,0.6628427245838988,0.0,0.058718034321529895,0.0682806856253219,0.0,2.9226482169010635,0.0,0.0
2024-06-26,92.11239911581761,0.0,0.634702873592762,0.0,0.05622526088521051,0.06538194622937336,0.0,7.131290803475042,0.0,0.0
2024-06-27,93.67796710061032,0.0,0.646822694292375,0.0,0.0572988972417948,0.08300154543311418,0.0,5.5349097624224015,0.0,0.0
2024-06-28,92.89765705184344,0.0,0.6467538717656168,0.0,0.05729280058667827,0.08397487628847415,0.0,6.314321399515794,0.0,0.0
2024-07-02,93.25019077943266,0.0,0.649801326245987,0.0,0.05756275985474449,0.08437055944423978,0.0,5.958074575022367,0.0,0.0
2024-07-03,93.55195198374753,0.0,0.6536391038642628,0.0,0.057902730031002776,0.08486885858829835,0.0,5.651637323768905,0.0,0.0
2024-07-04,93.48547883830707,0.0,0.6585526842147372,0.0,0.0583380003733632,0.08550684054724378,0.0,5.712123636557592,0.0,0.0
2024-07-05,94.52994191193208,0.0,0.6662001635571143,0.0,0.05901545361806885,0.08649979344591234,0.0,4.658342677446823,0.0,0.0
2024-07-08,96.97113938385858,0.0,0.6991311733583423,0.0,0.06193265266398882,0.09148337550652062,0.0,2.176313414612567,0.0,0.0
2024-07-09,95.9199373275272,0.0,0.08892715736577998,0.0,0.06175497039290277,0.1035719074875255,0.0,3.825808637226602,0.0,0.0
2024-07-10,96.33976431549391,0.0,0.1886043279729998,0.0,0.06204089735953941,0.10405144785728467,0.0,3.3055390113162595,0.0,0.0
2024-07-11,96.36855815786608,0.0,0.1839229874348102,0.0,0.060500982708819144,0.1635255132644083,0.0,3.223492358725884,0.0,0.0
2024-07-12,97.18630283853929,0.0,0.1042061634611613,0.0,0.04576180327654511,0.1663114679079011,0.0,2.497417726815109,0.0,0.0
2024-07-15,97.09509010345914,0.0,0.10420439227396994,0.0,0.045761025465356944,0.1664393869068554,0.0,2.5885050918946764,0.0,0.0
2024-07-16,96.44620601738497,0.0,0.10463533208261071,0.0,0.045950271303530424,0.1655522631821482,0.0,3.237656116046754,0.0,0.0
2024-07-17,96.44595277637374,0.0,0.10463505733922371,0.0,0.04595015065085106,0.16555182848778055,0.0,3.237910187148399,0.0,0.0
2024-07-18,96.44658588139532,0.0,0.10463574420039648,0.0,0.04595045228373748,0.16686578529322954,0.0,3.235962136827318,0.0,0.0
2024-07-19,96.39596373131782,0.0,0.15706806282722513,0.0,0.04592633416000735,0.1669094201472267,0.0,3.2341324515477172,0.0,0.0
2024-07-23,96.35541733915942,0.0,0.15706806282722513,0.0,0.04592633416000735,0.1669094201472267,0.0,3.274678843706124,0.0,0.0
2024-07-24,96.35706103189048,0.0,0.15707074219534245,0.0,0.04592711760097733,0.1669122673955519,0.0,3.2730288409176502,0.0,0.0
2024-07-25,96.35718747211564,0.0,0.5002125772232691,0.0,0.045927177866774443,0.1669124864186774,0.0,2.929760286375637,0.0,0.0
2024-07-26,96.36034858559334,0.0,0.5002289872987503,0.0,0.04592868456310667,0.16691796218363336,0.0,2.9265757803611567,0.0,0.0
2024-07-29,96.54734904513033,0.0,0.6395161555402162,0.0,0.04601781546855997,0.17118627354304308,0.0,2.5959307103178517,0.0,0.0
2024-07-31,96.54734904513033,0.0,0.6395161555402162,0.0,0.04601781546855997,0.17092331459750845,0.0,2.596193669263386,0.0,0.0
2024-08-01,96.54738519552852,0.0,0.6395338135096258,0.0,0.046019086087246926,0.17224286506940995,0.0,2.5948190398051945,0.0,0.0
2024-08-02,96.64857707338197,0.0,0.5857290088543798,0.0,0.046068573730119765,0.1724280902470197,0.0,2.547197253786508,0.0,0.0
2024-08-05,96.70967801416384,0.0,0.5860993049784197,0.0,0.046097698144370085,0.07955145622628439,0.0,2.578573526487079,0.0,0.0
2024-08-06,96.71004713856156,0.0,0.7885402850967598,0.0,0.046098062432581584,0.08021062863269196,0.0,2.3751038852764106,0.0,0.0
2024-08-07,94.34794889901778,0.0,0.7686974385311678,0.0,0.04493804968864351,0.07767862874751236,0.0,3.7817294729408744,0.0,0.9790075110740194
2024-08-08,94.93325995287114,0.0,0.07234693455703006,0.0,0.04521683409814378,0.07816052751250568,0.0,3.885934722394477,0.0,0.9850810285667039
2024-08-09,94.93448642056333,0.0,0.14366219746317363,0.0,0.04521741826628667,0.07816153728886695,0.0,3.8133786713313813,0.0,0.9850937550869595
2024-08-12,94.67173873664053,0.0,0.05770773490671015,0.0,0.04528633905235101,0.07828067179049246,0.0,4.160391273969412,0.0,0.9865952436405041
2024-08-13,94.6018928768057,0.0,0.05846420050861233,0.0,0.04587997797761057,0.07930681907558398,0.0,4.214928033977401,0.0,0.9995280916550874
2024-08-14,94.60118516964707,0.0,0.05847186533116576,0.0,0.04588599297288793,0.07931721642456344,0.0,4.215480623000682,0.0,0.9996591326236299
2024-08-20,94.60130919464733,0.0,0.02307412957434786,0.0,0.045886053130805404,0.07931732041182077,0.0,4.250752859028868,0.0,0.999660443206832
2024-08-21,94.60143321997279,0.0,0.02307415982526568,0.0,0.04588611328888061,0.07931742439935079,0.0,4.25062732872025,0.0,0.9996617537934704
2024-08-22,95.50560571398634,0.0,0.019209611791208985,0.0,0.03820093253933605,0.06603304053228089,0.0,3.538716099401009,0.0,0.8322346017498211
2024-08-23,95.51550954958613,0.0,0.019211603808700455,0.0,0.038204893937756584,0.06603988809240781,0.0,3.5287131609310207,0.0,0.8323209036439828
2024-08-26,95.75486718981685,0.0,0.019259747237703583,0.0,0.038300633711342354,0.06620538112960606,0.0,3.2869603851074007,0.0,0.8344066629971012
2024-08-30,95.75528633131944,0.0,0.01925983154213252,0.0,0.03830080136219535,0.06620567092608055,0.0,3.2865370494594663,0.0,0.8344103153906846
2024-09-02,95.75528633131944,0.0,0.10560078089862435,0.0,0.03830080136219535,0.06620567092608055,0.0,3.200196100102974,0.0,0.8344103153906846
2024-09-04,95.97668559444824,0.0,0.1058449442860731,0.0,0.03838935803121823,0.06635874745396293,0.0,2.9763817701003936,0.0,0.8363395856801114
2024-09-10,95.97668559444824,0.0,0.13611769519069092,0.0,0.03838935803121823,0.06635874745396293,0.0,2.946109019195776,0.0,0.8363395856801114
2024-09-13,96.20344737357101,0.0,0.1970179053214624,0.0,0.038480059633098126,0.06651553165149819,0.0,2.656223544959002,0.0,0.8383155848639235
2024-09-16,96.20218221650816,0.0,0.19708355924989468,0.0,0.03849288266599506,0.06653769717979145,0.0,2.657108700601259,0.0,0.8385949437948924
2024-09-19,96.23361592673841,0.0,0.1971479555801013,0.0,0.03850546007423853,0.0665594381283266,0.0,2.6253022678615827,0.0,0.8388689516173393
2024-09-23,96.3165851665806,0.0,0.197317929615197,0.0,0.03853865812796817,0.06661682333548782,0.0,2.5413492274100147,0.0,0.839592194930735
2024-09-24,96.43466248909948,0.0,0.1975598274438382,0.0,0.03858590379762465,0.06669849085017976,0.0,2.421871813217767,0.0,0.8406214755911084
2024-09-26,96.42283149368355,0.0,0.1982153977526002,0.0,0.03871394487355472,0.06691981899571602,0.0,2.4299084028064293,0.0,0.8434109418881566
2024-09-27,96.4129136436029,0.0,0.1713192355335339,0.0,0.038709962838435676,0.06691293576358166,0.0,2.4668200318527695,0.0,0.8433241904087773
2024-10-03,96.49808161069427,0.0,0.1714705732585608,0.0,0.03874415793447145,0.06697204442958637,0.0,2.380662458682123,0.0,0.8440691550009852
2024-10-07,96.50778674409668,0.0,0.171537603722665,0.0,0.038759303617128954,0.06699822482389434,0.0,2.3705190092236066,0.0,0.8443991145160236
2024-10-08,96.5294869551155,0.0,0.17157617472635317,0.0,0.038768018821319306,0.06701328967685195,0.0,2.3485665801955236,0.0,0.8445889814644564
2024-10-09,96.51302383272792,0.0,0.3795295472667671,0.0,0.038761406928324624,0.06700186054753256,0.0,2.157238415876672,0.0,0.8444449366527863
2024-10-10,96.5419984069818,0.0,0.37964348740263815,0.0,0.03877304365069254,0.06702197545333996,0.0,2.127864635550007,0.0,0.8446984509615161
2024-10-14,96.54306791229219,0.0,0.3796476931445176,0.0,0.03877347318371204,0.0670227179318451,0.0,2.126780394802582,0.0,0.8447078086451552
2024-10-16,96.53879003322186,0.0,0.37963087073607626,0.0,0.03877175510873262,0.06701974811652353,0.0,2.1311172136622805,0.0,0.844670379154532
2024-10-21,96.5226444560125,0.0,0.3795673795784554,0.0,0.03876527074772669,0.06700853943535613,0.0,2.1474852415076366,0.0,0.8445291127183315
2024-10-28,96.53879003322186,0.0,0.3537091830348093,0.0,0.03877175510873262,0.06701974811652353,0.0,2.1570389013635474,0.0,0.844670379154532
2024-10-30,96.59732290516664,0.0,0.3539236420549518,0.0,0.03879526298754561,0.06706038316418599,0.0,2.097715291540859,0.0,0.8451825150858152
2024-10-31,96.58102889471188,0.0,0.44027081310437477,0.0,0.03879526298754561,0.06706038316418599,0.0,2.0276621309462053,0.0,0.8451825150858152
2024-11-01,96.5799583676021,0.0,0.41000596332003963,0.0,0.0387948329716177,0.0731559707464791,0.0,2.05291171847809,0.0,0.8451731468816713
2024-11-04,96.57942311294664,0.0,0.4100036910307952,0.0,0.03879461796722852,0.07315556530963092,0.0,2.0534545498882157,0.0,0.8451684628574785
2024-11-06,96.57674692865979,0.0,0.4099923299623592,0.0,0.03879354298102885,0.07647869901974258,0.0,2.052843455861815,0.0,0.8451450435152713
2024-11-07,96.5772821536521,0.0,0.4099946021256763,0.0,0.038793757973502756,0.07647912286204829,0.0,2.0523006361067915,0.0,0.8451497272798816
2024-11-08,96.17518728359046,0.0,0.4510038312146308,0.0,0.03863224202768497,0.07847864023338288,0.0,2.415067015902135,0.0,0.8416309870317082
2024-11-11,95.98956078397674,0.0,0.45013335448497405,0.0,0.03855767843116518,0.35814575022776574,0.0,2.3235958670575316,0.0,0.8400065658218129
2024-11-12,95.98861349217454,0.0,0.4501283956547077,0.0,0.03965888948499627,0.30195837799548547,0.0,2.379643532681679,0.0,0.8399973120086015
2024-11-13,97.16282083162814,0.0,0.45507716016686534,0.0,0.04014402785103443,0.3044255445370111,0.0,1.1872596236943433,0.0,0.8502728121226042
2024-11-14,97.7970829054217,0.0,0.49778047151651883,0.0,0.09652563821966317,0.31370832421390527,0.0,0.4390794147852585,0.0,0.8558232458429438
2024-11-15,97.88420534689192,0.0,0.6871782888957292,0.0,0.09661162799580301,0.31061761791673875,0.0,0.16480146310446864,0.0,0.8565856551953464
2024-11-18,97.29800954747215,0.0,0.6830630077328941,0.0,0.09603305323692807,0.3076407693810893,0.0,0.7637977722564976,0.0,0.8514558499204378
2024-11-19,96.81293138313711,0.0,0.6796576045652725,0.0,0.09555428149846891,0.3061070296840487,0.0,1.258538775038555,0.0,0.8472109260765411
2024-11-20,97.93609412642898,0.0,0.6683327206481647,0.0,0.09668059541756462,0.3097151632271983,0.0,0.054523359043626554,0.07745689563104886,0.8571971396034072
2024-11-21,97.63961797983582,0.0,0.7182510677113223,0.0,0.10390175243595243,0.3328480557686615,0.0,0.2009169933732429,0.08324221793996653,0.9212219329350433
2024-11-22,97.51673608865421,0.0,0.7173471308528045,0.0,0.103770989492584,0.3318258384937279,0.0,0.3271199447841805,0.08313745553533765,0.9200625521871546
2024-11-25,95.95882372585407,0.0,0.6037373992777098,0.0,0.10257095286029835,0.3512458792716031,0.3065201730825195,1.6855031463043446,0.08217603083807624,0.9094226925113663
2024-11-26,97.12632568389462,0.0,0.1472780740522372,0.0,0.1643135198613967,0.3588317308737855,0.18968546042823003,1.0090783219723423,0.08324412881213407,0.9212430801052574
2024-11-27,97.0113447259273,0.0,0.06383746426489773,0.0,0.16411900075663685,0.348149497928601,0.1894609052852352,1.2197903379765334,0.08314558200097265,0.9201524858598207
2024-11-28,96.80320344322492,0.0,0.8085107450287938,0.0,0.17055601260107953,0.36180448261331943,0.19689186748801094,0.6163844131869896,0.08640668579569395,0.9562423500611995
2024-11-29,97.05759573092989,0.0,0.8106354567195858,0.0,0.17100422229542991,0.36275528038405536,0.3319493726911287,0.22067088980035257,0.08663375673643471,0.9587552904431272
2024-12-02,97.05393470902717,0.0,0.8106048794717176,0.0,0.17099777199961777,0.3753149628079846,0.3319368515286698,0.21186121016129114,0.08663048890274753,0.9587191261007981
2024-12-03,96.970172822508,0.0,0.8099052912053607,0.0,0.17085019327428114,0.3875535634199686,0.3316503751794869,0.27285780867039605,0.09911823712750575,0.9578917086149954
2024-12-04,96.75624452385937,0.0,0.8081185390941601,0.0,0.295821273811419,0.38669857191026585,0.3309187130771805,0.36752032831147474,0.09889956993102099,0.9557784800051141
2024-12-05,96.62069604938239,0.0,0.8418878031390258,0.0,0.32124150701442583,0.4028577435526438,0.3447469831374326,0.36981949100197314,0.10303233700584634,0.995718085766259
2024-12-06,96.59723355505801,0.0,0.9923429921732716,0.0,0.3211634996377119,0.4051098940552114,0.34466326790388596,0.24100317899642937,0.10300731756672954,0.9954762946087615
2024-12-09,96.96167187974572,0.0,0.004440442125941596,0.0,0.43693950519265295,0.583296477663688,0.4689106884994325,0.05026580486565886,0.14014035349471676,1.3543348484121869
2024-12-10,94.84874441620089,0.0,0.004343678817963371,0.0,0.42741799568759564,0.5149865606577373,0.4586924831769319,2.28390632248514,0.137086503494924,1.324822039478828
2024-12-11,95.15692409597601,0.0,0.08715584336351831,0.0,0.4985314240393247,0.5166598394589366,0.46018285295937666,1.813887412081543,0.13753192082763188,1.3291266112936542
2024-12-12,94.79329604816574,0.0,0.092229141457368,0.0,0.527550689136145,0.5467343505592775,0.486969866894903,2.0011879113419706,0.1455375852197267,1.406494407224862
2024-12-13,94.79312119440208,0.0,0.062162326678705616,0.0,0.5275497160269972,0.550606958860345,0.48696896864030514,2.0275617057932704,0.1455373167640912,1.4064918128342148
2024-12-16,94.91707931535717,0.0,0.4096627208770993,0.0,0.5282395769650605,0.5513269710631837,0.4876057633523635,1.5520269808522387,0.1457276315473541,1.4083310399855196
2024-12-18,94.8902643036778,0.0,0.4095469871153342,0.0,0.5280903440711703,0.5502479808853453,0.4874680099118496,1.5807627397179331,0.1456864620532005,1.4079331725673685
2024-12-19,95.55615470435106,0.0,0.4124209743399033,0.0,0.5503904797322424,0.5522499070286352,0.4908888062476757,0.8194496095202678,0.20063220528077352,1.4178133134994422
2024-12-20,96.07817109696043,0.0,0.47150939092652905,0.0,0.6094847797067742,0.556201601112777,0.4935704964496577,0.16377566473102279,0.20172824457165933,1.4255587255411515
2024-12-23,94.28493847364741,0.0,2.290060930078103,0.0,0.6348029817393235,0.5482055807621672,0.4843583444485012,0.1607189052033663,0.19796312638633817,1.3989516577347807
2024-12-27,94.26418499883523,0.0,2.2895568546382696,0.0,0.6530061210152411,0.551753486520743,0.4842517301910777,0.16068352865431212,0.19791955184703516,1.3986437282980937
2024-12-30,94.35747440473567,0.0,1.6904992729035384,0.0,0.6536523744473333,0.555971738715316,0.4847309743092583,0.6595279014086576,0.19811542472715524,1.4000279087530663
2025-01-02,94.35158427366495,0.0,1.6523888034134682,0.0,0.6536115711279941,0.5596090080893612,0.48470071566795064,0.700062056379506,0.19810305765368136,1.3999405140030772
2025-01-03,94.27092887594198,0.0,1.6509762773053134,0.0,0.6530528385785461,0.5591306325807327,0.4842863746762252,0.7666033180954337,0.216277892326996,1.3987437904947793
2025-01-06,94.23860162583736,0.0,1.6504101269165388,0.0,0.7445183461423497,0.5589388963157345,0.4841203038955181,0.7089428389621488,0.21620372662606657,1.3982641353042897
2025-01-07,94.112960972224,0.0,1.648209769488707,0.0,0.7435257404582389,0.5658853541911227,0.48347486571668735,0.8336278745236215,0.21591547980302062,1.396399943594599
2025-01-08,93.94264007736223,0.0,2.3685783594162735,0.0,0.7421801450358934,0.589356844235399,0.01901151110436771,0.7105552275257433,0.23380502598544523,1.393872809334652
2025-01-09,94.76742470623816,0.0,2.6195147858286187,0.0,0.7486962358651315,0.5943467901953986,0.0247106639423467,0.8038342098857408,0.2358577550915032,0.20561485295310877
2025-01-10,95.07107654511012,0.0,2.563158595784987,0.0,0.7510951929907649,0.5962511839924224,0.02478984134501539,0.5507414752545583,0.2366134856736917,0.206273679848449
2025-01-13,95.07107654511012,0.0,2.532078794695714,0.0,0.7510951929907649,0.5962511839924224,0.02478984134501539,0.5633213947430736,0.25511336727444944,0.206273679848449
2025-01-14,94.92970338912605,0.0,2.5283135278720383,0.0,0.7499782949631384,0.5953645430212303,0.02475297820814299,0.711186314189183,0.25473400708230737,0.20596694553790623
2025-01-15,94.30898934139825,0.0,2.511781718883049,0.0,0.7450744340370555,0.5944079043955721,0.02459112664063188,1.3574668937369705,0.2530683853539654,0.20462019555451152
2025-01-16,93.90127138309963,0.0,2.5009227485848142,0.0,0.741853317692288,0.5918381517254485,0.024484813933686355,1.7839196898102976,0.2519743165265185,0.20373557862731553
2025-01-17,93.25698337201642,0.0,2.483763081630098,0.0,0.7367632141023012,0.5877773523343235,0.024316815440814866,2.4578130472417654,0.25024543651405745,0.20233768072021327
2025-01-20,93.10913986092541,0.0,2.479825486380618,0.0,0.7355951979765697,0.5868455286320465,0.02427826515489171,2.612450039316295,0.24984871379549004,0.20201690781868845
2025-01-21,92.85460035016904,0.0,2.4448592186785727,0.0,0.7335842456459246,0.5816275090478402,0.2591034010483389,2.5039434670347838,0.42081716948506365,0.20146463889044477
2025-01-22,95.87043431703408,0.0,1.6026878741579407,0.0,0.7574104026401163,0.6695433337624082,0.26751884664678,0.1712568348826667,0.45314036157951787,0.20800802929648513
2025-01-23,94.68221915970845,0.0,1.5828242108909214,1.0838965001363392,0.7480230818550972,0.6612450346743705,0.3776963836953077,0.21114149059259643,0.4475241541443427,0.2054299843025698
2025-01-24,94.43949286881224,0.0,1.63389744541577,1.245591821508052,0.746105458147343,0.6595498742095601,0.3767281254192249,0.24735417405574475,0.4463768861674621,0.20490334626460283
2025-01-27,94.23531827967241,0.0,1.8465612152463242,1.2428988993981716,0.7628296579369125,0.6581239524845142,0.375913653550642,0.22848215235321948,0.4454118363290289,0.20446035302876384
2025-02-03,94.07660848902898,0.0,1.8158086471960135,1.240805626645285,0.7615449110127449,0.6570155494290244,0.39633286835158477,0.40310622453126543,0.44466168001200895,0.20411600379307945
2025-02-04,93.3832321183906,0.0,2.6577553905588447,1.2316604702042833,0.7559320678739774,0.6521731229806983,0.4670061092394524,0.20824474754412933,0.44138437328507,0.20261159992295308
2025-02-05,93.65433435206599,0.0,2.224627816321956,1.2352361218178274,0.7581266253706347,0.6597159576542542,0.4683618815390699,0.353731677847212,0.44266576274645947,0.2031998046366004
2025-02-06,93.88806167843539,0.0,2.230179682290287,1.238318824163477,0.7600186350723023,0.6615450667300016,0.46953074330187905,0.10486795589699555,0.4437704962958226,0.20370691781385025
2025-02-07,93.76814370820446,0.0,2.227331198511098,1.3644615960077,0.7590479057758802,0.6607001122150149,0.46893103794327207,0.10473401392196038,0.4432036930600031,0.2034467343606025
2025-02-12,93.8669681704105,0.0,2.0948786983221246,1.3658996343232057,0.7598478842985472,0.6613964396742883,0.4694252554440544,0.06831324729030208,0.44367079590412767,0.26959987433284993
2025-02-13,93.86611091120638,0.0,2.0957728367821464,1.3658871599666107,0.7598409448329903,0.6613903993366004,0.4694209683223041,0.06831262340565826,0.4436667439902243,0.2695974121570898
2025-02-14,93.83149072916001,0.0,2.0949998630599707,1.3653833864356335,0.7595606963856961,0.6613290486319691,0.4692478340652017,0.10498735587061907,0.4435031085386673,0.26949797785223256
2025-02-17,93.6362460301698,0.0,2.2985385194241537,1.3625422947486185,0.7579802014113737,0.6599529542096143,0.4682714225065458,0.10458669125243475,0.4429446801997715,0.26893720607768934
2025-02-18,93.60759205457244,0.0,2.327525751600652,1.3621253381178335,0.7577482490733067,0.6606617546607894,0.4681281250284611,0.10455468629040336,0.4428091330522136,0.2688549076038944
2025-02-19,93.52241603654264,0.0,2.325407874502953,1.3608859043303396,0.7570587539468057,0.6600606010973713,0.4677021628950218,0.10445954922246789,0.5333988480331942,0.2686102694292032
2025-02-20,93.50573970192488,0.0,2.3249932222571976,1.3606432396336925,0.7569237599459964,0.6599429032029156,0.4676187651589449,0.10444092264639471,0.5511351127106786,0.26856237251930065
2025-02-21,93.47750559790745,0.0,2.354486238515422,1.360232392739364,0.7566952064450059,0.6597436331192396,0.4674775674431887,0.10440938665851765,0.55096869719277,0.26848127997904536
2025-02-25,93.4747851393752,0.0,2.354417716338502,1.3601928061479696,0.7566731844845619,0.6597244327224774,0.467463962530126,0.10731662953026239,0.5509526624528216,0.2684734664180801
2025-02-26,93.47631537781528,0.0,2.3544562595722542,1.3602150733221043,0.7566855716795874,0.6600990239483707,0.46747161519628355,0.10531753509675026,0.5509616818791996,0.2684778614901613
2025-02-27,93.51087046108529,0.0,2.256870410916688,1.3398600295994754,0.7453620918873787,0.6502209210238694,0.585897605882627,0.1037415026929789,0.5427167731554976,0.26446020375619494
2025-02-28,93.19362774116317,0.0,2.132981532326416,1.4053247487873952,0.7817800153725013,0.6821782345678316,0.6145241947759805,0.3429683961670228,0.5692335736931025,0.2773815631465894
2025-03-03,93.30918601588078,0.0,2.1356263876867496,1.4070673239754639,0.8768298649004629,0.6993941218530088,0.6152861927520415,0.10894516990930644,0.5699394121853009,0.2777255108568848
2025-03-04,92.69472114067176,0.0,2.1215627412459837,1.397801425465856,0.9645166295003766,0.6387118843028657,0.6112343756717503,0.7293689706028043,0.5661862152629149,0.27589661727568915
2025-03-05,92.73372254365526,0.0,2.1224553910366932,1.3983895519094618,0.9649224509030253,0.618597571237831,0.6114915531885451,0.7079837982788476,0.5664244387180744,0.2760127010722607
2025-03-06,92.90780806211077,0.0,1.3399380990564977,1.401014695853536,0.9667338634132451,0.6197588411184136,0.6126394832095564,1.3080883399905576,0.5674877659454882,0.2765308493019282
2025-03-10,93.25303697017564,0.0,1.3452931663469856,1.4062206175486103,0.9703260746925421,0.6218737071721389,0.6149159426830644,0.941178682913987,0.5695964496596336,0.2775583888074016
2025-03-11,93.29724868680483,0.0,1.5835478093345976,1.4068873135563884,0.9707861109856865,0.6221685405096251,0.6152074773106967,0.6565975828178383,0.5698664980960552,0.2776899805842778
2025-03-12,93.69970429574205,0.0,1.5903787470831088,1.4129561923116893,0.9749737834084403,0.7571162694026397,0.6178612929739534,0.09579684267210839,0.5723247267333654,0.2788878496726469
