date,FUNDERSTONE SECURITIES LTD,FIRST SHANGHAI SECURITIES LTD,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA SKY SECURITIES LTD,SINOPAC SECURITIES (ASIA) LTD,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CMB WING LUNG BANK LTD
2024-10-08,69.07166238578901,6.760721761509695,10.321696619341306,5.772188467565523,2.7246166253694044,2.4984881116413384,0.012720664240162547,1.6189664205891585,0.3539337756233462,0.8650051683310533
2024-10-09,70.8073837411205,6.4064143018824184,9.562379638660392,5.469686825791655,2.585373619937974,2.3675504681511974,0.029071449294459147,1.560356861399678,0.39211003560575386,0.81967305815597
2024-10-10,72.22031940468305,6.102566451155314,9.013612855250452,5.210266734012888,2.4668053105991534,2.2552606462106604,0.029718918368753833,1.4863511764154473,0.4336260361986355,0.7814724671056406
2024-10-14,72.24032464940095,6.104256880334649,8.938413691209446,5.211709993498841,2.467488623056322,2.255885360162384,0.029727150598126653,1.4867629001417617,0.48374181427860646,0.7816889373189213
2024-10-15,72.31458724191413,6.110532017434325,8.729829991734695,5.217067598097415,2.4700251856068682,2.25820439590968,0.029757709919145225,1.461238819347845,0.6262645314801927,0.7824925085557051
2024-10-16,72.5964085705267,6.134345722488358,8.326609463796597,5.23739933168028,2.4796512625308167,2.2670049738761286,0.03191052224383888,1.4805124426577676,0.6531472850760214,0.7930104251234854
2024-10-17,72.7430930847224,6.146740461290588,8.135256123364526,5.247981747418795,2.4846615164535812,2.271585565806502,0.03809787112463735,1.4835038888282894,0.6544670003910916,0.794612740599579
2024-10-18,72.88937779648766,6.159101417067221,7.8434933095005475,5.258535319788565,2.489658114458361,2.2761536729030354,0.059988476554497495,1.486487181531105,0.7409940228947589,0.7962106888142395
2024-10-21,72.92716006712658,6.162293992496823,7.727519847628314,5.261261086019842,2.4909486308480253,2.277333519084814,0.09412160096846489,1.487257703419091,0.7754801471097434,0.7966234052983115
2024-10-22,73.03126356455529,6.171090665179708,7.451684915946616,5.268771534519908,2.4945044592135868,2.280584411947365,0.17007053566184305,1.4893807633101002,0.8448885647136538,0.7977605849519385
2024-10-23,72.98041996817315,6.166794416864895,7.429433664100343,5.265103471278828,2.4927678114861984,2.278996693103449,0.256634548250044,1.4883438721118243,0.8443003621949585,0.7972051924363069
2024-10-24,73.00284223718201,6.1686890829054235,7.261029161068031,5.266721104699463,2.504457655724471,2.279696884702036,0.3823391001596706,1.492214888051743,0.8445597623169867,0.7974501231901701
2024-10-25,73.01181500306927,6.169447275343911,6.852222227051365,5.267368436419952,2.5047654781534443,2.291585231089624,0.768186348324144,1.4923982959086657,0.8446635670017476,0.7975481376378667
2024-10-28,73.00932234685918,6.169236647638476,6.001891087314982,5.2671886060918975,2.504679964333199,2.291506995338917,1.6216713688706579,1.4923473447594569,0.8446347298075805,0.7975209089856541
2024-10-29,72.96846705567572,6.165784404123304,5.997850061807917,5.264241139695787,2.5032783703178745,2.2902246907984263,1.6774053307456886,1.4915122420169966,0.8441620806071671,0.7970746242111328
2024-10-31,72.98091809117702,6.166836507910143,5.995460793223693,5.265139407892483,2.493467369057923,2.2906154852070486,1.6811042729633376,1.4849413139500758,0.8443061249109414,0.7972106337073398
2024-11-01,72.97942374256444,6.1667102364981,5.791944277100565,5.265031599523186,2.538463251872781,2.2905685828363773,1.8414642540204247,1.4849109084680638,0.8442888369989864,0.7971943101170704
2024-11-05,72.97643522892041,6.166457709186491,5.791707096487046,5.264815996028879,2.5383593015855075,2.2904747838570025,1.8454838544545098,1.484850101239361,0.8442542632989011,0.7971616649418889
2024-11-06,72.97494106388143,6.166331453286288,5.7915885134645615,5.264708200903326,2.5383073296343857,2.2904278872480637,1.8522709433823732,1.484819699492517,0.8394595653501544,0.7971453433568946
2024-11-07,72.97494106388143,6.166331453286288,5.7915885134645615,5.264708200903326,2.5383073296343857,2.2904278872480637,1.8577308429944068,1.484819699492517,0.8339996657381209,0.7971453433568946
2024-11-12,72.97992185196901,6.166752326394218,5.791983809091463,5.265067535155732,2.5316552374124504,2.290584216746518,1.8578576394469672,1.4849210434903826,0.8340565890537083,0.797199751239551
2024-11-13,72.97955300447546,6.166836507910143,5.792062874692197,5.265139407892483,2.531689796701426,2.2906154852070486,1.857883000814537,1.4849413139500758,0.8340679746492888,0.7972106337073398
2024-11-18,72.97905489078885,6.166794416864895,5.792023341622004,5.265103471278828,2.532355055631152,2.2905998508700733,1.8578703200442015,1.4849311786510524,0.834062281812643,0.7972051924363069
2024-11-19,72.98204367490729,6.167046971755368,5.788165148269294,5.265319098319496,2.5324587656967847,2.2906936600933667,1.857946407262856,1.4849919925205985,0.8340964399982402,0.797237841176714
2024-11-25,72.98254182939436,6.167089066248292,5.785474371408227,5.265355037876718,2.5324760515336013,2.2907092957109496,1.860006802983414,1.4850021286498039,0.834102133301186,0.7972432828934414
2024-11-26,72.97368708428473,6.16911027791836,5.787370512065635,5.267080713788852,2.533306049299896,2.2914600564526038,1.8606164045987323,1.4854888256311933,0.8343755032732664,0.7975045726867226
2024-11-29,72.97019942611705,6.168815435370206,5.786411151768207,5.266828982270201,2.5331849740755636,2.291350539862431,1.8605274794770932,1.4854178291193998,0.8343356256590854,0.8029285562807565
2024-12-02,72.96770844581104,6.168604850804427,5.786213621319683,5.266649188774045,2.533098498857851,2.2912723201355583,1.860463966737007,1.485367121480012,0.8343071439826137,0.8063148420977634
2024-12-05,72.97269057650364,6.169026034314398,5.786608695703828,5.267008788042399,2.5264435983295934,2.291428764930035,1.8605909965537384,1.4854685402210324,0.8343641092802452,0.8063698961210881
2024-12-06,72.96235246200705,6.171385725265352,5.7888221096365955,5.269023451768342,2.5274099787701862,2.2923052507304322,1.8613026842194365,1.486036741206534,0.8346832587582206,0.8066783376378548
2024-12-12,72.96285083246615,6.171427879009485,5.788178598751974,5.269059441913232,2.5274272422825175,2.29232090835634,1.8613153978757526,1.4860468916031149,0.8346889600749247,0.806683847666519
2024-12-13,72.95930317425159,6.1680789777041225,5.78952314323446,5.270283399446615,2.528014342057605,2.2928533949368473,1.863797396122682,1.4863920876116226,0.8348828511957174,0.8068712334387416
2025-01-02,72.90949066733867,6.163867760445338,5.785570382598766,5.266685146491254,2.5262883561118663,2.359562336825742,1.8625249001332822,1.485377262730927,0.8343128401623428,0.8063203471618059
2025-01-06,72.90998845571465,6.1639098441534275,5.785609883487587,5.266721104699463,2.525622855911881,2.3595784466996816,1.8625376164921097,1.4853874041203203,0.8343185364198527,0.8063258523010196
2025-01-08,72.86074035784621,6.159746342804891,5.781701910275607,5.263163622358513,2.523916887714365,2.426213357675249,1.8612795387339933,1.4843840778847783,0.8337549839930131,0.8050989207133841
2025-01-15,72.86173461045462,6.15983039827617,5.7817808069787855,5.263235443124186,2.5205398462521864,2.428293355208579,1.8613049376254576,1.4844043336869301,0.8337663613556852,0.8051099070374046
2025-01-22,72.85079932396336,6.158905914244834,5.780913061654138,5.262445522492331,2.5201615568046627,2.442937181234773,1.861025587938693,1.4841815502637172,0.8336412274417461,0.8049890739617513
2025-01-24,72.84384221413937,6.158317750693596,5.780360995686077,5.261942969167146,2.529470692023024,2.4427038854793297,1.8608478636100563,1.484039813808665,0.8335616163238595,0.8049121990688659
2025-01-27,72.84632674367553,6.158527796208489,5.780558149998464,5.262122441478423,2.522735443748445,2.4461979615169334,1.8609113326877287,1.4840904308634246,0.8335900471203828,0.8049396527021699
2025-02-03,72.7768239200151,6.15265193272214,5.7750429080951635,5.257101840104566,2.5203284968984585,2.44386403922932,1.9545460302592552,1.4826744572636108,0.8327947172164609,0.8041716581959278
2025-02-07,72.84632674367553,6.158527796208489,5.780558149998464,5.262122441478423,2.522735443748445,2.4461979615169334,1.8609113326877287,1.4840904308634246,0.8335900471203828,0.8049396527021699
2025-02-11,72.8115587457377,6.15558846225316,5.777799212893154,5.259610942678521,2.5590318628546833,2.4552578434774897,1.8600231594019974,1.4833821061565193,0.8331921923714226,0.8045554721753507
2025-02-18,72.79418718931736,6.15411984718552,5.776420731691252,5.258356092077687,2.582279562873826,2.454672062169011,1.8595793906129026,1.4830281972937795,0.8329934073786535,0.8043635194000093
2025-02-25,72.79517962638312,6.154203749168346,5.776499484326083,5.258427781695941,2.5809514217082152,2.454705527856765,1.859604743125036,1.4830484161080748,0.8330047639658336,0.8043744856625888
2025-02-27,72.81751661673405,6.156092148791349,5.778271986487709,5.260041315053833,2.549694903454666,2.456822512074016,1.8601753574626467,1.483503485225709,0.8332603690686783,0.8046213056473325
2025-02-28,72.80063851399132,6.154665250970485,5.776932662204283,5.258822109540222,2.572282549094784,2.4562530542744905,1.85974419429942,1.4831596294420153,0.8330672307308985,0.804434805452095
2025-03-07,72.8065945979331,6.155168786428645,5.777405293991099,5.259252352825978,2.572492996847677,2.456454009234119,1.8598963467084868,1.4832809721037332,0.833135386978655,0.7963192569485017
2025-03-10,72.80361643414498,6.154917008400971,5.777168968431157,5.259037222383519,2.5764782824516197,2.4563535276442594,1.8598202673920454,1.4832202982911051,0.8331013074608065,0.7962866833995269
2025-03-11,72.80113481709914,6.154707209111979,5.776972045232955,5.258857960458699,2.5763904594458795,2.4562697992653217,1.8597568727160139,1.4831697405721993,0.8330729099922907,0.7996681861055294
2025-03-20,72.79567585506383,6.154245701017672,5.776538861448758,5.258463627238107,2.5836957272436964,2.456085616922336,1.8596174196403366,1.4830585257219633,0.8330104423755467,0.7996082233277546
2025-03-25,72.72626960398266,6.14837800190886,5.771031282847576,5.2534500018746995,2.581232330451839,2.453743888612204,1.95318830767133,1.4816445195849879,0.8322162175642834,0.7988458455015587
2025-04-03,59.50989952105971,9.127773849232913,8.567571546565107,7.799179479608596,3.832052121287594,3.6427850226898846,2.8996690105674685,2.1996233958823517,1.235493560290602,1.1859524928157743
2025-04-07,59.5038834273783,9.126851086078855,8.566705416501689,7.7983910293714915,3.8316647238169335,3.65252615881763,2.8993758714334246,2.199401027158493,1.2353686593067101,1.1858326001364738
2025-04-08,48.06736645848847,11.704367059278106,10.986030530987824,10.000736312962012,4.913765980475579,4.6840368549042966,3.7181892332868864,2.8205343430749483,1.5842493874046637,1.52072383913721
2025-04-11,35.389780207195884,14.561590211502388,13.667896250441538,12.442075958922116,6.113294827522246,5.827485149025876,4.625858679049602,3.509071876617962,1.9709899950483314,1.8919568446740527
2025-04-16,35.39092186272628,14.562059960675708,13.6683371695219,12.442477333690338,6.113492039169448,5.82767314060451,4.626007906795941,3.505959130478263,1.9710535781396932,1.8920178781979218
