date,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,PHILLIP SECURITIES (HONG KONG) LTD,CHINA GALAXY INTERNATIONAL SECURITIES,UBS SECURITIES HONG KONG LTD,CHINA MERCHANTS BANK CO LTD,CITIC SECURITIES BROKERAGE (HK) LTD,CITIBANK N.A.,BOCI SECURITIES LTD,LONG BRIDGE HK LTD,TOTAL_CCASS_PCT
2024-05-07,35.25448201825013,8.409831186258723,0.0,0.0,4.907188405797101,2.5542136339237786,3.2648953301127213,3.168142780461621,2.274181427804616,0.00026838432635534085,59.83320316693506
2024-05-09,35.250456253354805,8.409831186258723,0.0,0.0,4.907188405797101,2.5542136339237786,3.2648953301127213,3.167874396135266,2.228287707997853,0.00026838432635534085,59.78301529790661
2024-05-10,35.23972088030059,8.409831186258723,0.0,0.0,4.907188405797101,2.5461621041331184,3.2648953301127213,3.1673376274825547,2.201449275362319,0.00026838432635534085,59.736853193773484
2024-05-13,35.25394524959742,8.409831186258723,0.0,0.0,4.907188405797101,2.47638217928073,3.281803542673108,3.247584541062802,2.1665593129361245,0.00026838432635534085,59.74356280193237
2024-05-14,35.25394524959742,8.409831186258723,0.0,0.0,4.907188405797101,2.47638217928073,3.281803542673108,3.2575147611379496,2.147772410091251,0.00026838432635534085,59.73470611916264
2024-05-16,35.431615673644664,8.552074879227053,0.28797638217928073,0.0,4.907188405797101,2.4538378958668816,3.4994632313472893,3.2650297906602255,2.188298443370907,0.0544820182501342,60.63996672034353
2024-05-17,35.42973698336017,8.4514307568438,0.2946859903381642,4.404455179817498,4.907188405797101,2.4538378958668816,3.500805152979066,3.266103327965647,2.2454643048845946,0.017176596886741814,64.97088459473966
2024-05-20,35.37283950617284,8.4514307568438,0.29871175523349436,4.404455179817498,4.907188405797101,2.4546430488459476,3.5668276972624797,3.266371712292002,2.1595813204508856,0.003757380568974772,64.88580676328503
2024-05-21,35.37283950617284,8.440695383789587,0.2772410091250671,4.404455179817498,4.907188405797101,2.4546430488459476,3.5668276972624797,3.2666400966183575,2.1354267310789052,0.003757380568974772,64.82971443907675
2024-05-22,35.365593129361244,8.432643853998927,0.2772410091250671,4.404455179817498,4.907188405797101,2.4546430488459476,3.5668276972624797,3.239023349436393,2.1354267310789052,0.003757380568974772,64.78679978529254
2024-05-23,35.365593129361244,8.432643853998927,0.3239398819108964,4.404455179817498,4.907188405797101,2.4546430488459476,3.5668276972624797,3.239023349436393,2.108588298443371,0.003757380568974772,64.80666022544284
2024-05-24,35.35834675254965,8.414930488459474,0.4492753623188406,4.404455179817498,4.907188405797101,2.4546430488459476,3.5668276972624797,3.238754965110038,2.108588298443371,0.003757380568974772,64.90676757917338
2024-05-27,35.30601180891036,8.401511272141708,0.6457326892109501,4.404455179817498,4.907188405797101,2.4546430488459476,3.5668276972624797,3.2384865807836825,2.108588298443371,0.00026838432635534085,65.03371336553944
2024-05-28,35.29849704777241,8.401511272141708,0.8242082662372517,4.404455179817498,4.907188405797101,2.524422973698336,3.5668276972624797,3.211379763821793,2.0594739667203434,0.00026838432635534085,65.19823295759528
2024-05-29,35.29849704777241,8.40419511540526,0.8242082662372517,4.404455179817498,4.907188405797101,2.524422973698336,3.5668276972624797,3.2111113794954376,2.0594739667203434,0.00026838432635534085,65.20064841653247
2024-05-30,35.25931293612453,8.403926731078904,0.8671497584541064,4.404455179817498,4.987703703703704,2.6567364465915193,3.5499194847020936,3.2084275362318846,2.0594739667203434,0.0013419216317767041,65.39844766505635
2024-05-31,35.245893719806766,8.403926731078904,0.8671497584541064,4.465915190552872,4.987703703703704,2.6567364465915193,3.5499194847020936,3.2084275362318846,2.0648416532474503,0.00026838432635534085,65.45078260869566
2024-06-03,35.243209876543204,8.403926731078904,0.8671497584541064,4.520397208803006,4.987703703703704,2.6341921631776706,3.5499194847020936,3.20923268921095,2.0648416532474503,0.00026838432635534085,65.48084165324745
2024-06-04,35.26065485775631,8.417345947396672,1.1025228126677402,4.577026301663983,4.987703703703704,2.449812130971551,3.5499194847020936,3.20923268921095,2.0439076757917336,0.00026838432635534085,65.59839398819109
2024-06-05,35.26065485775631,8.417345947396672,1.1025228126677402,4.589103596349974,4.987703703703704,2.449812130971551,3.5230810520665594,3.2086959205582395,2.0439076757917336,0.00026838432635534085,65.58309608158883
2024-06-06,35.26065485775631,8.401242887815352,1.1025228126677402,4.589103596349974,4.987703703703704,2.449812130971551,3.5230810520665594,3.2086959205582395,2.0439076757917336,0.00026838432635534085,65.56699302200751
2024-06-07,35.26065485775631,8.390507514761138,1.1025228126677402,4.630703166935051,4.987703703703704,2.449812130971551,3.496242619431025,3.2084275362318846,2.0439076757917336,0.00026838432635534085,65.5707504025765
2024-06-11,35.21341921631777,8.37708829844337,1.1025228126677402,4.644122383252818,4.987703703703704,2.449812130971551,3.496242619431025,3.2084275362318846,2.0439076757917336,0.00026838432635534085,65.52351476113795
2024-06-12,35.21073537305421,8.331462962962963,1.1553945249597424,4.701825013419216,4.987703703703704,2.449812130971551,3.439345142243693,3.207622383252818,2.0439076757917336,0.00026838432635534085,65.528077294686
2024-06-13,35.21073537305421,8.331462962962963,1.1553945249597424,4.734031132581857,4.987703703703704,2.449812130971551,3.439345142243693,3.207622383252818,2.0492753623188404,0.00026838432635534085,65.56565110037573
2024-06-14,35.21073537305421,8.23779683306495,1.1553945249597424,4.812399355877616,4.987703703703704,2.449812130971551,3.439345142243693,3.207596886741814,2.0492753623188404,0.00026838432635534085,65.55032769726247
2024-06-17,35.183091787439615,8.23779683306495,1.1556629092860977,4.839237788513151,4.987703703703704,2.449812130971551,3.439345142243693,3.207596886741814,2.0492753623188404,0.00026838432635534085,65.54979092860978
2024-06-18,35.19838969404187,8.224377616747182,1.2469135802469136,4.84567901234568,4.987703703703704,2.449812130971551,3.331723027375201,3.207596886741814,2.0492753623188404,0.00026838432635534085,65.5417393988191
2024-06-19,35.18389694041868,8.224377616747182,1.2469135802469136,4.84567901234568,4.987703703703704,2.449812130971551,3.331723027375201,3.207328502415459,2.0492753623188404,0.00026838432635534085,65.52697826086956
2024-06-27,35.18389694041868,8.224377616747182,1.2469135802469136,4.84567901234568,4.987703703703704,2.449812130971551,3.331723027375201,3.207811594202899,2.0492753623188404,0.00026838432635534085,65.527461352657
2024-06-28,35.18389694041868,8.224377616747182,1.2469135802469136,4.84567901234568,4.987703703703704,2.449812130971551,3.331723027375201,3.207328502415459,2.0492753623188404,0.00026838432635534085,65.52697826086956
2024-07-04,35.18389694041868,8.220888620504564,1.2469135802469136,4.84567901234568,4.987703703703704,2.449275362318841,3.331723027375201,3.207328502415459,2.0492753623188404,0.00026838432635534085,65.52295249597424
2024-07-05,35.18389694041868,8.220888620504564,1.2469135802469136,4.84567901234568,4.987703703703704,2.4439076757917335,3.331723027375201,3.2057181964573265,2.0492753623188404,0.00026838432635534085,65.51597450348899
2024-07-16,35.18658078368223,8.220888620504564,1.2469135802469136,4.859366612989802,4.987703703703704,2.4439076757917335,3.331723027375201,3.2051814278046162,2.0492753623188404,0.00026838432635534085,65.53180917874396
2024-07-17,35.18658078368223,8.220888620504564,1.2469135802469136,4.878153515834676,4.987703703703704,2.4439076757917335,3.331723027375201,3.2051814278046162,2.0492753623188404,0.00026838432635534085,65.55059608158884
2024-07-18,35.182823403113254,8.220888620504564,1.2469135802469136,4.926194310252281,4.987703703703704,2.4439076757917335,3.331723027375201,3.2051814278046162,2.0492753623188404,0.00026838432635534085,65.59487949543747
2024-07-19,35.19248523886205,8.220888620504564,1.2469135802469136,4.951690821256038,4.987703703703704,2.4439076757917335,3.331723027375201,3.204913043478261,2.0492753623188404,0.00026838432635534085,65.62976945786366
2024-07-22,35.19248523886205,8.22098523886205,1.2469135802469136,4.951690821256038,4.987703703703704,2.4439076757917335,3.331723027375201,3.204913043478261,2.0492753623188404,0.00026838432635534085,65.62986607622115
2024-07-24,35.19248523886205,8.22098523886205,1.2469135802469136,4.951690821256038,4.987703703703704,2.4439076757917335,3.331723027375201,3.2046446591519056,2.0492753623188404,0.00026838432635534085,65.62959769189479
2024-07-25,35.19248523886205,8.214544015029523,1.2469135802469136,4.951690821256038,4.987703703703704,2.4439076757917335,3.331723027375201,3.2046446591519056,2.0492753623188404,0.00026838432635534085,65.62315646806226
2024-07-26,35.19248523886205,8.214544015029523,1.2469135802469136,4.951690821256038,4.987703703703704,2.4439076757917335,3.331723027375201,3.20437627482555,2.0492753623188404,0.00026838432635534085,65.62288808373592
2024-08-12,35.19248523886205,11.10494927536232,1.2469135802469136,4.951690821256038,4.987703703703704,2.4439076757917335,3.331723027375201,3.20437627482555,2.0492753623188404,0.00026838432635534085,68.5132933440687
2024-08-14,35.19114331723027,11.10494927536232,1.2469135802469136,4.951690821256038,4.987703703703704,2.4439076757917335,3.331723027375201,3.20437627482555,2.0492753623188404,0.00026838432635534085,68.51195142243694
2024-08-15,35.19114331723027,11.10494927536232,1.2469135802469136,4.951690821256038,4.987703703703704,2.4439076757917335,3.331723027375201,3.1934329039184113,2.0492753623188404,0.00026838432635534085,68.5010080515298
2024-08-19,35.19114331723027,11.10494927536232,1.2485238862050456,4.951690821256038,4.987703703703704,2.4439076757917335,3.331723027375201,3.1934329039184113,2.0492753623188404,0.00026838432635534085,68.50261835748792
2024-08-21,35.19114331723027,11.10494927536232,1.2485238862050456,4.951690821256038,4.987703703703704,2.4439076757917335,3.331723027375201,3.1929498121309714,2.0492753623188404,0.00026838432635534085,68.50213526570047
2024-08-23,35.19114331723027,11.10494927536232,1.257380568974772,4.951690821256038,4.987703703703704,2.4439076757917335,3.331723027375201,3.191500536768653,2.049543746645196,0.00026838432635534085,68.50981105743425
2024-08-27,35.19114331723027,11.10494927536232,1.257380568974772,4.951690821256038,4.987703703703704,2.4439076757917335,3.331723027375201,3.191500536768653,2.06027911969941,0.00026838432635534085,68.52054643048847
2024-08-28,35.19114331723027,11.10494927536232,1.257380568974772,4.951690821256038,4.987703703703704,2.4439076757917335,3.331723027375201,3.191500536768653,2.0618894256575415,0.00026838432635534085,68.52215673644659
2024-08-30,35.19114331723027,11.10494927536232,1.257380568974772,4.951690821256038,4.987703703703704,2.4439076757917335,3.331723027375201,3.191500536768653,2.069404186795491,0.00026838432635534085,68.52967149758454
2024-09-11,35.19114331723027,11.10494927536232,1.257380568974772,4.951690821256038,4.987703703703704,2.4439076757917335,3.331723027375201,3.191554213633924,2.069404186795491,0.00026838432635534085,68.52972517444981
2024-09-16,35.19114331723027,11.10494927536232,1.257380568974772,4.951690821256038,4.987703703703704,2.441492216854536,3.331723027375201,3.191554213633924,2.070746108427268,0.00026838432635534085,68.52865163714439
2024-09-17,35.19114331723027,11.10494927536232,1.257380568974772,4.951690821256038,4.987703703703704,2.441492216854536,3.331723027375201,3.191554213633924,2.0586688137412774,0.00026838432635534085,68.5165743424584
2024-09-20,35.19114331723027,11.10494927536232,1.257380568974772,4.951690821256038,4.987703703703704,2.441492216854536,3.331723027375201,3.191554213633924,2.0546430488459477,0.00026838432635534085,68.51254857756307
2024-09-24,35.19114331723027,11.10494927536232,1.257380568974772,4.951690821256038,4.987703703703704,2.441492216854536,3.331723027375201,3.191017444981213,2.0492753623188404,0.00026838432635534085,68.50664412238325
2024-09-27,35.21610305958132,11.099581588835212,1.4554482018250134,4.951690821256038,4.987703703703704,2.441492216854536,3.331723027375201,3.191017444981213,2.0487385936661298,0.00026838432635534085,68.72376704240473
2024-09-30,35.079227053140094,11.099581588835212,1.9020397208803008,4.951690821256038,4.987703703703704,2.441492216854536,3.0853462157809988,3.1445869565217386,2.0487385936661298,0.0024154589371980675,68.74282232957594
2024-10-02,35.03950617283951,11.147890767579174,2.113258185721954,4.951690821256038,4.987703703703704,2.441492216854536,3.0636070853462156,3.1440501878690283,2.0487385936661298,0.0024154589371980675,68.94035319377349
2024-10-03,35.08513150831992,11.026312667740203,2.184380032206119,4.951690821256038,4.987703703703704,2.441492216854536,3.0636070853462156,3.1440501878690283,2.062157809983897,0.00617283950617284,68.95269887278583
2024-10-04,35.08593666129898,11.020944981213097,2.184380032206119,4.951690821256038,4.987703703703704,2.441492216854536,3.0636070853462156,3.1440501878690283,2.0567901234567905,0.0024154589371980675,68.9390112721417
2024-10-07,35.08593666129898,10.969951959205583,2.184380032206119,4.951690821256038,4.987703703703704,2.388352120236178,3.0636070853462156,3.14512372517445,2.0563070316693506,0.0024154589371980675,68.83546859903382
2024-10-08,35.07117552334943,10.953312130971552,2.184380032206119,4.951690821256038,4.987703703703704,2.388352120236178,3.0636070853462156,3.1467340311325818,2.0555018786902846,0.0024154589371980675,68.8048727858293
2024-10-09,35.06044015029522,10.91310815888352,2.184380032206119,4.951690821256038,4.987703703703704,2.3910359634997316,3.0636070853462156,3.1459288781535157,2.0694578636607623,0.0024154589371980675,68.76976811594203
2024-10-10,35.06044015029522,10.9010845410628,2.184380032206119,4.951690821256038,4.987703703703704,2.3910359634997316,3.0636070853462156,3.15016935050993,2.071068169618894,0.0024154589371980675,68.76359527643585
2024-10-15,35.06044015029522,10.907794149221685,2.184380032206119,4.951690821256038,4.987703703703704,2.3910359634997316,3.0636070853462156,3.15016935050993,2.071068169618894,0.0021470746108427268,68.77003650026839
2024-10-16,35.06741814278046,10.907794149221685,2.184380032206119,4.951690821256038,4.987703703703704,2.404723564143854,3.0636070853462156,3.1488274288781537,2.071068169618894,0.0021470746108427268,68.78936017176596
2024-10-17,35.06741814278046,10.907794149221685,2.184380032206119,4.951690821256038,4.987703703703704,2.404723564143854,3.0636070853462156,3.1517796564680625,2.071068169618894,0.0021470746108427268,68.79231239935588
2024-10-18,35.05668276972625,10.907794149221685,2.184380032206119,4.951690821256038,4.987703703703704,2.404723564143854,3.0636070853462156,3.1517796564680625,2.071068169618894,0.0021470746108427268,68.78157702630166
2024-10-22,35.055340848094474,10.907794149221685,2.184380032206119,4.951690821256038,4.987703703703704,2.404723564143854,3.0636070853462156,3.1517796564680625,2.057648953301127,0.0021470746108427268,68.76681588835211
2024-10-23,35.05480407944176,10.907794149221685,2.184380032206119,4.951690821256038,4.987703703703704,2.404723564143854,3.0636070853462156,3.1517796564680625,2.057648953301127,0.0021470746108427268,68.76627911969942
2024-10-25,34.97428878153516,10.907794149221685,2.184380032206119,5.003757380568975,4.987703703703704,2.404723564143854,3.0636070853462156,3.152584809447128,2.057648953301127,0.0021470746108427268,68.7386355340848
2024-10-28,34.97294685990338,10.91906629092861,2.257112184648417,4.951690821256038,4.987703703703704,2.404723564143854,3.0636070853462156,3.153121578099839,2.057648953301127,0.0021470746108427268,68.76976811594203
2024-10-29,34.971604938271604,10.907794149221685,2.257112184648417,4.951690821256038,4.987703703703704,2.404723564143854,3.0636070853462156,3.153121578099839,2.076972624798712,0.0021470746108427268,68.77647772410091
2024-10-30,34.838217928073,10.907794149221685,2.374932903918411,4.951690821256038,4.987703703703704,2.404723564143854,3.0636070853462156,3.156073805689748,2.1005904455179816,0.0021470746108427268,68.78748148148148
2024-10-31,34.699999999999996,10.907794149221685,2.5236178207192697,4.951690821256038,4.987703703703704,2.404723564143854,3.0636070853462156,3.156073805689748,2.1153515834675254,0.0021470746108427268,68.81270960815888
2024-11-04,34.43886205045625,10.907794149221685,2.8357487922705316,4.951690821256038,4.987703703703704,2.404723564143854,3.0636070853462156,3.156073805689748,2.124476650563607,0.0021470746108427268,68.87282769726248
2024-11-06,34.43886205045625,10.907794149221685,2.8357487922705316,4.951690821256038,4.984483091787439,2.404723564143854,3.0636070853462156,3.155590713902308,2.1279656468062265,0.0021470746108427268,68.8726129898014
2024-11-07,34.43886205045625,10.906720611916263,3.170155662909286,4.951690821256038,4.772996242619431,2.289855072463768,3.0636070853462156,3.1553223295759527,2.1279656468062265,0.0021470746108427268,68.87932259796028
2024-11-08,34.43886205045625,10.924165593129361,3.170155662909286,4.951690821256038,4.772996242619431,2.289855072463768,3.0636070853462156,3.1553223295759527,2.122061191626409,0.0021470746108427268,68.89086312399357
2024-11-11,34.43886205045625,10.924165593129361,3.170155662909286,4.951690821256038,4.772996242619431,2.289855072463768,3.0636070853462156,2.6225794417606014,2.122061191626409,0.0021470746108427268,68.35812023617821
2024-11-13,34.43886205045625,10.924165593129361,3.170155662909286,4.951690821256038,4.772996242619431,2.289855072463768,3.0636070853462156,2.6225794417606014,2.130112721417069,0.0021470746108427268,68.36617176596886
2024-11-14,34.43886205045625,10.924165593129361,3.170155662909286,4.951690821256038,4.772996242619431,2.289855072463768,3.0636070853462156,2.617211755233494,2.130112721417069,0.007514761137949544,68.36617176596886
2024-11-15,34.43966720343532,10.924165593129361,3.170155662909286,4.951690821256038,4.772996242619431,2.289855072463768,3.0636070853462156,2.617211755233494,2.130112721417069,0.008856682769726247,68.36831884057972
2024-11-18,34.43966720343532,11.237584809447128,3.170155662909286,4.951690821256038,4.772996242619431,2.289855072463768,3.0636070853462156,2.6172654320987654,2.130112721417069,0.008856682769726247,68.68179173376275
2024-11-19,34.43429951690821,11.237316425120774,3.170155662909286,4.951690821256038,4.772996242619431,2.3837895866881373,3.0636070853462156,2.61699704777241,2.130112721417069,0.008856682769726247,68.76982179280729
2024-11-20,34.42544283413849,11.215845679012345,3.170155662909286,4.951690821256038,4.772996242619431,2.3837895866881373,3.0636070853462156,2.61699704777241,2.130112721417069,0.008856682769726247,68.73949436392914
2024-11-21,34.42544283413849,11.214772141706925,3.170155662909286,4.951690821256038,4.772996242619431,2.3837895866881373,3.0636070853462156,2.61699704777241,2.130112721417069,0.008856682769726247,68.73842082662372
2024-11-27,34.42544283413849,11.228191358024691,3.170155662909286,4.951690821256038,4.772996242619431,2.3972088030059044,3.0636070853462156,2.61699704777241,2.130112721417069,0.039989264626945784,68.79639184111647
2024-11-29,34.344927536231886,11.226849436392914,3.170155662909286,4.951690821256038,4.772996242619431,2.413311862587225,3.0636070853462156,2.61699704777241,2.130112721417069,0.09044551798174987,68.78109393451423
2024-12-02,34.34653784219002,11.162705582393988,3.170155662909286,4.951690821256038,4.772996242619431,2.413311862587225,3.0636070853462156,2.61699704777241,2.1389694041867955,0.09044551798174987,68.72741706924316
2024-12-03,34.34117015566291,11.087557971014492,3.170155662909286,4.951690821256038,4.772996242619431,2.413311862587225,3.0636070853462156,2.6172654320987654,2.152657004830918,0.09044551798174987,68.66085775630704
2024-12-05,34.34117015566291,11.087289586688136,3.170155662909286,4.951690821256038,4.772996242619431,2.413311862587225,3.0636070853462156,2.6175338164251207,2.1427267847557703,0.039989264626945784,68.60047128287708
2024-12-06,34.34117015566291,11.087289586688136,3.170155662909286,4.951690821256038,4.772996242619431,2.413311862587225,3.0636070853462156,2.6175338164251207,2.152657004830918,0.039989264626945784,68.61040150295223
2024-12-09,34.34117015566291,11.07440713902308,3.170155662909286,4.951690821256038,4.772996242619431,2.413311862587225,3.0636070853462156,2.6172654320987654,2.152657004830918,0.039989264626945784,68.59725067096082
2024-12-12,34.34117015566291,11.012141975308642,3.170155662909286,4.951690821256038,4.772996242619431,2.4192163177670425,3.0636070853462156,2.6172654320987654,2.152657004830918,0.08293075684380032,68.58383145464305
2024-12-13,34.34117015566291,11.038175254965111,3.170155662909286,4.951690821256038,4.772996242619431,2.4192163177670425,3.0636070853462156,2.6183389694041868,2.152657004830918,0.08293075684380032,68.61093827160494
2024-12-16,34.34197530864198,11.043811325818572,3.170155662909286,4.951690821256038,4.772996242619431,2.4192163177670425,3.0636070853462156,2.6183389694041868,2.1741277509393453,0.18706387546967257,68.74298336017176
2024-12-17,34.42517444981213,11.057498926462694,3.170155662909286,4.951690821256038,4.772996242619431,2.4192163177670425,3.0636070853462156,2.6183389694041868,2.184863123993559,0.41277509393451417,69.0763166935051
2024-12-18,34.42517444981213,11.057498926462694,3.170155662909286,4.951690821256038,4.772996242619431,2.4192163177670425,3.0636070853462156,2.6175338164251207,2.184594739667203,0.41277509393451417,69.07524315619968
2024-12-19,34.512130971551265,11.083800590445518,3.170155662909286,4.951690821256038,4.772996242619431,2.6146001073537306,3.0636070853462156,2.6226331186258722,2.1953301127214173,0.5802469135802469,69.56719162640901
2024-12-20,34.58217928073001,11.083800590445518,3.170155662909286,4.951690821256038,4.772996242619431,2.6146001073537306,3.0636070853462156,2.6253169618894256,2.1953301127214173,0.5802469135802469,69.63992377885133
2024-12-23,34.635856146001075,11.083800590445518,3.170155662909286,4.951690821256038,4.772996242619431,2.6146001073537306,3.0636070853462156,2.6253169618894256,2.1953301127214173,0.5936661298980139,69.70701986044014
2024-12-27,34.63880837359098,11.083800590445518,3.170155662909286,4.951690821256038,4.772996242619431,2.6146001073537306,3.0636070853462156,2.628000805152979,2.1953301127214173,0.5936661298980139,69.71265593129361
2024-12-30,34.863446054750405,11.070649758454106,3.170155662909286,4.951690821256038,4.772996242619431,2.6068169618894257,3.0636070853462156,2.6282691894793344,2.1953301127214173,0.5936661298980139,69.91662801932367
2025-01-02,34.863446054750405,11.068502683843263,3.170155662909286,4.951690821256038,4.772996242619431,2.6068169618894257,3.0636070853462156,2.6282691894793344,2.1953301127214173,0.59447128287708,69.9152860976919
2025-01-03,34.86076221148685,11.065818840579709,3.170155662909286,4.951690821256038,4.772996242619431,2.6068169618894257,3.0636070853462156,2.6261221148684917,2.1953301127214173,0.6003757380568975,69.91367579173377
2025-01-06,34.86076221148685,11.0628666129898,3.170155662909286,4.951690821256038,4.772996242619431,2.6068169618894257,3.0636070853462156,2.624780193236715,2.184594739667203,0.6006441223832528,69.89891465378422
2025-01-07,34.90263016639828,11.063134997316157,3.170155662909286,4.951690821256038,4.772996242619431,2.6068169618894257,3.0636070853462156,2.6212911969940955,2.184594739667203,0.5998389694041868,69.93675684380032
2025-01-08,34.90263016639828,11.066892377885132,3.170155662909286,4.951690821256038,4.772996242619431,2.6068169618894257,3.0636070853462156,2.6204860440150295,2.184594739667203,0.6006441223832528,69.9405142243693
2025-01-09,34.90424047235641,11.066087224906065,3.170155662909286,4.951690821256038,4.772996242619431,2.6068169618894257,3.0636070853462156,2.619949275362319,2.184594739667203,0.6033279656468062,69.9434664519592
2025-01-10,34.90424047235641,11.066087224906065,3.170155662909286,4.951690821256038,4.772996242619431,2.6068169618894257,3.0636070853462156,2.619949275362319,2.184594739667203,0.6038647342995169,69.94400322061192
2025-01-13,34.906119162640906,11.071186527106818,3.170155662909286,4.951690821256038,4.772996242619431,2.6068169618894257,3.0636070853462156,2.619412506709608,2.184594739667203,0.6661298980139561,70.01270960815889
2025-01-14,34.906119162640906,11.070649758454106,3.170155662909286,4.951690821256038,4.772996242619431,2.6068169618894257,3.0636070853462156,2.619412506709608,2.184594739667203,0.6900161030595814,70.0360590445518
2025-01-15,34.992002147074615,11.06930783682233,3.170155662909286,4.951690821256038,4.772996242619431,2.6068169618894257,3.0636070853462156,2.6204860440150295,2.184594739667203,0.6905528717122921,70.12221041331186
2025-01-16,34.992002147074615,11.06877106816962,3.170155662909286,4.951690821256038,4.772996242619431,2.6068169618894257,3.0636070853462156,2.6204860440150295,2.184594739667203,0.6910896403650028,70.12221041331186
2025-01-20,34.992002147074615,11.063671765968868,3.170155662909286,4.951690821256038,4.772996242619431,2.6068169618894257,3.0636070853462156,2.6204860440150295,2.184326355340848,0.6967257112184648,70.12247879763822
2025-01-21,34.992002147074615,11.063671765968868,3.170155662909286,4.951690821256038,4.772996242619431,2.6068169618894257,3.0636070853462156,2.6204860440150295,2.184326355340848,0.6972624798711755,70.12301556629093
