date,THE HONGKONG AND SHANGHAI BANKING,GOLDMAN SACHS (ASIA) SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,BNP PARIBAS,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,MERRILL LYNCH FAR EAST LTD,TOTAL_CCASS_PCT
2024-03-01,104.1967621943297,4.341058502522632,0.0,0.0,1.6932737510366649,0.07146854208907269,0.03770949127007459,0.6823800843668961,0.0,0.007786171425013375,111.03043873704004
2024-03-04,104.19923215302624,4.341282522032318,0.0,0.0,1.6898916308493934,0.07146854208907269,0.04000712726686203,0.6823789355488978,0.0,0.007654057355198097,111.03191496816798
2024-03-05,104.1987611376469,4.335705010650117,0.0,0.0,1.6938728596228267,0.07146854208907269,0.044102663431135655,0.6824536087187933,0.0,0.0035523175737331497,111.02991613973256
2024-03-06,104.19958685058323,4.331075274116591,0.0,0.0,1.6923182791074007,0.07146854208907269,0.044102663431135655,0.6827925100283195,0.0,0.004480792280034956,111.0258249116358
2024-03-07,104.18883104207328,4.322855481338084,0.0,0.0,1.6781597865679971,0.07006124004104038,0.043255295275520446,0.6804546654015883,0.0,0.004474473781043791,110.98809198447854
2024-03-08,104.26253397772834,4.311176827330013,0.0,0.0,1.6668432974339196,0.06999598717873161,0.04473152640345638,0.6602845231583901,0.0,0.013418021898538923,111.02898416113138
2024-03-11,104.28910613803117,4.285994736805223,0.0,0.0,1.5947205034947616,0.06999024308873963,0.05323277959156993,0.6609853021374104,0.0,0.013986686807743816,110.96801638995662
2024-03-12,104.2865687437181,4.286845264210333,0.0,0.0,1.6081582276219732,0.06999024308873963,0.04883625311171715,0.6613529238968964,0.0,0.006783597957815174,110.9685352536056
2024-03-13,104.28693062138761,4.285656237581995,0.0,0.0,1.6055116955990736,0.07000173126872357,0.05215633712707501,0.6613184593569446,0.0,0.007379489853581997,110.96895457217502
2024-03-14,104.22290125024713,4.282759722762646,0.0,0.0,1.658479442878414,0.07004193989866736,0.05472968944347695,0.6376528085900338,0.0,0.01068234159896395,110.93724719541933
2024-03-15,104.18811504125578,4.278738859768267,0.0,0.0,1.6738860112912726,0.06952497179939018,0.05361533598503504,0.6424305703226536,0.0,0.008086415008893575,110.91439720543129
2024-03-18,104.18518343004656,4.280232323166179,0.0,0.0,1.682793486523618,0.06943881044951065,0.054316114964055216,0.642606971326307,0.0,0.006351355185919536,110.92092249166217
2024-03-19,104.2059044879609,4.278738859768267,0.0,0.0,1.6764564341217785,0.06942157817953475,0.05367852097494669,0.642893027007907,0.0,0.00731670694996978,110.9344096149633
2024-03-20,104.24217313169738,4.278738859768267,0.0,0.0,1.6524209214002852,0.0693928577295749,0.052816907476151406,0.662839379505018,0.0,0.00843106040841169,110.96681311798511
2024-03-21,105.54847104387002,4.278859485658098,0.0,0.0,0.3628670315542393,0.06936413727961506,0.05275946657623172,0.663023190384761,0.0,0.0062138416715118066,110.98155819699448
2024-03-22,105.57797269006879,4.228906064483843,0.0,0.0,0.4096612032329117,0.0692492554797757,0.054241441794159614,0.6349575666840023,0.0,0.005145440933005644,110.98013366267648
2024-03-25,105.57512936552276,4.227079443866398,0.0,0.0,0.3895027789332972,0.0692492554797757,0.07517290572489324,0.6278166288877868,0.0,0.004878915157378301,110.96882929357228
2024-03-26,105.57472073096072,4.227389624725964,0.0,0.0,0.3807943364191734,0.06920904684983191,0.06103670025465849,0.6448433178828801,0.07960159910870104,0.004603198837763807,111.04219855503969
2024-03-27,105.53935436888018,4.232352518479025,0.0,0.0,0.3853658278801815,0.06936413727961506,0.0650230987090847,0.6457402000942261,0.07960159910870104,0.007670542893475047,111.02447229332448
2024-03-28,105.5477694607184,4.227085187956389,0.0,0.0,0.3923150279524651,0.0695939008792938,0.05105921593860901,0.6489511463997365,0.07960159910870104,0.007683179891457378,111.02405871884507
2024-04-02,105.54575184910873,4.227079443866398,0.0,0.0,0.28941873140853475,0.06969155040915727,0.17448804936333082,0.6419376125195428,0.07960159910870104,0.007568298091618005,111.03553713387602
2024-04-03,105.53306889840646,4.230254489609458,0.0,0.0,0.1736360284948221,0.07217299728568771,0.17467760433306576,0.6489739504370046,0.07960159910870104,0.03276113006469339,110.94514669773989
2024-04-05,105.51437177060082,4.2386178846377645,0.0,0.0,0.1877320253351131,0.07117352562708518,0.17276292681604288,0.6533937404813249,0.07960159910870104,0.03366295219343246,110.95131642480027
2024-04-08,105.52544654842802,4.230041958279755,0.0,0.0,0.24467519985699512,0.07110459654718156,0.0744839021303566,0.6713669980661947,0.07960159910870104,0.03446120837961634,110.93118201079682
2024-04-09,105.49861441061215,4.23204090159696,0.0,0.0,0.24444543625731638,0.07110459654718156,0.11881828215176828,0.6502539634508149,0.07960159910870104,0.03462204289939146,110.92950123262426
2024-04-10,105.49723008492407,4.231472236687756,0.0,0.0,0.29003151092887797,0.07101843519730203,0.09533644226460058,0.6500004767594694,0.07960159910870104,0.007870839311494992,110.92256162518228
2024-04-11,105.5026410176965,4.232965700085668,0.0,0.0,0.2946000154630902,0.07038658529818548,0.0889259803926637,0.6531195176251083,0.07960159910870104,0.007824886591559242,110.93006530226148
2024-04-12,105.49481756712744,4.230874851328591,0.0,0.0,0.30231025001840983,0.06812341384134984,0.10392954345168572,0.6451278226601823,0.07960159910870104,0.007939768391398615,110.93272481592777
2024-04-15,105.48196223628452,4.2300289766363735,0.0,0.0,0.3048148455776079,0.06792237069163094,0.09772684531475831,0.6533001118144558,0.07960159910870104,0.00812932336113358,110.9234863087892
2024-04-16,105.47681553165171,4.2300806734463015,0.0,0.0,0.30144283498872265,0.06782472116176748,0.1066346077516035,0.6516930303165028,0.07960159910870104,0.00874968508026619,110.92284268350558
2024-04-17,105.39665353912339,4.2300289766363735,0.0,0.0,0.35593374261123345,0.0676926070919522,0.12109822635138046,0.6426347152809682,0.07960159910870104,0.008318189040069509,110.90196159524407
2024-04-18,105.38596585552074,4.2300289766363735,0.0,0.0,0.4201232015397838,0.0676926070919522,0.1278864195811892,0.6357303191106218,0.07960159910870104,0.012063335714833043,110.95909231430419
2024-04-19,105.42208090229084,4.2340613278107355,0.0,0.0,0.3613471453423644,0.06772132754191204,0.1307814409371414,0.6497459561319252,0.07960159910870104,0.011793880453309796,110.95713357961694
2024-04-22,105.42380033818904,4.23392921374092,0.0,0.0,0.3596685499240114,0.06773281572189598,0.13098248408686028,0.6495729441413671,0.07960159910870104,0.012247721003575237,110.95753566591637
2024-04-23,105.40511182651838,4.232102593123474,0.0,0.0,0.3615990811294122,0.06773855981188795,0.13098248408686028,0.6502365588581392,0.07960159910870104,0.01344191731290551,110.94081461994976
2024-04-24,105.39581185761688,4.232102593123474,0.0,0.0,0.38867327489755704,0.06768111891196826,0.12966134338870752,0.650253906009915,0.07960159910870104,0.013622454061353087,110.95740814711854
2024-04-25,105.39263238892451,4.23210558005027,0.0,0.0,0.3871453469596934,0.0677098393619281,0.12485928415542176,0.6576120852896268,0.07960159910870104,0.016425569977433767,110.9580916938276
2024-04-26,105.38667576760285,4.234242381527283,0.0,0.0,0.4061052094415837,0.06767537482197629,0.11207293983329962,0.6584566962820458,0.07960159910870104,0.015639778466532462,110.96046974708426
2024-04-29,105.39233490250383,4.231528184124278,0.0,0.0,0.43386863656786484,0.06747433167225739,0.07663190458285327,0.6584683567847295,0.07960159910870104,0.00980205980769476,110.94970997515222
2024-04-30,105.37478193998369,4.237898322484471,0.0,0.0,0.4458843537766645,0.06742837895232164,0.062288911872907644,0.6579628768654363,0.07960159910870104,0.013776970082137041,110.93962335312632
2024-05-02,105.34413624338124,4.224750100492854,0.0,0.0,0.42283780102908813,0.07650978522962401,0.06188303447407514,0.6571589914710604,0.07960159910870104,0.015172783950185415,110.88205033913681
