date,CHINA SECURITIES DEPOSITORY AND CLEARING,MERRILL LYNCH FAR EAST LTD,INTERACTIVE BROKERS HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,FUTU SECURITIES INTERNATIONAL,DBS BANK LTD,BOCI SECURITIES LTD
2024-03-15,32.00347246055176,15.174105043581054,1.6666493272012524,14.205779954317698,8.960891406692044,5.292434101890335,13.707164595213776,2.0564976030726547,0.0,6.93300550747942
2024-03-18,31.454075085156337,15.063470139506482,1.9032504770094483,14.299717756466723,9.185692455176412,5.308930155301775,13.684160344823724,2.138047698704912,0.0,6.962655887854188
2024-03-19,31.03490963529396,15.133072339824627,2.022992119804001,14.386788794489958,9.211337377815175,5.310507812344383,13.681572747061466,2.2367247105244936,0.0,6.982094462841938
2024-03-20,30.989627554485526,15.14323075068119,2.0174960150104706,14.377823374836407,9.305503672933181,5.251078932361324,13.673046797111818,2.262331755636892,0.0,6.979861146943195
2024-03-21,30.92844259772801,15.11867238239496,2.116269716379504,14.363783776799565,9.291904910049787,5.213491810587136,13.664198003324424,2.3276227162177983,0.0,6.975614086518813
2024-03-22,30.838293172920338,15.122969201145745,2.1716777024597986,14.395998057223489,9.254487911358405,5.219586828002334,13.630170219699941,2.395076060157284,0.0,6.971740847032663
2024-03-25,30.758252400140336,15.0885933900898,2.47640903413753,14.361984870442612,9.087867289137302,5.21107837505456,13.582306798578351,2.4703097776859053,0.0,6.9631980647336045
2024-03-26,30.71812756062427,15.140978443717652,2.7999205621645467,14.395216345816916,8.732602588291115,5.067187031103846,13.609941702190856,2.5417974657539455,0.0,6.994228300336855
2024-03-27,30.583052713581587,15.086280643583926,3.0005196176911886,14.332164711159834,8.882520998098666,5.051330892309117,13.550329602497749,2.5502075259335584,0.0,6.96359329514437
2024-03-28,30.530730812409505,15.098571370040132,3.057405997906754,14.341330494418456,8.807335988374971,5.095786950476971,13.527283379430605,2.5735083170647233,0.0,6.9680466898778795
2024-04-02,30.554725718545704,15.136015895781954,3.006940866830805,14.355015958273762,8.66763010320124,5.103567469305345,13.539891619899425,2.6589449062741433,0.0,6.977267461887618
2024-04-03,30.461554618308934,15.1650124282475,3.095181646391799,14.388674755257453,8.61592977225117,5.129665480961748,13.532049536470723,2.624229644843407,0.0,6.987702117267265
2024-04-05,29.456218022896874,15.212305155995473,3.090417349276707,14.314660644872266,9.575477357208502,5.218337662004452,13.446303026783859,2.7430384325734605,0.0,6.94324234838841
2024-04-08,28.92079190647463,15.210793460477232,3.1551143232241112,14.304610581755911,9.567022335449355,5.683884407423177,13.432465725226775,2.7860681158110667,0.0,6.939249144157743
2024-04-09,28.92600041467583,15.198231166711476,3.1482955221948785,14.31404615839567,9.558192423884705,5.685366045605319,13.434884853586693,2.7918463197335335,0.0,6.943137095211897
2024-04-10,27.560364190142444,15.219538112605296,3.4995527210807107,14.340800723880143,9.418071691057744,5.775523500394889,13.414331884213047,3.824756894381281,0.0,6.9470602822444425
2024-04-11,27.626472621134962,15.2991205398192,3.4565900785866424,14.387173261894118,9.109867461060626,5.901351333546105,13.460679577876519,3.7876821410116084,0.0,6.971062985070223
2024-04-12,27.569398743372258,15.250451437275334,3.5054821402642906,14.371545496482737,9.076538419996997,6.223144766085022,13.432126533243203,3.618311791705549,0.0,6.95300067157461
2024-04-15,27.524623907145486,15.218295213687124,3.509815959237761,14.325512326180029,9.26906275600002,6.208288269255544,13.408200774768872,3.594492333099815,0.0,6.941708460625351
2024-04-16,27.506278018104148,15.200518556586196,3.602569170553635,14.324511700135004,9.1596269765535,6.253947869067606,13.383371416318385,3.6254894864444545,0.0,6.9436868062370705
2024-04-17,27.569297392944737,15.234564982281798,3.570269488824424,14.365372234851453,9.319860314572791,5.871495705982518,13.416606825490906,3.691602740807813,0.0,6.960930314243561
2024-04-18,26.851686362138615,15.241149002294677,3.576535564931528,14.223770264764404,9.592229719141525,5.899229729306202,13.427431411729529,4.218949455300413,0.0,6.96901849039311
2024-04-19,26.852325321099485,15.31718190172838,3.5879115029273274,14.234901024342738,9.363709621416557,5.924131856422124,13.484111964818371,4.244201728184355,0.0,6.9915250790606605
2024-04-22,26.501160514553725,15.252195102492855,3.6300845072781813,14.282471154485615,9.666510208120336,5.910120703228253,13.408151278043404,4.360518924258336,0.0,6.988787607539298
2024-04-23,25.350220343553097,13.544443449576027,3.850725303628424,13.679556707453076,10.24582463102807,5.332585119868222,12.770071026900832,4.248110769062507,4.277362785828673,6.701099863101071
2024-04-24,25.555398745750672,5.846847637408605,3.888407903594692,13.815249487556327,18.14598068373457,4.478389639123389,12.896742269018793,4.2871640673106075,4.3197915911132085,6.766027975389129
2024-04-25,25.479770521986733,8.958755612985579,3.856702935537934,13.770346187442497,15.157023976134369,4.506515277256211,12.859610904783919,4.364550915596349,4.307354360714824,6.739369307561587
2024-04-26,25.51421061110666,7.038182016436291,3.7913111456674495,13.78865321639869,17.14614831836918,4.505298210733494,12.876503368614786,4.342571746052163,4.314044595931457,6.683076770689837
2024-04-29,25.528092530225404,11.386953977504142,3.6818849866635257,13.736312520511994,12.96191686478491,4.50902006051467,12.871721784754374,4.340505559436129,4.317608450128079,6.665983265476768
2024-04-30,5.6811934844508,2.628686457844378,0.8377640644026207,3.0605131689335052,2.861097791769144,1.005590527595139,2.8673374412249766,0.960272273108612,0.9641112275358044,1.482759135162183
2024-05-02,25.28635670481053,11.061604133861742,3.740341270795867,13.770222682873994,13.779394861496137,4.2264275756582865,12.823530179245084,4.3496480660827235,4.328753018715995,6.63372150645964
2024-05-03,25.27710975574271,15.047679254335696,3.7546833924745076,13.777145741557304,9.775255067056063,4.226982164295935,12.798170419509573,4.350504964428178,4.3393732009255785,6.653096039674453
2024-05-06,25.27299315576729,15.051942730552561,3.7628519166425676,13.774385540992862,9.848826658399824,4.242820835829438,12.796086124724942,4.316742300749507,4.338666495776733,6.594684240564271
2024-05-07,25.2599471249747,15.03333255833843,3.7438747699638237,13.76882375554574,9.83806440191131,4.3118668830210165,12.789480728499065,4.333097338437618,4.336426856951454,6.585085582356844
2024-05-08,25.133440982599716,15.051564698368955,3.747002170149041,13.721086960600351,9.852156995244881,4.294211238804913,12.61501926289318,4.640375508433679,4.3394509160091905,6.605691266896098
2024-05-09,25.131925021462887,15.09085828089275,3.7847348836374075,13.305148945549414,9.873127844331682,4.284520492676759,12.531827117016089,5.0205664712729146,4.344814976442648,6.632475966717453
2024-05-10,24.991779352748583,15.069205193177881,3.981639473939692,12.991781665225016,9.853558093929738,4.288416314141334,12.44865940992291,5.404458735365276,4.336203020234623,6.634298741314948
2024-05-13,24.98466948450041,15.092275693212475,4.007082454327296,12.923796076164992,9.876014585046194,4.2505667476056175,12.395731210830109,5.4971800447645265,4.339719925388598,6.632963778159774
2024-05-14,24.991109913066207,15.140105869395345,4.073619796103721,12.680288743829566,10.084706526762785,4.3399865480450295,12.149340948101132,5.522929121944357,4.350643828322536,6.667268704429322
2024-05-16,25.165283567229537,15.427318041135841,4.236783684482254,12.14985900622168,9.973912518220297,4.290539529243082,12.147127189709853,5.46949066867692,4.413249574858429,6.7264362202221095
2024-05-17,25.021761571226303,15.33220242994614,4.246206375175109,11.874971790459,10.085909302835187,4.337346883003154,12.067265902452501,5.627739710752745,4.392022613411138,7.014573420738728
2024-05-20,25.130918711710066,15.443179731164653,4.384876541050979,11.560748138936436,9.964758747673661,4.187446950546162,12.099838402727157,5.747817389957753,4.414780337298025,7.065635048935107
2024-05-21,25.20356462098597,15.301167564906034,4.42076758296172,11.03208105732684,10.658785619446263,4.2571420257799915,11.454676675437208,6.18578430927832,4.438680607024208,7.047349936853446
2024-05-22,25.052942028841823,15.300132762864374,4.761176506460889,10.87825947510715,10.506388275974476,4.3624589499007795,11.350910700191106,6.1886549639355986,4.5643186958152375,7.034757640908566
2024-05-23,25.146039932153336,15.418158727992148,4.609611098916004,10.941747684896342,10.328706988271136,4.44001353232351,11.392061172689322,6.076765122766237,4.589398983861885,7.057496756130079
2024-05-24,24.783012401854112,15.30337391851525,4.568987871276157,10.825774225796254,11.281363222449553,4.4778065459524745,11.187924886844849,6.058148449462024,4.541635993718445,6.9719724841308786
2024-05-27,24.618928653226053,15.205811206743785,4.535732098385842,10.774994711433356,11.897797769991124,4.444066740620505,11.083787937175783,5.982360006963136,4.513765932084212,6.942754943376203
2024-05-28,24.54668713659346,15.140010885501026,4.565929581495361,10.780318048542071,11.96380568304884,4.469767344936155,10.995266234833956,6.104335828797769,4.50443502988514,6.9294442263662255
2024-05-29,24.54000136854596,15.136495277094994,4.570861236427228,10.779668505511886,11.90142216209497,4.476787499666637,10.994603740599954,6.158118376143055,4.50416362561252,6.937878208302796
2024-05-30,24.502462188621603,15.098185527373854,4.56259990714145,10.86784645266498,11.907368922095573,4.4738632275347365,10.972244992969578,6.187563186982558,4.497559824496903,6.9303057701187605
2024-05-31,5.397145286923109,3.334648715585696,1.0182924743868864,2.3979635752658863,2.669895137439159,0.9875721166812613,2.379004075374341,1.3624156606387239,0.9928029646598135,1.529813584045558
2024-06-03,24.38970407799529,15.131954863084005,4.654898046768262,10.917983572724706,12.104816921375821,4.45773019586512,10.722101522343157,6.189161343464624,4.4923045202296565,6.939344936149358
2024-06-04,24.491954887021464,15.231451348147424,4.630832078263287,10.992573002028415,11.68647467173503,4.507320233150343,10.767024913258052,6.203433510936188,4.514406054412083,6.974529301047713
2024-06-05,24.68424670858607,15.394753611561674,4.681363416879622,11.085318728793329,10.982569835175122,4.54950439695673,10.852189439871273,6.179162288720073,4.550334446636151,7.040557126819961
2024-06-06,24.68035204731138,15.403895115672233,4.697454578819592,11.081465972835687,10.987674113514673,4.548786579686347,10.85047718984979,6.171350245614654,4.549616498401173,7.028927658294465
2024-06-07,24.781473945269376,15.471233613080706,4.740465139505012,11.12845391232021,10.609236961059052,4.565311813013415,10.89493445063295,6.188186521869251,4.568257474608376,7.052446168641651
2024-06-11,24.697197966368385,15.709321375882546,4.805890378309727,11.092972529890535,10.489442749316272,4.569180077294644,10.860197609483686,6.192144516019487,4.553692280577751,7.0299605168569705
2024-06-12,24.755911944777925,15.75074402608758,4.826760401254708,11.119863451801521,10.252105313550832,4.5793564780478775,10.877989582404817,6.2211257789623975,4.566464632481735,7.049678390630606
2024-06-13,24.721212259860742,15.73695934035872,4.9148672580540484,11.109014665964514,10.215734963797402,4.571724575962679,10.854720053431612,6.2815040938848545,4.562009488131736,7.032253300553693
2024-06-14,24.724576990130114,15.711802028904847,5.0167703751704105,11.166333016130835,10.097447147046832,4.57576324384381,10.840556812759752,6.272801794057786,4.566039573690696,7.027909018264913
2024-06-17,24.66864234969893,15.641716819495924,5.07161924749219,11.170115513983998,10.25897680641855,4.5618981038820845,10.809126411429459,6.2457384109011045,4.557461077872578,7.014705258825183
2024-06-18,24.59553115683539,12.900299565419179,5.062411285194247,11.326932244909086,12.970139305723183,4.642533098565154,10.788380817633172,6.066012544199392,4.6517760755117035,6.995983906009494
2024-06-19,24.52170939700238,6.154885570323278,5.006937437408907,11.305224243280039,19.78854200920629,4.65951935749564,10.765206198743934,6.096531929820909,4.71419172458131,6.987252132137316
2024-06-20,24.46631279456058,4.527779546861091,5.005421536369413,11.317219165611016,21.229396500681712,4.67654397311542,10.776628158136527,6.179162165352723,4.824244235571514,6.997291923740005
2024-06-21,24.420803982066726,9.822130935868582,4.955415745722183,11.310981034811713,15.853651648032333,4.719638104043092,10.77016304082377,6.074963064577343,5.08406711762341,6.988185326430854
2024-06-24,24.42028128883826,13.774240342374078,4.9626621757950735,11.326321487580818,11.64882006962222,4.741283691682497,10.78477001230881,6.1320900716067515,5.196097565981071,7.013433294210418
2024-06-25,24.40258404104637,14.880969544855152,4.978543882806636,11.330345481679077,10.522522465709404,4.76038367788484,10.781596084550605,6.137117192181451,5.194568368948572,7.011369260337892
2024-06-26,24.348464086073232,15.181337194753644,4.977091230087556,11.432908739247138,10.139384638856985,4.751758455842987,10.772764485440552,6.189850052107918,5.190313308285519,7.016127809304468
2024-06-27,24.36432608896676,15.195430662687759,4.979808163272448,11.44666199511233,10.035656983685186,4.770617015760556,10.779782489567436,6.21332349904993,5.193694579663593,7.020698522234003
2024-06-28,24.369213740790528,15.202678433202212,4.9806153527655,11.458292657310746,9.967916706971463,4.780807458617265,10.783805467970717,6.2277317584001395,5.195632848932704,7.033305575038725
2024-07-02,24.296796735869012,15.207816945352038,4.995278934981105,11.523668657640595,9.914715483353609,4.891114732144915,10.785958711091393,6.223717933111063,5.117810180785254,7.0431216856710135
2024-07-03,24.239989536897937,15.811616289710473,5.085225041460967,11.48040652466458,9.286871255256319,4.886911669787326,10.722555191159639,6.201923608837989,5.252479759816446,7.032021122408325
2024-07-04,24.29518759406017,15.825253703115823,5.149764307688467,11.508296693231514,8.982682533660933,4.924085788273571,10.740697383739858,6.232804130837635,5.2931776034826346,7.048050261909397
2024-07-05,24.265565588797365,15.861699445098825,5.148193128702886,11.517405647126242,8.971495022008497,4.924599772367918,10.693317960485038,6.195497765199874,5.354461243396491,7.06776442681686
2024-07-08,24.181684199350887,15.801432962852925,5.132609754521966,11.469435649884181,9.297851795591448,4.907683000416807,10.642925143618022,6.143743857648371,5.399112109583062,7.023521526532332
2024-07-09,24.135526958323062,15.750213180624694,5.13983030603972,11.456254563358389,9.276671066578182,4.9104391588038645,10.630169147364823,6.187585473759723,5.4978603012840885,7.015449843863454
2024-07-10,24.16829901080702,15.784736308529606,5.143656478619612,11.456571406375247,9.13982137371155,4.953364688801976,10.639873858431075,6.183375724675881,5.505325485974452,7.0249756640735805
2024-07-11,24.154057641262494,15.785206120799957,5.142404284587087,11.4651764760993,9.13960995393114,4.953677028429651,10.640544766883862,6.176933982204067,5.516971114489177,7.025418631313264
2024-07-12,24.15735845657968,15.425962087574192,5.148888438803208,11.482510751530308,9.465994398717815,4.94909815471692,10.637794207540253,6.186187425488138,5.51772504590019,7.0284810331493
2024-07-15,24.126705643860298,15.427959914155368,5.159387378083734,11.501919055660407,9.408792087514156,4.990383078499961,10.61450846634278,6.207532328661959,5.525028223124915,7.037783824096422
2024-07-16,24.07626653718995,15.383952852195723,5.1591047649611985,11.477873231471811,9.563719185947418,4.987302715650984,10.592317855958994,6.223964884657069,5.513477641291799,7.022020330675054
2024-07-17,24.070977295389508,15.388104031611844,5.169078468796068,11.465602218841884,9.516790260523255,4.985666762682653,10.595537779806003,6.263681207759133,5.515153665215794,7.029408309373859
2024-07-18,24.078203651239402,15.398504149743347,5.203736495790455,11.469044310978397,9.464402483138585,4.987163511307938,10.598718669616925,6.251898746602856,5.516809371274697,7.031518610307401
2024-07-19,24.098212744639067,15.414981899886051,5.1933347225656705,11.458589714316897,9.4049449679813,4.991307866175209,10.60647438719197,6.275501728523462,5.521393864186912,7.035258104533461
2024-07-22,23.671176806208198,15.142148906513711,5.101416803547382,11.25578173491825,9.289392450179442,6.622495658695635,10.418748175446883,6.1644303090027535,5.423669557707841,6.910739597779905
2024-07-23,23.654675707146065,15.147004086863392,5.1199101118190224,11.258650271271415,9.277823287938343,6.611510790474913,10.418534222635072,6.177735657976078,5.423558180665928,6.910597683209772
2024-07-24,23.625098312642635,15.145595692790472,5.092572676143691,11.272067241715042,9.256814586901765,6.5824849683730005,10.416532359777822,6.270659498893973,5.423053889048129,6.915120773713472
2024-07-25,23.65417934256908,15.159584173853622,5.142286185665494,11.300424079843891,9.144598156067374,6.590587598881556,10.428837263880242,6.226141009134097,5.42972933184854,6.923632858256109
2024-07-26,23.940796642617386,15.34870968894845,5.207327791243083,11.44178494484802,9.266023704923938,6.671329162694429,10.558126479808445,6.293893031739177,5.498406628452454,5.773601924724617
2024-07-29,24.272673428161283,15.579471728485213,5.106655081664316,11.611826703593419,9.38831619189829,6.783763083569476,10.698026936639998,6.10997288918951,5.58012104083707,4.86917291596142
2024-07-30,24.293979689454144,15.59474317987457,5.0893259405354705,11.662982865323022,9.381129354158281,6.786525833013357,10.7074175362336,6.108420244629832,5.505220295633038,4.8702550611446895
2024-07-31,5.231880881088817,3.3662096264221057,1.0810510586677164,2.516058765268308,2.021383722144627,1.4695680516359455,2.309914372379727,1.3058355550301781,1.1876428131215346,1.049513904589645
2024-08-01,24.323769644217208,15.662800232908886,4.9443265424909955,11.646831521001646,9.380097042807572,6.830099789616227,10.739125444296834,6.072085180350505,5.521522921211155,4.879341681098973
2024-08-02,24.317089898759004,15.663816413636411,4.950602615023422,11.651556364213084,9.375361772492731,6.830201676194579,10.74348205268949,6.05853494412151,5.5237628720547844,4.8855913908149855
2024-08-05,24.319032887196617,15.675854132303746,4.955447980520155,11.659031601578848,9.373909596965667,6.809437126794736,10.73734452914933,6.0515231407778804,5.52857311130441,4.88984589340861
2024-08-06,24.3321194839694,15.67997766942547,4.958441400652529,11.666074432026738,9.370484335604038,6.792167594605475,10.743830599310522,6.032192061757877,5.531912737130315,4.892799685517633
2024-08-07,24.340316826573265,15.646757998353134,4.9515558337788175,11.675886935755125,9.3597376368709,6.719590523540392,10.747450130291309,6.130479670175098,5.53377640478125,4.894448039880708
2024-08-08,24.348780193354038,15.646849147909844,4.934019764552747,11.679946756107187,9.35229334622092,6.721926991040898,10.751187124064185,6.133146236215767,5.535700553087541,4.896149887446872
2024-08-09,24.385174516781703,15.678808426700277,4.945680586647392,11.704369459828927,9.368950985225982,6.731974310989841,10.592070772926403,6.145527927108123,5.543974810554564,4.903468203236782
2024-08-12,24.386872962635007,15.663291441010719,4.946025057041827,11.705184678016554,9.367996214599254,6.754409975154182,10.592808518668996,6.135240466772367,5.544360952594324,4.903809733506776
2024-08-13,24.412955185892034,15.680196262244884,4.952068864797745,11.718218489228176,9.223630693622503,6.804304421028223,10.604603690657397,6.142072103195157,5.550534640232155,4.911415649101725
2024-08-14,24.4124867308165,15.679816919599391,4.952626718985815,11.719538555131827,9.224669742382149,6.799170178222472,10.605798307037578,6.1427640121204465,5.551159912028575,4.911968923675245
2024-08-15,24.448971761147455,15.713879669447323,4.961009639579384,11.739375293629465,9.067260120767388,6.811753277355111,10.623749905266951,6.153161384234366,5.560555922546861,4.920283026025699
2024-08-16,24.405685687259904,15.684486746321479,4.953423871600931,11.728936137227159,9.224544948696394,6.8050932078401045,10.607505368832367,6.12551109816218,5.552053401865762,4.912759532193722
2024-08-19,24.40359081116422,15.680458097603806,4.95299869160831,11.727929377234569,9.227508461027343,6.804509088742913,10.598011309867204,6.141079481941096,5.551576838162429,4.91233784264811
2024-08-20,24.402635961084023,15.672831414363175,4.958496419938131,11.728243971165856,9.225073549113452,6.804691615188618,10.598295594495337,6.14553610626592,5.55172575553106,4.912469612854428
2024-08-21,24.412158780463592,15.677298043824084,4.958074936476754,11.716955974963751,9.231965886032924,6.786326803701232,10.60313076771669,6.145119444657229,5.554258573706031,4.914710788457714
2024-08-22,24.42067855628286,15.676326351627617,4.929737837145822,11.721045160155796,9.240557004735237,6.788695212964983,10.60683123099549,6.143505642608709,5.556196994569001,4.916426008914485
2024-08-23,24.363910330953644,15.631314486181239,4.996486107359035,11.693798458913971,9.407096852518972,6.760036711869846,10.582174627618873,6.116904044493751,5.54328107815684,4.9049973019338315
2024-08-26,24.435925300374773,15.673634740339088,5.03159152341105,11.730684269961767,9.126712777058168,6.77329952634478,10.615554037667758,6.131362384353063,5.560766279321553,4.920469161168001
2024-08-27,24.424904174809576,15.67936986476989,5.055178687164141,11.730552715204999,9.432949148444635,6.450810962542248,10.615434988633854,6.129681560647668,5.560703917635014,4.920413980147971
2024-08-28,24.4242801981199,15.689790853490257,5.0640009278711275,11.732317950556638,9.432756330539267,6.4469447757329394,10.591235529295181,6.135978318531105,5.561540702684596,4.92115441317899
2024-08-29,24.427164182903187,15.685765175044436,5.051846689580011,11.736544063950987,9.434003600704322,6.449267038033038,10.595050611917532,6.133887536862988,5.563544032440564,4.9229270685629345
2024-08-30,24.435046373587696,15.653180519900237,5.05831704684295,11.740331228011316,9.43866118469032,6.451348096324884,10.598469437312485,6.134791223516471,5.565339284423848,4.9245156053897965
2024-09-02,24.3670006939339,15.610311603981922,5.187606823627887,11.750568789872004,9.447429962878177,6.447823056980914,10.607173025131136,6.0857753627365465,5.57557496936039,4.920735711497123
2024-09-03,24.36750169070815,15.600644564794766,5.171811054947655,11.731491564947058,9.485936456989489,6.454179373623912,10.60531318058512,6.094648863132022,5.578277332984049,4.910195917287777
2024-09-04,24.354606559580212,15.571891350862366,5.1817974085051475,11.726060784953194,9.505767923890986,6.449038452734432,10.595020906447505,6.132198720692269,5.5756950188109125,4.907922873522972
2024-09-05,24.32399193693577,15.548825859821275,5.177343424782676,11.715981717836605,9.515883181655592,6.4961047864686465,10.585914018057945,6.1269278250682735,5.570902462696217,4.938124786676998
2024-09-09,24.400422760784718,15.599513994649131,5.1947602654011815,11.64207268783249,9.472886598505033,6.401182202830149,10.599400753418701,6.13998430315197,5.595039549519964,4.954736883906661
2024-09-10,24.362312731665725,15.575962366465767,5.150443223605654,11.629057493489553,9.581516115678765,6.393729674637403,10.562266428233402,6.179728972221891,5.588525566842844,4.976457427158994
2024-09-11,24.354903960818714,15.624875568103935,5.048561156516447,11.626549926661266,9.679151313588306,6.32445149854385,10.559988892935136,6.180551980578027,5.58732051636147,5.0136451858928535
2024-09-12,24.324347709873916,15.611835444926248,5.050270542948398,11.616846704225068,9.682380479222063,6.265329754369048,10.551175795171979,6.176470719676823,5.582657480969668,5.138685368616789
2024-09-13,24.323619897535416,15.618362112971242,5.05168494549378,11.61471431323526,9.726563292520849,6.2116100964770675,10.55413080714105,6.173353257352101,5.584220986307438,5.141740290965796
2024-09-16,24.282810093232495,15.615247665948239,5.051374361866691,11.614000226719986,9.829591479701621,6.177299368821967,10.541633763555032,6.160048443476398,5.583877661728192,5.144116934949379
2024-09-17,24.283032529184716,15.619201195752158,5.05265328868986,11.616940704964156,9.85739856752733,6.127687886139501,10.543225357407232,6.14760214911787,5.5852914098306465,5.166966911386535
2024-09-19,24.272049191094574,15.613751888968002,5.042829710209404,11.611686304090526,9.869632905851528,6.117378064088429,10.538456603400839,6.15559046896428,5.593534065660584,5.185090797671837
2024-09-20,24.35756292872942,15.666059552150235,5.060596286627446,11.652595857638664,9.559115791179119,6.146495216973916,10.575585022429838,6.165389916394737,5.61864427440896,5.197955153467667
2024-09-23,24.40280746145333,15.720112030183401,5.016614409210433,11.082977867958137,9.998418165864539,6.151224048194677,10.61170786605858,6.126808228215914,5.6378357808929564,5.251494141968028
2024-09-24,24.38721359815116,15.699741282836818,5.006088239065008,11.069239766410268,9.943768042999853,6.3031377320452915,10.606765701776396,6.113281612811195,5.6363620092386295,5.234402014665382
2024-09-25,24.47038192886525,15.764704303137684,5.026423998537749,11.106989474466962,9.626856888954505,6.318650636426276,10.642938222845352,6.122708095630803,5.655583837010059,5.2647626141253605
2024-09-26,24.33123995916941,15.69723668332729,5.147406401302457,11.056860094612588,9.934826803891395,6.2870473704780885,10.586470553409075,6.105620527254073,5.6273027684037205,5.2259888381519035
2024-09-27,24.369383885513034,15.773021616749974,5.156748753197939,11.132572404338575,9.67156899156718,6.313582877885386,10.601468449281946,6.113309173852665,5.639887924699092,5.228455922914209
2024-09-30,5.129393996081856,3.3396984613195215,1.2012120537430666,2.355385037373857,2.0510618811909596,1.3390314358148625,2.2411689702306012,1.3048026524937135,1.1933811605463367,1.1094222517045762
2024-10-02,23.83163136945966,15.6294931370512,6.296101712149743,10.96280788365727,9.673897550781751,6.356637123818166,10.285275547820454,6.107096901273251,5.577251811060775,5.279806962927728
2024-10-03,23.662617875454757,15.667200150296,7.1383365746316,11.035106670531352,9.744327060189077,6.446964114541273,10.161072852018652,5.369866758077827,5.585340373058389,5.189167571201072
2024-10-04,23.527145320446895,15.596729059753844,7.289731606184266,10.967656271531146,9.761705955106983,6.407917878561477,10.102898963223707,5.560760133209797,5.553363339286835,5.232091472695047
2024-10-07,23.45524255951606,15.550127798141009,7.6124691738970185,10.932007610843659,9.749442870769627,6.418150457141629,10.072022870141996,5.4580439417061966,5.536391362826955,5.216101355015853
2024-10-08,23.42755119799806,15.56686829793642,7.481166994007838,10.919101235047233,9.761863805417768,6.4408859752849725,10.060131796075849,5.602100616357371,5.529855075071919,5.210475006802568
2024-10-09,23.282314764697677,15.497845631440658,7.932641858150796,10.78428913437471,9.702403257259943,6.37928765365691,9.997765155693958,5.7629185876439335,5.495573368845616,5.164960588235798
2024-10-10,23.107786364310158,15.367630272896807,8.25985199796652,10.817286857709805,9.61225238487,6.401205086475996,9.867467592315846,5.758771750582777,5.462064853083729,5.345682839788361
2024-10-14,22.882735788965988,15.360510105597372,8.221172605388848,10.890650424715536,9.614808854663991,6.621498881096121,9.82299925833077,5.763254648967187,5.454872800421941,5.3674966318522435
2024-10-15,22.7556254118086,15.390903190724273,8.220959018656892,10.923897613392906,9.63454294379194,6.697214422389237,9.831413319233238,5.71091149280663,5.461003478492681,5.373529108703605
2024-10-16,22.70523328424614,15.405081716468583,8.294443435579703,10.923151849361101,9.62915888443343,6.70726013960704,9.803434521008118,5.7036947100839575,5.46063066101343,5.367910798198496
2024-10-17,22.709199518995245,15.399894160297514,8.31059900991966,10.925059946225481,10.19967393001438,6.133685668731354,9.78361225461015,5.706266767376542,5.461584544323441,5.370424199506232
2024-10-18,22.695842109757105,15.426006300180154,8.323033433574878,10.91863389424021,10.086588973564531,6.221442863227987,9.760534928967148,5.721282901530186,5.45837207442611,5.38826252053169
2024-10-21,22.58952190219108,15.4054105764596,8.310444608411082,10.907852351228291,10.087061939097323,6.249397242790557,9.745919594106272,5.6775019371405815,5.456654949138233,5.570234899436981
