date,KINGSWAY FINANCIAL SERVICES GROUP LTD,RIFA SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,BOOM SECURITIES (H.K.) LTD,THE HONGKONG AND SHANGHAI BANKING,CNI SECURITIES GROUP LTD,HANG SENG SECURITIES LTD,YUANTA SECURITIES (HONG KONG) CO LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG)
2024-03-01,66.31561489760612,0.0,12.149562361748247,4.793905205513939,5.628359006613668,5.422941249157023,0.0,0.9360136162863584,3.1636387893012636,1.589964873773374
2024-03-04,66.33932949760644,0.0,11.982170013324094,4.796917206975719,5.631895293800959,5.578935150621518,0.0,0.9366017118492949,3.1521629670957014,1.5819881587262812
2024-03-05,66.16156089499036,0.0,11.750879952668905,4.844778388578491,5.641332028632333,5.907666167833779,0.0,0.9389192593142097,3.1599627470885947,1.5949005608933302
2024-03-06,65.93718693674276,0.0,11.831703079426125,4.950256415699901,5.695397186129799,6.01878858844839,0.0,0.7571508989989112,3.1902470634061526,1.6192698311479574
2024-03-07,65.73322223789766,0.0,11.988864712009258,4.94646023496405,5.694303609117386,6.096710372518512,0.0,0.8154234107201711,3.241333612061028,1.4836818107119274
2024-03-08,46.65051431526409,29.333254955575615,8.608521149307418,3.1837332254302804,4.03851922527975,4.286650491547658,0.0,0.5665421718586652,2.317604008444868,1.0146604572916507
2024-03-11,46.67253426716783,29.444986931132984,8.465763735194907,3.14286469472231,4.0539021663154555,4.30297857817391,0.0,0.5852612698587142,2.3264318891153013,1.0052764683185842
2024-03-12,46.62971700713087,29.42841644708789,8.523896329266966,3.141096013710442,4.0516207891382665,4.300557030558937,0.0,0.5849319077653607,2.325122664472385,1.0146418108688773
2024-03-13,46.84320687212119,29.55266166320532,7.998071367840363,3.1543532331374498,4.224970202916367,4.318713754643899,0.0,0.5541581220070172,2.334939209255429,1.0189255748729598
2024-03-14,47.02891851737781,29.807321638972724,7.329336409004044,3.097710294524191,4.2613774416874275,4.329104956144747,0.0,0.7265823925757082,2.355059750992882,1.0645885987204686
2024-03-15,47.08297119194639,29.82031994086038,7.31576035659626,3.04539006102995,4.263235732449515,4.330992781351081,0.0,0.7268992387989062,2.356086739528707,1.0583439574388105
2024-03-18,47.13874415122422,29.86841203452354,7.260361655074791,3.013343077710518,4.273471028199416,4.297659274767141,0.0,0.7280715302547097,2.3598864688535652,1.0600507793920937
2024-03-19,47.19693060034574,29.928745728362333,7.278394103302424,2.8510980378464548,4.2821033683568475,4.306340474778965,0.0,0.7295422225951111,2.36465340013674,1.0621920642753842
2024-03-20,47.20188635624244,29.92975335506704,7.271905644399451,2.851194027252317,4.282247536166132,4.306485458591562,0.0,0.7295667844739273,2.3647330121570698,1.0622278256500575
2024-03-21,45.952198287575804,29.56543876329848,6.923979529653302,2.7732533527089207,4.193539159691475,4.28732324146524,0.0,0.47125343723006485,4.8469058308637845,0.986108397512926
2024-03-22,46.024291847859736,29.635416796366204,6.717013739378485,2.8298219691102866,4.2034647902338484,4.230797993695128,0.0,0.47236884055209166,4.858377906053461,1.0284461167507621
2024-03-25,45.995219614767976,29.653210374012552,6.737724963231777,2.7981645964140416,4.2059886176408545,4.233338232394118,0.0,0.47265245834966924,4.861294953756913,1.0424061894321004
2024-03-26,46.0812040164237,29.646294833889453,6.729483899513553,2.730814697952698,4.2050077227335,4.232328282085702,0.0,0.47254222923792144,4.860161232319035,1.0421630858444397
2024-03-27,46.028478231210265,29.678956998282978,6.740236503410857,2.7338223124450183,4.212979039581088,4.236991158269435,0.0,0.4730628424228315,4.8655158098822175,1.0299571044953093
2024-03-28,45.98407952828206,29.67400439755278,6.779167544194683,2.7333634423885664,4.212276009381309,4.239622104497186,0.0,0.47298390125994116,4.864703889262695,1.0397991831807776
2024-04-02,45.91196650607598,29.700772382462965,6.818692762541978,2.735829123474262,4.216075770921613,4.243446534088744,0.0,0.4734105651426469,4.869092185447992,1.0307141698438245
2024-04-03,45.92514839477567,29.726605378991483,6.827967393092243,2.7382086799160694,4.223086709644481,4.180223256847296,0.0,0.47382232593217827,4.8733272012887925,1.0316106595117898
2024-04-05,45.91259286614307,29.720642406922064,6.826597745319253,2.757718790057115,4.2222395847280865,4.179384730072822,0.0,0.4737272801218888,4.872349642175804,1.0347469544598968
2024-04-08,45.69349168081946,29.68689736788173,9.393550157642977,2.94827481014735,4.234142790912346,4.174639425481154,0.0,0.4898865751325664,2.345545096931571,1.0335720950508358
2024-04-09,45.578318469160486,29.731578339204813,9.421065983014493,2.9527085024027433,4.240515488276916,4.174230636288493,0.0,0.510690649341919,2.3490753153951003,1.0418166169150402
2024-04-10,45.58132072762239,29.722631785977523,9.388140001761998,2.975224174371794,4.245926378158957,4.172974565179705,0.0,0.5105369770065694,2.3483684532465685,1.0548769366744908
2024-04-11,45.67048718115311,29.695824402533454,9.342927850383123,2.9725407654513205,4.242096899756299,4.169210883347065,0.0,0.5100765144000432,2.346250416928404,1.0505850860471746
2024-04-12,45.629236039157405,29.703763677871958,9.345425712562886,2.990042138727678,4.243231038173985,4.170320857587609,0.0,0.5102128850168892,2.346877694616357,1.0608899562852334
2024-04-15,45.608075020042676,29.71174553061118,9.354621428146679,2.9907119193398795,4.244371258842736,4.1714414861827445,0.0,0.5103499869733289,2.34750833632084,1.0611750335399346
2024-04-16,45.521550332559436,29.742561529075886,9.367669414365752,3.0272707354282526,4.248773374432389,4.175767961525682,0.0,0.5108793043908744,2.3499430910616352,1.0555842571600957
2024-04-17,45.46345600204597,29.73957654225355,9.383456065206355,3.0269669161609016,4.281800559194236,4.175348878175175,0.0,0.5108280321428564,2.3497072489283606,1.0688597558925965
2024-04-18,45.19154810176559,29.776433305638726,9.348192065573564,3.2417371317761368,4.293806078425267,4.180523459105566,0.0,0.5114611100175348,2.3526192811146682,1.1036794665829486
2024-04-19,45.193386728404114,29.77543787064828,9.347879552742224,3.241622395695424,4.293662535215481,4.180383702967318,0.0,0.5114440117210417,2.352540632354839,1.1036425702512758
2024-04-22,45.16529399602952,29.790117566771663,9.357089836154719,3.2424910739284574,4.294813135356104,4.18150394705661,0.0,0.5115810666355769,2.353171057675927,1.1039383203914215
2024-04-23,45.091720371646495,29.815818016856383,9.36660173372509,3.277115953237665,4.296102578426178,4.1827593710103645,0.0,0.5117346599678978,2.353877556426255,1.1042697587036732
2024-04-24,45.084388480796086,29.833142502442435,9.372050905573099,3.285726610323759,4.298598829481712,4.177376705034129,0.0,0.5120320034697762,2.35524527733784,1.0814386855411573
2024-04-26,44.9034474518023,29.842145720606638,9.40171330640758,3.286727923232803,4.299896085480105,4.178637377919206,0.0,0.6698365661838527,2.355956056869709,1.061639511497808
2024-04-29,44.915158890422674,29.852158899344634,9.38809103189269,3.284475364256287,4.301338864711258,4.180039470226446,0.0,0.670061321914397,2.3567465700357917,1.0519295871958207
2024-04-30,44.89666962020338,29.862178799945262,9.391242152027298,3.285577800994146,4.3027826124823765,4.181442503760455,0.0,0.6702862285238166,2.357537613874606,1.0522826681886595
2024-05-02,44.886123376386756,29.85516416342135,9.392391865289154,3.301584614668092,4.301771887301532,4.180460281414724,0.0,0.6701287780480298,2.3569838274424915,1.0553912060278734
2024-05-03,44.75889394771191,29.882240801174024,9.394192611069073,3.2709913028766295,4.315749595269919,4.184244961854917,0.0,0.754705610769306,2.35912145418389,1.0798597150903233
2024-05-06,44.73935899123542,29.86919873909463,9.390092528881977,3.2192042297858485,4.3138659924131195,4.1824187540109,0.0,0.8483805338110803,2.3580918189345454,1.07938841183248
2024-05-07,44.69185090291305,29.853162590251518,9.418606128750866,3.2510308506742462,4.311549967877348,4.180173300751528,0.0,0.8479250560249291,2.356825808696893,1.0888753940596199
2024-05-08,44.70358612352718,29.86324360922451,9.300948076093537,3.4701080736727383,4.313005921393087,4.181584890100826,0.0,0.6803790048720442,2.3609783052098856,1.12616599590619
2024-05-09,44.66079755302329,29.87728377714316,9.305320905599261,3.4717395407929135,4.3150336759184444,4.183550857187032,0.0,0.6806988842395277,2.3620883163088537,1.1434864897875119
2024-05-10,44.619159098470895,29.90339343085951,9.316813933352014,3.4848569029773553,4.318804568744346,4.187206847637859,0.0,0.6812937446118819,2.3641525370206926,1.1243189363254473
2024-05-13,44.619215187791724,29.903431021460992,9.293297632958277,3.4847355768713673,4.3188099977757295,4.187212111241948,0.0,0.6812946010445039,2.364155508921392,1.1478483619340747
2024-05-14,44.598761895362586,29.914511300683554,9.300103518574394,3.492751574761922,4.320410269686007,4.18876362147913,0.0,0.6713926269027193,2.3650315121848844,1.1482736803648015
2024-05-16,44.591309670240484,29.91853521206635,9.301354509841923,3.49322139767421,4.320991424025712,4.189327067542043,0.0,0.67148293840427,2.365349641307132,1.1484281388978705
2024-05-17,44.58809677065973,29.91863582372104,9.301385788935685,3.4932331448664615,4.321005954887399,4.189341155635772,0.0,0.6711489111402785,2.3653575956317554,1.151794854521876
2024-05-20,44.545052541631456,29.896517548968347,9.294509452471928,3.5746598528449356,4.317811517898984,4.186244055913075,0.0,0.6706527435976127,2.363608932039712,1.1509433546339414
2024-05-21,44.40552470104491,29.852416927607724,9.29422068066605,3.592881760761927,4.311442275376154,4.1799346733091856,0.0,0.8542110421819172,2.360122351290441,1.1492455877616927
2024-05-22,44.40701473873643,29.853418632388934,9.294532550398944,3.593002320743613,4.311586946822745,4.1800749319876545,0.0,0.8542397054317703,2.360201545743917,1.1459286277459952
2024-05-23,44.39509723637226,29.845406875930557,9.292038178410756,3.5920380673727457,4.310429847028165,4.178953126048268,0.0,0.864074321370647,2.3595681388899137,1.162394208576692
2024-05-24,44.40585543757864,29.88651395027831,9.311554898780226,3.6305735655030777,4.316366745825664,4.0536984554710696,0.0,0.8652644397536272,2.3628180507881553,1.1673544560212323
2024-05-27,44.407600795935416,29.887688630427224,9.291764635564702,3.671028766047349,4.316536399280067,4.053286691051879,0.0,0.8552203232092471,2.362910920617817,1.1539628378663018
2024-05-28,44.21887689498462,29.769679753489598,9.315306927851061,3.6699184797691653,4.299492939712543,4.037282649513842,0.0,1.1864546590385865,2.353581177274537,1.149406518366047
2024-05-29,44.40263912794953,29.700113839755133,9.226773043870857,3.661342598722067,4.286107574636092,4.02784831031895,0.0,1.1836821467662348,2.348081318811123,1.16341203917002
2024-05-30,44.365660089449186,29.657541463388874,9.213547314946414,3.7560996004312277,4.279963834386537,4.0220747609265715,0.0,1.181985447483463,2.3447155606129444,1.1784119283747831
2024-05-31,44.25217252428421,29.62396865181533,9.203117431932997,3.785135642802434,4.19187552062041,4.01752170792823,0.0,1.4004098022333025,2.3420613050736847,1.1837374133094012
2024-06-03,44.161769846056956,29.56789954741385,9.21893305665018,3.9408196529729307,4.1839415834438585,4.009751597603136,0.0,1.397759255160115,2.337628499956576,1.1814969607423982
2024-06-04,44.0368475027613,29.49535801680329,9.259305703837315,4.063762381934648,4.153785087969936,3.9999224092520027,0.0,1.4606355536939464,2.3318933901929015,1.198489953554657
2024-06-05,43.714045234910856,29.307832290638537,9.328910620370504,4.52217307617219,4.124081934234993,3.9744916837130773,0.0,1.4513491180889786,2.3895400527218813,1.1875759891489863
2024-06-06,43.684362845420374,29.323287771438377,9.333830219935109,4.524557843440516,4.12625676820154,3.9765876312842794,0.0,1.4521144868206557,2.390800176297008,1.1882022571621451
2024-06-07,43.57697077754618,29.264448274670997,9.321679797112191,4.515488170280514,4.101530492703182,3.968608293602232,0.0,1.676163989183535,2.3860028465998346,1.189107358301336
2024-06-11,43.57840421200609,29.265410908554408,9.318696996182572,4.515636704155886,4.101665409725675,3.968738838240476,0.0,1.6762191254442635,2.386081332521199,1.1891464731694308
2024-06-12,43.598391272059885,29.256749482821803,9.312650565937473,4.51430025095963,4.1004514759648485,3.967564245585449,0.0,1.6757230296432521,2.38537514505921,1.1887945319684432
2024-06-13,43.43283951600493,29.24713168749663,9.30958914699445,4.696909319317809,4.099103503147165,3.9662599578047466,0.0,1.6751721563779138,2.384590982418982,1.1884037304373685
2024-06-14,43.4361268925916,29.24713168749663,9.30958914699445,4.696909319317809,4.099103503147165,3.962972581218082,0.0,1.6751721563779138,2.384590982418982,1.1884037304373685
2024-06-18,43.3392456460257,29.181898003485895,9.295384847419998,4.889795939225751,4.0932407834715185,3.954133447730783,0.0,1.6714358019114188,2.3792723188213314,1.1955932119076014
2024-06-19,43.395190805567566,29.217356666685244,9.306679586390493,4.797216590266065,4.098214443728901,3.958938079908979,0.0,1.6734667486014605,2.3821633513306817,1.1707737275206063
2024-06-20,43.395188810412215,29.217355323375894,9.306683756144334,4.797216369707239,4.098214255307689,3.958937897891194,0.0,1.6734666716614568,2.3821632418073486,1.1707736736926262
2024-06-21,43.35500066044962,29.199136065530517,9.297598344447563,4.872992503168992,4.095658704971369,3.9564691970263417,0.0,1.6724231370756195,2.380677780654143,1.1700436066758306
2024-06-25,43.35784821919061,29.201053866334714,9.298209011199553,4.8667445562753295,4.095927708052161,3.956729058132876,0.0,1.672532981915893,2.3808341436969407,1.170120455201924
2024-06-26,43.37208379343508,29.210640062262456,9.301261868990155,4.796111704004924,4.097272513788212,3.99742746204557,0.0,1.6730821205013697,2.381615837037557,1.170504637934674
2024-06-28,43.4536173212291,29.18381088816004,9.276317616923505,4.791706606559367,4.093509281028398,3.970794117885939,0.0,1.6715454403258279,2.3794283880189546,1.1792703398688655
2024-07-02,43.451762392305056,29.184768224285996,9.276621914193129,4.791863792125605,4.093643563159394,3.9578029061769224,0.0,1.6716002731522306,2.37950644200456,1.1924304925971103
2024-07-03,43.42236887897617,29.191471336203385,9.282033674717297,4.7929643799063495,4.097864905322677,3.95871192815795,0.0,1.6719842036883914,2.3800529633223357,1.2025477297054394
2024-07-04,43.410795919624675,29.199135806879145,9.284470752111991,4.7942228137316505,4.0956588528320275,3.959751321860916,0.0,1.6724231974531083,2.3806778666009007,1.202863468905577
2024-07-05,43.40652213689603,29.19626115877239,9.283556698132918,4.79375082361434,4.095255636173663,3.9593614852672614,0.0,1.6722585477795686,2.38044348942045,1.212590023943377
2024-07-08,43.39166059608238,29.20392814520264,9.285994575463922,4.795009670502808,4.096331057071572,3.960401220136563,0.0,1.6726976856378022,2.38106859781471,1.2129084520875997
2024-07-09,43.42215168152189,29.15607543524739,9.247838819878613,4.833032694879215,4.089618927765537,3.9539118215203444,0.0,1.6699568517062957,2.39027561590181,1.2371381515789082
2024-07-10,43.37293103803552,29.173666985209064,9.26981417348952,4.835948743587731,4.092086431866073,3.954985797937547,0.0,1.6709644334521954,2.3917178077020296,1.2378845887203307
2024-07-11,43.334128256602675,29.178450966300435,9.287732549164716,4.836741756250826,4.092757463866412,3.955634347785037,0.0,1.6712384429641995,2.3921100084073355,1.2512062086583655
2024-07-12,43.202719178543546,29.096574784042428,9.45789795903123,4.918012788862371,4.064920712483349,3.944534641389405,0.0,1.6658947740798407,2.3853976289442937,1.2640475326235323
2024-07-15,43.11610450107477,29.075658273750804,9.536069688194464,4.943890329570422,3.993368417422629,3.9416990533507903,0.0,1.664697220572411,2.4621173250591584,1.2663951910045488
2024-07-16,43.08759519099527,29.071857880563932,9.577303044295022,4.9367087763790005,3.992846456062946,3.9411838455406696,0.0,1.6644796329286269,2.4617955089950363,1.266229664239498
2024-07-17,43.08945639197578,29.070908982396084,9.576990443519762,4.9365440491133965,3.992716130553575,3.9410552062859803,0.0,1.6644253047298374,2.4617151566055293,1.2661883348200502
2024-07-18,43.08528505025451,29.074709127483022,9.607654314342728,4.904509389010974,3.99323805783821,3.9415703804619437,0.0,1.6646428781689129,2.4620369516606297,1.2663538507790668
2024-07-19,43.08387707068398,29.073758998072876,9.607340346801847,4.9043491150563,3.9931075632250455,3.94144157429146,0.0,1.6645884794765993,2.4652243846592383,1.2663124677326534
2024-07-22,43.08387678909727,29.073758808053206,9.607340284010393,4.904349083002557,3.993107537126976,3.9414422021089934,0.0,1.6645884685972163,2.465224368547076,1.2663124594563147
2024-07-23,43.109234508754916,29.09087064385335,9.61299484111467,4.78298272387436,3.995457745813743,3.943762002318644,0.0,1.6655681893391234,2.53207157658582,1.26705776834537
2024-07-24,43.16667967301252,29.08991945788587,9.553825814916122,4.782826334397216,3.995327106088723,3.943633052892495,0.0,1.6655137301546947,2.531988785287416,1.270286045364942
2024-07-25,43.010893350749065,28.95642208273348,9.614132513139138,4.741349124396094,3.9932655419693743,3.925535214502549,0.0,1.8238602239760888,2.520369163677926,1.4141727848562877
2024-07-26,42.98665234481589,28.94229230664816,9.694022067236917,4.7390355028692825,4.0010762988751445,3.9236196831762866,0.0,1.7969453381441105,2.5191393069009616,1.3972171513332492
2024-07-29,42.98667961371682,28.942310666405398,9.69402821671153,4.738975073371728,4.001078836987494,3.923622172153459,0.0,1.7969464780496789,2.519140904935617,1.3972180376682855
2024-07-30,42.89038453591178,28.877476580997463,9.701524932609805,4.728359227311805,3.9921159628745366,4.109631797092261,0.0,1.7929211124603799,2.5134977412481097,1.3940881094938624
2024-07-31,42.89038272611958,28.87747536249051,9.701524523246627,4.728359027795113,3.9921157944241856,4.109635843258827,0.0,1.7929210368067185,2.513497635189173,1.394088050669261
2024-08-01,42.87507456614145,28.867168599423454,9.698061917413007,4.726671412254499,3.9906909540905726,4.10816905842405,0.0,1.785791781154403,2.5126005337538735,1.4357711773446886
2024-08-02,42.86765954502338,28.870915661903762,9.699320760787872,4.727284951231992,3.9912089601531724,4.108702313567815,0.0,1.7860235833610432,2.5129266783549835,1.4359575456159794
2024-08-05,42.92475644281856,28.90936981914717,9.712239616914825,4.733581383287623,3.9965249874916307,3.9777320113939862,0.0,1.7884024490859578,2.516273731103924,1.4411195587563235
2024-08-06,42.78706682628224,28.836283527399814,9.707133115770333,4.818848633850848,3.9864213016265055,3.9676758363858067,0.0,1.7838811570628776,2.5974246249169672,1.5152649767046067
2024-08-07,42.80510646882526,28.848441319127282,9.682042707115862,4.82088032971765,3.991344598110739,3.9693486655635013,0.0,1.7846251605964913,2.5985197364831834,1.499691014460029
2024-08-08,42.80510757921165,28.848442067470632,9.672315266174024,4.820880454773755,3.9913447016482624,3.9693461744792122,0.0,1.7846252068905821,2.5985198038901163,1.5094187454617682
