date,BNP PARIBAS,THE HONGKONG AND SHANGHAI BANKING,ABN AMRO CLEARING HONG KONG LTD,HANG SENG BANK LTD,CHINA CITIC BANK INTERNATIONAL LTD,DBS BANK (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BOOM SECURITIES (H.K.) LTD,BANK OF CHINA (HONG KONG) LTD,CMB WING LUNG BANK LTD
2024-06-14,87.81563568199361,0.15437203660822582,11.870106957768222,0.0,0.0,0.15437203660822582,0.0,0.0,0.0,0.005513287021722351
2024-06-17,88.06811898706182,0.16034501824615724,11.61119097644587,0.0,0.0,0.15481587968594493,0.0,0.0,0.0,0.0055291385602123195
2024-06-18,95.33157768733541,0.17356954752214507,3.842470672731626,0.0,0.0,0.6463969355997127,0.0,0.0,0.0,0.0059851568111084505
2024-06-19,95.33157768733541,0.17356954752214507,3.5432128321762026,0.0,0.0,0.9456547761551353,0.0,0.0,0.0,0.0059851568111084505
2024-06-20,60.3836530442035,0.11752217757221928,38.896049738418384,0.0,0.0,0.5989840018196982,0.0,0.0,0.0,0.0037910379862006217
2024-06-21,60.95908760381186,0.11864212178039725,38.313751004630866,0.0,0.0,0.6046921045581538,0.0,0.0,0.0,0.003827165218722492
2024-06-24,66.93280665630121,0.1302685212421734,32.26877337479514,0.0,0.0,0.6639492372988192,0.0,0.0,0.0,0.004202210362650754
2024-06-25,66.97220703864105,0.1303452045578775,32.09435310936383,0.0,0.0,0.7988899634192491,0.0,0.0,0.0,0.0042046840179960476
2024-06-26,67.05114712692065,0.13049884234897915,32.01431277625763,0.0,0.0,0.799831614396969,0.0,0.0,0.0,0.004209640075773522
2024-06-27,67.12178676780447,0.1306363253265908,31.94268857985672,0.0,0.0,0.8006742520016856,0.0,0.0,0.0,0.004214075010535188
2024-06-28,67.40584003385527,0.13118916631400762,31.654676258992804,0.0,0.0,0.8040626322471436,0.0,0.0,0.0,0.004231908590774439
2024-07-02,67.3801768264309,0.13113921908710183,31.579170015652103,0.0,0.0,0.9052836414399933,0.0,0.0,0.0,0.00423029738990651
2024-07-04,67.8133514986376,0.13198228882833787,31.139305177111716,0.0,0.0,0.9111035422343323,0.0,0.0,0.0,0.004257493188010899
2024-07-08,68.263832340462,0.13285904084344063,30.681866883812624,0.0,0.0,0.917155959370848,0.0,0.0,0.0,0.00428577551107873
2024-07-09,69.46055557978282,0.13518817321529808,29.466660852121585,0.0,0.0,0.9332344860668964,0.0,0.0,0.0,0.004360908813396712
2024-07-10,70.00087896633559,0.13623978201634876,28.917992440889513,0.0,0.0,0.9404939790806012,0.0,0.0,0.0,0.004394831677946735
2024-07-11,70.99304688892852,0.13817079693349973,27.910500980566944,0.0,0.0,0.9538242110893207,0.0,0.0,0.0,0.004457122481725798
2024-07-15,69.65591014441077,0.13817079693349973,29.247637725084687,0.0,0.0,0.9538242110893207,0.0,0.0,0.0,0.004457122481725798
2024-07-16,69.90517087135444,0.13866523528359279,28.09983896940419,0.0,0.8946144211844694,0.9572374306673823,0.0,0.0,0.0,0.004473072105922347
2024-07-17,69.97403062595147,0.13880182681113995,28.029014059281813,0.0,0.8954956568460644,0.9581803528252888,0.0,0.0,0.0,0.004477478284230322
2024-07-18,69.97403062595147,0.13880182681113995,26.506671442643505,0.0,2.238739142115161,1.1372794841945015,0.0,0.0,0.0,0.004477478284230322
2024-07-19,65.84158415841584,6.901074722856901,24.062790894474062,0.0,2.115596175002116,1.0747228569010747,0.0,0.0,0.0,0.004231192350004231
2024-07-22,65.84437016036897,6.901366732958151,23.93263656751153,0.0,2.115685693733339,1.2017094740405365,0.0,0.0,0.0,0.004231371387466678
2024-07-23,67.11378157660897,6.901366732958151,22.663225151271526,0.0,2.115685693733339,1.2017094740405365,0.0,0.0,0.0,0.004231371387466678
2024-07-24,65.84437016036897,6.901366732958151,23.93263656751153,0.0,2.115685693733339,1.2017094740405365,0.0,0.0,0.0,0.004231371387466678
2024-07-25,64.57495874412898,6.901366732958151,25.202047983751534,0.0,2.115685693733339,1.2017094740405365,0.0,0.0,0.0,0.004231371387466678
2024-07-26,66.81121463226138,7.006998411403546,22.81138637241853,0.0,2.1467519642780473,1.2193551157099307,0.0,0.0,0.0,0.004293503928556095
2024-07-29,69.03590859630032,7.103373231773667,20.269858541893363,0.0,2.176278563656148,1.410228509249184,0.0,0.0,0.0,0.004352557127312296
2024-07-30,67.29488574537541,7.103373231773667,22.01088139281828,0.0,2.176278563656148,1.410228509249184,0.0,0.0,0.0,0.004352557127312296
2024-08-01,66.85963003264418,7.103373231773667,22.44613710554951,0.0,2.176278563656148,1.410228509249184,0.0,0.0,0.0,0.004352557127312296
2024-08-02,66.86545074652854,7.103991642362774,22.439385365428983,0.0,2.1764680276846735,1.4103512819396682,0.0,0.0,0.0,0.004352936055369346
2024-08-05,66.86545074652854,7.103991642362774,22.400208940930657,0.0,2.1764680276846735,1.4103512819396682,0.0,0.03917642449832412,0.0,0.004352936055369346
2024-08-06,67.11648963956121,7.104300888037611,22.000696500087063,0.0,2.1765627720703464,1.558418944802368,0.0,0.03917812989726624,0.0,0.004353125544140694
2024-08-07,70.97800043563494,7.109562186887389,18.131126116314526,0.0,2.1781746896101066,1.5595730777608363,0.0,0.03920714441298192,0.0,0.004356349379220214
2024-08-08,72.92216801682854,7.304301123394352,15.888645213265901,0.0,2.2378373539811127,1.6022915454504765,0.0,0.04028107237166003,0.0,0.004475674707962226
2024-08-09,73.18420698019135,7.330548443605983,15.586398957912232,0.0,2.245878812379284,1.6080492296635673,0.0,0.04042581862282711,0.0,0.0044917576247585685
2024-08-20,73.18749438505075,7.330877728865332,15.582607133231516,0.0,2.245979696343545,1.6081214625819782,0.0,0.04042763453418381,0.0,0.0044919593926870905
2024-08-21,79.74722564734896,6.288532675709001,10.61960542540074,0.0,1.9266337854500617,1.3794697903822442,0.0,0.03467940813810111,0.0,0.0038532675709001232
2024-08-23,79.71957936905358,6.286352605831825,10.65059127152267,0.0,1.92596587188475,1.3789915642694812,0.0,0.0346673856939255,0.0,0.0038519317437695003
2024-08-26,85.10736196319019,6.253834355828221,5.310582822085889,0.0,1.9171779141104295,1.3726993865030674,0.0,0.03450920245398773,0.0,0.0038343558282208593
2024-08-27,88.2449425915801,6.377411544169336,1.98781535577599,0.0,1.952667343591346,1.3981098180114035,0.0,0.03514801218464422,0.0,0.0039053346871826917
2024-08-28,88.2449425915801,6.377411544169336,1.98781535577599,0.0,1.952667343591346,1.3981098180114035,0.0,0.03514801218464422,0.0,0.0039053346871826917
2024-08-29,75.54411420547625,5.459529938818495,16.094413426498612,0.0,1.671625823275718,1.196884089465414,0.0,0.030089264818962923,0.0,0.003343251646551436
2024-08-30,75.55421807603571,5.36663657337747,16.08319122613435,0.0,1.6718493998060655,1.2906677366502826,0.0,0.03009328919650918,0.0,0.003343698799612131
2024-09-02,75.65540563163357,5.487661968058393,15.856965882077208,0.0,1.6740884588341647,1.2923962902199753,0.0,0.03013359225901497,0.0,0.00334817691766833
2024-09-03,75.9274193548387,5.50739247311828,15.44018817204301,0.0,1.6801075268817203,1.411290322580645,0.0,0.03024193548387097,0.0,0.003360215053763441
2024-09-04,76.15260177945538,5.523726071717444,15.189404152062549,0.0,1.6850903208411971,1.4154758695066054,0.0,0.030331625775141546,0.0,0.0033701806416823942
2024-09-05,76.48512337948075,5.547845513319568,14.819077277189182,0.0,1.6924482957045663,1.4216565683918356,0.0,0.030464069322682193,0.0,0.0033848965914091323
2024-09-09,80.57625788966944,5.844595799308205,10.120172592090718,0.0,1.7829761437791962,1.6403380522768605,0.0,0.03209357058802553,0.0,0.0035659522875583927
2024-09-10,80.92543514074923,5.86992335792565,9.694864264737484,0.0,1.7907026717283863,1.6474464579901154,0.0,0.03223264809111095,0.0,0.03939545877802449
2024-09-11,81.5122109592006,5.912485119584431,9.040077919266981,0.0,1.8036867356877457,1.659391796832726,0.0,0.03246636124237942,0.0,0.039681108185130404
2024-09-12,82.11352569227415,5.956101460861981,8.36906751944182,0.0,1.8169925139908425,1.6716331128715751,0.0,0.03270586525183516,0.0,0.03997383530779853
2024-09-13,83.8957760249834,5.9802555253153935,6.548657069266185,0.0,1.8241384594056227,1.678207382653173,0.0,0.03283449226930121,0.0,0.040131046106923696
2024-09-16,83.8927153864114,5.980037356992762,6.552066308662152,0.0,1.8240719122110671,1.6781461592341815,0.0,0.03283329441979921,0.0,0.04012958206864348
2024-09-17,84.01531536797802,5.988776524229848,6.4155024259075235,0.0,1.8267375927982696,1.680598585374408,0.0,0.03288127667036885,0.0,0.040188227041561934
2024-09-19,89.69078598396206,6.39333520546663,0.09360666479453338,0.0,1.950138849886112,1.7941277418952228,0.0,0.035102499297950014,0.0,0.04290305469749446
2024-09-23,88.91073044400761,6.39333520546663,0.873662204748978,0.0,1.950138849886112,1.7941277418952228,0.0,0.035102499297950014,0.0,0.04290305469749446
2024-09-24,75.70693751795086,5.350009138619807,15.744536410872348,0.0,1.6318963941617275,1.5013446826287893,0.0,0.029374135094911095,0.0,0.035901720671558
2024-09-25,75.7102013107392,0.45431995613462495,20.636961800569207,0.0,1.6318963941617275,1.5013446826287893,0.0,0.029374135094911095,0.0,0.035901720671558
2024-09-27,75.46390276910265,0.7781594836560484,20.569826150322715,0.0,1.6265875494482613,1.4964605454924005,0.0,0.029278575890068707,0.0,0.035784926087861754
2024-09-30,90.1232361534158,0.9293218126437497,5.14001989183813,0.0,1.9425623173991422,1.787157332007211,0.0,0.034966121713184556,0.0,0.04273637098278113
2024-10-02,90.08823575101363,0.9677970577726687,4.361300545259659,0.0,2.7185310611591817,1.7864632687617479,0.0,0.034952542214903765,0.0,0.042719773818215706
2024-10-03,90.08823575101363,3.4144750128159327,1.9146225902163951,0.0,2.7185310611591817,1.7864632687617479,0.0,0.034952542214903765,0.0,0.042719773818215706
2024-10-04,91.00901720906195,3.452611442367769,0.9873419674331424,0.0,2.6997631921999985,1.7741300977314276,0.0,0.03471124104257141,0.0,0.04242485016314283
2024-10-07,87.78580516514015,6.8719726787747115,0.952373866265876,0.0,2.604147290570755,1.7112967909464958,0.0,0.03348189373590971,0.0,0.04092231456611186
2024-10-14,87.41378412363004,6.8719726787747115,1.3243949077759838,0.0,2.604147290570755,1.7112967909464958,0.0,0.03348189373590971,0.0,0.04092231456611186
2024-10-16,87.39752726407094,6.870694657283562,1.3241486022049305,0.0,2.6036629818636277,1.7109785309389551,0.0,0.03347566690967521,0.01859759272759734,0.04091470400071415
2024-10-18,87.30984460579216,7.049590891863169,1.1370307890101887,0.0,2.6010508245331114,1.7092619704074732,0.0,0.03344208202971143,0.018578934460950797,0.14119990190322604
2024-10-22,87.2936263801584,7.048281396281932,1.1368195800454728,0.0,2.6005676667706896,1.7089444667350244,0.0,0.03343587000133744,0.03715096666815271,0.1411736733389803
2024-10-24,87.2936263801584,7.048281396281932,1.0550874533755368,0.0,2.6005676667706896,1.7906765934049602,0.0,0.03343587000133744,0.03715096666815271,0.1411736733389803
2024-10-25,87.29038345803211,7.085169142067449,1.0216136294403042,0.0,2.6004710567571383,1.7906100705099153,0.0,0.03343462787259178,0.037149586525101974,0.1411684287953875
2024-11-01,87.35204020937427,7.090173685462766,0.9517011658339282,0.0,2.602307875327147,1.7918748512966927,0.0,0.03345824411134903,0.03717582679038782,0.14126814180347372
2024-11-04,80.42455897755354,6.527885214367371,8.786221342953567,0.0,2.395931024568561,1.6497696483457807,0.0,0.030804827458738648,0.03422758606526516,0.1506013786871667
2024-11-05,84.45414093781226,6.854957551883029,4.216057680557253,0.0,2.515976450460424,1.7324294987456061,0.0,0.03234826864877687,0.035942520720863194,0.15814709117179807
2024-11-06,86.57956019337342,7.027473175333097,1.8055064261289944,0.0,2.579294894469992,1.7760287701921944,0.0,0.03316236292889989,0.036847069920999884,0.1621271076523995
2024-11-07,85.40613183909616,7.240368699983296,2.6270633076701135,0.0,2.657433981747225,1.8298331131459462,0.0,0.03416700833675003,0.03796334259638893,0.16703870742411128
2024-11-08,73.29079058605362,6.501404456080068,15.224031198014673,0.0,2.3862117865226757,1.6430772587198998,0.7397256538220295,0.030679865826720117,0.034088739807466795,0.1499904551528539
2024-11-11,81.08862420891447,7.193126701918217,6.20422264296113,0.0,2.6400947416855876,1.8178938078463616,0.818429369922532,0.03394407525024326,0.037715639166936966,0.16594881233452263
2024-11-12,80.26109581120764,7.254690138916361,7.310987021286309,0.0,2.6626903823623387,1.4454604932824127,0.825434018532325,0.03423459063037293,0.0380384340337477,0.16736910974848987
2024-11-13,80.2672022885663,7.293283423110868,7.265893666879698,0.0,2.662892966919261,1.4455704677561703,0.8254968197449709,0.03423719528896193,0.03804132809884658,0.16738184363492498
2024-11-14,64.57390828513435,9.570440503687301,21.306176468716796,0.0,2.227015608197963,1.2089513301646082,0.7540038559184531,0.028633057819688088,0.19088705213125393,0.1399838382295862
2024-11-18,67.5818760571634,10.049545170011854,17.6071813859329,0.0,2.33075396561139,1.2652664384747545,0.7891266997855707,0.029966836700717873,0.19977891133811915,0.14650453498128738
2024-11-19,71.03593937219487,10.256497045105299,13.867358060126861,0.0,2.369331374686064,1.286208460543863,0.8021879082865672,0.030462831960249386,0.20308554640166263,0.14892940069455257
2024-11-20,73.73251235942661,10.684612255310935,10.65289489833208,0.0,2.413277161434452,1.3100647447787024,0.8170666960856644,0.031027849218442954,0.206852328122953,0.15169170729016554
2024-11-21,75.13120823994772,11.112125959910351,8.733164243910322,0.0,2.4590567058476367,1.3349164974601457,0.8325663418369856,0.03161644336089819,0.21077628907265458,0.15456927865328002
2024-11-22,76.655364477674,11.337553135819816,6.870918488039512,0.0,2.5089425882251737,1.3619974050365231,0.8602088873914883,0.032257833277180806,0.21505222184787207,0.1577049626884395
2024-11-26,76.655364477674,11.606368413129655,6.602103210729672,0.0,2.5089425882251737,1.3619974050365231,0.8602088873914883,0.032257833277180806,0.21505222184787207,0.1577049626884395
2024-11-27,76.00969534992821,11.508607821673799,7.388794904965668,0.0,2.487809732311673,1.3505252832549082,0.8529633367925735,0.03198612512972151,0.21324083419814338,0.15637661174530515
2024-11-29,75.98269099590723,11.540046612096408,7.386169849931787,0.0,2.486925875397908,1.3500454752160072,0.8526603001364257,0.03197476125511597,0.21316507503410642,0.15632105502501137
2024-12-02,75.98269099590723,11.540046612096408,7.013130968622101,0.3730388813096862,2.486925875397908,1.3500454752160072,0.8526603001364257,0.03197476125511597,0.21316507503410642,0.15632105502501137
2024-12-04,75.98269099590723,11.689262164620281,6.8639154160982265,0.3730388813096862,2.486925875397908,1.3500454752160072,0.8526603001364257,0.03197476125511597,0.21316507503410642,0.15632105502501137
2024-12-05,75.6333724696929,11.663813956120125,6.980889196950193,0.37132389345479755,2.4754926230319834,1.3438388525030767,1.1316537705289067,0.0318277622961255,0.21218508197417002,0.15560239344772467
2024-12-09,75.35091180698441,11.62025423489952,6.9548183432453,0.7433975027481045,2.466247639448688,1.3388201471292878,1.1274274923194003,0.03170889822148313,0.21139265480988753,0.15502128019391753
2024-12-10,75.21840665137938,11.775670694821546,6.942588241914381,0.7420902325450529,2.461910724083114,1.336465821645119,1.125444902437995,0.03165313788106861,0.21102091920712404,0.1547486740852243
2024-12-11,75.18931803320184,11.81682030079946,6.932872079369432,0.7418032498716786,2.4609586488633886,1.3359489808115539,1.1250096680518347,0.031640896913957856,0.21093931275971903,0.1546888293571273
2024-12-16,73.78305594813706,11.81682030079946,8.339134164434226,0.7418032498716786,2.4609586488633886,1.3359489808115539,1.1250096680518347,0.031640896913957856,0.21093931275971903,0.1546888293571273
2024-12-17,73.82875946590165,11.81682030079946,8.29343064666962,0.7418032498716786,2.4609586488633886,1.3359489808115539,1.1250096680518347,0.031640896913957856,0.21093931275971903,0.1546888293571273
2024-12-20,73.82616399251894,11.816404876745462,8.293139088492962,0.7417771715438809,2.460872133083965,1.3359020151027239,1.124970117981241,0.031639784568222404,0.21093189712148272,0.15819892284111203
2024-12-23,76.779080990962,12.289040334610547,4.625025593026997,0.7714469566234754,2.5593026996987334,1.3893357512650268,1.1699669484337067,0.032905320424698,0.21936880283132,0.16452660212349002
2024-12-30,75.88569446251246,13.627625283667951,4.2532124943989125,0.7624705491233396,2.5295231487504157,1.3731697093216542,1.1563534394287613,0.03252244048393391,0.21681626989289277,0.16261220241966956
2025-01-02,74.44025266322652,13.627625283667951,5.698654293684865,0.7624705491233396,2.5295231487504157,1.3731697093216542,1.1563534394287613,0.03252244048393391,0.21681626989289277,0.16261220241966956
2025-01-03,74.44025266322652,13.627625283667951,5.554110113756269,0.9070147290519347,2.5295231487504157,1.3731697093216542,1.1563534394287613,0.03252244048393391,0.21681626989289277,0.16261220241966956
2025-01-06,74.44025266322652,13.41080901377506,5.770926383649162,0.9070147290519347,2.5295231487504157,1.3731697093216542,1.1563534394287613,0.03252244048393391,0.21681626989289277,0.16261220241966956
2025-01-07,74.42680521132155,13.426451142054036,5.769883879732063,0.9068508790311508,2.529066196501218,1.3729216495292325,1.156144546971985,0.03251656538358708,0.21677710255724722,0.1625828269179354
2025-01-08,72.69329979778637,18.15349658094619,2.8474251702381546,0.8967424312795192,2.500875306357225,1.357618023451065,1.14325728290616,0.03215411108173575,0.21436074054490498,0.16077055540867877
2025-01-13,73.07803396946834,17.897725271396467,2.8073067466942816,0.8841078963867814,2.465639551676283,1.3384900423385535,1.127149509337729,0.03170107995012363,0.21134053300082423,0.15850539975061817
2025-01-15,72.97008321550918,18.01900661925563,2.8031597976941636,0.8828018936276475,2.46199731290579,1.3365128270060003,1.1254844858997897,0.03165425116593158,0.21102834110621055,0.15827125582965793
2025-01-16,72.1705070406857,19.21300161407024,2.476762954305115,0.8731285133856515,2.4350197584460402,1.3218678688707073,1.1131518895753325,0.03130739689430623,0.20871597929537486,0.15653698447153114
2025-01-17,72.1705070406857,19.90872154505482,1.781043023320532,0.8731285133856515,2.4350197584460402,1.3218678688707073,1.1131518895753325,0.03130739689430623,0.20871597929537486,0.15653698447153114
2025-01-20,72.1705070406857,19.72783436299883,1.9619302053765237,0.8731285133856515,2.4350197584460402,1.3218678688707073,1.1131518895753325,0.03130739689430623,0.20871597929537486,0.15653698447153114
2025-01-21,72.04519883877599,19.69358132040615,1.9585237453641329,0.8716125178836831,2.430791882544136,1.3195727362382452,1.111219146305891,0.03125303848985318,0.20835358993235453,0.3298931840595613
2025-01-22,69.8053914377616,21.217851230771302,1.0598495350120454,0.8445150263111852,2.3552211889156562,1.2785486454113562,1.0766725435042999,0.030281415286058436,0.20187610190705624,2.1297928751194433
2025-02-04,70.10540614325382,21.011978878819555,1.0487345270040818,0.8356583056445223,2.3305211711201816,1.2651400643223842,1.0653811067977974,0.02996384362868805,0.19975895752458703,2.1074570018843928
2025-02-05,70.20403556181155,20.951988898553225,1.032461108418376,0.8332724701383033,2.323867446600846,1.2615280424404594,1.0623394041603866,0.02987829574201088,0.19918863828007252,2.101440133854765
2025-02-06,64.99266353080412,19.117691457693027,8.785648296308821,0.7577999045957092,2.1133861881155234,1.1472667878341414,0.9661194002813823,0.027172108132913878,0.18114738755275916,1.9111049386816095
2025-02-07,65.05002687019582,19.117691457693027,8.728284956917113,0.7577999045957092,2.1133861881155234,1.1472667878341414,0.9661194002813823,0.027172108132913878,0.18114738755275916,1.9111049386816095
2025-02-12,66.26167716378524,19.118845900689006,7.5150512376132985,0.7578456651831812,2.1135138072837725,1.1473360668111907,0.9661777404725816,0.027173748950791363,0.18115832633860907,1.9112203428723256
2025-02-14,66.26167716378524,19.42077644458669,7.231236526349479,0.7578456651831812,2.1135138072837725,1.1473360668111907,0.9661777404725816,0.027173748950791363,0.18115832633860907,1.8931045102384647
2025-02-17,66.66021613318739,19.44896317753279,6.794225966219362,0.7589455796711437,2.116581297887652,1.1490012759961539,0.9675800218914979,0.02721318811569838,0.18142125410465587,1.895852105393654
2025-02-18,66.66021613318739,16.86975768167827,11.151359752299514,0.7589455796711437,2.116581297887652,1.1490012759961539,0.9675800218914979,0.02721318811569838,0.18142125410465587,0.11792381516802632
2025-02-19,59.0214677444578,15.04305951758241,21.192724370554515,0.676765116667835,1.8873927556473487,1.0245846387799895,0.8628081168673594,0.024266478286894485,0.1617765219126299,0.10515473924320944
2025-02-20,59.575649371856564,15.29589148468288,20.341178775936772,0.6831195976398353,1.9051144157286246,1.0342049685383963,0.8709094471902283,0.024494328202225177,0.16329552134816783,0.10614208887630909
2025-02-21,66.0168525432623,16.949653479380665,11.72862218093865,0.7569771579880693,2.111091675663938,1.1460211953604238,0.9650704803035146,0.02714260725853635,0.18095071505690902,0.11761796478699084
2025-02-24,66.32891140590628,17.02977377265758,11.311367120979813,0.7605553569155996,2.1210707164976883,1.1514383889558877,0.9696323275418003,0.02727090921211313,0.18180606141408756,0.11817393991915691
2025-02-25,66.6861637634271,17.240917094688868,10.714263954133079,0.7646517635733304,2.132494958172635,1.1576401201508588,0.9748548380217757,0.027417792319362443,0.18278528212908296,0.11881043338390393
2025-02-26,68.45887776227976,17.702358688241585,8.337659575798895,0.7849784521851174,2.1891829343808054,1.18841359294958,1.0007693414312253,0.02814663772775321,0.18764425151835473,0.12196876348693057
2025-02-27,72.12098465042838,18.37936479175834,3.808272720213289,0.8121295265705484,2.2649030621489397,1.2295188051665673,1.0353842569823726,0.02912018222762923,0.19413454818419487,0.12618745631972667
2025-02-28,63.73232993275081,16.241593851502813,14.996683288348049,0.7176677798618418,2.001463927901551,1.0865089894322704,0.9149549384692803,0.02573310764444851,0.1715540509629901,0.11151013312594356
2025-03-04,64.8760236058374,16.241593851502813,11.431218262500572,3.1394391326227185,2.001463927901551,1.0865089894322704,0.9149549384692803,0.02573310764444851,0.1715540509629901,0.11151013312594356
2025-03-05,64.8760236058374,16.17869069948305,11.494121414520334,3.1394391326227185,2.001463927901551,1.0865089894322704,0.9149549384692803,0.02573310764444851,0.1715540509629901,0.11151013312594356
2025-03-06,67.16316297353137,16.799374840898192,8.32361455626136,3.2501169213282264,2.072023538187394,1.1248127778731567,0.9472107603142371,0.02664030263383792,0.17760201755891947,0.11544131141329765
2025-03-07,70.48466360580777,17.63017451866026,3.7277036724094015,3.472977254794759,2.1744938089054844,1.180439496262977,0.994054312642507,0.02795777754307051,0.18638518362047007,0.12115036935330555
2025-03-11,71.76959132672725,17.64991110392759,1.9799579764021333,3.4750282851139485,2.1757779960463006,1.1811366264251346,0.9946413696211659,0.46623814200992153,0.18649525680396864,0.1212219169225796
2025-03-12,69.1536835043457,19.40256488586198,3.156690446668703,3.348368044948397,2.0964737311841484,1.1380857397856805,0.9583879913984678,0.44924437096803177,0.1796977483872127,0.11680353645168826
2025-03-13,65.44276334243533,18.545741812498925,8.088753026842294,3.2000091592390962,2.003583552296393,1.0876596426751848,0.9159239096212083,0.42933933263494134,0.17173573305397655,0.11449048870265104
2025-03-14,66.15664170553582,18.76540780778,7.068783926111967,3.2349162625432575,2.0254395203759215,1.0995243110612147,0.9259152093147069,0.4340227543662689,0.17360910174650757,0.11573940116433837
2025-03-17,68.11573478240145,19.619023785690455,4.018899852233186,3.3307116640449976,2.0854187520854186,1.1320844654177988,0.95333428666762,0.44687544687544684,0.17875017875017873,0.1191667858334525
2025-03-18,65.82144378807246,18.773966214115454,7.436003730956575,3.2185258115406317,2.0151771628608603,1.09395331698161,0.9212238458792505,0.43182367775589875,0.17272947110235948,0.11515298073490632
2025-03-19,68.31314573909302,19.4876514069568,3.9289619772090325,3.340364631573915,2.0914626494648845,1.1353654382809373,0.9560972111839471,0.44817056774247527,0.17926822709699008,0.11951215139799339
2025-03-20,61.412179294340106,17.519016717521165,13.634019510937298,3.002922343031501,1.8801839357084533,1.020671279384589,0.8595126563238643,0.4028965576518114,0.16115862306072457,0.10743908204048304
2025-03-21,61.91105430756233,17.742564391395707,12.851201178432945,3.0273162489439596,1.8954574009488117,1.028962589086498,0.8664948118623139,0.40616944306045966,0.16246777722418387,0.10831185148278924
2025-03-24,62.476418576420215,17.94211409854711,12.013539154732415,3.0566993115591354,1.9138546673447179,1.0389496765585613,0.8749049907861569,0.410111714431011,0.16404468577240439,0.10936312384826961
2025-03-25,63.32477955073242,19.712681583133346,9.291846563984327,3.098205922616903,1.939842706468544,1.053057469225781,0.8867852372427629,0.41568057995754515,0.16627223198301808,0.11084815465534537
2025-03-26,62.6427697755338,19.920467810128066,9.706948454874977,3.122085262528833,1.9547939926388043,1.0611738817182081,0.8936201109205963,0.41888442699402945,0.1675537707976118,0.11170251386507454
2025-03-27,63.85352856785007,20.314030013891102,7.953225696263065,3.182428893493954,1.9925762302734955,1.0816842392913262,0.9108919909821693,0.42698062077289184,0.17079224830915674,0.11386149887277117
2025-03-28,63.85534623420839,20.314608276827954,7.95060547575535,3.182519485103645,1.9926329513171304,1.0817150307150136,0.9109179206021167,0.4269927752822422,0.1707971101128969,0.11386474007526459
2025-03-31,63.88262365297428,20.41441687740642,7.8201535552365975,3.1838789784248056,1.9934841546488051,1.082177112523637,0.911307042125168,0.42717517599617255,0.170870070398469,0.113913380265646
