date,CITIBANK N.A.,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,DEUTSCHE BANK AG,CMB INTERNATIONAL SECURITIES LTD,CHINA MERCHANTS BANK CO LTD,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,TOTAL_CCASS_PCT
2024-04-05,14.827758219180588,15.061704632280094,10.236640746955622,8.633082544591772,0.0,4.006039402347763,2.5925804065507285,2.320910272955152,1.409617955401524,59.088334180263246
2024-04-08,14.978709156957438,15.19307016357324,10.199838900526558,8.84132189307723,0.0,4.006039402347763,2.591849244038893,2.308236789416666,1.3764719215316392,59.495537471469426
2024-04-09,14.828105521373708,15.19307016357324,10.199838900526558,8.917624794208217,0.0,4.007379866952795,2.597332962877661,2.3360209648664227,1.4041342365627563,59.483507410941364
2024-04-10,15.187866723697343,15.141645066907463,10.778310307807232,8.728909312695054,0.0,4.007379866952795,2.592702266969368,2.277771684756846,1.3015277640684806,60.01611299385458
2024-04-11,15.07352265567973,15.056708355115884,11.596359298132732,8.633428018878616,0.0,4.007379866952795,2.592824127388007,2.170778237191556,1.2866303278898283,60.417630887229144
2024-04-12,14.712954737384704,15.06219207395465,11.537866297185877,8.261786644341838,0.0,4.007379866952795,2.591361802364336,2.1504275472787957,1.2509252252285188,59.57489419469152
2024-04-15,14.671274209095417,15.034895340179451,11.743566683848986,8.144946874950493,0.0,4.007379866952795,2.5891683148288287,2.125811742713661,1.232002739422211,59.54904577199185
2024-04-16,14.575947068708558,14.994315820772572,11.70883646453679,8.333491751877563,0.0,4.007379866952795,2.5897776169220252,2.1507931285347137,1.2107990265789759,59.571340744884
2024-04-17,14.53736362295899,14.964825599461864,11.742226219243953,8.631995549657512,0.0,4.007623587790073,2.5898994773406647,2.2436507675378468,1.3573971102020324,60.07498193419294
2024-04-18,14.432806774464394,15.115566937318656,11.845076412575507,8.530237225676965,0.0,4.013107306628841,2.5917273836202535,2.2714349429876033,1.4048008130527132,60.204757796324934
2024-04-19,14.435379247901869,15.121659958250621,11.884559188214636,8.318158664702278,0.0,4.01846916504897,2.5934334294812036,2.2837428452701705,1.4291728967805697,60.08457539565032
2024-04-22,14.08750431081231,15.071575326189876,11.889311744541567,8.096810790983792,0.0,4.01846916504897,2.5934334294812036,2.2546182052153823,1.461222186882701,59.4729451591558
2024-04-23,13.72540156054452,15.120197633226951,11.86189315034773,8.392732975794866,0.0,4.01846916504897,2.5939208711557606,2.28045261396691,1.4745049725143826,59.467572942600086
2024-04-24,14.809578472625883,15.158949246354242,11.882121979841848,7.753616512574167,0.0,4.020297071328558,2.594895754504875,2.2943447016917884,1.4727989266534327,59.98660266557479
2024-04-25,14.254007075215904,15.249613397821868,11.915146153293096,7.688421188602152,0.0,4.020297071328558,2.594895754504875,2.3112832998826485,1.5137440273162315,59.54740796796534
2024-04-26,14.113572691567624,15.821382482077379,13.20808519505588,7.952908869123129,0.0,3.9906849895992136,2.5974548232963,2.2011214814327373,1.536531925601777,61.421742457754036
2024-04-29,14.367103292546652,16.037197283487547,12.780720706887916,7.952375120489489,0.0,3.9293891990236545,2.5974548232963,2.189301020824727,1.5666314490056799,61.42017289556196
2024-04-30,14.394944133091075,15.826866200916145,13.058440600966842,7.883016435314662,0.0,3.9336543136760294,2.5972111024590214,2.182476837380927,1.5944156244554364,61.47102524826013
2024-05-02,14.725505751202459,15.786895983602461,12.870897416680984,7.86979275198602,0.0,3.935969661630175,2.6011106358554787,2.179795908170863,1.6069672475752823,61.57693535670372
2024-05-03,14.68615641272174,15.722066240886365,12.837995103648378,7.897826131991893,0.0,3.9315826865591617,2.6011106358554787,2.190641485429759,1.6042649927919563,61.471643689884736
2024-05-06,14.692505340532847,15.722066240886365,12.837995103648378,7.85849446327188,0.0,3.9313389657218827,2.6006231941809212,2.175774514355767,1.5861077904147032,61.40490561301274
2024-05-07,14.68792338879201,15.722066240886365,12.837995103648378,7.982895671639791,0.0,3.920249667625708,2.6003794733436427,2.1535959181634174,1.5580798941276683,61.46318535822698
2024-05-08,14.496647619883232,15.625918370579969,12.978378305920831,8.005051723654692,0.0,3.926342688557672,2.5990390087386106,2.163832193329117,1.5945161593008135,61.389726069964944
2024-05-09,13.61491742128731,15.606055122341767,12.915010888228407,8.02090149900501,0.0,3.926342688557672,2.596845521203104,2.163954053747756,1.630099401543484,60.47412659591451
2024-05-10,13.615058170070837,15.664791844125903,12.898559731712103,8.06649801184727,0.0,3.926342688557672,2.596845521203104,2.1666349829578206,1.6308305640553196,60.56556151453003
2024-05-13,13.751348080881199,15.577417923961537,12.756226762741422,7.76365902967423,0.0,3.9260989677203937,2.598307846226775,2.1756526539371275,1.618400801354113,60.1671120664968
2024-05-14,13.55907671235214,15.499792837288313,12.725517937244321,7.78410477071353,0.0,3.9260989677203937,2.598307846226775,2.184792185335074,1.6023152260937277,59.88000648297427
2024-05-16,13.770624571203651,15.410347290007081,12.750743043902654,7.580327341456548,0.0,3.92670826981359,2.599648310831807,2.1771149789607986,1.536023158353958,59.75153696453008
2024-05-17,13.817610902120492,15.441421696760097,12.731610958176287,7.5502113668961295,0.0,3.92670826981359,2.597820404552218,2.190032183336563,1.5231059539781944,59.778521735633575
2024-05-20,13.675459505173585,15.545124913022127,12.820081622108404,7.616143946400913,0.0,3.9285361760931794,2.601719937948675,2.2131856628780264,1.4962948339712727,59.89654659759618
2024-05-21,14.272092989248256,15.5493900276745,12.56819613678101,7.685686031505792,0.0,3.9303640823727686,2.6003794733436427,2.2080675252951765,1.5664864351074992,60.380662701328646
2024-05-22,14.390034376824099,15.430697979919842,12.39954131738424,7.695678585834213,0.0,3.918665482183398,2.6003794733436427,2.1779680018912737,1.524079009421029,60.13704422680174
2024-05-23,14.072663539728325,15.451901692763077,12.391498529754049,7.760834914472266,0.0,3.918665482183398,2.6003794733436427,2.1888135791501697,1.5533255098944567,59.938082721289376
2024-05-24,14.021531517369375,15.492968653844514,12.414530148876873,7.602940370041347,0.0,3.8834478211966452,2.6003794733436427,2.1916163687788734,1.558199926640028,59.76561428009129
2024-05-27,15.263274560053425,15.611904422436455,12.576970086923037,7.695663353281884,8.74982177913774,3.885275727476234,2.601719937948675,2.2103828732493227,1.5450390014269855,70.14005174193375
2024-05-28,15.177808364742857,15.681974163154038,12.572583111852023,7.680797600812078,8.74982177913774,3.885275727476234,2.601719937948675,2.214404267064419,1.573310618551299,70.13769557073937
2024-05-29,15.194248553821483,15.641760225003075,12.635097506613974,7.719136107120182,8.74982177913774,3.8864943316626275,2.596236219109907,2.215379150413533,1.563439924641517,70.20161379752405
2024-05-30,15.25476078190519,15.626283951835887,12.614137514608018,7.68710753328922,8.74982177913774,3.8864943316626275,2.5951394753421537,2.213429383715305,1.5842780562288346,70.21145280772497
2024-05-31,15.296473603205415,15.545734215115322,12.558325442871226,7.728747238338263,8.74982177913774,3.8864943316626275,2.5951394753421537,2.206605200271505,1.5798910811578204,70.14723236710208
2024-06-03,15.099899952596296,15.771054129179355,12.5529635844511,7.694108414340047,8.74982177913774,3.8864943316626275,2.5920929648761715,2.2039242710614406,1.5781850352968703,70.12854446260165
2024-06-04,14.954046436131128,15.800909931745979,12.325206462014279,7.580656364586876,8.74982177913774,3.8956338630605734,2.5920929648761715,2.2161103129253688,1.5514976036148673,69.665975718093
2024-06-05,15.373514369171264,15.809440161050729,12.23649207724488,7.427635018297342,8.74982177913774,3.8956338630605734,2.5920929648761715,2.2287837964638544,1.558565507895946,69.8719795371985
2024-06-06,15.162135286999565,15.806393650584747,12.25233393166799,7.445646597474322,8.74982177913774,3.8956338630605734,2.5920929648761715,2.2306117027434436,1.558565507895946,69.69323528444049
2024-06-07,15.164206914116432,15.869273626602617,12.274146946604422,7.458106825280188,8.74982177913774,3.8956338630605734,2.5920929648761715,2.2281744943706583,1.5757478269240848,69.80720524097288
2024-06-11,15.145467218938084,15.9740735866324,11.884559188214636,7.446746997054634,8.74982177913774,3.895755723479213,2.59574877743535,2.2417010008396185,1.6132808358649835,69.54715510759667
2024-06-12,14.927824511248325,16.024036358274504,11.692385308020487,7.441815915214395,8.74994363955638,3.895755723479213,2.5920929648761715,2.2159884525067297,1.6750640681150997,69.2149069412913
2024-06-13,14.865977911580517,16.049017744095558,11.66484485340801,7.308273956844351,8.74994363955638,3.895755723479213,2.592824127388007,2.232439609023033,1.6957742462628458,69.05485181163792
2024-06-14,14.689008555819994,16.00734148092092,11.63949788633104,7.3941855519850455,8.74994363955638,3.895755723479213,2.592824127388007,2.2448693717242394,1.648370543412165,68.86179688061699
2024-06-17,14.25689760434603,15.767032735364259,11.537500715929959,8.032490424817604,8.74994363955638,3.895755723479213,2.5934334294812036,2.2654637824742783,1.6464207767139365,68.74493883216286
2024-06-18,14.164758941812869,15.785311798160151,11.594409531434504,8.006531718439065,8.74994363955638,3.8955120026419343,2.5934334294812036,2.266194944986114,1.622787776425127,68.67888378293735
2024-06-19,14.462440181767,15.90107919586747,11.671790897270448,8.090651965425762,8.74994363955638,3.8956338630605734,2.5935552898998426,2.266073084567475,1.6193634986613632,69.25053161607632
2024-06-20,14.56879081562397,15.91436198149915,11.817657818381669,8.099558743424106,8.74994363955638,3.9023361860857335,2.5935552898998426,2.266073084567475,1.6260658216865238,69.53834338072485
2024-06-21,14.058265731266092,15.923623373315737,11.823872699732272,9.013790943577407,8.74994363955638,3.9023361860857335,2.5935552898998426,2.2689977346148176,1.4714676015797985,69.80585319962809
2024-06-24,14.024882678881955,15.915946166941461,11.895039184217614,9.022443033300796,8.74994363955638,3.9023361860857335,2.5935552898998426,2.262782853264214,1.474757832883059,69.84168686503106
2024-06-25,14.308048515069869,16.033907052184286,11.78183085530172,7.511746735054733,8.74994363955638,3.911110136227762,2.596845521203104,2.258451324683681,1.4857252705605946,68.63760904984213
2024-06-26,15.230985814228667,16.008072643432758,11.833743393642054,7.5425164907611535,8.74994363955638,3.900630140224784,2.596967381621743,2.2585731851023203,1.4746359724644198,69.59606866103428
2024-06-27,15.331317152706948,16.049870767026032,11.767329465483646,7.543618718247745,8.74994363955638,3.9022143256670945,2.596967381621743,2.2561359767295346,1.4530538830213098,69.65045131006043
2024-06-28,15.125785542723655,16.19488466520678,11.69713786434742,7.437007303094889,8.74994363955638,3.9022143256670945,2.597942264970857,2.3110950255358507,1.451835278834917,69.46784590993784
2024-07-02,15.133060000414325,16.28128370202203,11.695675539323748,7.590612360789704,8.74994363955638,3.9022143256670945,2.5980641253894965,2.3340047842400358,1.474257595864545,69.75911607326736
2024-07-03,15.065254426275057,16.41740178964211,11.700793676906597,7.783087236217891,8.74994363955638,3.929632919860933,2.5985515670640535,2.280508060457391,1.4894901481944551,70.01466346417486
2024-07-04,15.146687651030758,15.926791744200358,11.857506175276715,7.825757271106529,8.74994363955638,3.929632919860933,2.5985515670640535,2.276608527060934,1.5729645349623633,69.88444403011901
2024-07-05,15.441417431645444,15.492724933007235,11.857506175276715,7.843805408409101,8.74994363955638,3.913669205019187,2.596114358691268,2.2851387563656838,1.2389451274720908,69.4192650354431
2024-07-08,16.14547574916739,15.294336171462483,12.092331201994613,7.761349165438923,8.74994363955638,3.913669205019187,2.596114358691268,2.310363863024015,1.2552744235697548,70.11885777792402
2024-07-09,16.162170626520968,15.155049712957783,12.306683678381109,7.683480357928421,8.74994363955638,3.913669205019187,2.596114358691268,2.3101201421867366,1.2928074325106538,70.17003915375251
2024-07-10,16.555965006562186,15.066579049025666,12.259401835949067,7.651939225772016,8.74994363955638,3.913669205019187,2.596114358691268,2.2929378231585975,1.3137674245166102,70.40031756825097
2024-07-11,16.485773405425956,14.944353049130466,12.312045536801238,7.647552250701002,8.74994363955638,3.913669205019187,2.596114358691268,2.2941564273449906,1.281230692739922,70.22483856541041
2024-07-12,16.28809813663234,14.927658171776883,12.507631508717285,7.808011956944277,8.74994363955638,3.913669205019187,2.596114358691268,2.2976903794855295,1.257589771523901,70.34640712834704
2024-07-15,15.93355926254949,14.859172616501606,12.473266870661009,7.752692810600882,8.74994363955638,3.913669205019187,2.6000138920877247,2.3070736317207543,1.3697013566720408,69.95909328536906
2024-07-16,16.08075994594272,14.861122383199834,12.417698519761494,7.798153449076358,8.74994363955638,3.9105008341345657,2.6000138920877247,2.3106075838612936,1.373722750487137,70.1025229981075
2024-07-17,16.137112468636175,14.878548423065252,12.414895730132791,7.803788884136333,8.74994363955638,3.9105008341345657,2.6000138920877247,2.308048515069869,1.3928548362135043,70.19570722303258
2024-07-18,16.017773951360635,14.914131665307922,12.464980362193536,7.93804250735123,8.74994363955638,3.9106226945532048,2.6000138920877247,2.3067080504648363,1.3983891271260074,70.30060589000148
2024-07-19,15.96678816150405,14.841502855798911,12.511774762951019,7.955590407635286,8.74994363955638,3.9106226945532048,2.6000138920877247,2.3106075838612936,1.3988765688005644,70.24572056674843
2024-07-22,15.964981580797721,14.835166114029668,12.47935989159297,15.398177089997574,8.74994363955638,3.9106226945532048,2.6000138920877247,2.3118261880476862,1.423248652528421,77.67333974319135
2024-07-23,15.602099533152735,14.840527972449797,12.561981255430405,15.457668127773086,8.74994363955638,3.9106226945532048,2.6000138920877247,2.3099982817680975,1.418496096201489,77.45135149297292
2024-07-24,15.580042797379026,14.837725182821092,12.467783151822239,15.470099718380572,8.74994363955638,3.9106226945532048,2.6000138920877247,2.306951771302115,1.4248328379707316,77.34801568587308
2024-07-25,15.60628421992881,14.970065597463353,12.56795241594373,15.43044633815535,8.74994363955638,3.919762225951151,2.6013543566927573,2.309632700512179,1.419836560806521,77.57527805501023
2024-07-26,15.607073266139498,14.907185621445485,12.555522653242523,15.504145691442108,8.74994363955638,3.919762225951151,2.6013543566927573,2.305611306697083,1.4555416634678306,77.60614042463482
2024-07-29,15.671254711428437,14.891343767022377,12.4744854748474,15.503563807943104,8.74994363955638,3.919762225951151,2.6013543566927573,2.30268665664974,1.4689463095181516,77.58334094960951
2024-07-30,15.610324502108794,14.829194953516343,12.374559931563189,15.436543014899872,8.74994363955638,3.919762225951151,2.6013543566927573,2.2963499148804978,1.4554198030491914,77.27345234221818
2024-07-31,15.034312847378356,14.501146706539394,12.43366223460324,15.340927674622934,8.74994363955638,3.919762225951151,2.601719937948675,2.2956187523686618,1.4555416634678306,76.33263568243662
2024-08-01,14.5622682367163,14.511626702542374,12.412092940504088,15.325550108394841,8.74994363955638,3.919762225951151,2.601719937948675,2.290013173111255,1.5128160602282934,75.88579302495336
2024-08-02,15.148493013132896,14.479455552021603,12.334589714249503,15.39970461034522,8.74994363955638,3.919762225951151,2.6014762171113963,2.2797768979455553,1.513059781065572,76.42626165137928
2024-08-05,15.40628324504546,14.444969053546686,12.402587827850224,15.266741488963712,8.7496999187191,3.919762225951151,2.608787842229753,2.280995502131948,1.5176904769738646,76.5975175814119
2024-08-06,15.200946002429896,14.399880698650152,12.508971973322316,15.053938467800213,8.7496999187191,3.919762225951151,2.608787842229753,2.278802014596441,1.5162281519501932,76.23701729564921
2024-08-07,15.247596607893389,14.463979278854413,12.39990689864016,15.261787253643933,8.7496999187191,3.919762225951151,2.6100064464161457,2.281970385481062,1.558879298473942,76.49358831407329
2024-08-08,15.315690381922739,14.45788625792245,12.193719070302494,15.249527486226727,8.7496999187191,3.919762225951151,2.6100064464161457,2.281361083387866,1.6781806483217994,76.45583351917047
2024-08-09,15.276527489882538,14.519669490172566,12.250749746225678,15.085503362738253,8.7496999187191,3.919762225951151,2.6100064464161457,2.2758773645490984,1.6645322814341996,76.35232832608874
2024-08-12,15.037423943866216,14.487742060489076,12.274999969534896,16.77991703742699,8.7496999187191,3.919762225951151,2.6100064464161457,2.2742931791067877,1.6602671667818247,77.79411194829218
2024-08-13,15.633324437522772,14.469219276855904,12.261229742228656,17.069298364267603,8.7496999187191,3.919762225951151,2.614271561068521,2.2727089936644767,1.6462532186383074,78.6357677389165
2024-08-14,15.57213100969887,14.492616477234646,12.286454848886988,17.060036972451016,8.7496999187191,3.919762225951151,2.605741331763771,2.2759992249677374,1.6306550850524792,78.59309709472576
2024-08-15,14.955578221593422,14.574141097304324,12.40490317580437,16.926112372366443,8.7496999187191,3.919762225951151,2.606959935950164,2.288916429343501,1.634067176774379,78.06014055380686
2024-08-16,15.008770294329468,14.57146016809426,12.449991530700904,16.792906748751847,8.7496999187191,3.919762225951151,2.606959935950164,2.313775954745915,1.639672756031786,78.05299953327459
2024-08-19,14.872103834825515,14.677356871891797,12.527251036118209,16.826296503459005,8.7496999187191,3.919762225951151,2.606838075531525,2.3506996615936178,1.646984381150143,78.17699250924007
2024-08-20,14.834387425954562,14.688568030406612,12.543336611378594,16.830074176436828,8.7496999187191,3.919762225951151,2.606838075531525,2.3576457054560565,1.6485685665924539,78.17888073642688
2024-08-21,14.885451206479075,14.617888987595828,12.591958918415669,16.857370910212026,8.7496999187191,3.919762225951151,2.612931096463489,2.3637387263880205,1.6241964828645972,78.22299847308895
2024-08-22,14.86424932154212,14.699535468084147,12.578797993202626,16.779989544376082,8.7496999187191,3.925855246883115,2.610372027672064,2.3649573305744136,1.5948281219725302,78.16828497302619
2024-08-23,15.023180898135656,14.62251968350412,12.558325442871226,16.639115853918604,8.7496999187191,3.9295110594422935,2.61439342148716,2.3602047742474817,1.625049505795072,78.12200055812072
2024-08-26,14.925159423892683,14.738652662467356,12.53029754658419,16.67396793364944,8.7496999187191,3.9681408121509465,2.61439342148716,2.3717815140182132,1.6178597410953546,78.18995297406445
2024-08-27,14.78679118364243,14.686374542871105,12.773530942188199,16.75585813497504,8.7496999187191,3.998240335554849,2.604400867158739,2.38591732258037,1.67805878790316,78.41887203559298
2024-08-28,14.817133818581521,14.647135488069255,12.629613787775206,16.83046595768275,8.7496999187191,3.998240335554849,2.604400867158739,2.3878670892785987,1.6792773920895527,78.34383465490957
2024-08-29,14.830599394841162,14.668948503005689,12.639606342103626,16.8222403794246,8.7496999187191,4.002139868951306,2.605619471345132,2.3879889496972377,1.6367481059844435,78.3435909340723
2024-08-30,14.730192502903325,14.674675942681734,12.571730088921548,16.681952228278686,8.7496999187191,4.005186379417288,2.605619471345132,2.3881108101158772,1.836964773808784,78.24413211619147
2024-09-02,14.810497909484518,14.753641493959988,12.624373789773719,17.056012532125454,8.7496999187191,4.005186379417288,2.606838075531525,2.390304297651384,1.8835154537289895,78.88006985039196
2024-09-03,15.343806627013286,14.738287081211437,12.668609121739777,16.841781916157593,8.7496999187191,4.005186379417288,2.6102501672534246,2.386039182999009,1.5960467261589233,78.93970712066985
2024-09-04,14.952153943829657,14.948130722108283,12.887592294034567,16.854455399696082,8.7496999187191,4.019809629654001,2.61098132976526,2.3883545309531558,1.5568076713570742,78.96798544011719
2024-09-05,14.949929991189492,14.9047484130727,12.965948543219625,16.831507864262115,8.7496999187191,4.0229780005386235,2.61098132976526,2.3777526745315383,1.5590011588925812,78.97254789419104
2024-09-09,14.941734268733905,14.947521420015086,13.141061964804274,16.680117010373976,8.7496999187191,4.014204050396595,2.61098132976526,2.3773870932756203,1.481985374312555,78.94469243039637
2024-09-10,15.149661654547646,14.939600492803534,13.100360584978754,16.69445998164782,8.7496999187191,4.014204050396595,2.610372027672064,2.3714159327622957,1.469433751192709,79.09920839472052
2024-09-11,15.027931017254218,14.959951182716294,13.115836858145943,16.69061833195022,8.7496999187191,4.014204050396595,2.610372027672064,2.371172211925017,1.5798392904798984,79.11962488925934
2024-09-12,15.052581552038664,15.086442297263869,13.27925167954122,16.30685915738395,8.7496999187191,4.0155445150016265,2.611346911021178,2.392375924768252,1.5629006922890383,79.0570026480269
2024-09-13,15.400741033205744,15.117151122760966,12.943160644934078,16.307798091909564,8.7496999187191,3.9802049935962347,2.6206083028377636,2.325108973679368,1.6249276453764327,79.06940072701926
2024-09-16,15.347435630280366,15.195263651108748,12.978378305920831,16.73477384534207,8.7496999187191,3.9802049935962347,2.619389698651371,2.312801071396801,1.454444919700077,79.3723920347156
2024-09-17,14.918048259162989,15.327969647006926,13.247202389439089,16.567289495266333,8.7496999187191,4.009085912813745,2.6196334194886495,2.334857807170511,1.3886402936348647,79.16242714270221
2024-09-19,14.913661284091976,15.327969647006926,13.247202389439089,16.52889371456147,8.7496999187191,4.009085912813745,2.6196334194886495,2.3527712887104855,1.3894933165653398,79.13841089139677
2024-09-20,15.140819462571182,15.327969647006926,13.247202389439089,16.526090924932763,8.7496999187191,4.009085912813745,2.6196334194886495,2.3515526845240924,1.385350062331604,79.35740442182716
2024-09-23,15.297287021499834,15.312858955095654,13.120223833216956,16.341424255828887,8.7496999187191,4.006648704440959,2.6187803965581744,2.346068965685325,1.3657305349306796,79.15872258597557
2024-09-24,15.279976749032123,15.29165524225242,13.204063801240784,16.348411122931573,8.7496999187191,4.006648704440959,2.618049234046339,2.3514308241054533,1.3642682099070083,79.21420380667576
2024-09-25,15.383502658385032,15.56316025498074,13.135456385546867,16.405929240529314,8.7496999187191,3.9975091730430132,2.62462969665286,2.342413153126146,1.3419677532960197,79.54426823427909
2024-09-26,15.253768228795373,15.98565032640313,12.840554172439806,16.296839184461334,8.7496999187191,3.984713829085888,2.631088298840742,2.300127587858315,1.2861556815592285,79.32859722816292
2024-09-27,15.159718185595855,15.79932574630367,12.555766374079802,16.656849591341086,8.7496999187191,3.9877603395518704,2.624751557071499,2.3338829238213963,1.6861015755333524,79.55385621201762
2024-09-30,15.539463277972146,15.969199169886828,12.555035211567967,16.490175003747208,8.7496999187191,3.9853231311790847,2.6271887654442847,2.363616865969381,1.732895976290837,80.01259732077683
2024-10-02,15.848787062323074,16.158692120870914,13.126682435404838,16.097444465160716,8.7496999187191,3.951811516053282,2.6382780635404597,2.412604754262373,1.6756825097396941,80.65968284607446
2024-10-03,15.49705463368149,16.08447912591959,13.706738028127821,16.028565300733234,8.7496999187191,3.9555891890311,2.658385032615941,2.5027814640554418,1.5238444281151484,80.70713712099887
2024-10-04,15.956394686398307,16.08447912591959,13.706738028127821,16.623178339066865,8.755792939651066,3.880523171149302,2.6564352659177124,2.8667785345309773,1.6427801967070876,82.17310028746873
2024-10-07,15.627024863181216,16.08447912591959,13.706738028127821,16.74415100455636,8.76188596058303,3.8861287504067095,2.637546901028624,2.972797098747153,1.6249824825648205,82.04573421511532
2024-10-08,15.817807706696597,16.08447912591959,13.706738028127821,16.496654322206258,8.76188596058303,3.894780840130098,2.6330380655389707,3.0078928993152663,1.8209340357367865,82.22421098425443
2024-10-09,15.324812852862074,16.08447912591959,13.706738028127821,16.503372487085844,8.76188596058303,3.8959994443164914,2.6559478242431553,3.0504221854203757,1.8527396050016391,81.83639751356002
2024-10-10,15.17935721066376,15.885037490357796,13.94436584447442,16.630722717584824,8.76188596058303,3.9128161820887115,2.659238055546416,3.1988481753230213,1.8061889250814331,81.97846056170341
2024-10-14,15.447567726974167,16.27560013209669,13.390388381340246,16.797427770283363,8.76188596058303,3.8835696816152843,2.6711803765730657,3.1845905063422255,1.7360582541545262,82.1482687899626
2024-10-15,15.428239445973793,16.32507546206424,13.323974453181837,16.784272938091252,8.76188596058303,3.883813402452563,2.6797106058778155,3.172770045734215,1.8237977555748095,82.18354006953355
2024-10-16,15.998215963471122,15.988862567038462,13.198214501146097,16.787045262615294,8.76188596058303,3.8840571232898413,2.6749580495508836,3.1219542511616347,1.7343522082935763,82.14954588714994
2024-10-17,16.128491453319537,15.554673895426701,13.017251779466763,17.33571022079889,8.76188596058303,3.8871036337558236,2.6741050266204085,3.0715040378449716,1.7431261584356046,82.17385216625173
2024-10-18,16.146507906913264,15.591232021018486,12.95156901382019,17.58728374345457,8.76188596058303,3.885275727476234,2.674836189132244,3.0836900797088997,1.6969410597713168,82.37922170187824
