date,DBS BANK (HONG KONG) LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD,BOCI SECURITIES LTD,BNP PARIBAS,INTERACTIVE BROKERS HONG KONG LTD,ZHESHANG INTERNATIONAL FINANCIAL,THE HONGKONG AND SHANGHAI BANKING,PATRONS SECURITIES LTD,UBS SECURITIES HONG KONG LTD,PLUTUS SECURITIES LTD
2024-05-30,87.07199390489536,0.0,0.0,2.1029402760985136,3.942069112564224,0.0,5.8915499368324635,0.0,0.9914467696094411,0.0
2024-06-03,87.07549139435051,0.0,0.0,2.0998113234611164,3.942227456763483,0.0,5.890983231591069,0.0,0.9914865938338162,0.0
2024-06-04,87.07409236485225,0.0,0.0,2.099777586092136,3.9461808318929497,0.0,5.888478553402504,0.0,0.991470663760156,0.0
2024-06-06,87.0759111119666,0.0,0.0,2.0998214448832155,3.947066616803205,0.0,5.886191469179343,0.0,0.9910093571676376,0.0
2024-06-07,87.07800976074164,0.0,0.0,2.099872053457353,3.947161746517205,0.0,5.883923197432709,0.0,0.9910332418510926,0.0
2024-06-11,65.86078026467742,24.352921693901617,0.0,1.5876290302914338,2.9921168367119866,0.0,4.456984919234705,0.0,0.7495672551828473,0.0
2024-06-12,65.88488071288042,24.325240143742366,0.0,1.5882099916929893,2.993211742611229,0.0,4.458615864597877,0.0,0.7498415444751332,0.0
2024-06-13,59.49328267965789,21.96540955168343,9.70642984232244,1.4321591934192712,2.7022865786607992,0.0,4.023333941620428,0.0,0.6770982126357415,0.0
2024-06-17,59.490996906060566,21.964565625261045,9.706056914488261,1.432104168859791,2.7061345984003964,0.0,4.023179362311929,0.0,0.6769624246180024,0.0
2024-06-19,59.49164996630838,21.96480674047875,9.706163462373883,1.4321198897310496,2.706164304894208,0.0,4.022125780265413,0.0,0.6769698559483175,0.0
2024-06-20,59.49218357400049,21.96451740285274,9.706035605191845,1.432101024726957,2.7061286571798977,0.0,4.02207279767656,0.0,0.6769609383715176,0.0
2024-06-24,59.492216227251994,21.964529458434964,9.706040932507177,1.4321018107588712,2.739501210278889,0.0,4.022075005256561,0.0,0.6435353555115492,0.0
2024-06-25,59.49156316903231,21.96428834930483,9.705934387311629,1.432086090284526,2.7394711382140606,0.0,4.02312857456025,0.0,0.6435282912923921,0.0
2024-06-27,59.49182439059967,21.964384792321674,9.705977005109151,1.432092378432848,2.739483166960766,0.0,4.023146239719744,0.0,0.643092026856145,0.0
2024-06-28,59.45423208895876,21.950505712516538,9.699843893223049,1.4311874532734807,2.800941135748775,0.0,4.02060405298168,0.0,0.6426856632977218,0.0
2024-07-02,59.4539059748844,21.9503853111826,9.699790688337519,1.4311796030270787,2.8014742850300864,0.0,4.02058199945373,0.0,0.642682138084582,0.0
2024-07-03,59.45357986438759,21.950264911169484,9.699737484035657,1.4310620509081209,2.8021171304213213,0.0,4.020559946167713,0.0,0.6426786129101143,0.0
2024-07-04,59.44977047646221,21.949060983678997,9.699205473116663,1.4309835600584362,2.801963439982571,0.0,4.026372703408849,0.0,0.6426433632922731,0.0
2024-07-11,59.44881905850672,21.948726607728357,9.698960767690531,1.4310571503329679,2.803538145654606,0.0,4.026271120320328,0.0,0.6426271497664847,0.0
2024-07-12,59.44888426987489,21.948750684009678,9.69897140680013,1.4310587201067022,2.8035412209479604,0.0,4.026165843575261,0.0,0.6426278546853766,0.0
2024-07-15,59.44810174289903,21.948461772119945,9.698843739025415,1.4310398830491815,2.8035043178729864,0.0,4.027429149272704,0.0,0.6426193957607407,0.0
2024-07-17,59.44953639142525,21.948991449727995,9.699077799179875,1.4326101410023768,2.7996229723325166,0.0,4.027526342372637,0.0,0.6426349039593546,0.0
2024-07-25,59.449405965970634,21.94894329616176,9.699056520517196,1.4310712784205581,2.797532639395945,0.0,4.031356805441721,0.0,0.6426334940921868,0.0
2024-07-29,59.44842779330205,21.94858215114967,9.698896933523091,1.431047731762882,2.7974866091636343,0.0,4.032935860813068,0.0,0.6426229202856092,0.0
2024-08-06,59.44868863619958,21.948678455324185,9.698939489541356,1.4310540107958303,2.797608576677668,0.0,4.0324050915280445,0.0,0.6426257399333404,0.0
2024-08-07,59.44855821446468,21.948630303131285,9.698918211485543,1.4312702566582225,2.7976024391333003,0.0,4.032396245020578,0.0,0.6426243301063818,0.0
2024-08-08,59.44881905850672,21.948726607728357,9.698960767690531,1.4312765366813247,2.797175941552252,0.0,4.032413938074326,0.0,0.6426271497664847,0.0
2024-08-09,59.44705840564306,21.948076568098177,9.698673520553907,1.4310147677438818,2.7948993010972027,0.0,4.037669319322815,0.0,0.6426081175409599,0.0
2024-08-12,59.40893651900012,21.934001824798848,9.692454007890818,1.4300970943682196,2.7929973836737596,0.0,4.099317140969642,0.0,0.6421960292985853,0.0
2024-08-13,59.409066766943965,21.93404991282744,9.692365637768509,1.4299906098836233,2.793003507031417,0.0,4.099326128298149,0.0,0.642197437246905,0.0
2024-08-20,59.407113107751066,21.93332861453777,9.692046905624418,1.4299435848342024,2.796200146074026,0.0,4.099191322508208,0.0,0.6421763186703106,0.0
2024-08-21,59.4082852878475,21.93376138781871,9.69223814239527,1.4299717994927086,2.7942821878780095,0.0,4.099272204918215,0.0,0.6421889896495885,0.0
2024-08-26,59.406461916573484,21.933088192316568,9.691940666234764,1.431900980829975,2.794196425196118,0.0,4.100242539395658,0.0,0.642169279453434,0.0
2024-09-02,59.40672564293461,21.93306415038434,9.691930042423898,1.4318994112531767,2.7941933623405593,0.0,4.100018815123187,0.0,0.642168575540234,0.0
2024-09-03,59.40768505991279,21.933256487317976,9.692015033562965,1.4319119679639103,2.7929024750633444,0.0,4.10005476928998,0.0,0.6421742068890438,0.0
2024-09-04,59.40781530068706,21.933304572078466,9.692036281580641,1.4316958749770947,2.792908598004854,0.0,4.100063757930208,0.0,0.6421756147416784,0.0
2024-09-05,59.4079455420324,21.93335265704979,9.692057529691484,1.4314797810427862,2.79291472097321,0.0,4.100072746609847,0.0,0.6421770226004859,0.0
2024-09-10,59.408250521821394,21.933424784902094,9.691650935231463,1.4314844884654883,2.7929239054760835,0.0,4.100086229703203,0.0,0.6421791344002715,0.0
2024-09-11,59.408771497301146,21.93361712816081,9.691735925320403,1.430620100451926,2.7929483977790683,0.0,4.100122185052365,0.0,0.6421847659342705,0.0
2024-09-12,59.41079036359279,21.93436249015295,9.692065275994958,1.4306687166852556,2.79304330951066,0.0,4.096863255001919,0.0,0.6422065890614667,0.0
2024-09-17,59.41085549059638,21.934386534931615,9.692075900582951,1.4305606634990782,2.793046371286821,0.0,4.09686774604515,0.0,0.6422072930580063,0.0
2024-09-23,59.409357605637915,21.933833518359265,9.691831540952244,1.430524595758893,2.794072139563098,0.0,4.0981894982005,0.0,0.6421911015280822,0.0
2024-09-24,59.40974835095398,21.933977780863625,9.691895285754937,1.4305340045592543,2.7939808971805573,0.0,4.097668355360903,0.0,0.6421953253267405,0.0
2024-09-25,59.405124860814325,21.932270796188412,9.698923402238629,1.4304226750207845,2.793763459075077,0.0,4.097349459392439,0.0,0.6421453472703306,0.0
2024-09-26,59.4021948523156,21.931189042047176,9.698445027215202,1.4303521230169904,2.7985579124132425,0.0,4.097147367926992,0.0,0.6421136750647873,0.0
2024-09-30,59.4018042063535,21.93104481622413,9.698381247444136,1.4303427166089842,2.7991971371246627,0.0,4.097120423904478,0.0,0.6421094523401052,0.0
2024-10-02,59.4018042063535,21.93104481622413,9.698381247444136,1.4303427166089842,2.7993067419305335,0.0,4.097010819098608,0.0,0.6421094523401052,0.0
2024-10-03,59.40147867197659,21.9309246294873,9.698328098275711,1.4302252738249392,2.7992914011410033,0.0,4.0976459918491575,0.0,0.6421059334452961,0.0
2024-10-04,59.406193840945484,21.932463119207966,9.699008451627837,1.4303256064337644,2.791924555251315,0.0,4.097933448321873,0.0,0.6421509782117559,0.0
2024-10-07,59.40606360872239,21.932415038136867,9.6989871891407,1.4302128591728298,2.7924664929711076,0.0,4.0977052413889625,0.0,0.6421495704671414,0.0
2024-10-08,59.410379231319354,21.930083359212404,9.69795607040716,1.4300608103822414,2.7921696202711512,0.0,4.0972696061461775,0.0,0.6420813022615103,0.0
2024-10-09,59.40422447203236,21.927487846312168,9.696808278596507,1.4298915569771964,2.791839155851552,0.0,4.107743380853712,0.0,0.6420053093764982,0.0
2024-10-10,59.39602308954949,21.92446052432767,9.703687423957273,1.4296941453002991,2.7970418797578738,0.0,4.1071762633648925,0.0,0.6419166737425004,0.0
2024-10-14,59.39644078543036,21.92441247833724,9.7036661589746,1.4295814405616714,2.7970357502274688,0.0,4.10694811944366,0.0,0.6419152670249972,0.0
2024-10-15,59.381801019855786,21.9190086484983,9.701274443311123,1.4291195391535334,2.8127780474356334,0.0,4.114261251086858,0.0,0.6417570506587685,0.0
2024-10-16,59.37747037984098,21.91720796379735,9.700477466734768,1.4284544562295407,2.8149567571998286,0.0,4.11972864699718,0.0,0.6417043292003587,0.0
2024-10-17,59.36973168804004,21.91435148445453,9.699213199244813,1.428158763755108,2.8090042923919487,0.0,4.137919876520342,0.0,0.6416206955932138,0.0
2024-10-18,59.367130900056175,21.913391490525058,9.69878830938218,1.4279866843499804,2.8105239880722097,0.0,4.1405860392628275,0.0,0.6415925883515631,0.0
2024-10-21,59.367264398803144,21.91331949437095,9.69875644414315,1.4279819927188635,2.8105147541333073,0.0,4.140572435422878,0.0,0.6415904804077112,0.0
2024-10-22,59.36763398377774,21.913415489348225,9.698798931175054,1.4279882482338702,2.810527066065328,0.0,4.140042990397184,0.0,0.6415932910025918,0.0
2024-10-23,59.36756896637549,21.913391490525058,9.69878830938218,1.4279866843499804,2.8105239880722097,0.0,4.140147972943524,0.0,0.6415925883515631,0.0
2024-10-24,59.36525589816857,21.91233559434293,9.698320973527228,1.4279178768498366,2.813673902132284,0.0,4.140934081749273,0.0,0.6415616732298752,0.0
2024-10-25,59.360900436176436,21.910727947860213,9.697609434972417,1.427813114528064,2.8134674707853016,0.0,4.147966992024694,0.0,0.6415146036528796,0.0
2024-10-28,59.360380423723626,21.9105360058361,9.69752448212245,1.4278006066214388,2.8134428242905614,0.0,4.1488066735393785,0.0,0.6415089838664526,0.0
2024-11-07,59.36144795251761,21.910727947860213,9.697609434972417,1.427813114528064,2.8134674707853016,0.0,4.147419475683514,0.0,0.6415146036528796,0.0
2024-11-11,59.36168746176155,21.910775933891703,9.697302162893306,1.4278162415389617,2.8134736324764584,0.0,4.147428558823154,0.0,0.6415160086148709,0.0
2024-11-14,59.36177646232231,21.910727947860213,9.697280925167709,1.427813114528064,2.8134674707853016,0.0,4.147419475683514,0.0,0.6415146036528796,0.0
2024-11-18,59.29725783086561,21.88683305074882,9.686705487851405,1.4262560029821976,2.8113836788594555,0.0,4.250748953262882,0.0,0.6408149954296284,0.0
2024-11-20,59.29135601065578,21.8846546674921,9.685741375912569,1.4261140485847985,2.81110386354218,0.0,4.260278818311881,0.0,0.6407512155006883,0.0
2024-11-22,59.28686147407758,21.882955350908325,9.684989289978553,1.4256752191713857,2.8108855847762317,0.0,4.267931619132954,0.0,0.6407014619549679,0.0
2024-11-25,59.28297140366109,21.88151951444946,9.684353815450399,1.4255816743816005,2.810701150272775,0.0,4.274213019056293,0.0,0.640659422728384,0.0
2024-11-26,58.56230507090464,21.615519446466315,9.56662712962396,0.003889004558267133,3.992063179061213,0.0,5.62672484610284,0.0,0.6328713232827645,0.0
2024-11-27,58.56217854391615,21.61547274498185,9.566606460414997,0.003888996155865035,3.992270609337451,0.0,5.62671268926323,0.0,0.6328699559304627,0.0
2024-12-02,59.24062706556528,21.865809424186043,9.677400821510323,0.003934036039775192,2.8801514962309707,0.0,5.691877702588847,0.0,0.6401994538787562,0.0
2024-12-04,59.240671606861625,21.865785529522626,9.677390246176435,0.003934031740713345,2.8801483488400255,0.0,5.691871482581196,0.0,0.640198754277375,0.0
2024-12-06,59.649309891149535,22.01661429025458,9.744144252154383,0.003961168434765832,2.900015424074674,0.0,4.999087707148925,0.0,0.6446148034789655,0.042252463304168875
2024-12-13,59.64937552482274,22.01663851570278,9.744154973887467,0.003961172793341563,2.900018615036396,0.0,4.9989831751963925,0.0,0.6446155127652493,0.042252509795643343
2024-12-16,59.664237409144974,22.021920936321468,9.721069251252075,0.003962123191869605,2.9017049431567252,0.0,5.000072515108835,0.0,0.6447701744441122,0.042262647379942446
2024-12-18,59.66412919844727,22.021799751483243,9.721015756999325,0.0039621013886282155,2.902019150426355,0.0,5.000045000116813,0.0,0.6447666263263296,0.04226241481203429
2024-12-20,59.67063259107617,22.02407824962644,9.722021547470689,0.003962511329721088,2.8948346658795727,0.0,4.9973703096252144,0.0,0.6448333374751667,0.04226678751702494
2024-12-23,59.67056691182688,22.024054007803237,9.722010846476765,0.003962506968199211,2.8947214099075294,0.0,4.997584948313816,0.0,0.6448326277094464,0.04226674099412492
2024-12-30,59.67063259107617,22.02407824962644,9.722021547470689,0.003962511329721088,2.8947245961204136,0.0,4.997480379384373,0.0,0.6448333374751667,0.04226678751702494
2025-01-03,59.66984444962725,22.023787351270098,9.721893137098348,0.003962458992092256,2.895676976776752,0.0,4.9977445765968245,0.0,0.6448248203896451,0.04226622924898406
2025-01-09,59.67312850969183,22.024999478453907,9.72242820269636,0.003962677074667357,2.895836346676356,0.0,4.992515920213379,0.0,0.6448603097303803,0.042268555463118467
2025-01-15,59.672208936436036,22.024660069393498,9.72227837839219,0.005393560679089026,2.895901794003126,0.0,4.992438984677502,0.0,0.6448503723212086,0.042267904097350734
2025-01-23,59.673062824947934,22.024975234602675,9.72241750080721,0.0053936378590624875,2.895943233348469,0.0,4.99107945959304,0.0,0.6448595999052822,0.04226850893632643
2025-02-04,59.67976341376418,22.027448382380726,9.723509214871958,0.005394243501672509,2.8850395805781925,0.0,4.991639899591001,0.0,0.6449320101154946,0.042273255196780476
2025-02-06,59.51361353195407,21.966123441798498,9.69643873378393,0.0039520842607637776,2.865809989645512,0.0,4.994319853173702,0.2744502958863735,0.6431365040490022,0.04215556544814697
2025-02-11,59.51407087427618,21.966292244149862,9.696513247689968,0.003952114631216616,2.8658320124419374,0.0,4.993589766126508,0.2744524049455983,0.6431414463390892,0.042155889399643896
2025-02-14,59.51446288757543,21.966436933944532,9.696577117663798,0.00395214066340485,2.865850889393989,0.0,4.992963968297893,0.2744542127364479,0.643145682648193,0.0421561670763184
2025-02-19,59.24441879522961,21.866765253548053,9.652579352422313,0.00393420800995407,2.8528472249958616,0.0,4.970308627771988,0.7269542133948467,0.6402274391878608,0.04196488543951009
2025-02-20,59.244095074961024,21.86664577030786,9.65252660930078,0.003934186512859499,2.8542523150795667,0.0,4.969407205600842,0.726950241209483,0.6402239408904213,0.04196465613716799
2025-02-24,59.24765619250133,21.867960157770472,9.653106815341117,0.003934422993821528,2.854423882017518,0.0,4.963694988873793,0.7269939376361332,0.6402624242650554,0.041967178600762954
2025-02-28,58.92661908370152,21.74946725601601,9.600800855880646,0.003913104078206907,2.838957008739111,0.0,4.93516843892645,0.7230546757842318,0.6367931225108836,0.5852264543629441
2025-03-03,58.92815636376144,21.75003465701146,9.601051321967866,0.003913206163426886,2.839031071566206,0.0,4.932688383694517,0.7230735388643236,0.6368097351960292,0.5852417217747321
2025-03-06,58.92943749175033,21.750507513789575,9.601260053690194,0.003913291238512408,2.8390927935407517,0.0,4.930621572152201,0.7230892588495704,0.636823579762459,0.5852544452264112
2025-03-07,56.68185946421052,20.920939731428227,9.235066483008463,0.003764037694317695,4.974384926246073,1.5714857373776374,4.741521322772973,0.695510520627814,0.6125350281282484,0.5629327485057352
2025-03-10,56.68195004797322,20.92089598307207,9.235047171305318,0.0037640298232342853,4.974374524172065,1.571482451200314,4.741511407646492,0.6955090662265129,0.6125337472392964,0.5629315713414831
2025-03-12,56.68372804166355,20.921552227626513,9.235336855333244,0.003764147892942019,4.974530559850264,1.571531745303293,4.738523348987161,0.6955308828847309,0.61255296113608,0.5629492293222176
2025-03-13,56.68520978828151,20.922099129538697,9.235578272572791,0.003764246290023555,4.9746605970600175,1.571572826084834,4.736033156903371,0.6955490644787967,0.612568973637548,0.5629639451524117
2025-03-19,56.685743236028195,20.92229602122664,9.23566518586882,0.003764281714232248,4.974080031834112,1.5715876156919637,4.735764036168045,0.6955556100853587,0.6125747383430136,0.5629692430396228
2025-03-25,56.68580250861982,20.922317898309608,9.235674843002691,0.0037642856502965926,4.974085232905804,1.5715892589988276,4.7356644245579265,0.6955563373825815,0.6125753788725405,0.5629698316999127
2025-03-26,56.68586178133539,20.922339775438324,9.235684500156756,0.0037642895863691686,4.974090433988371,1.571590902309128,4.735564812739494,0.6955570646813253,0.6125760194034071,0.5629704203614335
2025-03-31,56.68835134732625,20.9232586561595,9.236090118865043,3.3220268888687765,4.970126161601969,1.571659924445142,1.417301221964807,0.695587612602068,0.6126029229094454,0.5629951452569956
2025-04-01,56.6943390560983,20.925468675968112,9.237065681154467,3.322377778056249,4.970651131323414,1.5718259310707112,1.406888421517888,0.6956610840640299,0.6126676291111272,0.5630546116357091
2025-04-08,56.694516928177855,20.925534327260483,9.237094661403802,3.3223882016409365,4.970666726179411,1.5718308624968769,1.4065790967761542,0.6956632666220375,0.6126695512865521,0.5630563781559005
2025-04-09,58.030689977976465,21.418706092991233,9.45479396662307,3.40069005191731,2.7312350616849814,1.6088756800754562,1.439515181852152,0.7120586176887516,0.6271089113378665,0.5763264578527117
2025-04-16,58.03774843948615,21.421113751301434,9.455856771872192,3.40107232055802,2.720836445181846,1.6090565324053963,1.4386064332858277,0.7121386595848767,0.6271794041106432,0.5763912422136164
2025-04-22,58.04097953948503,21.422306315838803,9.456383201990976,3.401261666372883,2.7156348064952684,1.6091461124235713,1.4384723993742414,0.7121783060440183,0.6272143206852245,0.5764233312899872
2025-04-23,58.044086705701645,21.42345313773938,9.456889440077406,3.4014437495394234,2.715780185308555,1.6092322564631414,1.4331960058459243,0.7122164318025825,0.6272478979811846,0.5764541895407553
2025-04-24,58.04402455911707,21.423430200098046,9.4568793147845,3.4016542434845727,2.715777277579748,1.6092305334919617,1.4330874034532946,0.7122156692474072,0.627247226400034,0.5764535723433615
2025-04-25,58.04825083004209,21.4249900716069,9.457567884097069,3.401901922940561,2.7086938700269863,1.609347703937447,1.433191748658029,0.7122675267193546,0.627292897194502,0.5764955447770602
2025-04-30,58.052726376001395,21.42664194787142,9.458297066787733,3.402164211092012,2.708902711529213,1.609471785361271,1.4255922038985727,0.7123224428624867,0.6273412617559004,0.5765399928399922
